# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
Many ^ap++++=Many
who ^whp+rel+subj++=who
eat ^vb++++=eat
herring ^nn++++=herring
at ^rb++++=at
midnight ^nn++++=midnight.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
now ^rn+tm+++=now
now ^rn+tm+++=now
you ^pp2+pp2+++=you
throw ^vb++++=throw
away ^rb+phrv+++=away
your ^pp$+pp2+++=your
salary ^nn++++=salary,
, ^zz++++=EXTRAWORD
our ^pp$+pp1+++=our
rooms ^nns++++=rooms,
, ^zz++++=EXTRAWORD
our ^pp$+pp1+++=our
firewood ^nn+++??+=firewood,
, ^zz++++=EXTRAWORD
the ^ati++++=the
bishop ^nn++++=bishop's
's ^$++++=EXTRAWORD
allowance ^nn+nom+++=allowance,
, ^zz++++=EXTRAWORD
everything ^pn++++=everything,
, ^zz++++=EXTRAWORD
for ^in++++=for
a ^at++++=a
count ^nn++++=count
who ^whp+rel+subj++=who
does ^vbz+doz+aux++=does
not ^xnot++not++=not
know ^vb+vprv+tht0++=know
you ^pp2+pp2+++=you
exist ^vb++++=exist!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
need ^nn++++=need
not ^xnot++not++=not
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
shall ^md+prd+++=shall
we ^pp1a+pp1+++=we
live ^vb++++=live
on ^in+strn+++=on?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
work ^vb++++=work."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Work!
work ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
can ^md+pos+++=can
you ^pp2+pp2+++=you
do ^vb+do+vrb++=do?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
considered ^vbd+vprv++xvbnx+=considered.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
strong ^jj+pred+++=strong."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are
fat ^nn++++=fat."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
carry ^vb++++=carry
sacks ^nns++++=sacks."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You'll
you ^pp2+pp2+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
rupture ^vb++++=rupture
yourself ^ppl+pp2+++=yourself."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
load ^vb++++=load
timber ^nn++++=timber."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You'll
you ^pp2+pp2+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
crush ^vb++++=crush
somebody ^pn++++=somebody."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
sweep ^vb++++=sweep
streets ^nns++++=streets."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="With
with ^in++++=EXTRAWORD
that ^dt+dem+++=that
beard ^nn++++=beard?
? ^zz++++=EXTRAWORD
Dogs ^nns++++=Dogs
will ^md+prd+++=will
nest ^vb++++=nest
in ^in++++=in
it ^pp3+it+++=it!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
removed ^vbd+++xvbnx+=removed
his ^pp$+pp3+++=his
hat ^nn++++=hat
and ^cc++++=and
placed ^vbd+++xvbn+=placed
it ^pp3+it+++=it
on ^in++++=on
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
do ^vb+do+aux++=do
what ^wdt+who+++=what
is ^vbz+bez+aux++=is
given ^vpsv++agls+xvbnx+=given."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
stared ^vbd+++xvbnx+=stared
at ^rb++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Usually ^rb+down+++=Usually
at ^in++++=at
this ^dt+dem+++=this
point ^nn++++=point
he ^pp3a+pp3+++=he
would ^md+prd+++=would
have ^vb+hv+aux++=have
sighed ^vprf+++xvbnx+=sighed,
, ^zz++++=EXTRAWORD
begged ^jj+atrb++xvbn+=begged,
, ^zz++++=EXTRAWORD
promised ^jj+atrb++xvbn+=promised
caution ^nn+nom+++=caution,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
offered ^vbd+++xvbn+=offered
some ^dti++++=some
foolish ^jj+atrb+++=foolish
compromise ^nn++++=compromise
involving ^vwbg+++xvbg+=involving
vodka ^nn++++=vodka.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
man ^nn++++=man
before ^cs+sub+++=before
her ^pp$+pp3+++=her
did ^vbd+dod+vrb++=did
none ^rb++++=none
of ^in++++=of
these ^dt+dem+++=these
things ^nns++++=things.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
abandoned ^vprf+++xvbnx+=abandoned
God ^np++++=God,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
Church ^nn++++=Church."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
Creed ^nn++++=Creed?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
believe ^vb+vprv+tht0++=believe
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
Apostles ^nns++++=Apostles?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
believe ^vb+vprv+++=believe
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
what ^wdt+who+++=what
have ^vb+hv+aux++=have
you ^pp2+pp2+++=you
abandoned ^vbd+++xvbn+=abandoned?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Father ^nn++++=Father
Olympus ^np+++??+=Olympus
looked ^vbd+++xvbn+=looked
at ^rb++++=at
his ^pp$+pp3+++=his
wife ^nn++++=wife
with ^in++++=with
such ^abl++++=such
steadiness ^nns+nom+++=steadiness
that ^tht+rel+obj++=that
her ^pp3o+pp3+++=her
next ^ap++++=next
insult ^nn++++=insult
remained ^vbd+++xvbn+=remained
unfinished ^jj++++=unfinished.
. ^zz++++=EXTRAWORD
" ^zz++++="Malice,"
malice ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
opened ^vbd+++xvbnx+=opened
her ^pp$+pp3+++=her
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
drew ^vbd+++xvbnx+=drew
himself ^ppl+pp3+++=himself
up ^rp++++=up.
. ^zz++++=EXTRAWORD
" ^zz++++="Well?!"
well? ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
single ^jj+atrb+++=single
word ^nn++++=word
filled ^vbd+++xvbn+=filled
the ^ati++++=the
room ^nn++++=room
more ^rbr++++=more
completely ^rb+amp+++=completely
than ^in++++=than
any ^dti++++=any
chant ^nn++++=chant.
. ^zz++++=EXTRAWORD
The ^ati++++=The
cups ^nns++++=cups
shivered ^vbd+++xvbn+=shivered
on ^in++++=on
the ^ati++++=the
shelf ^nn++++=shelf.
. ^zz++++=EXTRAWORD
Pelageya ^np+++??+=Pelageya
Andreevna ^np+++??+=Andreevna
sat ^vbd+++xvbn+=sat
down ^rb+phrv+++=down.
. ^zz++++=EXTRAWORD
For ^in++++=For
the ^ati++++=the
first ^od++++=first
time ^nn++++=time
in ^in++++=in
their ^pp$+pp3+++=their
marriage ^nn+nom+++=marriage,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
silent ^jj+pred+++=silent.
. ^zz++++=EXTRAWORD
Father ^nn++++=Father
Olympus ^np+++??+=Olympus
put ^vbd+++xvbn+=put
on ^rb+phrv+++=on
his ^pp$+pp3+++=his
hat ^nn++++=hat
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
once ^rb+tm+++=once
around ^rp++++=around
the ^ati++++=the
room ^nn++++=room
the ^ati++++=the
mirror ^nn++++=mirror
before ^cs+sub+++=before
which ^whp+who+++=which
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
practised ^vprf+++xvbnx+=practised,
, ^zz++++=EXTRAWORD
the ^ati++++=the
blue ^jj+atrb+++=blue
glass ^nn++++=glass
that ^tht+rel+subj++=that
trembled ^vprf+++xvbn+=trembled
at ^rb++++=at
his ^pp$+pp3+++=his
doh ^nn+++??+=doh,
, ^zz++++=EXTRAWORD
the ^ati++++=the
stove ^nn++++=stove
where ^wrb+who+++=where
the ^ati++++=the
moth ^nn++++=moth
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
thrown ^vpsv++agls+xvbnx+=thrown
and ^cc++++=and
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
walked ^vbd+++xvbnx+=walked
slowly ^rb++++=slowly
through ^in++++=through
the ^ati++++=the
thawing ^jj+atrb++xvbg+=thawing
streets ^nns++++=streets,
, ^zz++++=EXTRAWORD
above ^in+pl+++=above
the ^ati++++=the
crowd ^nn++++=crowd,
, ^zz++++=EXTRAWORD
immense ^jj++++=immense
and ^cc+phrs+++=and
solemn ^jj++++=solemn.
. ^zz++++=EXTRAWORD
People ^nns++++=People
stopped ^vbd+++xvbn+=stopped
to ^to++++=to
look ^vbi++++=look
at ^in++++=at
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
as ^ql++++=as
they ^pp3a+pp3+++=they
had ^vb+hv+aux++=had
always ^rb++splt++=always
looked ^vprf+++xvbnx+=looked:
: ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
mane ^nn++++=mane,
, ^zz++++=EXTRAWORD
the ^ati++++=the
shoulders ^nns+nom+++=shoulders,
, ^zz++++=EXTRAWORD
the ^ati++++=the
extraordinary ^jj+atrb+++=extraordinary
chest ^nn++++=chest
that ^tht+rel+subj++=that
seemed ^vprf+++xvbn+=seemed
to ^to+vcmp+++=to
contain ^vbi++++=contain
an ^at++++=an
organ ^nn++++=organ
pipe ^nn++++=pipe.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
now ^rn+tm+++=now
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
notice ^nn++++=notice
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
lost ^vprf+++xvbnx+=lost
his ^pp$+pp3+++=his
place ^nn++++=place,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
salary ^nn++++=salary,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
vestments ^nns+nom+++=vestments,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
public ^jj+atrb+++=public
glory ^nn++++=glory,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
perhaps ^rb++++=perhaps
by ^in++++=by
evening ^nn++++=evening
he ^pp3a+pp3+++=he
would ^md+prd+++=would
lose ^vb++++=lose
his ^pp$+pp3+++=his
freedom ^nn+nom+++=freedom.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
his ^pp$+pp3+++=his
step ^nn++++=step
was ^vbd+bedz+vrb++=was
calm ^nn++++=calm.
. ^zz++++=EXTRAWORD
The ^ati++++=The
magnificent ^jj+atrb+++=magnificent
voice ^nn++++=voice
within ^in++++=within
him ^pp3o+pp3+++=him
had ^vbd+hvd+aux++=had
ceased ^vprf+++xvbnx+=ceased
to ^to++++=to
be ^vbi++vrb++=be
an ^at++++=an
ornament ^nn+nom+++=ornament.
. ^zz++++=EXTRAWORD
For ^in++++=For
the ^ati++++=the
first ^od++++=first
time ^nn++++=time
it ^pp3+it+++=it
belonged ^vbd+++xvbn+=belonged
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
as ^ql++++=as
he ^pp3a+pp3+++=he
walked ^vbd+++xvbnx+=walked
beneath ^in+pl+++=beneath
the ^ati++++=the
pale ^nn++++=pale
Lenten ^np+++??+=Lenten
sky ^nn++++=sky,
, ^zz++++=EXTRAWORD
Father ^nn++++=Father
Olympus ^np+++??+=Olympus
seemed ^vbd+seem++xvbn+=seemed
no ^at++++=no
longer ^rbr++++=longer
a ^at++++=a
cathedral ^nn+nom+++=cathedral
celebrity ^nn+nom+++=celebrity,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
a ^at++++=a
frightened ^jj+atrb++xvbn+=frightened
husband ^nn++++=husband,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
even ^rb++++=even
a ^at++++=a
deacon ^np++++=deacon,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
a ^at++++=a
man ^nn++++=man
carved ^vbd+++xvbn+=carved
out ^rp+pl+++=out
of ^in++++=of
living ^xvbg+++xvbg+=living
stone ^nn++++=stone,
, ^zz++++=EXTRAWORD
carrying ^vbg+++xvbg+=carrying
in ^in++++=in
one ^cd1++++=one
uplifted ^jj+atrb+++=uplifted
hand ^nn++++=hand
an ^at++++=an
invisible ^jj+atrb+++=invisible
candle ^nn++++=candle
whose ^whp+rel+obj++=whose
flame ^nn++++=flame
no ^at++++=no
command ^nn++++=command
could ^md+pos+++=could
make ^vb++++=make
him ^pp3o+pp3+++=him
turn ^nn++++=turn
toward ^in++++=toward
the ^ati++++=the
earth ^nn++++=earth.
. ^zz++++=EXTRAWORD
