Sir ^npt++++=Sir
civil ^jj+atrb+++=civil
wars ^nns++++=wars
were ^vbd+bed+vrb++=were.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
heard ^vprf++tht0+xvbnx+=heard
him ^pp3o+pp3+++=him
say ^vb+vpub+++=say
that ^tht+vcmp+++=that
men ^nns++++=men
did ^vbd+dod+aux++=did
not ^xnot++not++=not
realize ^vb+vprv+++=realize
what ^wdt+who+whcl++=what
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
talking ^vbg+++xvbgx+=talking
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
urged ^vbd+vsua++xvbnx+=urged
war ^nn++++=war."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
paused ^vbd+++xvbnx+=paused
and ^cc+phrs+++=and
looked ^vbd+++xvbn+=looked
at ^rb++++=at
Gosford ^np+++??+=Gosford.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
father ^nn++++=father
was ^vbd+bedz+aux++=was
convinced ^jj++agls+xvbnx+=convinced
that ^tht+jcmp+++=that
the ^ati++++=the
South ^np+pl+++=South
would ^md+prd+++=would
finally ^rb++splt++=finally
set ^vb+++xvbn+=set
up ^rb+phrv+++=up
an ^at++++=an
independent ^jj+atrb+++=independent
government ^nn+nom+++=government,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
hoped ^vbd+vprv+tht0+xvbnx+=hoped
a ^at++++=a
war ^nn++++=war
might ^md+pos+++=might
not ^xnot++not++=not
follow ^vb+vprv+++=follow.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
believed ^vbd+vprv++xvbnx+=believed
that ^tht+vcmp+++=that
if ^cs+cnd+++=if
this ^dt+dem+++=this
new ^jj+atrb+++=new
government ^nn+nom+++=government
were ^vbd+bed+aux++=were
immediately ^rb+tm+splt++=immediately
recognized ^vpsv++by+xvbnx+=recognized
by ^in++++=by
Great ^jj+atrb+++=Great
Britain ^np++++=Britain,
, ^zz++++=EXTRAWORD
the ^ati++++=the
North ^np+pl+++=North
would ^md+prd+++=would
accept ^vb+vprv+++=accept
the ^ati++++=the
inevitable ^jj++++=inevitable
and ^cc++++=and
there ^ex+pex+++=there
would ^md+prd+++=would
be ^vb+be+vrb++=be
no ^at++++=no
bloodshed ^nn++++=bloodshed.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
father ^nn++++=father
went ^vbd+++xvbn+=went
to ^in++++=to
England ^np++++=England
with ^in++++=with
this ^dt+dem+++=this
scheme ^nn++++=scheme.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
met ^vbd+++xvbnx+=met
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Gosford ^np++++=Gosford
somewhere ^rb++++=somewhere
on ^in++++=on
the ^ati++++=the
ship ^nn++++=ship,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+++=think.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Gosford ^np++++=Gosford
succeeded ^vbd+++xvbn+=succeeded
in ^in++++=in
convincing ^jj++++=convincing
my ^pp$+pp1+++=my
father ^nn++++=father
that ^tht+rel+++=that
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
a ^at++++=a
sum ^nn++++=sum
of ^in++++=of
money ^nn++++=money
he ^pp3a+pp3+++=he
could ^md+pos+++=could
win ^vb++++=win
over ^rb+phrv+++=over
certain ^jj+atrb+++=certain
powerful ^jj+atrb+++=powerful
persons ^nns++++=persons
in ^in++++=in
the ^ati++++=the
English ^jj+atrb+++=English
Government ^nn+nom+++=Government,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^ql++++=so
pave ^vb++++=pave
the ^ati++++=the
way ^nn++++=way
to ^in++++=to
an ^at++++=an
immediate ^jj+atrb+++=immediate
recognition ^nn+nom+++=recognition
of ^in++++=of
the ^ati++++=the
Southern ^jj+atrb+++=Southern
Republic ^nn++++=Republic
by ^in++++=by
Great ^jj+atrb+++=Great
Britain ^np++++=Britain.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
followed ^vbd+vprv+tht0+xvbnx+=followed
my ^pp$+pp1+++=my
father ^nn++++=father
home ^nr++++=home
and ^cc++++=and
hung ^vbd+++xvbn+=hung
about ^rb++++=about
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^rb++++=so
finally ^rb++++=finally
got ^vbd+++xvbn+=got
his ^pp$+pp3+++=his
will ^md+prd+++=will.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
father ^nn++++=father
was ^vbd+bedz+vrb++=was
careful ^jj+pred+++=careful;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
wrote ^vbd+vprv+tht0+xvbnx+=wrote
nothing ^pn++++=nothing;
; ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Gosford ^np++++=Gosford
wrote ^vbd+vprv+tht0+xvbn+=wrote
nothing ^pn++++=nothing;
; ^zz++++=EXTRAWORD
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
no ^at++++=no
evidence ^nn+nom+++=evidence
of ^in++++=of
this ^dt+dem+++=this
plan ^nn++++=plan;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
my ^pp$+pp1+++=my
father ^nn++++=father
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
true ^jj+pred+++=true."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
father ^npt++++=father
stopped ^vwbn+++xvbn+=stopped
by ^in++++=by
the ^ati++++=the
table ^nn++++=table
and ^cc++++=and
lifted ^vbd+++xvbn+=lifted
his ^pp$+pp3+++=his
great ^jj+atrb+++=great
shoulders ^nns+nom+++=shoulders.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
so ^rb+cnj+++=so,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Peyton
peyton ^nn+++??+=EXTRAWORD
Marshall ^np++++=Marshall
imagined ^vbd+vprv++xvbn+=imagined
a ^at++++=a
plan ^nn++++=plan
like ^in++++=like
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
left ^vbd+++xvbn+=left
its ^pp$+it+++=its
execution ^nn+nom+++=execution
to ^in++++=to
a ^at++++=a
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Gosford ^np++++=Gosford!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
Englishman ^nn+nom+++=Englishman
put ^vbd+++xvbn+=put
down ^rb+phrv+++=down
his ^pp$+pp3+++=his
pen ^nn++++=pen
and ^cc++++=and
addressed ^vbd+++xvbn+=addressed
my ^pp$+pp1+++=my
father ^nn++++=father.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
would ^md+prd+++=would
advise ^vb+vpub+tht0++=advise
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,
, ^zz++++=EXTRAWORD
to ^to++++=to
require ^vbi+vsua+++=require
a ^rb++++=a
little ^rb"++++=little
proof ^nn++++=proof
for ^in++++=for
your ^pp$+pp2+++=your
conclusions ^nns++++=conclusions.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
is ^vbz+bez+vrb++=is
a ^at++++=a
very ^ql+amp+++=very
pretty ^rb++++=pretty
story ^nn++++=story,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
prefaced ^vpsv++by+xvbnx+=prefaced
by ^in++++=by
an ^at++++=an
admission ^nn++++=admission
of ^in++++=of
no ^at++++=no
evidence ^nn+nom+++=evidence,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
comes ^vbz++++=comes
as ^in++++=as
a ^at++++=a
special ^jj++++=special
pleading ^jj+++xvbg+=pleading
for ^in++++=for
a ^at++++=a
criminal ^jj+atrb+++=criminal
act ^nn++++=act.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
chose ^vbd+++xvbnx+=chose,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
the ^ati++++=the
bequest ^nn++++=bequest
required ^vbd+++xvbn+=required
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
give ^vb++++=give
a ^at++++=a
further ^jjb+atrb+++=further
explanation ^nn+nom+++=explanation,
, ^zz++++=EXTRAWORD
with ^in++++=with
more ^rbr++++=more
substance ^nn+nom+++=substance;
; ^zz++++=EXTRAWORD
of ^in++++=of
moneys ^nns++++=moneys
borrowed ^vwbn+++xvbn+=borrowed
by ^in++++=by
the ^ati++++=the
decedent ^nn++++=decedent
in ^in++++=in
his ^pp$+pp3+++=his
travels ^nns++++=travels
and ^cc++++=and
to ^to++++=to
be ^vbi+vbi+aux++=be
returned ^vpsv++agls+xvbnx+=returned
to ^in++++=to
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
will ^md+prd+++=will,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,
, ^zz++++=EXTRAWORD
stands ^vbz++++=stands
for ^in+ppvb+++=for
itself ^ppl++++=itself,
, ^zz++++=EXTRAWORD
as ^ql++++=as
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lewis ^np++++=Lewis
will ^md+prd+++=will
assure ^vb++++=assure
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Young ^jj+atrb+++=Young
Marshall ^np++++=Marshall
looked ^vbd+++xvbn+=looked
anxiously ^rb++++=anxiously
at ^in++++=at
the ^ati++++=the
lawyer ^nn++++=lawyer.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
law ^nn++++=law,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
law ^nn++++=law
of ^in++++=of
Virginia ^np++++=Virginia,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Lewis ^np++++=Lewis,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+dem+++=EXTRAWORD
a ^at++++=a
will ^nn++++=will
by ^in++++=by
a ^at++++=a
competent ^jj+atrb+++=competent
testator ^nn++++=testator,
, ^zz++++=EXTRAWORD
drawn ^xvbn+++xvbn+=drawn
in ^in++++=in
form ^nn++++=form,
, ^zz++++=EXTRAWORD
requires ^vbz++++=requires
no ^at++++=no
collateral ^jj+atrb+++=collateral
explanation ^nn+nom+++=explanation
to ^to++++=to
support ^vbi++++=support
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
father ^npt++++=father
seemed ^vbd+seem++xvbn+=seemed
brought ^vbd+++xvbn+=brought
up ^rb+phrv+++=up
in ^in++++=in
a ^at++++=a
cul ^nn+++??+=cul-de-sac.
- ^zz++++=EXTRAWORD
de ^&fw++++=EXTRAWORD
- ^zz++++=EXTRAWORD
sac ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^nn++++=face
was ^vbd+bedz+vrb++=was
tense ^jj+pred+++=tense
and ^cc+phrs+++=and
disturbed ^jj+++xvbn+=disturbed.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stood ^vbd+++xvbnx+=stood
by ^in++++=by
the ^ati++++=the
table ^nn++++=table;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
by ^in++++=by
accident ^nn++++=accident,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
put ^vbd+++xvbnx+=put
out ^rb+phrv+++=out
his ^pp$+pp3+++=his
hand ^nn++++=hand
and ^cc++++=and
took ^vbd+++xvbn+=took
up ^rb+phrv+++=up
the ^ati++++=the
Japanese ^jj+atrb+++=Japanese
crystal ^nn++++=crystal
supported ^vwbn+++xvbn+=supported
by ^in++++=by
the ^ati++++=the
necks ^nns++++=necks
of ^in++++=of
the ^ati++++=the
three ^cd++++=three
bronze ^jj+atrb+++=bronze
storks ^nns++++=storks.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
appeared ^vbd+seem++xvbnx+=appeared
unconscious ^jj++++=unconscious
of ^in++++=of
the ^ati++++=the
act ^nn++++=act,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
in ^in++++=in
deep ^jj+atrb+++=deep
reflection ^nn+nom+++=reflection.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
though ^cs+sub+++=though
the ^ati++++=the
weight ^nn++++=weight
in ^in++++=in
his ^pp$+pp3+++=his
hand ^nn++++=hand
drew ^vbd+++xvbn+=drew
his ^pp$+pp3+++=his
attention ^nn+nom+++=attention,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
glanced ^vbd+++xvbnx+=glanced
at ^in++++=at
the ^ati++++=the
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
Something ^pn++++=Something
about ^in++++=about
it ^pp3+it+++=it
struck ^vbd+++xvbn+=struck
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
for ^in++++=for
his ^pp$+pp3+++=his
manner ^nn++++=manner
changed ^vbd+++xvbn+=changed.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
spread ^vbd+++xvbnx+=spread
the ^ati++++=the
will ^md+prd+++=will
out ^rp+pl+++=out
on ^in++++=on
the ^ati++++=the
table ^nn++++=table
and ^cc++++=and
began ^vbd+++xvbn+=began
to ^to++++=to
move ^vbi++++=move
the ^ati++++=the
crystal ^nn++++=crystal
over ^in++++=over
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
face ^nn++++=face
close ^in+cmpx+++=close
to ^in"++++=to
the ^ati++++=the
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
his ^pp$+pp3+++=his
hand ^nn++++=hand
stopped ^vbd+++xvbn+=stopped,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
stood ^vbd+++xvbnx+=stood
stooped ^vbd+++xvbn+=stooped
over ^in+strn+++=over,
, ^zz++++=EXTRAWORD
staring ^vbg+++xvbg+=staring
into ^in++++=into
the ^ati++++=the
Oriental ^jj+atrb+++=Oriental
crystal ^nn++++=crystal,
, ^zz++++=EXTRAWORD
like ^in++++=like
those ^dt+dem+++=those
practicers ^nns+nom+++=practicers
of ^in++++=of
black ^jj+atrb+++=black
art ^nn++++=art
who ^whp+rel+subj++=who
predict ^vb+vpub+++=predict
events ^nns++++=events
from ^in++++=from
what ^wdt+who+++=what
they ^pp3a+pp3+++=they
pretend ^vb+vprv+++=pretend
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
in ^in++++=in
these ^dt+dem+++=these
spheres ^nns++++=spheres
of ^in++++=of
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Gosford ^np++++=Gosford,
, ^zz++++=EXTRAWORD
sitting ^vbg+++xvbg+=sitting
at ^rb++++=at
his ^pp$+pp3+++=his
ease ^nn++++=ease,
, ^zz++++=EXTRAWORD
in ^in++++=in
victory ^nn++++=victory,
, ^zz++++=EXTRAWORD
regarded ^xvbn+++xvbn+=regarded
my ^pp$+pp1+++=my
father ^nn++++=father
with ^in++++=with
a ^at++++=a
supercilious ^jj+atrb+++=supercilious,
, ^zz++++=EXTRAWORD
ironical ^jj+atrb+++=ironical
smile ^nn++++=smile.
. ^zz++++=EXTRAWORD
" ^zz++++="Sir,"
sir ^npt++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="are
are ^vb+ber+vrb++=EXTRAWORD
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
by ^in++++=by
chance ^nn++++=chance,
, ^zz++++=EXTRAWORD
a ^at++++=a
fortuneteller ^jjr++++=fortuneteller?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
misfortune ^nn++++=misfortune-teller,"
- ^zz++++=EXTRAWORD
teller ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub+tht0+xvbn+=replied
my ^pp$+pp1+++=my
father ^nn++++=father,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
face ^nn++++=face
still ^rb++++=still
held ^vbd+vprv++xvbn+=held
above ^jjb++++=above
the ^ati++++=the
crystal ^nn++++=crystal.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
see ^vb+vprv+++=see
here ^rn+pl+++=here
a ^at++++=a
misfortune ^nn++++=misfortune
to ^in++++=to
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Anthony ^np++++=Anthony
Gosford ^np+++??+=Gosford.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
predict ^vb+vpub+++=predict,
, ^zz++++=EXTRAWORD
from ^in++++=from
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
see ^vb+vprv+++=see,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
will ^md+prd+++=will
release ^vb++++=release
this ^dt+dem+++=this
bequest ^jjt++++=bequest
of ^in++++=of
moneys ^nns++++=moneys
to ^in++++=to
Peyton ^np+++??+=Peyton
Marshall ^np++++=Marshall's
's ^$++++=EXTRAWORD
son ^nn++++=son."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
prediction ^nn+nom+++=prediction,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Gosford ^np+++??+=Gosford,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
harder ^jjr+atrb+++=harder
note ^nn++++=note,
, ^zz++++=EXTRAWORD
" ^zz++++="is
is ^vbz+bez+vrb++=EXTRAWORD
not ^xnot++not++=not
likely ^jj++++=likely
to ^to+jcmp+++=to
come ^vbi++++=come
true ^jj++++=true."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
yes ^uh++++=yes,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
my ^pp$+pp1+++=my
father ^nn++++=father,
, ^zz++++=EXTRAWORD
" ^zz++++="it
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
certain ^jj+pred+++=certain
to ^to+jcmp+++=to
come ^vbi++++=come
true ^jj++++=true.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
see ^vb+vprv+tht0++=see
it ^pp3+it+++=it
very ^ql+amp+++=very
clearly ^rb++++=clearly.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Gosford ^np++++=Gosford
will ^md+prd+++=will
write ^vb++++=write
out ^rp+pl+++=out
a ^at++++=a
release ^nn++++=release,
, ^zz++++=EXTRAWORD
under ^in++++=under
his ^pp$+pp3+++=his
hand ^nn++++=hand
and ^cc++++=and
seal ^nn++++=seal,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
go ^vb++++=go
quietly ^rb++++=quietly
out ^rp+pl+++=out
of ^in++++=of
Virginia ^np++++=Virginia,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Peyton ^np+++??+=Peyton
Marshall ^np++++=Marshall's
's ^$++++=EXTRAWORD
son ^nn++++=son
will ^md+prd+++=will
take ^vb++++=take
his ^pp$+pp3+++=his
entire ^jjb+atrb+++=entire
estate ^nn++++=estate."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Sir,"
sir ^npt++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Englishman ^nn+nom+++=Englishman,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
provoked ^vbd+++xvbn+=provoked
into ^in++++=into
a ^at++++=a
temper ^nn++++=temper,
, ^zz++++=EXTRAWORD
" ^zz++++="do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
enjoy ^vb++++=enjoy
this ^dt+dem+++=this
foolery ^nn+nom+++=foolery?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are
not ^xnot++not++=not
interested ^jj++++=interested
in ^in++++=in
crystal ^nn++++=crystal-gazing,
- ^zz++++=EXTRAWORD
gazing ^vbg+++xvbg+=EXTRAWORD
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Gosford ^np++++=Gosford,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
my ^pp$+pp1+++=my
father ^nn++++=father
in ^in++++=in
a ^at++++=a
tranquil ^jj+atrb+++=tranquil
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
find ^vb+vprv+tht0++=find
it ^pp3+it+++=it
most ^ql+emph+++=most
diverting ^nvbg+++xvbg+=diverting.
. ^zz++++=EXTRAWORD
Permit ^vb++++=Permit
me ^pp1o+pp1+++=me
to ^in++++=to
piece ^nn++++=piece
out ^rp+pl+++=out
your ^pp$+pp2+++=your
fortune ^nn++++=fortune,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
rather ^rb++++=rather
your ^pp$+pp2+++=your
misfortune ^nn++++=misfortune,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Gosford ^np++++=Gosford!
! ^zz++++=EXTRAWORD
By ^in++++=By
chance ^nn++++=chance
you ^pp2+pp2+++=you
fell ^vbd+++xvbn+=fell
in ^rb+phrv+++=in
with ^in+ppvb+++=with
this ^dt+dem+++=this
dreamer ^nn++++=dreamer
Marshall ^np++++=Marshall,
, ^zz++++=EXTRAWORD
wormed ^j+++xvbn+=wormed
into ^in++++=into
his ^pp$+pp3+++=his
confidence ^nn+nom+++=confidence,
, ^zz++++=EXTRAWORD
pretended ^j+++xvbn+=pretended
a ^at++++=a
relation ^nn+nom+++=relation
to ^in++++=to
great ^jj+atrb+++=great
men ^nns++++=men
in ^in++++=in
England ^np++++=England;
; ^zz++++=EXTRAWORD
followed ^j+++xvbn+=followed
and ^cc+phrs+++=and
persuaded ^jj+++xvbn+=persuaded
him ^pp3o+pp3+++=him
until ^in+strn+++=until,
, ^zz++++=EXTRAWORD
in ^in++++=in
his ^pp$+pp3+++=his
ill ^jj++++=ill-health,
- ^zz++++=EXTRAWORD
health ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
got ^vbd+++xvbn+=got
this ^dt+pdem+++=this
will ^md+prd+++=will.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
saw ^vbd+vprv+tht0+xvbn+=saw
it ^pp3+it+++=it
written ^vbd+++xvbn+=written
two ^cd++++=two
years ^nns++++=years
ago ^rb++++=ago.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Marshall ^np++++=Marshall
fell ^vbd+++xvbn+=fell
ill ^jj++++=ill,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
hurried ^vbd+++xvbn+=hurried
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
learned ^j+++xvbn+=learned
from ^in++++=from
the ^ati++++=the
dying ^jj+atrb++xvbg+=dying
man ^nn++++=man
that ^tht+rel+obj++=that
the ^ati++++=the
will ^nn++++=will
remained ^vbd+++xvbn+=remained
and ^cc+cls+++=and
where ^wrb+who+++=where
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
made ^vbd+++xvbn+=made
sure ^jj++++=sure
by ^in++++=by
pretending ^vb+++xvbg+=pretending
to ^to+vcmp+++=to
write ^vbi++++=write
letters ^nns+nom+++=letters
in ^in++++=in
this ^dt+dem+++=this
room ^nn++++=room,
, ^zz++++=EXTRAWORD
bringing ^vbg+++xvbg+=bringing
your ^pp$+pp2+++=your
portfolio ^nn++++=portfolio
with ^in++++=with
ink ^nn++++=ink
and ^cc++++=and
pen ^nn++++=pen
and ^cc++++=and
a ^at++++=a
pad ^nn++++=pad
of ^in++++=of
paper ^nn++++=paper.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
at ^in++++=at
Marshall ^np++++=Marshall's
's ^$++++=EXTRAWORD
death ^nn++++=death,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
inquired ^vbd+++xvbn+=inquired
of ^in++++=of
Lewis ^np++++=Lewis
for ^in++++=for
legal ^jj+atrb+++=legal
measures ^nns++++=measures
to ^to++++=to
discover ^nn+nom+++=discover
the ^ati++++=the
dead ^jj+atrb+++=dead
man ^nn++++=man's
's ^$++++=EXTRAWORD
will ^md+prd+++=will.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
when ^wrb+who+++=when
you ^pp2+pp2+++=you
find ^vb+vprv+tht0++=find
the ^ati++++=the
room ^nn++++=room
ransacked ^vbd+++xvbn+=ransacked,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
run ^vbd+++xvbn+=run
after ^in++++=after
the ^ati++++=the
law ^nn++++=law."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
father ^nn++++=father
paused ^vbd+++xvbn+=paused.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
your ^pp$+pp2+++=your
past ^jjb++++=past,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Gosford ^np++++=Gosford.
. ^zz++++=EXTRAWORD
