One ^cd1++++=One
will ^md+prd+++=will
come ^vb++++=come
to ^in++++=to
you ^pp2+pp2+++=you,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Miller ^nn++++=Miller,
, ^zz++++=EXTRAWORD
' ^zz++++='but
but ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
must ^md+nec+++=must
take ^vb++++=take
more ^ql++++=more
pains ^nns++++=pains.
. ^zz++++=EXTRAWORD
At ^rb++++=At
present ^vb++++=present
you ^pp2+pp2+++=you
have ^vb+hv+vrb++=have
only ^rb+down+++=only
the ^ati++++=the
practice ^nn++++=practice
of ^in++++=of
friendship ^nn+nom+++=friendship;
; ^zz++++=EXTRAWORD
some ^dti++++=some
day ^nn++++=day
you ^pp2+pp2+++=you
will ^md+prd+++=will
have ^vb+hv+vrb++=have
the ^ati++++=the
theory ^nn++++=theory
also ^rb++++=also.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Do
' ^zz++++=EXTRAWORD
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
really ^rb+emph+++=really
think ^vb+vprv+tht0++=think
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
little ^ap++++=little
Hans ^np++++=Hans.
. ^zz++++=EXTRAWORD
" ^zz++++="'I
' ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+vrb++=have
no ^at++++=no
doubt ^nn++++=doubt
of ^in++++=of
it ^pp3+it+++=it,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
the ^ati++++=the
Miller ^nn++++=Miller,
, ^zz++++=EXTRAWORD
' ^zz++++='but
but ^cc++++=EXTRAWORD
now ^rn+tm+++=now
that ^cs+sub+++=that
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
mended ^vprf+++xvbnx+=mended
the ^ati++++=the
roof ^nn++++=roof,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
had ^vb+hv+aux++=had
better ^jjr++++=better
go ^vb++++=go
home ^nr++++=home
and ^cc++++=and
rest ^nn++++=rest,
, ^zz++++=EXTRAWORD
for ^in++++=for
I ^pp1a+pp1+++=I
want ^vb++++=want
you ^pp2+pp2+++=you
to ^to++++=to
drive ^vbi++++=drive
my ^pp$+pp1+++=my
sheep ^nn++++=sheep
to ^in++++=to
the ^ati++++=the
mountain ^nn++++=mountain
to ^to++++=to-morrow.'
- ^zz++++=EXTRAWORD
morrow ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="Poor
poor ^jj+atrb+++=EXTRAWORD
little ^jj+atrb+++=little
Hans ^np++++=Hans
was ^vbd+bedz+vrb++=was
afraid ^jj+pred+++=afraid
to ^to+jcmp+++=to
say ^vbi+vpub+++=say
anything ^pn++++=anything
to ^in++++=to
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
early ^rb+tm+++=early
the ^ati++++=the
next ^ap++++=next
morning ^nn++++=morning
the ^ati++++=the
Miller ^np++++=Miller
brought ^vbd+++xvbn+=brought
his ^pp$+pp3+++=his
sheep ^nns++++=sheep
round ^in++++=round
to ^in++++=to
the ^ati++++=the
cottage ^nn+nom+++=cottage,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Hans ^np++++=Hans
started ^vbd+++xvbn+=started
off ^in+pl+++=off
with ^in++++=with
them ^pp3o+pp3+++=them
to ^in++++=to
the ^ati++++=the
mountain ^nn++++=mountain.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
took ^vbd+++xvbn+=took
him ^pp3o+pp3+++=him
the ^ati++++=the
whole ^jj+atrb+++=whole
day ^nn++++=day
to ^to++++=to
get ^vbi++++=get
there ^rn+pl+++=there
and ^cc++++=and
back ^jjb++++=back;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
returned ^vbd+++xvbnx+=returned
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
tired ^jj+++xvbn+=tired
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
off ^rp+pl+++=off
to ^to++++=to
sleep ^vbi++++=sleep
in ^in++++=in
his ^pp$+pp3+++=his
chair ^nn++++=chair,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
did ^vbd+dod+aux++=did
not ^xnot++not++=not
wake ^vb++++=wake
up ^rp++++=up
till ^in++++=till
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
broad ^jj+atrb+++=broad
daylight ^nn++++=daylight.
. ^zz++++=EXTRAWORD
" ^zz++++="'What
' ^zz++++=EXTRAWORD
what ^wdt+who+++=EXTRAWORD
a ^at++++=a
delightful ^jj+atrb+++=delightful
time ^nn++++=time
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
have ^vb+hv+vrb++=have
in ^in++++=in
my ^pp$+pp1+++=my
garden ^nn++++=garden,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
to ^in++++=to
work ^nn++++=work
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
somehow ^rb++++=somehow
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
never ^rb++++=never
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
look ^vb++++=look
after ^in+ppvb+++=after
his ^pp$+pp3+++=his
flowers ^nns+nom+++=flowers
at ^rb++++=at
all ^abn++++=all,
, ^zz++++=EXTRAWORD
for ^in++++=for
his ^pp$+pp3+++=his
friend ^nn++++=friend
the ^ati++++=the
Miller ^nn++++=Miller
was ^vbd+bedz+aux++=was
always ^rb++splt++=always
coming ^vbg+++xvbgx+=coming
round ^rb++++=round
and ^cc++++=and
sending ^jj+++xvbg+=sending
him ^pp3o+pp3+++=him
off ^in+pl+++=off
on ^in++++=on
long ^rb++++=long
errands ^nns+++??+=errands,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
getting ^vbg+++xvbg+=getting
him ^pp3o+pp3+++=him
to ^to++++=to
help ^vbi++++=help
at ^in++++=at
the ^ati++++=the
mill ^nn++++=mill.
. ^zz++++=EXTRAWORD
Little ^ap++++=Little
Hans ^np++++=Hans
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
much ^ap++++=much
distressed ^jj+++xvbn+=distressed
at ^rb++++=at
times ^nns++++=times,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
afraid ^jj+pred+++=afraid
his ^pp$+pp3+++=his
flowers ^nns+nom+++=flowers
would ^md+prd+++=would
think ^vb+vprv+tht0++=think
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
forgotten ^vprf+++xvbnx+=forgotten
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
consoled ^vbd+++xvbnx+=consoled
himself ^ppl+pp3+++=himself
by ^in++++=by
the ^ati++++=the
reflection ^nn+nom+++=reflection
that ^tht+vcmp+obj++=that
the ^ati++++=the
Miller ^nn++++=Miller
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
best ^jjt+atrb+++=best
friend ^nn++++=friend.
. ^zz++++=EXTRAWORD
' ^zz++++='Besides,'
besides ^rb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
used ^md"++pmd"++=used
to ^to++++=to
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
' ^zz++++='he
he ^pp3a+pp3+++=EXTRAWORD
is ^vbz+bez+aux++=is
going ^md"++pmd"++=going
to ^md+prd+++=to
give ^vb++++=give
me ^pp1o+pp1+++=me
his ^pp$+pp3+++=his
wheelbarrow ^nn++++=wheelbarrow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
an ^at++++=an
act ^nn++++=act
of ^in++++=of
pure ^jj+atrb+++=pure
generosity ^nn+nom+++=generosity.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
little ^ap++++=little
Hans ^np++++=Hans
worked ^vbd+++xvbn+=worked
away ^rp+pl+++=away
for ^in++++=for
the ^ati++++=the
Miller ^nn++++=Miller,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Miller ^np++++=Miller
said ^vbd+vpub++xvbn+=said
all ^abn++++=all
kinds ^nns++++=kinds
of ^in++++=of
beautiful ^jj+atrb+++=beautiful
things ^nns++++=things
about ^in++++=about
friendship ^nn+nom+++=friendship,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
Hans ^np++++=Hans
took ^vbd+++xvbn+=took
down ^rb+phrv+++=down
in ^in++++=in
a ^at++++=a
note ^nn++++=note-book,
- ^zz++++=EXTRAWORD
book ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
used ^md"++pmd"++=used
to ^to++++=to
read ^vb+vprv++xvbn+=read
over ^in++++=over
at ^rb++++=at
night ^nn++++=night,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
a ^at++++=a
very ^ql+amp+++=very
good ^jj+atrb+++=good
scholar ^nn++++=scholar.
. ^zz++++=EXTRAWORD
" ^zz++++="Now
now ^rn+tm+++=EXTRAWORD
it ^pp3+it+++=it
happened ^vbd+++xvbn+=happened
that ^dt+dem+++=that
one ^cd1++++=one
evening ^nn++++=evening
little ^jj+atrb+++=little
Hans ^np++++=Hans
was ^vbd+bedz+aux++=was
sitting ^vbg+++xvbgx+=sitting
by ^in++++=by
his ^pp$+pp3+++=his
fireside ^nn++++=fireside
when ^wrb+who+++=when
a ^at++++=a
loud ^jj+atrb+++=loud
rap ^nn++++=rap
came ^vbd+++xvbn+=came
at ^in++++=at
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
very ^ql+amp+++=very
wild ^jj+atrb+++=wild
night ^nn++++=night,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
wind ^nn++++=wind
was ^vbd+bedz+aux++=was
blowing ^vbg+++xvbgx+=blowing
and ^cc+phrs+++=and
roaring ^vbg+++xvbg+=roaring
round ^rb++++=round
the ^ati++++=the
house ^npl++++=house
so ^ql++++=so
terribly ^rb++++=terribly
that ^cs+sub+++=that
at ^rb++++=at
first ^rb"++++=first
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
merely ^rb+down+++=merely
the ^ati++++=the
storm ^nn++++=storm.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
a ^at++++=a
second ^od++++=second
rap ^nn++++=rap
came ^vbd+++xvbn+=came,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
a ^at++++=a
third ^nn++++=third,
, ^zz++++=EXTRAWORD
louder ^jjr++++=louder
than ^in++++=than
any ^dti++++=any
of ^in++++=of
the ^ati++++=the
others ^aps++++=others.
. ^zz++++=EXTRAWORD
" ^zz++++="'It
' ^zz++++=EXTRAWORD
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
some ^dti++++=some
poor ^jj+atrb+++=poor
traveller ^nn+nom+++=traveller,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
little ^ap++++=little
Hans ^np++++=Hans
to ^in++++=to
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
ran ^vbd+++xvbnx+=ran
to ^in+ppvb+++=to
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
stood ^vprf+++xvbn+=stood
the ^ati++++=the
Miller ^nn++++=Miller
with ^in++++=with
a ^at++++=a
lantern ^nn++++=lantern
in ^in++++=in
one ^cd1++++=one
hand ^nn++++=hand
and ^cc++++=and
a ^at++++=a
big ^jj+atrb+++=big
stick ^nn++++=stick
in ^in++++=in
the ^ati++++=the
other ^ap++++=other.
. ^zz++++=EXTRAWORD
" ^zz++++="'Dear
' ^zz++++=EXTRAWORD
dear ^uh++++=EXTRAWORD
little ^ap++++=little
Hans ^np++++=Hans,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
Miller ^nn++++=Miller,
, ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
in ^in++++=in
great ^jj+atrb+++=great
trouble ^nn++++=trouble.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
little ^jj+atrb+++=little
boy ^nn++++=boy
has ^vbz+hvz+aux++=has
fallen ^vprf+++xvbn+=fallen
off ^in+pl+++=off
a ^at++++=a
ladder ^nn++++=ladder
and ^cc++++=and
hurt ^nn+++xvbn+=hurt
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
going ^vbg+++xvbgx+=going
for ^in+ppvb+++=for
the ^ati++++=the
Doctor ^nn++++=Doctor.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
lives ^nns++++=lives
so ^ql++++=so
far ^rb+pl+++=far
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
such ^abl++++=such
a ^at++++=a
bad ^jj+atrb+++=bad
night ^nn++++=night,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
it ^pp3+it+++=it
has ^vbz+hvz+aux++=has
just ^rb+emph+splt++=just
occurred ^vprf+++xvbnx+=occurred
to ^in++++=to
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+vrb++=be
much ^ap++++=much
better ^jjr++++=better
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
went ^vbd+++xvbn+=went
instead ^rb+cnj+++=instead
of ^in++++=of
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
know ^vb+vprv+tht0++=know
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
going ^md"++pmd"++=going
to ^md+prd+++=to
give ^vb++++=give
you ^pp2+pp2+++=you
my ^pp$+pp1+++=my
wheelbarrow ^nn++++=wheelbarrow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^rb+cnj+++=so,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
only ^rb+down+++=only
fair ^jj+pred+++=fair
that ^dt+dem+++=that
you ^pp2+pp2+++=you
should ^md+nec+++=should
do ^vb+do+vrb++=do
something ^pn++++=something
for ^in++++=for
me ^pp1o+pp1+++=me
in ^in++++=in
return ^nn++++=return.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Certainly,'
' ^zz++++=EXTRAWORD
certainly ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
little ^jj+atrb+++=little
Hans ^np++++=Hans,
, ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
take ^vb++++=take
it ^pp3+it+++=it
quite ^rb++++=quite
as ^ql++++=as
a ^at++++=a
compliment ^nn+nom+++=compliment
your ^pp$+pp2+++=your
coming ^nvbg+++xvbg+=coming
to ^in++++=to
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
will ^md+prd+++=will
start ^vb++++=start
off ^in+pl+++=off
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
you ^pp2+pp2+++=you
must ^md+nec+++=must
lend ^vb++++=lend
me ^pp1o+pp1+++=me
your ^pp$+pp2+++=your
lantern ^nn++++=lantern,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
night ^nn++++=night
is ^vbz+bez+vrb++=is
so ^ql+emph+++=so
dark ^jj++++=dark
that ^dt+dem+++=that
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
afraid ^jj+pred+++=afraid
I ^pp1a+pp1+++=I
might ^md+pos+++=might
fall ^vb++++=fall
into ^in+ppvb+++=into
the ^ati++++=the
ditch ^nn++++=ditch.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'I
' ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
very ^ql+amp+++=very
sorry ^uh++++=sorry,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
the ^ati++++=the
Miller ^nn++++=Miller,
, ^zz++++=EXTRAWORD
' ^zz++++='but
but ^cc++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
my ^pp$+pp1+++=my
new ^jj+atrb+++=new
lantern ^nn++++=lantern,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+vrb++=be
a ^at++++=a
great ^jj+atrb+++=great
loss ^nn++++=loss
to ^in++++=to
me ^pp1o+pp1+++=me
if ^cs+cnd+++=if
anything ^pn++++=anything
happened ^vbd+++xvbn+=happened
to ^to+vcmp+++=to
it ^pp3+it+++=it.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Well,
' ^zz++++=EXTRAWORD
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
never ^rb++++=never
mind ^nn++++=mind,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
do ^vb+do+vrb++=do
without ^in++++=without
it ^pp3+it+++=it,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
little ^jj+atrb+++=little
Hans ^np++++=Hans,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
down ^rb+phrv+++=down
his ^pp$+pp3+++=his
great ^jj+atrb+++=great
fur ^nn++++=fur
coat ^nn++++=coat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
warm ^jj+atrb+++=warm
scarlet ^jj+atrb+++=scarlet
cap ^nn++++=cap,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
tied ^vbd+++xvbn+=tied
a ^at++++=a
muffler ^nn++++=muffler
round ^in++++=round
his ^pp$+pp3+++=his
throat ^nn++++=throat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
started ^vpsv++agls+xvbn+=started
off ^in+strn+++=off.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
a ^at++++=a
dreadful ^jj+atrb+++=dreadful
storm ^nn++++=storm
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was!
! ^zz++++=EXTRAWORD
The ^ati++++=The
night ^nn++++=night
was ^vbd+bedz+vrb++=was
so ^ql++++=so
black ^np++++=black
that ^tht+rel+++=that
little ^ap++++=little
Hans ^np++++=Hans
could ^md+pos+++=could
hardly ^rb+down+splt++=hardly
see ^vb+vprv+++=see,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
wind ^nn++++=wind
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
strong ^jj++++=strong
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
could ^md+pos+++=could
scarcely ^rb+down+splt++=scarcely
stand ^vb++++=stand.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
courageous ^jj++++=courageous,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
after ^cs+sub+++=after
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
walking ^vbg+++xvbgx+=walking
about ^in++++=about
three ^cd++++=three
hours ^nns++++=hours,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
arrived ^vbd+++xvbnx+=arrived
at ^rb++++=at
the ^ati++++=the
Doctor ^np++++=Doctor's
's ^$++++=EXTRAWORD
house ^npl++++=house,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
knocked ^vprf+++xvbn+=knocked
at ^rb++++=at
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
" ^zz++++="'Who
' ^zz++++=EXTRAWORD
who ^whp+who+++=EXTRAWORD
is ^vbz+bez+vrb++=is
there ^rn+pl+++=there?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
Doctor ^nn++++=Doctor,
, ^zz++++=EXTRAWORD
putting ^vbg+++xvbg+=putting
his ^pp$+pp3+++=his
head ^jjb++++=head
out ^rp+pl+++=out
of ^in++++=of
his ^pp$+pp3+++=his
bedroom ^nn++++=bedroom
window ^nn++++=window.
. ^zz++++=EXTRAWORD
" ^zz++++="'Little
' ^zz++++=EXTRAWORD
little ^ap++++=EXTRAWORD
Hans ^np++++=Hans,
, ^zz++++=EXTRAWORD
Doctor ^nn++++=Doctor.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'What
' ^zz++++=EXTRAWORD
what ^wdt+who+++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
want ^vb++++=want,
, ^zz++++=EXTRAWORD
little ^ap++++=little
Hans ^np++++=Hans?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'The
' ^zz++++=EXTRAWORD
the ^ati++++=EXTRAWORD
Miller ^np++++=Miller's
's ^$++++=EXTRAWORD
son ^nn++++=son
has ^vbz+hvz+aux++=has
fallen ^vprf+++xvbn+=fallen
from ^in++++=from
a ^at++++=a
ladder ^nn++++=ladder,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
has ^vbz+hvz+aux++=has
hurt ^vprf+++xvbnx+=hurt
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Miller ^np++++=Miller
wants ^vbz++++=wants
you ^pp2+pp2+++=you
to ^to++++=to
come ^vbi++++=come
at ^rb++++=at
once ^rb"+tm+++=once.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'All
' ^zz++++=EXTRAWORD
all ^abn++++=EXTRAWORD
right ^jj++++=right!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Doctor ^nn++++=Doctor;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
ordered ^vbd+vsua+tht0+xvbnx+=ordered
his ^pp$+pp3+++=his
horse ^nn++++=horse,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
big ^jj+atrb+++=big
boots ^nns++++=boots,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
lantern ^nn++++=lantern,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
came ^vbd+++xvbn+=came
downstairs ^jjb++++=downstairs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
rode ^vbd+++xvbn+=rode
off ^rp+pl+++=off
in ^in++++=in
the ^ati++++=the
direction ^nn+nom+++=direction
of ^in++++=of
the ^ati++++=the
Miller ^np++++=Miller's
's ^$++++=EXTRAWORD
house ^npl++++=house,
, ^zz++++=EXTRAWORD
little ^ap++++=little
Hans ^np++++=Hans
trudging ^vwbg+++xvbg+=trudging
behind ^rp+pl+++=behind
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
the ^ati++++=the
storm ^nn++++=storm
grew ^vbd+++xvbn+=grew
worse ^jjr++++=worse
and ^cc+phrs+++=and
worse ^jjr++++=worse,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
rain ^nn++++=rain
fell ^vbd+++xvbn+=fell
in ^in++++=in
torrents ^nns+++??+=torrents,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
little ^jj+atrb+++=little
Hans ^np++++=Hans
could ^md+pos+++=could
not ^xnot++not++=not
see ^vb+vprv+++=see
where ^wrb+who+whcl++=where
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
going ^vbg+++xvbgx+=going,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
keep ^vb++++=keep
up ^rb+phrv+++=up
with ^in+ppvb+++=with
the ^ati++++=the
horse ^nn++++=horse.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
he ^pp3a+pp3+++=he
lost ^vbd+++xvbnx+=lost
his ^pp$+pp3+++=his
way ^nn++++=way,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
wandered ^vpsv++agls+xvbn+=wandered
off ^in+pl+++=off
on ^in++++=on
the ^ati++++=the
moor ^npl++++=moor,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
was ^vbd+bedz+vrb++=was
a ^at++++=a
very ^ql+amp+++=very
dangerous ^jj+atrb+++=dangerous
place ^nn++++=place,
, ^zz++++=EXTRAWORD
as ^ql++++=as
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
full ^jj+pred+++=full
of ^in++++=of
deep ^jj+atrb+++=deep
holes ^nns++++=holes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^rn+pl+++=there
poor ^jj+atrb+++=poor
little ^jj+atrb+++=little
Hans ^np++++=Hans
was ^vbd+bedz+aux++=was
drowned ^vpsv++agls+xvbnx+=drowned.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
body ^nn++++=body
was ^vbd+bedz+aux++=was
found ^vpsv++agls+xvbnx+=found
the ^ati++++=the
next ^ap++++=next
day ^nn++++=day
by ^in++++=by
some ^dti++++=some
goatherds ^nns+++??+=goatherds,
, ^zz++++=EXTRAWORD
floating ^vbg+++xvbg+=floating
in ^in++++=in
a ^at++++=a
great ^jj+atrb+++=great
pool ^nn++++=pool
of ^in++++=of
water ^nn++++=water,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
brought ^vpsv++agls+xvbnx+=brought
back ^rb+phrv+++=back
by ^in++++=by
them ^pp3o+pp3+++=them
to ^in++++=to
the ^ati++++=the
cottage ^nn+nom+++=cottage.
