If ^cs+cnd+++=If
joy ^nn++++=joy.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
welcomed ^vbd+++xvbnx+=welcomed
me ^pp1o+pp1+++=me
as ^in++++=as
the ^ati++++=the
faithful ^jj+atrb+++=faithful
friend ^nn++++=friend.
. ^zz++++=EXTRAWORD
" ^zz++++="Isn't
is ^vbz+bez+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
it ^pp3+it+++=it
perfectly ^rb+amp+++=perfectly
splendid ^jj++++=splendid,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Pepper ^np++++=Pepper,
, ^zz++++=EXTRAWORD
to ^to++++=to
think ^vbi+vprv+++=think
that ^tht+vcmp+++=that
Archie ^np++++=Archie's
's ^$++++=EXTRAWORD
genius ^nn++++=genius
has ^vbz+hvz+aux++=has
at ^rb++splt++=at
last ^rb"++++=last
been ^vprf+ben+aux+xvbn+=been
recognized ^vpsv++agls+xvbnx+=recognized?
? ^zz++++=EXTRAWORD
How ^wrb+who+++=How
quiet ^jj++++=quiet
he ^pp3a+pp3+++=he
kept ^vbd+++xvbnx+=kept
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
no ^at++++=no
idea ^nn++++=idea
that ^tht+ncmp+++=that
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Brackett ^np++++=Brackett
was ^vbd+bedz+vrb++=was
even ^rb++++=even
interested ^jj+pred+++=interested
in ^in++++=in
his ^pp$+pp3+++=his
work ^nn++++=work.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wonder ^vb++++=wonder
how ^wrb+who+++=how
he ^pp3a+pp3+++=he
heard ^vbd+vprv++xvbnx+=heard
of ^in++++=of
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
these ^dt+dem+++=these
things ^nns++++=things
get ^vb++++=get
about ^rb+cnj+++=about,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
keep ^vb++++=keep
a ^at++++=a
good ^jj+atrb+++=good
man ^nn++++=man
down ^in+strn+++=down."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Think
think ^vb+vprv+++=EXTRAWORD
of ^in++++=of
two ^cd++++=two
thousand ^cd++++=thousand
pounds ^nns++++=pounds
for ^in++++=for
one ^cd1++++=one
picture ^nn++++=picture--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
the ^ati++++=the
first ^rb++++=first
he ^pp3a+pp3+++=he
has ^vbz+hvz+aux++=has
ever ^rb++splt++=ever
sold ^vprf+++xvbnx+=sold!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
beats ^nns++++=beats
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="is
is ^vbz+bez+vrb++=EXTRAWORD
how ^wrb+who+++=how
the ^ati++++=the
papers ^nns++++=papers
got ^vbd+++xvbn+=got
hold ^nn++++=hold
of ^in++++=of
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
sent ^vbd+++xvbnx+=sent
it ^pp3+it+++=it
to ^in++++=to
the ^ati++++=the
papers ^nns++++=papers,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Archie ^np++++=Archie,
, ^zz++++=EXTRAWORD
in ^in++++=in
an ^at++++=an
offhand ^jj+atrb+++=offhand
way ^nn++++=way.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
wonder ^nn++++=wonder
who ^whp+rel+subj++=who
did ^vbd+dod+vrb++=did
the ^ati++++=the
writing ^jj+++xvbg+=writing
up ^rp++++=up,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
would ^md+prd+++=would
do ^vb+do+vrb++=do
that ^dt+dem+++=that
in ^in++++=in
the ^ati++++=the
office ^nn++++=office,
, ^zz++++=EXTRAWORD
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
they ^pp3a+pp3+++=they?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Archie ^np++++=Archie.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
suppose ^vb+vprv+tht0++=suppose
they ^pp3a+pp3+++=they
would ^md+prd+++=would,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
are ^vb+ber+aux++=are
wonders ^nns+nom+++=wonders
at ^rb++++=at
that ^dt+dem+++=that
sort ^nn++++=sort
of ^in++++=of
thing ^nn++++=thing."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
help ^vb++++=help
wishing ^vbg+++xvbg+=wishing
that ^tht+vcmp+++=that
Archie ^np++++=Archie
would ^md+prd+++=would
enter ^vb++++=enter
into ^in+ppvb+++=into
the ^ati++++=the
spirit ^nn++++=spirit
of ^in++++=of
the ^ati++++=the
thing ^nn++++=thing
a ^rb++++=a
little ^rb"++++=little
more ^rbr++++=more
and ^cc++++=and
perk ^vb++++=perk
up ^rp++++=up,
, ^zz++++=EXTRAWORD
instead ^rb+cnj+++=instead
of ^in++++=of
sitting ^xvbg+++xvbg+=sitting
there ^ex+pex+++=there
looking ^vbg+++xvbg+=looking
like ^in++++=like
a ^at++++=a
codfish ^nn++++=codfish.
. ^zz++++=EXTRAWORD
The ^ati++++=The
thing ^nn++++=thing
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
have ^vbi++++=have
stunned ^xvbn+++xvbn+=stunned
the ^ati++++=the
poor ^jj+atrb+++=poor
chappie ^np++++=chappie.
. ^zz++++=EXTRAWORD
" ^zz++++="After
after ^in++++=EXTRAWORD
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
Archie ^np++++=Archie,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="all
all ^abn++++=EXTRAWORD
you ^pp2+pp2+++=you
have ^md"++pmd"++=have
to ^md+nec+++=to
do ^vb++++=do
is ^vbz+bez+aux++=is
to ^to++++=to
sit ^vbi++++=sit
in ^in++++=in
your ^pp$+pp2+++=your
studio ^nn++++=studio,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
police ^nns++++=police
see ^vb+vprv+++=see
that ^tht+vcmp+++=that
the ^ati++++=the
waiting ^jj+atrb++xvbg+=waiting
line ^nn++++=line
of ^in++++=of
millionaires ^nns++++=millionaires
does ^vbz+doz+vrb++=doesn't
n't ^xnot++not++0=EXTRAWORD
straggle ^nn++++=straggle
over ^in++++=over
the ^ati++++=the
pavement ^nn+nom+++=pavement.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They'll
'll ^md+prd+++0=EXTRAWORD
fight ^vb++++=fight----"
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What's
what ^wdt+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
that ^tht+vcmp+++=that?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Archie ^np++++=Archie,
, ^zz++++=EXTRAWORD
starting ^nvbg+++xvbg+=starting
as ^cs+sub+++=as
if ^cs+cnd+++=if
someone ^pn++++=someone
had ^vbd+hvd+aux++=had
dug ^vprf+++xvbnx+=dug
a ^at++++=a
red ^jj++++=red-hot
- ^zz++++=EXTRAWORD
hot ^jj+atrb+++=EXTRAWORD
needle ^nn++++=needle
into ^in++++=into
his ^pp$+pp3+++=his
calf ^nn++++=calf.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
only ^rb+down+++=only
a ^at++++=a
ring ^nn++++=ring
at ^rb++++=at
the ^ati++++=the
bell ^nn++++=bell,
, ^zz++++=EXTRAWORD
followed ^vpbn+vprv++xvbn+=followed
by ^in++++=by
a ^at++++=a
voice ^nn++++=voice
asking ^vwbg+vsua++xvbg+=asking
if ^cs+cnd+++=if
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Ferguson ^np++++=Ferguson
was ^vbd+bedz+vrb++=was
at ^rb++++=at
home ^nr++++=home.
. ^zz++++=EXTRAWORD
" ^zz++++="Probably
probably ^rb++++=EXTRAWORD
an ^at++++=an
interviewer ^nn+nom+++=interviewer,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Archie ^np++++=Archie.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
suppose ^vb+vprv+tht0++=suppose
we ^pp1a+pp1+++=we
shall ^md+prd+++=shall
get ^vb++++=get
no ^at++++=no
peace ^nn++++=peace
for ^in++++=for
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time
to ^to++++=to
come ^vbi++++=come."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
door ^nn++++=door
opened ^vbd+++xvbn+=opened,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
cook ^nn++++=cook
came ^vbd+++xvbn+=came
in ^in++++=in
with ^in++++=with
a ^at++++=a
card ^nn++++=card.
. ^zz++++=EXTRAWORD
" ^zz++++="'Renshaw
' ^zz++++=EXTRAWORD
renshaw ^np++++=EXTRAWORD
Liggett, ^np+++??+=Liggett,'"
'" ^vb+++??+=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Archie ^np++++=Archie
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Do ^vb+do+vrb++=Do
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
Archie ^np++++=Archie?
? ^zz++++=EXTRAWORD
It ^pp3+it+++=It
must ^md+nec+++=must
be ^vb+be+vrb++=be
an ^at++++=an
interviewer ^nn+nom+++=interviewer.
. ^zz++++=EXTRAWORD
Ask ^vb++++=Ask
him ^pp3o+pp3+++=him
to ^to++++=to
come ^vbi++++=come
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
Julia ^np++++=Julia."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
in ^in++++=in
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
knowledge ^nn++++=knowledge
of ^in++++=of
chappies ^nns+++??+=chappies
in ^rb++++=in
general ^rb"++++=general,
, ^zz++++=EXTRAWORD
after ^in++++=after
a ^at++++=a
fairly ^rb++++=fairly
wide ^jj+atrb+++=wide
experience ^nn+nom+++=experience,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
that ^tht+vcmp+++=that
some ^dti++++=some
chappies ^nns+++??+=chappies
seem ^vb+seem+++=seem
to ^to+vcmp+++=to
kind ^rb+hdg+splt++=kind
of ^rb"+hdg"+++=of
convey ^vbi++++=convey
an ^at++++=an
atmosphere ^nn++++=atmosphere
of ^in++++=of
unpleasantness ^nns+nom+++=unpleasantness
the ^ati++++=the
moment ^nn++++=moment
you ^pp2+pp2+++=you
come ^vb++++=come
into ^in+ppvb+++=into
contact ^nn++++=contact
with ^in++++=with
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Renshaw ^np++++=Renshaw
Liggett ^np+++??+=Liggett
gave ^vbd+++xvbn+=gave
me ^pp1o+pp1+++=me
this ^dt+dem+++=this
feeling ^jj+++xvbg+=feeling
directly ^rb++++=directly
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
in ^in+strn+++=in;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
fixed ^vbd+++xvbnx+=fixed
me ^pp1o+pp1+++=me
with ^in++++=with
a ^at++++=a
sinister ^jj+atrb+++=sinister
glance ^nn++++=glance
and ^cc++++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Ferguson ^np++++=Ferguson?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
inclined ^jj+++xvbn+=inclined
to ^to+jcmp+++=to
say ^vbi+vpub+++=say
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
guilty ^jj++++=guilty."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
backed ^vbd+++xvbnx+=backed
a ^at++++=a
step ^nn++++=step
or ^cc++++=or
two ^cd++++=two
and ^cc++++=and
jerked ^vbd+++xvbn+=jerked
my ^pp$+pp1+++=my
head ^nn++++=head
towards ^in++++=towards
Archie ^np++++=Archie,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Renshaw ^np++++=Renshaw
turned ^vbd+++xvbn+=turned
the ^ati++++=the
searchlight ^nn++++=searchlight
off ^rp+pl+++=off
me ^pp1o+pp1+++=me
and ^cc++++=and
switched ^vbd+++xvbn+=switched
it ^pp3+it+++=it
onto ^in++++=onto
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Archibald ^np++++=Archibald
Ferguson ^np++++=Ferguson,
, ^zz++++=EXTRAWORD
the ^ati++++=the
artist ^nn++++=artist?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Archie ^np++++=Archie
nodded ^vbd+++xvbn+=nodded
pallidly ^rb+cnj+++=pallidly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Renshaw ^np++++=Renshaw
nodded ^vbd+++xvbn+=nodded,
, ^zz++++=EXTRAWORD
as ^ql++++=as
much ^ap++++=much
as ^in++++=as
to ^in"++++=to
say ^vb+vpub+++=say
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
deceive ^vb++++=deceive
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
produced ^vbd+++xvbnx+=produced
a ^at++++=a
sheet ^nn++++=sheet
of ^in++++=of
paper ^nn++++=paper.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
the ^ati++++=the
middle ^jjb+atrb+++=middle
page ^nn++++=page
of ^in++++=of
the ^ati++++=the
Mail ^nn++++=Mail.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
authorized ^vbd+++xvbn+=authorized
the ^ati++++=the
publication ^nn+nom+++=publication
of ^in++++=of
this ^dt+pdem+++=this?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Archie ^np++++=Archie
nodded ^vbd+++xvbn+=nodded
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
represent ^vb++++=represent
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Brackett ^np++++=Brackett.
. ^zz++++=EXTRAWORD
The ^ati++++=The
publication ^nn+nom+++=publication
of ^in++++=of
this ^dt+dem+++=this
most ^ql+emph+++=most
impudent ^jj+atrb+++=impudent
fiction ^nn+nom+++=fiction
has ^vbz+hvz+aux++=has
caused ^vprf+++xvbnx+=caused
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Brackett ^np++++=Brackett
extreme ^jj+atrb+++=extreme
annoyance ^nn+nom+++=annoyance,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
as ^ql++++=as
it ^pp3+it+++=it
might ^md+pos+++=might
also ^rb++++=also
lead ^nn++++=lead
to ^in++++=to
other ^ap++++=other
and ^cc++++=and
more ^rbr++++=more
serious ^jj+atrb+++=serious
consequences ^nns+nom+++=consequences,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
insist ^vb+vpub+++=insist
that ^tht+vcmp+++=that
a ^at++++=a
full ^jj+atrb+++=full
denial ^nn++++=denial
be ^vb+be+aux++=be
published ^vpsv++agls+xvbnx+=published
without ^in++++=without
a ^at++++=a
moment ^nn++++=moment's
's ^$++++=EXTRAWORD
delay ^nn++++=delay."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
mean ^vb+vprv+++=mean?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Archie ^np++++=Archie.
. ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
mad ^jj++++=mad?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
standing ^vbg+++xvbgx+=standing,
, ^zz++++=EXTRAWORD
listening ^jj+++xvbg+=listening
to ^in++++=to
the ^ati++++=the
conversation ^nn+nom+++=conversation
in ^in++++=in
a ^at++++=a
sort ^nn++++=sort
of ^in++++=of
trance ^nn++++=trance.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
she ^pp3a+pp3+++=she
jumped ^vbd+++xvbnx+=jumped
into ^in++++=into
the ^ati++++=the
fight ^nn++++=fight
with ^in++++=with
a ^at++++=a
vim ^np++++=vim
that ^tht+rel+subj++=that
turned ^vprf+++xvbn+=turned
Renshaw ^np++++=Renshaw's
's ^$++++=EXTRAWORD
attention ^nn+nom+++=attention
to ^in++++=to
her ^pp$+pp3+++=her
in ^in++++=in
a ^at++++=a
second ^od++++=second.
. ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
madam ^npt++++=madam,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
not ^xnot++not++=not
mad ^jj++++=mad.
. ^zz++++=EXTRAWORD
Nor ^cc+cls+neg++=Nor,
, ^zz++++=EXTRAWORD
despite ^in++++=despite
the ^ati++++=the
interested ^jj+atrb+++=interested
assertions ^nns+nom+++=assertions
of ^in++++=of
certain ^jj+atrb+++=certain
parties ^nns++++=parties
whom ^whp+rel+obj++=whom
I ^pp1a+pp1+++=I
need ^nn++++=need
not ^xnot++not++=not
specify ^vb+vsua+++=specify
by ^in++++=by
name ^nn++++=name,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Brackett ^np++++=Brackett.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
may ^md+pos+++=may
be ^vb+be+vrb++=be
news ^nn++++=news
to ^in++++=to
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Ferguson ^np++++=Ferguson,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
an ^at++++=an
action ^nn++++=action
is ^vbz+bez+vrb++=is
even ^rb++++=even
now ^rn+tm+++=now
pending ^jj++++=pending
in ^in++++=in
New ^jj+atrb+++=New
York ^np++++=York,
, ^zz++++=EXTRAWORD
whereby ^cs+sub+++=whereby
certain ^jj+atrb+++=certain
parties ^nns++++=parties
are ^vb+ber+aux++=are
attempting ^vbg+++xvbgx+=attempting
to ^to+vcmp+++=to
show ^vbi+vprv+++=show
that ^tht+vcmp+++=that
my ^pp$+pp1+++=my
client ^nn++++=client,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Brackett ^np++++=Brackett,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
non ^&fw++++=non
compos ^nns+++??+=compos
and ^cc++++=and
should ^md+nec+++=should
be ^vb+be+aux++=be
legally ^rb++splt++=legally
restrained ^vpsv++agls+xvbnx+=restrained
from ^in++++=from
exercising ^xvbg+++xvbg+=exercising
control ^nn++++=control
over ^in++++=over
his ^pp$+pp3+++=his
property ^nn++++=property.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
case ^nn++++=case
is ^vbz+bez+vrb++=is
extremely ^rb+amp+++=extremely
weak ^jj+pred+++=weak,
, ^zz++++=EXTRAWORD
for ^in++++=for
even ^cs+sub+++=even
if ^cs+cnd+++=if
we ^pp1a+pp1+++=we
admit ^vb+vpub+tht0++=admit
their ^pp$+pp3+++=their
contention ^nn+nom+++=contention
that ^tht+ncmp+++=that
our ^pp$+pp1+++=our
client ^nn++++=client
did ^vbd+dod+vrb++=did,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
eighteenth ^od++++=eighteenth
of ^in++++=of
June ^nr++++=June
last ^rb+cnj+++=last,
, ^zz++++=EXTRAWORD
attempt ^nn++++=attempt
to ^to+ncmp+++=to
walk ^vbi++++=walk
up ^rp++++=up
Fifth ^od++++=Fifth
Avenue ^npl++++=Avenue
in ^in++++=in
his ^pp$+pp3+++=his
pyjamas ^nns++++=pyjamas,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
shall ^md+prd+++=shall
be ^vb+be+vrb++=be
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
show ^vb+vprv+++=show
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
action ^nn++++=action
was ^vbd+bedz+vrb++=was
the ^ati++++=the
result ^nn++++=result
of ^in++++=of
an ^at++++=an
election ^nn+nom+++=election
bet ^vbd+++xvbn+=bet.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
as ^in++++=as
the ^ati++++=the
parties ^nns++++=parties
to ^to++++=to
whom ^whp+wpor+++=whom
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
alluded ^vprf+++xvbnx+=alluded
will ^md+prd+++=will
undoubtedly ^rb++splt++=undoubtedly
snatch ^vb++++=snatch
at ^rb++++=at
every ^at++++=every
straw ^nn++++=straw
in ^in++++=in
their ^pp$+pp3+++=their
efforts ^nns++++=efforts
to ^to+ncmp+++=to
prove ^vbi+vprv+++=prove
that ^tht+vcmp+++=that
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Brackett ^np++++=Brackett
is ^vbz+bez+vrb++=is
mentally ^rb++++=mentally
infirm ^jj+pred+++=infirm,
, ^zz++++=EXTRAWORD
the ^ati++++=the
prejudicial ^jj+atrb+++=prejudicial
effect ^nn++++=effect
of ^in++++=of
this ^dt+dem+++=this
publication ^nn+nom+++=publication
cannot ^md+pos+not++=cannot
be ^vb+be+vrb++=be
over ^in++++=over-estimated.
- ^zz++++=EXTRAWORD
estimated ^vwbn+vprv++xvbn+=EXTRAWORD
. ^zz++++=EXTRAWORD
Unless ^cs+cnd+++=Unless
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Brackett ^np++++=Brackett
can ^md+pos+++=can
clear ^vb++++=clear
himself ^ppl+pp3+++=himself
of ^in++++=of
the ^ati++++=the
stigma ^nn++++=stigma
of ^in++++=of
having ^nn+nn+aux++=having
given ^vwbn+++xvbn+=given
two ^cd++++=two
thousand ^cd++++=thousand
pounds ^nns++++=pounds
for ^in++++=for
this ^dt+dem+++=this
extraordinary ^jj+atrb+++=extraordinary
production ^nn+nom+++=production
of ^in++++=of
an ^at++++=an
absolutely ^rb+amp+++=absolutely
unknown ^jj+atrb+++=unknown
artist ^nn++++=artist,
, ^zz++++=EXTRAWORD
the ^ati++++=the
strength ^nn++++=strength
of ^in++++=of
his ^pp$+pp3+++=his
case ^nn++++=case
must ^md+nec+++=must
be ^vb+be+aux++=be
seriously ^rb++splt++=seriously
shaken ^vpsv++agls+xvbnx+=shaken.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
may ^md+pos+++=may
add ^vb+vpub+++=add
that ^tht+vcmp+++=that
my ^pp$+pp1+++=my
client ^nn++++=client's
's ^vbz+bez+vrb++0=EXTRAWORD
lavish ^jj+atrb+++=lavish
patronage ^nn+nom+++=patronage
of ^in++++=of
Art ^nn++++=Art
is ^vbz+bez+vrb++=is
already ^rb++++=already
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
main ^jjb+atrb+++=main
planks ^nns++++=planks
in ^in++++=in
the ^ati++++=the
platform ^nn++++=platform
of ^in++++=of
the ^ati++++=the
parties ^nns++++=parties
already ^rb++++=already
referred ^vbd+++xvbn+=referred
to ^in+strn+++=to.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
adduce ^vb+++??+=adduce
his ^pp$+pp3+++=his
extremely ^rb+amp+++=extremely
generous ^jj+atrb+++=generous
expenditure ^nn++++=expenditure
in ^in++++=in
this ^dt+dem+++=this
direction ^nn+nom+++=direction
as ^in++++=as
evidence ^nn+nom+++=evidence
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
incapable ^jj+pred+++=incapable
of ^in++++=of
a ^at++++=a
proper ^jj++++=proper
handling ^jj+++xvbg+=handling
of ^in++++=of
his ^pp$+pp3+++=his
money ^nn++++=money.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
need ^nn++++=need
scarcely ^rb+down+++=scarcely
point ^vb++++=point
out ^rp+pl+++=out
with ^in++++=with
what ^wdt+who+++=what
sinister ^jj+atrb+++=sinister
pleasure ^nn++++=pleasure,
, ^zz++++=EXTRAWORD
therefore ^rb+cnj+++=therefore,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
must ^md+nec+++=must
have ^vb+hv+aux++=have
contemplated ^vprf+++xvbnx+=contemplated--this."
