They ^pp3a+pp3+++=They
the ^ati++++=the
gesture ^nn++++=gesture
of ^in++++=of
breaking ^xvbg+++xvbg+=breaking
bonds ^nns++++=bonds.
. ^zz++++=EXTRAWORD
Like ^in++++=Like
all ^abn++++=all
sudden ^jj+atrb+++=sudden
demonstrations ^nns+nom+++=demonstrations
of ^in++++=of
undemonstrative ^jj+atrb+++=undemonstrative
men ^nns++++=men,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
extravagant ^jj+pred+++=extravagant,
, ^zz++++=EXTRAWORD
weird ^jj++++=weird,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
theatrical ^jj++++=theatrical.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
more ^rbr++++=more
potent ^jj+pred+++=potent
than ^in++++=than
speech ^nn++++=speech--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
speech ^nn++++=speech
that ^tht+rel+++=that,
, ^zz++++=EXTRAWORD
even ^cs+sub+++=even
if ^cs+cnd+++=if
effective ^jj++++=effective,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
still ^rb++++=still
have ^vb+hv+aux++=have
betrayed ^vprf+++xvbnx+=betrayed
him ^pp3o+pp3+++=him
to ^in++++=to
his ^pp$+pp3+++=his
countrymen ^nns++++=countrymen.
. ^zz++++=EXTRAWORD
The ^ati++++=The
braves ^nns++++=braves
hurriedly ^rb++++=hurriedly
cut ^vb+++xvbn+=cut
the ^ati++++=the
thongs ^nns+++??+=thongs
of ^in++++=of
the ^ati++++=the
prisoners ^nns+nom+++=prisoners;
; ^zz++++=EXTRAWORD
another ^dt++++=another
impulsive ^jj+atrb+++=impulsive
gesture ^nn++++=gesture
from ^in++++=from
Elijah ^np++++=Elijah,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
fled ^j+++xvbn+=fled.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
lifted ^vbd+++xvbnx+=lifted
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
cautiously ^rb++++=cautiously
from ^in++++=from
his ^pp$+pp3+++=his
blanket ^nn++++=blanket,
, ^zz++++=EXTRAWORD
captors ^nns++++=captors
and ^cc++++=and
captives ^nns++++=captives
had ^vbd+hvd+aux++=had
dispersed ^vprf+++xvbnx+=dispersed
in ^in++++=in
opposite ^jj+atrb+++=opposite
directions ^nns+nom+++=directions,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
alone ^rb++++=alone--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
triumphant ^jj++++=triumphant!
! ^zz++++=EXTRAWORD
From ^in++++=From
that ^dt+dem+++=that
moment ^nn++++=moment
Elijah ^np++++=Elijah
Martin ^np++++=Martin
was ^vbd+bedz+vrb++=was
another ^dt++++=another
man ^nn++++=man.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went
to ^in++++=to
bed ^nn++++=bed
that ^tht+rel+++=that
night ^nn++++=night
in ^in++++=in
an ^at++++=an
intoxicating ^jj+atrb+++=intoxicating
dream ^nn++++=dream
of ^in++++=of
power ^nn++++=power;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
arose ^vbd+++xvbnx+=arose
a ^at++++=a
man ^nn++++=man
of ^in++++=of
will ^md+prd+++=will,
, ^zz++++=EXTRAWORD
of ^in++++=of
strength ^nn++++=strength.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
read ^vbd+vprv+tht0+xvbnx+=read
it ^pp3+it+++=it
in ^in++++=in
the ^ati++++=the
eyes ^nns++++=eyes
of ^in++++=of
the ^ati++++=the
braves ^nns++++=braves,
, ^zz++++=EXTRAWORD
albeit ^cs+sub+++=albeit
at ^rb++++=at
times ^nns++++=times
averted ^vbd+++xvbn+=averted
in ^in++++=in
wonder ^nn++++=wonder.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
understood ^vbd+vprv++xvbnx+=understood,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
although ^cs+con+++=although
peace ^nn++++=peace
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
their ^pp$+pp3+++=their
habit ^nn++++=habit
and ^cc++++=and
custom ^nn++++=custom,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
had ^vb+hv+aux++=had
nevertheless ^rb+cnj+splt++=nevertheless
sought ^vprf+++xvbnx+=sought
to ^in++++=to
test ^nn++++=test
his ^pp$+pp3+++=his
theories ^nns++++=theories
of ^in++++=of
administration ^nn+nom+++=administration
with ^in++++=with
the ^ati++++=the
offering ^jj+++xvbg+=offering
of ^in++++=of
the ^ati++++=the
scalps ^nns+++??+=scalps
and ^cc++++=and
the ^ati++++=the
captives ^nns++++=captives,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
this ^dt+dem+++=this
detection ^nn+nom+++=detection
of ^in++++=of
their ^pp$+pp3+++=their
common ^jj+atrb+++=common
weakness ^nns+nom+++=weakness
he ^pp3a+pp3+++=he
forgot ^vbd+vprv+tht0+xvbnx+=forgot
his ^pp$+pp3+++=his
own ^ap++++=own.
. ^zz++++=EXTRAWORD
Most ^ql+emph+++=Most
heroes ^nns++++=heroes
require ^vb+vsua+++=require
the ^ati++++=the
contrast ^nn++++=contrast
of ^in++++=of
the ^ati++++=the
unheroic ^nn++++=unheroic
to ^to++++=to
set ^vbi++++=set
them ^pp3o+pp3+++=them
off ^in+strn+++=off;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Elijah ^np++++=Elijah
actually ^rb+amp+++=actually
found ^vbd+vprv+tht0+xvbn+=found
himself ^ppl+pp3+++=himself
devising ^vbg+++xvbg+=devising
means ^nn++++=means
for ^in++++=for
strengthening ^xvbg+++xvbg+=strengthening
the ^ati++++=the
defensive ^nn++++=defensive
and ^cc++++=and
offensive ^jj+atrb+++=offensive
character ^nn+nom+++=character
of ^in++++=of
the ^ati++++=the
tribe ^nn++++=tribe,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
himself ^ppl+pp3+++=himself
strengthened ^vpsv++by+xvbn+=strengthened
by ^in++++=by
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Meanwhile ^rb++++=Meanwhile
the ^ati++++=the
escaped ^jj+atrb++xvbn+=escaped
packers ^nns+nom+++=packers
did ^vbd+dod+aux++=did
not ^xnot++not++=not
fail ^vb++++=fail
to ^to+vcmp+++=to
heighten ^vbi++++=heighten
the ^ati++++=the
importance ^nn+nom+++=importance
of ^in++++=of
their ^pp$+pp3+++=their
adventure ^nn++++=adventure
by ^in++++=by
elevating ^xvbg+++xvbg+=elevating
the ^ati++++=the
character ^nn+nom+++=character
and ^cc++++=and
achievements ^nns+nom+++=achievements
of ^in++++=of
their ^pp$+pp3+++=their
deliverer ^nn+nom+++=deliverer;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
presently ^rb+tm+splt++=presently
announced ^vpsv++agls+xvbnx+=announced
throughout ^in++++=throughout
the ^ati++++=the
frontier ^nn+nom+++=frontier
settlements ^nns+nom+++=settlements
that ^tht+rel+obj++=that
the ^ati++++=the
hitherto ^rb++++=hitherto
insignificant ^jj+atrb+++=insignificant
and ^cc+phrs+++=and
peaceful ^jj+atrb+++=peaceful
tribe ^nn++++=tribe
of ^in++++=of
Minyos ^np+++??+=Minyos,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
inhabited ^vwbn+++xvbn+=inhabited
a ^at++++=a
large ^jj+atrb+++=large
territory ^nn++++=territory
bordering ^vwbg+++xvbg+=bordering
on ^in++++=on
the ^ati++++=the
Pacific ^jj+atrb+++=Pacific
Ocean ^nn++++=Ocean,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
developed ^vprf+++xvbnx+=developed
into ^in++++=into
a ^at++++=a
powerful ^jj+atrb+++=powerful
nation ^nn++++=nation,
, ^zz++++=EXTRAWORD
only ^ap+down+++=only
kept ^vprf+++xvbn+=kept
from ^in++++=from
the ^ati++++=the
war ^nn++++=war-path
- ^zz++++=EXTRAWORD
path ^nn++++=EXTRAWORD
by ^in++++=by
a ^at++++=a
more ^rbr++++=more
powerful ^jj++++=powerful
but ^cc+phrs+++=but
mysterious ^jj++++=mysterious
chief ^jjb++++=chief.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Government ^nn+nom+++=Government
sent ^vbd+++xvbn+=sent
an ^at++++=an
Indian ^jj+atrb+++=Indian
agent ^nn++++=agent
to ^to++++=to
treat ^vbi++++=treat
with ^in++++=with
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
in ^in++++=in
its ^pp$+it+++=its
usual ^jj++++=usual
half ^abn++++=half-paternal,
- ^zz++++=EXTRAWORD
paternal ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
half ^abn++++=half-aggressive,
- ^zz++++=EXTRAWORD
aggressive ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
wholly ^rb++++=wholly
inconsistent ^jj+atrb+++=inconsistent
policy ^nn++++=policy.
. ^zz++++=EXTRAWORD
Elijah ^np++++=Elijah,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
still ^rb++++=still
retained ^vbd+++xvbn+=retained
the ^ati++++=the
imitative ^jj+atrb+++=imitative
sense ^nn++++=sense
and ^cc++++=and
adaptability ^nn+nom+++=adaptability
to ^in++++=to
surroundings ^nns++++=surroundings
which ^whp+rel+subj++=which
belong ^vb++++=belong
to ^to++++=to
most ^ql+emph+++=most
lazy ^jj+atrb+++=lazy,
, ^zz++++=EXTRAWORD
impressible ^jj+atrb+++=impressible
natures ^nns++++=natures,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
striped ^jj+atrb+++=striped
yellow ^nn++++=yellow
and ^cc++++=and
vermilion ^nn+++??+=vermilion
features ^nns++++=features
looked ^vbd+++xvbn+=looked
the ^ati++++=the
chief ^jjb++++=chief
he ^pp3a+pp3+++=he
personated ^vbd+++xvbnx+=personated,
, ^zz++++=EXTRAWORD
met ^j+++xvbn+=met
the ^ati++++=the
agent ^nn++++=agent
with ^in++++=with
silent ^jj+atrb+++=silent
and ^cc+phrs+++=and
becoming ^jj+atrb++xvbg+=becoming
gravity ^nn+nom+++=gravity.
. ^zz++++=EXTRAWORD
The ^ati++++=The
council ^nn++++=council
was ^vbd+bedz+aux++=was
carried ^vpsv++agls+xvbnx+=carried
on ^in++++=on
by ^in++++=by
signs ^nns++++=signs.
. ^zz++++=EXTRAWORD
Never ^rb++++=Never
before ^cs+sub+++=before
had ^vb+hv+vrb++=had
an ^at++++=an
Indian ^jj+atrb+++=Indian
treaty ^nn++++=treaty
been ^vprf+ben+aux+xvbn+=been
entered ^vpsv++agls+xvbnx+=entered
into ^in+ppvb+++=into
with ^in++++=with
such ^abl++++=such
perfect ^jj+atrb+++=perfect
knowledge ^nn++++=knowledge
of ^in++++=of
the ^ati++++=the
intentions ^nns+nom+++=intentions
and ^cc++++=and
designs ^nns++++=designs
of ^in++++=of
the ^ati++++=the
whites ^nns++++=whites
by ^in++++=by
the ^ati++++=the
Indians ^nn++++=Indians,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
such ^abl++++=such
profound ^jj+atrb+++=profound
ignorance ^nn+nom+++=ignorance
of ^in++++=of
the ^ati++++=the
qualities ^nns+nom+++=qualities
of ^in++++=of
the ^ati++++=the
Indians ^nn++++=Indians
by ^in++++=by
the ^ati++++=the
whites ^nns++++=whites.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
need ^vb++++=need
scarcely ^rb+down+++=scarcely
be ^vb+be+aux++=be
said ^vpsv++agls+xvbnx+=said
that ^tht+vcmp+++=that
the ^ati++++=the
treaty ^nn++++=treaty
was ^vbd+bedz+vrb++=was
an ^at++++=an
unquestionable ^jj+atrb+++=unquestionable
Indian ^jj+atrb+++=Indian
success ^nns+nom+++=success.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
did ^vbd+dod+aux++=did
not ^xnot++not++=not
give ^vb++++=give
up ^rb+phrv+++=up
their ^pp$+pp3+++=their
arable ^jj+atrb+++=arable
lands ^nns++++=lands;
; ^zz++++=EXTRAWORD
what ^wdt+who+++=what
they ^pp3a+pp3+++=they
did ^vbd+dod+aux++=did
sell ^vb++++=sell
to ^in++++=to
the ^ati++++=the
agent ^nn++++=agent
they ^pp3a+pp3+++=they
refused ^vbd+++xvbnx+=refused
to ^to+vcmp+++=to
exchange ^vb++++=exchange
for ^in++++=for
extravagant ^jj++++=extravagant-priced
- ^zz++++=EXTRAWORD
priced ^jj+atrb++xvbn+=EXTRAWORD
shoddy ^jj+atrb+++=shoddy
blankets ^nns++++=blankets,
, ^zz++++=EXTRAWORD
worthless ^jj+atrb+++=worthless
guns ^nns++++=guns,
, ^zz++++=EXTRAWORD
damp ^nn++++=damp
powder ^nn++++=powder,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
mouldy ^jj+atrb++??+=mouldy
meal ^nn++++=meal.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
took ^vbd+++xvbnx+=took
pay ^nn++++=pay
in ^in++++=in
dollars ^nns++++=dollars,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
were ^vbd+bed+aux++=were
thus ^rb+cnj+splt++=thus
enabled ^vpsv++agls+xvbnx+=enabled
to ^to+vcmp+++=to
open ^vbi++++=open
more ^rbr++++=more
profitable ^jj+atrb+++=profitable
commerce ^nn++++=commerce
with ^in++++=with
the ^ati++++=the
traders ^nns+nom+++=traders
at ^in++++=at
the ^ati++++=the
settlements ^nns+nom+++=settlements
for ^in++++=for
better ^jjr+atrb+++=better
goods ^nns++++=goods
and ^cc++++=and
better ^jjr+atrb+++=better
bargains ^nns++++=bargains;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
simply ^rb++++=simply
declined ^vbd+++xvbn+=declined
beads ^nns++++=beads,
, ^zz++++=EXTRAWORD
whiskey ^nn+++??+=whiskey,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Bibles ^nps++++=Bibles
at ^rb++++=at
any ^dti++++=any
price ^nn++++=price.
. ^zz++++=EXTRAWORD
The ^ati++++=The
result ^nn++++=result
was ^vbd+bedz+vrb++=was
that ^tht+vcmp+++=that
the ^ati++++=the
traders ^nns+nom+++=traders
found ^vbd+vprv++xvbn+=found
it ^pp3+it+++=it
profitable ^jj++++=profitable
to ^to++++=to
protect ^vbi++++=protect
them ^pp3o+pp3+++=them
from ^in++++=from
their ^pp$+pp3+++=their
countrymen ^nns++++=countrymen,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
chances ^nns+nom+++=chances
of ^in++++=of
wantonly ^nn++++=wantonly
shooting ^vwbg+++xvbg+=shooting
down ^rp++++=down
a ^at++++=a
possible ^jj+atrb+++=possible
valuable ^jj+atrb+++=valuable
customer ^nn+nom+++=customer
stopped ^vbd+++xvbn+=stopped
the ^ati++++=the
old ^jj+atrb+++=old
indiscriminate ^jj+atrb+++=indiscriminate
rifle ^nn++++=rifle-practice.
- ^zz++++=EXTRAWORD
practice ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
Indians ^nn++++=Indians
were ^vbd+bed+aux++=were
allowed ^vb++pmd"+xvbnx+=allowed
to ^to+vcmp+pmd++=to
cultivate ^nn+nom+++=cultivate
their ^pp$+pp3+++=their
fields ^nns++++=fields
in ^in++++=in
peace ^nn++++=peace.
. ^zz++++=EXTRAWORD
Elijah ^np++++=Elijah
purchased ^vbd+++xvbn+=purchased
for ^in++++=for
them ^pp3o+pp3+++=them
a ^ap++++=a
few ^ap"++++=few
agricultural ^jj+atrb+++=agricultural
implements ^nns+nom+++=implements.
. ^zz++++=EXTRAWORD
The ^ati++++=The
catching ^nvbg+++xvbg+=catching,
, ^zz++++=EXTRAWORD
curing ^j++++=curing,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
smoking ^jj+++xvbg+=smoking
of ^in++++=of
salmon ^nn++++=salmon
became ^vbd+++xvbn+=became
an ^at++++=an
important ^jj+atrb+++=important
branch ^nn++++=branch
of ^in++++=of
trade ^nn++++=trade.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
waxed ^vbd+++xvbnx+=waxed
prosperous ^jj++++=prosperous
and ^cc+phrs+++=and
rich ^jj++++=rich;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
lost ^vbd+++xvbnx+=lost
their ^pp$+pp3+++=their
nomadic ^jj+atrb+++=nomadic
habits ^nns++++=habits--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
centralized ^jj+atrb+++=centralized
settlement ^nn+nom+++=settlement
bearing ^vwbg+++xvbg+=bearing
the ^ati++++=the
external ^jj+atrb+++=external
signs ^nns++++=signs
of ^in++++=of
an ^at++++=an
Indian ^jj+atrb+++=Indian
village ^nn+nom+++=village
took ^vbd+++xvbn+=took
the ^ati++++=the
place ^nn++++=place
of ^in++++=of
their ^pp$+pp3+++=their
old ^jj+atrb+++=old
temporary ^jj+atrb+++=temporary
encampments ^nns+nom+++=encampments,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
huts ^nns++++=huts
were ^vbd+bed+vrb++=were
internally ^rb++++=internally
an ^at++++=an
improvement ^nn+nom+++=improvement
on ^in++++=on
the ^ati++++=the
old ^jj+atrb+++=old
wigwams ^nns+++??+=wigwams.
. ^zz++++=EXTRAWORD
The ^ati++++=The
dried ^jj+atrb++xvbn+=dried
fish ^nns++++=fish
were ^vbd+bed+aux++=were
banished ^vpsv++agls+xvbnx+=banished
from ^in++++=from
the ^ati++++=the
tent ^nn++++=tent-poles
- ^zz++++=EXTRAWORD
poles ^nns++++=EXTRAWORD
to ^in++++=to
long ^rb++++=long
sheds ^vb++++=sheds
especially ^rb++++=especially
constructed ^vbd+++xvbn+=constructed
for ^in++++=for
that ^dt+dem+++=that
purpose ^nn++++=purpose.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sweat ^nn++++=sweat-house
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
was ^vbd+bedz+aux++=was
no ^at++++=no
longer ^rbr++++=longer
utilized ^vbd+++xvbn+=utilized
for ^in++++=for
worldly ^jj+atrb+++=worldly
purposes ^nns++++=purposes.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wise ^jj++++=wise
and ^cc++++=and
mighty ^ql++++=mighty
Elijah ^np++++=Elijah
did ^vbd+dod+aux++=did
not ^xnot++not++=not
attempt ^vb++++=attempt
to ^to+vcmp+++=to
reform ^vbi++++=reform
their ^pp$+pp3+++=their
religion ^nn++++=religion,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
to ^to++++=to
preserve ^vbi++++=preserve
it ^pp3+it+++=it
in ^in++++=in
its ^pp$+it+++=its
integrity ^nn+nom+++=integrity.
. ^zz++++=EXTRAWORD
That ^tht+vcmp+++=That
these ^dt+dem+++=these
improvements ^nns+nom+++=improvements
and ^cc++++=and
changes ^nns++++=changes
were ^vbd+bed+vrb++=were
due ^jj+cmpx+++=due
to ^to+jcmp+++=to
the ^ati++++=the
influence ^nn+nom+++=influence
of ^in++++=of
one ^cd1++++=one
man ^nn++++=man
was ^vbd+bedz+vrb++=was
undoubtedly ^rb++++=undoubtedly
true ^jj+pred+++=true,
, ^zz++++=EXTRAWORD
but ^cs+sub+++=but
that ^cs"++++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
necessarily ^rb++++=necessarily
a ^at++++=a
superior ^jj+atrb+++=superior
man ^nn++++=man
did ^vbd+dod+aux++=did
not ^xnot++not++=not
follow ^vb+vprv+++=follow.
. ^zz++++=EXTRAWORD
Elijah ^np++++=Elijah's
's ^$++++=EXTRAWORD
success ^nns+nom+++=success
was ^vbd+bedz+vrb++=was
due ^jj+pred+++=due
partly ^rb+down+++=partly
to ^in++++=to
the ^ati++++=the
fact ^nn++++=fact
that ^tht+ncmp+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
enabled ^vpsv++agls+xvbnx+=enabled
to ^to+vcmp+++=to
impress ^nns+nom+++=impress
certain ^jj+atrb+++=certain
negative ^jj+atrb+++=negative
virtues ^nns++++=virtues,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
were ^vbd+bed+vrb++=were
part ^nn++++=part
of ^in++++=of
his ^pp$+pp3+++=his
own ^ap++++=own
nature ^nn++++=nature,
, ^zz++++=EXTRAWORD
upon ^in++++=upon
a ^at++++=a
community ^nn+nom+++=community
equally ^rb++++=equally
constituted ^vbd+++xvbn+=constituted
to ^to++++=to
receive ^vbi++++=receive
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
was ^vbd+bedz+aux++=was
strengthened ^vpsv++by+xvbnx+=strengthened
by ^in++++=by
the ^ati++++=the
recognition ^nn+nom+++=recognition
in ^in++++=in
each ^dt++++=each
other ^ap++++=other
of ^in++++=of
the ^ati++++=the
unexpected ^jj+atrb+++=unexpected
value ^nn++++=value
of ^in++++=of
those ^dt+dem+++=those
qualities ^nns+nom+++=qualities;
; ^zz++++=EXTRAWORD
each ^dt++++=each
acquired ^jj+++xvbn+=acquired
a ^at++++=a
confidence ^nn+nom+++=confidence
begotten ^vbd+++xvbn+=begotten
of ^in++++=of
their ^pp$+pp3+++=their
success ^nns+nom+++=success.
. ^zz++++=EXTRAWORD
" ^zz++++="He-hides-his-face,"
he ^pp3a+pp3+++=EXTRAWORD
- ^zz++++=EXTRAWORD
hides ^vbz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
his ^pp$+pp3+++=EXTRAWORD
- ^zz++++=EXTRAWORD
face ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
as ^ql++++=as
Elijah ^np++++=Elijah
Martin ^np++++=Martin
was ^vbd+bedz+aux++=was
known ^vpsv++agls+xvbnx+=known
to ^to+vcmp+++=to
the ^ati++++=the
tribe ^nn++++=tribe
after ^in++++=after
the ^ati++++=the
episode ^nn++++=episode
of ^in++++=of
the ^ati++++=the
released ^jj+atrb++xvbn+=released
captives ^nns++++=captives,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
really ^rb+emph+++=really
not ^xnot++not++=not
so ^ql++++=so
much ^ap++++=much
of ^in++++=of
an ^at++++=an
autocrat ^nn+++??+=autocrat
as ^ql++++=as
many ^ap++++=many
constitutional ^jj+atrb+++=constitutional
rulers ^nns++++=rulers.
. ^zz++++=EXTRAWORD
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
Two ^cd++++=Two
years ^nns++++=years
of ^in++++=of
tranquil ^jj+atrb+++=tranquil
prosperity ^nn+nom+++=prosperity
passed ^vbd+++xvbn+=passed.
. ^zz++++=EXTRAWORD
Elijah ^np++++=Elijah
Martin ^np++++=Martin,
, ^zz++++=EXTRAWORD
foundling ^nn+nom+++=foundling,
, ^zz++++=EXTRAWORD
outcast ^nn++++=outcast,
, ^zz++++=EXTRAWORD
without ^in++++=without
civilized ^jj+atrb+++=civilized
ties ^nns++++=ties
or ^cc++++=or
relationship ^nn+nom+++=relationship
of ^in++++=of
any ^dti++++=any
kind ^nn++++=kind,
, ^zz++++=EXTRAWORD
forgotten ^vpbn+vprv++xvbn+=forgotten
by ^in++++=by
his ^pp$+pp3+++=his
countrymen ^nns++++=countrymen,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lifted ^vpsv++agls+xvbn+=lifted
into ^in++++=into
alien ^jj+atrb+++=alien
power ^nn++++=power,
, ^zz++++=EXTRAWORD
wealth ^nn++++=wealth,
, ^zz++++=EXTRAWORD
security ^nn+nom+++=security,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
respect ^nn++++=respect,
, ^zz++++=EXTRAWORD
became ^j+++xvbn+=became--homesick!
-- ^--+clp+++=EXTRAWORD
homesick ^jj++++=EXTRAWORD
! ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
near ^in+pl+++=near
the ^ati++++=the
close ^nn++++=close
of ^in++++=of
a ^at++++=a
summer ^nn++++=summer
afternoon ^nn++++=afternoon.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
sitting ^vbg+++xvbgx+=sitting
at ^rb++++=at
the ^ati++++=the
door ^nn++++=door
of ^in++++=of
his ^pp$+pp3+++=his
lodge ^nn++++=lodge,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
overlooked ^vbd+vprv++xvbn+=overlooked,
, ^zz++++=EXTRAWORD
on ^in++++=on
one ^cd1++++=one
side ^nn++++=side,
, ^zz++++=EXTRAWORD
the ^ati++++=the
far ^rb+pl+++=far-shining
- ^zz++++=EXTRAWORD
shining ^vbg+++xvbg+=EXTRAWORD
levels ^nns++++=levels
of ^in++++=of
the ^ati++++=the
Pacific ^jj++++=Pacific
and ^cc++++=and,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
other ^ap++++=other,
, ^zz++++=EXTRAWORD
the ^ati++++=the
slow ^jj+atrb+++=slow
descent ^nn++++=descent
to ^in++++=to
the ^ati++++=the
cultivated ^jj+atrb++xvbn+=cultivated
meadows ^nns++++=meadows
and ^cc++++=and
banks ^nns++++=banks
of ^in++++=of
the ^ati++++=the
Minyo ^np+++??+=Minyo
River ^nn++++=River,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
debouched ^jj+++xvbn+=debouched
through ^in++++=through
a ^at++++=a
waste ^nn++++=waste
of ^in++++=of
salt ^nn++++=salt-marsh,
- ^zz++++=EXTRAWORD
marsh ^npl++++=EXTRAWORD
, ^zz++++=EXTRAWORD
beach ^nn++++=beach-grass,
- ^zz++++=EXTRAWORD
grass ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sand ^nn++++=sand-dunes,
- ^zz++++=EXTRAWORD
dunes ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
foamy ^jj+atrb++??+=foamy
estuary ^nn+nom+++=estuary
into ^in++++=into
the ^ati++++=the
ocean ^nn++++=ocean.
. ^zz++++=EXTRAWORD
The ^ati++++=The
headland ^nn++++=headland,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
promontory ^nn++++=promontory--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
only ^ap+down+++=only
eminence ^nn+nom+++=eminence
of ^in++++=of
the ^ati++++=the
Minyo ^np+++??+=Minyo
territory ^nn++++=territory--had
-- ^--+clp+++=EXTRAWORD
had ^vbd+hvd+aux++=EXTRAWORD
been ^vprf+ben+aux+xvbnx+=been
reserved ^vpsv++by+xvbnx+=reserved
by ^in++++=by
him ^pp3o+pp3+++=him
for ^in++++=for
his ^pp$+pp3+++=his
lodge ^nn++++=lodge,
, ^zz++++=EXTRAWORD
partly ^rb+down+++=partly
on ^in++++=on
account ^nn++++=account
of ^in++++=of
its ^pp$+it+++=its
