They ^pp3a+pp3+++=They
the ^ati++++=the
boy ^nn++++=boy
was ^vbd+bedz+aux++=was
dreaming ^vbg+++xvbgx+=dreaming.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+aux++=was
drawing ^vbg+++xvbgx+=drawing
the ^ati++++=the
majority ^nn+nom+++=majority
to ^in++++=to
her ^pp$+pp3+++=her
way ^nn++++=way
of ^in++++=of
thinking ^xvbg+++xvbg+=thinking
when ^wrb+who+++=when,
, ^zz++++=EXTRAWORD
from ^in++++=from
the ^ati++++=the
corner ^nn++++=corner
where ^wrb+who+++=where
the ^ati++++=the
girl ^nn++++=girl
sat ^vbd+++xvbn+=sat,
, ^zz++++=EXTRAWORD
a ^at++++=a
hollow ^jj++++=hollow-sounding
- ^zz++++=EXTRAWORD
sounding ^vbg+++xvbg+=EXTRAWORD
voice ^nn++++=voice:
: ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
the ^ati++++=the
boy ^nn++++=boy?
? ^zz++++=EXTRAWORD
Where ^wrb+who+whq++=Where
is ^vbz+bez+vrb++=is
he ^pp3a+pp3+++=he?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
tone ^nn++++=tone
of ^in++++=of
the ^ati++++=the
girl ^nn++++=girl's
's ^$++++=EXTRAWORD
voice ^nn++++=voice
inspired ^vbd+++xvbn+=inspired
horror ^nn++++=horror,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
fear ^vb++++=fear
that ^tht+vcmp+++=that
does ^vbz+doz+aux++=does
not ^xnot++not++=not
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
it ^pp3+it+++=it
fears ^vbz+vprv+++=fears;
; ^zz++++=EXTRAWORD
one ^cd1++++=one
could ^md+pos+++=could
see ^vb+vprv+++=see
it ^pp3+it+++=it
on ^in++++=on
every ^at++++=every
face ^nn++++=face;
; ^zz++++=EXTRAWORD
on ^in++++=on
every ^at++++=every
face ^nn++++=face,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
face ^nn++++=face
of ^in++++=of
the ^ati++++=the
bald ^jj++++=bald-headed
- ^zz++++=EXTRAWORD
headed ^vbd+++xvbn+=EXTRAWORD
little ^ap++++=little
man ^nn++++=man;
; ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
horror ^nn++++=horror
on ^in++++=on
his ^pp$+pp3+++=his
face ^nn++++=face;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
smiling ^nvbg+++xvbg+=smiling
serenely ^rb++++=serenely
as ^ql++++=as
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
the ^ati++++=the
girl ^nn++++=girl
straight ^rb++++=straight
in ^in++++=in
the ^ati++++=the
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
man ^nn++++=man
now ^rn+tm+++=now,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Alive?"
alive ^jj++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
cried ^vbd+++xvbnx+=cried.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
not ^xnot++not++=not?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
little ^jj+atrb+++=little
old ^jj+atrb+++=old
man ^nn++++=man,
, ^zz++++=EXTRAWORD
rubbing ^vbg+++xvbg+=rubbing
his ^pp$+pp3+++=his
hands ^nns++++=hands
together ^nn+nom+++=together.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
rise ^vbi++++=rise,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
her ^pp$+pp3+++=her
frock ^nn++++=frock
had ^vbd+hvd+aux++=had
got ^vprf+++xvbnx+=got
caught ^vbd+++xvbn+=caught
between ^in++++=between
the ^ati++++=the
chairs ^nns++++=chairs
and ^cc++++=and
pulled ^jj+++xvbn+=pulled
her ^pp3o+pp3+++=her
to ^in++++=to
her ^pp$+pp3+++=her
seat ^nn++++=seat
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
next ^ap++++=next
her ^pp3o+pp3+++=her
put ^vbd+++xvbn+=put
out ^rb+phrv+++=out
his ^pp$+pp3+++=his
hand ^nn++++=hand
to ^in++++=to
steady ^jj++++=steady
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
dashed ^vbd+++xvbnx+=dashed
it ^pp3+it+++=it
away ^rp+pl+++=away
roughly ^rb+down+++=roughly.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
round ^rb++++=round
the ^ati++++=the
party ^nn++++=party
for ^in++++=for
an ^at++++=an
instant ^nn+nom+++=instant
for ^in++++=for
all ^abn++++=all
the ^ati++++=the
world ^nn++++=world
like ^in++++=like
an ^at++++=an
animal ^nn++++=animal
at ^rb++++=at
bay ^npl++++=bay,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
she ^pp3a+pp3+++=she
sprang ^vbd+++xvbnx+=sprang
to ^in++++=to
her ^pp$+pp3+++=her
feet ^nns++++=feet
and ^cc++++=and
charged ^jj+++xvbn+=charged
blindly ^rb++++=blindly.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
crowded ^vbd+++xvbnx+=crowded
round ^rb++++=round
her ^pp$+pp3+++=her
to ^to++++=to
prevent ^vbi++++=prevent
her ^pp$+pp3+++=her
falling ^nvbg+++xvbg+=falling;
; ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
touch ^nn++++=touch
of ^in++++=of
their ^pp$+pp3+++=their
hands ^nns++++=hands
she ^pp3a+pp3+++=she
stopped ^vbd+++xvbnx+=stopped.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
out ^rp+pl+++=out
of ^in++++=of
breath ^nn++++=breath
as ^cs+sub+++=as
though ^cs+sub+++=though
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
running ^vbg+++xvbgx+=running.
. ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
right ^jj++++=right,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
pushing ^nvbg+++xvbg+=pushing
their ^pp$+pp3+++=their
hands ^nns++++=hands
from ^in++++=from
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
right ^jj++++=right.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
come ^vb++++=come
quietly ^rb++++=quietly.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+vrb++=did
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
caught ^vbd+++xvbnx+=caught
her ^pp$+pp3+++=her
as ^ql++++=as
she ^pp3a+pp3+++=she
fell ^vbd+++xvbnx+=fell
and ^cc+phrs+++=and
laid ^vbd+++xvbn+=laid
her ^pp$+pp3+++=her
on ^in++++=on
the ^ati++++=the
sofa ^nn++++=sofa
watching ^vwbg+++xvbg+=watching
the ^ati++++=the
color ^nn++++=color
fade ^vb++++=fade
from ^in++++=from
her ^pp$+pp3+++=her
face ^nn++++=face.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hostess ^nns+nom+++=hostess,
, ^zz++++=EXTRAWORD
an ^at++++=an
old ^jj+atrb+++=old
woman ^nn++++=woman
with ^in++++=with
white ^jj+atrb+++=white
hair ^nn++++=hair
and ^cc++++=and
a ^at++++=a
kind ^nn++++=kind
face ^nn++++=face,
, ^zz++++=EXTRAWORD
approached ^j+++xvbn+=approached
the ^ati++++=the
little ^jj+atrb+++=little
old ^jj+atrb+++=old
man ^nn++++=man;
; ^zz++++=EXTRAWORD
for ^rb++++=for
once ^rb"+tm+++=once
in ^in++++=in
her ^pp$+pp3+++=her
life ^nn++++=life
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
roused ^vpsv++agls+xvbnx+=roused
to ^in++++=to
anger ^nn++++=anger.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
think ^vb+vprv+++=think
how ^wrb+who+whcl++=how
you ^pp2+pp2+++=you
could ^md+pos+++=could
be ^vb+be+vrb++=be
so ^ql+emph+++=so
stupid ^jj++++=stupid,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="See
see ^vb+vprv+++=EXTRAWORD
what ^wdt+who+whcl++=what
you ^pp2+pp2+++=you
have ^vb+hv+vrb++=have
done ^vprf+++xvbnx+=done."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+vrb++=did
it ^pp3+it+++=it
for ^in++++=for
a ^at++++=a
purpose ^nn++++=purpose,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
a ^at++++=a
purpose ^nn++++=purpose?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
always ^rb++splt++=always
thought ^vprf+++xvbnx+=thought
that ^tht+vcmp+++=that
girl ^nn++++=girl
was ^vbd+bedz+vrb++=was
the ^ati++++=the
culprit ^nn++++=culprit.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^md"++pmd"++=have
to ^md+nec+++=to
thank ^vb++++=thank
you ^pp2+pp2+++=you
for ^in++++=for
the ^ati++++=the
opportunity ^nn+nom+++=opportunity
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
given ^vpsv++agls+xvbn+=given
me ^pp1o+pp1+++=me
of ^in++++=of
making ^jj++++=making
sure ^jj++++=sure."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
