1 ^zz++++=1
One ^cd1++++=One
dollar ^nn++++=dollar,
, ^zz++++=EXTRAWORD
please ^uh++++=please."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy,
, ^zz++++=EXTRAWORD
after ^in++++=after
some ^dti++++=some
fumbling ^nvbg+++xvbg+=fumbling,
, ^zz++++=EXTRAWORD
produced ^j+++xvbn+=produced
the ^ati++++=the
dollar ^nn++++=dollar,
, ^zz++++=EXTRAWORD
a ^at++++=a
dog ^nn++++=dog-eared
- ^zz++++=EXTRAWORD
eared ^jj+atrb++xvbn+=EXTRAWORD
wallet ^nn++++=wallet,
, ^zz++++=EXTRAWORD
a ^at++++=a
tin ^nn++++=tin
watch ^vb++++=watch,
, ^zz++++=EXTRAWORD
a ^at++++=a
patent ^nn++++=patent
cigar ^nn++++=cigar
cutter ^np++++=cutter,
, ^zz++++=EXTRAWORD
a ^at++++=a
pocket ^nn++++=pocket
piece ^nn++++=piece
from ^in++++=from
a ^at++++=a
pickle ^nn+++??+=pickle
exhibit ^vb++++=exhibit
at ^rb++++=at
the ^ati++++=the
World ^np++++=World's
's ^$++++=EXTRAWORD
Fair ^jj++++=Fair
in ^in++++=in
Chicago ^np++++=Chicago,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
some ^dti++++=some
cigar ^nn++++=cigar
coupons ^nns++++=coupons.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Rabbit ^nn++++=Rabbit
handed ^vbd+++xvbn+=handed
him ^pp3o+pp3+++=him
a ^at++++=a
large ^jj++++=large
key ^jjb++++=key
on ^in++++=on
a ^at++++=a
rubber ^nn++++=rubber
band ^nn++++=band.
. ^zz++++=EXTRAWORD
" ^zz++++="Put
put ^vbd+++xvbn+=EXTRAWORD
it ^pp3+it+++=it
on ^in++++=on
your ^pp$+pp2+++=your
ankle ^nn++++=ankle.
. ^zz++++=EXTRAWORD
Next ^ap++++=Next,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
yawned ^vbd+++xvbnx+=yawned.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
then ^rn+tm+++=then
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
stepped ^vbd+++xvbn+=stepped
through ^in++++=through
the ^ati++++=the
white ^jj+atrb+++=white
door ^nn++++=door
that ^tht+rel+++=that,
, ^zz++++=EXTRAWORD
to ^in++++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
led ^j+++xvbn+=led
into ^in++++=into
the ^ati++++=the
land ^nn++++=land
of ^in++++=of
adventure ^nn++++=adventure
and ^cc++++=and
achievement ^nn+nom+++=achievement.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
found ^vbd+vprv+tht0+xvbnx+=found
himself ^ppl+pp3+++=himself
in ^in++++=in
a ^at++++=a
brightly ^rb++++=brightly
lighted ^jj+atrb++xvbn+=lighted
corridor ^nn++++=corridor
pervaded ^vwbn+++xvbn+=pervaded
by ^in++++=by
an ^at++++=an
aroma ^nn++++=aroma
not ^xnot++not++=not
unlike ^in++++=unlike
the ^ati++++=the
sort ^nn++++=sort
a ^at++++=a
Chinese ^jj+atrb+++=Chinese
hand ^nn++++=hand
laundry ^nn++++=laundry
has ^vbz+hvz+vrb++=has.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
rows ^nns++++=rows
of ^in++++=of
little ^jj+atrb+++=little,
, ^zz++++=EXTRAWORD
white ^jj+atrb+++=white
doors ^nns++++=doors,
, ^zz++++=EXTRAWORD
with ^in++++=with
numbers ^nns+nom+++=numbers
painted ^vbd+++xvbn+=painted
on ^rp++++=on
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
began ^vbd+++xvbn+=began
at ^rb++++=at
once ^rb"+tm+++=once
a ^at++++=a
search ^nn++++=search
for ^in++++=for
his ^pp$+pp3+++=his
own ^ap++++=own
dressing ^jj+atrb++xvbg+=dressing
room ^nn++++=room,
, ^zz++++=EXTRAWORD
No ^at++++=No.
. ^zz++++=EXTRAWORD
36 ^cd++++=36;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
after ^in++++=after
investigating ^xvbg+++xvbg+=investigating
the ^ati++++=the
main ^jjb+atrb+++=main
street ^nn++++=street
and ^cc++++=and
numerous ^jj+atrb+++=numerous
side ^nn++++=side
alleys ^nns++++=alleys,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
somewhat ^rb+down+++=somewhat
confused ^jj+atrb++xvbn+=confused
but ^cc+phrs+++=but
resolute ^jj+atrb+++=resolute
frame ^nn++++=frame
of ^in++++=of
mind ^nn++++=mind,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
discovered ^vbd+vprv++xvbnx+=discovered
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
lost ^vpsv++agls+xvbnx+=lost
in ^in++++=in
a ^at++++=a
rabbit ^nn++++=rabbit
warren ^np++++=warren
of ^in++++=of
white ^jj+atrb+++=white
woodwork ^nn++++=woodwork.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
found ^vbd+vprv++xvbnx+=found
Nos ^&fw++++=Nos.
. ^zz++++=EXTRAWORD
96 ^cd++++=96,
, ^zz++++=EXTRAWORD
66 ^cd++++=66,
, ^zz++++=EXTRAWORD
46 ^cd++++=46,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
6 ^zz++++=6,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
could ^md+pos+++=could
not ^xnot++not++=not
find ^vb+vprv+++=find
No ^rb++++=No.
. ^zz++++=EXTRAWORD
36 ^cd++++=36.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
tried ^vbd+++xvbnx+=tried
entering ^vbg+++xvbg+=entering
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
booths ^nns++++=booths
at ^rb++++=at
random ^rb"++++=random,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
was ^vbd+bedz+aux++=was
greeted ^vpsv++agls+xvbnx+=greeted
with ^in++++=with
a ^at++++=a
not ^xnot++not++=not-too-cordial,
- ^zz++++=EXTRAWORD
too ^ql++++=EXTRAWORD
- ^zz++++=EXTRAWORD
cordial ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++="Hey,
hey ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
bo ^nn+++??+=bo;
; ^zz++++=EXTRAWORD
wrong ^jj+atrb+++=wrong
stall ^nn++++=stall.
. ^zz++++=EXTRAWORD
Back ^jjb++++=Back
out ^rp+pl+++=out!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
from ^in++++=from
an ^at++++=an
ample ^jj+atrb+++=ample
gentleman ^nn+nom+++=gentleman
made ^vbd+++xvbn+=made
up ^rp++++=up
as ^ql++++=as
grandpa ^npt++++=grandpa
in ^in++++=in
the ^ati++++=the
advertisements ^nns+nom+++=advertisements
of ^in++++=of
Non ^&fw++++=Non-Skid
- ^zz++++=EXTRAWORD
skid ^nn+++??+=EXTRAWORD
underwear ^nn+++??+=underwear.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
tried ^vbd+++xvbnx+=tried
bawling ^nn+nom+++=bawling,
, ^zz++++=EXTRAWORD
" ^zz++++="Service,
service ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
li ^nn+++??+=li'l'
'l' ^nn+++??+=EXTRAWORD
service ^nn++++=service,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
rapping ^jj+++xvbg+=rapping
on ^in++++=on
the ^ati++++=the
woodwork ^nn++++=woodwork
with ^in++++=with
his ^pp$+pp3+++=his
derby ^np++++=derby,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
nothing ^pn++++=nothing
happened ^vbd+++xvbn+=happened,
, ^zz++++=EXTRAWORD
so ^ql++++=so
he ^pp3a+pp3+++=he
replaced ^vbd+++xvbnx+=replaced
his ^pp$+pp3+++=his
hat ^nn++++=hat
on ^in++++=on
his ^pp$+pp3+++=his
head ^nn++++=head
and ^cc++++=and
resumed ^vbd+++xvbn+=resumed
his ^pp$+pp3+++=his
search ^nn++++=search.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
came ^vbd+++xvbnx+=came
to ^in++++=to
a ^at++++=a
door ^nn++++=door
with ^in++++=with
no ^at++++=no
number ^nn++++=number
on ^in++++=on
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
pushed ^xvbn+++xvbn+=pushed
it ^pp3+it+++=it
open ^jj++++=open,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stepped ^vbd+++xvbn+=stepped
boldly ^rb++++=boldly
into ^in++++=into
the ^ati++++=the
next ^ap++++=next
room ^nn++++=room.
. ^zz++++=EXTRAWORD
Pat ^np++++=Pat,
, ^zz++++=EXTRAWORD
pat ^np++++=pat,
, ^zz++++=EXTRAWORD
pat ^np++++=pat,
, ^zz++++=EXTRAWORD
pat ^np++++=pat,
, ^zz++++=EXTRAWORD
pat ^np++++=pat,
, ^zz++++=EXTRAWORD
pat ^np++++=pat,
, ^zz++++=EXTRAWORD
pat ^np++++=pat,
, ^zz++++=EXTRAWORD
pat ^np++++=pat,
, ^zz++++=EXTRAWORD
pat ^np++++=pat,
, ^zz++++=EXTRAWORD
pat ^np++++=pat--it
-- ^--+clp+++=EXTRAWORD
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
shower ^nn++++=shower
bath ^np++++=bath
on ^in++++=on
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy's
's ^$++++=EXTRAWORD
hat ^nn++++=hat.
. ^zz++++=EXTRAWORD
" ^zz++++="'Srainin',"
' ^zz++++=EXTRAWORD
srainin ^nn+++??+=EXTRAWORD
'," ^nn+++??+=EXTRAWORD
he ^pp3a+pp3+++=he
remarked ^vbd+vpub++xvbnx+=remarked
affably ^rb++++=affably.
. ^zz++++=EXTRAWORD
An ^at++++=An
attendant ^nn+nom+++=attendant,
, ^zz++++=EXTRAWORD
clad ^jj++++=clad
in ^rb++++=in
short ^rb"++++=short,
, ^zz++++=EXTRAWORD
white ^jj+atrb+++=white
running ^jj+atrb++xvbg+=running
pants ^nns++++=pants,
, ^zz++++=EXTRAWORD
spied ^vprf+++xvbn+=spied
him ^pp3o+pp3+++=him
and ^cc++++=and
came ^vbd+++xvbn+=came
bounding ^jj+++xvbg+=bounding
through ^in++++=through
the ^ati++++=the
spray ^nn++++=spray.
. ^zz++++=EXTRAWORD
" ^zz++++="Hey,
hey ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
mister ^nn++++=mister,
, ^zz++++=EXTRAWORD
why ^wrb+who+whq++=why
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
take ^vb++++=take
your ^pp$+pp2+++=your
clothes ^nns++++=clothes
off ^in+strn+++=off?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Can't
can ^md+pos+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
find ^vb+vprv+++=find
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy.
. ^zz++++=EXTRAWORD
" ^zz++++="Can't
can ^md+pos+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
find ^vb+vprv+++=find
what ^wdt+who+whcl++=what?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
attendant ^nn++++=attendant
demanded ^vbd+vsua++xvbn+=demanded.
. ^zz++++=EXTRAWORD
" ^zz++++="Thirry-sizz."
thirry ^nn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
sizz ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Thirry
thirry ^nn++++=EXTRAWORD
sizz ^nn+++??+=sizz?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yep,
yep ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
thirry ^nn++++=thirry-sizz."
- ^zz++++=EXTRAWORD
sizz ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Aw,
aw ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
means ^nns++++=means
room ^nn++++=room
number ^nn++++=number
thoity ^nn++++=thoity-six,"
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
a ^at++++=a
voice ^nn++++=voice
from ^in++++=from
under ^in++++=under
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
showers ^nns+nom+++=showers.
. ^zz++++=EXTRAWORD
The ^ati++++=The
attendant ^nn++++=attendant
conducted ^vbd+++xvbn+=conducted
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
up ^rp++++=up
and ^cc++++=and
down ^in++++=down
the ^ati++++=the
white ^jj+atrb+++=white
rabbit ^nn++++=rabbit
warren ^np++++=warren,
, ^zz++++=EXTRAWORD
across ^in+pl+++=across
an ^at++++=an
avenue ^nn++++=avenue,
, ^zz++++=EXTRAWORD
through ^in++++=through
a ^at++++=a
lane ^nn++++=lane,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
paused ^vbd+++xvbn+=paused
at ^rb++++=at
last ^rb"++++=last
before ^in++++=before
No ^at++++=No.
. ^zz++++=EXTRAWORD
36 ^cd++++=36.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
went ^vbd+++xvbn+=went
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
attendant ^nn++++=attendant
followed ^vbd+vprv++xvbn+=followed.
. ^zz++++=EXTRAWORD
" ^zz++++="Undress
undress ^nns+nom+++=EXTRAWORD
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
mister ^nn++++=mister?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
of ^in++++=of
yesterday ^nr+tm+++=yesterday
would ^md+prd+++=would
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
too ^ql++++=too
weak ^jj++++=weak-willed
- ^zz++++=EXTRAWORD
willed ^vbd+++xvbn+=EXTRAWORD
to ^in++++=to
protest ^nn++++=protest,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
new ^jj+atrb+++=new
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
was ^vbd+bedz+vrb++=was
the ^ati++++=the
master ^nn++++=master
of ^in++++=of
his ^pp$+pp3+++=his
fate ^nn++++=fate,
, ^zz++++=EXTRAWORD
the ^ati++++=the
captain ^nn++++=captain
of ^in++++=of
his ^pp$+pp3+++=his
soul ^nn++++=soul,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
replied ^vbd+vpub++xvbnx+=replied
with ^in++++=with
some ^dti++++=some
heat ^nn++++=heat:
: ^zz++++=EXTRAWORD
" ^zz++++="Say,
say ^vb+vpub+++=EXTRAWORD
, ^zz++++=EXTRAWORD
wadda ^nn+++??+=wadda
you ^pp2+pp2+++=you
take ^vb++++=take
me ^pp1o+pp1+++=me
for ^in+strn+++=for?
? ^zz++++=EXTRAWORD
Can ^md+pos+++=Can
undress ^nns+nom+++=undress
my ^pp$+pp1+++0=m'self."
self ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+vrb++=did
so ^rb+cnj+++=so,
, ^zz++++=EXTRAWORD
muttering ^vbg+++xvbg+=muttering
the ^ati++++=the
while ^cs+sub+++=while:
: ^zz++++=EXTRAWORD
" ^zz++++="Undress
undress ^nns+nom+++=EXTRAWORD
me ^pp1o+pp1+++=me?
? ^zz++++=EXTRAWORD
Wadda ^np+++??+=Wadda
they ^pp3a+pp3+++=they
take ^vb++++=take
me ^pp1o+pp1+++=me
for ^in+strn+++=for?
? ^zz++++=EXTRAWORD
Wadda ^np+++??+=Wadda
they ^pp3a+pp3+++=they
take ^vb++++=take
me ^pp1o+pp1+++=me
for ^in+strn+++=for?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
strode ^vbd+++xvbnx+=strode,
, ^zz++++=EXTRAWORD
a ^at++++=a
bit ^nn++++=bit
uncertainly ^rb+cnj+++=uncertainly,
, ^zz++++=EXTRAWORD
out ^rp+pl+++=out
into ^in++++=into
the ^ati++++=the
corridor ^nn++++=corridor,
, ^zz++++=EXTRAWORD
pink ^jj++++=pink,
, ^zz++++=EXTRAWORD
enormous ^jj++++=enormous,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
key ^jjb++++=key
dangling ^jj+++xvbg+=dangling
from ^in++++=from
his ^pp$+pp3+++=his
ankle ^nn++++=ankle
like ^in++++=like
a ^at++++=a
ball ^nn++++=ball
and ^cc++++=and
chain ^nn++++=chain.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
in ^in++++=in
the ^ati++++=the
white ^jj+atrb+++=white
running ^jj+atrb++xvbg+=running
pants ^nns++++=pants
piloted ^vbd+++xvbn+=piloted
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
into ^in++++=into
the ^ati++++=the
hot ^jj+atrb+++=hot
room ^nn++++=room.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
was ^vbd+bedz+aux++=was
delighted ^vpsv++agls+xvbnx+=delighted,
, ^zz++++=EXTRAWORD
intrigued ^xvbn+++xvbn+=intrigued
by ^in++++=by
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
On ^in++++=On
steamer ^np++++=steamer
chairs ^nns++++=chairs
reclined ^vbd+++xvbn+=reclined
other ^ap++++=other
large ^jj+atrb+++=large
men ^nns++++=men,
, ^zz++++=EXTRAWORD
stripped ^j+++xvbn+=stripped
to ^in++++=to
their ^pp$+pp3+++=their
diamond ^nn++++=diamond
rings ^nns++++=rings,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
glittered ^vbd+++xvbn+=glittered
faintly ^rb++++=faintly
in ^in++++=in
the ^ati++++=the
dim ^jj++++=dim-lit
- ^zz++++=EXTRAWORD
lit ^jj+atrb++xvbn+=EXTRAWORD
room ^nn++++=room.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
made ^vbd+++xvbnx+=made
guttural ^jj+atrb+++=guttural
noises ^nns++++=noises,
, ^zz++++=EXTRAWORD
as ^ql++++=as
little ^ap++++=little
rivulets ^nns+nom+++=rivulets
glided ^vbd+++xvbn+=glided
down ^rp++++=down
the ^ati++++=the
salmon ^nn++++=salmon-pink
- ^zz++++=EXTRAWORD
pink ^jj+atrb+++=EXTRAWORD
mounds ^nns++++=mounds
of ^in++++=of
flesh ^nn++++=flesh,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
every ^at++++=every
now ^rn+tm+++=now
and ^cc+phrs+++=and
then ^rn+tm+++=then
they ^pp3a+pp3+++=they
drank ^vbd+++xvbnx+=drank
water ^nn++++=water
from ^in++++=from
large ^jj+atrb+++=large
tin ^nn++++=tin
cups ^nns++++=cups.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
seated ^vbd+++xvbn+=seated
himself ^ppl+pp3+++=himself
in ^in++++=in
the ^ati++++=the
hot ^jj+atrb+++=hot
room ^nn++++=room,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
read ^vbn+vprv++xvbn+=read
a ^at++++=a
very ^ql+amp+++=very
damp ^nn++++=damp
copy ^nn++++=copy
of ^in++++=of
an ^at++++=an
evening ^nn++++=evening
paper ^nn++++=paper,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
decided ^vbd+vprv++xvbnx+=decided
was ^vbd+bedz+vrb++=was
in ^in++++=in
a ^at++++=a
foreign ^jj+atrb+++=foreign
language ^nn+nom+++=language,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
he ^pp3a+pp3+++=he
discovered ^vbd+vprv+tht0+xvbnx+=discovered
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
holding ^vbg+vprv++xvbgx+=holding
it ^pp3+it+++=it
upside ^nn++++=upside
down ^in+strn+++=down.
. ^zz++++=EXTRAWORD
An ^at++++=An
attendant ^nn++++=attendant
approached ^vbd+++xvbn+=approached
and ^cc+phrs+++=and
offered ^vbd+++xvbn+=offered
him ^pp3o+pp3+++=him
a ^at++++=a
cup ^nn++++=cup
of ^in++++=of
water ^nn++++=water.
. ^zz++++=EXTRAWORD
The ^ati++++=The
temptation ^nn+nom+++=temptation
was ^vbd+bedz+aux++=was
to ^to++++=to
do ^vbi++++=do
the ^ati++++=the
easy ^jj+atrb+++=easy
thing ^nn++++=thing--to
-- ^--+clp+++=EXTRAWORD
to ^to++++=EXTRAWORD
take ^vbi++++=take
the ^ati++++=the
proffered ^jj+atrb++xvbn+=proffered
cup ^nn++++=cup;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
a ^at++++=a
drink ^nn++++=drink
of ^in++++=of
anything ^pn++++=anything
just ^rb+emph+++=just
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
so ^ql++++=so
he ^pp3a+pp3+++=he
waved ^vbd+++xvbnx+=waved
it ^pp3+it+++=it
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
remarking ^jj+++xvbg+=remarking
lightly ^rb+cnj+++=lightly,
, ^zz++++=EXTRAWORD
" ^zz++++="Never
never ^rb++++=EXTRAWORD
drink ^nn++++=drink
water ^nn++++=water,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
was ^vbd+bedz+aux++=was
rewarded ^vpsv++by+xvbnx+=rewarded
by ^in++++=by
a ^at++++=a
battery ^nn+nom+++=battery
of ^in++++=of
bass ^nn++++=bass
titters ^nns+nom+++=titters
from ^in++++=from
the ^ati++++=the
pink ^jj+atrb+++=pink
mountains ^npl++++=mountains
about ^rb++++=about
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
who ^whp+rel+obj++=who,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
developed ^vbd+++xvbn+=developed
from ^in++++=from
their ^pp$+pp3+++=their
conversation ^nn+nom+++=conversation,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
all ^abn++++=all
very ^ql+amp+++=very
important ^jj+atrb+++=important
persons ^nns++++=persons,
, ^zz++++=EXTRAWORD
indeed ^rb+cnj+++=indeed,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
world ^nn++++=world
of ^in++++=of
finance ^nn+nom+++=finance.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
in ^in++++=in
time ^nn++++=time
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
began ^vbd+++xvbn+=began
to ^to++++=to
feel ^vbi+vprv+++=feel
unhappy ^jj++++=unhappy.
. ^zz++++=EXTRAWORD
The ^ati++++=The
heat ^nn++++=heat
was ^vbd+bedz+aux++=was
making ^vbg+++xvbgx+=making
him ^pp3o+pp3+++=him
ooze ^vb++++=ooze
slowly ^rb++++=slowly
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
Hell ^nn++++=Hell,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought,
, ^zz++++=EXTRAWORD
must ^md+nec+++=must
be ^vb+be+vrb++=be
like ^in++++=like
this ^dt+pdem+++=this.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
must ^md+nec+++=must
act ^vb+vpub+++=act.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stood ^vbd+++xvbnx+=stood
up ^rp++++=up.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
doan ^jj++++=doan
like ^in++++=like
this ^dt+pdem+++=this,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
bellowed ^vbd+++xvbnx+=bellowed.
. ^zz++++=EXTRAWORD
An ^at++++=An
attendant ^nn+nom+++=attendant
came ^vbd+++xvbn+=came
in ^in++++=in
response ^nn++++=response
to ^in++++=to
the ^ati++++=the
roar ^nn++++=roar.
. ^zz++++=EXTRAWORD
" ^zz++++="What,
what ^wdt+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
still ^rb++++=still
in ^in++++=in
the ^ati++++=the
hot ^jj+atrb+++=hot
room ^nn++++=room?
? ^zz++++=EXTRAWORD
Say ^vb+vpub+++=Say,
, ^zz++++=EXTRAWORD
mister ^nn++++=mister,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
wonder ^nn++++=wonder
you ^pp2+pp2+++=you
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
been ^vprf+ben+aux+xvbn+=been
melted ^vpsv++agls+xvbnx+=melted
to ^in++++=to
a ^at++++=a
puddle ^nn+++??+=puddle
of ^in++++=of
gravy ^nn++++=gravy.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here,
, ^zz++++=EXTRAWORD
come ^vprf+++xvbn+=come
with ^in++++=with
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
send ^vb++++=send
you ^pp2+pp2+++=you
through ^in++++=through
the ^ati++++=the
steam ^nn++++=steam
room ^nn++++=room
to ^in++++=to
Gawge ^np+++??+=Gawge,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Gawge ^np+++??+=Gawge
will ^md+prd+++=will
give ^vb++++=give
you ^pp2+pp2+++=you
a ^at++++=a
good ^nn++++=good
rub ^vb++++=rub."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
led ^vbd+++xvbnx+=led
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
to ^in++++=to
the ^ati++++=the
door ^nn++++=door
of ^in++++=of
the ^ati++++=the
steam ^nn++++=steam
room ^nn++++=room,
