This ^dt+pdem+++=This
actions ^nns+nom+++=actions
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
their ^pp$+pp3+++=their
actions ^nns+nom+++=actions,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
practices ^nns++++=practices
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
their ^pp$+pp3+++=their
practices ^nns++++=practices.
. ^zz++++=EXTRAWORD
To ^in++++=To
Eddie ^np++++=Eddie
Houghton ^np+++??+=Houghton,
, ^zz++++=EXTRAWORD
a ^at++++=a
Chinese ^jj+atrb+++=Chinese
woman ^nn++++=woman
in ^in++++=in
a ^at++++=a
sampan ^nn++++=sampan
on ^in++++=on
the ^ati++++=the
water ^nn++++=water
front ^jjb++++=front
at ^in++++=at
Shanghai ^np+++??+=Shanghai
was ^vbd+bedz+vrb++=was
something ^pn++++=something
picturesque ^jj++++=picturesque;
; ^zz++++=EXTRAWORD
something ^pn++++=something
about ^in++++=about
which ^whp+rel+pied++=which
to ^to++++=to
write ^vbi++++=write
home ^nr++++=home
to ^in++++=to
his ^pp$+pp3+++=his
mother ^nn++++=mother
and ^cc++++=and
to ^in++++=to
Josie ^np+++??+=Josie.
. ^zz++++=EXTRAWORD
To ^in++++=To
those ^dt+dem+++=those
other ^ap++++=other
men ^nns++++=men
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
possible ^jj+atrb+++=possible
prey ^nn++++=prey.
. ^zz++++=EXTRAWORD
Those ^dt+dem+++=Those
other ^ap++++=other
men ^nns++++=men
saw ^vbd+vprv++xvbn+=saw
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
different ^jj+pred+++=different,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
pestered ^vbd+++xvbnx+=pestered
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
ill ^jj++++=ill-treated
- ^zz++++=EXTRAWORD
treated ^vbd+++xvbn+=EXTRAWORD
him ^pp3o+pp3+++=him
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
could ^md+pos+++=could,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
made ^vbd+++xvbn+=made
his ^pp$+pp3+++=his
life ^nn++++=life
a ^at++++=a
hellish ^jj+atrb+++=hellish
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
Men ^nns++++=Men
do ^vb+do+vrb++=do
those ^dt+dem+++=those
things ^nns++++=things,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
people ^nns++++=people
do ^vb+do+aux++=do
not ^xnot++not++=not
speak ^vb++++=speak
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
all ^rb++++=all
the ^ati++++=the
things ^nns++++=things
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
suffered ^vbd+++xvbnx+=suffered.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
in ^in++++=in
his ^pp$+pp3+++=his
mind ^nn++++=mind,
, ^zz++++=EXTRAWORD
day ^nn++++=day
by ^in++++=by
day ^nn++++=day,
, ^zz++++=EXTRAWORD
grew ^j+++xvbn+=grew
the ^ati++++=the
great ^jj+atrb+++=great,
, ^zz++++=EXTRAWORD
overwhelming ^jj+atrb+++=overwhelming
desire ^nn++++=desire
to ^to+ncmp+++=to
get ^vbi++++=get
away ^rb+phrv+++=away
from ^in"++++=from
it ^pp3+it+++=it
all ^abn++++=all--from
-- ^--+clp+++=EXTRAWORD
from ^in++++=EXTRAWORD
this ^dt+dem+++=this
horrible ^jj+atrb+++=horrible
life ^nn++++=life
that ^tht+rel+subj++=that
was ^vbd+bedz+vrb++=was
such ^abl++++=such
a ^at++++=a
dreadful ^jj+atrb+++=dreadful
mistake ^nn++++=mistake.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+++=think
that ^tht+vcmp+++=that
during ^in++++=during
the ^ati++++=the
long ^jj+atrb+++=long
night ^nn++++=night
watches ^vbz++++=watches
his ^pp$+pp3+++=his
mind ^nn++++=mind
was ^vbd+bedz+aux++=was
filled ^vpsv++agls+xvbnx+=filled
with ^in++++=with
thoughts ^nns++++=thoughts
of ^in++++=of
our ^pp$+pp1+++=our
decent ^jj+atrb+++=decent
little ^jj+atrb+++=little
town ^nn++++=town--of
-- ^--+clp+++=EXTRAWORD
of ^in++++=EXTRAWORD
his ^pp$+pp3+++=his
mother ^nn++++=mother's
's ^$++++=EXTRAWORD
kitchen ^nn++++=kitchen,
, ^zz++++=EXTRAWORD
with ^in++++=with
its ^pp$+it+++=its
Wednesday ^nr++++=Wednesday
and ^cc++++=and
Saturday ^nr++++=Saturday
scent ^nn++++=scent
of ^in++++=of
new ^jj++++=new-made
- ^zz++++=EXTRAWORD
made ^vprf+++xvbn+=EXTRAWORD
bread ^nn++++=bread--of
-- ^--+clp+++=EXTRAWORD
of ^in++++=EXTRAWORD
the ^ati++++=the
shady ^jj+atrb+++=shady
front ^jjb+atrb+++=front
porch ^nn++++=porch,
, ^zz++++=EXTRAWORD
with ^in++++=with
its ^pp$+it+++=its
purple ^jj+atrb+++=purple
clematis ^nns+++??+=clematis--of
-- ^--+clp+++=EXTRAWORD
of ^in++++=EXTRAWORD
the ^ati++++=the
smooth ^jj+atrb+++=smooth
front ^jjb+atrb+++=front
yard ^nn++++=yard
which ^whp+rel+obj++=which
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
Saturday ^nr++++=Saturday
duty ^nn++++=duty
to ^to+ncmp+++=to
mow ^vb+++??+=mow
that ^tht+rel+obj++=that
it ^pp3+it+++=it
might ^md+pos+++=might
be ^vb+be+vrb++=be
trim ^nn++++=trim
and ^cc++++=and
sightly ^jj++++=sightly
for ^in++++=for
Sunday ^nr++++=Sunday--of
-- ^--+clp+++=EXTRAWORD
of ^in++++=EXTRAWORD
the ^ati++++=the
boys ^nns++++=boys
and ^cc++++=and
girls ^nns++++=girls
who ^whp+rel+subj++=who
used ^md"++pmd"++=used
to ^to++++=to
drop ^vb++++=drop
in ^in++++=in
at ^in++++=at
the ^ati++++=the
drug ^nn++++=drug
store ^nn++++=store--those
-- ^--+clp+++=EXTRAWORD
those ^dt+dem+++=EXTRAWORD
clear ^jj++++=clear-eyed,
- ^zz++++=EXTRAWORD
eyed ^vbd+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
innocently ^rb++++=innocently
coquettish ^jj++++=coquettish,
, ^zz++++=EXTRAWORD
giggling ^nvbg+++xvbg+=giggling,
, ^zz++++=EXTRAWORD
blushing ^vbg+++xvbg+=blushing
girls ^nns++++=girls
in ^in++++=in
their ^pp$+pp3+++=their
middy ^nn+++??+=middy
blouses ^nns++++=blouses
and ^cc++++=and
white ^jj+atrb+++=white
skirts ^nns++++=skirts,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
slender ^jj+atrb+++=slender
arms ^nns++++=arms
and ^cc++++=and
throats ^nns++++=throats
browned ^vbd+++xvbn+=browned
from ^in++++=from
tennis ^nn++++=tennis
and ^cc++++=and
boating ^nvbg+++xvbg+=boating,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
eyes ^nns++++=eyes
smiling ^vwbg+++xvbg+=smiling
into ^in++++=into
his ^pp$+pp3+++=his
as ^ql++++=as
they ^pp3a+pp3+++=they
sat ^vbd+++xvbnx+=sat
perched ^vwbn+++xvbn+=perched
at ^rb++++=at
the ^ati++++=the
fountain ^npl++++=fountain
after ^in++++=after
a ^at++++=a
hot ^jj+atrb+++=hot
set ^nn+++xvbn+=set
of ^in++++=of
tennis ^nn++++=tennis--those
-- ^--+clp+++=EXTRAWORD
those ^dt+dem+++=EXTRAWORD
slim ^jj++++=slim,
, ^zz++++=EXTRAWORD
clean ^jj+atrb+++=clean
young ^jj+atrb+++=young
boys ^nns++++=boys,
, ^zz++++=EXTRAWORD
sun ^nn++++=sun-browned,
- ^zz++++=EXTRAWORD
browned ^vbd+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
laughing ^vbg+++xvbg+=laughing,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
talk ^nn++++=talk
all ^abn++++=all
of ^in++++=of
swimming ^xvbg+++xvbg+=swimming,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
boating ^nvbg+++xvbg+=boating,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
tennis ^nn++++=tennis,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
girls ^nns++++=girls.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+aux++=did
not ^xnot++not++=not
realize ^vb+vprv+++=realize
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
desertion ^nn+nom+++=desertion--that
-- ^--+clp+++=EXTRAWORD
that ^cs+sub+++=EXTRAWORD
thought ^vprf+++xvbn+=thought
that ^tht+vcmp+++=that
grew ^vbd+++xvbn+=grew
and ^cc+phrs+++=and
grew ^vbd+++xvbn+=grew
in ^in++++=in
his ^pp$+pp3+++=his
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
In ^in++++=In
it ^pp3+it+++=it
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
nothing ^pn++++=nothing
of ^in++++=of
faithlessness ^nns+nom+++=faithlessness
to ^in++++=to
his ^pp$+pp3+++=his
country ^nn++++=country.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
only ^rb+down+splt++=only
trying ^vbg+++xvbgx+=trying
to ^to+vcmp+++=to
be ^vbi++vrb++=be
true ^jj+pred+++=true
to ^in++++=to
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^in++++=to
the ^ati++++=the
things ^nns++++=things
that ^tht+rel+obj++=that
his ^pp$+pp3+++=his
mother ^nn++++=mother
had ^vbd+hvd+aux++=had
taught ^vprf+++xvbnx+=taught
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
only ^rb+down+++=only
knew ^vbd+vprv++xvbn+=knew
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
deadly ^rb++++=deadly
sick ^jj+pred+++=sick
of ^in++++=of
these ^dt+dem+++=these
sights ^nns++++=sights
of ^in++++=of
disease ^nn++++=disease,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
vice ^nn++++=vice.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
only ^rb+down+++=only
knew ^vbd+vprv++xvbn+=knew
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
get ^vbi++++=get
away ^rb+phrv+++=away--back
-- ^--+clp+++=EXTRAWORD
back ^jjb++++=EXTRAWORD
to ^in++++=to
his ^pp$+pp3+++=his
own ^ap++++=own
decent ^jj+atrb+++=decent
life ^nn++++=life
with ^in++++=with
the ^ati++++=the
decent ^jj+atrb+++=decent
people ^nns++++=people
to ^to++++=to
whom ^whp+wpor+++=whom
he ^pp3a+pp3+++=he
belonged ^vbd+++xvbnx+=belonged.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went,
, ^zz++++=EXTRAWORD
as ^in++++=as
a ^at++++=a
child ^nn++++=child
runs ^nns++++=runs
home ^nr++++=home
when ^wrb+who+++=when
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
tripped ^vprf+++xvbnx+=tripped
and ^cc+phrs+++=and
fallen ^vprf+++xvbn+=fallen
in ^in++++=in
the ^ati++++=the
mud ^nn++++=mud,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
dreaming ^vbg+++xvbg+=dreaming
of ^in++++=of
wrong ^jj++++=wrong-doing
- ^zz++++=EXTRAWORD
doing ^vbg+++xvbg+=EXTRAWORD
or ^cc++++=or
punishment ^nn+nom+++=punishment.
. ^zz++++=EXTRAWORD
The ^ati++++=The
first ^rb++++=first
few ^ap++++=few
hundred ^cd++++=hundred
miles ^nns++++=miles
on ^in++++=on
the ^ati++++=the
train ^nn++++=train
were ^vbd+bed+vrb++=were
a ^at++++=a
dream ^nn++++=dream.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
finally ^rb++++=finally
Eddie ^np++++=Eddie
found ^vbd+vprv+tht0+xvbn+=found
himself ^ppl+pp3+++=himself
talking ^vbg+++xvbg+=talking
to ^in++++=to
a ^at++++=a
man ^nn++++=man--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
big ^jj++++=big,
, ^zz++++=EXTRAWORD
lean ^vb++++=lean,
, ^zz++++=EXTRAWORD
blue ^jj++++=blue-eyed
- ^zz++++=EXTRAWORD
eyed ^vbd+++xvbn+=EXTRAWORD
western ^jj+atrb+++=western
man ^nn++++=man,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
regarded ^xvbn+++xvbn+=regarded
Eddie ^np++++=Eddie
with ^in++++=with
kindly ^jj+atrb+++=kindly,
, ^zz++++=EXTRAWORD
puzzled ^jj+atrb++xvbn+=puzzled
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
Eddie ^np++++=Eddie
found ^vbd+vprv+tht0+xvbn+=found
himself ^ppl+pp3+++=himself
telling ^vbg+nom++xvbg+=telling
his ^pp$+pp3+++=his
story ^nn++++=story
in ^in++++=in
a ^at++++=a
disjointed ^jj+atrb+++=disjointed,
, ^zz++++=EXTRAWORD
breathless ^jj+atrb+++=breathless
sort ^nn++++=sort
of ^in++++=of
way ^nn++++=way.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
finished ^vprf+++xvbnx+=finished
the ^ati++++=the
man ^nn++++=man
uncrossed ^vbd+++xvbn+=uncrossed
his ^pp$+pp3+++=his
long ^rb++++=long
lean ^vb++++=lean
legs ^nns++++=legs,
, ^zz++++=EXTRAWORD
took ^j+++xvbn+=took
his ^pp$+pp3+++=his
pipe ^nn++++=pipe
out ^rp+pl+++=out
of ^in++++=of
his ^pp$+pp3+++=his
mouth ^nn++++=mouth,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sat ^vbd+++xvbn+=sat
up ^rp++++=up.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
something ^pn++++=something
of ^in++++=of
horror ^nn++++=horror
in ^in++++=in
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
as ^ql++++=as
he ^pp3a+pp3+++=he
sat ^vbd+++xvbnx+=sat,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
at ^rb++++=at
Eddie ^np++++=Eddie.
. ^zz++++=EXTRAWORD
" ^zz++++="Why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
kid ^nn++++=kid,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
at ^rb++++=at
last ^rb"++++=last.
. ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+aux++0=EXTRAWORD
deserting ^vbg+++xvbgx+=deserting!
! ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You'll
'll ^md+prd+++0=EXTRAWORD
get ^vb++++=get
the ^ati++++=the
pen ^nn++++=pen,
, ^zz++++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+tht0++=know
that ^tht+vcmp+++=that,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
catch ^vb++++=catch
you ^pp2+pp2+++=you?
? ^zz++++=EXTRAWORD
Where ^wrb+who+++=Where
you ^pp2+pp2+++=you
going ^vbg+++xvbg+=going?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Going!"
going ^vbg+++xvbg+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
repeated ^xvbn+++xvbn+=repeated
Eddie ^np++++=Eddie.
. ^zz++++=EXTRAWORD
" ^zz++++="Going!
going ^vbg+++xvbg+=EXTRAWORD
! ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
going ^vbg+++xvbgx+=going
home ^nr++++=home,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
see ^vb+vprv+++=see
what ^wdt+who+whcl++=what
you ^pp2+pp2+++=you're
're ^vb+ber+aux++0=EXTRAWORD
gaining ^vbg+++xvbgx+=gaining,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
man ^nn++++=man,
, ^zz++++=EXTRAWORD
" ^zz++++="because
because ^cs+cos+++=EXTRAWORD
they ^pp3a+pp3+++=they'll
'll ^md+prd+++0=EXTRAWORD
sure ^jj++++=sure
get ^vb++++=get
you ^pp2+pp2+++=you
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Eddie ^np++++=Eddie
sat ^vbd+++xvbn+=sat
staring ^vbg+++xvbg+=staring
at ^rb++++=at
the ^ati++++=the
man ^nn++++=man
for ^in++++=for
a ^at++++=a
dreadful ^jj+atrb+++=dreadful
minute ^nn++++=minute.
. ^zz++++=EXTRAWORD
In ^cs+sub+++=In
that ^cs"++++=that
minute ^nn++++=minute
the ^ati++++=the
last ^ap++++=last
of ^in++++=of
his ^pp$+pp3+++=his
glorious ^jj+atrb+++=glorious
youth ^nn++++=youth,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ambition ^nn+nom+++=ambition,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
zest ^nn++++=zest
of ^in++++=of
life ^nn++++=life
departed ^vbd+++xvbn+=departed
from ^in++++=from
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
got ^vbd+++xvbnx+=got
off ^rb+phrv+++=off
the ^ati++++=the
train ^nn++++=train
at ^rb++++=at
the ^ati++++=the
next ^ap++++=next
town ^nn++++=town,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
western ^jj+atrb+++=western
man ^nn++++=man
offered ^vbd+++xvbn+=offered
him ^pp3o+pp3+++=him
some ^dti++++=some
money ^nn++++=money,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
Eddie ^np++++=Eddie
declined ^vbd+++xvbn+=declined
with ^in++++=with
all ^abn++++=all
his ^pp$+pp3+++=his
old ^jj++++=old-time
- ^zz++++=EXTRAWORD
time ^nn++++=EXTRAWORD
sweetness ^nns+nom+++=sweetness
of ^in++++=of
manner ^nn++++=manner.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
rather ^rb++++=rather
a ^at++++=a
large ^jj+atrb+++=large
town ^nn++++=town,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^ap++++=a
great ^ap"++++=great
many ^ap"++++=many
busy ^jj+atrb+++=busy
people ^nns++++=people
in ^in++++=in
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Eddie ^np++++=Eddie
went ^vbd+++xvbn+=went
to ^in++++=to
a ^at++++=a
cheap ^jj+atrb+++=cheap
hotel ^nn++++=hotel,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
took ^vbd+++xvbn+=took
a ^at++++=a
room ^nn++++=room,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sat ^vpsv++agls+xvbn+=sat
on ^in++++=on
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
the ^ati++++=the
thin ^jj+atrb+++=thin
little ^jj+atrb+++=little
bed ^nn++++=bed
and ^cc++++=and
stared ^vprf+++xvbn+=stared
at ^rb++++=at
the ^ati++++=the
carpet ^nn++++=carpet.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
dusty ^jj+atrb+++=dusty
red ^jj+atrb+++=red
carpet ^nn++++=carpet.
. ^zz++++=EXTRAWORD
In ^in++++=In
front ^in"++++=front
of ^in"++++=of
the ^ati++++=the
bureau ^nn++++=bureau
many ^ap++++=many
feet ^nns++++=feet
had ^vbd+hvd+aux++=had
worn ^vprf+++xvbnx+=worn
a ^at++++=a
hole ^nn++++=hole,
, ^zz++++=EXTRAWORD
so ^ql++++=so
that ^cs+sub+++=that
the ^ati++++=the
bare ^jj+atrb+++=bare
boards ^nns++++=boards
showed ^vbd+vprv++xvbn+=showed
through ^in+strn+++=through,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
tuft ^nn+++??+=tuft
of ^in++++=of
ragged ^jj+atrb+++=ragged
red ^jj+atrb+++=red
fringe ^np++++=fringe
edging ^vwbg+++xvbg+=edging
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Eddie ^np++++=Eddie
Houghton ^np+++??+=Houghton
sat ^vbd+++xvbn+=sat
and ^cc+phrs+++=and
stared ^vbd+++xvbn+=stared
at ^rb++++=at
the ^ati++++=the
worn ^jj+atrb++xvbn+=worn
place ^nn++++=place
with ^in++++=with
a ^at++++=a
curiously ^rb++++=curiously
blank ^jj++++=blank
look ^vb++++=look
on ^in++++=on
his ^pp$+pp3+++=his
face ^nn++++=face.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
sat ^vbd+++xvbnx+=sat
and ^cc+phrs+++=and
stared ^vbd+++xvbn+=stared
and ^cc+phrs+++=and
saw ^vbd+vprv++xvbn+=saw
many ^ap++++=many
things ^nns++++=things.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
saw ^vbd+vprv+tht0+xvbnx+=saw
his ^pp$+pp3+++=his
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
for ^in++++=for
one ^cd1++++=one
thing ^nn++++=thing,
, ^zz++++=EXTRAWORD
sitting ^vbg+++xvbg+=sitting
on ^in++++=on
the ^ati++++=the
porch ^nn++++=porch
with ^in++++=with
a ^at++++=a
gingham ^nn+++??+=gingham
apron ^nn++++=apron
over ^rp++++=over
her ^pp3o+pp3+++=her
light ^jj+atrb+++=light
dress ^nn++++=dress,
, ^zz++++=EXTRAWORD
waiting ^vbg+++xvbg+=waiting
for ^in++++=for
him ^pp3o+pp3+++=him
to ^to++++=to
come ^vbi++++=come
home ^nr++++=home
to ^in++++=to
supper ^nn++++=supper;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
saw ^vbd+vprv+tht0+xvbnx+=saw
his ^pp$+pp3+++=his
own ^ap++++=own
room ^nn++++=room--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
typical ^jj+atrb+++=typical
boy ^nn++++=boy's
's ^$++++=EXTRAWORD
room ^nn++++=room,
, ^zz++++=EXTRAWORD
with ^in++++=with
camera ^nn++++=camera
pictures ^nns++++=pictures
and ^cc++++=and
blue ^jj+atrb+++=blue
prints ^nns++++=prints
stuck ^vbd+++xvbn+=stuck
in ^in++++=in
the ^ati++++=the
sides ^nns++++=sides
of ^in++++=of
the ^ati++++=the
dresser ^nn++++=dresser
mirror ^nn++++=mirror,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
boxing ^jj+atrb++xvbg+=boxing
gloves ^nns++++=gloves
on ^in++++=on
the ^ati++++=the
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
tennis ^nn++++=tennis
racquet ^nn++++=racquet
with ^in++++=with
one ^cd1++++=one
string ^nn++++=string
broken ^vbd+++xvbn+=broken
( ^zz++++=(he
he ^pp3a+pp3+++=EXTRAWORD
had ^vb+hv+aux++=had
always ^rb++splt++=always
meant ^vprf+++xvbnx+=meant
to ^to+vcmp+++=to
have ^vbi++vrb++=have
that ^dt+dem+++=that
racquet ^nn++++=racquet
re ^in++++=re-strung)
- ^zz++++=EXTRAWORD
strung ^vbd+++xvbn+=EXTRAWORD
) ^zz++++=EXTRAWORD
and ^cc++++=and
his ^pp$+pp3+++=his
track ^nn++++=track
shoes ^nns++++=shoes,
, ^zz++++=EXTRAWORD
relics ^nns++++=relics
of ^in++++=of
high ^jj+atrb+++=high
school ^nn++++=school
days ^nns++++=days,
, ^zz++++=EXTRAWORD
flung ^j+++xvbn+=flung
in ^in++++=in
one ^cd1++++=one
corner ^nn++++=corner,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
gay ^jj++++=gay-colored
- ^zz++++=EXTRAWORD
colored ^vbd+++xvbn+=EXTRAWORD
school ^npl++++=school
pennants ^nns+nom+++=pennants
draped ^jj++++=draped
to ^in++++=to
form ^nn++++=form
a ^at++++=a
fresco ^nn++++=fresco,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
cushion ^nn++++=cushion
that ^tht+rel+obj++=that
Josie ^np+++??+=Josie
Morenouse ^np+++??+=Morenouse
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
for ^in+ppvb+++=for
him ^pp3o+pp3+++=him
two ^cd++++=two
years ^nns++++=years
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
at ^in++++=at
Christmas ^np++++=Christmas
time ^nn++++=time,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
dainty ^jj+atrb+++=dainty
white ^jj+atrb+++=white
bedspread ^nn++++=bedspread
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
fussed ^j+++xvbn+=fussed
about ^in++++=about
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
said ^vbd+vpub+tht0+xvbnx+=said
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
too ^ql++++=too
sissy ^vb+++??+=sissy
for ^in++++=for
a ^at++++=a
boy ^nn++++=boy's
's ^$++++=EXTRAWORD
room ^nn++++=room--oh,
-- ^--+clp+++=EXTRAWORD
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
tell ^vb++++=tell
you ^pp2+pp2+++=you
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
as ^ql++++=as
he ^pp3a+pp3+++=he
sat ^vbd+++xvbnx+=sat
and ^cc+phrs+++=and
stared ^vbd+++xvbn+=stared
at ^rb++++=at
that ^cs+sub+++=that
worn ^vprf+++xvbn+=worn
place ^nn++++=place
in ^in++++=in
the ^ati++++=the
carpet ^nn++++=carpet.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
pretty ^rb++++=pretty
soon ^rb+tm+++=soon
it ^pp3+it+++=it
began ^vbd+++xvbn+=began
to ^to++++=to
