From ^in++++=From
offended ^vpsv++agls+xvbnx+=offended
with ^in++++=with
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
have ^vb+hv+aux++=have
thought ^vprf+++xvbnx+=thought
you ^pp2+pp2+++=you'd
'd ^md+prd+aux++0=EXTRAWORD
have ^vb+hv+vrb++=have
spirit ^nn++++=spirit
enough ^dt++++=enough
to ^to++++=to
tell ^vbi++++=tell
them ^pp3o+pp3+++=them
what ^wdt+who+++=what
you ^pp2+pp2+++=you
think ^vb+vprv+++=think
of ^in++++=of
such ^abl++++=such
behaviour ^nn++++=behaviour,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
be ^vb+be+vrb++=be
glad ^jj+pred+++=glad
never ^rb++++=never
more ^ql++++=more
to ^to++++=to
serve ^vbi++++=serve
such ^abl++++=such
brutes ^nns+++??+=brutes!
! ^zz++++=EXTRAWORD
Father ^nn++++=Father,
, ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
say ^vb+vpub+++=say?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
tell ^vb++++=tell
you ^pp2+pp2+++=you
how ^wrb+who+++=how
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
narrated ^vbd+++xvbnx+=narrated
the ^ati++++=the
events ^nns++++=events
of ^in++++=of
the ^ati++++=the
afternoon ^nn++++=afternoon,
, ^zz++++=EXTRAWORD
amid ^in++++=amid
sobs ^nns++++=sobs
and ^cc++++=and
ejaculations ^nns+nom+++=ejaculations
from ^in++++=from
her ^pp3o+pp3+++=her
mother ^npt++++=mother
and ^cc++++=and
Betsy ^np++++=Betsy.
. ^zz++++=EXTRAWORD
Rockett ^np+++??+=Rockett,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
just ^rb+emph+++=just
now ^rn+tm+++=now
in ^in++++=in
anguish ^nn++++=anguish
of ^in++++=of
lumbago ^nn++++=lumbago,
, ^zz++++=EXTRAWORD
tried ^vb+++xvbn+=tried
to ^to+vcmp+++=to
straighten ^vbi++++=straighten
himself ^ppl+pp3+++=himself
in ^in++++=in
his ^pp$+pp3+++=his
chair ^nn++++=chair
before ^in++++=before
replying ^xvbg+++xvbg+=replying,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
sank ^vbd+++xvbn+=sank
helplessly ^rb++++=helplessly
together ^nn+nom+++=together
with ^in++++=with
a ^at++++=a
groan ^nn++++=groan.
. ^zz++++=EXTRAWORD
' ^zz++++='You
you ^pp2+pp2+++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
help ^vb++++=help
yourself ^ppl+pp2+++=yourself,
, ^zz++++=EXTRAWORD
May ^md+pos+++=May,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
at ^rb++++=at
length ^rb"++++=length.
. ^zz++++=EXTRAWORD
' ^zz++++='It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
your ^pp$+pp2+++=your
nature ^nn++++=nature,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
girl ^nn++++=girl.
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Don't
n't ^xnot++not++0=EXTRAWORD
worry ^vb+vprv+++=worry.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
see ^vb+vprv+++=see
Sir ^npt++++=Sir
Edwin ^np++++=Edwin,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
perhaps ^rb++++=perhaps
he ^pp3a+pp3+++=he'll
'll ^md+prd+++0=EXTRAWORD
listen ^vb++++=listen
to ^in++++=to
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
women ^nns++++=women
who ^whp+rel+subj++=who
make ^vb++++=make
all ^rb++++=all
the ^ati++++=the
mischief ^nn++++=mischief.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
try ^vb++++=try
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
Sir ^npt++++=Sir
Edwin ^np++++=Edwin--'
-- ^--+clp+++=EXTRAWORD
' ^zz++++=EXTRAWORD
A ^at++++=A
pang ^nn++++=pang
across ^in+pl+++=across
the ^ati++++=the
loins ^nn++++=loins
made ^vbd+++xvbn+=made
him ^pp3o+pp3+++=him
end ^nn++++=end
abruptly ^rb+cnj+++=abruptly,
, ^zz++++=EXTRAWORD
groaning ^jj+++xvbg+=groaning,
, ^zz++++=EXTRAWORD
moaning ^vbg+++xvbg+=moaning,
, ^zz++++=EXTRAWORD
muttering ^vbg+++xvbg+=muttering.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
the ^ati++++=the
renewed ^nn++++=renewed
attack ^vb++++=attack
of ^in++++=of
her ^pp3o+pp3+++=her
mother ^npt++++=mother
May ^md+pos+++=May
retreated ^vbd+++xvbn+=retreated
into ^in++++=into
the ^ati++++=the
sitting ^jj+++xvbg+=sitting-room,
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
passed ^vprf+++xvbn+=passed
an ^at++++=an
hour ^nn++++=hour
wretchedly ^rb++++=wretchedly
enough ^dt++++=enough.
. ^zz++++=EXTRAWORD
A ^at++++=A
knock ^vb++++=knock
at ^rb++++=at
the ^ati++++=the
door ^nn++++=door
without ^in++++=without
words ^nns++++=words
called ^vbd+++xvbn+=called
her ^pp3o+pp3+++=her
to ^in++++=to
supper ^nn++++=supper,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
no ^at++++=no
appetite ^nn++++=appetite,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
would ^md+prd+++=would
not ^xnot++not++=not
join ^vb++++=join
the ^ati++++=the
family ^nn++++=family
circle ^nn++++=circle.
. ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
the ^ati++++=the
door ^nn++++=door
opened ^vbd+++xvbn+=opened,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp3o+pp3+++=her
father ^npt++++=father
looked ^vbd+++xvbn+=looked
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
' ^zz++++='Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
worry ^vb+vprv+++=worry,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
girl ^nn++++=girl,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
' ^zz++++='I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
see ^vb+vprv+++=see
Sir ^npt++++=Sir
Edwin ^np++++=Edwin
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
May ^md+pos+++=May
uttered ^vbd+++xvbn+=uttered
no ^at++++=no
reply ^nn++++=reply.
. ^zz++++=EXTRAWORD
Vaguely ^rb++++=Vaguely
repenting ^jj+++xvbg+=repenting
what ^wdt+who+++=what
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
at ^in++++=at
the ^ati++++=the
same ^ap++++=same
time ^nn++++=time
rejoiced ^vbd+++xvbn+=rejoiced
in ^in++++=in
the ^ati++++=the
recollection ^nn+nom+++=recollection
of ^in++++=of
her ^pp3o+pp3+++=her
passage ^npl+nom+++=passage
of ^in++++=of
arms ^nns++++=arms
with ^in++++=with
Miss ^npt++++=Miss
Shale ^np++++=Shale,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
inclined ^jj++agls+xvbnx+=inclined
to ^to+jcmp+++=to
despise ^vbi++++=despise
her ^pp$+pp3+++=her
family ^nn++++=family
for ^in++++=for
their ^pp$+pp3+++=their
pusillanimous ^jj+atrb+++=pusillanimous
attitude ^nn++++=attitude.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
her ^pp$+pp3+++=her
very ^ql+amp+++=very
improbable ^jj++++=improbable
that ^tht+jcmp+++=that
the ^ati++++=the
expulsion ^nn++++=expulsion
would ^md+prd+++=would
really ^rb+emph+++=really
be ^vb+be+aux++=be
carried ^vpsv++agls+xvbnx+=carried
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Lady ^npt++++=Lady
Shale ^nn++++=Shale
and ^cc++++=and
Hilda ^np+++??+=Hilda
meant ^vbd+vprv++xvbn+=meant,
, ^zz++++=EXTRAWORD
no ^at++++=no
doubt ^nn++++=doubt,
, ^zz++++=EXTRAWORD
to ^to++++=to
give ^vbi++++=give
the ^ati++++=the
Rocketts ^np+++??+=Rocketts
a ^at++++=a
good ^jj+atrb+++=good
fright ^nn++++=fright,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
contemptuously ^rb++++=contemptuously
pardon ^nn++++=pardon
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She,
, ^zz++++=EXTRAWORD
in ^in++++=in
any ^dti++++=any
case ^nn++++=case,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
return ^vb++++=return
to ^in++++=to
London ^np++++=London
without ^in++++=without
delay ^nn++++=delay,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
make ^vb++++=make
no ^at++++=no
more ^rbr++++=more
trouble ^nn++++=trouble.
. ^zz++++=EXTRAWORD
A ^at++++=A
pity ^nn++++=pity
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
to ^in++++=to
the ^ati++++=the
lodge ^vb++++=lodge
at ^rb++++=at
all ^abn++++=all;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
no ^at++++=no
place ^nn++++=place
for ^in++++=for
one ^pn++++=one
of ^in++++=of
her ^pp$+pp3+++=her
spirit ^nn++++=spirit
and ^cc++++=and
her ^pp$+pp3+++=her
attainments ^nns+nom+++=attainments.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
morning ^nn++++=morning
she ^pp3a+pp3+++=she
packed ^vbd+++xvbnx+=packed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
train ^nn++++=train
which ^whp+rel+subj++=which
was ^vbd+bedz+aux++=was
to ^to++++=to
take ^vbi++++=take
her ^pp$+pp3+++=her
back ^rp++++=back
to ^in++++=to
town ^nn++++=town
left ^vbd+++xvbn+=left
at ^rb++++=at
half ^abn++++=half-past
- ^zz++++=EXTRAWORD
past ^jjb++++=EXTRAWORD
ten ^cd++++=ten,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
after ^cs+sub+++=after
breakfast ^nn++++=breakfast
she ^pp3a+pp3+++=she
walked ^vbd+++xvbnx+=walked
into ^in+ppvb+++=into
the ^ati++++=the
village ^nn+nom+++=village
to ^to++++=to
order ^to++++=order
a ^at++++=a
cab ^nn++++=cab.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
mother ^npt++++=mother
would ^md+prd+++=would
scarcely ^rb+down+splt++=scarcely
speak ^vb++++=speak
to ^in++++=to
her ^pp$+pp3+++=her;
; ^zz++++=EXTRAWORD
Betsy ^np++++=Betsy
was ^vbd+bedz+vrb++=was
continually ^rb++++=continually
in ^in++++=in
reproachful ^jj+atrb+++=reproachful
tears ^nns++++=tears.
. ^zz++++=EXTRAWORD
On ^in++++=On
coming ^xvbg+++xvbg+=coming
back ^jjb++++=back
to ^in++++=to
the ^ati++++=the
lodge ^nn++++=lodge
she ^pp3a+pp3+++=she
saw ^vbd+vprv++xvbnx+=saw
her ^pp3o+pp3+++=her
father ^npt++++=father
hobbling ^nn+nom+++=hobbling
down ^in++++=down
the ^ati++++=the
avenue ^nn++++=avenue,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
walked ^vpsv++agls+xvbn+=walked
towards ^in++++=towards
him ^pp3o+pp3+++=him
to ^to++++=to
ask ^vbi++++=ask
the ^ati++++=the
result ^nn++++=result
of ^in++++=of
his ^pp$+pp3+++=his
supplication ^nn+nom+++=supplication.
. ^zz++++=EXTRAWORD
Rockett ^np+++??+=Rockett
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
Sir ^npt++++=Sir
Edwin ^np++++=Edwin,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
only ^rb+down+++=only
to ^to++++=to
hear ^vbi+vprv+++=hear
his ^pp$+pp3+++=his
sentence ^nn+nom+++=sentence
of ^in++++=of
exile ^nn++++=exile
confirmed ^vwbn+vpub++xvbn+=confirmed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
baronet ^nn++++=baronet
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
sorry ^uh++++=sorry,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
could ^md+pos+++=could
not ^xnot++not++=not
interfere ^vb++++=interfere;
; ^zz++++=EXTRAWORD
the ^ati++++=the
matter ^nn++++=matter
lay ^vbd+++xvbn+=lay
in ^in++++=in
Lady ^nn++++=Lady
Shale ^np++++=Shale's
's ^$++++=EXTRAWORD
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Lady ^nn++++=Lady
Shale ^nn++++=Shale
absolutely ^rb+amp+++=absolutely
refused ^vbd+++xvbn+=refused
to ^to+vcmp+++=to
hear ^vbi+vprv+++=hear
any ^dti++++=any
excuses ^nns++++=excuses
or ^cc++++=or
apologies ^nns++++=apologies
for ^in++++=for
the ^ati++++=the
insult ^nn++++=insult
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
offered ^vpsv++agls+xvbnx+=offered
her ^pp$+pp3+++=her
daughter ^nn+nom+++=daughter.
. ^zz++++=EXTRAWORD
' ^zz++++='It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
all ^rb++++=all
up ^rb+phrv+++=up
with ^in+ppvb+++=with
us ^pp1o+pp1+++=us,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
old ^jj+atrb+++=old
gardener ^nn+nom+++=gardener,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
pale ^nn++++=pale
and ^cc++++=and
trembling ^jj+++xvbg+=trembling
after ^in++++=after
his ^pp$+pp3+++=his
great ^jj+atrb+++=great
effort ^nn++++=effort.
. ^zz++++=EXTRAWORD
' ^zz++++='We
we ^pp1a+pp1+++=EXTRAWORD
must ^md+nec+++=must
go ^vb++++=go.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
worry ^vb+vprv+++=worry,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
girl ^nn++++=girl,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
worry ^vb+vprv+++=worry.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
fright ^nn++++=fright
took ^vbd+++xvbn+=took
hold ^nn++++=hold
upon ^in++++=upon
May ^md+pos+++=May
Rockett ^vb+++??+=Rockett.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
felt ^vbd+vprv++xvbnx+=felt
for ^in+ppvb+++=for
the ^ati++++=the
first ^od++++=first
time ^nn++++=time
what ^wdt+who+++=what
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
heart ^nn++++=heart
fluttered ^vbd+++xvbn+=fluttered
in ^in++++=in
an ^at++++=an
anguish ^nn++++=anguish
of ^in++++=of
self ^nn++++=self-reproach,
- ^zz++++=EXTRAWORD
reproach ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
eyes ^nns++++=eyes
strayed ^vbd+++xvbn+=strayed
as ^cs+sub+++=as
if ^cs+cnd+++=if
seeking ^xvbg+++xvbg+=seeking
help ^vb++++=help.
. ^zz++++=EXTRAWORD
A ^at++++=A
minute ^nn++++=minute's
's ^$++++=EXTRAWORD
hesitation ^nn+nom+++=hesitation,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
with ^in++++=with
all ^abn++++=all
the ^ati++++=the
speed ^nn++++=speed
she ^pp3a+pp3+++=she
could ^md+pos+++=could
make ^vb++++=make,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
set ^vbd+++xvbnx+=set
off ^rb+phrv+++=off
up ^rp++++=up
the ^ati++++=the
avenue ^nn++++=avenue
towards ^in++++=towards
the ^ati++++=the
Hall ^nn++++=Hall.
. ^zz++++=EXTRAWORD
Presenting ^vbg+++xvbg+=Presenting
herself ^ppl+pp3+++=herself
at ^in++++=at
the ^ati++++=the
servants ^nns+nom+++=servants'
' ^zz++++=EXTRAWORD
entrance ^nn+nom+++=entrance,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
begged ^vbd+++xvbnx+=begged
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
allowed ^vb++pmd"+xvbnx+=allowed
to ^to+vcmp+pmd++=to
see ^vb+vprv+++=see
the ^ati++++=the
housekeeper ^nn+nom+++=housekeeper.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^rb+emph"+++=course
her ^pp3o+pp3+++=her
story ^nn++++=story
was ^vbd+bedz+aux++=was
known ^vpsv++agls+xvbnx+=known
to ^to+vcmp+++=to
all ^abn++++=all
the ^ati++++=the
domestics ^nns++++=domestics,
, ^zz++++=EXTRAWORD
half ^abn++++=half
a ^at++++=a
dozen ^cd++++=dozen
of ^in++++=of
whom ^whp+rel+pied++=whom
quickly ^rb++++=quickly
collected ^vbd+++xvbn+=collected
to ^to++++=to
stare ^vbi++++=stare
at ^in++++=at
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
with ^in++++=with
more ^rbr++++=more
or ^cc+phrs+++=or
less ^rbr++++=less
malicious ^jj+atrb+++=malicious
smiles ^nns++++=smiles.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
bitter ^jj+atrb+++=bitter
moment ^nn++++=moment
for ^in++++=for
Miss ^npt++++=Miss
Rockett ^np++++=Rockett,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
subdued ^jj++++=subdued
herself ^ppl+pp3+++=herself,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^rb++++=at
length ^rb"++++=length
obtained ^vbd+++xvbn+=obtained
the ^ati++++=the
interview ^nn++++=interview
she ^pp3a+pp3+++=she
sought ^vbd+++xvbnx+=sought.
. ^zz++++=EXTRAWORD
With ^in++++=With
a ^at++++=a
cold ^jj+atrb+++=cold
air ^nn++++=air
of ^in++++=of
superiority ^nn+nom+++=superiority
and ^cc++++=and
of ^in++++=of
disapproval ^nn+nom+++=disapproval
the ^ati++++=the
housekeeper ^nn+nom+++=housekeeper
listened ^vbd+++xvbn+=listened
to ^in++++=to
her ^pp$+pp3+++=her
quick ^jj+atrb+++=quick,
, ^zz++++=EXTRAWORD
broken ^jj+atrb++xvbn+=broken
sentences ^nns+nom+++=sentences.
. ^zz++++=EXTRAWORD
Would ^md+prd+++=Would
it ^pp3+it+++=it
be ^vb+be+vrb++=be
possible ^jj+pred+++=possible,
, ^zz++++=EXTRAWORD
May ^md+pos+++=May
asked ^vbd+vsua++xvbn+=asked,
, ^zz++++=EXTRAWORD
for ^in++++=for
her ^pp$+pp3+++=her
to ^to++++=to
see ^vbi+vprv+++=see
Lady ^npt++++=Lady
Shale ^nn++++=Shale?
? ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
desired ^vbd+vsua++xvbnx+=desired
to ^to+vcmp+++=to--to
-- ^--+clp+++=EXTRAWORD
to ^to++++=EXTRAWORD
apologise ^vbi++++=apologise
for ^in+strn+++=for--for
-- ^--+clp+++=EXTRAWORD
for ^in++++=EXTRAWORD
rudeness ^nns+nom+++=rudeness
of ^in++++=of
which ^whp+rel+pied++=which
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
guilty ^jj++++=guilty,
, ^zz++++=EXTRAWORD
rudeness ^nns+nom+++=rudeness
in ^in++++=in
which ^whp+rel+pied++=which
her ^pp$+pp3+++=her
family ^nn++++=family
had ^vb+hv+vrb++=had
no ^at++++=no
part ^nn++++=part,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
they ^pp3a+pp3+++=they
utterly ^rb+amp+++=utterly
deplored ^vbd+++xvbn+=deplored,
, ^zz++++=EXTRAWORD
but ^in++++=but
for ^in"++++=for
which ^whp+who+++=which
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
to ^to++++=to
suffer ^vbi++++=suffer
severely ^rb++++=severely.
. ^zz++++=EXTRAWORD
' ^zz++++='If
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you
could ^md+pos+++=could
help ^vb++++=help
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
ma ^npt++++=ma'am,
'am, ^nn+++??+=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
be ^vb+be+vrb++=be
very ^ql+amp+++=very
grateful ^jj++++=grateful--indeed
-- ^--+clp+++=EXTRAWORD
indeed ^rb++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should--'
-- ^--+clp+++=EXTRAWORD
' ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
voice ^nn++++=voice
all ^rb++++=all
but ^cc++++=but
broke ^vpsv++agls+xvbn+=broke
into ^in+ppvb+++=into
a ^at++++=a
sob ^nn++++=sob.
. ^zz++++=EXTRAWORD
That ^cs+sub+++=That
' ^zz++++='ma'am'
ma ^npt++++=EXTRAWORD
'am' ^nn+++??+=EXTRAWORD
cost ^nn++++=cost
her ^pp3o+pp3+++=her
a ^at++++=a
terrible ^jj+atrb+++=terrible
effort ^nn++++=effort;
; ^zz++++=EXTRAWORD
the ^ati++++=the
sound ^nn++++=sound
of ^in++++=of
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
smack ^vbi++++=smack
her ^pp$+pp3+++=her
on ^in++++=on
the ^ati++++=the
ears ^nns++++=ears.
. ^zz++++=EXTRAWORD
' ^zz++++='If
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you
will ^md+prd+++=will
go ^vb++++=go
in ^in++++=in-to
- ^zz++++=EXTRAWORD
to ^in++++=EXTRAWORD
the ^ati++++=the
servants ^nns+nom+++=servants'
' ^zz++++=EXTRAWORD
hall ^npl++++=hall
and ^cc++++=and
wait ^nn++++=wait,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
the ^ati++++=the
housekeeper ^nn+nom+++=housekeeper
deigned ^vbd+++xvbn+=deigned
to ^to++++=to
say ^vbi+vpub+++=say,
, ^zz++++=EXTRAWORD
after ^in++++=after
reflecting ^xvbg+++xvbg+=reflecting,
, ^zz++++=EXTRAWORD
' ^zz++++='I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
see ^vb+vprv+++=see
what ^wdt+who+++=what
can ^md+pos+++=can
be ^vb+be+aux++=be
done ^vpsv++agls+xvbnx+=done.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
And ^cc++++=And
Miss ^npt++++=Miss
Rockett ^np++++=Rockett
submitted ^vbd+vpub++xvbn+=submitted.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
servants ^nns+nom+++=servants'
' ^zz++++=EXTRAWORD
hall ^npl++++=hall
she ^pp3a+pp3+++=she
sat ^vbd+++xvbnx+=sat
for ^in++++=for
a ^at++++=a
long ^jj++++=long,
, ^zz++++=EXTRAWORD
long ^rb++++=long
time ^nn++++=time,
, ^zz++++=EXTRAWORD
observed ^j+++xvbn+=observed,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
never ^rb++++=never
addressed ^vbd+++xvbn+=addressed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hour ^nn++++=hour
of ^in++++=of
her ^pp$+pp3+++=her
train ^nn++++=train
went ^vwbn+++xvbn+=went
by ^in+strn+++=by.
. ^zz++++=EXTRAWORD
More ^ql++++=More
than ^cs+sub+++=than
once ^rb+tm+++=once
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
on ^in++++=on
the ^ati++++=the
point ^nn++++=point
of ^in++++=of
rising ^xvbg+++xvbg+=rising
and ^cc++++=and
fleeing ^xvbg+++xvbg+=fleeing;
; ^zz++++=EXTRAWORD
more ^ql++++=more
than ^cs+sub+++=than
once ^rb+tm+++=once
her ^pp3o+pp3+++=her
smouldering ^jj+atrb++xvbg+=smouldering
wrath ^nn++++=wrath
all ^rb++++=all
but ^cc++++=but
broke ^vpsv++agls+xvbn+=broke
into ^in+ppvb+++=into
flame ^nn++++=flame.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
she ^pp3a+pp3+++=she
thought ^vbd+++xvbnx+=thought
of ^in++++=of
her ^pp3o+pp3+++=her
father ^npt++++=father's
's ^$++++=EXTRAWORD
pale ^nn++++=pale,
, ^zz++++=EXTRAWORD
pain ^nn++++=pain-stricken
- ^zz++++=EXTRAWORD
stricken ^jj+atrb+++=EXTRAWORD
face ^nn++++=face,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sat ^vpsv++agls+xvbn+=sat
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
At ^rb++++=At
something ^pn++++=something
past ^jjb++++=past
eleven ^cd++++=eleven
o'clock ^rb++++=o'clock
a ^at++++=a
footman ^nn++++=footman
approached ^vbd+++xvbn+=approached
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said
curtly ^rb+cnj+++=curtly,
, ^zz++++=EXTRAWORD
' ^zz++++='You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+aux++=are
to ^to++++=to
go ^vbi++++=go
up ^in+cmpx+++=up
to ^in"++++=to
my ^pp$+pp1+++=my
lady ^nn++++=lady;
; ^zz++++=EXTRAWORD
follow ^vb+vprv+++=follow
me ^pp1o+pp1+++=me.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
May ^md+pos+++=May
followed ^vbd+vprv++xvbn+=followed,
, ^zz++++=EXTRAWORD
shaking ^jj+++xvbg+=shaking
with ^in++++=with
weakness ^nns+nom+++=weakness
and ^cc++++=and
