This ^dt+pdem+++=This
up ^rp++++=up
the ^ati++++=the
street ^nn++++=street
corners ^nns+nom+++=corners
downtown ^rn++++=downtown,
, ^zz++++=EXTRAWORD
took ^j+++xvbn+=took
many ^ap++++=many
farewell ^nn++++=farewell
drinks ^nns++++=drinks,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
slowly ^rb+cnj+++=slowly,
, ^zz++++=EXTRAWORD
by ^in++++=by
ones ^cd1s++++=ones
and ^cc++++=and
twos ^cds++++=twos,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
left ^vbd+++xvbnx+=left
for ^in++++=for
the ^ati++++=the
packing ^jj+atrb++xvbg+=packing
houses ^nns++++=houses,
, ^zz++++=EXTRAWORD
freight ^nn++++=freight
depots ^nns++++=depots,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gents ^nns+++??+=gents'
' ^zz++++=EXTRAWORD
furnishing ^nn++++=furnishing
stores ^nns++++=stores
from ^in++++=from
whence ^wrb+who+++=whence
they ^pp3a+pp3+++=they
came ^vbd+++xvbnx+=came.
. ^zz++++=EXTRAWORD
October ^nr++++=October
came ^vbd+++xvbn+=came
in ^in++++=in
with ^in++++=with
a ^at++++=a
blaze ^nn++++=blaze
of ^in++++=of
sumac ^nn+++??+=sumac
and ^cc++++=and
oak ^nn++++=oak
leaves ^nns++++=leaves.
. ^zz++++=EXTRAWORD
Ivy ^np++++=Ivy
stayed ^vbd+++xvbn+=stayed
home ^nr++++=home
and ^cc++++=and
learned ^vb+++xvbn+=learned
to ^to+vcmp+++=to
make ^vbi++++=make
veal ^nn++++=veal
loaf ^nn++++=loaf
and ^cc++++=and
apple ^nn++++=apple
pies ^nns++++=pies.
. ^zz++++=EXTRAWORD
The ^ati++++=The
worry ^nn++++=worry
lines ^nns++++=lines
around ^rp++++=around
Pa ^npt++++=Pa
Keller ^np++++=Keller's
's ^$++++=EXTRAWORD
face ^nn++++=face
began ^vbd+++xvbn+=began
to ^to++++=to
deepen ^vbi++++=deepen.
. ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
said ^vbd+vpub++xvbn+=said
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
believe ^vb+vprv+++=believe
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
cared ^vbd+++xvbnx+=cared
to ^to+vcmp+++=to
go ^vbi++++=go
back ^jjb++++=back
to ^in++++=to
Miss ^npt++++=Miss
Shont ^np++++=Shont's
's ^$++++=EXTRAWORD
select ^jj+atrb+++=select
school ^nn++++=school
for ^in++++=for
young ^jj+atrb+++=young
ladies ^nns++++=ladies.
. ^zz++++=EXTRAWORD
October ^nr++++=October
thirty ^cd++++=thirty-first
- ^zz++++=EXTRAWORD
first ^rb++++=EXTRAWORD
came ^vbd+++xvbn+=came.
. ^zz++++=EXTRAWORD
" ^zz++++="We'll
we ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
take ^vb++++=take
the ^ati++++=the
eight ^cd++++=eight-fifteen
- ^zz++++=EXTRAWORD
fifteen ^cd++++=EXTRAWORD
to ^to++++=to-morrow,"
- ^zz++++=EXTRAWORD
morrow ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
her ^pp$+pp3+++=her
father ^nn++++=father
to ^in++++=to
Ivy ^nn++++=Ivy.
. ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
right ^jj++++=right,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Ivy ^nn++++=Ivy.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
where ^wrb+who+whcl++=where
he ^pp3a+pp3+++=he
works ^vbz++++=works?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua+tht0+xvbn+=asked
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
Ivy ^nn++++=Ivy.
. ^zz++++=EXTRAWORD
" ^zz++++="That'll
that ^dt+pdem+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
all ^abn++++=all
right ^jj++++=right.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
the ^ati++++=the
trouble ^nn++++=trouble
to ^to++++=to
look ^vbi++++=look
him ^pp3o+pp3+++=him
up ^rp++++=up
last ^jj+atrb+++=last
August ^nr++++=August."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
short ^jj+atrb+++=short
November ^nr+nom+++=November
afternoon ^nn++++=afternoon
was ^vbd+bedz+aux++=was
drawing ^vbg+++xvbgx+=drawing
to ^in++++=to
its ^pp$+it+++=its
close ^jj++++=close
( ^zz++++=(as
as ^ql++++=EXTRAWORD
our ^pp$+pp1+++=our
best ^jjt+atrb+++=best
talent ^nn++++=talent
would ^md+prd+++=would
put ^vb+++xvbn+=put
it ^pp3+it+++=it)
) ^zz++++=EXTRAWORD
when ^wrb+who+++=when
Ivy ^nn++++=Ivy
and ^cc++++=and
her ^pp3o+pp3+++=her
father ^npt++++=father
walked ^vbd+++xvbn+=walked
along ^in++++=along
the ^ati++++=the
streets ^nns++++=streets
of ^in++++=of
Slatersville ^np+++??+=Slatersville.
. ^zz++++=EXTRAWORD
( ^zz++++=(I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
tell ^vb++++=tell
you ^pp2+pp2+++=you
what ^wdt+who+++=what
streets ^nns++++=streets,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know.)
. ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
Pa ^npt++++=Pa
Keller ^np+++??+=Keller
brought ^vbd+++xvbn+=brought
up ^rb+phrv+++=up
before ^in++++=before
a ^at++++=a
narrow ^jj++++=narrow
little ^ap++++=little
shoe ^nn++++=shoe
shop ^nn++++=shop.
. ^zz++++=EXTRAWORD
" ^zz++++="Here
here ^rn+pl+++=EXTRAWORD
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ushered ^vbd+++xvbn+=ushered
Ivy ^nn++++=Ivy
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
A ^at++++=A
short ^jj++++=short,
, ^zz++++=EXTRAWORD
stout ^jj+atrb+++=stout,
, ^zz++++=EXTRAWORD
proprietary ^jj+atrb+++=proprietary
figure ^nn++++=figure
approached ^vbd+++xvbn+=approached
them ^pp3o+pp3+++=them
smiling ^vbg+nom++xvbg+=smiling
a ^at++++=a
mercantile ^jj+atrb+++=mercantile
smile ^nn++++=smile.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
can ^md+pos+++=can
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=do
for ^in++++=for
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
inquired ^vbd+++xvbnx+=inquired.
. ^zz++++=EXTRAWORD
Ivy ^np++++=Ivy's
's ^$++++=EXTRAWORD
eyes ^nns++++=eyes
searched ^vbd+++xvbn+=searched
the ^ati++++=the
shop ^nn++++=shop
for ^in++++=for
a ^at++++=a
tall ^jj++++=tall,
, ^zz++++=EXTRAWORD
golden ^jj++++=golden-haired
- ^zz++++=EXTRAWORD
haired ^jj+atrb+++=EXTRAWORD
form ^nn++++=form
in ^in++++=in
a ^at++++=a
soiled ^jj+atrb+++=soiled
baseball ^nn++++=baseball
suit ^nn++++=suit.
. ^zz++++=EXTRAWORD
" ^zz++++="We'd
we ^pp1a+pp1+++=EXTRAWORD
'd ^md+prd+vrb++0=EXTRAWORD
like ^vb++++=like
to ^to+vcmp+++=to
see ^vbi+vprv+tht0++=see
a ^at++++=a
gentleman ^nn+nom+++=gentleman
named ^vbd+++xvbn+=named
Schlachweiler ^np+nom++??+=Schlachweiler--Rudolph
-- ^--+clp+++=EXTRAWORD
rudolph ^nn+++??+=EXTRAWORD
Schlachweiler ^np+nom++??+=Schlachweiler,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Pa ^npt++++=Pa
Keller ^np+++??+=Keller.
. ^zz++++=EXTRAWORD
" ^zz++++="Anything
anything ^pn++++=EXTRAWORD
very ^ql+amp+++=very
special ^jj++++=special?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
inquired ^vbd+++xvbn+=inquired
the ^ati++++=the
proprietor ^nn++++=proprietor.
. ^zz++++=EXTRAWORD
" ^zz++++="He's--rather
he ^pp3a+pp3+++=EXTRAWORD
's--rather ^jjr++++0=EXTRAWORD
busy ^jj++++=busy
just ^rb+emph+++=just
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
Would ^md+prd+++=Wouldn't
n't ^xnot++not++0=EXTRAWORD
anybody ^pn++++=anybody
else ^rb+cnj+++=else
do ^vb+do+vrb++=do?
? ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if----"
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
growled ^vbd+++xvbn+=growled
Keller ^np+++??+=Keller.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boss ^nn++++=boss
turned ^vbd+++xvbn+=turned.
. ^zz++++=EXTRAWORD
" ^zz++++="Hi!
hi ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Schlachweiler ^np+nom++??+=Schlachweiler!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
bawled ^vbd+++xvbnx+=bawled
toward ^in++++=toward
the ^ati++++=the
rear ^nn++++=rear
of ^in++++=of
the ^ati++++=the
dim ^jj+atrb+++=dim
little ^jj+atrb+++=little
shop ^nn++++=shop.
. ^zz++++=EXTRAWORD
" ^zz++++="Yessir,"
yessir ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
a ^at++++=a
muffled ^jj+atrb+++=muffled
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
" ^zz++++="Front!"
front ^jjb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
yelled ^vbd+++xvbn+=yelled
the ^ati++++=the
boss ^nn++++=boss,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
withdrew ^vpsv++agls+xvbn+=withdrew
to ^in++++=to
a ^at++++=a
safe ^jj+atrb+++=safe
listening ^jj+atrb++xvbg+=listening
distance ^nn+nom+++=distance.
. ^zz++++=EXTRAWORD
A ^at++++=A
vaguely ^rb++++=vaguely
troubled ^vbd+++xvbn+=troubled
look ^vb++++=look
lurked ^vbd+++xvbn+=lurked
in ^in++++=in
the ^ati++++=the
depths ^nns++++=depths
of ^in++++=of
Ivy ^np++++=Ivy's
's ^$++++=EXTRAWORD
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
From ^in++++=From
behind ^in+pl+++=behind
the ^ati++++=the
partition ^nn+nom+++=partition
of ^in++++=of
the ^ati++++=the
rear ^nn++++=rear
of ^in++++=of
the ^ati++++=the
shop ^nn++++=shop
emerged ^vbd+++xvbn+=emerged
a ^at++++=a
tall ^jj+atrb+++=tall
figure ^nn++++=figure.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
none ^pn++++=none
other ^ap++++=other
than ^in++++=than
our ^pp$+pp1+++=our
hero ^nn++++=hero.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
in ^in++++=in
his ^pp$+pp3+++=his
shirtsleeves ^nns++++=shirtsleeves,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
struggled ^vbd+++xvbnx+=struggled
into ^in++++=into
his ^pp$+pp3+++=his
coat ^nn++++=coat
as ^ql++++=as
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
forward ^rb+cnj+++=forward,
, ^zz++++=EXTRAWORD
wiping ^vbg+++xvbg+=wiping
his ^pp$+pp3+++=his
mouth ^nn++++=mouth
with ^in++++=with
the ^ati++++=the
back ^nn++++=back
of ^in++++=of
his ^pp$+pp3+++=his
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
hurriedly ^rb+cnj+++=hurriedly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
swallowing ^nn++++=swallowing.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
said ^vprf+++xvbnx+=said
that ^tht+vcmp+++=that
the ^ati++++=the
shop ^nn++++=shop
was ^vbd+bedz+vrb++=was
dim ^jj+pred+++=dim.
. ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
and ^cc++++=and
her ^pp3o+pp3+++=her
father ^npt++++=father
stood ^vbd+++xvbn+=stood
at ^rb++++=at
one ^cd1++++=one
side ^nn++++=side,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
backs ^nns++++=backs
to ^in++++=to
the ^ati++++=the
light ^nn++++=light.
. ^zz++++=EXTRAWORD
Rudie ^np+++??+=Rudie
came ^vbd+++xvbn+=came
forward ^rb+cnj+++=forward,
, ^zz++++=EXTRAWORD
rubbing ^vbg+++xvbg+=rubbing
his ^pp$+pp3+++=his
hands ^nns++++=hands
together ^nn+nom+++=together
in ^in++++=in
the ^ati++++=the
manner ^nn++++=manner
of ^in++++=of
clerks ^nns++++=clerks.
. ^zz++++=EXTRAWORD
" ^zz++++="Something
something ^pn++++=EXTRAWORD
in ^in++++=in
shoes ^nns++++=shoes?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
politely ^rb++++=politely
inquired ^vbd+++xvbn+=inquired.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw.
. ^zz++++=EXTRAWORD
" ^zz++++="Ivy!--ah--Miss
ivy! ^nn+++??+=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
ah ^uh++++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
miss ^npt++++=EXTRAWORD
Keller ^np++++=Keller!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
exclaimed ^vbd+++xvbnx+=exclaimed.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
awkwardly ^rb++++=awkwardly:
: ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how-do,
- ^zz++++=EXTRAWORD
do ^vb+do+vrb++=EXTRAWORD
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Keller ^np++++=Keller.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
certainly ^rb++++=certainly
am ^vb+bem+vrb++=am
glad ^jj+pred+++=glad
to ^to+jcmp+++=to
see ^vbi+vprv+tht0++=see
you ^pp2+pp2+++=you
both ^abx++++=both.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
old ^jj+atrb+++=old
town ^nn++++=town?
? ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
are ^vb+ber+aux++=are
you ^pp2+pp2+++=you
doing ^vbg+++xvbg+=doing
in ^in++++=in
Slatersville ^np+++??+=Slatersville?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why--Ivy----"
why ^wrb+who+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
ivy ^np++++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
began ^vbd+++xvbn+=began
Pa ^npt++++=Pa
Keller ^np+++??+=Keller,
, ^zz++++=EXTRAWORD
blunderingly ^jj++++=blunderingly.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Ivy ^nn++++=Ivy
clutched ^vbd+++xvbn+=clutched
his ^pp$+pp3+++=his
arm ^nn++++=arm
with ^in++++=with
a ^at++++=a
warning ^nn++++=warning
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
The ^ati++++=The
vaguely ^rb++++=vaguely
troubled ^vbd+++xvbn+=troubled
look ^vb++++=look
in ^in++++=in
her ^pp$+pp3+++=her
eyes ^nns++++=eyes
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
wildly ^rb++++=wildly
so ^rb++++=so.
. ^zz++++=EXTRAWORD
" ^zz++++="Schlachweiler!"
schlachweiler ^jjr++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
shouted ^vbd+vpub++xvbn+=shouted
the ^ati++++=the
voice ^nn++++=voice
of ^in++++=of
the ^ati++++=the
boss ^nn++++=boss.
. ^zz++++=EXTRAWORD
" ^zz++++="Customers!"
customers ^nns+nom+++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
he ^pp3a+pp3+++=he
waved ^vbd+++xvbnx+=waved
a ^at++++=a
hand ^nn++++=hand
in ^in++++=in
the ^ati++++=the
direction ^nn+nom+++=direction
of ^in++++=of
the ^ati++++=the
fitting ^jj+atrb++xvbg+=fitting
benches ^nns++++=benches.
. ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
right ^jj++++=right,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
Rudie ^np+++??+=Rudie.
. ^zz++++=EXTRAWORD
" ^zz++++="Just
just ^rb+emph+++=EXTRAWORD
a ^at++++=a
minute ^nn++++=minute."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Dad
dad ^npt++++=EXTRAWORD
had ^md"++pmd"++=had
to ^md+nec+++=to
come ^vb++++=come
on ^in++++=on
business ^nns+nom+++=business,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Ivy ^nn++++=Ivy,
, ^zz++++=EXTRAWORD
hurriedly ^rb++++=hurriedly.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
he ^pp3a+pp3+++=he
brought ^vbd+++xvbnx+=brought
me ^pp1o+pp1+++=me
with ^in++++=with
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm--I'm
'm--i'm ^nn++be+??+0=EXTRAWORD
on ^in++++=on
my ^pp$+pp1+++=my
way ^nn++++=way
to ^in++++=to
school ^nn++++=school
in ^in++++=in
Cleveland ^np+++??+=Cleveland,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know.
. ^zz++++=EXTRAWORD
Awfully ^ql++++=Awfully
glad ^jj++++=glad
to ^to+jcmp+++=to
have ^vbi+vbi+aux++=have
seen ^vprf+++xvbnx+=seen
you ^pp2+pp2+++=you
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
must ^md+nec+++=must
go ^vb++++=go.
. ^zz++++=EXTRAWORD
That ^tht+vcmp+++=That
lady ^npt++++=lady
wants ^nns++++=wants
her ^pp3o+pp3+++=her
shoes ^nns++++=shoes,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
sure ^jj+pred+++=sure,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
your ^pp$+pp2+++=your
employer ^nn+nom+++=employer
is ^vbz+bez+vrb++=is
glaring ^jj+pred+++=glaring
at ^rb++++=at
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come,
, ^zz++++=EXTRAWORD
dad ^npt++++=dad."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
door ^nn++++=door
she ^pp3a+pp3+++=she
turned ^vbd+++xvbnx+=turned
just ^rb+emph+++=just
in ^in++++=in
time ^nn++++=time
to ^to++++=to
see ^vbi+vprv+++=see
Rudie ^np+++??+=Rudie
removing ^vwbg+++xvbg+=removing
the ^ati++++=the
shoe ^nn++++=shoe
from ^in++++=from
the ^ati++++=the
pudgy ^nn+++??+=pudgy
foot ^nn++++=foot
of ^in++++=of
the ^ati++++=the
fat ^nn++++=fat
lady ^npt++++=lady
customer ^nn+nom+++=customer.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We'll
'll ^md+prd+++0=EXTRAWORD
take ^vb++++=take
a ^at++++=a
jump ^nn++++=jump
of ^in++++=of
six ^cd++++=six
months ^nns++++=months.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
brings ^vbz++++=brings
us ^pp1o+pp1+++=us
into ^in++++=into
the ^ati++++=the
lap ^nn++++=lap
of ^in++++=of
April ^nr++++=April.
. ^zz++++=EXTRAWORD
Pa ^npt++++=Pa
Keller ^np+++??+=Keller
looked ^vbd+++xvbn+=looked
up ^rp++++=up
from ^in++++=from
his ^pp$+pp3+++=his
evening ^nn++++=evening
paper ^nn++++=paper.
. ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy,
, ^zz++++=EXTRAWORD
home ^nr++++=home
for ^in++++=for
the ^ati++++=the
Easter ^np++++=Easter
vacation ^nn+nom+++=vacation,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
at ^rb++++=at
the ^ati++++=the
piano ^nn++++=piano.
. ^zz++++=EXTRAWORD
Ma ^npt++++=Ma
Keller ^np+++??+=Keller
was ^vbd+bedz+vrb++=was
sewing ^nn++++=sewing.
. ^zz++++=EXTRAWORD
Pa ^npt++++=Pa
Keller ^np+++??+=Keller
cleared ^vwbn+++xvbn+=cleared
his ^pp$+pp3+++=his
throat ^nn++++=throat.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
see ^vb+vprv+++=see
by ^in++++=by
the ^ati++++=the
paper ^nn++++=paper,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
announced ^vbd+vpub++xvbnx+=announced,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+dem+++=EXTRAWORD
Schlachweiler ^np+nom+++=Schlachweiler's
's ^$++++=EXTRAWORD
been ^vprf+ben+aux+xvbn+=been
sold ^vpsv++agls+xvbnx+=sold
to ^to++++=to
Des ^&fw++++=Des
Moines ^np+++??+=Moines.
. ^zz++++=EXTRAWORD
Too ^ql++++=Too
bad ^jj++++=bad
we ^pp1a+pp1+++=we
lost ^vbd+++xvbn+=lost
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
a ^at++++=a
great ^jj++++=great
little ^ap++++=little
pitcher ^nn++++=pitcher,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
played ^vbd+++xvbnx+=played
in ^in++++=in
bad ^jj+atrb+++=bad
luck ^nn++++=luck.
. ^zz++++=EXTRAWORD
Whenever ^nn+nom+++=Whenever
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
on ^in++++=on
the ^ati++++=the
slab ^nn++++=slab
the ^ati++++=the
boys ^nns++++=boys
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
give ^vbi++++=give
him ^pp3o+pp3+++=him
poor ^jj+atrb+++=poor
support ^nn++++=support."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Fudge!"
fudge ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
exclaimed ^vbd+++xvbn+=exclaimed
Ivy ^nn++++=Ivy,
, ^zz++++=EXTRAWORD
continuing ^vbg+++xvbg+=continuing
to ^to++++=to
play ^vbi++++=play,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
turning ^vbg+++xvbg+=turning
a ^at++++=a
spirited ^jj+atrb+++=spirited
face ^nn++++=face
toward ^in++++=toward
her ^pp3o+pp3+++=her
father ^npt++++=father.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
piffle ^nn+++??+=piffle!
! ^zz++++=EXTRAWORD
Whenever ^nn+nom+++=Whenever
a ^at++++=a
player ^nn++++=player
pitches ^nns+++??+=pitches
rotten ^jj+atrb+++=rotten
ball ^nn++++=ball
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
always ^rb++splt++=always
hear ^vb+vprv+++=hear
him ^pp3o+pp3+++=him
howling ^jj+++xvbg+=howling
about ^in++++=about
the ^ati++++=the
support ^nn++++=support
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
get ^vb++++=get.
. ^zz++++=EXTRAWORD
Schlachweiler ^np+nom++??+=Schlachweiler
was ^vbd+bedz+vrb++=was
a ^at++++=a
bum ^nn+++??+=bum
pitcher ^nn++++=pitcher.
. ^zz++++=EXTRAWORD
Anybody ^pn++++=Anybody
could ^md+pos+++=could
hit ^vb+++xvbn+=hit
him ^pp3o+pp3+++=him
with ^in++++=with
a ^at++++=a
willow ^nn++++=willow
wand ^nn++++=wand,
, ^zz++++=EXTRAWORD
on ^in++++=on
a ^at++++=a
windy ^jj+atrb+++=windy
day ^nn++++=day,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
sun ^nn++++=sun
in ^in++++=in
his ^pp$+pp3+++=his
eyes ^nns++++=eyes."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
