Old ^jj+atrb+++=OLD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
some ^dti++++=some
deal ^nn++++=deal
on ^in++++=on
in ^cs+sub+++=in
that ^cs"++++=that
quarter ^nn++++=quarter,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
O ^zz++++=O'Connor
'connor ^nn+++??+=EXTRAWORD
thoughtfully ^rb++++=thoughtfully.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
three ^cd++++=three
of ^in++++=of
them ^pp3o+pp3+++=them
hard ^jj++++=hard
at ^rb++++=at
it ^pp3+it+++=it
yesterday ^nr+tm+++=yesterday
at ^in++++=at
Suffolk ^np++++=Suffolk
Street ^nn++++=Street
corner ^npl++++=corner."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
think ^vb+vprv+tht0++=think
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
the ^ati++++=the
little ^ap++++=little
game ^nn++++=game
they ^pp3a+pp3+++=they're
're ^vb+ber+vrb++0=EXTRAWORD
at ^rb+cnj+++=at,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
must ^md+nec+++=must
owe ^vb++++=owe
the ^ati++++=the
City ^nn++++=City
Fathers ^nns+nom+++=Fathers
money ^nn++++=money
nowadays ^rb+tm+++=nowadays
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
want ^vb++++=want
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
made ^vpsv++agls+xvbnx+=made
Lord ^npt++++=Lord
Mayor ^nn++++=Mayor.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
they ^pp3a+pp3+++=they'll
'll ^md+prd+++0=EXTRAWORD
make ^vb++++=make
you ^pp2+pp2+++=you
Lord ^npt++++=Lord
Mayor ^nn++++=Mayor.
. ^zz++++=EXTRAWORD
By ^in++++=By
God ^np++++=God!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
thinking ^vbg+++xvbgx+=thinking
seriously ^rb++++=seriously
of ^in++++=of
becoming ^xvbg+++xvbg+=becoming
a ^at++++=a
City ^nn++++=City
Father ^nn++++=Father
myself ^ppl+pp1+++=myself.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
think ^vb+vprv+++=think?
? ^zz++++=EXTRAWORD
Would ^md+prd+++=Would
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=do
for ^in++++=for
the ^ati++++=the
job ^nn++++=job?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
O ^zz++++=O'Connor
'connor ^nn+++??+=EXTRAWORD
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
far ^rb+pl+++=far
as ^in++++=as
owing ^in++++=owing
money ^nn++++=money
goes... ^nn+++??+=goes...."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Driving
driving ^nvbg+++xvbg+=EXTRAWORD
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
Mansion ^nn++++=Mansion
House ^nn++++=House,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy,
, ^zz++++=EXTRAWORD
" ^zz++++="in
in ^in++++=EXTRAWORD
all ^abn++++=all
my ^pp$+pp1+++=my
vermin ^nn++++=vermin,
, ^zz++++=EXTRAWORD
with ^in++++=with
Jack ^np++++=Jack
here ^rn+pl+++=here
standing ^vbg+++xvbg+=standing
up ^rp++++=up
behind ^in+pl+++=behind
me ^pp1o+pp1+++=me
in ^in++++=in
a ^at++++=a
powdered ^jj+atrb++xvbn+=powdered
wig ^nn++++=wig
- ^zz++++=-eh?"
eh ^uh++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
make ^vb++++=make
me ^pp1o+pp1+++=me
your ^pp$+pp2+++=your
private ^jj+atrb+++=private
secretary ^nn+nom+++=secretary,
, ^zz++++=EXTRAWORD
John ^np++++=John."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes.
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
make ^vb++++=make
Father ^nn++++=Father
Keon ^np+++??+=Keon
my ^pp$+pp1+++=my
private ^jj+atrb+++=private
chaplain ^nn++++=chaplain.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We'll
'll ^md+prd+++0=EXTRAWORD
have ^vb+hv+vrb++=have
a ^at++++=a
family ^nn++++=family
party ^nn++++=party."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Faith,
faith ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man,
, ^zz++++=EXTRAWORD
" ^zz++++="you'd
you ^pp2+pp2+++=EXTRAWORD
'd ^md+prd+aux++0=EXTRAWORD
keep ^vb++++=keep
up ^rb+phrv+++=up
better ^jjr+atrb+++=better
style ^nn++++=style
than ^in++++=than
some ^dti++++=some
of ^in++++=of
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
talking ^vbg+++xvbgx+=talking
one ^cd1++++=one
day ^nn++++=day
to ^in++++=to
old ^jj+atrb+++=old
Keegan ^np+++??+=Keegan,
, ^zz++++=EXTRAWORD
the ^ati++++=the
porter ^nn++++=porter.
. ^zz++++=EXTRAWORD
' ^zz++++='And
and ^cc+cls+++=EXTRAWORD
how ^wrb+who+++=how
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you
like ^in++++=like
your ^pp$+pp2+++=your
new ^jj+atrb+++=new
master ^nn++++=master,
, ^zz++++=EXTRAWORD
Pat ^np++++=Pat?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
I ^pp1a+pp1+++=I
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
' ^zz++++='You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+vrb++=haven't
n't ^xnot++not++0=EXTRAWORD
much ^ap++++=much
entertaining ^jj+++xvbg+=entertaining
now ^rn+tm+++=now,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
I ^pp1a+pp1+++=I.
. ^zz++++=EXTRAWORD
' ^zz++++='Entertaining!'
entertaining ^jj+++xvbg+=EXTRAWORD
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='He'd
he ^pp3a+pp3+++0=EXTRAWORD
'd ^md+prd+aux++=EXTRAWORD
live ^vb++++=live
on ^in++++=on
the ^ati++++=the
smell ^nn++++=smell
of ^in++++=of
an ^at++++=an
oilrag ^nn+++??+=oilrag.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
And ^cc++++=And
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
he ^pp3a+pp3+++=he
told ^vbd+vpub++xvbnx+=told
me ^pp1o+pp1+++=me?
? ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
declare ^vb+vpub+++=declare
to ^in++++=to
God ^np++++=God
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
believe ^vb+vprv+++=believe
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What?"
what ^wdt+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy
and ^cc++++=and
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
O ^zz++++=O'Connor.
'connor. ^nn+++??+=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
told ^vbd+vpub++xvbnx+=told
me ^pp1o+pp1+++=me:
: ^zz++++=EXTRAWORD
' ^zz++++='What
what ^wdt+who+whq++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
think ^vb+vprv+++=think
of ^in++++=of
a ^at++++=a
Lord ^npt++++=Lord
Mayor ^nn++++=Mayor
of ^in++++=of
Dublin ^np++++=Dublin
sending ^vwbg+++xvbg+=sending
out ^rb+phrv+++=out
for ^in+ppvb+++=for
a ^at++++=a
pound ^nn++++=pound
of ^in++++=of
chops ^nns++++=chops
for ^in++++=for
his ^pp$+pp3+++=his
dinner ^nn++++=dinner?
? ^zz++++=EXTRAWORD
How ^wrb+who+++=How's
's ^vbz+bez+vrb++0=EXTRAWORD
that ^cs+sub+++=that
for ^in++++=for
high ^jj+atrb+++=high
living ^nvbg+++xvbg+=living?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='Wisha!
wisha ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
wisha ^nn+++??+=wisha,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
I ^pp1a+pp1+++=I.
. ^zz++++=EXTRAWORD
' ^zz++++='A
a ^at++++=EXTRAWORD
pound ^nn++++=pound
of ^in++++=of
chops ^nns++++=chops,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
' ^zz++++='coming
coming ^vbg+++xvbg+=EXTRAWORD
into ^in+ppvb+++=into
the ^ati++++=the
Mansion ^nn++++=Mansion
House ^nn++++=House.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Wisha!'
wisha ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
' ^zz++++='what
what ^wdt+who+++=EXTRAWORD
kind ^rb++++=kind
of ^rb"++++=of
people ^nns++++=people
is ^vbz+bez+aux++=is
going ^vbg+++xvbgx+=going
at ^rb++++=at
all ^abn++++=all
now ^rn+tm+++=now?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
this ^dt+dem+++=this
point ^nn++++=point
there ^ex+pex+++=there
was ^vbd+bedz+aux++=was
a ^at++++=a
knock ^vb++++=knock
at ^rb++++=at
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
boy ^nn++++=boy
put ^vbd+++xvbn+=put
in ^rb+phrv+++=in
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="From
from ^in++++=EXTRAWORD
the ^ati++++=the
Black ^jj+atrb+++=Black
Eagle ^nn++++=Eagle,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
walking ^vbg+++xvbg+=walking
in ^in++++=in
sideways ^jjb++++=sideways
and ^cc+phrs+++=and
depositing ^j++++=depositing
a ^at++++=a
basket ^nn++++=basket
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor
with ^in++++=with
a ^at++++=a
noise ^nn++++=noise
of ^in++++=of
shaken ^jj+atrb++xvbn+=shaken
bottles ^nns++++=bottles.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man
helped ^vbd+++xvbn+=helped
the ^ati++++=the
boy ^nn++++=boy
to ^in++++=to
transfer ^nn+nom+++=transfer
the ^ati++++=the
bottles ^nns++++=bottles
from ^in++++=from
the ^ati++++=the
basket ^nn++++=basket
to ^in++++=to
the ^ati++++=the
table ^nn++++=table
and ^cc++++=and
counted ^vbd+++xvbn+=counted
the ^ati++++=the
full ^jj+atrb+++=full
tally ^nn++++=tally.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
the ^ati++++=the
transfer ^nn+nom+++=transfer
the ^ati++++=the
boy ^nn++++=boy
put ^vbd+++xvbn+=put
his ^pp$+pp3+++=his
basket ^nn++++=basket
on ^in++++=on
his ^pp$+pp3+++=his
arm ^nn++++=arm
and ^cc++++=and
asked ^vbd+vsua++xvbn+=asked:
: ^zz++++=EXTRAWORD
" ^zz++++="Any
any ^dti++++=EXTRAWORD
bottles ^nns++++=bottles?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
bottles ^nns++++=bottles?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="Won't
will ^md+prd+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
let ^vbd+++xvbn+=let
us ^pp1o+pp1+++=us
drink ^nn++++=drink
them ^pp3o+pp3+++=them
first ^rb++++=first?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+aux++=was
told ^vpsv++agls+xvbnx+=told
to ^to+vcmp+++=to
ask ^vbi++++=ask
for ^in+ppvb+++=for
the ^ati++++=the
bottles ^nns++++=bottles."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vb++++=EXTRAWORD
back ^jjb+atrb+++=back
tomorrow ^nr+tm+++=tomorrow,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="Here,
here ^rn+pl+++=EXTRAWORD
, ^zz++++=EXTRAWORD
boy ^nn++++=boy!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy,
, ^zz++++=EXTRAWORD
" ^zz++++="will
will ^md+prd+++=EXTRAWORD
you ^pp2+pp2+++=you
run ^vbd+++xvbn+=run
over ^rb+phrv+++=over
to ^in++++=to
O ^zz++++=O'Farrell's
'farrell's ^nns+++??+0=EXTRAWORD
and ^cc++++=and
ask ^vb++++=ask
him ^pp3o+pp3+++=him
to ^to++++=to
lend ^vbi++++=lend
us ^pp1o+pp1+++=us
a ^at++++=a
corkscrew ^nn+++??+=corkscrew
- ^zz++++=-for
for ^in++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy,
, ^zz++++=EXTRAWORD
say ^vb+vpub+++=say.
. ^zz++++=EXTRAWORD
Tell ^vb++++=Tell
him ^pp3o+pp3+++=him
we ^pp1a+pp1+++=we
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
keep ^vb++++=keep
it ^pp3+it+++=it
a ^at++++=a
minute ^nn++++=minute.
. ^zz++++=EXTRAWORD
Leave ^vb++++=Leave
the ^ati++++=the
basket ^nn++++=basket
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
boy ^nn++++=boy
went ^vbd+++xvbn+=went
out ^rp+pl+++=out
and ^cc++++=and
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy
began ^vbd+++xvbn+=began
to ^to++++=to
rub ^vbi++++=rub
his ^pp$+pp3+++=his
hands ^nns++++=hands
cheerfully ^rb+cnj+++=cheerfully,
, ^zz++++=EXTRAWORD
saying ^vbg+++xvbg+=saying:
: ^zz++++=EXTRAWORD
" ^zz++++="Ah,
ah ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
well ^rb+cnj+++=well,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
not ^xnot++not++=not
so ^rb+emph+++=so
bad ^jj++++=bad
after ^in++++=after
all ^abn++++=all.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He's
's ^vbz+bez+vrb++0=EXTRAWORD
as ^in++++=as
good ^jj++++=good
as ^ql++++=as
his ^pp$+pp3+++=his
word ^nn++++=word,
, ^zz++++=EXTRAWORD
anyhow ^rb+dspt+++=anyhow."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
tumblers ^nns+nom+++=tumblers,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="O,
o ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
let ^vb+++xvbn+=let
that ^dt+dem+++=that
trouble ^nn++++=trouble
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
Jack ^np++++=Jack,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy.
. ^zz++++=EXTRAWORD
" ^zz++++="Many's
many ^ap++++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
good ^jj+atrb+++=good
man ^nn++++=man
before ^cs+sub+++=before
now ^rn+tm+++=now
drank ^vbd+++xvbn+=drank
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
bottle ^nn++++=bottle."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Anyway,
anyway ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
better ^jjr++++=better
than ^in++++=than
nothing ^pn++++=nothing,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
O ^zz++++=O'Connor.
'connor. ^nn+++??+=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
not ^xnot++not++=not
a ^at++++=a
bad ^jj+atrb+++=bad
sort ^nn++++=sort,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy,
, ^zz++++=EXTRAWORD
" ^zz++++="only
only ^rb+down+++=EXTRAWORD
Fanning ^np+++??+=Fanning
has ^vbz+hvz+vrb++=has
such ^abl++++=such
a ^at++++=a
loan ^nn++++=loan
of ^in++++=of
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
means ^vbz+vprv+++=means
well ^jj+pred+++=well,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
in ^in++++=in
his ^pp$+pp3+++=his
own ^ap++++=own
tinpot ^nn+++??+=tinpot
way ^nn++++=way."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
boy ^nn++++=boy
came ^vbd+++xvbn+=came
back ^jjb++++=back
with ^in++++=with
the ^ati++++=the
corkscrew ^nn+++??+=corkscrew.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man
opened ^vbd+++xvbn+=opened
three ^cd++++=three
bottles ^nns++++=bottles
and ^cc++++=and
was ^vbd+bedz+aux++=was
handing ^vbg+++xvbgx+=handing
back ^jjb++++=back
the ^ati++++=the
corkscrew ^nn+++??+=corkscrew
when ^wrb+who+++=when
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy
said ^vbd+vpub++xvbn+=said
to ^to+vcmp+++=to
the ^ati++++=the
boy ^nn++++=boy:
: ^zz++++=EXTRAWORD
" ^zz++++="Would
would ^md+prd+++=EXTRAWORD
you ^pp2+pp2+++=you
like ^in++++=like
a ^at++++=a
drink ^nn++++=drink,
, ^zz++++=EXTRAWORD
boy ^nn++++=boy?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you
please ^uh++++=please,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
boy ^nn++++=boy.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man
opened ^vbd+++xvbn+=opened
another ^dt++++=another
bottle ^nn++++=bottle
grudgingly ^rb+cnj+++=grudgingly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
handed ^vbd+++xvbn+=handed
it ^pp3+it+++=it
to ^in++++=to
the ^ati++++=the
boy ^nn++++=boy.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
age ^nn++++=age
are ^vb+ber+vrb++=are
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Seventeen,"
seventeen ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
boy ^nn++++=boy.
. ^zz++++=EXTRAWORD
As ^in++++=As
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man
said ^vbd+vpub++xvbn+=said
nothing ^pn++++=nothing
further ^jjb++++=further,
, ^zz++++=EXTRAWORD
the ^ati++++=the
boy ^nn++++=boy
took ^vbd+++xvbn+=took
the ^ati++++=the
bottle ^nn++++=bottle.
. ^zz++++=EXTRAWORD
said ^j+++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="Here's
here ^rn+pl+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
my ^pp$+pp1+++=my
best ^jjt+atrb+++=best
respects ^nns++++=respects,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,
, ^zz++++=EXTRAWORD
to ^in++++=to
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
drank ^vbd+++xvbn+=drank
the ^ati++++=the
contents ^nns++++=contents,
, ^zz++++=EXTRAWORD
put ^j+++xvbn+=put
the ^ati++++=the
bottle ^nn++++=bottle
back ^jjb++++=back
on ^in++++=on
the ^ati++++=the
table ^nn++++=table
and ^cc++++=and
wiped ^vbd+++xvbn+=wiped
his ^pp$+pp3+++=his
mouth ^nn++++=mouth
with ^in++++=with
his ^pp$+pp3+++=his
sleeve ^nn++++=sleeve.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
up ^rb+phrv+++=up
the ^ati++++=the
corkscrew ^nn+++??+=corkscrew
and ^cc++++=and
went ^vbd+++xvbn+=went
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
door ^nn++++=door
sideways ^jjb++++=sideways,
, ^zz++++=EXTRAWORD
muttering ^vbg+++xvbg+=muttering
some ^dti++++=some
form ^nn++++=form
of ^in++++=of
salutation ^nn+nom+++=salutation.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
way ^nn++++=way
it ^pp3+it+++=it
begins ^vbz++++=begins,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
thin ^jj+atrb+++=thin
edge ^nn++++=edge
of ^in++++=of
the ^ati++++=the
wedge ^nn++++=wedge,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man
distributed ^vwbn+++xvbn+=distributed
the ^ati++++=the
three ^cd++++=three
bottles ^nns++++=bottles
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
opened ^vprf+++xvbnx+=opened
and ^cc++++=and
the ^ati++++=the
men ^nns++++=men
drank ^vbd+++xvbn+=drank
from ^in++++=from
them ^pp3o+pp3+++=them
simultaneously ^rb+tm+++=simultaneously.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
having ^nn+nn+aux++=having
drank ^vbd+++xvbn+=drank
each ^dt++++=each
placed ^jj+++xvbn+=placed
his ^pp$+pp3+++=his
bottle ^nn++++=bottle
on ^in++++=on
the ^ati++++=the
mantelpiece ^nn++++=mantelpiece
within ^in++++=within
hand ^nn++++=hand's
's ^$++++=EXTRAWORD
