I ^pp1a+pp1+++=I
her ^pp$+pp3+++=her
perhaps ^rb+cnj+++=perhaps,
, ^zz++++=EXTRAWORD
confusing ^vbg+++xvbg+=confusing
time ^nn++++=time
with ^in++++=with
its ^pp$+it+++=its
mathematical ^jj+atrb+++=mathematical
progression ^nn++++=progression,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
old ^jj++++=old
do ^vb+do+vrb++=do,
, ^zz++++=EXTRAWORD
to ^to++++=to
whom ^whp+wpor+++=whom
all ^abn++++=all
the ^ati++++=the
past ^jjb++++=past
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
a ^at++++=a
diminishing ^jj+++xvbg+=diminishing
road ^npl++++=road
but ^cc++++=but,
, ^zz++++=EXTRAWORD
instead ^rb+cnj+++=instead,
, ^zz++++=EXTRAWORD
a ^at++++=a
huge ^jj+atrb+++=huge
meadow ^nn++++=meadow
which ^whp+rel+obj++=which
no ^at++++=no
winter ^nn++++=winter
ever ^rb++++=ever
quite ^rb++++=quite
touches ^nns++++=touches,
, ^zz++++=EXTRAWORD
divided ^xvbn+++xvbn+=divided
from ^in++++=from
them ^pp3o+pp3+++=them
now ^rn+tm+++=now
by ^in++++=by
the ^ati++++=the
narrow ^jj+atrb+++=narrow
bottle ^nn++++=bottle-neck
- ^zz++++=EXTRAWORD
neck ^nn++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
most ^ql+emph+++=most
recent ^jj+atrb+++=recent
decade ^nn++++=decade
of ^in++++=of
years ^nns++++=years.
. ^zz++++=EXTRAWORD
Already ^rb++++=Already
we ^pp1a+pp1+++=we
knew ^vbd+vprv++xvbn+=knew
that ^tht+vcmp+++=that
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
one ^cd1++++=one
room ^nn++++=room
in ^cs+sub+++=in
that ^cs"++++=that
region ^nn++++=region
above ^jjb+atrb+++=above
stairs ^nns++++=stairs
which ^whp+rel+obj++=which
no ^at++++=no
one ^cd1++++=one
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
in ^in++++=in
forty ^cd++++=forty
years ^nns++++=years,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
which ^whp+rel+subj++=which
would ^md+prd+++=would
have ^md"++pmd"++=have
to ^md+nec+++=to
be ^vbi++vrb++=be
forced ^jj+++xvbn+=forced.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
waited ^vbd+++xvbnx+=waited
until ^cs+sub+++=until
Miss ^npt++++=Miss
Emily ^np++++=Emily
was ^vbd+bedz+vrb++=was
decently ^rb++++=decently
in ^in++++=in
the ^ati++++=the
ground ^nn++++=ground
before ^cs+sub+++=before
they ^pp3a+pp3+++=they
opened ^vbd+++xvbnx+=opened
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
violence ^nn+nom+++=violence
of ^in++++=of
breaking ^xvbg+++xvbg+=breaking
down ^rp++++=down
the ^ati++++=the
door ^nn++++=door
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
fill ^vbi++++=fill
this ^dt+dem+++=this
room ^nn++++=room
with ^in++++=with
pervading ^xvbg+++xvbg+=pervading
dust ^nn++++=dust.
. ^zz++++=EXTRAWORD
A ^at++++=A
thin ^jj+atrb+++=thin,
, ^zz++++=EXTRAWORD
acrid ^jj+atrb+++=acrid
pall ^np++++=pall
as ^in++++=as
of ^in"++++=of
the ^ati++++=the
tomb ^nn++++=tomb
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
lie ^vbi++++=lie
everywhere ^rb++++=everywhere
upon ^in++++=upon
this ^dt+dem+++=this
room ^nn++++=room
decked ^vbd+++xvbn+=decked
and ^cc+phrs+++=and
furnished ^vbd+++xvbn+=furnished
as ^in++++=as
for ^in"++++=for
a ^at++++=a
bridal ^jj++++=bridal:
: ^zz++++=EXTRAWORD
upon ^in++++=upon
the ^ati++++=the
valance ^nn+nom+++=valance
curtains ^nns++++=curtains
of ^in++++=of
faded ^jj+atrb++xvbn+=faded
rose ^nn+++xvbn+=rose
color ^nn++++=color,
, ^zz++++=EXTRAWORD
upon ^in++++=upon
the ^ati++++=the
rose ^vbd+++xvbn+=rose-shaded
- ^zz++++=EXTRAWORD
shaded ^xvbn+++xvbn+=EXTRAWORD
lights ^nns++++=lights,
, ^zz++++=EXTRAWORD
upon ^in++++=upon
the ^ati++++=the
dressing ^jj+atrb++xvbg+=dressing
table ^nn++++=table,
, ^zz++++=EXTRAWORD
upon ^in++++=upon
the ^ati++++=the
delicate ^jj+atrb+++=delicate
array ^nn++++=array
of ^in++++=of
crystal ^nn++++=crystal
and ^cc++++=and
the ^ati++++=the
man ^nn++++=man's
's ^$++++=EXTRAWORD
toilet ^nn++++=toilet
things ^nns++++=things
backed ^vbd+++xvbn+=backed
with ^in++++=with
tarnished ^jj+atrb++xvbn+=tarnished
silver ^nn++++=silver,
, ^zz++++=EXTRAWORD
silver ^nn++++=silver
so ^ql+emph+++=so
tarnished ^jj+++xvbn+=tarnished
that ^dt+dem+++=that
the ^ati++++=the
monogram ^nn+++??+=monogram
was ^vbd+bedz+aux++=was
obscured ^vpsv++agls+xvbnx+=obscured.
. ^zz++++=EXTRAWORD
Among ^in++++=Among
them ^pp3o+pp3+++=them
lay ^vbd+++xvbn+=lay
a ^at++++=a
collar ^nn++++=collar
and ^cc++++=and
tie ^nn++++=tie,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
had ^vb+hv+aux++=had
just ^rb+emph+splt++=just
been ^vprf+ben+aux+xvbnx+=been
removed ^vpsv++agls+xvbnx+=removed,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which,
, ^zz++++=EXTRAWORD
lifted ^j+++xvbn+=lifted,
, ^zz++++=EXTRAWORD
left ^j+++xvbn+=left
upon ^in++++=upon
the ^ati++++=the
surface ^nn++++=surface
a ^at++++=a
pale ^jj+atrb+++=pale
crescent ^npl++++=crescent
in ^in++++=in
the ^ati++++=the
dust ^nn++++=dust.
. ^zz++++=EXTRAWORD
Upon ^in++++=Upon
a ^at++++=a
chair ^nn++++=chair
hung ^vbd+++xvbn+=hung
the ^ati++++=the
suit ^nn++++=suit,
, ^zz++++=EXTRAWORD
carefully ^rb++++=carefully
folded ^jj+++xvbn+=folded;
; ^zz++++=EXTRAWORD
beneath ^in+pl+++=beneath
it ^pp3+it+++=it
the ^ati++++=the
two ^cd++++=two
mute ^jj+atrb+++=mute
shoes ^nns++++=shoes
and ^cc++++=and
the ^ati++++=the
discarded ^jj+atrb++xvbn+=discarded
socks ^nns++++=socks.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
himself ^ppl+pp3+++=himself
lay ^vbd+++xvbn+=lay
in ^in++++=in
the ^ati++++=the
bed ^nn++++=bed.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
long ^rb++++=long
while ^cs+sub+++=while
we ^pp1a+pp1+++=we
just ^rb+emph+++=just
stood ^vbd+++xvbn+=stood
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
down ^rp++++=down
at ^rb++++=at
the ^ati++++=the
profound ^jj+atrb+++=profound
and ^cc+phrs+++=and
fleshless ^jj+atrb+++=fleshless
grin ^nn++++=grin.
. ^zz++++=EXTRAWORD
The ^ati++++=The
body ^nn++++=body
had ^vb+hv+vrb++=had
apparently ^rb++++=apparently
once ^cs+tm+++=once
lain ^vprf+++xvbn+=lain
in ^in++++=in
the ^ati++++=the
attitude ^nn++++=attitude
of ^in++++=of
an ^at++++=an
embrace ^vb++++=embrace,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
now ^rn+tm+++=now
the ^ati++++=the
long ^rb++++=long
sleep ^nn++++=sleep
that ^tht+rel+obj++=that
outlasts ^nns+++??+=outlasts
love ^nn++++=love,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
conquers ^nns+nom+++=conquers
even ^rb++++=even
the ^ati++++=the
grimace ^nn++++=grimace
of ^in++++=of
love ^nn++++=love,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
cuckolded ^vprf+++xvbnx+=cuckolded
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
was ^vbd+bedz+aux++=was
left ^vpsv++agls+xvbnx+=left
of ^in++++=of
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
rotted ^j+++xvbn+=rotted
beneath ^rb++++=beneath
what ^wdt+who+++=what
was ^vbd+bedz+aux++=was
left ^vpsv++agls+xvbnx+=left
of ^in++++=of
the ^ati++++=the
nightshirt ^nn+++??+=nightshirt,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
inextricable ^jj++++=inextricable
from ^in++++=from
the ^ati++++=the
bed ^nn++++=bed
in ^in++++=in
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
lay ^vbd+++xvbnx+=lay;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
upon ^in++++=upon
him ^pp3o+pp3+++=him
and ^cc++++=and
upon ^in++++=upon
the ^ati++++=the
pillow ^nn++++=pillow
beside ^in+pl+++=beside
him ^pp3o+pp3+++=him
lay ^vbd+++xvbn+=lay
that ^cs+sub+++=that
even ^rb++++=even
coating ^nn++++=coating
of ^in++++=of
the ^ati++++=the
patient ^nn++++=patient
and ^cc++++=and
biding ^jj+atrb++xvbg+=biding
dust ^nn++++=dust.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
we ^pp1a+pp1+++=we
noticed ^vbd+vprv++xvbn+=noticed
that ^tht+vcmp+++=that
in ^in++++=in
the ^ati++++=the
second ^od++++=second
pillow ^nn++++=pillow
was ^vbd+bedz+vrb++=was
the ^ati++++=the
indentation ^nn+nom+++=indentation
of ^in++++=of
a ^at++++=a
head ^nn++++=head.
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
us ^pp1o+pp1+++=us
lifted ^vbd+++xvbn+=lifted
something ^pn++++=something
from ^in++++=from
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
leaning ^vbg+++xvbg+=leaning
forward ^rb+cnj+++=forward,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
faint ^jj+atrb+++=faint
and ^cc+phrs+++=and
invisible ^jj+atrb+++=invisible
dust ^nn++++=dust
dry ^jj++++=dry
and ^cc+phrs+++=and
acrid ^jj++++=acrid
in ^in++++=in
the ^ati++++=the
nostrils ^nns++++=nostrils,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
saw ^vbd+vprv++xvbn+=saw
a ^at++++=a
long ^rb++++=long
strand ^npl++++=strand
of ^in++++=of
iron ^nn++++=iron-gray
- ^zz++++=EXTRAWORD
gray ^np++++=EXTRAWORD
hair ^nn++++=hair.
. ^zz++++=EXTRAWORD
