1 ^zz++++=1
glory ^nn++++=glory.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They've
've ^vb+hv+aux++0=EXTRAWORD
behaved ^vprf+++xvbnx+=behaved
so ^ql+emph+++=so
piggish ^jj++++=piggish
that ^cs+sub+++=that
everybody ^pn++++=everybody
in ^in++++=in
town ^nn++++=town
is ^vbz+bez+vrb++=is
sore ^jj+pred+++=sore
at ^rb++++=at
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
see ^vb+vprv+++=see
how ^wrb+who+whcl++=how
the ^ati++++=the
pageant ^nn+nom+++=pageant
is ^vbz+bez+aux++=is
going ^md"++pmd"++=going
to ^md+prd+++=to
come ^vb++++=come
out ^rp+pl+++=out
on ^in++++=on
top ^nn++++=top.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You'd
'd ^md+prd+aux++0=EXTRAWORD
probably ^rb++++=probably
have ^vb+hv+aux++=have
gotten ^vprf+++xvbnx+=gotten
that ^dt+dem+++=that
thousand ^cd++++=thousand
from ^in++++=from
old ^jj+atrb+++=old
Felix ^np++++=Felix
Winterbottom ^np+++??+=Winterbottom
if ^cs+cnd+++=if
it ^pp3+it+++=it
had ^vb+hv+aux++=hadn't
n't ^xnot++not++0=EXTRAWORD
been ^vprf+ben+vrb+xvbn+=been
for ^in++++=for
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
you ^pp2+pp2+++=you
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
have ^md"++pmd"++=have
to ^md+nec+++=to
be ^vbi+vbi+aux++=be
losing ^vbg+++xvbgx+=losing
a ^at++++=a
pound ^nn++++=pound
a ^at++++=a
day ^nn++++=day
over ^in++++=over
this ^dt+dem+++=this
pageant ^nn+nom+++=pageant.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
if ^cs+cnd+++=if
you ^pp2+pp2+++=you'd
'd ^md+prd+aux++0=EXTRAWORD
only ^rb+down+splt++=only
gotten ^vprf+++xvbnx+=gotten
up ^rp++++=up
a ^at++++=a
nice ^jj++++=nice
old ^jj++++=old-fashioned
- ^zz++++=EXTRAWORD
fashioned ^vwbn+++xvbn+=EXTRAWORD
chicken ^nn++++=chicken
supper ^nn++++=supper,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
minstrel ^nn++++=minstrel
show ^vb+vprv+++=show----"
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ambrose!
ambrose ^np++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Go ^vb++++=Go
put ^vbd+++xvbn+=put
on ^rb+phrv+++=on
your ^pp$+pp2+++=your
trousers ^nns+nom+++=trousers!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
3 ^zz++++=3
Despite ^in++++=Despite
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Pottle ^np++++=Pottle's
's ^$++++=EXTRAWORD
pessimistic ^jj+atrb+++=pessimistic
predictions ^nns+nom+++=predictions,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
a ^at++++=a
vacant ^jj+atrb+++=vacant
seat ^nn++++=seat
or ^cc++++=or
an ^at++++=an
unused ^jj+atrb+++=unused
cubic ^jj+atrb+++=cubic
foot ^nn++++=foot
of ^in++++=of
air ^nn++++=air
in ^in++++=in
the ^ati++++=the
Granville ^np++++=Granville
Opera ^nn++++=Opera
House ^nn++++=House
that ^tht+rel+subj++=that
clinging ^vbg+++xvbg+=clinging
Spring ^nn++++=Spring
night ^nn++++=night,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
asbestos ^nn++++=asbestos
curtain ^nn++++=curtain,
, ^zz++++=EXTRAWORD
tugged ^xvbn+++xvbn+=tugged
by ^in++++=by
tyro ^nn++++=tyro
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
jerkily ^rb++++=jerkily
ascended ^vbd+++xvbn+=ascended
on ^in++++=on
the ^ati++++=the
prologue ^nn++++=prologue
of ^in++++=of
the ^ati++++=the
Grand ^jj+atrb+++=Grand
Historical ^jj+atrb+++=Historical
Pageant ^nn+nom+++=Pageant
of ^in++++=of
the ^ati++++=the
Growth ^nn++++=Growth
of ^in++++=of
Civilization ^nn+nom+++=Civilization
in ^in++++=in
Granville ^np++++=Granville
for ^in++++=for
the ^ati++++=the
Benefit ^nn++++=Benefit
of ^in++++=of
the ^ati++++=the
Browning ^np+++??+=Browning-Tagore
- ^zz++++=EXTRAWORD
tagore ^nn+++??+=EXTRAWORD
Club ^np++++=Club's
's ^$++++=EXTRAWORD
Day ^nn++++=Day
Nursery ^nn+nom+++=Nursery.
. ^zz++++=EXTRAWORD
Those ^dt+pdem+++=Those
who ^whp+rel+subj++=who
did ^vbd+dod+aux++=did
not ^xnot++not++=not
have ^vb+hv+vrb++=have
relatives ^nns++++=relatives
in ^in++++=in
the ^ati++++=the
cast ^nn++++=cast
appeared ^vbd+seem++xvbn+=appeared
to ^to+vcmp+++=to
have ^vbi++++=have
been ^vprf+ben+aux+xvbn+=been
lured ^vpsv++agls+xvbnx+=lured
thither ^rb++++=thither
by ^in++++=by
a ^at++++=a
certain ^jj+atrb+++=certain
morbid ^jj+atrb+++=morbid
curiosity ^nn+nom+++=curiosity
as ^in++++=as
to ^in"++++=to
what ^wdt+who+++=what
a ^at++++=a
pageant ^nn+nom+++=pageant
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
faces ^vbz++++=faces
said ^vbd+vpub++xvbn+=said
plainly ^rb++++=plainly
that ^cs+sub+++=that
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
prepared ^vpsv++agls+xvbnx+=prepared
for ^in++++=for
anything ^pn++++=anything.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
the ^ati++++=the
orchestra ^nn++++=orchestra
had ^vbd+hvd+aux++=had
raced ^vprf+++xvbnx+=raced
through ^in++++=through
" ^zz++++="Poet
poet ^nn++++=EXTRAWORD
and ^cc++++=and
Peasant ^nn+nom+++=Peasant,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
cornet ^nn++++=cornet
winning ^vwbg+++xvbg+=winning
by ^in++++=by
a ^at++++=a
comfortable ^jj+atrb+++=comfortable
margin ^nn++++=margin,
, ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
P ^zz++++=P.
. ^zz++++=EXTRAWORD
Bradley ^np+++??+=Bradley
Gulick ^np+++??+=Gulick,
, ^zz++++=EXTRAWORD
somewhat ^rb+down+++=somewhat
short ^jj++++=short
of ^in++++=of
breath ^nn++++=breath
and ^cc++++=and
rendered ^vbd+++xvbn+=rendered
doubly ^rb++++=doubly
wall ^nn++++=wall-eyed
- ^zz++++=EXTRAWORD
eyed ^vpsv++by+xvbn+=EXTRAWORD
by ^in++++=by
an ^at++++=an
inexpert ^nn+++??+=inexpert
make ^vb++++=make-up,
- ^zz++++=EXTRAWORD
up ^rp++++=EXTRAWORD
, ^zz++++=EXTRAWORD
appeared ^j+++xvbn+=appeared
in ^in++++=in
red ^jj++++=red,
, ^zz++++=EXTRAWORD
white ^jj+atrb+++=white
and ^cc+phrs+++=and
blue ^jj+atrb+++=blue
cheese ^nn++++=cheese-cloth,
- ^zz++++=EXTRAWORD
cloth ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
announced ^vpsv++agls+xvbn+=announced
in ^in++++=in
a ^at++++=a
high ^jj+atrb+++=high
voice ^nn++++=voice
that ^tht+rel+obj++=that
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
the ^ati++++=the
Spirit ^nn++++=Spirit
of ^in++++=of
Progress ^nns+nom+++=Progress
and ^cc++++=and
would ^md+prd+++=would
look ^vb++++=look
on ^in++++=on
with ^in++++=with
a ^at++++=a
kindly ^jj+atrb+++=kindly,
, ^zz++++=EXTRAWORD
encouraging ^jj+atrb+++=encouraging
eye ^nn++++=eye
while ^cs+sub+++=while
history ^nn++++=history's
's ^$++++=EXTRAWORD
storied ^vpsv++agls+xvbnx+=storied
page ^nn++++=page
was ^vbd+bedz+aux++=was
turned ^vpsv++agls+xvbnx+=turned
and ^cc++++=and
spread ^nn+++xvbn+=spread
before ^in++++=before
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
added ^vbd+vpub++xvbnx+=added,
, ^zz++++=EXTRAWORD
in ^in++++=in
properly ^rb++++=properly
poetic ^jj+atrb+++=poetic
language ^nn+nom+++=language,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
would ^md+prd+++=would
tell ^vb++++=tell
them ^pp3o+pp3+++=them
what ^wdt+who+++=what
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
all ^abn++++=all
about ^in+strn+++=about.
. ^zz++++=EXTRAWORD
The ^ati++++=The
audience ^nn+nom+++=audience
gave ^vbd+++xvbn+=gave
her ^pp3o+pp3+++=her
the ^ati++++=the
applause ^nn++++=applause
due ^jj++++=due
the ^ati++++=the
dowager ^npt++++=dowager
of ^in++++=of
the ^ati++++=the
town ^nn++++=town's
's ^vbz+bez+aux++0=EXTRAWORD
leading ^vbg+++xvbgx+=leading
family ^nn++++=family,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
not ^xnot++not++=not
one ^cd1++++=one
hand ^nn++++=hand-clap
- ^zz++++=EXTRAWORD
clap ^nn++++=EXTRAWORD
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
P ^zz++++=P.
. ^zz++++=EXTRAWORD
Bradley ^np+++??+=Bradley
Gulick ^np+++??+=Gulick,
, ^zz++++=EXTRAWORD
bony ^jj++++=bony
but ^cc+phrs+++=but
impressive ^jj++++=impressive,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
Grecian ^np+++??+=Grecian
robe ^nn++++=robe,
, ^zz++++=EXTRAWORD
appeared ^j+++xvbn+=appeared
and ^cc+phrs+++=and
proclaimed ^vb+++xvbn+=proclaimed
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
the ^ati++++=the
Spirit ^nn++++=Spirit
of ^in++++=of
Civilization ^nn+nom+++=Civilization.
. ^zz++++=EXTRAWORD
A ^at++++=A
Ballet ^nn++++=Ballet
of ^in++++=of
the ^ati++++=the
Waters ^nns++++=Waters
followed ^vbd+vprv++xvbn+=followed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^in++++=as
a ^at++++=a
climax ^nn++++=climax,
, ^zz++++=EXTRAWORD
Evelyn ^np++++=Evelyn
Gulick ^np+++??+=Gulick,
, ^zz++++=EXTRAWORD
age ^nn++++=age
thirteen ^cd++++=thirteen,
, ^zz++++=EXTRAWORD
in ^in++++=in
appropriate ^jj+atrb+++=appropriate
green ^jj+atrb+++=green
gauze ^nn++++=gauze,
, ^zz++++=EXTRAWORD
announced ^j+++xvbn+=announced:
: ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+whq++=EXTRAWORD
am ^vb+bem+aux++=am
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
oh ^uh++++=oh
friends ^nns++++=friends
and ^cc++++=and
neighbors ^nns++++=neighbors?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
the ^ati++++=the
Spirit ^nn++++=Spirit
of ^in++++=of
the ^ati++++=the
Waters ^nns++++=Waters,
, ^zz++++=EXTRAWORD
Lordly ^np+++??+=Lordly,
, ^zz++++=EXTRAWORD
swift ^np++++=swift,
, ^zz++++=EXTRAWORD
Monongahela ^np+++??+=Monongahela;
; ^zz++++=EXTRAWORD
Argosies ^np+++??+=Argosies
float ^nn++++=float
on ^in++++=on
my ^pp$+pp1+++=my
bosom ^nn++++=bosom----"
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
tapped ^vbd+++xvbnx+=tapped
her ^pp$+pp3+++=her
narrow ^jj+atrb+++=narrow
chest ^nn++++=chest,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
look ^nn++++=look
of ^in++++=of
horror ^nn++++=horror
crept ^vbd+++xvbn+=crept
into ^in++++=into
her ^pp$+pp3+++=her
face ^nn++++=face;
; ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
mind ^nn++++=mind
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
groping ^vbg+++xvbg+=groping
for ^in++++=for
something ^pn++++=something.
. ^zz++++=EXTRAWORD
tremulously ^np++++=Tremulously
she ^pp3a+pp3+++=she
repeated ^vbd+++xvbn+=repeated,
, ^zz++++=EXTRAWORD
