As ^ql++++=As
adjutant ^nn+nom+++=adjutant,
, ^zz++++=EXTRAWORD
for ^in++++=for
his ^pp$+pp3+++=his
part ^nn++++=part,
, ^zz++++=EXTRAWORD
felt ^j+++xvbn+=felt
extremely ^rb+amp+++=extremely
ill ^jj++++=ill
at ^rb++++=at
ease ^nn++++=ease
at ^rb++++=at
the ^ati++++=the
sight ^nn++++=sight
of ^in++++=of
Mateo ^np+++??+=Mateo
advancing ^vwbg+++xvbg+=advancing
with ^in++++=with
measured ^xvbn+++xvbn+=measured
steps ^nns++++=steps,
, ^zz++++=EXTRAWORD
gun ^nn++++=gun
at ^rb++++=at
the ^ati++++=the
ready ^jj++++=ready
and ^cc++++=and
finger ^nn++++=finger
on ^in++++=on
the ^ati++++=the
trigger ^nn++++=trigger.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
by ^in++++=by
any ^dti++++=any
chance ^nn++++=chance,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought,
, ^zz++++=EXTRAWORD
" ^zz++++="Mateo
mateo ^nn+++??+=EXTRAWORD
should ^md+nec+++=should
turn ^vb++++=turn
out ^rb+phrv+++=out
to ^to++++=to
be ^vbi++vrb++=be
a ^at++++=a
relative ^nn++++=relative
of ^in++++=of
Gianetto ^np+++??+=Gianetto,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
were ^vbd+bed+vrb++=were
a ^at++++=a
friend ^nn++++=friend
of ^in++++=of
his ^pp$+pp3+++=his
and ^cc++++=and
meant ^vbd+vprv++xvbn+=meant
to ^to+vcmp+++=to
protect ^vbi++++=protect
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
the ^ati++++=the
very ^ql+amp+++=very
wads ^nns++++=wads
from ^in++++=from
his ^pp$+pp3+++=his
two ^cd++++=two
guns ^nns++++=guns
would ^md+prd+++=would
hit ^vb+++xvbn+=hit
two ^cd++++=two
of ^in++++=of
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
as ^ql++++=as
sure ^jj++++=sure
as ^in++++=as
a ^at++++=a
letter ^nn++++=letter
reaches ^vbz++++=reaches
its ^pp$+it+++=its
destination ^nn+nom+++=destination.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
were ^vbd+bed+aux++=were
to ^to++++=to
take ^vbi++++=take
aim ^nn++++=aim
at ^rb++++=at
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
notwithstanding ^rb+cnj+++=notwithstanding
our ^pp$+pp1+++=our
kinship.. ^nn+++??+=kinship..."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
In ^in++++=In
this ^dt+dem+++=this
dilemma ^nn++++=dilemma,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
the ^ati++++=the
courageous ^jj+atrb+++=courageous
course ^nn++++=course
of ^in++++=of
advancing ^xvbg+++xvbg+=advancing
alone ^rb++++=alone
to ^to++++=to
meet ^vbi++++=meet
Mateo ^np+++??+=Mateo
and ^cc++++=and
tell ^vb++++=tell
him ^pp3o+pp3+++=him
of ^in++++=of
the ^ati++++=the
affair ^nn++++=affair,
, ^zz++++=EXTRAWORD
hailing ^nn+nom+++=hailing
him ^pp3o+pp3+++=him
like ^in++++=like
a ^at++++=a
long ^jj++++=long-lost
- ^zz++++=EXTRAWORD
lost ^vbd+++xvbn+=EXTRAWORD
friend ^nn++++=friend.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
short ^jj+atrb+++=short
distance ^nn+nom+++=distance
that ^tht+rel+subj++=that
separated ^vbd+++xvbn+=separated
him ^pp3o+pp3+++=him
from ^in++++=from
Mateo ^np+++??+=Mateo
seemed ^vbd+seem++xvbn+=seemed
interminable ^jj++++=interminable.
. ^zz++++=EXTRAWORD
" ^zz++++="Hey
hey ^uh++++=EXTRAWORD
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
comrade ^nn++++=comrade!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
called ^vbd+++xvbnx+=called.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+whq++=EXTRAWORD
are ^vb+ber+aux++=are
things ^nns++++=things,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
old ^jj+atrb+++=old
friend ^nn++++=friend?
? ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
cousin ^nn++++=cousin
Gamba ^np++++=Gamba."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mateo ^np+++??+=Mateo
had ^vbd+hvd+aux++=had
halted ^vprf+++xvbnx+=halted
with ^in++++=with
no ^at++++=no
word ^nn++++=word
of ^in++++=of
reply ^nn++++=reply,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^in++++=as
the ^ati++++=the
other ^ap++++=other
spoke ^vbd+++xvbn+=spoke
he ^pp3a+pp3+++=he
slowly ^rb++++=slowly
raised ^vbd+++xvbn+=raised
the ^ati++++=the
barrel ^nn++++=barrel
of ^in++++=of
his ^pp$+pp3+++=his
gun ^nn++++=gun
until ^in++++=until,
, ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
moment ^nn++++=moment
when ^wrb+who+++=when
the ^ati++++=the
adjutant ^npt+nom+++=adjutant
reached ^vbd+++xvbn+=reached
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
pointing ^vbg+++xvbgx+=pointing
towards ^in++++=towards
the ^ati++++=the
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
" ^zz++++="Buon
buon ^nn+++??+=EXTRAWORD
giorno ^np++++=giorno,
, ^zz++++=EXTRAWORD
fratllo ^nn+++??+=fratllo"
" ^zz++++=EXTRAWORD
( ^zz++++=("Good
" ^zz++++=EXTRAWORD
good ^jj+atrb+++=EXTRAWORD
day ^nn++++=day,
, ^zz++++=EXTRAWORD
brother ^nn++++=brother,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
traditional ^jj++++=traditional
greeting ^jj+++xvbg+=greeting
between ^in++++=between
Corsicans ^nns+nom++??+=Corsicans),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
the ^ati++++=the
adjutant ^nn+nom+++=adjutant,
, ^zz++++=EXTRAWORD
offering ^nvbg+++xvbg+=offering
him ^pp3o+pp3+++=him
his ^pp$+pp3+++=his
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=haven't
n't ^xnot++not++0=EXTRAWORD
seen ^vprf+++xvbn+=seen
you ^pp2+pp2+++=you
in ^in++++=in
ages ^nns++++=ages."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Buon
buon ^nn+++??+=EXTRAWORD
giorno ^np++++=giorno,
, ^zz++++=EXTRAWORD
fratello ^nn+++??+=fratello,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
Mateo ^np+++??+=Mateo
much ^rb++++=much
to ^in++++=to
the ^ati++++=the
officer ^nn++++=officer's
's ^$++++=EXTRAWORD
relief ^nn++++=relief.
. ^zz++++=EXTRAWORD
" ^zz++++="As
as ^ql++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
passing ^vbg+++xvbgx+=passing,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
came ^vbd+++xvbnx+=came
to ^to++++=to
say ^vbi+vpub+++=say
hello ^rb+dspt+++=hello
to ^in++++=to
you ^pp2+pp2+++=you
and ^cc++++=and
cousin ^nn++++=cousin
Pepa ^np+++??+=Pepa.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We've
've ^vb+hv+aux++0=EXTRAWORD
'd ^md+prd+aux++=had
a ^at++++=a
long ^rb++++=long
haul ^vb++++=haul
today ^nr+tm+++=today,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
we ^pp1a+pp1+++=we're
're ^vb+ber+aux++0=EXTRAWORD
exhausted ^vpsv++agls+xvbnx+=exhausted,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there's
's ^vbz+bez+aux++0=EXTRAWORD
no ^at++++=no
call ^vb++++=call
to ^to++++=to
feel ^vbi+vprv+++=feel
sorry ^uh++++=sorry
for ^in++++=for
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
for ^in++++=for
we ^pp1a+pp1+++=we've
've ^vb+hv+aux++0=EXTRAWORD
made ^vprf+++xvbnx+=made
a ^at++++=a
splendid ^jj+atrb+++=splendid
catch ^nn++++=catch.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We've
've ^vb+hv+aux++0=EXTRAWORD
just ^rb+emph+splt++=just
collared ^vprf+++xvbnx+=collared
Gianetto ^np+++??+=Gianetto
Sanpiero ^np+++??+=Sanpiero."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="God
god ^np++++=EXTRAWORD
be ^vb+be+aux++=be
praised ^vpsv++agls+xvbnx+=praised!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
exclaimed ^vbd+++xvbn+=exclaimed
Giuseppa ^np+++??+=Giuseppa.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
stole ^vbd+++xvbnx+=stole
a ^at++++=a
milk ^nn++++=milk
goat ^nn++++=goat
from ^in++++=from
us ^pp1o+pp1+++=us
only ^rb+down+++=only
last ^rb++++=last
week ^nn++++=week."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
These ^dt+dem+++=These
words ^nns++++=words
delighted ^vbd+++xvbn+=delighted
Gamba ^np++++=Gamba.
. ^zz++++=EXTRAWORD
" ^zz++++="Poor
poor ^jj+atrb+++=EXTRAWORD
devil ^nn++++=devil,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mateo ^np+++??+=Mateo.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
hungry ^jj+pred+++=hungry."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
rogue ^nn++++=rogue
defended ^vbd+++xvbn+=defended
himself ^ppl+pp3+++=himself
like ^in++++=like
a ^at++++=a
lion ^nn++++=lion,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
continued ^vbd+++xvbn+=continued
the ^ati++++=the
adjutant ^nn+nom+++=adjutant,
, ^zz++++=EXTRAWORD
somewhat ^rb+down+++=somewhat
disconcerted ^xvbn+++xvbn+=disconcerted
that ^cs+sub+++=that
Mateo ^np+++??+=Mateo
felt ^vbd+vprv++xvbn+=felt
for ^in+ppvb+++=for
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
killed ^vbd+++xvbnx+=killed
one ^pn++++=one
of ^in++++=of
my ^pp$+pp1+++=my
men ^nns++++=men
and ^cc++++=and,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
content ^nn++++=content
with ^in++++=with
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
broke ^vbd+++xvbnx+=broke
Corporal ^npt+nom+++=Corporal
Chardon ^np++++=Chardon's
's ^$++++=EXTRAWORD
arm ^vb++++=arm.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
that ^cs+sub+++=that
that ^dt+dem+++=that
matters-chardon ^nn+++??+=matters-Chardon's
's ^$++++=EXTRAWORD
only ^rb+down+++=only
a ^at++++=a
Frenchman ^nn+nom+++=Frenchman.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
and ^cc+phrs+++=and
hid ^vbd+++xvbn+=hid
so ^ql++++=so
well ^rb++++=well
that ^cs+sub+++=that
the ^ati++++=the
devil ^nn++++=devil
himself ^ppl+pp3+++=himself
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+aux++=have
discovered ^vprf+++xvbnx+=discovered
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
it ^pp3+it+++=it
had ^vb+hv+aux++=hadn't
n't ^xnot++not++0=EXTRAWORD
been ^vprf+ben+vrb+xvbn+=been
for ^in++++=for
my ^pp$+pp1+++=my
little ^jj+atrb+++=little
cousin ^nn++++=cousin
Fortunato ^np+++??+=Fortunato
here ^rn+pl+++=here
I ^pp1a+pp1+++0=I'd
'd ^md+prd+vrb++=EXTRAWORD
never ^rb++++=never
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
find ^vb+vprv+++=find
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Fortunato?"
fortunato ^nn+++??+=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
exclaimed ^vbd+++xvbn+=exclaimed
Mateo ^np+++??+=Mateo.
. ^zz++++=EXTRAWORD
" ^zz++++="Fortunato?"
fortunato ^nn+++??+=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
repeated ^xvbn+++xvbn+=repeated
Giuseppa ^np+++??+=Giuseppa.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes.
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Gianetto ^np+++??+=Gianetto
had ^vbd+hvd+aux++=had
hidden ^vprf+++xvbnx+=hidden
under ^in++++=under
that ^dt+dem+++=that
pile ^nn++++=pile
of ^in++++=of
hay ^nn++++=hay
over ^in++++=over
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
my ^pp$+pp1+++=my
little ^jj+atrb+++=little
cousin ^nn++++=cousin
showed ^vbd+vprv++xvbn+=showed
me ^pp1o+pp1+++=me
what ^wdt+who+++=what
the ^ati++++=the
game ^nn++++=game
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
tell ^vb++++=tell
his ^pp$+pp3+++=his
uncle ^nn++++=uncle
the ^ati++++=the
caporal ^nn++++=caporal,
, ^zz++++=EXTRAWORD
so ^ql++++=so
he ^pp3a+pp3+++=he
can ^md+pos+++=can
send ^vb++++=send
him ^pp3o+pp3+++=him
a ^at++++=a
fine ^nn++++=fine
present ^vb++++=present
for ^in++++=for
his ^pp$+pp3+++=his
trouble ^nn++++=trouble.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
both ^abx++++=both
your ^pp$+pp2+++=your
names ^nns++++=names
will ^md+prd+++=will
appear ^vb+seem+++=appear
in ^in++++=in
the ^ati++++=the
report ^nn++++=report
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
be ^vb+be+aux++=be
sending ^vbg+++xvbgx+=sending
to ^in++++=to
the ^ati++++=the
Public ^jj+atrb+++=Public
Prosecutor ^nn++++=Prosecutor."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Damnation!"
damnation ^nn+nom+++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
muttered ^vbd+++xvbn+=muttered
Mateo ^np+++??+=Mateo
softly ^rb++++=softly.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vbd+hvd+aux++=had
rejoined ^vprf+++xvbnx+=rejoined
the ^ati++++=the
squad ^nn++++=squad
of ^in++++=of
soldiers ^nns+nom+++=soldiers.
. ^zz++++=EXTRAWORD
Gianetto ^np+++??+=Gianetto
had ^vb+hv+aux++=had
already ^rb++splt++=already
been ^vprf+ben+aux+xvbnx+=been
placed ^vpsv++agls+xvbnx+=placed
on ^in++++=on
the ^ati++++=the
litter ^nn++++=litter,
, ^zz++++=EXTRAWORD
ready ^jj++++=ready
for ^in++++=for
departure ^nn++++=departure.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
Mateo ^np+++??+=Mateo
in ^in++++=in
the ^ati++++=the
company ^nn++++=company
of ^in++++=of
Gamba ^np++++=Gamba,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
smiled ^vbd+++xvbnx+=smiled
scornfully ^rb++++=scornfully.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
turning ^nvbg+++xvbg+=turning
towards ^in++++=towards
the ^ati++++=the
door ^nn++++=door
of ^in++++=of
the ^ati++++=the
house ^nn++++=house,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
spat ^vbd+++xvbnx+=spat
on ^in++++=on
the ^ati++++=the
threshold ^nn++++=threshold
and ^cc++++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="House
house ^npl++++=EXTRAWORD
of ^in++++=of
a ^at++++=a
traitor ^nn++++=traitor!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
a ^at++++=a
man ^nn++++=man
resigned ^vbd+++xvbn+=resigned
to ^in++++=to
death ^nn++++=death
would ^md+prd+++=would
have ^vb+hv+aux++=have
dared ^vprf+++xvbnx+=dared
call ^vb++++=call
Falcone ^np+++??+=Falcone
a ^at++++=a
traitor ^nn++++=traitor.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
quick ^jj+atrb+++=quick
dagger ^nn++++=dagger-thrust
- ^zz++++=EXTRAWORD
thrust ^nn+++xvbn+=EXTRAWORD
would ^md+prd+++=would
instantly ^rb+tm+++=instantly
have ^vb+hv+aux++=have
repaid ^vprf+++xvbnx+=repaid
him ^pp3o+pp3+++=him
for ^in++++=for
the ^ati++++=the
insult ^nn++++=insult
once ^rb+tm+++=once
and ^cc++++=and
for ^in++++=for
all ^abn++++=all.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
Mateo ^np+++??+=Mateo
merely ^rb+down+++=merely
raised ^vbd+++xvbn+=raised
his ^pp$+pp3+++=his
hand ^nn++++=hand
to ^in++++=to
his ^pp$+pp3+++=his
brow ^nn++++=brow
like ^in++++=like
a ^at++++=a
man ^nn++++=man
in ^in++++=in
despair ^nn++++=despair.
. ^zz++++=EXTRAWORD
Fortunato ^np+++??+=Fortunato
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
inside ^jjb++++=inside
the ^ati++++=the
house ^npl++++=house
on ^in++++=on
seeing ^xvbg+++xvbg+=seeing
his ^pp$+pp3+++=his
father ^nn++++=father
arrive ^vb++++=arrive.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
soon ^rb+tm+++=soon
reappeared ^vbd+seem++xvbn+=reappeared
with ^in++++=with
a ^at++++=a
bowl ^nn++++=bowl
of ^in++++=of
milk ^nn++++=milk,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
offered ^vbd+++xvbnx+=offered
to ^in++++=to
the ^ati++++=the
prisoner ^nn+nom+++=prisoner
with ^in++++=with
downcast ^nn+++??+=downcast
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
" ^zz++++="Keep
keep ^vb++++=EXTRAWORD
away ^rb+phrv+++=away
from ^in"++++=from
me ^pp1o+pp1+++=me!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
roared ^vbd+++xvbn+=roared
the ^ati++++=the
outlaw ^nn++++=outlaw,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
voice ^nn++++=voice
of ^in++++=of
thunder ^nn++++=thunder.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
turning ^vbg+++xvbg+=turning
to ^to++++=to
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
voltigeurs ^nns+++??+=voltigeurs,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
to ^to+vcmp+++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
" ^zz++++="Give
give ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me
a ^at++++=a
drink ^nn++++=drink,
, ^zz++++=EXTRAWORD
comrade ^nn++++=comrade."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
soldier ^nn++++=soldier
handed ^vbd+++xvbn+=handed
him ^pp3o+pp3+++=him
his ^pp$+pp3+++=his
water ^nn++++=water-bottle,
- ^zz++++=EXTRAWORD
bottle ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
bandit ^nn+++??+=bandit
drank ^vbd+++xvbn+=drank
the ^ati++++=the
water ^nn++++=water
offered ^vbd+++xvbn+=offered
to ^in++++=to
him ^pp3o+pp3+++=him
by ^in++++=by
a ^at++++=a
man ^nn++++=man
with ^in++++=with
whom ^whp+rel+pied++=whom
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
just ^rb+emph+splt++=just
exchanged ^vprf+++xvbnx+=exchanged
rifle ^nn++++=rifle
shots ^nns++++=shots.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked
to ^to+vcmp+++=to
have ^vbi++vrb++=have
his ^pp$+pp3+++=his
hands ^nns++++=hands
tied ^vbd+++xvbn+=tied
across ^in+pl+++=across
his ^pp$+pp3+++=his
chest ^nn++++=chest
instead ^rb+cnj+++=instead
of ^in++++=of
behind ^in+pl+++=behind
his ^pp$+pp3+++=his
back ^nn++++=back.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
like ^vb++++=like
to ^to+vcmp+++=to
lie ^vbi++++=lie
comfortably ^rb+cnj+++=comfortably,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
explained ^vbd+vpub++xvbnx+=explained.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
hastened ^vbd+++xvbnx+=hastened
to ^to++++=to
comply ^vbi++++=comply
with ^in++++=with
his ^pp$+pp3+++=his
request ^nn++++=request.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
adjutant ^nn+nom+++=adjutant
gave ^vbd+++xvbn+=gave
the ^ati++++=the
signal ^nn++++=signal
to ^to++++=to
depart ^vbi++++=depart,
, ^zz++++=EXTRAWORD
bade ^jj+atrb++xvbn+=bade
farewell ^nn++++=farewell
to ^in++++=to
Mateo ^np+++??+=Mateo,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
reply ^nn++++=reply,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
set ^vpsv++agls+xvbn+=set
off ^rb+phrv+++=off
back ^nn++++=back
towards ^in++++=towards
the ^ati++++=the
plains ^npls++++=plains
at ^in++++=at
a ^at++++=a
brisk ^jj+atrb+++=brisk
march ^nn++++=march.
. ^zz++++=EXTRAWORD
Almost ^rb+hdg+++=Almost
ten ^cd++++=ten
minutes ^nns++++=minutes
passed ^vbd+++xvbn+=passed
before ^cs+sub+++=before
Mateo ^np+++??+=Mateo
spoke ^vbd+++xvbn+=spoke
a ^at++++=a
word ^nn++++=word.
. ^zz++++=EXTRAWORD
The ^ati++++=The
child ^nn++++=child
glanced ^vbd+++xvbn+=glanced
uneasily ^rb++++=uneasily
first ^rb++++=first
at ^rb++++=at
his ^pp$+pp3+++=his
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
at ^in++++=at
his ^pp$+pp3+++=his
father ^nn++++=father,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
leaning ^vbg+++xvbgx+=leaning
on ^in++++=on
his ^pp$+pp3+++=his
gun ^nn++++=gun,
, ^zz++++=EXTRAWORD
contemplating ^vbg+++xvbg+=contemplating
him ^pp3o+pp3+++=him
with ^in++++=with
an ^at++++=an
expression ^nn++++=expression
of ^in++++=of
concentrated ^jj+atrb++xvbn+=concentrated
fury ^nn++++=fury.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
fine ^nn++++=fine
beginning ^vwbg+++xvbg+=beginning!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mateo ^np+++??+=Mateo
at ^rb++++=at
last ^rb"++++=last,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
voice ^nn++++=voice
that ^tht+rel+subj++=that
was ^vbd+bedz+vrb++=was
too ^ql++++=too
calm ^nn++++=calm-one
- ^zz++++=EXTRAWORD
one ^cd1++++=EXTRAWORD
terrifying ^jj++++=terrifying
to ^in++++=to
anyone ^pn++++=anyone
who ^whp+who+++=who
knew ^vbd+vprv++xvbn+=knew
the ^ati++++=the
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="Father!"
father ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
child ^nn++++=child,
, ^zz++++=EXTRAWORD
advancing ^vbg+++xvbg+=advancing
with ^in++++=with
tears ^nns++++=tears
in ^in++++=in
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
as ^cs+sub+++=as
if ^cs+cnd+++=if
to ^to++++=to
throw ^vbi++++=throw
himself ^ppl+pp3+++=himself
at ^in++++=at
his ^pp$+pp3+++=his
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Mateo ^np+++??+=Mateo
shouted ^vbd+vpub++xvbn+=shouted,
, ^zz++++=EXTRAWORD
" ^zz++++="Out
out ^rp+pl+++=EXTRAWORD
of ^in++++=of
my ^pp$+pp1+++=my
sight ^nn++++=sight!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
the ^ati++++=the
child ^nn++++=child
stopped ^vbd+++xvbn+=stopped
and ^cc+phrs+++=and
stood ^vbd+++xvbn+=stood
sobbing ^vbg+++xvbg+=sobbing
a ^ap++++=a
few ^ap"++++=few
paces ^nns++++=paces
from ^in++++=from
his ^pp$+pp3+++=his
father ^nn++++=father.
. ^zz++++=EXTRAWORD
Giuseppa ^np+++??+=Giuseppa
stepped ^vbd+++xvbn+=stepped
forward ^rb++++=forward.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+aux++=had
just ^rb+emph+splt++=just
noticed ^vprf+++xvbnx+=noticed
the ^ati++++=the
watch ^vb++++=watch-chain,
- ^zz++++=EXTRAWORD
chain ^nn++++=EXTRAWORD
