We ^pp1a+pp1+++=We
Bluff ^nn++++=Bluff,
, ^zz++++=EXTRAWORD
renewing ^vbg+++xvbg+=renewing
our ^pp$+pp1+++=our
resolution ^nn+nom+++=resolution
to ^to++++=to
find ^vbi+vprv+tht0++=find
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Although ^cs+con+++=Although
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
twenty ^cd++++=twenty
years ^nns++++=years
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
none ^pn++++=none
of ^in++++=of
us ^pp1o+pp1+++=us
have ^vb+hv+aux++=have
ever ^rb++splt++=ever
climbed ^vprf+++xvbnx+=climbed
the ^ati++++=the
Enchanted ^jj+atrb++xvbn+=Enchanted
Bluff ^nn++++=Bluff.
. ^zz++++=EXTRAWORD
Percy ^np++++=Percy
Pound ^nn++++=Pound
is ^vbz+bez+vrb++=is
a ^at++++=a
stockbroker ^nn+nom+++=stockbroker
in ^in++++=in
Kansas ^np++++=Kansas
City ^nn++++=City
and ^cc++++=and
will ^md+prd+++=will
go ^vb++++=go
nowhere ^rb+pl+++=nowhere
that ^cs+sub+++=that
his ^pp$+pp3+++=his
red ^jj+atrb+++=red
touring ^nn++++=touring
car ^nn++++=car
cannot ^md+pos+not++=cannot
carry ^vb++++=carry
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Otto ^np++++=Otto
Hassler ^np+++??+=Hassler
went ^vbd+++xvbn+=went
on ^in++++=on
the ^ati++++=the
railroad ^nn++++=railroad
and ^cc++++=and
lost ^vbd+++xvbn+=lost
his ^pp$+pp3+++=his
foot ^nn++++=foot
braking ^vwbg+++xvbg+=braking;
; ^zz++++=EXTRAWORD
after ^cs+sub+++=after
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
and ^cc++++=and
Fritz ^np++++=Fritz
succeeded ^vbd+++xvbn+=succeeded
their ^pp$+pp3+++=their
father ^nn++++=father
as ^ql++++=as
the ^ati++++=the
town ^nn++++=town
tailors ^nns++++=tailors.
. ^zz++++=EXTRAWORD
Arthur ^np++++=Arthur
sat ^vbd+++xvbn+=sat
about ^in++++=about
the ^ati++++=the
sleepy ^jj+atrb+++=sleepy
little ^jj+atrb+++=little
town ^nn++++=town
all ^rb++++=all
his ^pp$+pp3+++=his
life ^nn++++=life--he
-- ^--+clp+++=EXTRAWORD
he ^pp3a+pp3+++=EXTRAWORD
died ^vbd+++xvbnx+=died
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
twenty ^cd++++=twenty-five.
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
last ^jj+atrb+++=last
time ^nn++++=time
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
home ^nr++++=home
on ^in++++=on
one ^pn++++=one
of ^in++++=of
my ^pp$+pp1+++=my
college ^nn++++=college
vacations ^nns+nom+++=vacations,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
sitting ^vbg+++xvbgx+=sitting
in ^in++++=in
a ^at++++=a
steamer ^nn++++=steamer
chair ^nn++++=chair
under ^in++++=under
a ^at++++=a
cottonwood ^nn+++??+=cottonwood
tree ^nn++++=tree
in ^in++++=in
the ^ati++++=the
little ^ap++++=little
yard ^nn++++=yard
behind ^in+pl+++=behind
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
two ^cd++++=two
Sandtown ^np+++??+=Sandtown
saloons ^nns+++??+=saloons.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
untidy ^jj++++=untidy
and ^cc++++=and
his ^pp$+pp3+++=his
hand ^nn++++=hand
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
steady ^jj++++=steady,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
rose ^vbd+++xvbnx+=rose,
, ^zz++++=EXTRAWORD
unabashed ^jj++++=unabashed,
, ^zz++++=EXTRAWORD
to ^to++++=to
greet ^vbi++++=greet
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
were ^vbd+bed+aux++=were
as ^ql++++=as
clear ^vb++++=clear
and ^cc++++=and
warm ^jj++++=warm
as ^ql++++=as
ever ^rb++++=ever.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
talked ^vprf+++xvbnx+=talked
with ^in++++=with
him ^pp3o+pp3+++=him
for ^in++++=for
an ^at++++=an
hour ^nn++++=hour
and ^cc++++=and
heard ^vbd+vprv+tht0+xvbn+=heard
him ^pp3o+pp3+++=him
laugh ^vb++++=laugh
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wondered ^vbd+vprv++xvbnx+=wondered
how ^wrb+who+whcl++=how
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
that ^dt+pdem+++=that
when ^wrb+who+++=when
Nature ^nn++++=Nature
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
such ^abl++++=such
pains ^nns++++=pains
with ^in++++=with
a ^at++++=a
man ^nn++++=man,
, ^zz++++=EXTRAWORD
from ^in++++=from
his ^pp$+pp3+++=his
hands ^nns++++=hands
to ^in++++=to
the ^ati++++=the
arch ^nn++++=arch
of ^in++++=of
his ^pp$+pp3+++=his
long ^jj+atrb+++=long
foot ^nn++++=foot,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
lost ^vprf+++xvbnx+=lost
him ^pp3o+pp3+++=him
in ^in++++=in
Sandtown ^np+++??+=Sandtown.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
joked ^vbd+++xvbnx+=joked
about ^in++++=about
Tip ^nn++++=Tip
Smith ^np++++=Smith's
's ^$++++=EXTRAWORD
Bluff ^nn++++=Bluff,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
declared ^vbd+vpub+tht0+xvbn+=declared
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
going ^vbg+++xvbgx+=going
down ^rp++++=down
there ^rn+pl+++=there
just ^rb+emph+++=just
as ^in++++=as
soon ^rb+tm+++=soon
as ^in++++=as
the ^ati++++=the
weather ^nn++++=weather
got ^vbd+++xvbn+=got
cooler ^jjr++++=cooler;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought
the ^ati++++=the
Grand ^jj+atrb+++=Grand
Canyon ^nn++++=Canyon
might ^md+pos+++=might
be ^vb+be+vrb++=be
worth ^in++++=worth
while ^cs+sub+++=while,
, ^zz++++=EXTRAWORD
too ^rb++++=too.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
perfectly ^rb+amp+++=perfectly
sure ^jj+pred+++=sure
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
left ^vbd+++xvbnx+=left
him ^pp3o+pp3+++=him
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
would ^md+prd+++=would
never ^rb++splt++=never
get ^vb++++=get
beyond ^in++++=beyond
the ^ati++++=the
high ^nn++++=high
plank ^vb++++=plank
fence ^nn++++=fence
and ^cc++++=and
the ^ati++++=the
comfortable ^jj+atrb+++=comfortable
shade ^nn++++=shade
of ^in++++=of
the ^ati++++=the
cottonwood ^nn+++??+=cottonwood.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And,
, ^zz++++=EXTRAWORD
indeed ^rb+cnj+++=indeed,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
under ^in++++=under
that ^dt+dem+++=that
very ^ql+amp+++=very
tree ^nn++++=tree
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
died ^vbd+++xvbnx+=died
one ^cd1++++=one
summer ^nn++++=summer
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
Tip ^nn++++=Tip
Smith ^np++++=Smith
still ^rb++++=still
talks ^vbz++++=talks
about ^in++++=about
going ^xvbg+++xvbg+=going
to ^in++++=to
New ^jj+atrb+++=New
Mexico ^np++++=Mexico.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
married ^vbd+++xvbnx+=married
a ^at++++=a
slatternly ^jj++++=slatternly,
, ^zz++++=EXTRAWORD
unthrifty ^nn+++??+=unthrifty
country ^nn++++=country
girl ^nn++++=girl,
, ^zz++++=EXTRAWORD
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
much ^ap++++=much
tied ^jj+++xvbn+=tied
to ^in++++=to
a ^at++++=a
perambulator ^nn++++=perambulator,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
has ^vbz+hvz+aux++=has
grown ^vprf+++xvbnx+=grown
stooped ^vbd+++xvbn+=stooped
and ^cc++++=and
grey ^nn++++=grey
from ^in++++=from
irregular ^jj+atrb+++=irregular
meals ^nns++++=meals
and ^cc++++=and
broken ^vbd+++xvbn+=broken
sleep ^nn++++=sleep.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
worst ^nn++++=worst
of ^in++++=of
his ^pp$+pp3+++=his
difficulties ^nns++++=difficulties
are ^vb+ber+vrb++=are
now ^rn+tm+++=now
over ^rb+cnj+++=over,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
has ^vbz+hvz+vrb++=has,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
says ^vbz+vpub+++=says,
, ^zz++++=EXTRAWORD
come ^vprf+++xvbn+=come
into ^in+ppvb+++=into
easy ^jj+atrb+++=easy
water ^nn++++=water.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
last ^rb++++=last
in ^in++++=in
Sandtown ^np+++??+=Sandtown
I ^pp1a+pp1+++=I
walked ^vbd+++xvbnx+=walked
home ^nr++++=home
with ^in++++=with
him ^pp3o+pp3+++=him
late ^rb+tm+++=late
one ^cd1++++=one
moonlight ^nn++++=moonlight
night ^nn++++=night,
, ^zz++++=EXTRAWORD
after ^cs+sub+++=after
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
balanced ^vprf+++xvbnx+=balanced
his ^pp$+pp3+++=his
cash ^nn++++=cash
and ^cc++++=and
shut ^vb+++xvbn+=shut
up ^rp++++=up
his ^pp$+pp3+++=his
store ^nn++++=store.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
took ^vbd+++xvbn+=took
the ^ati++++=the
long ^jj+atrb+++=long
way ^nn++++=way
around ^in++++=around
and ^cc++++=and
sat ^vbd+++xvbn+=sat
down ^rb+phrv+++=down
on ^in++++=on
the ^ati++++=the
schoolhouse ^nn+++??+=schoolhouse
steps ^nns++++=steps,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
between ^in++++=between
us ^pp1o+pp1+++=us
we ^pp1a+pp1+++=we
quite ^abl++++=quite
revived ^jj+++xvbn+=revived
the ^ati++++=the
romance ^nn+nom+++=romance
of ^in++++=of
the ^ati++++=the
lone ^jjb+atrb+++=lone
red ^jj+atrb+++=red
rock ^npl++++=rock
and ^cc++++=and
the ^ati++++=the
extinct ^jj+atrb+++=extinct
people ^nns++++=people.
. ^zz++++=EXTRAWORD
Tip ^nn++++=Tip
insists ^nns+nom+++=insists
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
still ^rb++++=still
means ^vbz+vprv+++=means
to ^to++++=to
go ^vbi++++=go
down ^rp++++=down
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
thinks ^vbz+vprv+++=thinks
now ^rn+tm+++=now
he ^pp3a+pp3+++=he
will ^md+prd+++=will
wait ^vb++++=wait
until ^cs+sub+++=until
his ^pp$+pp3+++=his
boy ^nn++++=boy
Bert ^np++++=Bert
is ^vbz+bez+vrb++=is
old ^jj+pred+++=old
enough ^qlp++++=enough
to ^to++++=to
go ^vbi++++=go
with ^in++++=with
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Bert ^np++++=Bert
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
let ^vpsv++agls+xvbnx+=let
into ^in++++=into
the ^ati++++=the
story ^nn++++=story,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
thinks ^vbz+vprv+++=thinks
of ^in++++=of
nothing ^pn++++=nothing
but ^cc++++=but
the ^ati++++=the
enchanted ^xvbn+++xvbn+=Enchanted
bluff ^nn++++=Bluff.
. ^zz++++=EXTRAWORD
