For ^in++++=FOR
the ^ati++++=the
horror ^nn++++=horror
and ^cc++++=and
haunter ^jjr++++=haunter
of ^in++++=of
the ^ati++++=the
night ^nn++++=night
season ^nn++++=season.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
pass ^vb++++=pass
like ^in++++=like
the ^ati++++=the
night ^nn++++=night
wind ^nn++++=wind
over ^in++++=over
the ^ati++++=the
roofs ^nns++++=roofs
of ^in++++=of
the ^ati++++=the
houses ^nns++++=houses
men ^nns++++=men
shudder ^nn++++=shudder
in ^in++++=in
their ^pp$+pp3+++=their
beds ^nns++++=beds
and ^cc++++=and
tremble ^vb++++=tremble.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
they ^pp3a+pp3+++=they
hear ^vb+vprv+tht0++=hear
my ^pp$+pp1+++=my
voice ^nn++++=voice
as ^ql++++=as
I ^pp1a+pp1+++=I
creep ^vb++++=creep
stealthily ^rb++++=stealthily
along ^in++++=along
their ^pp$+pp3+++=their
balconies ^nns++++=balconies
they ^pp3a+pp3+++=they
cry ^vb++++=cry
to ^in++++=to
their ^pp$+pp3+++=their
gods ^nns++++=gods
for ^in++++=for
succor ^nn++++=succor.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
arise ^vb++++=arise,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
from ^in++++=from
their ^pp$+pp3+++=their
windows ^nns++++=windows
they ^pp3a+pp3+++=they
offer ^nn++++=offer
me ^pp1o+pp1+++=me
their ^pp$+pp3+++=their
priceless ^jj+atrb+++=priceless
household ^nn++++=household
treasures ^nns++++=treasures--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
sacred ^jj+atrb+++=sacred
vessels ^nns++++=vessels
dedicated ^vbd+++xvbn+=dedicated
to ^in++++=to
their ^pp$+pp3+++=their
great ^jj+atrb+++=great
god ^np++++=god
Shiv ^np+++??+=Shiv--which
-- ^--+clp+++=EXTRAWORD
which ^whp+who+++=EXTRAWORD
they ^pp3a+pp3+++=they
call ^vb++++=call
' ^zz++++='Shivin
shivin ^nn+++??+=EXTRAWORD
Mugs ^nns++++=Mugs'--the
'--the ^nn+++??+=EXTRAWORD
Kloes ^np+++??+=Kloes
Brosh ^np+++??+=Brosh,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Boo ^np+++??+=Boo-jak,
- ^zz++++=EXTRAWORD
jak ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
urging ^nvbg+++xvbg+=urging
me ^pp1o+pp1+++=me
to ^to++++=to
fly ^vbi++++=fly
them ^pp3o+pp3+++=them!
! ^zz++++=EXTRAWORD
And ^cc+cls+++=And
yet ^rb+cnj+++=yet,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Miaow ^np+++??+=Miaow
mournfully ^rb+cnj+++=mournfully,
, ^zz++++=EXTRAWORD
" ^zz++++="it
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
but ^cc++++=but
my ^pp$+pp1+++=my
love ^nn++++=love-song!
- ^zz++++=EXTRAWORD
song ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Think ^vb+vprv+++=Think
ye ^pp2+pp2+++=ye
what ^wdt+who+++=what
they ^pp3a+pp3+++=they
would ^md+prd+++=would
do ^vb+do+vrb++=do
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
were ^vbd+bed+vrb++=were
on ^in++++=on
the ^ati++++=the
war ^nn++++=war-path."
- ^zz++++=EXTRAWORD
path ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Another ^dt++++=Another
dead ^jj++++=dead
silence ^nn+nom+++=silence
fell ^vbd+++xvbn+=fell
on ^in+ppvb+++=on
the ^ati++++=the
pool ^nn++++=pool.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
arose ^vbd+++xvbn+=arose
that ^cs+sub+++=that
strange ^jj++++=strange,
, ^zz++++=EXTRAWORD
mysterious ^jj+atrb+++=mysterious,
, ^zz++++=EXTRAWORD
indefinable ^jj+atrb+++=indefinable
Thing ^nn++++=Thing,
, ^zz++++=EXTRAWORD
known ^j+++xvbn+=known
as ^in++++=as
" ^zz++++="The
the ^ati++++=EXTRAWORD
Scent ^nn++++=Scent."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
animals ^nns+nom+++=animals
sniffed ^vbd+++xvbn+=sniffed.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
heralds ^nns++++=heralds
the ^ati++++=the
approach ^nn++++=approach
of ^in++++=of
the ^ati++++=the
Stalkies ^np+++??+=Stalkies--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
most ^ql+emph+++=most
famous ^jj++++=famous
of ^in++++=of
British ^jj+atrb+++=British
Skool ^np+++??+=Skool
Boaz ^np++++=Boaz,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Moo ^np+++??+=Moo
Kow ^np+++??+=Kow.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
have ^vb+hv+aux++=have
just ^rb+emph+splt++=just
placed ^vprf+++xvbnx+=placed
a ^at++++=a
decaying ^jj+atrb+++=decaying
guinea ^np++++=guinea-pig,
- ^zz++++=EXTRAWORD
pig ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
two ^cd++++=two
white ^jj+atrb+++=white
mice ^nns++++=mice
in ^in++++=in
an ^at++++=an
advanced ^jj+atrb++xvbn+=advanced
state ^nn++++=state
of ^in++++=of
decomposition ^nn+nom+++=decomposition,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
single ^jj+atrb+++=single
slice ^nn++++=slice
of ^in++++=of
Limburger ^np+nom++??+=Limburger
cheese ^nn++++=cheese
in ^in++++=in
the ^ati++++=the
bed ^nn++++=bed
of ^in++++=of
their ^pp$+pp3+++=their
tutor ^nn++++=tutor.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vb+hv+aux++=had
previously ^rb+tm+splt++=previously
skillfully ^rb++++=skillfully
diverted ^vbd+++xvbn+=diverted
the ^ati++++=the
drains ^nns++++=drains
so ^ql++++=so
that ^cs+sub+++=that
they ^pp3a+pp3+++=they
emptied ^vbd+++xvbnx+=emptied
into ^in++++=into
the ^ati++++=the
drawing ^jj+++xvbg+=drawing-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
head ^nn++++=head-master.
- ^zz++++=EXTRAWORD
master ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
have ^vb+hv+aux++=have
just ^rb+emph+splt++=just
burned ^vprf+++xvbnx+=burned
down ^rp++++=down
his ^pp$+pp3+++=his
house ^nn++++=house
in ^in++++=in
an ^at++++=an
access ^nn++++=access
of ^in++++=of
noble ^jj+atrb+++=noble
zeal ^nn++++=zeal,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
are ^vb+ber+aux++=are
fighting ^vbg+++xvbgx+=fighting
among ^in++++=among
themselves ^ppls+pp3+++=themselves
for ^in++++=for
the ^ati++++=the
spoil ^nn++++=spoil.
. ^zz++++=EXTRAWORD
Hark ^np+++??+=Hark!
! ^zz++++=EXTRAWORD
do ^vb+do+aux++=do
ye ^pp2+pp2+++=ye
hear ^vb+vprv+++=hear
them ^pp3o+pp3+++=them?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
wild ^jj+atrb+++=wild
medley ^nn++++=medley
of ^in++++=of
shrieks ^nns++++=shrieks
and ^cc++++=and
howls ^nns++++=howls
had ^vbd+hvd+aux++=had
arisen ^vprf+++xvbn+=arisen,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
an ^at++++=an
irregular ^jj+atrb+++=irregular
mob ^nn++++=mob
of ^in++++=of
strange ^jj+atrb+++=strange
creatures ^nns++++=creatures
swept ^vwbn+++xvbn+=swept
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
distance ^nn+nom+++=distance
toward ^in++++=toward
the ^ati++++=the
pool ^nn++++=pool.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
were ^vbd+bed+vrb++=were
like ^in++++=like
pygmies ^nns+++??+=pygmies,
, ^zz++++=EXTRAWORD
some ^dti++++=some
had ^vb+hv+vrb++=had
bloody ^jj+atrb+++=bloody
noses ^nns++++=noses.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
talk ^vb++++=talk
consisted ^vwbn+++xvbn+=consisted
of ^in++++=of
feverish ^jj+atrb+++=feverish,
, ^zz++++=EXTRAWORD
breathless ^jj+atrb+++=breathless
ejaculations, ^nn+++??+=ejaculations,--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
gibberish ^nn++++=gibberish
in ^in++++=in
which ^whp+rel+pied++=which
the ^ati++++=the
words ^nns++++=words
" ^zz++++="rot,"
rot ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="oach,"
oach ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
" ^zz++++="giddy"
giddy ^nn+++??+=EXTRAWORD
" ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
preeminent ^jj+pred+++=preeminent.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
were ^vbd+bed+vrb++=were
exciting ^jj+pred+++=exciting
themselves ^ppls+pp3+++=themselves
by ^in++++=by
chewing ^xvbg+++xvbg+=chewing
a ^at++++=a
kind ^rb++++=kind
of ^rb"++++=of
" ^zz++++="bhang"
bhang ^nn+++??+=EXTRAWORD
" ^zz++++=EXTRAWORD
made ^vprf+++xvbn+=made
from ^in++++=from
the ^ati++++=the
plant ^nn++++=plant
called ^vbd+++xvbn+=called
pappahmint ^vbd+++xvbn+=pappahmint;
; ^zz++++=EXTRAWORD
others ^aps++++=others
had ^vb+hv+aux++=had
their ^pp$+pp3+++=their
faces ^vbz++++=faces
streaked ^vbd+++xvbn+=streaked
with ^in++++=with
djam ^nn+++??+=djam.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc+cls+++=EXTRAWORD
who ^whp+who+++=who
is ^vbz+bez+vrb++=is
this ^dt+dem+++=this
they ^pp3a+pp3+++=they
are ^vb+ber+aux++=are
ducking ^vbg+++xvbgx+=ducking
in ^in++++=in
the ^ati++++=the
pool ^nn++++=pool?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Pi ^np+++??+=Pi
Bol ^np+++??+=Bol.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
one ^cd1++++=one
who ^whp+rel+subj++=who
has ^vbz+hvz+vrb++=has
foolishly ^rb++++=foolishly
and ^cc++++=and
wantonly ^jj++++=wantonly
conceived ^vb+++xvbn+=conceived
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
parents ^nns++++=parents
have ^vb+hv+aux++=have
sent ^vprf+++xvbnx+=sent
him ^pp3o+pp3+++=him
here ^rn+pl+++=here
to ^in++++=to
study ^nn++++=study,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Moo ^np+++??+=Moo
Kow ^np+++??+=Kow;
; ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cs+sub+++=EXTRAWORD
that ^cs"++++=that
is ^vbz+bez+vrb++=is
against ^in++++=against
the ^ati++++=the
rules ^nns++++=rules
of ^in++++=of
the ^ati++++=the
Stalkies ^np+++??+=Stalkies,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
accept ^vb+vprv+++=accept
study ^nn++++=study
only ^rb+down+++=only
as ^ql++++=as
a ^at++++=a
punishment ^nn+nom+++=punishment."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
these ^dt+pdem+++=these
be ^vb+be+vrb++=be
surely ^rb++++=surely
the ^ati++++=the
' ^zz++++='Bander
bander ^jjr++++=EXTRAWORD
Log ^&fo++++=Log'--the
'--the ^nn+++??+=EXTRAWORD
monkey ^nn++++=monkey
folk ^nns++++=folk--of
-- ^--+clp+++=EXTRAWORD
of ^in++++=EXTRAWORD
whom ^whp+rel+pied++=whom
the ^ati++++=the
good ^jj+atrb+++=good
Rhuddyidd ^np+++??+=Rhuddyidd
has ^vbz+hvz+aux++=has
told ^vprf+++xvbnx+=told
us ^pp1o+pp1+++=us,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
a ^at++++=a
Gee ^np++++=Gee
Gee ^np++++=Gee--"the
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=EXTRAWORD
ones ^cd1s++++=ones
who ^whp+rel+subj++=who
have ^vb+hv+vrb++=have
no ^at++++=no
purpose ^nn++++=purpose--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
forget ^vb+vprv+++=forget
everything ^pn++++=everything."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Fool!"
fool ^jjb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Moo ^np+++??+=Moo
Kow ^np+++??+=Kow.
. ^zz++++=EXTRAWORD
" ^zz++++="Know
know ^vb+vprv+++=EXTRAWORD
ye ^pp2+pp2+++=ye
not ^xnot++not++=not
that ^cs+sub+++=that
the ^ati++++=the
great ^jj+atrb+++=great
Rhuddyidd ^np+++??+=Rhuddyidd
has ^vbz+hvz+aux++=has
said ^vprf+++xvbnx+=said
that ^tht+vcmp+++=that
the ^ati++++=the
Stalkies ^np+++??+=Stalkies
become ^vb++++=become
Major ^jj++++=Major-Generals,
- ^zz++++=EXTRAWORD
generals ^nns+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
V ^zz++++=V.
. ^zz++++=EXTRAWORD
C. ^np+++??+=C.'s,
's, ^nn+++??+=EXTRAWORD
and ^cc++++=and
C ^zz++++=C.
. ^zz++++=EXTRAWORD
B ^zz++++=B's
's ^vbz+bez+vrb++0=EXTRAWORD
of ^in++++=of
the ^ati++++=the
English ^nn++++=English?
? ^zz++++=EXTRAWORD
Truly ^rb+cnj+++=Truly,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
great ^jj+pred+++=great.
. ^zz++++=EXTRAWORD
Look ^vb++++=Look
now ^rn+tm+++=now;
; ^zz++++=EXTRAWORD
ye ^pp2+pp2+++=ye
shall ^md+prd+++=shall
see ^vb+vprv+tht0++=see
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
greatest ^jjt+atrb+++=greatest
traits ^nns++++=traits
of ^in++++=of
the ^ati++++=the
English ^jj+atrb+++=English
Stalky ^np+++??+=Stalky."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
the ^ati++++=the
pygmy ^nn+++??+=pygmy
Stalkies ^np+++??+=Stalkies
was ^vbd+bedz+aux++=was
offering ^vbg+++xvbgx+=offering
a ^at++++=a
bun ^nn++++=bun
to ^in++++=to
a ^at++++=a
larger ^jjr+atrb+++=larger
one ^pn++++=one,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
hesitated ^vbd+++xvbn+=hesitated,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
took ^vbd+++xvbn+=took
it ^pp3+it+++=it
coldly ^rb++++=coldly.
. ^zz++++=EXTRAWORD
" ^zz++++="Behold!
behold ^vb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
greatest ^jjt+atrb+++=greatest
traits ^nns++++=traits
of ^in++++=of
this ^dt+dem+++=this
mighty ^ql++++=mighty
race ^vb++++=race
not ^xnot++not++=not
to ^to++++=to
show ^vbi+vprv+++=show
any ^dti++++=any
emotion ^nn+nom+++=emotion.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
Would ^md+prd+++=WOULD
take ^vb++++=take
the ^ati++++=the
bun ^nn++++=bun--he
-- ^--+clp+++=EXTRAWORD
he ^pp3a+pp3+++=EXTRAWORD
Has ^vbz+hvz+aux++=HAS
taken ^vprf+++xvbnx+=taken
it ^pp3+it+++=it!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
is ^vbz+bez+aux++=is
pleased ^vpsv++agls+xvbnx+=pleased--but
-- ^--+clp+++=EXTRAWORD
but ^cc+cls+++=EXTRAWORD
he ^pp3a+pp3+++=he
may ^md+pos+++=may
not ^xnot++not++=not
show ^vb+vprv+++=show
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Observe ^vb+vprv+tht0++=Observe
him ^pp3o+pp3+++=him
eat ^vb++++=eat."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
taller ^jjr++++=taller
Stalky ^np+++??+=Stalky,
, ^zz++++=EXTRAWORD
after ^in++++=after
eating ^xvbg+++xvbg+=eating
the ^ati++++=the
bun ^nn++++=bun,
, ^zz++++=EXTRAWORD
quietly ^rb++++=quietly
kicked ^vbd+++xvbn+=kicked
the ^ati++++=the
giver ^nn++++=giver,
, ^zz++++=EXTRAWORD
knocked ^j+++xvbn+=knocked
off ^in+pl+++=off
his ^pp$+pp3+++=his
hat ^nn++++=hat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
turned ^vbd+++xvbn+=turned
away ^rb+phrv+++=away
with ^in++++=with
a ^at++++=a
calm ^nn++++=calm,
, ^zz++++=EXTRAWORD
immovable ^jj+atrb+++=immovable
face ^nn++++=face.
. ^zz++++=EXTRAWORD
" ^zz++++="Good!"
good ^jj++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Moo ^np+++??+=Moo
Kow ^np+++??+=Kow.
. ^zz++++=EXTRAWORD
" ^zz++++="Ye
ye ^pp2+pp2+++=EXTRAWORD
would ^md+prd+++=would
not ^xnot++not++=not
dream ^vb++++=dream
that ^tht+vcmp+obj++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
absolutely ^rb+amp+splt++=absolutely
choking ^vbg+++xvbgx+=choking
with ^in++++=with
grateful ^jj+atrb+++=grateful
emotion ^nn+nom+++=emotion?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
would ^md+prd+++=would
not ^xnot++not++=not,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
animals ^nns+nom+++=animals.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc+cls+++=EXTRAWORD
why ^wrb+who+++=why
are ^vb+ber+vrb++=are
they ^pp3a+pp3+++=they
all ^abn++++=all
running ^jj+++xvbg+=running
back ^jjb++++=back
the ^ati++++=the
way ^nn++++=way
they ^pp3a+pp3+++=they
came ^vbd+++xvbnx+=came?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Pi ^np+++??+=Pi
Bol ^np+++??+=Bol.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
are ^vb+ber+aux++=are
going ^vbg+++xvbgx+=going
back ^jjb++++=back
to ^in++++=to
punishment ^nn+nom+++=punishment.
. ^zz++++=EXTRAWORD
Great ^jj++++=Great
is ^vbz+bez+vrb++=is
its ^pp$+it+++=its
power ^nn++++=power.
. ^zz++++=EXTRAWORD
Have ^vb+hv+aux++=Have
ye ^pp2+pp2+++=ye
not ^xnot++not++=not
heard ^vprf+++xvbn+=heard
the ^ati++++=the
gospel ^nn++++=gospel
of ^in++++=of
Rhuddyidd ^np+++??+=Rhuddyidd
the ^ati++++=the
mighty ^ql++++=mighty?
? ^zz++++=EXTRAWORD
' ^zz++++='Force
force ^nn++++=EXTRAWORD
is ^vbz+bez+vrb++=is
everything ^pn++++=everything!
! ^zz++++=EXTRAWORD
Gentleness ^nns+nom+++=Gentleness
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
wash ^vb++++=wash,
, ^zz++++=EXTRAWORD
courtesy ^nn++++=courtesy
is ^vbz+bez+vrb++=is
deceitful ^jj+pred+++=deceitful.
. ^zz++++=EXTRAWORD
Politeness ^nns+nom+++=Politeness
is ^vbz+bez+vrb++=is
foreign ^jj+pred+++=foreign.
. ^zz++++=EXTRAWORD
Be ^vb+be+aux++=Be
ye ^pp2+pp2+++=ye
beaten ^vbd+++xvbn+=beaten
that ^dt+dem+++=that
ye ^pp2+pp2+++=ye
may ^md+pos+++=may
beat ^vbd+++xvbn+=beat.
. ^zz++++=EXTRAWORD
Pass ^vb++++=Pass
the ^ati++++=the
kick ^vb++++=kick
on. ^nn+++??+=on.'"
'" ^nn+++??+=EXTRAWORD
But ^cc++++=But
here ^rn+pl+++=here
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
interrupted ^vpsv++by+xvbnx+=interrupted
by ^in++++=by
the ^ati++++=the
appearance ^nn+nom+++=appearance
of ^in++++=of
three ^cd++++=three
soldiers ^nns+nom+++=soldiers
who ^whp+rel+subj++=who
were ^vbd+bed+aux++=were
approaching ^vbg+++xvbgx+=approaching
the ^ati++++=the
watering ^jj+++xvbg+=watering-place.
- ^zz++++=EXTRAWORD
place ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="Ye
ye ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are
now ^rn+tm+++=now,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Moo ^np+++??+=Moo
Kow ^np+++??+=Kow,
, ^zz++++=EXTRAWORD
" ^zz++++="with
with ^in++++=EXTRAWORD
the ^ati++++=the
main ^nn++++=main
guard ^vb++++=guard.
. ^zz++++=EXTRAWORD
The ^ati++++=The
first ^rb++++=first
is ^vbz+bez+vrb++=is
Bleareyed ^np+++??+=Bleareyed,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
carries ^vbz++++=carries
a ^at++++=a
raven ^nn++++=raven
in ^in++++=in
a ^at++++=a
cage ^nn++++=cage,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
has ^vbz+hvz+aux++=has
stolen ^vprf+++xvbnx+=stolen
from ^in++++=from
the ^ati++++=the
wife ^nn++++=wife
of ^in++++=of
a ^at++++=a
deputy ^nn++++=deputy
commissioner ^nn+nom+++=commissioner.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
will ^md+prd+++=will
paint ^vb++++=paint
the ^ati++++=the
bird ^nn++++=bird
snow ^nn++++=snow
white ^jj++++=white
and ^cc++++=and
sell ^vb++++=sell
it ^pp3+it+++=it
as ^in++++=as
a ^at++++=a
dove ^nn++++=dove
to ^in++++=to
the ^ati++++=the
same ^ap++++=same
lady ^nn++++=lady.
. ^zz++++=EXTRAWORD
The ^ati++++=The
second ^od++++=second
is ^vbz+bez+vrb++=is
Otherwise ^rb+cnj+++=Otherwise,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
is ^vbz+bez+aux++=is
dragging ^vbg+++xvbgx+=dragging
a ^at++++=a
small ^jj+atrb+++=small
garden ^nn++++=garden
engine ^nn++++=engine,
, ^zz++++=EXTRAWORD
of ^in++++=of
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
has ^vbz+hvz+aux++=has
despoiled ^vprf+++xvbnx+=despoiled
a ^at++++=a
native ^jj+atrb+++=native
gardener ^nn+nom+++=gardener,
, ^zz++++=EXTRAWORD
whom ^whp+rel+obj++=whom
he ^pp3a+pp3+++=he
has ^vbz+hvz+aux++=has
felled ^vprf+++xvbnx+=felled
with ^in++++=with
a ^at++++=a
single ^jj+atrb+++=single
blow ^nn++++=blow.
. ^zz++++=EXTRAWORD
The ^ati++++=The
third ^nn++++=third
is ^vbz+bez+vrb++=is
Mulledwiney ^np+++??+=Mulledwiney,
, ^zz++++=EXTRAWORD
swinging ^jj+++xvbg+=swinging
a ^at++++=a
cut ^vbd+++xvbn+=cut-glass
- ^zz++++=EXTRAWORD
glass ^nn++++=EXTRAWORD
decanter ^nn+nom+++=decanter
of ^in++++=of
sherry ^nn++++=sherry
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
has ^vbz+hvz+aux++=has
just ^rb+emph+splt++=just
snatched ^vprf+++xvbnx+=snatched
from ^in++++=from
the ^ati++++=the
table ^nn++++=table
of ^in++++=of
his ^pp$+pp3+++=his
colonel ^nn++++=colonel.
. ^zz++++=EXTRAWORD
Mulledwiney ^np+++??+=Mulledwiney
and ^cc+cls+++=and
Otherwise ^rb+cnj+++=Otherwise
will ^md+prd+++=will
play ^vb++++=play
the ^ati++++=the
engine ^nn++++=engine
upon ^in++++=upon
Bleareyed ^np+++??+=Bleareyed,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
is ^vbz+bez+aux++=is
suffering ^vbg+++xvbgx+=suffering
from ^in++++=from
heat ^nn++++=heat
apoplexy ^nn+++??+=apoplexy
and ^cc++++=and
djim ^nn+++??+=djim-djams."
- ^zz++++=EXTRAWORD
djams ^nns+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
three ^cd++++=three
soldiers ^nns+nom+++=soldiers
seated ^vbd+++xvbn+=seated
themselves ^ppls+pp3+++=themselves
in ^in++++=in
the ^ati++++=the
pool ^nn++++=pool.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
are ^vb+ber+aux++=are
going ^md"++pmd"++=going
to ^md+prd+++=to
tell ^vb++++=tell
awful ^jj+atrb+++=awful
war ^nn++++=war
stories ^nns++++=stories
now ^rn+tm+++=now,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Moo ^np+++??+=Moo
Kow ^np+++??+=Kow,
, ^zz++++=EXTRAWORD
" ^zz++++="stories
stories ^nns++++=EXTRAWORD
that ^tht+rel+subj++=that
are ^vb+ber+vrb++=are
large ^jj+pred+++=large
and ^cc+phrs+++=and
strong ^jj++++=strong!
! ^zz++++=EXTRAWORD
Some ^dti++++=Some
people ^nns++++=people
are ^vb+ber+aux++=are
shocked ^vpsv++agls+xvbnx+=shocked-others
- ^zz++++=EXTRAWORD
others ^aps++++=EXTRAWORD
like ^in++++=like
' ^zz++++='em."
em ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
that ^dt+pdem+++=that
was ^vbd+bedz+aux++=was
called ^vpsv++agls+xvbnx+=called
Mulledwiney ^np+++??+=Mulledwiney
told ^vbd+vpub++xvbn+=told
a ^at++++=a
story ^nn++++=story.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
