As ^ql++++=As
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
would ^md+prd+++=would
be ^vb+be+vrb++=be
quite ^rb++++=quite
cold ^jj+pred+++=cold
and ^cc++++=and
that ^tht+vcmp+++=that
some ^dti++++=some
one ^cd1++++=one
might ^md+pos+++=might
perceive ^vb+vprv+tht0++=perceive
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
dead ^jj++++=dead
since ^in++++=since
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
thought ^vbd+++xvbnx+=thought
hurriedly: ^nn+++??+=hurriedly:--"If
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
if ^cs+cnd+++=EXTRAWORD
they ^pp3a+pp3+++=they
see ^vb+vprv+tht0++=see
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
not ^xnot++not++=not
surprised ^jj+++xvbn+=surprised
they ^pp3a+pp3+++=they
will ^md+prd+++=will
suspect ^vb+vprv+tht0++=suspect
something ^pn++++=something.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
will ^md+prd+++=will
ask ^vb++++=ask
questions ^nns+nom+++=questions,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
tell ^vb++++=tell
them ^pp3o+pp3+++=them
the ^ati++++=the
truth ^nn++++=truth
they ^pp3a+pp3+++=they
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
believe ^vb+vprv+++=believe
me ^pp1o+pp1+++=me--no
-- ^--+clp+++=EXTRAWORD
no ^at++++=EXTRAWORD
one ^cd1++++=one
would ^md+prd+++=would
believe ^vb+vprv+++=believe
me ^pp1o+pp1+++=me!
! ^zz++++=EXTRAWORD
It ^pp3+it+++=It
will ^md+prd+++=will
be ^vb+be+vrb++=be
terrible" ^nn+++??+=terrible"--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
she ^pp3a+pp3+++=she
kept ^vbd+++xvbnx+=kept
repeating ^vbg+vpub++xvbg+=repeating
to ^in++++=to
herself: ^nn+++??+=herself:--"I
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
must ^md+nec+++=must
pretend ^vb+vprv+tht0++=pretend
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
pretend ^vb+vprv+tht0++=pretend
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
they ^pp3a+pp3+++=they
open ^vb++++=open
the ^ati++++=the
curtains ^nns++++=curtains
I ^pp1a+pp1+++=I
must ^md+nec+++=must
go ^vb++++=go
up ^in+cmpx+++=up
to ^in"++++=to
him ^pp3o+pp3+++=him
quite ^rb++++=quite
naturally ^rb++++=naturally--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
must ^md+nec+++=must
scream ^vb++++=scream."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+vrb++=had
an ^at++++=an
idea ^nn++++=idea
that ^tht+ncmp+++=that
the ^ati++++=the
scream ^nn++++=scream
would ^md+prd+++=would
be ^vb+be+vrb++=be
very ^ql+amp+++=very
hard ^jj++++=hard
to ^to+jcmp+++=to
do ^vbi++++=do.
. ^zz++++=EXTRAWORD
Gradually ^rb++++=Gradually
new ^jj+atrb+++=new
thoughts ^nns++++=thoughts
crowded ^vbd+++xvbn+=crowded
upon ^in++++=upon
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
vivid ^jj++++=vivid
and ^cc+phrs+++=and
urgent ^jj++++=urgent:
: ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
separate ^nn+nom+++=separate
and ^cc+phrs+++=and
restrain ^vb++++=restrain
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
they ^pp3a+pp3+++=they
beset ^vbd+++xvbnx+=beset
her ^pp$+pp3+++=her
clamorously ^jj++++=clamorously,
, ^zz++++=EXTRAWORD
like ^in++++=like
her ^pp$+pp3+++=her
school ^nn++++=school-children
- ^zz++++=EXTRAWORD
children ^nns++++=EXTRAWORD
at ^in++++=at
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
a ^at++++=a
hot ^jj+atrb+++=hot
day ^nn++++=day,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
too ^ql++++=too
tired ^jj+++xvbn+=tired
to ^in++++=to
silence ^nn+nom+++=silence
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
head ^jjb++++=head
grew ^vbd+++xvbn+=grew
confused ^jj+++xvbn+=confused,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
felt ^vbd+vprv++xvbnx+=felt
a ^at++++=a
sick ^jj+atrb+++=sick
fear ^nn++++=fear
of ^in++++=of
forgetting ^xvbg+++xvbg+=forgetting
her ^pp$+pp3+++=her
part ^nn++++=part,
, ^zz++++=EXTRAWORD
of ^in++++=of
betraying ^xvbg+++xvbg+=betraying
herself ^ppl+pp3+++=herself
by ^in++++=by
some ^dti++++=some
unguarded ^jj+atrb+++=unguarded
word ^nn++++=word
or ^cc++++=or
look ^nn++++=look.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
must ^md+nec+++=must
pretend ^vb+vprv+tht0++=pretend
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
went ^vbd+++xvbnx+=went
on ^in++++=on
murmuring ^nn++++=murmuring.
. ^zz++++=EXTRAWORD
The ^ati++++=The
words ^nns++++=words
had ^vbd+hvd+aux++=had
lost ^vprf+++xvbnx+=lost
their ^pp$+pp3+++=their
significance ^nn+nom+++=significance,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
repeated ^vbd+++xvbnx+=repeated
them ^pp3o+pp3+++=them
mechanically ^rb+cnj+++=mechanically,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
though ^cs+sub+++=though
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
magic ^jj+atrb+++=magic
formula ^nn++++=formula,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
suddenly ^rb++++=suddenly
she ^pp3a+pp3+++=she
heard ^vbd+vprv+tht0+xvbnx+=heard
herself ^ppl+pp3+++=herself
saying ^vbg+++xvbg+=saying:
: ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
remember ^nn+nom+++=remember,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
remember ^nn+nom+++=remember!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
voice ^nn++++=voice
sounded ^vbd+++xvbn+=sounded
very ^ql+amp+++=very
loud ^jj++++=loud,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
looked ^vbd+++xvbnx+=looked
about ^in++++=about
her ^pp$+pp3+++=her
in ^in++++=in
terror ^nn++++=terror;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
no ^at++++=no
one ^cd1++++=one
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
notice ^vbi+vprv+++=notice
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
spoken ^vprf+++xvbnx+=spoken.
. ^zz++++=EXTRAWORD
As ^ql++++=As
she ^pp3a+pp3+++=she
glanced ^vbd+++xvbnx+=glanced
down ^in++++=down
the ^ati++++=the
car ^nn++++=car
her ^pp$+pp3+++=her
eye ^nn++++=eye
caught ^vbd+++xvbn+=caught
the ^ati++++=the
curtains ^nns++++=curtains
of ^in++++=of
her ^pp$+pp3+++=her
husband ^nn++++=husband's
's ^$++++=EXTRAWORD
berth ^nn+++??+=berth,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
began ^vbd+++xvbnx+=began
to ^to++++=to
examine ^vbi++++=examine
the ^ati++++=the
monotonous ^nn++++=monotonous
arabesques ^vbz+++??+=arabesques
woven ^vwbn+++xvbn+=woven
through ^in++++=through
their ^pp$+pp3+++=their
heavy ^jj+atrb+++=heavy
folds ^nns++++=folds.
. ^zz++++=EXTRAWORD
The ^ati++++=The
pattern ^nn++++=pattern
was ^vbd+bedz+vrb++=was
intricate ^jj+pred+++=intricate
and ^cc+phrs+++=and
difficult ^jj++++=difficult
to ^to+jcmp+++=to
trace ^vbi++++=trace;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
gazed ^vbd+++xvbnx+=gazed
fixedly ^jj++++=fixedly
at ^rb++++=at
the ^ati++++=the
curtains ^nns++++=curtains
and ^cc++++=and
as ^ql++++=as
she ^pp3a+pp3+++=she
did ^vbd+dod+vrb++=did
so ^rb++++=so
the ^ati++++=the
thick ^jj+atrb+++=thick
stuff ^nn++++=stuff
grew ^vbd+++xvbn+=grew
transparent ^jj++++=transparent
and ^cc++++=and
through ^in++++=through
it ^pp3+it+++=it
she ^pp3a+pp3+++=she
saw ^vbd+vprv+tht0+xvbnx+=saw
her ^pp$+pp3+++=her
husband ^nn++++=husband's
's ^$++++=EXTRAWORD
face ^nn++++=face--his
-- ^--+clp+++=EXTRAWORD
his ^pp$+pp3+++=EXTRAWORD
dead ^jj+atrb+++=dead
face ^nn++++=face.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
struggled ^vbd+++xvbnx+=struggled
to ^to+vcmp+++=to
avert ^vbi++++=avert
her ^pp$+pp3+++=her
look ^vb++++=look,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
her ^pp$+pp3+++=her
eyes ^nns++++=eyes
refused ^vbd+++xvbn+=refused
to ^to+vcmp+++=to
move ^vbi++++=move
and ^cc++++=and
her ^pp$+pp3+++=her
head ^jjb++++=head
seemed ^vb+++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
held ^vpsv++agls+xvbnx+=held
in ^in++++=in
a ^at++++=a
vice ^nn++++=vice.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last,
, ^zz++++=EXTRAWORD
with ^in++++=with
an ^at++++=an
effort ^nn++++=effort
that ^tht+rel+subj++=that
left ^vprf+++xvbn+=left
her ^pp$+pp3+++=her
weak ^jj++++=weak
and ^cc+phrs+++=and
shaking ^jj+++xvbg+=shaking,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
turned ^vbd+++xvbnx+=turned
away ^rb+phrv+++=away;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
of ^in++++=of
no ^at++++=no
use ^nn++++=use;
; ^zz++++=EXTRAWORD
close ^jj++++=close
in ^in++++=in
front ^in"++++=front
of ^in"++++=of
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
small ^jj++++=small
and ^cc+phrs+++=and
smooth ^jj++++=smooth,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
her ^pp$+pp3+++=her
husband ^nn++++=husband's
's ^$++++=EXTRAWORD
face ^nn++++=face.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
suspended ^vpsv++agls+xvbnx+=suspended
in ^in++++=in
the ^ati++++=the
air ^nn++++=air
between ^in++++=between
her ^pp$+pp3+++=her
and ^cc++++=and
the ^ati++++=the
false ^jj+atrb+++=false
braids ^nns+++??+=braids
of ^in++++=of
the ^ati++++=the
woman ^nn++++=woman
who ^whp+rel+subj++=who
sat ^vbd+++xvbn+=sat
in ^in++++=in
front ^in"++++=front
of ^in"++++=of
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
With ^in++++=With
an ^at++++=an
uncontrollable ^jj+atrb+++=uncontrollable
gesture ^nn++++=gesture
she ^pp3a+pp3+++=she
stretched ^vbd+++xvbnx+=stretched
out ^rp+pl+++=out
her ^pp$+pp3+++=her
hand ^nn++++=hand
to ^to++++=to
push ^vbi++++=push
the ^ati++++=the
face ^nn++++=face
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
suddenly ^rb++++=suddenly
she ^pp3a+pp3+++=she
felt ^vbd+vprv++xvbnx+=felt
the ^ati++++=the
touch ^nn++++=touch
of ^in++++=of
his ^pp$+pp3+++=his
smooth ^jj+atrb+++=smooth
skin ^nn++++=skin.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
repressed ^jj++++=repressed
a ^at++++=a
cry ^nn++++=cry
and ^cc++++=and
half ^abn++++=half
started ^jj+++xvbn+=started
from ^in++++=from
her ^pp$+pp3+++=her
seat ^nn++++=seat.
. ^zz++++=EXTRAWORD
The ^ati++++=The
woman ^nn++++=woman
with ^in++++=with
the ^ati++++=the
false ^nn++++=false
braids ^vbz+++??+=braids
looked ^vbd+++xvbn+=looked
around ^rp++++=around,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
feeling ^nvbg+++xvbg+=feeling
that ^tht+ncmp+++=that
she ^pp3a+pp3+++=she
must ^md+nec+++=must
justify ^vb++++=justify
her ^pp$+pp3+++=her
movement ^nn+nom+++=movement
in ^in++++=in
some ^dti++++=some
way ^nn++++=way
she ^pp3a+pp3+++=she
rose ^vbd+++xvbnx+=rose
and ^cc+phrs+++=and
lifted ^vbd+++xvbn+=lifted
her ^pp3o+pp3+++=her
travelling ^vbg+nom++xvbg+=travelling-bag
- ^zz++++=EXTRAWORD
bag ^nn++++=EXTRAWORD
from ^in++++=from
the ^ati++++=the
opposite ^jj+atrb+++=opposite
seat ^nn++++=seat.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
unlocked ^vbd+++xvbnx+=unlocked
the ^ati++++=the
bag ^nn++++=bag
and ^cc++++=and
looked ^vpsv++agls+xvbn+=looked
into ^in+ppvb+++=into
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
first ^od++++=first
object ^vb++++=object
her ^pp$+pp3+++=her
hand ^nn++++=hand
met ^vbd+++xvbn+=met
was ^vbd+bedz+vrb++=was
a ^at++++=a
small ^jj+atrb+++=small
flask ^nn++++=flask
of ^in++++=of
her ^pp$+pp3+++=her
husband ^nn++++=husband's,
's, ^jj+++??+0=EXTRAWORD
thrust ^vwbn+++xvbn+=thrust
there ^rn+pl+++=there
at ^rb++++=at
the ^ati++++=the
last ^jj+atrb+++=last
moment ^nn++++=moment,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
haste ^nn++++=haste
of ^in++++=of
departure ^nn++++=departure.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
locked ^vbd+++xvbnx+=locked
the ^ati++++=the
bag ^nn++++=bag
and ^cc++++=and
closed ^jj+++xvbn+=closed
her ^pp3o+pp3+++=her
eyes ^nns++++=eyes
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
face ^nn++++=face
was ^vbd+bedz+vrb++=was
there ^rn+pl+++=there
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
hanging ^vbg+++xvbg+=hanging
between ^in++++=between
her ^pp$+pp3+++=her
eye ^nn++++=eye-balls
- ^zz++++=EXTRAWORD
balls ^nns++++=EXTRAWORD
and ^cc++++=and
lids ^nns++++=lids
like ^in++++=like
a ^at++++=a
waxen ^jj+atrb+++=waxen
mask ^nn++++=mask
against ^in++++=against
a ^at++++=a
red ^jj+atrb+++=red
curtain.. ^nn+++??+=curtain....
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
roused ^vbd+++xvbnx+=roused
herself ^ppl+pp3+++=herself
with ^in++++=with
a ^at++++=a
shiver ^nn++++=shiver.
. ^zz++++=EXTRAWORD
Had ^vb+hv+aux++=Had
she ^pp3a+pp3+++=she
fainted ^vbd+++xvbnx+=fainted
or ^cc+phrs+++=or
slept ^vbd+++xvbn+=slept?
? ^zz++++=EXTRAWORD
Hours ^nns++++=Hours
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
have ^vbi++++=have
elapsed ^vwbn+++xvbn+=elapsed;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
still ^rb+atrb+++=still
broad ^jj+atrb+++=broad
day ^nn++++=day,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
people ^nns++++=people
about ^in++++=about
her ^pp$+pp3+++=her
were ^vbd+bed+aux++=were
sitting ^vbg+++xvbgx+=sitting
in ^in++++=in
the ^ati++++=the
same ^ap++++=same
attitudes ^nns++++=attitudes
as ^ql++++=as
before ^in++++=before.
. ^zz++++=EXTRAWORD
A ^at++++=A
sudden ^jj+atrb+++=sudden
sense ^nn++++=sense
of ^in++++=of
hunger ^nn++++=hunger
made ^vbd+++xvbn+=made
her ^pp$+pp3+++=her
aware ^jj++++=aware
that ^tht+jcmp+++=that
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
eaten ^vprf+++xvbnx+=eaten
nothing ^pn++++=nothing
since ^in++++=since
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
The ^ati++++=The
thought ^nn+++xvbn+=thought
of ^in++++=of
food ^nn++++=food
filled ^vbd+++xvbn+=filled
her ^pp$+pp3+++=her
with ^in++++=with
disgust ^nn++++=disgust,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
dreaded ^vbd+++xvbnx+=dreaded
a ^at++++=a
return ^nn++++=return
of ^in++++=of
faintness ^nns+nom+++=faintness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
remembering ^vbg+vprv++xvbg+=remembering
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
some ^dti++++=some
biscuits ^nns++++=biscuits
in ^in++++=in
her ^pp$+pp3+++=her
bag ^nn++++=bag
she ^pp3a+pp3+++=she
took ^vbd+++xvbnx+=took
one ^cd1++++=one
out ^rp+pl+++=out
and ^cc++++=and
ate ^vbd+++xvbn+=ate
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
dry ^jj+atrb+++=dry
crumbs ^nns++++=crumbs
choked ^vbd+++xvbn+=choked
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
hastily ^rb++++=hastily
swallowed ^vbd+++xvbn+=swallowed
a ^rb++++=a
little ^rb"++++=little
brandy ^nn++++=brandy
from ^in++++=from
her ^pp$+pp3+++=her
husband ^nn++++=husband's
's ^$++++=EXTRAWORD
flask ^nn++++=flask.
. ^zz++++=EXTRAWORD
The ^ati++++=The
burning ^jj+atrb++xvbg+=burning
sensation ^nn+nom+++=sensation
in ^in++++=in
her ^pp$+pp3+++=her
throat ^nn++++=throat
acted ^vbd+++xvbn+=acted
as ^ql++++=as
a ^at++++=a
counter ^nn++++=counter-irritant,
- ^zz++++=EXTRAWORD
irritant ^nn+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
momentarily ^rb+tm+++=momentarily
relieving ^vbg+++xvbg+=relieving
the ^ati++++=the
dull ^jj+atrb+++=dull
ache ^nn++++=ache
of ^in++++=of
her ^pp$+pp3+++=her
nerves ^nns++++=nerves.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
felt ^vbd+vprv++xvbnx+=felt
a ^at++++=a
gently ^rb++++=gently-stealing
- ^zz++++=EXTRAWORD
stealing ^nvbg+++xvbg+=EXTRAWORD
warmth ^nn++++=warmth,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
though ^cs+sub+++=though
a ^at++++=a
soft ^jj+atrb+++=soft
air ^nn++++=air
fanned ^vbd+++xvbn+=fanned
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
swarming ^jj+atrb+++=swarming
fears ^nns++++=fears
relaxed ^vbd+++xvbn+=relaxed
their ^pp$+pp3+++=their
clutch ^nn++++=clutch,
, ^zz++++=EXTRAWORD
receding ^jj+++xvbg+=receding
through ^in++++=through
the ^ati++++=the
stillness ^nns+nom+++=stillness
that ^tht+rel+subj++=that
enclosed ^vwbn+++xvbn+=enclosed
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
a ^at++++=a
stillness ^nns+nom+++=stillness
soothing ^jj++++=soothing
as ^in++++=as
the ^ati++++=the
spacious ^jj+atrb+++=spacious
quietude ^nn+++??+=quietude
of ^in++++=of
a ^at++++=a
summer ^nn++++=summer
day ^nn++++=day.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
slept ^vbd+++xvbnx+=slept.
. ^zz++++=EXTRAWORD
Through ^rp++++=Through
her ^pp3o+pp3+++=her
sleep ^nn++++=sleep
she ^pp3a+pp3+++=she
felt ^vbd+vprv++xvbnx+=felt
the ^ati++++=the
impetuous ^jj+atrb+++=impetuous
rush ^nn++++=rush
of ^in++++=of
the ^ati++++=the
train ^nn++++=train.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi++vrb++=be
life ^nn++++=life
itself ^ppl++++=itself
that ^dt+pdem+++=that
was ^vbd+bedz+aux++=was
sweeping ^vbg+++xvbgx+=sweeping
her ^pp3o+pp3+++=her
on ^in++++=on
with ^in++++=with
headlong ^jjb+atrb+++=headlong
inexorable ^jj+atrb+++=inexorable
force ^nn++++=force-sweeping
- ^zz++++=EXTRAWORD
sweeping ^vbg+++xvbg+=EXTRAWORD
her ^pp$+pp3+++=her
into ^in++++=into
darkness ^nns+nom+++=darkness
and ^cc++++=and
terror ^nn++++=terror,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
awe ^nn++++=awe
of ^in++++=of
unknown ^jj+atrb+++=unknown
days. ^nn+++??+=days.--Now
-- ^--+clp+++=EXTRAWORD
now ^rn+dspt+++=EXTRAWORD
all ^rb++++=all
at ^rb++++=at
once ^rb"+tm+++=once
everything ^pn++++=everything
was ^vbd+bedz+vrb++=was
still ^rb++++=still--not
-- ^--+clp+++=EXTRAWORD
not ^xnot++not++=EXTRAWORD
a ^at++++=a
sound ^nn++++=sound,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
a ^at++++=a
pulsation. ^nn+++??+=pulsation...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
dead ^jj+pred+++=dead
in ^in++++=in
her ^pp$+pp3+++=her
turn ^nn++++=turn,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lay ^vpsv++agls+xvbn+=lay
beside ^in+pl+++=beside
him ^pp3o+pp3+++=him
with ^in++++=with
smooth ^jj+atrb+++=smooth
upstaring ^jj+atrb++xvbg+=upstaring
face ^nn++++=face.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How
quiet ^jj++++=quiet
it ^pp3+it+++=it
was! ^nn+++??+=was!--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
yet ^rb++++=yet
she ^pp3a+pp3+++=she
heard ^vbd+vprv++xvbnx+=heard
feet ^nns++++=feet
coming ^vwbg+++xvbg+=coming,
, ^zz++++=EXTRAWORD
the ^ati++++=the
feet ^nns++++=feet
of ^in++++=of
the ^ati++++=the
men ^nns++++=men
who ^whp+rel+subj++=who
were ^vbd+bed+aux++=were
to ^to++++=to
carry ^vbi++++=carry
them ^pp3o+pp3+++=them
away. ^nn+++??+=away...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
could ^md+pos+++=could
feel ^vb+vprv+++=feel
too ^ql++++=too--she
-- ^--+clp+++=EXTRAWORD
she ^pp3a+pp3+++=EXTRAWORD
felt ^vbd+vprv++xvbnx+=felt
a ^at++++=a
sudden ^jj+atrb+++=sudden
prolonged ^jj+atrb++xvbn+=prolonged
vibration ^nn+nom+++=vibration,
, ^zz++++=EXTRAWORD
a ^at++++=a
series ^nn++++=series
of ^in++++=of
hard ^jj+atrb+++=hard
shocks ^nns++++=shocks,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
another ^dt++++=another
plunge ^vb++++=plunge
into ^in++++=into
darkness ^nns+nom+++=darkness:
: ^zz++++=EXTRAWORD
the ^ati++++=the
darkness ^nns+nom+++=darkness
of ^in++++=of
death ^nn++++=death
this ^dt+dem+++=this
time ^nn++++=time--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
black ^jj+atrb+++=black
whirlwind ^nn++++=whirlwind
on ^in++++=on
which ^whp+rel+pied++=which
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
both ^abx++++=both
spinning ^jj+++xvbg+=spinning
like ^in++++=like
leaves ^nns++++=leaves,
, ^zz++++=EXTRAWORD
in ^in++++=in
wild ^jj+atrb+++=wild
uncoiling ^nn+nom+++=uncoiling
spirals ^nns+nom+++=spirals,
, ^zz++++=EXTRAWORD
with ^in++++=with
millions ^cds++++=millions
and ^cc++++=and
millions ^cds++++=millions
of ^in++++=of
the ^ati++++=the
dead.. ^nn+++??+=dead....
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
She ^pp3a+pp3+++=She
sprang ^vbd+++xvbnx+=sprang
up ^rp++++=up
in ^in++++=in
terror ^nn++++=terror.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
sleep ^nn++++=sleep
must ^md+nec+++=must
have ^vb+hv+aux++=have
lasted ^vprf+++xvbnx+=lasted
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
winter ^nn++++=winter
day ^nn++++=day
had ^vbd+hvd+aux++=had
paled ^vprf+++xvbnx+=paled
and ^cc++++=and
the ^ati++++=the
lights ^nns++++=lights
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
lit ^vpsv++agls+xvbnx+=lit.
. ^zz++++=EXTRAWORD
The ^ati++++=The
car ^nn++++=car
was ^vbd+bedz+vrb++=was
in ^in++++=in
confusion ^nn++++=confusion,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^ql++++=as
she ^pp3a+pp3+++=she
