Being ^vbg+beg++xvbg+=Being
, ^zz++++=EXTRAWORD
' ^zz++++='you
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
your ^pp$+pp2+++=your're
're ^vb+ber+vrb++0=EXTRAWORD
sayin ^nn+++??+=sayin',
', ^nn+++??+=EXTRAWORD
and ^cc++++0=an'
no ^at++++=no
one ^cd1++++=one
Else ^rb+cnj+++=ELSE
knows ^vbz+vprv+++=knows
what ^wdt+who+whcl++=what
you ^pp2+pp2+++=you
mane ^rb+cnj+++=mane,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
unforthunate ^nn+nom+++=unforthunate
fool ^jjb++++=fool,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he;
; ^zz++++=EXTRAWORD
' ^zz++++='so,
so ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
onst ^nn+++??+=onst
for ^in++++=for
all ^rb+cnj+++=all,
, ^zz++++=EXTRAWORD
open ^jj++++=open
the ^ati++++=the
door ^nn++++=door
quietly ^rb+cnj+++=quietly,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
' ^zz++++='or,
or ^cc++++=EXTRAWORD
, ^zz++++=EXTRAWORD
by ^in++++=by
my ^pp$+pp1+++=my
sowkins ^nns+++??+=sowkins,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
not ^xnot++not++=not
lave ^vb+++??+=lave
a ^at++++=a
splinther ^jjr++++=splinther
together ^nn+nom+++=together,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
whin ^nn+++??+=whin
Nell ^np++++=Nell
and ^cc++++0=an'
Andy ^np+++??+=Andy
seen ^vbd+vprv+tht0+xvbn+=seen
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
getting ^vbg+++xvbgx+=getting
vexed ^jj+++xvbn+=vexed,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
beginned ^vbd+++xvbnx+=beginned
to ^in++++=to
bawl ^nn+++??+=bawl
out ^rp+pl+++=out
their ^pp$+pp3+++=their
prayers ^nns+nom+++=prayers,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
fright ^nn++++=fright,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
the ^ati++++=the
life ^nn++++=life
was ^vbd+bedz+vrb++=was
lavin ^nn+++??+=lavin'
' ^zz++++=EXTRAWORD
them ^pp3o+pp3+++=them;
; ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
the ^ati++++=the
more ^ql++++=more
he ^pp3a+pp3+++=he
bate ^nn++++=bate
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
the ^ati++++=the
louder ^jjr++++=louder
they ^pp3a+pp3+++=they
prayed ^vbd+vsua++xvbnx+=prayed,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
at ^rb++++=at
last ^rb"++++=last
Jim ^np++++=Jim
was ^vbd+bedz+aux++=was
fairly ^rb++splt++=fairly
tired ^vpsv++agls+xvbnx+=tired
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
' ^zz++++='Bad
bad ^jj+atrb+++=EXTRAWORD
luck ^nn++++=luck
to ^in++++=to
you ^pp2+pp2+++=you,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he;
; ^zz++++=EXTRAWORD
' ^zz++++='for
for ^in++++=EXTRAWORD
a ^at++++=a
rale ^nn+++??+=rale
divil ^nn+++??+=divil
av ^nn++++=av
a ^at++++=a
woman ^nn++++=woman,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
' ^zz++++='can't
can ^md+pos+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
get ^vb++++=get
any ^dti++++=any
advantage ^nn+nom+++=advantage
av ^nn++++=av
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
any ^dti++++=any
way ^nn++++=way;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
wait ^vb++++=wait
till ^cs+sub+++=till
I ^pp1a+pp1+++=I
get ^vb++++=get
hould ^nn+++??+=hould
iv ^nn+++??+=iv
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
all ^rb+cnj+++=all,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
he ^pp3a+pp3+++=he
turned ^vbd+++xvbnx+=turned
aff ^nn+++??+=aff
from ^in++++=from
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
wint ^vpsv++agls+xvbn+=wint
round ^rb++++=round
to ^in++++=to
the ^ati++++=the
cow ^nn++++=cow-house,
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
settled ^vbd+++xvbn+=settled
himself ^ppl+pp3+++=himself
as ^cc++++=as
well ^rb++++=well
as ^cc"++++=as
he ^pp3a+pp3+++=he
could ^md+pos+++=could,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
sthraw ^nn+++??+=sthraw;
; ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
tired ^vpsv++agls+xvbnx+=tired
enough ^qlp++++=enough
wid ^in++++=wid
the ^ati++++=the
thravellin ^nn+++??+=thravellin'
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
in ^in++++=in
the ^ati++++=the
day ^nn++++=day-time,
- ^zz++++=EXTRAWORD
time ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
a ^at++++=a
good ^jj+atrb+++=good
dale ^nn++++=dale
bothered ^vwbn+++xvbn+=bothered
with ^in++++=with
what ^wdt+who+++=what
liquor ^nn++++=liquor
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken;
; ^zz++++=EXTRAWORD
so ^ql++++=so
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
purty ^nn+++??+=purty
sure ^jj++++=sure
of ^in++++=of
sleepin ^nn+++??+=sleepin'
' ^zz++++=EXTRAWORD
wherever ^nn+nom+++=wherever
he ^pp3a+pp3+++=he
thrun ^nn+++??+=thrun
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But,
, ^zz++++=EXTRAWORD
by ^in++++=by
my ^pp$+pp1+++=my
sowl ^nn+++??+=sowl,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
the ^ati++++=the
same ^ap++++=same
way ^nn++++=way
with ^in++++=with
the ^ati++++=the
man ^nn++++=man
and ^cc++++0=an'
the ^ati++++=the
woman ^nn++++=woman
in ^in++++=in
the ^ati++++=the
house ^nn++++=house
for ^in++++=for
divil ^nn+++??+=divil
a ^at++++=a
wink ^nn++++=wink
iv ^nn+++??+=iv
sleep ^nn++++=sleep,
, ^zz++++=EXTRAWORD
good ^jj++++=good
or ^cc+phrs+++=or
bad ^jj++++=bad,
, ^zz++++=EXTRAWORD
could ^md+pos+++=could
they ^pp3a+pp3+++=they
get ^vb++++=get
at ^in+ppvb+++=at
all ^abn++++=all,
, ^zz++++=EXTRAWORD
wid ^in++++=wid
the ^ati++++=the
fright ^nn++++=fright
iv ^nn+++??+=iv
the ^ati++++=the
sperit ^nn+++??+=sperit,
, ^zz++++=EXTRAWORD
as ^ql++++=as
they ^pp3a+pp3+++=they
supposed ^vbd+vprv++xvbnx+=supposed;
; ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
with ^in++++=with
the ^ati++++=the
first ^rb++++=first
light ^jj++++=light
they ^pp3a+pp3+++=they
sint ^vbd+++xvbnx+=sint
a ^rb++++=a
little ^rb"++++=little
gossoon ^jj+++??+=gossoon,
, ^zz++++=EXTRAWORD
as ^ql++++=as
fast ^rb++++=fast
as ^ql++++=as
he ^pp3a+pp3+++=he
could ^md+pos+++=could
wag ^vb++++=wag,
, ^zz++++=EXTRAWORD
straight ^jj++++=straight
off ^in+strn+++=off,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
shot ^nn+++xvbn+=shot,
, ^zz++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
priest ^nn++++=priest,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
to ^in++++=to
desire ^nn++++=desire
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
love ^nn++++=love
of ^in++++0=o'
God ^np++++=God,
, ^zz++++=EXTRAWORD
to ^to++++=to
come ^vbi++++=come
to ^in++++=to
them ^pp3o+pp3+++=them
an ^at++++=an
the ^ati++++=the
minute ^nn++++=minute,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
to ^to++++=to
bring ^vbi++++=bring,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
plasin ^nn+++??+=plasin'
' ^zz++++=EXTRAWORD
to ^in++++=to
his ^pp$+pp3+++=his
raverence ^nn+nom+++=raverence,
, ^zz++++=EXTRAWORD
all ^abn++++=all
the ^ati++++=the
little ^jj+atrb+++=little
things ^nns++++=things
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
for ^in++++=for
sayin ^nn+++??+=sayin'
' ^zz++++=EXTRAWORD
mass ^nn++++=mass,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
savin ^nn+++??+=savin'
' ^zz++++=EXTRAWORD
sowls ^nns+++??+=sowls,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
banishin ^nn+++??+=banishin'
' ^zz++++=EXTRAWORD
sperits ^nns+++??+=sperits,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
freakenin ^nn+++??+=freakenin'
' ^zz++++=EXTRAWORD
the ^ati++++=the
divil ^nn+++??+=divil,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
the ^ati++++=the
likes ^nns++++=likes
iv ^nn+++??+=iv
that ^tht+rel+++=that.
. ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
long ^rb++++=long
till ^cs+sub+++=till
his ^pp$+pp3+++=his
raverence ^nn+nom+++=raverence
kem ^nn+++??+=kem
down ^rp++++=down,
, ^zz++++=EXTRAWORD
sure ^jj++++=sure
enough ^dt++++=enough,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
ould ^np++++=ould
grey ^jj+atrb+++=grey
mare ^nn++++=mare,
, ^zz++++=EXTRAWORD
wid ^in++++=wid
the ^ati++++=the
little ^jj+atrb+++=little
mass ^nn++++=mass-boy
- ^zz++++=EXTRAWORD
boy ^nn++++=EXTRAWORD
behind ^in+pl+++=behind
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
the ^ati++++=the
prayer ^nn++++=prayer-books
- ^zz++++=EXTRAWORD
books ^nns++++=EXTRAWORD
and ^cc++++0=an'
Bibles ^nps++++=Bibles,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
all ^rb++++=all
the ^ati++++=the
other ^ap++++=other
mystarious ^jj+atrb+++=mystarious
articles ^nns++++=articles
that ^tht+rel+subj++=that
was ^vbd+bedz+vrb++=was
wantin ^nn+++??+=wantin',
', ^nn+++??+=EXTRAWORD
along ^in++++=along
wid ^in++++=wid
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
as ^in++++=as
soon ^rb+tm+++=soon
as ^ql++++=as
he ^pp3a+pp3+++=he
kem ^nn+++??+=kem
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
' ^zz++++='God
god ^np++++=EXTRAWORD
save ^vb++++=save
all ^abn++++=all
here ^rn+pl+++=here,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='God
god ^np++++=EXTRAWORD
save ^vb++++=save
ye ^pp2+pp2+++=ye,
, ^zz++++=EXTRAWORD
kindly ^rb+cnj+++=kindly,
, ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
raverence ^nn+nom+++=raverence,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
they ^pp3a+pp3+++=they.
. ^zz++++=EXTRAWORD
' ^zz++++='An'
and ^cc+cls+++0=EXTRAWORD
what ^wdt+who+++=what's
's ^vbz+bez+aux++0=EXTRAWORD
gone ^vbd+++xvbn+=gone
wrong ^jj++++=wrong
wid ^in++++=wid
ye ^pp2+pp2+++=ye?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he;
; ^zz++++=EXTRAWORD
' ^zz++++='ye
ye ^pp2+pp2+++=EXTRAWORD
must ^md+nec+++=must
be ^vb+be+vrb++=be
very ^ql+amp+++=very
bad ^jj++++=bad,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
entirely ^rb+cnj+++=entirely,
, ^zz++++=EXTRAWORD
to ^to++++=to
disturb ^vbi++++=disturb
my ^pp$+pp1+++=my
devotions ^nns+nom+++=devotions,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
' ^zz++++='this
this ^dt+dem+++=EXTRAWORD
way ^nn++++=way,
, ^zz++++=EXTRAWORD
jist ^nn++++=jist
at ^in++++=at
breakfast ^nn++++=breakfast-time,'
- ^zz++++=EXTRAWORD
time ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='By
by ^in++++=EXTRAWORD
my ^pp$+pp1+++=my
sowkins ^nns+++??+=sowkins,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Nell ^np++++=Nell,
, ^zz++++=EXTRAWORD
' ^zz++++='it's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
bad ^jj++++=bad
enough ^qlp++++=enough
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are,
, ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
raverence ^nn+nom+++=raverence,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
' ^zz++++='for
for ^in++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
poor ^jj+atrb+++=poor
Jim ^np++++=Jim's
's ^$++++=EXTRAWORD
sperit ^nn+++??+=sperit,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she;
; ^zz++++=EXTRAWORD
' ^zz++++='God
god ^np++++=EXTRAWORD
rest ^nn++++=rest
his ^pp$+pp3+++=his
sowl ^nn+++??+=sowl,
, ^zz++++=EXTRAWORD
wherever ^nn+nom+++=wherever
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
' ^zz++++='that
that ^dt+pdem+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
wandherin ^nn+++??+=wandherin'
' ^zz++++=EXTRAWORD
up ^rp++++=up
and ^cc++++0=an'
down ^in+strn+++=down,
, ^zz++++=EXTRAWORD
opossite ^nn++++=opossite
the ^ati++++=the
door ^nn++++=door
all ^rb++++=all
night ^nn++++=night,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
' ^zz++++='in
in ^in++++=EXTRAWORD
the ^ati++++=the
way ^nn++++=way
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
no ^at++++=no
use ^nn++++=use
at ^rb++++=at
all ^abn++++=all,
, ^zz++++=EXTRAWORD
thryin ^nn+++??+=thryin'
' ^zz++++=EXTRAWORD
to ^to++++=to
get ^vbi++++=get
a ^at++++=a
wink ^nn++++=wink
iv ^nn+++??+=iv
sleep ^nn++++=sleep,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she.
. ^zz++++=EXTRAWORD
' ^zz++++='It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
to ^to++++=to
lay ^vbi++++=lay
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
want ^vb++++=want
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suppose ^vb+vprv+++=suppose,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
the ^ati++++=the
priest ^nn++++=priest.
. ^zz++++=EXTRAWORD
' ^zz++++='If
if ^cs+cnd+++=EXTRAWORD
your ^pp$+pp2+++=your
raverence ^nn+nom+++=raverence
' ^zz++++='id
id ^nn+++??+=EXTRAWORD
do ^vb+do+vrb++=do
that ^dt+dem+++=that
same ^ap++++=same,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
' ^zz++++='id
id ^nn+++??+=EXTRAWORD
be ^vb+be+vrb++=be
plasin ^nn+++??+=plasin'
' ^zz++++=EXTRAWORD
to ^in++++=to
us ^pp1o+pp1+++=us,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Andy ^np+++??+=Andy.
. ^zz++++=EXTRAWORD
' ^zz++++='It'll
it ^pp3+it+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
rather ^rb++++=rather
expinsive ^jj+pred+++=expinsive,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
the ^ati++++=the
priest ^nn++++=priest.
. ^zz++++=EXTRAWORD
' ^zz++++='We'll
we ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
not ^xnot++not++=not
differ ^vb++++=differ
about ^in++++=about
the ^ati++++=the
price ^nn++++=price,
, ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
raverence ^nn+nom+++=raverence,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Andy ^np+++??+=Andy.
. ^zz++++=EXTRAWORD
' ^zz++++='Did
did ^vbd+dod+vrb++=EXTRAWORD
the ^ati++++=the
sperit ^nn+++??+=sperit
stop ^vb++++=stop
long ^rb++++=long?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
the ^ati++++=the
priest ^nn++++=priest.
. ^zz++++=EXTRAWORD
' ^zz++++='Most
most ^ap+emph+++=EXTRAWORD
part ^nn++++=part
iv ^nn+++??+=iv
the ^ati++++=the
night ^nn++++=night,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Nell ^np++++=Nell,
, ^zz++++=EXTRAWORD
' ^zz++++='the
the ^ati++++=EXTRAWORD
Lord ^npt++++=Lord
be ^vb+be+vrb++=be
merciful ^jj+pred+++=merciful
to ^in++++=to
us ^pp1o+pp1+++=us
all ^rb++++=all!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she.
. ^zz++++=EXTRAWORD
' ^zz++++='That'll
that ^dt+pdem+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
make ^vb++++=make
it ^pp3+it+++=it
more ^rbr++++=more
costly ^jj++++=costly
than ^cs+sub+++=than
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='An'
and ^cc++++0=EXTRAWORD
did ^vbd+dod+aux++=did
it ^pp3+it+++=it
make ^vb++++=make
much ^ap++++=much
noise ^nn++++=noise?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='By
by ^in++++=EXTRAWORD
my ^pp$+pp1+++=my
sowl ^nn+++??+=sowl,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
it ^pp3+it+++=it
that ^dt+pdem+++=that
did ^vbd+dod+vrb++=did,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Andy ^np+++??+=Andy;
; ^zz++++=EXTRAWORD
' ^zz++++='leatherin'
leatherin ^nn+++??+=EXTRAWORD
' ^zz++++=EXTRAWORD
the ^ati++++=the
door ^nn++++=door
wid ^in++++=wid
sticks ^nns++++=sticks
and ^cc++++=and
stones ^nns++++=stones,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
' ^zz++++='antil
antil ^nn+++??+=EXTRAWORD
I ^pp1a+pp1+++=I
fairly ^rb++++=fairly
thought ^vbd+++xvbn+=thought
every ^at++++=every
minute ^nn++++=minute,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
' ^zz++++='the
the ^ati++++=EXTRAWORD
ould ^np++++=ould
boords ^nns+++??+=boords
id ^nn+++??+=id
smash ^vb++++=smash,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
the ^ati++++=the
sperit ^nn+++??+=sperit
id ^nn+++??+=id
be ^vb+be+vrb++=be
in ^in++++=in
an ^at++++=an
top ^nn++++=top
iv ^nn+++??+=iv
us ^pp1o+pp1+++=us
God ^np++++=God
bless ^vb++++=bless
us ^pp1o+pp1+++=us,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='Phiew!'
phiew ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
the ^ati++++=the
priest ^nn++++=priest;
; ^zz++++=EXTRAWORD
' ^zz++++='it'll
it ^pp3+it+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
cost ^vb++++=cost
a ^at++++=a
power ^nn++++=power
iv ^nn+++??+=iv
money ^nn++++=money.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
raverence ^nn+nom+++=raverence,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Andy ^np+++??+=Andy,
, ^zz++++=EXTRAWORD
' ^zz++++='take
take ^vb++++=EXTRAWORD
whatever ^nn+nom+++=whatever
you ^pp2+pp2+++=you
like ^vb++++=like,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he;
; ^zz++++=EXTRAWORD
' ^zz++++='only
only ^rb+down+++=EXTRAWORD
make ^vb++++=make
sure ^jj++++=sure
it ^pp3+it+++=it
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
annoy ^nn+++??+=annoy
us ^pp1o+pp1+++=us
any ^dti++++=any
more ^rbr++++=more,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='Oh!
oh ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
by ^in++++=by
my ^pp$+pp1+++=my
sowkins ^nns+++??+=sowkins,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
the ^ati++++=the
priest ^nn++++=priest,
, ^zz++++=EXTRAWORD
' ^zz++++='it'll
it ^pp3+it+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
the ^ati++++=the
quarest ^jjt+atrb+++=quarest
ghost ^nn++++=ghost
in ^in++++=in
the ^ati++++=the
siven ^jj+atrb++xvbn+=siven
parishes ^nns++++=parishes,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
' ^zz++++='if
if ^cs+cnd+++=EXTRAWORD
it ^pp3+it+++=it
has ^vbz+hvz+vrb++=has
the ^ati++++=the
courage ^nn+nom+++=courage
to ^to++++=to
come ^vbi++++=come
back ^jjb++++=back,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
' ^zz++++='afther
afther ^jjr++++=EXTRAWORD
what ^wdt+who+++=what
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
do ^vb+do+vrb++=do
this ^dt+dem+++=this
mornin ^nn+++??+=mornin',
', ^nn+++??+=EXTRAWORD
plase ^nn+++??+=plase
God ^np++++=God,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he;
; ^zz++++=EXTRAWORD
' ^zz++++='so
so ^ql++++=EXTRAWORD
we ^pp1a+pp1+++=we'll
'll ^md+prd+++0=EXTRAWORD
say ^vb+vpub+++=say
twelve ^cd++++=twelve
pounds ^nns++++=pounds;
; ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
God ^np++++=God
knows ^vbz+vprv+tht0++=knows
it ^pp3+it+++=it's
