We ^pp1a+pp1+++=We
its ^pp$+it+++=its
expression ^nn++++=expression
and ^cc++++=and
force ^nn++++=force.
. ^zz++++=EXTRAWORD
" ^zz++++="Wait
wait ^vb++++=EXTRAWORD
till ^cs+sub+++=till
we ^pp1a+pp1+++=we
have ^vb+hv+aux++=have
eaten ^vprf+++xvbnx+=eaten
our ^pp$+pp1+++=our
fill ^vb++++=fill
and ^cc++++=and
then ^rn+tm+++=then
we ^pp1a+pp1+++=we'll
'll ^md+prd+++0=EXTRAWORD
settle ^vb++++=settle
accounts ^nns++++=accounts
with ^in++++=with
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
remarked ^vbd+vpub++xvbn+=remarked
" ^zz++++="the
the ^ati++++=EXTRAWORD
student ^nn++++=student"
" ^zz++++=EXTRAWORD
viciously ^rb++++=viciously.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
then ^rn+tm+++=then
through ^in++++=through
the ^ati++++=the
silence ^nn+nom+++=silence
of ^in++++=of
the ^ati++++=the
night ^nn++++=night
resounded ^vbd+++xvbn+=resounded
a ^at++++=a
wailing ^jj+atrb++xvbg+=wailing
cry ^nn++++=cry
which ^whp+rel+obj++=which
frightened ^jj+++xvbn+=frightened
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
brothers ^nns+nom+++=brothers
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
how ^wrb+who+whq++=how
could ^md+pos+++=could
I ^pp1a+pp1+++=I
tell ^vb++++=tell?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
fired ^vbd+++xvbnx+=fired
because ^cs+cos+++=because
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
frightened ^vpsv++agls+xvbnx+=frightened.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
going ^vbg+++xvbgx+=going
from ^in++++=from
New ^jj+atrb+++=New
Athos ^np+++??+=Athos
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
Government ^nn+nom+++=Government
of ^in++++=of
Smolensk ^np+++??+=Smolensk
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
Lord ^npt++++=Lord!
! ^zz++++=EXTRAWORD
The ^ati++++=The
fever ^nn++++=fever
has ^vbz+hvz+aux++=has
caught ^vprf+++xvbnx+=caught
me ^pp1o+pp1+++=me
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
it ^pp3+it+++=it
burns ^np++++=burns
me ^pp1o+pp1+++=me
up ^rp++++=up
like ^in++++=like
the ^ati++++=the
sun ^nn++++=sun
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
woe ^np++++=woe
is ^vbz+bez+vrb++=is
me ^pp1o+pp1+++=me!
! ^zz++++=EXTRAWORD
Even ^rb++++=Even
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
left ^vbd+++xvbnx+=left
Athos ^np+++??+=Athos
the ^ati++++=the
fever ^nn++++=fever
was ^vbd+bedz+vrb++=was
upon ^in++++=upon
me ^pp1o+pp1+++=me
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
doing ^vbg+++xvbgx+=doing
some ^dti++++=some
carpenter ^nn+nom+++=carpenter's
's ^$++++=EXTRAWORD
work ^nn++++=work
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
a ^at++++=a
carpenter ^nn+nom+++=carpenter
by ^in++++=by
trade ^nn++++=trade
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
At ^rb++++=At
home ^nr++++=home
is ^vbz+bez+vrb++=is
my ^pp$+pp1+++=my
wife ^nn++++=wife
and ^cc++++=and
two ^cd++++=two
little ^jj+atrb+++=little
girls ^nns++++=girls
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
for ^in++++=for
three ^cd++++=three
or ^cc++++=or
four ^cd++++=four
years ^nns++++=years
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
not ^xnot++not++=not
seen ^vprf+++xvbn+=seen
them ^pp3o+pp3+++=them
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
brothers ^nns+nom+++=brothers
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
all ^rb++++=all!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
are ^vb+ber+aux++=are
eating ^vbg+++xvbgx+=eating,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
bother ^vb++++=bother,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
" ^zz++++="the
the ^ati++++=EXTRAWORD
student ^nn++++=student."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Lord
lord ^npt++++=EXTRAWORD
God ^np++++=God!
! ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
only ^rb+down+++=only
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
known ^vprf+++xvbnx+=known
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you
were ^vbd+bed+vrb++=were
quiet ^nn++++=quiet
peaceable ^jj+atrb+++=peaceable
folks ^nns++++=folks
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
think ^vb+vprv+tht0++=think
I ^pp1a+pp1+++=I
would ^md+prd+++=would
have ^vb+hv+aux++=have
fired ^vprf+++xvbnx+=fired?
? ^zz++++=EXTRAWORD
And ^cc+cls+++=And
here ^rn+pl+++=here
in ^in++++=in
the ^ati++++=the
steppe ^nn++++=steppe
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
at ^in++++=at
night ^nn++++=night,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
brothers ^nns+nom+++=brothers,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
cannot ^md+pos+not++=cannot
say ^vb+vpub+tht0++=say
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
guilty ^jj+pred+++=guilty,
, ^zz++++=EXTRAWORD
surely ^rb++++=surely?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
spoke ^vbd+++xvbnx+=spoke
and ^cc++++=and
he ^pp3a+pp3+++=he
wept ^vbd+++xvbnx+=wept,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
to ^to++++=to
speak ^vbi++++=speak
more ^rbr++++=more
accurately ^rb+cnj+++=accurately,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
uttered ^vbd+++xvbnx+=uttered
a ^at++++=a
sort ^nn++++=sort
of ^in++++=of
tremulous ^nn++++=tremulous
terrified ^vprf+++xvbn+=terrified
howl ^nn++++=howl.
. ^zz++++=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
miser ^nn++++=miser!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
soldier ^nn++++=soldier
contemptuously ^rb++++=contemptuously.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
must ^md+nec+++=must
have ^vb+hv+vrb++=have
money ^nn++++=money
about ^rb++++=about
him ^pp3o+pp3+++=him,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
observed ^vbd+vprv++xvbn+=observed
" ^zz++++="the
the ^ati++++=EXTRAWORD
student ^nn++++=student."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
soldier ^nn++++=soldier
winked ^vbd+++xvbn+=winked,
, ^zz++++=EXTRAWORD
looked ^j+++xvbn+=looked
at ^rb++++=at
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
smiled ^vbd+++xvbn+=smiled.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
sharp ^jj++++=sharp
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
give ^vb++++=give
us ^pp1o+pp1+++=us
some ^dti++++=some
of ^in++++=of
the ^ati++++=the
firewood ^nn+++??+=firewood
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we'll
'll ^md+prd+++0=EXTRAWORD
light ^vb++++=light
up ^rp++++=up
and ^cc++++=and
go ^vb++++=go
to ^to++++=to
sleep ^vbi++++=sleep."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
how ^wrb+who+++=how
about ^rb++++=about
him ^pp3o+pp3+++=him?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
inquired ^vbd+++xvbn+=inquired
" ^zz++++="the
the ^ati++++=EXTRAWORD
student ^nn++++=student."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
deuce ^nn+++??+=deuce
take ^vb++++=take
him ^pp3o+pp3+++=him!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
may ^md+pos+++=may
roast ^vb++++=roast
himself ^ppl+pp3+++=himself
with ^in++++=with
us ^pp1o+pp1+++=us
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
likes ^vbz++++=likes
what ^wdt+who+++=what?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
might ^md+pos+++=might
follow ^vb+vprv+++=follow
us ^pp1o+pp1+++=us!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
" ^zz++++="the
the ^ati++++=EXTRAWORD
student ^nn++++=student"
" ^zz++++=EXTRAWORD
shook ^vbd+++xvbn+=shook
his ^pp$+pp3+++=his
sharp ^jj++++=sharp
head ^jjb++++=head.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
went ^vbd+++xvbn+=went
to ^to++++=to
fetch ^vbi++++=fetch
the ^ati++++=the
materials ^nns+nom+++=materials
we ^pp1a+pp1+++=we
had ^vbd+hvd+aux++=had
collected ^vprf+++xvbnx+=collected,
, ^zz++++=EXTRAWORD
threw ^j+++xvbn+=threw
them ^pp3o+pp3+++=them
down ^in++++=down
where ^wrb+who+++=where
the ^ati++++=the
carpenter ^nn+nom+++=carpenter
had ^vbd+hvd+aux++=had
brought ^vprf+++xvbnx+=brought
us ^pp1o+pp1+++=us
to ^in++++=to
a ^at++++=a
standstill ^nn++++=standstill
with ^in++++=with
his ^pp$+pp3+++=his
threatening ^jj+atrb+++=threatening
cry ^nn++++=cry,
, ^zz++++=EXTRAWORD
set ^j+++xvbn+=set
light ^jj++++=light
to ^in++++=to
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
soon ^rb+tm+++=soon
were ^vbd+bed+aux++=were
sitting ^vbg+++xvbgx+=sitting
round ^rb++++=round
a ^at++++=a
bonfire ^nn++++=bonfire.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
burnt ^vbd+++xvbn+=burnt
quietly ^rb++++=quietly
in ^in++++=in
the ^ati++++=the
windless ^jj+atrb+++=windless
night ^nn++++=night
and ^cc++++=and
lighted ^vbd+++xvbn+=lighted
up ^rp++++=up
the ^ati++++=the
tiny ^jj+atrb+++=tiny
space ^nn++++=space
occupied ^vwbn+++xvbn+=occupied
by ^in++++=by
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
ached ^vbd+++xvbn+=ached
to ^to++++=to
go ^vbi++++=go
to ^to++++=to
sleep ^vbi++++=sleep,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
for ^in++++=for
all ^abn++++=all
that ^dt+dem+++=that
we ^pp1a+pp1+++=we
should ^md+nec+++=should
have ^vb+hv+aux++=have
liked ^vprf+++xvbnx+=liked
a ^rb++++=a
little ^rb"++++=little
more ^rbr++++=more
supper ^nn++++=supper
first ^rb++++=first.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
brothers ^nns+nom+++=brothers!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
carpenter ^nn+nom+++=carpenter
called ^vbd+++xvbn+=called
to ^in++++=to
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
lying ^vbg+++xvbgx+=lying
three ^cd++++=three
yards ^nns++++=yards
off ^in+strn+++=off,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sometimes ^rb++++=sometimes
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
me ^vbi++++=me
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
whispering ^vbg+++xvbgx+=whispering
something ^pn++++=something.
. ^zz++++=EXTRAWORD
" ^zz++++="Well!"
well ^rb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
soldier ^nn++++=soldier.
. ^zz++++=EXTRAWORD
" ^zz++++="May
may ^md+pos+++=EXTRAWORD
I ^pp1a+pp1+++=I
come ^vb++++=come
to ^in++++=to
you ^pp2+pp2+++=you
to ^in++++=to
the ^ati++++=the
fire ^nn++++=fire?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
about ^md"++pmd"++=about
to ^md+prd+++=to
die ^vb++++=die
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
all ^abn++++=all
my ^pp$+pp1+++=my
bones ^nns++++=bones
are ^vb+ber+aux++=are
broken ^vpsv++agls+xvbnx+=broken
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
Lord ^npt++++=Lord!
! ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
plain ^nn++++=plain
to ^in++++=to
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
never ^rb++splt++=never
live ^vb++++=live
to ^to++++=to
get ^vbi++++=get
home ^nr++++=home."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Crawl
crawl ^nn++++=EXTRAWORD
along ^in++++=along
then ^rn+tm+++=then,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
" ^zz++++="the
the ^ati++++=EXTRAWORD
student ^nn++++=student"
" ^zz++++=EXTRAWORD
who ^whp+who+++=who
decided ^vbd+vprv++xvbn+=decided.
. ^zz++++=EXTRAWORD
Very ^ql+amp+++=Very
gradually ^rb+cnj+++=gradually,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
fearing ^vbg+vprv++xvbg+=fearing
to ^to++++=to
lose ^vbi++++=lose
hand ^nn++++=hand
or ^cc++++=or
foot ^nn++++=foot,
, ^zz++++=EXTRAWORD
the ^ati++++=the
carpenter ^nn+nom+++=carpenter
moved ^vbd+++xvbn+=moved
along ^in++++=along
the ^ati++++=the
ground ^nn++++=ground
towards ^in++++=towards
the ^ati++++=the
fire ^nn++++=fire.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
a ^at++++=a
tall ^jj++++=tall
and ^cc++++=and
frightfully ^rb++++=frightfully
wasted ^vbd+++xvbn+=wasted
man ^nn++++=man,
, ^zz++++=EXTRAWORD
every ^at++++=every
part ^nn++++=part
of ^in++++=of
him ^pp3o+pp3+++=him
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
quivering ^vbg+++xvbgx+=quivering,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
large ^jj+atrb+++=large
dim ^jj+atrb+++=dim
eyes ^nns++++=eyes
expressed ^vbd+vpub++xvbn+=expressed
the ^ati++++=the
pain ^nn++++=pain
that ^tht+rel+subj++=that
was ^vbd+bedz+aux++=was
consuming ^vbg+++xvbgx+=consuming
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
shrivelled ^jj+atrb+++=shrivelled
face ^nn++++=face
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
bony ^jj++++=bony,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vb+hv+vrb++=had
in ^in+cmpx+++=in
the ^in"++++=the
light ^in"++++=light
of ^in"++++=of
the ^ati++++=the
fire ^nn++++=fire
a ^at++++=a
yellowish ^jj+atrb+++=yellowish
earthy ^jj+atrb+++=earthy
cadaverous ^jj+atrb+++=cadaverous
colour ^nn++++=colour.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
still ^rb+atrb+++=still
tremulous ^jj+pred+++=tremulous,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
excited ^vbd+++xvbn+=excited
our ^pp$+pp1+++=our
contemptuous ^jj+atrb+++=contemptuous
pity ^nn++++=pity.
. ^zz++++=EXTRAWORD
Stretching ^vbg+++xvbg+=Stretching
his ^pp$+pp3+++=his
long ^jj+atrb+++=long
thin ^jj+atrb+++=thin
hands ^nns++++=hands
towards ^in++++=towards
the ^ati++++=the
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
rubbed ^vbd+++xvbnx+=rubbed
his ^pp$+pp3+++=his
bony ^jj+atrb+++=bony
fingers ^nns+nom+++=fingers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
kneaded ^vbd+++xvbn+=kneaded
their ^pp$+pp3+++=their
joints ^nns++++=joints
slowly ^rb++++=slowly
and ^cc+phrs+++=and
wearily ^rb++++=wearily.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
it ^pp3+it+++=it
went ^vbd+++xvbn+=went
against ^in+ppvb+++=against
us ^pp1o+pp1+++=us
to ^to++++=to
look ^vbi++++=look
at ^in++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
cut ^vbd+++xvbn+=cut
such ^abl++++=such
a ^at++++=a
figure ^nn++++=figure
for ^in+strn+++=for,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
why ^wrb+who+whq++=why
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you
go ^vb++++=go
on ^in++++=on
foot ^nn++++=foot?
? ^zz++++=EXTRAWORD
to ^to++++=to
save ^vbi++++=save
expense ^nn++++=expense,
, ^zz++++=EXTRAWORD
eh ^uh++++=eh?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
soldier ^nn++++=soldier
surlily ^rb++++=surlily.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
advised ^jj+++xvbn+=advised
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
go ^vb++++=go,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
they ^pp3a+pp3+++=they,
, ^zz++++=EXTRAWORD
by ^in++++=by
water ^nn++++=water,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
go ^vb++++=go
by ^in++++=by
way ^in"++++=way
of ^in"++++=of
the ^ati++++=the
Crimea ^np++++=Crimea,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
air ^nn++++=air,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
lo ^np++++=lo!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
cannot ^md+pos+not++=cannot
go ^vb++++=go,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
dying ^vbg+++xvbgx+=dying,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
brothers ^nns+nom+++=brothers.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
die ^vb++++=die
alone ^jj++++=alone
in ^in++++=in
the ^ati++++=the
steppe ^nn++++=steppe
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
the ^ati++++=the
birds ^nns++++=birds
will ^md+prd+++=will
pick ^vb++++=pick
my ^pp$+pp1+++=my
bones ^nns++++=bones
and ^cc++++=and
nobody ^pn++++=nobody
will ^md+prd+++=will
know ^vb+vprv+++=know
about ^in++++=about
it ^pp3+it+++=it
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
wife ^nn++++=wife
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
little ^jj+atrb+++=little
daughters ^nns+nom+++=daughters
will ^md+prd+++=will
be ^vb+be+aux++=be
waiting ^vbg+++xvbgx+=waiting
for ^in++++=for
me ^pp1o+pp1+++=me
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wrote ^vbd+vprv++xvbnx+=wrote
to ^in++++=to
them ^pp3o+pp3+++=them
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
and ^cc+cls+++=and
my ^pp$+pp1+++=my
bones ^nns++++=bones
will ^md+prd+++=will
be ^vb+be+aux++=be
washed ^vpsv++by+xvbnx+=washed
by ^in++++=by
the ^ati++++=the
rains ^nns++++=rains
of ^in++++=of
the ^ati++++=the
steppe ^nn++++=steppe
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Lord ^npt++++=Lord,
, ^zz++++=EXTRAWORD
Lord ^npt++++=Lord!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
uttered ^vbd+++xvbnx+=uttered
the ^ati++++=the
anguished ^jj+atrb+++=anguished
howl ^nn++++=howl
of ^in++++=of
a ^at++++=a
wounded ^jj+++xvbn+=wounded
wolf ^np++++=wolf.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
devil ^nn++++=devil!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
soldier ^nn++++=soldier,
, ^zz++++=EXTRAWORD
waxing ^jj+atrb++xvbg+=waxing
wrath ^nn++++=wrath,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
springing ^nvbg+++xvbg+=springing
to ^in++++=to
his ^pp$+pp3+++=his
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
you ^pp2+pp2+++=you
whine ^nn++++=whine!
! ^zz++++=EXTRAWORD
Can ^md+pos+++=Can't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
leave ^vb++++=leave
folks ^nns++++=folks
in ^in++++=in
peace ^nn++++=peace!
! ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You're
're ^vb+ber+aux++0=EXTRAWORD
dying ^vbg+++xvbgx+=dying,
, ^zz++++=EXTRAWORD
eh ^uh++++=eh?
? ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
die ^vb++++=die
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
hold ^vb+vprv+++=hold
your ^pp$+pp2+++=your
tongue ^nn++++=tongue
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
use ^nn++++=use
are ^vb+ber+vrb++=are
you ^pp2+pp2+++=you
to ^in++++=to
anyone ^pn++++=anyone?
? ^zz++++=EXTRAWORD
Shut ^j+++xvbn+=Shut
up ^rp++++=up!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Give
give ^vb++++=EXTRAWORD
him ^pp3o+pp3+++=him
one ^pn++++=one
on ^in++++=on
the ^ati++++=the
chump ^nn+++??+=chump!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
suggested ^vbd+vpub++xvbn+=suggested
" ^zz++++="the
the ^ati++++=EXTRAWORD
student ^nn++++=student."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Lie
lie ^vb++++=EXTRAWORD
down ^rp++++=down
and ^cc++++=and
sleep ^nn++++=sleep!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc+cls+++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
want ^vb++++=want
to ^to+vcmp+++=to
be ^vbi++vrb++=be
by ^in++++=by
the ^ati++++=the
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
howl ^vb++++=howl,
, ^zz++++=EXTRAWORD
really ^rb+cnj+++=really,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know... ^nn+++??+=know...."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Now
now ^rn+tm+++=EXTRAWORD
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
heard ^vprf+++xvbnx+=heard,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
soldier ^nn++++=soldier
savagely ^rb+cnj+++=savagely,
, ^zz++++=EXTRAWORD
" ^zz++++="pray
pray ^vb+vsua+++=EXTRAWORD
understand ^vb+vprv+++=understand.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
fancy ^vb+vprv+tht0++=fancy
we ^pp1a+pp1+++=we
shall ^md+prd+++=shall
pity ^vb++++=pity
you ^pp2+pp2+++=you
and ^cc++++=and
pay ^nn++++=pay
attention ^nn+nom+++=attention
to ^in++++=to
