Old ^jj+atrb+++=Old
unheard ^jj+atrb+++=unheard
parley ^nn+++??+=parley;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then
the ^ati++++=the
door ^nn++++=door
swung ^vbd+++xvbn+=swung
wide ^jj+atrb+++=wide
open ^nn++++=open,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Saunders ^nns+nom+++=Saunders
entered ^vbd+++xvbn+=entered,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
shut ^vbd+++xvbn+=shut
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
blest ^jjt+pred+++=blest!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
man ^nn++++=man
on ^in++++=on
the ^ati++++=the
kerb ^nn++++=kerb;
; ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
wonder ^vb++++=wonder
how ^wrb+who+++=how
the ^ati++++=the
old ^jj++++=old
duffer ^jjr++++=duffer
worked ^jj+++xvbn+=worked
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wish ^vb+vprv+tht0++=wish
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
asked ^vprf+++xvbnx+=asked
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
None ^pn++++=None
of ^in++++=of
the ^ati++++=the
rest ^nn++++=rest
made ^vbd+++xvbn+=made
any ^dti++++=any
comment ^nn+nom+++=comment;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
struck ^vpsv++agls+xvbnx+=struck
dumb ^jj++++=dumb
with ^in++++=with
amazement ^nn+nom+++=amazement
at ^in++++=at
the ^ati++++=the
success ^nns+nom+++=success
of ^in++++=of
the ^ati++++=the
old ^jj+atrb+++=old
gentleman ^nn+nom+++=gentleman,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vb+hv+vrb++=had
even ^rb++++=even
to ^to++++=to
ask ^vbi++++=ask
if ^cs+cnd+++=if
that ^dt+pdem+++=that
were ^vbd+bed+vrb++=were
the ^ati++++=the
club ^nn++++=club.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
porter ^nn++++=porter
opened ^vbd+++xvbn+=opened
the ^ati++++=the
door ^nn++++=door
he ^pp3a+pp3+++=he
repeated ^vbd+++xvbnx+=repeated
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
questions ^nns+nom+++=questions
asked ^vbd+vsua++xvbn+=asked
a ^at++++=a
moment ^nn++++=moment
before ^in++++=before
by ^in++++=by
the ^ati++++=the
man ^nn++++=man
on ^in++++=on
the ^ati++++=the
kerb ^nn++++=kerb.
. ^zz++++=EXTRAWORD
" ^zz++++="Have
have ^vb+hv+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
an ^at++++=an
invitation ^nn+nom+++=invitation,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man,
, ^zz++++=EXTRAWORD
deftly ^rb++++=deftly
placing ^vbg+++xvbg+=placing
his ^pp$+pp3+++=his
stick ^vb++++=stick
so ^ql++++=so
that ^cs+sub+++=that
the ^ati++++=the
barely ^rb+down+++=barely
opened ^vbd+++xvbn+=opened
door ^nn++++=door
could ^md+pos+++=could
not ^xnot++not++=not
be ^vb+be+aux++=be
closed ^vpsv++agls+xvbnx+=closed
until ^cs+sub+++=until
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
withdrawn ^vpsv++agls+xvbnx+=withdrawn.
. ^zz++++=EXTRAWORD
" ^zz++++="No!
no ^at++++=EXTRAWORD
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
want ^vb++++=want
to ^to+vcmp+++=to
see ^vbi+vprv+tht0++=see
my ^pp$+pp1+++=my
son ^nn++++=son,
, ^zz++++=EXTRAWORD
Richard ^np++++=Richard
Saunders ^nns+nom+++=Saunders.
. ^zz++++=EXTRAWORD
Is ^vbz+bez+vrb++=Is
he ^pp3a+pp3+++=he
inside ^jjb++++=inside?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
porter ^nn++++=porter
instantly ^rb+tm+++=instantly
threw ^vbd+++xvbn+=threw
open ^jj++++=open
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="They're
they ^pp3a+pp3+++=EXTRAWORD
're ^vb+ber+aux++0=EXTRAWORD
expecting ^vbg+vprv+tht0+xvbgx+=expecting
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir.
. ^zz++++=EXTRAWORD
Kindly ^rb++++=Kindly
come ^vprf+++xvbn+=come
this ^dt+dem+++=this
way ^nn++++=way,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man
followed ^vbd+vprv++xvbn+=followed,
, ^zz++++=EXTRAWORD
wondering ^vbg+++xvbg+=wondering
at ^in++++=at
the ^ati++++=the
cordiality ^nn+nom+++=cordiality
of ^in++++=of
his ^pp$+pp3+++=his
reception ^nn+nom+++=reception.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
must ^md+nec+++=must
be ^vb+be+vrb++=be
some ^dti++++=some
mistake ^nn++++=mistake.
. ^zz++++=EXTRAWORD
Expecting ^vbg+vprv++xvbg+=Expecting
him ^pp3o+pp3+++=him?
? ^zz++++=EXTRAWORD
How ^wrb+who+whq++=How
could ^md+pos+++=could
that ^dt+pdem+++=that
be ^vb+be+vrb++=be!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
led ^vpsv++agls+xvbnx+=led
into ^in++++=into
a ^at++++=a
most ^ql+emph+++=most
sumptuous ^jj+atrb+++=sumptuous
parlour ^nn++++=parlour
where ^wrb+who+++=where
a ^at++++=a
cluster ^nn+nom+++=cluster
of ^in++++=of
electric ^jj+atrb+++=electric
lamps ^nns++++=lamps
in ^in++++=in
the ^ati++++=the
ceiling ^nn+nom+++=ceiling
threw ^vbd+++xvbn+=threw
a ^at++++=a
soft ^jj+atrb+++=soft
radiance ^nn+nom+++=radiance
around ^in++++=around
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
" ^zz++++="Be
be ^vb+be+aux++=EXTRAWORD
seated ^vpsv++agls+xvbnx+=seated,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
tell ^vb++++=tell
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Hammond ^np++++=Hammond
that ^tht+rel+obj++=that
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
here ^rn+pl+++=here."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But--stop
but ^cc++++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
stop ^vb++++=EXTRAWORD
a ^at++++=a
moment ^nn++++=moment.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Hammond ^np++++=Hammond.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
nothing ^pn++++=nothing
to ^to++++=to
do ^vbi++++=do
with ^in++++=with
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Hammond ^np++++=Hammond.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
want ^vb++++=want
to ^to+vcmp+++=to
see ^vbi+vprv+tht0++=see
my ^pp$+pp1+++=my
son ^nn++++=son.
. ^zz++++=EXTRAWORD
Is ^vbz+bez+vrb++=Is
it ^pp3+it+++=it
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Hammond ^np++++=Hammond
the ^ati++++=the
banker ^nn++++=banker?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
told ^vbd+vpub++xvbnx+=told
me ^pp1o+pp1+++=me
to ^to++++=to
bring ^vbi++++=bring
you ^pp2+pp2+++=you
in ^in++++=in
here ^rn+pl+++=here
when ^wrb+who+++=when
you ^pp2+pp2+++=you
came ^vbd+++xvbn+=came
and ^cc++++=and
to ^to++++=to
let ^vbi++++=let
him ^pp3o+pp3+++=him
know ^vb+vprv+++=know
at ^rb++++=at
once ^rb"+tm+++=once."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man
drew ^vbd+++xvbn+=drew
his ^pp$+pp3+++=his
hand ^nn++++=hand
across ^in+pl+++=across
his ^pp$+pp3+++=his
brow ^nn++++=brow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ere ^nn+++??+=ere
he ^pp3a+pp3+++=he
could ^md+pos+++=could
reply ^vb++++=reply
the ^ati++++=the
porter ^nn++++=porter
had ^vbd+hvd+aux++=had
disappeared ^vprf+++xvbnx+=disappeared.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
sat ^vbd+++xvbnx+=sat
down ^rb+phrv+++=down
in ^in++++=in
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
exceedingly ^rb++++=exceedingly
easy ^jj+atrb+++=easy
leather ^nn++++=leather
chairs ^nns++++=chairs
and ^cc++++=and
gazed ^vpsv++agls+xvbn+=gazed
in ^in++++=in
bewilderment ^nn+nom+++=bewilderment
around ^in++++=around
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
The ^ati++++=The
fine ^jj+atrb+++=fine
pictures ^nns++++=pictures
on ^in++++=on
the ^ati++++=the
wall ^nn++++=wall
related ^vbd+++xvbn+=related
exclusively ^rb++++=exclusively
to ^in++++=to
sporting ^nn++++=sporting
subjects ^nns++++=subjects.
. ^zz++++=EXTRAWORD
A ^at++++=A
trim ^nn++++=trim
yacht ^nn++++=yacht,
, ^zz++++=EXTRAWORD
with ^in++++=with
its ^pp$+it+++=its
tall ^jj+atrb+++=tall,
, ^zz++++=EXTRAWORD
slim ^jj+atrb+++=slim
masts ^nns+++??+=masts
and ^cc++++=and
towering ^jj+atrb++xvbg+=towering
cloud ^nn++++=cloud
of ^in++++=of
canvas ^nn++++=canvas
at ^in++++=at
an ^at++++=an
apparently ^rb++++=apparently
dangerous ^jj+atrb+++=dangerous
angle ^nn++++=angle,
, ^zz++++=EXTRAWORD
seemed ^j+++xvbn+=seemed
sailing ^jj+++xvbg+=sailing
directly ^rb++++=directly
at ^in++++=at
the ^ati++++=the
spectator ^nn++++=spectator.
. ^zz++++=EXTRAWORD
Pugilists ^nns+nom++??+=Pugilists,
, ^zz++++=EXTRAWORD
naked ^jj++++=naked
to ^in++++=to
the ^ati++++=the
waists ^nn++++=waists,
, ^zz++++=EXTRAWORD
held ^j+++xvbn+=held
their ^pp$+pp3+++=their
clinched ^vbd+++xvbn+=clinched
fists ^nns++++=fists
in ^in++++=in
menacing ^jj+atrb+++=menacing
attitudes ^nns++++=attitudes.
. ^zz++++=EXTRAWORD
Race ^nn++++=Race-horses,
- ^zz++++=EXTRAWORD
horses ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
in ^in++++=in
states ^nns++++=states
of ^in++++=of
activity ^nn+nom+++=activity
and ^cc++++=and
at ^rb++++=at
rest ^nn++++=rest,
, ^zz++++=EXTRAWORD
were ^vbd+bed+aux++=were
interspersed ^vpsv++agls+xvbnx+=interspersed
here ^rn+pl+++=here
and ^cc++++=and
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
centre ^nn++++=centre
of ^in++++=of
the ^ati++++=the
room ^nn++++=room
stood ^vbd+++xvbn+=stood
a ^at++++=a
pedestal ^nn+nom+++=pedestal
of ^in++++=of
black ^jj+atrb+++=black
marble ^nn++++=marble,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
upon ^in++++=upon
it ^pp3+it+++=it
rested ^vbd+++xvbn+=rested
a ^at++++=a
huge ^jj+atrb+++=huge
silver ^nn++++=silver
vase ^nn++++=vase
encrusted ^jj++++=encrusted
with ^in++++=with
ornamentation ^nn+nom+++=ornamentation.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man
did ^vbd+dod+aux++=did
not ^xnot++not++=not
know ^vb+vprv+++=know
that ^tht+vcmp+++=that
this ^dt+dem+++=this
elaborate ^jj+atrb+++=elaborate
specimen ^nn++++=specimen
of ^in++++=of
the ^ati++++=the
silversmith ^nn++++=silversmith's
's ^$++++=EXTRAWORD
art ^nn++++=art
was ^vbd+bedz+aux++=was
referred ^vpsv++agls+xvbnx+=referred
to ^in++++=to
as ^ql++++=as
the ^ati++++=the
" ^zz++++="Cup."
cup ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Some ^dti++++=Some
one ^cd1++++=one
had ^vbd+hvd+aux++=had
hung ^vprf+++xvbnx+=hung
a ^at++++=a
placard ^nn+++??+=placard
on ^in++++=on
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
bearing ^vbg+++xvbg+=bearing,
, ^zz++++=EXTRAWORD
in ^in++++=in
crudely ^jj+atrb+++=crudely
scrawled ^jj+atrb++xvbn+=scrawled
letters ^nns+nom+++=letters
the ^ati++++=the
words: ^nn+++??+=words:-"Fare
- ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
fare ^vb++++=EXTRAWORD
thee ^pp2+pp2+++=thee
well ^rb+cnj+++=well,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
for ^rb++++=for
ever ^rb"++++=ever
Still ^rb++++=Still
for ^rb++++=for
ever ^rb"++++=ever
Fare ^vb++++=Fare
thee ^pp2+pp2+++=thee
well ^rb++++=well."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
While ^cs+sub+++=While
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man
was ^vbd+bedz+aux++=was
wondering ^vbg+++xvbgx+=wondering
what ^wdt+who+++=what
all ^abn++++=all
this ^dt+pdem+++=this
meant ^vbd+vprv++xvbn+=meant,
, ^zz++++=EXTRAWORD
the ^ati++++=the
curtain ^nn++++=curtain
suddenly ^rb++++=suddenly
parted ^jj+++xvbn+=parted
and ^cc++++=and
there ^ex+pex+++=there
entered ^vprf+++xvbn+=entered
an ^at++++=an
elderly ^jj+atrb+++=elderly
gentleman ^nn+nom+++=gentleman
somewhat ^rb+down+++=somewhat
jauntily ^jj++++=jauntily
attired ^jj+++xvbn+=attired
in ^in++++=in
evening ^nn++++=evening
dress ^nn++++=dress
with ^in++++=with
a ^at++++=a
rose ^nn+++xvbn+=rose
at ^rb++++=at
his ^pp$+pp3+++=his
buttonhole ^nn++++=buttonhole.
. ^zz++++=EXTRAWORD
Saunders ^nns+nom+++=Saunders
instantly ^rb+tm+++=instantly
recognised ^jj+++xvbn+=recognised
him ^pp3o+pp3+++=him
as ^in++++=as
the ^ati++++=the
banker ^nn++++=banker,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
felt ^vbd+vprv++xvbnx+=felt
a ^at++++=a
resentment ^nn+nom+++=resentment
at ^in++++=at
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
considered ^vbd+vprv+tht0+xvbnx+=considered
his ^pp$+pp3+++=his
foppish ^jj+atrb+++=foppish
appearance ^nn+nom+++=appearance,
, ^zz++++=EXTRAWORD
realising ^vbg+vprv++xvbg+=realising
almost ^rb+hdg+++=almost
at ^in++++=at
the ^ati++++=the
same ^ap++++=same
moment ^nn++++=moment
the ^ati++++=the
rustiness ^nns+nom+++=rustiness
of ^in++++=of
his ^pp$+pp3+++=his
own ^ap++++=own
clothes ^nns++++=clothes,
, ^zz++++=EXTRAWORD
an ^at++++=an
everyday ^jjb+atrb+++=everyday
suit ^nn++++=suit,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
too ^rb++++=too
expensive ^jj++++=expensive
even ^rb++++=even
when ^wrb+who+++=when
new ^jj++++=new.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+whq++=EXTRAWORD
are ^vb+ber+vrb++=are
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Saunders ^nns+nom+++=Saunders?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
banker ^nn++++=banker,
, ^zz++++=EXTRAWORD
cordially ^rb++++=cordially
extending ^vbg+++xvbg+=extending
his ^pp$+pp3+++=his
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
very ^ql+amp+++=very
pleased ^jj+++xvbn+=pleased
indeed ^qlp++++=indeed
to ^to++++=to
meet ^vbi++++=meet
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
got ^vbd+++xvbn+=got
your ^pp$+pp2+++=your
telegram ^nn++++=telegram,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
thought ^nn+++xvbn+=thought
it ^pp3+it+++=it
best ^jjt++++=best
not ^xnot++not++=not
to ^to++++=to
give ^vbi++++=give
it ^pp3+it+++=it
to ^in++++=to
Dick ^np++++=Dick.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
the ^ati++++=the
liberty ^nn++++=liberty
of ^in++++=of
opening ^xvbg+++xvbg+=opening
it ^pp3+it+++=it
myself ^ppl+pp1+++=myself.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
see ^vb+vprv+tht0++=see
we ^pp1a+pp1+++=we
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
too ^ql++++=too
careful ^jj++++=careful
about ^in++++=about
these ^dt+dem+++=these
little ^jj+atrb+++=little
details ^nns++++=details.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
told ^vbd+vpub++xvbnx+=told
the ^ati++++=the
porter ^nn++++=porter
to ^to++++=to
look ^vbi++++=look
after ^cs+sub+++=after
you ^pp2+pp2+++=you
and ^cc++++=and
let ^vb+++xvbn+=let
me ^pp1o+pp1+++=me
know ^vb+vprv+++=know
the ^ati++++=the
moment ^nn++++=moment
you ^pp2+pp2+++=you
came ^vbd+++xvbn+=came.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
very ^ql+amp+++=very
anxious ^jj++++=anxious
about ^in++++=about
your ^pp$+pp2+++=your
boy ^nn++++=boy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man
firmly ^rb++++=firmly.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
why ^wrb+who+++=why
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
here ^rn+pl+++=here."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Certainly,
certainly ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
certainly ^rb++++=certainly.
. ^zz++++=EXTRAWORD
So ^ql++++=So
are ^vb+ber+vrb++=are
we ^pp1a+pp1+++=we
all ^rb+cnj+++=all,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
presume ^vb+vprv+tht0++=presume
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
the ^ati++++=the
most ^ql+emph+++=most
anxious ^jj+atrb+++=anxious
man ^nn++++=man
of ^in++++=of
the ^ati++++=the
lot ^nn++++=lot.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
what ^wdt+who+++=what
you ^pp2+pp2+++=you
want ^vb++++=want
to ^to+vcmp+++=to
know ^vbi+vprv+++=know
is ^vbz+bez+vrb++=is
how ^wrb+who+++=how
he ^pp3a+pp3+++=he
is ^vbz+bez+aux++=is
getting ^vbg+++xvbgx+=getting
along ^in+strn+++=along?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes;
yes ^uh++++=EXTRAWORD
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
want ^vb++++=want
to ^to+vcmp+++=to
know ^vbi+vprv+++=know
the ^ati++++=the
truth ^nn++++=truth."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
unfortunately ^rb+cnj+++=unfortunately,
, ^zz++++=EXTRAWORD
the ^ati++++=the
truth ^nn++++=truth
is ^vbz+bez+vrb++=is
about ^in++++=about
as ^ql++++=as
gloomy ^jj++++=gloomy
as ^ql++++=as
it ^pp3+it+++=it
can ^md+pos+++=can
be ^vb+be+vrb++=be.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He's
's ^vbz+bez+aux++0=EXTRAWORD
been ^vpsv++agls+xvbnx+=been
going ^vbg+++xvbgx+=going
from ^in++++=from
bad ^jj++++=bad
to ^in+jcmp+++=to
worse ^jjr++++=worse,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
no ^at++++=no
man ^nn++++=man
is ^vbz+bez+vrb++=is
more ^ql++++=more
sorry ^uh++++=sorry
than ^cs+sub+++=than
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
mean ^vb+vprv+++=mean
to ^to+vcmp+++=to
tell ^vbi++++=tell
me ^pp1o+pp1+++=me
so ^ql++++=so?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes.
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
no ^at++++=no
use ^nn++++=use
deluding ^vwbg+++xvbg+=deluding
ourselves ^ppls+pp1+++=ourselves.
. ^zz++++=EXTRAWORD
Frankly ^rb+cnj+++=Frankly,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
no ^at++++=no
hope ^nn++++=hope
for ^in++++=for
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
one ^cd1++++=one
chance ^nn++++=chance
in ^in++++=in
ten ^cd++++=ten
thousand ^cd++++=thousand
of ^in++++=of
his ^pp$+pp3+++=his
recovering ^vbg+++xvbg+=recovering
his ^pp$+pp3+++=his
lost ^jj+atrb++xvbn+=lost
ground ^nn++++=ground."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man
caught ^vbd+++xvbn+=caught
his ^pp$+pp3+++=his
breath ^nn++++=breath,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
leaned ^vpsv++agls+xvbn+=leaned
on ^in++++=on
his ^pp$+pp3+++=his
cane ^nn++++=cane
for ^in++++=for
support ^nn++++=support.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
realised ^vbd+vprv++xvbnx+=realised
now ^rn+tm+++=now
the ^ati++++=the
hollowness ^nns+nom+++=hollowness
of ^in++++=of
his ^pp$+pp3+++=his
previous ^jj+atrb+++=previous
anger ^nn++++=anger.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
never ^rb++++=never
for ^in++++=for
a ^at++++=a
moment ^nn++++=moment
believed ^vbd+vprv+tht0+xvbn+=believed
the ^ati++++=the
boy ^nn++++=boy
was ^vbd+bedz+aux++=was
going ^vbg+++xvbgx+=going
to ^in++++=to
the ^ati++++=the
bad ^nn++++=bad.
. ^zz++++=EXTRAWORD
Down ^rp++++=Down
underneath ^rb++++=underneath
his ^pp$+pp3+++=his
crustiness ^nns+nom+++=crustiness
was ^vbd+bedz+vrb++=was
a ^at++++=a
deep ^jj+atrb+++=deep
love ^nn++++=love
for ^in++++=for
his ^pp$+pp3+++=his
son ^nn++++=son
and ^cc++++=and
a ^at++++=a
strong ^jj+atrb+++=strong
faith ^nn++++=faith
in ^in++++=in
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
allowed ^vprf+++xvbnx+=allowed
his ^pp$+pp3+++=his
old ^jj+atrb+++=old
habit ^nn++++=habit
of ^in++++=of
domineering ^jj++++=domineering
to ^to++++=to
get ^vbi++++=get
the ^ati++++=the
better ^nn++++=better
of ^in++++=of
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
now ^rn+tm+++=now
in ^in++++=in
searching ^nn++++=searching
after ^cs+sub+++=after
a ^at++++=a
phantom ^nn++++=phantom
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
suddenly ^rb++splt++=suddenly
come ^vb++++=come
upon ^in+ppvb+++=upon
a ^at++++=a
ghastly ^jj+atrb+++=ghastly
reality ^nn+nom+++=reality.
. ^zz++++=EXTRAWORD
" ^zz++++="Look
look ^vb++++=EXTRAWORD
here ^rn+pl+++=here,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
banker ^nn++++=banker,
, ^zz++++=EXTRAWORD
noticing ^vbg+++xvbg+=noticing
his ^pp$+pp3+++=his
agitation ^nn+nom+++=agitation,
, ^zz++++=EXTRAWORD
" ^zz++++="have
have ^vb+hv+vrb++=EXTRAWORD
a ^at++++=a
drink ^nn++++=drink
of ^in++++=of
our ^pp$+pp1+++=our
Special ^jj+atrb+++=Special
