What ^wdt+who+++=What
a ^at++++=a
return ^nn++++=return
of ^in++++=of
his ^pp$+pp3+++=his
love ^nn++++=love.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
helped ^vbd+++xvbnx+=helped
my ^pp$+pp1+++=my
friend ^nn++++=friend
in ^in++++=in
every ^at++++=every
way ^nn++++=way
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
could ^md+pos+++=could.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
shirts ^nns++++=shirts
and ^cc++++=and
collars ^nns++++=collars
were ^vbd+bed+vrb++=were
masterpieces ^nns++++=masterpieces
of ^in++++=of
my ^pp$+pp1+++=my
art ^nn++++=art,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
my ^pp$+pp1+++=my
hand ^nn++++=hand
often ^rb++++=often
shook ^vbd+++xvbn+=shook
with ^in++++=with
agitation ^nn+nom+++=agitation
as ^ql++++=as
I ^pp1a+pp1+++=I
applied ^vbd+++xvbnx+=applied
the ^ati++++=the
starch ^nn++++=starch.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
a ^at++++=a
brave ^jj+atrb+++=brave
noble ^jj+atrb+++=noble
girl ^nn++++=girl,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew;
; ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
influence ^nn+nom+++=influence
was ^vbd+bedz+aux++=was
elevating ^vbg+++xvbgx+=elevating
the ^ati++++=the
whole ^jj+atrb+++=whole
nature ^nn++++=nature
of ^in++++=of
Fifty ^cd++++=Fifty-Six;
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
; ^zz++++=EXTRAWORD
until ^cs+sub+++=until
now ^rn+tm+++=now
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
had ^vb+hv+vrb++=had
in ^in++++=in
his ^pp$+pp3+++=his
possession ^nn++++=possession
a ^at++++=a
certain ^jj+atrb+++=certain
number ^nn++++=number
of ^in++++=of
detached ^jj+atrb++xvbn+=detached
cuffs ^nns++++=cuffs
and ^cc++++=and
false ^jj+atrb+++=false
shirt ^nn++++=shirt-fronts.
- ^zz++++=EXTRAWORD
fronts ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
he ^pp3a+pp3+++=he
discarded ^vbd+++xvbnx+=discarded
now, ^nn+++??+=now,--at
-- ^--+clp+++=EXTRAWORD
at ^rb++++=EXTRAWORD
first ^rb"++++=first
the ^ati++++=the
false ^jj+atrb+++=false
shirt ^nn++++=shirt-fronts,
- ^zz++++=EXTRAWORD
fronts ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
scorning ^jj+++xvbg+=scorning
the ^ati++++=the
very ^ap+amp+++=very
idea ^nn++++=idea
of ^in++++=of
fraud ^nn++++=fraud,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
after ^in++++=after
a ^at++++=a
time ^nn++++=time,
, ^zz++++=EXTRAWORD
in ^in++++=in
his ^pp$+pp3+++=his
enthusiasm ^nn++++=enthusiasm,
, ^zz++++=EXTRAWORD
abandoning ^vbg+++xvbg+=abandoning
even ^rb++++=even
the ^ati++++=the
cuffs ^nns++++=cuffs.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
cannot ^md+pos+not++=cannot
look ^vb++++=look
back ^jjb++++=back
upon ^in++++=upon
those ^dt+dem+++=those
bright ^jj+atrb+++=bright
happy ^jj+atrb+++=happy
days ^nns++++=days
of ^in++++=of
courtship ^nn+nom+++=courtship
without ^in++++=without
a ^at++++=a
sigh ^nn++++=sigh.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
happiness ^nns+nom+++=happiness
of ^in++++=of
Fifty ^cd++++=Fifty-Six
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
enter ^vbi++++=enter
into ^in+ppvb+++=into
and ^cc++++=and
fill ^vb++++=fill
my ^pp$+pp1+++=my
whole ^jj+atrb+++=whole
life ^nn++++=life.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
lived ^vbd+++xvbnx+=lived
but ^cc++++=but
from ^in++++=from
Saturday ^nr++++=Saturday
to ^in++++=to
Saturday ^nr++++=Saturday.
. ^zz++++=EXTRAWORD
The ^ati++++=The
appearance ^nn+nom+++=appearance
of ^in++++=of
false ^jj+atrb+++=false
shirt ^nn++++=shirt-fronts
- ^zz++++=EXTRAWORD
fronts ^nns++++=EXTRAWORD
would ^md+prd+++=would
cast ^vb+++xvbn+=cast
me ^pp1o+pp1+++=me
to ^in++++=to
the ^ati++++=the
lowest ^jjt+atrb+++=lowest
depths ^nns++++=depths
of ^in++++=of
despair ^nn++++=despair;
; ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
absence ^nn+nom+++=absence
raised ^vbd+++xvbn+=raised
me ^pp1o+pp1+++=me
to ^in++++=to
a ^at++++=a
pinnacle ^nn++++=pinnacle
of ^in++++=of
hope ^nn++++=hope.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
till ^in++++=till
winter ^nn++++=winter
softened ^vbd+++xvbn+=softened
into ^in++++=into
spring ^vb++++=spring
that ^dt+dem+++=that
Fifty ^cd++++=Fifty-Six
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
nerved ^vbd+++xvbn+=nerved
himself ^ppl+pp3+++=himself
to ^to++++=to
learn ^vbi+vprv+++=learn
his ^pp$+pp3+++=his
fate ^nn++++=fate.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
Saturday ^nr++++=Saturday
he ^pp3a+pp3+++=he
sent ^vbd+++xvbnx+=sent
me ^pp1o+pp1+++=me
a ^at++++=a
new ^jj+atrb+++=new
white ^jj+atrb+++=white
waistcoat ^nn++++=waistcoat,
, ^zz++++=EXTRAWORD
a ^at++++=a
garment ^nn+nom+++=garment
which ^whp+rel+subj++=which
had ^vb+hv+aux++=had
hitherto ^rb++splt++=hitherto
been ^vprf+ben+aux+xvbnx+=been
shunned ^vpsv++by+xvbnx+=shunned
by ^in++++=by
his ^pp$+pp3+++=his
modest ^jj+atrb+++=modest
nature ^nn++++=nature,
, ^zz++++=EXTRAWORD
to ^to++++=to
prepare ^vbi++++=prepare
for ^in++++=for
his ^pp$+pp3+++=his
use ^nn++++=use.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
bestowed ^vbd+++xvbnx+=bestowed
upon ^in++++=upon
it ^pp3+it+++=it
all ^rb++++=all
the ^ati++++=the
resources ^nns++++=resources
of ^in++++=of
my ^pp$+pp1+++=my
art ^nn++++=art;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
read ^vbd+vprv+tht0+xvbnx+=read
his ^pp$+pp3+++=his
purpose ^nn++++=purpose
in ^in++++=in
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
Saturday ^nr++++=Saturday
following ^vwbg+++xvbg+=following
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
returned ^vpsv++agls+xvbnx+=returned
to ^in++++=to
me ^pp1o+pp1+++=me
and ^cc++++=and,
, ^zz++++=EXTRAWORD
with ^in++++=with
tears ^nns++++=tears
of ^in++++=of
joy ^nn++++=joy,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
marked ^vbd+++xvbnx+=marked
where ^wrb+who+++=where
a ^at++++=a
warm ^jj++++=warm
little ^ap++++=little
hand ^nn++++=hand
had ^vbd+hvd+aux++=had
rested ^vprf+++xvbnx+=rested
fondly ^jj++++=fondly
on ^in++++=on
the ^ati++++=the
right ^jj+atrb+++=right
shoulder ^nn+nom+++=shoulder,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
knew ^vbd+vprv++xvbn+=knew
that ^tht+vcmp+++=that
Fifty ^cd++++=Fifty-Six
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
accepted ^jj+++xvbn+=accepted
lover ^np++++=lover
of ^in++++=of
his ^pp$+pp3+++=his
sweetheart ^nn++++=sweetheart."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ah ^uh++++=Ah-Yen
- ^zz++++=EXTRAWORD
yen ^vb+++xvbn+=EXTRAWORD
paused ^vbd+++xvbn+=paused
and ^cc+phrs+++=and
sat ^vbd+++xvbn+=sat
for ^in++++=for
some ^dti++++=some
time ^nn++++=time
silent ^jj++++=silent;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
pipe ^nn++++=pipe
had ^vbd+hvd+aux++=had
sputtered ^vprf+++xvbnx+=sputtered
out ^rp+pl+++=out
and ^cc++++=and
lay ^jjb+atrb++xvbn+=lay
cold ^nn++++=cold
in ^in++++=in
the ^ati++++=the
hollow ^nn++++=hollow
of ^in++++=of
his ^pp$+pp3+++=his
hand ^nn++++=hand;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
eye ^nn++++=eye
was ^vbd+bedz+aux++=was
fixed ^vpsv++agls+xvbnx+=fixed
upon ^in++++=upon
the ^ati++++=the
wall ^nn++++=wall
where ^wrb+who+++=where
the ^ati++++=the
light ^nn++++=light
and ^cc++++=and
shadows ^nps++++=shadows
shifted ^vbd+++xvbn+=shifted
in ^in++++=in
the ^ati++++=the
dull ^jj++++=dull
flickering ^jj++++=flickering
of ^in++++=of
the ^ati++++=the
candle ^nn++++=candle.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
he ^pp3a+pp3+++=he
spoke ^vbd+++xvbnx+=spoke
again ^rb+tm+++=again:
: ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
not ^xnot++not++=not
dwell ^vb++++=dwell
upon ^in++++=upon
the ^ati++++=the
happy ^jj+atrb+++=happy
days ^nns++++=days
that ^tht+rel+subj++=that
ensued ^vbd+++xvbn+=ensued--days
-- ^--+clp+++=EXTRAWORD
days ^nns++++=EXTRAWORD
of ^in++++=of
gaudy ^jj+atrb+++=gaudy
summer ^nn++++=summer
neckties ^nns+++??+=neckties
and ^cc++++=and
white ^jj+atrb+++=white
waistcoats ^nns+++??+=waistcoats,
, ^zz++++=EXTRAWORD
of ^in++++=of
spotless ^jj+atrb+++=spotless
shirts ^nns++++=shirts
and ^cc++++=and
lofty ^np++++=lofty
collars ^nns++++=collars
worn ^vbd+++xvbn+=worn
but ^cc++++=but
a ^at++++=a
single ^jj+atrb+++=single
day ^nn++++=day
by ^in++++=by
the ^ati++++=the
fastidious ^jj+atrb+++=fastidious
lover ^nn++++=lover.
. ^zz++++=EXTRAWORD
Our ^pp$+pp1+++=Our
happiness ^nns+nom+++=happiness
seemed ^vbd+seem++xvbn+=seemed
complete ^jj++++=complete
and ^cc++++=and
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked
no ^at++++=no
more ^rbr++++=more
from ^in++++=from
fate ^nn++++=fate.
. ^zz++++=EXTRAWORD
Alas ^uh++++=Alas!
! ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
destined ^vbd+++xvbn+=destined
to ^to++++=to
continue ^vbi++++=continue!
! ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
bright ^jj+atrb+++=bright
days ^nns++++=days
of ^in++++=of
summer ^nn++++=summer
were ^vbd+bed+aux++=were
fading ^vbg+++xvbgx+=fading
into ^in++++=into
autumn ^nn++++=autumn,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
grieved ^vpsv++agls+xvbnx+=grieved
to ^in++++=to
notice ^nn++++=notice
an ^at++++=an
occasional ^jj+atrb+++=occasional
quarrel ^nn++++=quarrel--only
-- ^--+clp+++=EXTRAWORD
only ^rb+down+++=EXTRAWORD
four ^cd++++=four
shirts ^nns++++=shirts
instead ^rb+cnj+++=instead
of ^in++++=of
seven ^cd++++=seven,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
the ^ati++++=the
reappearance ^nn+nom+++=reappearance
of ^in++++=of
the ^ati++++=the
abandoned ^jj+atrb++xvbn+=abandoned
cuffs ^nns++++=cuffs
and ^cc++++=and
shirt ^nn++++=shirt-fronts.
- ^zz++++=EXTRAWORD
fronts ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Reconciliations ^nns+nom++??+=Reconciliations
followed ^vbd+vprv++xvbn+=followed,
, ^zz++++=EXTRAWORD
with ^in++++=with
tears ^nns++++=tears
of ^in++++=of
penitence ^nn+nom+++=penitence
upon ^in++++=upon
the ^ati++++=the
shoulder ^nn+nom+++=shoulder
of ^in++++=of
the ^ati++++=the
white ^jj+atrb+++=white
waistcoat ^nn++++=waistcoat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
seven ^cd++++=seven
shirts ^nns++++=shirts
came ^vbd+++xvbn+=came
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
quarrels ^nns++++=quarrels
grew ^vbd+++xvbn+=grew
more ^rbr++++=more
frequent ^jj++++=frequent
and ^cc++++=and
there ^ex+pex+++=there
came ^vbd+++xvbn+=came
at ^rb++++=at
times ^nns++++=times
stormy ^jj+atrb+++=stormy
scenes ^nns++++=scenes
of ^in++++=of
passionate ^jj+atrb+++=passionate
emotion ^nn+nom+++=emotion
that ^tht+rel+subj++=that
left ^vprf+++xvbn+=left
a ^at++++=a
track ^nn++++=track
of ^in++++=of
broken ^xvbn+++xvbn+=broken
buttons ^nns++++=buttons
down ^in++++=down
the ^ati++++=the
waistcoat ^nn++++=waistcoat.
. ^zz++++=EXTRAWORD
The ^ati++++=The
shirts ^nns++++=shirts
went ^vbd+++xvbn+=went
slowly ^rb++++=slowly
down ^rp++++=down
to ^to++++=to
three ^cd++++=three,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
fell ^vbd+++xvbn+=fell
to ^to++++=to
two ^cd++++=two,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
collars ^nns++++=collars
of ^in++++=of
my ^pp$+pp1+++=my
unhappy ^jj+atrb+++=unhappy
friend ^nn++++=friend
subsided ^vprf+++xvbn+=subsided
to ^in++++=to
an ^at++++=an
inch ^nn++++=inch
and ^cc++++=and
three ^cd++++=three-quarters.
- ^zz++++=EXTRAWORD
quarters ^nns+nom+++=EXTRAWORD
. ^zz++++=EXTRAWORD
In ^rb++++=In
vain ^rb"++++=vain
I ^pp1a+pp1+++=I
lavished ^vbd+++xvbnx+=lavished
my ^pp$+pp1+++=my
utmost ^jjb+atrb+++=utmost
care ^nn++++=care
upon ^in++++=upon
Fifty ^cd++++=Fifty-Six.
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
my ^pp$+pp1+++=my
tortured ^vbd+++xvbn+=tortured
mind ^vb++++=mind
that ^tht+vcmp+obj++=that
the ^ati++++=the
gloss ^nn++++=gloss
upon ^in++++=upon
his ^pp$+pp3+++=his
shirts ^nns++++=shirts
and ^cc++++=and
collars ^nns++++=collars
would ^md+prd+++=would
have ^vb+hv+aux++=have
melted ^vprf+++xvbnx+=melted
a ^at++++=a
heart ^nn++++=heart
of ^in++++=of
stone ^nn++++=stone.
. ^zz++++=EXTRAWORD
Alas ^uh++++=Alas!
! ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
every ^at++++=every
effort ^nn++++=effort
at ^in++++=at
reconciliation ^nn+nom+++=reconciliation
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
fail ^vbi++++=fail.
. ^zz++++=EXTRAWORD
An ^at++++=An
awful ^jj+atrb+++=awful
month ^nn++++=month
passed ^vbd+++xvbn+=passed;
; ^zz++++=EXTRAWORD
the ^ati++++=the
false ^jj+atrb+++=false
fronts ^nns++++=fronts
and ^cc++++=and
detached ^jj+atrb++xvbn+=detached
cuffs ^nns++++=cuffs
were ^vbd+bed+vrb++=were
all ^abn++++=all
back ^jjb++++=back
again ^rb+tm+++=again;
; ^zz++++=EXTRAWORD
the ^ati++++=the
unhappy ^jj+atrb+++=unhappy
lover ^nn++++=lover
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
glory ^vbi++++=glory
in ^in++++=in
their ^pp$+pp3+++=their
perfidy ^nn+++??+=perfidy.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
gloomy ^jj+atrb+++=gloomy
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
found ^vbd+vprv++xvbnx+=found
on ^in++++=on
opening ^xvbg+++xvbg+=opening
his ^pp$+pp3+++=his
bundle ^nn++++=bundle
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
bought ^vprf+++xvbnx+=bought
a ^at++++=a
stock ^nn++++=stock
of ^in++++=of
celluloids ^nns+++??+=celluloids,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
my ^pp$+pp1+++=my
heart ^nn++++=heart
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
abandoned ^vprf+++xvbnx+=abandoned
him ^pp3o+pp3+++=him
for ^rb++++=for
ever ^rb"++++=ever.
. ^zz++++=EXTRAWORD
Of ^in++++=Of
what ^wdt+who+++=what
my ^pp$+pp1+++=my
poor ^jj+atrb+++=poor
friend ^nn++++=friend
suffered ^vbd+++xvbn+=suffered
at ^rb++++=at
this ^dt+dem+++=this
time ^nn++++=time,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
give ^vb++++=give
you ^pp2+pp2+++=you
no ^at++++=no
idea ^nn++++=idea;
; ^zz++++=EXTRAWORD
suffice ^vb++++=suffice
it ^pp3+it+++=it
to ^to++++=to
say ^vbi+vpub+++=say
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
passed ^vbd+++xvbnx+=passed
from ^in++++=from
celluloid ^nn++++=celluloid
to ^in++++=to
a ^at++++=a
blue ^jj+atrb+++=blue
flannel ^nn++++=flannel
shirt ^nn++++=shirt
and ^cc++++=and
from ^in++++=from
blue ^nn++++=blue
to ^in++++=to
grey ^np++++=grey.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sight ^nn++++=sight
of ^in++++=of
a ^at++++=a
red ^jj+atrb+++=red
cotton ^np++++=cotton
handkerchief ^nn++++=handkerchief
in ^in++++=in
his ^pp$+pp3+++=his
wash ^nn++++=wash
at ^rb++++=at
length ^rb"++++=length
warned ^vbd+vpub++xvbn+=warned
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
his ^pp$+pp3+++=his
disappointed ^jj+atrb++xvbn+=disappointed
love ^nn++++=love
had ^vbd+hvd+aux++=had
unhinged ^vprf+++xvbnx+=unhinged
his ^pp$+pp3+++=his
mind ^nn++++=mind,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
feared ^vbd+vprv++xvbnx+=feared
the ^ati++++=the
worst ^nn++++=worst.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
came ^vbd+++xvbn+=came
an ^at++++=an
agonizing ^jj+atrb+++=agonizing
interval ^nn+nom+++=interval
of ^in++++=of
three ^cd++++=three
weeks ^nns++++=weeks
during ^in++++=during
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
sent ^vbd+++xvbnx+=sent
me ^pp1o+pp1+++=me
nothing ^pn++++=nothing,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
after ^cs+sub+++=after
that ^dt+pdem+++=that
came ^vbd+++xvbn+=came
the ^ati++++=the
last ^jj+atrb+++=last
parcel ^nn++++=parcel
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
ever ^rb++++=ever
received ^vbd+++xvbn+=received
from ^in++++=from
him ^pp3o+pp3+++=him
an ^at++++=an
enormous ^jj+atrb+++=enormous
bundle ^nn++++=bundle
that ^tht+rel+subj++=that
seemed ^vprf+++xvbn+=seemed
to ^to+vcmp+++=to
contain ^vbi++++=contain
all ^abn++++=all
his ^pp$+pp3+++=his
effects ^nns++++=effects.
. ^zz++++=EXTRAWORD
In ^in++++=In
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
to ^in++++=to
my ^pp$+pp1+++=my
horror ^nn++++=horror,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
discovered ^vbd+vprv++xvbnx+=discovered
one ^cd1++++=one
shirt ^nn++++=shirt
the ^ati++++=the
breast ^nn++++=breast
of ^in++++=of
which ^whp+rel+pied++=which
was ^vbd+bedz+aux++=was
stained ^vpsv++agls+xvbnx+=stained
a ^at++++=a
deep ^jj+atrb+++=deep
crimson ^nn+++??+=crimson
with ^in++++=with
his ^pp$+pp3+++=his
blood ^nn++++=blood,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
pierced ^vpsv++by+xvbn+=pierced
by ^in++++=by
a ^at++++=a
ragged ^jj+atrb+++=ragged
hole ^nn++++=hole
that ^tht+rel+++=that
showed ^jj+++xvbn+=showed
where ^wrb+who+++=where
a ^at++++=a
bullet ^nn++++=bullet
had ^vbd+hvd+aux++=had
singed ^vprf+++xvbnx+=singed
through ^in++++=through
into ^in++++=into
his ^pp$+pp3+++=his
heart ^nn++++=heart.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
fortnight ^nn++++=fortnight
before ^in+strn+++=before,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
remembered ^vbd+vprv++xvbnx+=remembered
having ^xvbg+++xvbg+=having
heard ^vprf+++xvbn+=heard
the ^ati++++=the
street ^nn++++=street
boys ^nns++++=boys
crying ^vwbg+++xvbg+=crying
the ^ati++++=the
news ^nn++++=news
of ^in++++=of
an ^at++++=an
appalling ^jj+atrb+++=appalling
suicide ^nn++++=suicide,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
now ^rn+tm+++=now
that ^cs+sub+++=that
it ^pp3+it+++=it
must ^md+nec+++=must
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
After ^in++++=After
the ^ati++++=the
first ^od++++=first
shock ^nn++++=shock
of ^in++++=of
my ^pp$+pp1+++=my
grief ^nn++++=grief
had ^vbd+hvd+aux++=had
passed ^vprf+++xvbnx+=passed,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
sought ^vbd+++xvbnx+=sought
to ^to++++=to
keep ^vbi++++=keep
him ^pp3o+pp3+++=him
in ^in++++=in
my ^pp$+pp1+++=my
memory ^nn++++=memory
by ^in++++=by
drawing ^xvbg+++xvbg+=drawing
the ^ati++++=the
portrait ^nn++++=portrait
which ^whp+rel+subj++=which
hangs ^vbz++++=hangs
beside ^in+pl+++=beside
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
some ^dti++++=some
skill ^nn++++=skill
in ^in++++=in
the ^ati++++=the
art ^nn++++=art,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
feel ^vb+vprv+++=feel
assured ^vbn+vpub++xvbn+=assured
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
caught ^vprf+++xvbnx+=caught
the ^ati++++=the
expression ^nn++++=expression
of ^in++++=of
his ^pp$+pp3+++=his
face ^nn++++=face.
. ^zz++++=EXTRAWORD
The ^ati++++=The
picture ^nn++++=picture
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
an ^at++++=an
ideal ^nn++++=ideal
one ^pn++++=one,
, ^zz++++=EXTRAWORD
for ^in+strn+++=for,
, ^zz++++=EXTRAWORD
as ^ql++++=as
you ^pp2+pp2+++=you
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
never ^rb++++=never
saw ^vbd+vprv++xvbn+=saw
Fifty ^cd++++=Fifty-Six."
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
on ^in++++=on
the ^ati++++=the
door ^nn++++=door
of ^in++++=of
the ^ati++++=the
outer ^jjb+atrb+++=outer
shop ^nn++++=shop
tinkled ^vbd+++xvbn+=tinkled
at ^in++++=at
the ^ati++++=the
entrance ^nn+nom+++=entrance
of ^in++++=of
a ^at++++=a
customer ^nn+nom+++=customer.
. ^zz++++=EXTRAWORD
Ah ^uh++++=Ah-Yen
- ^zz++++=EXTRAWORD
yen ^vb+++xvbn+=EXTRAWORD
rose ^nn+++xvbn+=rose
with ^in++++=with
that ^dt+dem+++=that
air ^nn++++=air
of ^in++++=of
quiet ^jj+atrb+++=quiet
resignation ^nn+nom+++=resignation
that ^tht+rel+++=that
habitually ^nn++++=habitually
marked ^vbd+++xvbn+=marked
his ^pp$+pp3+++=his
demeanour ^nn++++=demeanour,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
remained ^vpsv++agls+xvbn+=remained
for ^in++++=for
some ^dti++++=some
time ^nn++++=time
in ^in++++=in
the ^ati++++=the
shop ^nn++++=shop.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
returned ^vbd+++xvbnx+=returned
he ^pp3a+pp3+++=he
seemed ^vbd+seem++xvbnx+=seemed
in ^in++++=in
no ^at++++=no
mood ^nn++++=mood
to ^to++++=to
continue ^vbi++++=continue
speaking ^vbg+++xvbg+=speaking
of ^in++++=of
his ^pp$+pp3+++=his
lost ^jj+atrb++xvbn+=lost
friend ^nn++++=friend.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
left ^vbd+++xvbnx+=left
him ^pp3o+pp3+++=him
soon ^rb+tm+++=soon
after ^cs+sub+++=after
and ^cc++++=and
walked ^vbd+++xvbn+=walked
sorrowfully ^rb++++=sorrowfully
home ^nr++++=home
to ^in++++=to
my ^pp$+pp1+++=my
lodgings ^nns++++=lodgings.
. ^zz++++=EXTRAWORD
On ^in++++=On
my ^pp$+pp1+++=my
way ^nn++++=way
I ^pp1a+pp1+++=I
mused ^vbd+++xvbnx+=mused
much ^rb++++=much
upon ^in++++=upon
my ^pp$+pp1+++=my
little ^jj+atrb+++=little
Eastern ^jj+atrb+++=Eastern
friend ^nn++++=friend
and ^cc++++=and
the ^ati++++=the
sympathetic ^jj+atrb+++=sympathetic
grasp ^nn++++=grasp
of ^in++++=of
his ^pp$+pp3+++=his
imagination ^nn+nom+++=imagination.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
a ^at++++=a
burden ^nn++++=burden
lay ^vbd+++xvbn+=lay
heavy ^jj++++=heavy
on ^in++++=on
my ^pp$+pp1+++=my
heart ^nn++++=heart--something
-- ^--+clp+++=EXTRAWORD
something ^pn++++=EXTRAWORD
I ^pp1a+pp1+++=I
would ^md+prd+++=would
fain ^vb+++??+=fain
