If ^cs+cnd+++=If
big ^jj+atrb+++=big
political ^jj+atrb+++=political
problem ^nn++++=problem
of ^in++++=of
Quebec ^np++++=Quebec?
? ^zz++++=EXTRAWORD
Is ^vbz+bez+vrb++=Is
a ^at++++=a
French ^jj++++=French-speaking
- ^zz++++=EXTRAWORD
speaking ^vbg+++xvbg+=EXTRAWORD
province ^nn++++=province
a ^at++++=a
safe ^jj+atrb+++=safe
factor ^nn++++=factor
in ^in++++=in
the ^ati++++=the
Dominion ^nn++++=Dominion
of ^in++++=of
Canada ^np++++=Canada,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
British ^jj+atrb+++=British
Empire ^nn++++=Empire?
? ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
was ^vbd+bedz+aux++=was
Quebec ^np++++=Quebec
so ^ql+emph+++=so
late ^jj++++=late
in ^in++++=in
coming ^xvbg+++xvbg+=coming
into ^in++++=into
this ^dt+dem+++=this
world ^nn++++=world
war ^nn++++=war
against ^in++++=against
Germany ^np++++=Germany?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Dear ^jj+atrb+++=Dear
man ^nn++++=man,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
nothing ^pn++++=nothing
whatever ^nn+nom+++=whatever
to ^to++++=to
say ^vbi+vpub+++=say
about ^in++++=about
what ^wdt+who+++=what
you ^pp2+pp2+++=you
call ^vb++++=call
the ^ati++++=the
big ^jj+atrb+++=big
political ^jj+atrb+++=political
problem ^nn++++=problem
of ^in++++=of
Quebec ^np++++=Quebec.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
told ^vbd+vpub+tht0+xvbnx+=told
you ^pp2+pp2+++=you
that ^dt+dem+++=that
at ^rb++++=at
the ^ati++++=the
beginning ^nvbg+++xvbg+=beginning.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
a ^at++++=a
question ^nn+nom+++=question
for ^in++++=for
Canada ^np++++=Canada
and ^cc++++=and
Great ^jj+atrb+++=Great
Britain ^np++++=Britain
to ^to++++=to
settle ^vbi++++=settle.
. ^zz++++=EXTRAWORD
The ^ati++++=The
British ^jj+atrb+++=British
colonial ^jj+atrb+++=colonial
policy ^nn++++=policy
has ^vbz+hvz+aux++=has
always ^rb++splt++=always
been ^vprf+ben+vrb+xvbnx+=been
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
greatest ^jjt+atrb+++=greatest
liberality ^nn+nom+++=liberality
and ^cc++++=and
fairness ^nns+nom+++=fairness,
, ^zz++++=EXTRAWORD
except ^in++++=except
perhaps ^rb++++=perhaps
in ^cs+sub+++=in
that ^cs"++++=that
last ^jj+atrb+++=last
quarter ^nn++++=quarter
of ^in++++=of
the ^ati++++=the
eighteenth ^od++++=eighteenth
century ^nn++++=century,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
madness ^nns+nom+++=madness
of ^in++++=of
a ^at++++=a
German ^jj+atrb+++=German
king ^npt++++=king
and ^cc++++=and
his ^pp$+pp3+++=his
ministers ^nns+nom+++=ministers
in ^in++++=in
England ^np++++=England
forced ^vwbn+++xvbn+=forced
the ^ati++++=the
United ^np++++=United
States ^nns++++=States
to ^to++++=to
break ^vbi++++=break
away ^in+pl+++=away
from ^in"++++=from
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
form ^nn++++=form
the ^ati++++=the
republic ^nn++++=republic
which ^whp+rel+subj++=which
has ^vbz+hvz+aux++=has
now ^rn+tm+splt++=now
become ^vb++++=become
her ^pp$+pp3+++=her
most ^ql+emph+++=most
powerful ^jj+atrb+++=powerful
friend ^nn++++=friend.
. ^zz++++=EXTRAWORD
The ^ati++++=The
perpetuation ^nn+nom+++=perpetuation
of ^in++++=of
a ^at++++=a
double ^jj+atrb+++=double
language ^nn+nom+++=language
within ^in++++=within
a ^at++++=a
state ^nn++++=state,
, ^zz++++=EXTRAWORD
an ^at++++=an
_enclave_ ^nn+++??+=_enclave_,
, ^zz++++=EXTRAWORD
undoubtedly ^rb++++=undoubtedly
carries ^vbz++++=carries
with ^in++++=with
it ^pp3+it+++=it
an ^at++++=an
element ^nn+nom+++=element
of ^in++++=of
inconvenience ^nn+nom+++=inconvenience
and ^cc++++=and
possibly ^rb++++=possibly
of ^in++++=of
danger ^nn++++=danger.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
Belgium ^np++++=Belgium
is ^vbz+bez+vrb++=is
bilingual ^jj+pred+++=bilingual
and ^cc++++=and
Switzerland ^np++++=Switzerland
is ^vbz+bez+vrb++=is
quadrilingual ^jj+pred+++=quadrilingual.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
any ^dti++++=any
tongue ^nn++++=tongue
other ^ap++++=other
than ^cs+sub+++=than
that ^dt+dem+++=that
of ^in++++=of
the ^ati++++=the
central ^jj+atrb+++=central
government ^nn+nom+++=government
is ^vbz+bez+aux++=is
to ^to++++=to
be ^vbi+vbi+aux++=be
admitted ^vpsv++agls+xvbnx+=admitted,
, ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
could ^md+pos+++=could
be ^vb+be+vrb++=be
better ^jjr+pred+++=better
than ^in++++=than
French ^jj++++=French--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
language ^nn+nom+++=language
of ^in++++=of
culture ^nn++++=culture,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
has ^vbz+hvz+aux++=has
spoken ^vprf+++xvbnx+=spoken
the ^ati++++=the
large ^jj+atrb+++=large
words ^nns++++=words,
, ^zz++++=EXTRAWORD
_liberte ^nn+++??+=_liberte,
, ^zz++++=EXTRAWORD
egalite ^nn++++=egalite,
, ^zz++++=EXTRAWORD
fraternite?_ ^nn+++??+=fraternite?_
The ^ati++++=The
native ^jj+atrb+++=native
dialect ^nn++++=dialect
of ^in++++=of
French ^jj+atrb+++=French
Canada ^np++++=Canada
is ^vbz+bez+vrb++=is
a ^at++++=a
quaint ^jj+atrb+++=quaint
and ^cc+phrs+++=and
delightful ^jj+atrb+++=delightful
thing ^nn++++=thing--an
-- ^--+clp+++=EXTRAWORD
an ^at++++=EXTRAWORD
eighteenth ^od++++=eighteenth-century
- ^zz++++=EXTRAWORD
century ^nn++++=EXTRAWORD
vocabulary ^nn+nom+++=vocabulary
with ^in++++=with
pepper ^nn++++=pepper
and ^cc++++=and
salt ^nn++++=salt
from ^in++++=from
the ^ati++++=the
speech ^nn++++=speech
of ^in++++=of
the ^ati++++=the
woodsmen ^jj+++xvbn+=woodsmen
and ^cc++++=and
hunters ^nns+nom+++=hunters.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
be ^vb+be+vrb++=be
sorry ^uh++++=sorry
if ^cs+cnd+++=if
it ^pp3+it+++=it
had ^md"++pmd"++=had
to ^md+nec+++=to
fade ^vb++++=fade
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
evidently ^rb++++=evidently
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
a ^at++++=a
question ^nn+nom+++=question
for ^in++++=for
Canada ^np++++=Canada
to ^to++++=to
decide ^vbi+vprv+++=decide.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
bilingual ^jj+atrb+++=bilingual
country ^nn++++=country
for ^in++++=for
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
see ^vb+vprv+++=see
no ^at++++=no
reason ^nn++++=reason
why ^wrb+who+++=why
the ^ati++++=the
experiment ^nn+nom+++=experiment
should ^md+nec+++=should
not ^xnot++not++=not
be ^vb+be+aux++=be
carried ^vpsv++agls+xvbnx+=carried
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
Quebec ^np++++=Quebec
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
rather ^rb++++=rather
slow ^jj++++=slow
in ^in++++=in
waking ^xvbg+++xvbg+=waking
up ^in+cmpx+++=up
to ^in"++++=to
the ^ati++++=the
meaning ^jj+++xvbg+=meaning
of ^in++++=of
this ^dt+dem+++=this
war ^nn++++=war
for ^in++++=for
world ^nn++++=world-freedom.
- ^zz++++=EXTRAWORD
freedom ^nn+nom+++=EXTRAWORD
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
she ^pp3a+pp3+++=she
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
very ^ql+amp+++=very
little ^ap++++=little
slower ^jjr++++=slower
than ^in++++=than
some ^dti++++=some
of ^in++++=of
the ^ati++++=the
United ^np++++=United
States ^nns++++=States,
, ^zz++++=EXTRAWORD
after ^in++++=after
all ^abn++++=all.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Church ^nn++++=Church?
? ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
the ^ati++++=the
influence ^nn+nom+++=influence
of ^in++++=of
the ^ati++++=the
Church ^nn++++=Church
always ^rb++++=always
has ^vbz+hvz+aux++=has
depended ^vprf+++xvbnx+=depended
and ^cc++++=and
always ^rb++++=always
must ^md+nec+++=must
depend ^vb++++=depend
upon ^in++++=upon
the ^ati++++=the
quality ^nn+nom+++=quality
of ^in++++=of
her ^pp3o+pp3+++=her
ministers ^nns+nom+++=ministers.
. ^zz++++=EXTRAWORD
In ^in++++=In
France ^np++++=France,
, ^zz++++=EXTRAWORD
in ^in++++=in
Belgium ^np++++=Belgium,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
have ^vb+hv+aux++=have
not ^xnot++not++=not
fallen ^vprf+++xvbn+=fallen
short ^jj++++=short
of ^in++++=of
their ^pp$+pp3+++=their
high ^jj+atrb+++=high
duty ^nn++++=duty.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Archbishop ^nn++++=Archbishop
of ^in++++=of
Saskatchewan ^np+nom++??+=Saskatchewan,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
came ^vbd+++xvbn+=came
to ^in++++=to
Quebec ^np++++=Quebec,
, ^zz++++=EXTRAWORD
preached ^j+++xvbn+=preached
a ^at++++=a
clear ^jj+atrb+++=clear
gospel ^nn++++=gospel
of ^in++++=of
self ^nn++++=self-sacrifice
- ^zz++++=EXTRAWORD
sacrifice ^nn++++=EXTRAWORD
for ^in++++=for
a ^at++++=a
righteous ^jj+atrb+++=righteous
cause ^nn++++=cause.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
plain ^nn++++=plain
people ^nns++++=people
of ^in++++=of
Quebec ^np++++=Quebec--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
_voyageurs_ ^nn+++??+=_voyageurs_,
, ^zz++++=EXTRAWORD
the ^ati++++=the
_habitants_ ^nn+++??+=_habitants_,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
old ^jj+atrb+++=old
friends ^nns++++=friends
in ^in++++=in
the ^ati++++=the
back ^jjb+atrb+++=back
districts ^nns++++=districts--that
-- ^--+clp+++=EXTRAWORD
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
thinking ^vbg+++xvbgx+=thinking
about ^in+strn+++=about.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
sure ^jj+pred+++=sure
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
all ^abn++++=all
right ^jj++++=right.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
are ^vb+ber+vrb++=are
very ^ql+amp+++=very
simple ^jj++++=simple,
, ^zz++++=EXTRAWORD
old ^jj++++=old-fashioned,
- ^zz++++=EXTRAWORD
fashioned ^vwbn+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
childish ^jj++++=childish,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
like ^vb++++=like;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
no ^at++++=no
pacifist ^nn+nom+++=pacifist
or ^cc++++=or
pro ^nn++++=pro-German
- ^zz++++=EXTRAWORD
german ^jj+atrb+++=EXTRAWORD
virus ^nn++++=virus
among ^in++++=among
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
their ^pp$+pp3+++=their
parochial ^jj+atrb+++=parochial
politicians ^nns++++=politicians
will ^md+prd+++=will
let ^vb+++xvbn+=let
them ^pp3o+pp3+++=them
alone ^rb+cnj+++=alone,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
their ^pp$+pp3+++=their
priests ^nns++++=priests
will ^md+prd+++=will
speak ^vb++++=speak
to ^in++++=to
them ^pp3o+pp3+++=them
as ^ql++++=as
prophets ^nns++++=prophets
of ^in++++=of
the ^ati++++=the
God ^nn++++=God
of ^in++++=of
Righteousness ^nns+nom+++=Righteousness,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
will ^md+prd+++=will
show ^vb+vprv+tht0++=show
their ^pp$+pp3+++=their
mettle ^nn++++=mettle.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
will ^md+prd+++=will
prove ^vb+vprv+tht0++=prove
their ^pp$+pp3+++=their
right ^nn++++=right
to ^to+ncmp+++=to
be ^vbi+vbi+aux++=be
counted ^vpsv++agls+xvbnx+=counted
among ^in++++=among
the ^ati++++=the
free ^jj+atrb+++=free
peoples ^nns++++=peoples
of ^in++++=of
the ^ati++++=the
world ^nn++++=world
who ^whp+rel+subj++=who
are ^vb+ber+vrb++=are
willing ^jj+pred+++=willing
to ^to+jcmp+++=to
defend ^vbi++++=defend
peace ^nn++++=peace
with ^in++++=with
arms ^nns++++=arms.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
expect ^vb+vprv+++=expect
to ^to+vcmp+++=to
find ^vbi+vprv+++=find
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
ever ^rb++++=ever
get ^vb++++=get
back ^rb+phrv+++=back
to ^in++++=to
my ^pp$+pp1+++=my
canoemen ^vb+++xvbn+=canoemen
on ^in++++=on
the ^ati++++=the
_sainte ^nn+++??+=_Sainte
Marguerite_ ^np+++??+=Marguerite_
Again ^rb+tm+++=again.
 ^zz++++=EXTRAWORD
Sylvanora ^np++++=SYLVANORA,
 ^zz++++=EXTRAWORD
July ^nr++++=July
0 ^cd++++=10,
 ^zz++++=EXTRAWORD
918 ^cd+date+++=1918.
 ^zz++++=EXTRAWORD
