My ^pp$+pp1+++=My
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
the ^ati++++=the
stupid ^jj+atrb+++=stupid
people ^nns++++=people
here ^rn+pl+++=here
see ^vb+vprv+++=see
how ^wrb+who+whcl++=how
clever ^jj++++=clever
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But,
, ^zz++++=EXTRAWORD
oh ^uh++++=oh,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
will ^md+prd+++=will
be ^vb+be+vrb++=be
so ^ql++++=so
long ^rb++++=long
before ^cs+sub+++=before
I ^pp1a+pp1+++=I
see ^vb+vprv+++=see
him ^pp3o+pp3+++=him
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
love ^nn++++=love!
! ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
king ^nn++++=king!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
With ^in++++=With
each ^dt++++=each
letter ^nn++++=letter
that ^tht+rel+subj++=that
comes ^vbz++++=comes
from ^in+ppvb+++=from
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
similar ^jj+atrb+++=similar
foolish ^jj+atrb+++=foolish
rhapsodies ^nns+++??+=rhapsodies
are ^vb+ber+aux++=are
written ^vpsv++agls+xvbnx+=written
down ^rp++++=down,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
these ^dt+dem+++=these
letters ^nns+nom+++=letters
of ^in++++=of
his ^pp$+pp3+++=his,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
gather ^vb+vprv+++=gather,
, ^zz++++=EXTRAWORD
as ^ql++++=as
I ^pp1a+pp1+++=I
turn ^vb++++=turn
the ^ati++++=the
pages ^nns++++=pages,
, ^zz++++=EXTRAWORD
grow ^vb++++=grow
after ^in++++=after
a ^at++++=a
while ^cs+sub+++=while
colder ^jjr++++=colder
and ^cc++++=and
fewer ^ap++++=fewer,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
chill ^nn++++=chill
fear ^vb++++=fear
that ^tht+vcmp+++=that
dare ^vb++++=dare
not ^xnot++not++=not
be ^vb+be+aux++=be
penned ^vpsv++agls+xvbnx+=penned
creeps ^nns+++??+=creeps
in ^in++++=in
among ^in++++=among
the ^ati++++=the
words ^nns++++=words.
. ^zz++++=EXTRAWORD
" ^zz++++="March
march ^nr++++=EXTRAWORD
12 ^cd++++=12
th ^zz++++=th.
. ^zz++++=EXTRAWORD
Six ^cd++++=Six
weeks ^nns++++=weeks
and ^cc++++=and
no ^at++++=no
letter ^nn++++=letter
from ^in++++=from
Chris ^np++++=Chris,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
oh ^uh++++=oh
dear ^jj++++=dear!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
so ^ql+emph+++=so
hungry ^jj++++=hungry
for ^in++++=for
one ^pn++++=one,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
last ^rb++++=last
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
almost ^rb+hdg+splt++=almost
kissed ^vprf+++xvbnx+=kissed
to ^in++++=to
pieces ^nns++++=pieces.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suppose ^vb+vprv+tht0++=suppose
he ^pp3a+pp3+++=he
will ^md+prd+++=will
write ^vb++++=write
more ^rbr++++=more
often ^rb++++=often
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
gets ^vbz++++=gets
to ^in++++=to
London ^np++++=London.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
is ^vbz+bez+aux++=is
working ^vbg+++xvbgx+=working
hard ^jj++++=hard,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
selfish ^jj+pred+++=selfish
of ^in++++=of
me ^pp1o+pp1+++=me
to ^to++++=to
expect ^vbi+vprv+++=expect
him ^pp3o+pp3+++=him
to ^to++++=to
write ^vbi++++=write
more ^rbr++++=more
often ^rb+cnj+++=often,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
would ^md+prd+++=would
sit ^vb++++=sit
up ^rp++++=up
all ^rb++++=all
night ^nn++++=night
for ^in++++=for
a ^at++++=a
week ^nn++++=week
rather ^rb++++=rather
than ^in++++=than
miss ^npt++++=miss
writing ^vwbg+++xvbg+=writing
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suppose ^vb+vprv+tht0++=suppose
men ^nns++++=men
are ^vb+ber+vrb++=are
not ^xnot++not++=not
like ^in++++=like
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
O ^zz++++=O
God ^np++++=God,
, ^zz++++=EXTRAWORD
help ^nn++++=help
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
help ^nn++++=help
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
whatever ^nn+nom+++=whatever
happens ^vbz+vsua+++=happens!
! ^zz++++=EXTRAWORD
How ^wrb+who+++=How
foolish ^jj++++=foolish
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
to ^to++++=to-night!
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
always ^rb++++=always
careless ^jj+pred+++=careless.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
punish ^vb++++=punish
him ^pp3o+pp3+++=him
for ^in++++=for
it ^pp3+it+++=it
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
comes ^vbz++++=comes
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
very ^ql+amp+++=very
much ^ap++++=much."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Truly ^rb++++=Truly
enough ^dt++++=enough
a ^at++++=a
conventional ^jj+atrb+++=conventional
story ^nn++++=story.
. ^zz++++=EXTRAWORD
Letters ^nns+nom+++=Letters
do ^vb+do+aux++=do
come ^vb++++=come
from ^in+ppvb+++=from
him ^pp3o+pp3+++=him
after ^in++++=after
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
apparently ^rb++++=apparently
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
less ^rbr++++=less
and ^cc+phrs+++=and
less ^rbr++++=less
satisfactory ^jj++++=satisfactory,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
diary ^nn++++=diary
grows ^vbz++++=grows
angry ^jj++++=angry
and ^cc+phrs+++=and
bitter ^jj++++=bitter,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
faded ^nn++++=faded
writing ^vwbg+++xvbg+=writing
is ^vbz+bez+aux++=is
blotted ^vpsv++agls+xvbnx+=blotted
at ^rb++++=at
times ^nns++++=times
with ^in++++=with
tears ^nns++++=tears.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
towards ^in++++=towards
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
another ^dt++++=another
year ^nn++++=year
there ^ex+pex+++=there
comes ^vbz++++=comes
this ^dt+dem+++=this
entry ^nn++++=entry,
, ^zz++++=EXTRAWORD
written ^j+++xvbn+=written
in ^in++++=in
a ^at++++=a
hand ^nn++++=hand
of ^in++++=of
strange ^jj+atrb+++=strange
neatness ^nns+nom+++=neatness
and ^cc++++=and
precision ^nn++++=precision:
: ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
all ^abn++++=all
over ^in++++=over
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
glad ^jj+pred+++=glad
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
finished ^vpsv++agls+xvbnx+=finished.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
written ^vprf+++xvbnx+=written
to ^in++++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
giving ^jj+++xvbg+=giving
him ^pp3o+pp3+++=him
up ^rp++++=up.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
told ^vprf+++xvbnx+=told
him ^pp3o+pp3+++=him
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
ceased ^vprf+++xvbnx+=ceased
to ^in++++=to
care ^nn++++=care
for ^in++++=for
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
better ^jjr+pred+++=better
we ^pp1a+pp1+++=we
should ^md+nec+++=should
both ^abx++++=both
be ^vb+be+vrb++=be
free ^jj+pred+++=free.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
best ^jjt+pred+++=best
that ^dt+dem+++=that
way ^nn++++=way.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
have ^vb+hv+aux++=have
had ^md"++pmd"++=had
to ^md+nec+++=to
ask ^vb++++=ask
me ^pp1o+pp1+++=me
to ^in++++=to
release ^nn++++=release
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+pdem+++=that
would ^md+prd+++=would
have ^vb+hv+aux++=have
given ^vprf+++xvbnx+=given
him ^pp3o+pp3+++=him
pain ^nn++++=pain.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
always ^rb++++=always
gentle ^jj+pred+++=gentle.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
he ^pp3a+pp3+++=he
will ^md+prd+++=will
be ^vb+be+vrb++=be
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
marry ^vb++++=marry
her ^pp$+pp3+++=her
with ^in++++=with
an ^at++++=an
easy ^jj+atrb+++=easy
conscience ^nn+nom+++=conscience,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
need ^nn++++=need
never ^rb++++=never
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
suffered ^vprf+++xvbnx+=suffered.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
is ^vbz+bez+aux++=is
more ^rbr++splt++=more
fitted ^vpsv++agls+xvbnx+=fitted
for ^in++++=for
him ^pp3o+pp3+++=him
than ^cs+sub+++=than
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
hope ^nn++++=hope
he ^pp3a+pp3+++=he
will ^md+prd+++=will
be ^vb+be+vrb++=be
happy ^jj+pred+++=happy.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+tht0++=think
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
done ^vprf+++xvbnx+=done
the ^ati++++=the
right ^jj+atrb+++=right
thing ^nn++++=thing."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^ap++++=A
few ^ap"++++=few
lines ^nns++++=lines
follow ^vb+vprv+++=follow,
, ^zz++++=EXTRAWORD
left ^j+++xvbn+=left
blank ^jj++++=blank,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
the ^ati++++=the
writing ^nvbg+++xvbg+=writing
is ^vbz+bez+aux++=is
resumed ^vpsv++agls+xvbnx+=resumed,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
in ^in++++=in
a ^at++++=a
stronger ^jjr++++=stronger,
, ^zz++++=EXTRAWORD
more ^rbr++++=more
vehement ^jj+atrb+++=vehement
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+whq++=EXTRAWORD
do ^vb+do+vrb++=do
I ^pp1a+pp1+++=I
lie ^vb++++=lie
to ^in++++=to
myself ^ppl+pp1+++=myself?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
hate ^vb++++=hate
her ^pp$+pp3+++=her!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
would ^md+prd+++=would
kill ^vb++++=kill
her ^pp3o+pp3+++=her
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
could ^md+pos+++=could.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
hope ^nn++++=hope
she ^pp3a+pp3+++=she
will ^md+prd+++=will
make ^vb++++=make
him ^pp3o+pp3+++=him
wretched ^jj++++=wretched,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
will ^md+prd+++=will
come ^vb++++=come
to ^to++++=to
hate ^vbi++++=hate
her ^pp$+pp3+++=her
as ^ql++++=as
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=do,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
will ^md+prd+++=will
die ^vb++++=die!
! ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
did ^vbd+dod+vrb++=did
I ^pp1a+pp1+++=I
let ^vbd+++xvbnx+=let
them ^pp3o+pp3+++=them
persuade ^vb++++=persuade
me ^pp1o+pp1+++=me
to ^to++++=to
send ^vbi++++=send
that ^dt+dem+++=that
lying ^vbg+++xvbg+=lying
letter ^nn++++=letter?
? ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
will ^md+prd+++=will
show ^vb+vprv+tht0++=show
it ^pp3+it+++=it
to ^in++++=to
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
will ^md+prd+++=will
see ^vb+vprv+++=see
through ^rb+phrv+++=through
it ^pp3+it+++=it
and ^cc++++=and
laugh ^vb++++=laugh
at ^in+ppvb+++=at
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
have ^vb+hv+aux++=have
held ^vprf+++xvbnx+=held
him ^pp3o+pp3+++=him
to ^in++++=to
his ^pp$+pp3+++=his
promise ^nn++++=promise;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
could ^md+pos+++=could
not ^xnot++not++=not
have ^vb+hv+aux++=have
got ^vprf+++xvbnx+=got
out ^rb+phrv+++=out
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
do ^vb+do+aux++=do
I ^pp1a+pp1+++=I
care ^nn++++=care
about ^in++++=about
dignity ^nn+nom+++=dignity,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
womanliness ^nns+nom+++=womanliness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
right ^nn++++=right,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
the ^ati++++=the
rest ^nn++++=rest
of ^in++++=of
the ^ati++++=the
canting ^jj+atrb++xvbg+=canting
words ^nns++++=words!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
want ^vb++++=want
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
want ^vb++++=want
his ^pp$+pp3+++=his
kisses ^nns++++=kisses
and ^cc++++=and
his ^pp$+pp3+++=his
arms ^nns++++=arms
about ^rb++++=about
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
is ^vbz+bez+vrb++=is
mine ^pp$$++++=mine!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
loved ^vbd+++xvbnx+=loved
me ^pp1o+pp1+++=me
once ^cs+tm+++=once!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
only ^rb+down+splt++=only
given ^vprf+++xvbnx+=given
him ^pp3o+pp3+++=him
up ^rp++++=up
because ^cs+cos+++=because
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
it ^pp3+it+++=it
a ^at++++=a
fine ^jj+atrb+++=fine
thing ^nn++++=thing
to ^to++++=to
play ^vbi++++=play
the ^ati++++=the
saint ^nn++++=saint.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
only ^rb+down+++=only
an ^at++++=an
acted ^nn++++=acted
lie ^vb++++=lie.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
would ^md+prd+++=would
rather ^rb++++=rather
be ^vb+be+vrb++=be
evil ^nn++++=evil,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
loved ^vbd+++xvbnx+=loved
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
do ^vb+do+vrb++=do
I ^pp1a+pp1+++=I
deceive ^vb++++=deceive
myself ^ppl+pp1+++=myself?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
want ^vb++++=want
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
care ^nn++++=care
for ^in++++=for
nothing ^pn++++=nothing
else ^rb+cnj+++=else
at ^in++++=at
the ^ati++++=the
bottom ^nn++++=bottom
of ^in++++=of
my ^pp$+pp1+++=my
heart ^nn++++=heart
his ^pp$+pp3+++=his
love ^nn++++=love,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
kisses ^nns++++=kisses!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
towards ^in++++=towards
the ^ati++++=the
end ^nn++++=end.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
God ^nn++++=God,
, ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
am ^vb+bem+aux++=am
I ^pp1a+pp1+++=I
saying ^vbg+++xvbg+=saying?
? ^zz++++=EXTRAWORD
Have ^vb+hv+vrb++=Have
I ^pp1a+pp1+++=I
no ^at++++=no
shame ^vb++++=shame,
, ^zz++++=EXTRAWORD
no ^at++++=no
strength ^nn++++=strength?
? ^zz++++=EXTRAWORD
O ^zz++++=O
God ^np++++=God,
, ^zz++++=EXTRAWORD
help ^nn++++=help
me ^pp1o+pp1+++=me!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
And ^cc++++=And
there ^rn+pl+++=there
the ^ati++++=the
diary ^nn++++=diary
closes ^nns++++=closes.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
among ^in++++=among
the ^ati++++=the
letters ^nns+nom+++=letters
lying ^vwbg+++xvbg+=lying
between ^in++++=between
the ^ati++++=the
pages ^nns++++=pages
of ^in++++=of
the ^ati++++=the
book ^nn++++=book.
. ^zz++++=EXTRAWORD
Most ^ap+emph+++=Most
of ^in++++=of
them ^pp3o+pp3+++=them
were ^vbd+bed+aux++=were
signed ^vpsv++agls+xvbnx+=signed
simply ^rb++++=simply
" ^zz++++="Chris."
chris ^np++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
or ^cc++++=or
" ^zz++++="Christopher."
christopher ^np+nom+++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
But ^cc++++=But
one ^cd1++++=one
gave ^vbd+++xvbn+=gave
his ^pp$+pp3+++=his
name ^nn++++=name
in ^rb++++=in
full ^rb"++++=full,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
name ^nn++++=name
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
well ^jj+pred+++=well
as ^cs+sub+++=as
that ^dt+dem+++=that
of ^in++++=of
a ^at++++=a
famous ^jj+atrb+++=famous
man ^nn++++=man,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
hand ^nn++++=hand
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
often ^rb++splt++=often
shaken ^vprf+++xvbnx+=shaken.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
of ^in++++=of
his ^pp$+pp3+++=his
hard ^jj++++=hard-featured,
- ^zz++++=EXTRAWORD
featured ^vbd+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
handsome ^jj+atrb+++=handsome
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
of ^in++++=of
his ^pp$+pp3+++=his
great ^jj++++=great
chill ^vb++++=chill
place ^nn++++=place,
, ^zz++++=EXTRAWORD
half ^abn++++=half
house ^npl++++=house,
, ^zz++++=EXTRAWORD
half ^abn++++=half
exhibition ^nn+nom+++=exhibition,
, ^zz++++=EXTRAWORD
in ^in++++=in
Kensington ^np++++=Kensington,
, ^zz++++=EXTRAWORD
filled ^j+++xvbn+=filled
constantly ^rb++++=constantly
with ^in++++=with
its ^pp$+it+++=its
smart ^jj+atrb+++=smart,
, ^zz++++=EXTRAWORD
chattering ^jj+atrb+++=chattering
set ^nn+++xvbn+=set,
, ^zz++++=EXTRAWORD
among ^in++++=among
whom ^whp+rel+pied++=whom
he ^pp3a+pp3+++=he
seemed ^vbd+seem++xvbnx+=seemed
always ^rb++++=always
to ^to++++=to
be ^vbi++vrb++=be
the ^ati++++=the
uninvited ^jj+atrb++xvbn+=uninvited
guest ^nn++++=guest;
; ^zz++++=EXTRAWORD
of ^in++++=of
his ^pp$+pp3+++=his
weary ^jj+atrb+++=weary
face ^nn++++=face
and ^cc++++=and
bitter ^jj+atrb+++=bitter
tongue ^nn++++=tongue.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
thinking ^nvbg+++xvbg+=thinking
thus ^rb+cnj+++=thus
there ^rn+pl+++=there
rose ^nn+++xvbn+=rose
up ^rp++++=up
before ^in++++=before
me ^pp1o+pp1+++=me
the ^ati++++=the
sweet ^nn++++=sweet,
, ^zz++++=EXTRAWORD
sad ^jj+atrb+++=sad
face ^nn++++=face
of ^in++++=of
the ^ati++++=the
woman ^nn++++=woman
of ^in++++=of
the ^ati++++=the
miniature ^nn++++=miniature,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
meeting ^nvbg+++xvbg+=meeting
her ^pp3o+pp3+++=her
eyes ^nns++++=eyes
as ^ql++++=as
she ^pp3a+pp3+++=she
smiled ^vbd+++xvbnx+=smiled
at ^in++++=at
me ^pp1o+pp1+++=me
from ^in++++=from
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
shadows ^nps++++=shadows,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
her ^pp$+pp3+++=her
my ^pp$+pp1+++=my
wonder ^nn++++=wonder.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
the ^ati++++=the
miniature ^nn++++=miniature
from ^in++++=from
its ^pp$+it+++=its
shelf ^nn++++=shelf.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
would ^md+prd+++=would
be ^vb+be+vrb++=be
no ^at++++=no
harm ^nn++++=harm
now ^rn+tm+++=now
in ^in++++=in
learning ^xvbg+++xvbg+=learning
her ^pp3o+pp3+++=her
name ^nn++++=name.
. ^zz++++=EXTRAWORD
So ^ql++++=So
I ^pp1a+pp1+++=I
stood ^vbd+++xvbnx+=stood
with ^in++++=with
it ^pp3+it+++=it
in ^in++++=in
my ^pp$+pp1+++=my
hand ^nn++++=hand
till ^in++++=till
a ^rb++++=a
little ^rb"++++=little
later ^rbr+tm+++=later
my ^pp$+pp1+++=my
landlady ^nn++++=landlady
entered ^vbd+++xvbn+=entered
to ^to++++=to
lay ^vbi++++=lay
the ^ati++++=the
cloth ^nn++++=cloth.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
tumbled ^vbd+++xvbnx+=tumbled
this ^dt+dem+++=this
out ^rp+pl+++=out
of ^in++++=of
your ^pp$+pp2+++=your
book ^nn++++=book-case,"
- ^zz++++=EXTRAWORD
case ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="in
in ^in++++=EXTRAWORD
reaching ^xvbg+++xvbg+=reaching
down ^rp++++=down
some ^dti++++=some
books ^nns++++=books.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
someone ^pn++++=someone
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
someone ^pn++++=someone
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
met ^vprf+++xvbnx+=met,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
cannot ^md+pos+not++=cannot
think ^vb+vprv+++=think
where ^wrb+who+whcl++=where.
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
who ^whp+wpr+whcl++=who
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
woman ^nn++++=woman
took ^vbd+++xvbn+=took
it ^pp3+it+++=it
from ^in++++=from
my ^pp$+pp1+++=my
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
faint ^jj++++=faint
flush ^rb++++=flush
crossed ^vbd+++xvbn+=crossed
her ^pp$+pp3+++=her
withered ^jj+atrb++xvbn+=withered
face ^nn++++=face.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
had ^vbd+hvd+aux++=had
lost ^vprf+++xvbnx+=lost
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
answered ^vbd+vpub++xvbnx+=answered.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
never ^rb++++=never
thought ^nn+++xvbn+=thought
of ^in++++=of
looking ^xvbg+++xvbg+=looking
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
portrait ^nn++++=portrait
of ^in++++=of
myself ^ppl+pp1+++=myself,
, ^zz++++=EXTRAWORD
painted ^jj+atrb++xvbn+=painted
years ^nns++++=years
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
by ^in++++=by
a ^at++++=a
friend ^nn++++=friend."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
from ^in++++=from
her ^pp$+pp3+++=her
to ^in++++=to
the ^ati++++=the
miniature ^nn++++=miniature,
, ^zz++++=EXTRAWORD
as ^ql++++=as
