Even ^rb++++=Even
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
got ^vbd+++xvbnx+=got
a ^at++++=a
yellow ^jj+atrb+++=yellow
pencil ^nn++++=pencil
and ^cc++++=and
delineated ^vwbn+++xvbn+=delineated
his ^pp$+pp3+++=his
six ^cd++++=six-day
- ^zz++++=EXTRAWORD
day ^nn++++=EXTRAWORD
plan ^vb++++=plan
of ^in++++=of
escape ^nn++++=escape.
. ^zz++++=EXTRAWORD
Tonight ^nr+tm+++=Tonight,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
wrote ^vbd+vprv++xvbnx+=wrote,
, ^zz++++=EXTRAWORD
read ^j+++xvbn+=read
six ^cd++++=six
more ^ql++++=more
chapters ^nns+nom+++=chapters
of ^in++++=of
War ^nn++++=War
and ^cc++++=and
Peace ^nn++++=Peace.
. ^zz++++=EXTRAWORD
At ^rb++++=At
four ^cd++++=four
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning
have ^vb+hv+vrb++=have
hot ^jj+atrb+++=hot
black ^jj+atrb+++=black
coffee ^nn++++=coffee.
. ^zz++++=EXTRAWORD
At ^rb++++=At
four ^cd++++=four-fifteen
- ^zz++++=EXTRAWORD
fifteen ^cd++++=EXTRAWORD
take ^vb++++=take
cards ^nns++++=cards
from ^in++++=from
pack ^nn++++=pack
and ^cc++++=and
play ^nn++++=play
ten ^cd++++=ten
games ^nns++++=games
of ^in++++=of
solitaire ^&fw++++=solitaire.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
should ^md+nec+++=should
take ^vb++++=take
until ^in++++=until
six ^cd++++=six-thirty
- ^zz++++=EXTRAWORD
thirty ^cd++++=EXTRAWORD
when ^wrb+who+++=when
more ^rbr++++=more
coffee ^nn++++=coffee.
. ^zz++++=EXTRAWORD
At ^rb++++=At
seven ^cd++++=seven
o ^zz++++=o'clock,
'clock, ^nn+++??+=EXTRAWORD
listen ^vb++++=listen
to ^in++++=to
early ^jj+atrb+++=early
morning ^nn++++=morning
programs ^nns+++??+=programs
from ^in++++=from
Earth ^nn++++=Earth,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
the ^ati++++=the
receiving ^jj+atrb++xvbg+=receiving
equipment ^nn+nom+++=equipment
on ^in++++=on
the ^ati++++=the
radio ^nn++++=radio
works ^nns++++=works
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
Does ^vbz+doz+vrb++=Does
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
tried ^vbd+++xvbnx+=tried
the ^ati++++=the
radio ^nn++++=radio
receiver ^nn+nom+++=receiver.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
dead ^jj+pred+++=dead.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
marked ^vbd+++xvbnx+=marked
that ^dt+dem+++=that
out ^rp+pl+++=out
with ^in++++=with
his ^pp$+pp3+++=his
pencil ^nn++++=pencil.
. ^zz++++=EXTRAWORD
The ^ati++++=The
rest ^nn++++=rest
of ^in++++=of
the ^ati++++=the
days ^nns++++=days
were ^vbd+bed+aux++=were
set ^vpsv++agls+xvbnx+=set
down ^rb+phrv+++=down
in ^in++++=in
minute ^nn++++=minute
detail ^nn++++=detail.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
checked ^vbd+++xvbnx+=checked
the ^ati++++=the
medical ^jj+atrb+++=medical
kit ^nn++++=kit.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
several ^ap++++=several
packets ^nns++++=packets
of ^in++++=of
tablets ^nns+nom+++=tablets
that ^tht+rel+subj++=that
would ^md+prd+++=would
keep ^vb++++=keep
you ^pp2+pp2+++=you
awake ^jj++++=awake.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
tablet ^nn++++=tablet
an ^at++++=an
hour ^nn++++=hour
every ^at++++=every
hour ^nn++++=hour
for ^in++++=for
six ^cd++++=six-days.
- ^zz++++=EXTRAWORD
days ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
felt ^vbd+vprv++xvbnx+=felt
quite ^rb++++=quite
confident ^jj++++=confident.
. ^zz++++=EXTRAWORD
" ^zz++++="Here's
here ^rn+pl+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
mud ^nn++++=mud
in ^in++++=in
your ^pp$+pp2+++=your
evil ^jj+atrb+++=evil
eye ^nn++++=eye,
, ^zz++++=EXTRAWORD
Iorr ^np+++??+=Iorr,
, ^zz++++=EXTRAWORD
Tylle ^np+++??+=Tylle!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
swallowed ^vbd+++xvbnx+=swallowed
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
stay ^vb++++=stay-wake
- ^zz++++=EXTRAWORD
wake ^vb++++=EXTRAWORD
tablets ^nns+nom+++=tablets
with ^in++++=with
a ^at++++=a
scalding ^jj+atrb+++=scalding
mout ^nn+++??+=mout
of ^in++++=of
black ^jj+atrb+++=black
coffee ^nn++++=coffee.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
with ^in++++=with
one ^cd1++++=one
thing ^nn++++=thing
and ^cc++++=and
another ^dt++++=another
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
Tolstoy ^np++++=Tolstoy
or ^cc++++=or
Balzac ^np+++??+=Balzac,
, ^zz++++=EXTRAWORD
gin ^nn++++=gin-rummy,
- ^zz++++=EXTRAWORD
rummy ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
coffee ^nn++++=coffee,
, ^zz++++=EXTRAWORD
tablets ^nns+nom+++=tablets,
, ^zz++++=EXTRAWORD
walking ^vbg+++xvbg+=walking,
, ^zz++++=EXTRAWORD
more ^ql++++=more
Tolstoy ^np++++=Tolstoy,
, ^zz++++=EXTRAWORD
more ^ql++++=more
Balzac ^np+++??+=Balzac,
, ^zz++++=EXTRAWORD
more ^rbr++++=more
gin ^nn++++=gin-rummy,
- ^zz++++=EXTRAWORD
rummy ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
more ^ql++++=more
solitaire ^&fw++++=solitaire.
. ^zz++++=EXTRAWORD
The ^ati++++=The
first ^rb++++=first
day ^nn++++=day
passed ^vbd+++xvbn+=passed,
, ^zz++++=EXTRAWORD
as ^ql++++=as
did ^vbd+dod+vrb++=did
the ^ati++++=the
second ^od++++=second
and ^cc++++=and
the ^ati++++=the
third ^nn++++=third.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
fourth ^od++++=fourth
day ^nn++++=day
he ^pp3a+pp3+++=he
lay ^vbd+++xvbnx+=lay
quietly ^rb++++=quietly
in ^in++++=in
the ^ati++++=the
shade ^nn++++=shade
of ^in++++=of
a ^at++++=a
rock ^nn++++=rock,
, ^zz++++=EXTRAWORD
counting ^nvbg+++xvbg+=counting
to ^in++++=to
a ^at++++=a
thousand ^cd++++=thousand
by ^in++++=by
fives ^nns++++=fives,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
by ^in++++=by
tens ^cds++++=tens,
, ^zz++++=EXTRAWORD
to ^to++++=to
keep ^vbi++++=keep
his ^pp$+pp3+++=his
mind ^vb+++??+=mind
occupied ^vbd+++xvbn+=occupied
and ^cc++++=and
awake ^jj++++=awake.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
eyes ^nns++++=eyes
were ^vbd+bed+vrb++=were
so ^ql+emph+++=so
tired ^jj+++xvbn+=tired
he ^pp3a+pp3+++=he
had ^md"++pmd"++=had
to ^md+nec+++=to
bathe ^vb++++=bathe
them ^pp3o+pp3+++=them
frequently ^rb++++=frequently
in ^in++++=in
cool ^jj+atrb+++=cool
water ^nn++++=water.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
read ^vb+vprv++xvbn+=read,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
bothered ^vpsv++agls+xvbnx+=bothered
with ^in++++=with
splitting ^xvbg+++xvbg+=splitting
headaches ^nns++++=headaches.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
so ^cs+sub+++=so
exhausted ^vprf+++xvbn+=exhausted
he ^pp3a+pp3+++=he
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
move ^vb++++=move.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
numb ^jj+pred+++=numb
with ^in++++=with
medicine ^nn++++=medicine.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
resembled ^vbd+++xvbnx+=resembled
a ^at++++=a
waxen ^jj+atrb+++=waxen
dummy ^nn++++=dummy,
, ^zz++++=EXTRAWORD
stuffed ^j+++xvbn+=stuffed
with ^in++++=with
things ^nns++++=things
to ^to++++=to
preserve ^vbi++++=preserve
him ^pp3o+pp3+++=him
in ^in++++=in
a ^at++++=a
state ^nn++++=state
of ^in++++=of
horrified ^jj+atrb++xvbn+=horrified
wakefulness ^nns+nom+++=wakefulness.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
eyes ^nns++++=eyes
were ^vbd+bed+vrb++=were
glass ^nn++++=glass,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
tongue ^nn++++=tongue
a ^at++++=a
rusted ^jj+++xvbn+=rusted
pike ^np++++=pike,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
fingers ^nns+nom+++=fingers
felt ^vbd+vprv++xvbn+=felt
as ^cs+sub+++=as
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
gloved ^jj+pred+++=gloved
in ^in++++=in
needles ^nps++++=needles
and ^cc++++=and
fur ^nn++++=fur.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
followed ^vbd+vprv++xvbnx+=followed
the ^ati++++=the
hand ^nn++++=hand
of ^in++++=of
his ^pp$+pp3+++=his
watch ^nn++++=watch.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
second ^od++++=second
less ^ql++++=less
to ^to++++=to
wait ^vbi++++=wait,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
seconds ^nns++++=seconds,
, ^zz++++=EXTRAWORD
three ^cd++++=three
seconds ^nns++++=seconds,
, ^zz++++=EXTRAWORD
four ^cd++++=four,
, ^zz++++=EXTRAWORD
five ^cd++++=five,
, ^zz++++=EXTRAWORD
ten ^cd++++=ten,
, ^zz++++=EXTRAWORD
thirty ^cd++++=thirty
seconds ^nns++++=seconds.
. ^zz++++=EXTRAWORD
A ^at++++=A
whole ^jj+atrb+++=whole
minute ^nn++++=minute.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
an ^at++++=an
hour ^nn++++=hour
less ^rbr++++=less
time ^nn++++=time
to ^to++++=to
wait ^vbi++++=wait.
. ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
ship ^nn++++=ship,
, ^zz++++=EXTRAWORD
hurry ^np++++=hurry
on ^in++++=on
thy ^pp$+pp2+++=thy
appointed ^vbd+++xvbn+=appointed
round ^rb++++=round!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
began ^vbd+++xvbnx+=began
to ^to++++=to
laugh ^vbi++++=laugh
softly ^rb++++=softly.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
would ^md+prd+++=would
happen ^vb+++??+=happen
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
just ^rb+emph+++=just
gave ^vbd+++xvbn+=gave
up ^rb+cnj+++=up,
, ^zz++++=EXTRAWORD
drifted ^j+++xvbn+=drifted
off ^in+pl+++=off
into ^in++++=into
sleep ^nn++++=sleep?
? ^zz++++=EXTRAWORD
Sleep ^nn++++=Sleep,
, ^zz++++=EXTRAWORD
ah ^uh++++=ah,
, ^zz++++=EXTRAWORD
sleep ^nn++++=sleep;
; ^zz++++=EXTRAWORD
perchance ^nn+nom+++=perchance
to ^in++++=to
dream ^nn++++=dream.
. ^zz++++=EXTRAWORD
All ^abn++++=All
the ^ati++++=the
world ^nn++++=world
a ^at++++=a
stage ^nn++++=stage
What ^wdt+who+++=What
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
gave ^vbd+++xvbnx+=gave
up ^rb+phrv+++=up
the ^ati++++=the
unequal ^jj+atrb+++=unequal
struggle ^nn++++=struggle,
, ^zz++++=EXTRAWORD
lapsed ^j+++xvbn+=lapsed
down ^rp++++=down?
? ^zz++++=EXTRAWORD
Eeeeeeeeeee ^np+nom++??+=Eeeeeeeeeee,
, ^zz++++=EXTRAWORD
the ^ati++++=the
high ^jj+atrb+++=high,
, ^zz++++=EXTRAWORD
shrill ^jj+atrb+++=shrill
warning ^nn++++=warning
sound ^jj++++=sound
of ^in++++=of
battle ^nn++++=battle
metal ^nn++++=metal.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
shivered ^vbd+++xvbnx+=shivered.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
tongue ^nn++++=tongue
moved ^vbd+++xvbn+=moved
in ^in++++=in
his ^pp$+pp3+++=his
dry ^jj++++=dry,
, ^zz++++=EXTRAWORD
burry ^nn++++=burry
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
Iorr ^np+++??+=Iorr
and ^cc++++=and
Tylle ^np+++??+=Tylle
would ^md+prd+++=would
battle ^vb++++=battle
out ^rp+pl+++=out
their ^pp$+pp3+++=their
ancient ^jj+atrb+++=ancient
battle ^nn++++=battle.
. ^zz++++=EXTRAWORD
Leonard ^np++++=Leonard
Sale ^nn++++=Sale
would ^md+prd+++=would
become ^vb++++=become
quite ^rb++++=quite
insane ^jj++++=insane.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
whichever ^nn+nom+++=whichever
won ^vbd+++xvbn+=won
the ^ati++++=the
battle ^nn++++=battle
would ^md+prd+++=would
take ^vb++++=take
this ^dt+dem+++=this
ruin ^nn++++=ruin
of ^in++++=of
an ^at++++=an
insane ^jj+atrb+++=insane
man ^nn++++=man,
, ^zz++++=EXTRAWORD
the ^ati++++=the
shaking ^nvbg+++xvbg+=shaking,
, ^zz++++=EXTRAWORD
laughing ^vbg+++xvbg+=laughing
wild ^jj+atrb+++=wild
body ^nn++++=body,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
wander ^vb++++=wander
it ^pp3+it+++=it
across ^in+pl+++=across
the ^ati++++=the
face ^nn++++=face
of ^in++++=of
this ^dt+dem+++=this
world ^nn++++=world
for ^in++++=for
ten ^cd++++=ten,
, ^zz++++=EXTRAWORD
twenty ^cd++++=twenty
years ^nns++++=years,
, ^zz++++=EXTRAWORD
occupying ^vbg+++xvbg+=occupying
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
striding ^vbg+++xvbg+=striding
in ^in++++=in
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
pompous ^jj++++=pompous,
, ^zz++++=EXTRAWORD
holding ^vbg+vprv++xvbg+=holding
court ^npl++++=court,
, ^zz++++=EXTRAWORD
making ^vbg+++xvbg+=making
grand ^jj+atrb+++=grand
gestures ^nns++++=gestures,
, ^zz++++=EXTRAWORD
ordering ^nvbg+++xvbg+=ordering
heads ^nns++++=heads
severed ^vbd+++xvbn+=severed,
, ^zz++++=EXTRAWORD
calling ^vbg+nom++xvbg+=calling
on ^in+ppvb+++=on
inward ^jjb++++=inward
unseen ^jj+atrb+++=unseen
dancing ^jj+atrb++xvbg+=dancing
girls ^nns++++=girls.
. ^zz++++=EXTRAWORD
Leonard ^np++++=Leonard
Sale ^nn++++=Sale,
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
remained ^vbd+++xvbn+=remained
of ^in++++=of
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
be ^vb+be+aux++=be
led ^vpsv++agls+xvbnx+=led
off ^in+pl+++=off
to ^in++++=to
some ^dti++++=some
hidden ^jj+atrb++xvbn+=hidden
cave ^nn++++=cave,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
to ^to++++=to
be ^vbi+vbi+aux++=be
infested ^vprf+++xvbn+=infested
with ^in++++=with
wars ^nns++++=wars
and ^cc++++=and
worms ^nns++++=worms
of ^in++++=of
wars ^nns++++=wars
for ^in++++=for
twenty ^cd++++=twenty
insane ^jj+atrb+++=insane
years ^nns++++=years,
, ^zz++++=EXTRAWORD
occupied ^j+++xvbn+=occupied
and ^cc+phrs+++=and
prostituted ^jj+++xvbn+=prostituted
by ^in++++=by
old ^jj+atrb+++=old
and ^cc+phrs+++=and
outlandish ^jj+atrb+++=outlandish
thoughts ^nns++++=thoughts.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
rescue ^nn++++=rescue
ship ^nn++++=ship
arrived ^vbd+++xvbn+=arrived
it ^pp3+it+++=it
would ^md+prd+++=would
find ^vb+vprv+++=find
nothing ^pn++++=nothing.
. ^zz++++=EXTRAWORD
Sale ^nn++++=Sale
would ^md+prd+++=would
be ^vb+be+aux++=be
hidden ^vpsv++agls+xvbnx+=hidden
somewhere ^rb++++=somewhere
by ^in++++=by
a ^at++++=a
triumphant ^jj+atrb+++=triumphant
army ^nn++++=army
in ^in++++=in
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
Hidden ^j+++xvbn+=Hidden
in ^in++++=in
some ^dti++++=some
cleft ^jj++++=cleft
of ^in++++=of
rock ^nn++++=rock,
, ^zz++++=EXTRAWORD
placed ^xvbn+++xvbn+=placed
there ^rn+pl+++=there
like ^in++++=like
a ^at++++=a
nest ^nn++++=nest
for ^in++++=for
Iorr ^np+++??+=Iorr
to ^to++++=to
lie ^vbi++++=lie
upon ^in++++=upon
in ^in++++=in
evil ^jj+atrb+++=evil
occupation ^nn+nom+++=occupation.
. ^zz++++=EXTRAWORD
The ^ati++++=The
thought ^nn+++xvbn+=thought
of ^in++++=of
it ^pp3+it+++=it
almost ^rb+hdg+++=almost
broke ^vbd+++xvbn+=broke
him ^pp3o+pp3+++=him
in ^in++++=in
half ^nn++++=half.
. ^zz++++=EXTRAWORD
Twenty ^cd++++=Twenty
years ^nns++++=years
of ^in++++=of
insanity ^nn+nom+++=insanity.
. ^zz++++=EXTRAWORD
Twenty ^cd++++=Twenty
years ^nns++++=years
of ^in++++=of
torture ^nn++++=torture,
, ^zz++++=EXTRAWORD
doing ^vbg+++xvbg+=doing
what ^wdt+who+++=what
you ^pp2+pp2+++=you
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
to ^to+vcmp+++=to
do ^vbi++++=do.
. ^zz++++=EXTRAWORD
Twenty ^cd++++=Twenty
years ^nns++++=years
of ^in++++=of
wars ^nns++++=wars
raging ^vwbg+++xvbg+=raging
and ^cc++++=and
being ^xvbg+++xvbg+=being
split ^xvbn+++xvbn+=split
apart ^rp++++=apart,
, ^zz++++=EXTRAWORD
twenty ^cd++++=twenty
years ^nns++++=years
of ^in++++=of
nausea ^nn++++=nausea
and ^cc++++=and
trembling ^nvbg+++xvbg+=trembling.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
head ^nn++++=head
sank ^vbd+++xvbn+=sank
down ^rp++++=down
between ^in++++=between
his ^pp$+pp3+++=his
knees ^nns++++=knees.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
eyes ^nns++++=eyes
snapped ^vbd+++xvbn+=snapped
and ^cc+phrs+++=and
cracked ^vbd+++xvbn+=cracked
and ^cc+phrs+++=and
made ^vbd+++xvbn+=made
soft ^jj+atrb+++=soft
noises ^nns++++=noises.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
eardrums ^nns+++??+=eardrums
popped ^vbd+++xvbn+=popped
tiredly ^jj++++=tiredly.
. ^zz++++=EXTRAWORD
Sleep ^nn++++=Sleep,
, ^zz++++=EXTRAWORD
sleep ^nn++++=sleep,
, ^zz++++=EXTRAWORD
sang ^jj+atrb++xvbn+=sang
soft ^jj+atrb+++=soft
sea ^nn++++=sea
voices ^nns++++=voices.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
make ^vb++++=make
a ^at++++=a
proposition ^nn+nom+++=proposition
with ^in++++=with
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
listen ^vb++++=listen,
, ^zz++++=EXTRAWORD
thought ^j+++xvbn+=thought
Leonard ^np++++=Leonard
Sale ^nn++++=Sale.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You,
, ^zz++++=EXTRAWORD
Iorr ^np+++??+=Iorr,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
Tylle ^np+++??+=Tylle!
! ^zz++++=EXTRAWORD
Iorr ^np+++??+=Iorr,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
can ^md+pos+++=can
occupy ^vb++++=occupy
me ^pp1o+pp1+++=me
on ^in++++=on
Mondays ^nrs++++=Mondays,
, ^zz++++=EXTRAWORD
Wednesdays ^np+++??+=Wednesdays
and ^cc++++=and
Fridays ^nrs++++=Fridays.
. ^zz++++=EXTRAWORD
Tylle ^np+++??+=Tylle,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
can ^md+pos+++=can
take ^vb++++=take
me ^pp1o+pp1+++=me
over ^in++++=over
on ^in++++=on
Sundays ^nrs++++=Sundays,
, ^zz++++=EXTRAWORD
Tuesdays ^nrs++++=Tuesdays
and ^cc++++=and
Saturdays ^nrs++++=Saturdays.
. ^zz++++=EXTRAWORD
Thursday ^nr++++=Thursday
is ^vbz+bez+vrb++=is
maid ^np++++=maid's
's ^$++++=EXTRAWORD
night ^nn++++=night
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Okay ^rb+dspt+++=Okay?
? ^zz++++=EXTRAWORD
Eeeeeeeeeeeeee ^np+nom++??+=Eeeeeeeeeeeeee,
, ^zz++++=EXTRAWORD
sang ^j+++xvbn+=sang
the ^ati++++=the
sea ^nn++++=sea
tides ^nns++++=tides,
, ^zz++++=EXTRAWORD
seething ^jj++++=seething
in ^in++++=in
his ^pp$+pp3+++=his
brain ^nn++++=brain.
. ^zz++++=EXTRAWORD
Ohhhhhhhhhhhhhhhh ^np+++??+=Ohhhhhhhhhhhhhhhh,
, ^zz++++=EXTRAWORD
sang ^j+++xvbn+=sang
the ^ati++++=the
distant ^jj+atrb+++=distant
voices ^nns++++=voices
softly ^rb+cnj+++=softly,
, ^zz++++=EXTRAWORD
soft ^jj++++=soft.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What'll
'll ^md+prd+++0=EXTRAWORD
you ^pp2+pp2+++=you
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
it ^pp3+it+++=it
a ^at++++=a
bargain ^nn++++=bargain,
, ^zz++++=EXTRAWORD
Iorr ^np+++??+=Iorr,
, ^zz++++=EXTRAWORD
Tylle ^np+++??+=Tylle?
? ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
a ^at++++=a
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
another ^ppls++++=another.
. ^zz++++=EXTRAWORD
Greedy ^jj++++=Greedy,
, ^zz++++=EXTRAWORD
both ^abx++++=both
of ^in++++=of
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
greedy ^jj++++=greedy!
! ^zz++++=EXTRAWORD
complained ^jj+atrb++xvbn+=complained
Sale ^nn++++=Sale.
. ^zz++++=EXTRAWORD
A ^at++++=A
pox ^nn++++=pox
on ^in++++=on
both ^abx++++=both
your ^pp$+pp2+++=your
houses ^nns++++=houses!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
slept ^vbd+++xvbnx+=slept.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
Tylle ^np+++??+=Tylle,
, ^zz++++=EXTRAWORD
lover ^nn++++=lover
of ^in++++=of
women ^nns++++=women,
, ^zz++++=EXTRAWORD
killer ^nn++++=killer
of ^in++++=of
dogs ^nns++++=dogs!
! ^zz++++=EXTRAWORD
With ^in++++=With
some ^dti++++=some
hidden ^jj+atrb++xvbn+=hidden
bit ^nn++++=bit
of ^in++++=of
awareness ^nns+nom+++=awareness,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
hand ^nn++++=hand
crept ^vbd+++xvbn+=crept
to ^in++++=to
the ^ati++++=the
holster ^nn+nom+++=holster
at ^in++++=at
his ^pp$+pp3+++=his
hip ^nn++++=hip.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sleeping ^jj+atrb++xvbg+=sleeping
hand ^nn++++=hand
withdrew ^vbd+++xvbn+=withdrew
the ^ati++++=the
gun ^nn++++=gun
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hand ^nn++++=hand
lifted ^vbd+++xvbn+=lifted,
, ^zz++++=EXTRAWORD
the ^ati++++=the
gun ^nn++++=gun
pointed ^vbd+++xvbn+=pointed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
armies ^nns++++=armies
of ^in++++=of
Tylle ^np+++??+=Tylle
and ^cc++++=and
Iorr ^np+++??+=Iorr
gave ^vbd+++xvbn+=gave
battle ^nn++++=battle.
. ^zz++++=EXTRAWORD
The ^ati++++=The
gun ^nn++++=gun
exploded ^vbd+++xvbn+=exploded.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bullet ^nn++++=bullet
tore ^vbd+++xvbn+=tore
across ^in+pl+++=across
Sale ^np++++=Sale's
's ^$++++=EXTRAWORD
forehead ^nn++++=forehead,
, ^zz++++=EXTRAWORD
wakening ^jj+++xvbg+=wakening
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stayed ^vbd+++xvbnx+=stayed
awake ^jj++++=awake
for ^in++++=for
another ^dt++++=another
six ^cd++++=six
hours ^nns++++=hours,
, ^zz++++=EXTRAWORD
getting ^vbg+++xvbg+=getting
over ^in+ppvb+++=over
his ^pp$+pp3+++=his
latest ^jjt+atrb+++=latest
siege ^nn++++=siege.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
knew ^vbd+vprv+tht0+xvbnx+=knew
it ^pp3+it+++=it
to ^to++++=to
be ^vbi++vrb++=be
hopeless ^jj+pred+++=hopeless
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
washed ^vbd+++xvbnx+=washed
and ^cc+phrs+++=and
bandaged ^vbd+++xvbn+=bandaged
the ^ati++++=the
wound ^nn+++xvbn+=wound
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
given ^vprf+++xvbnx+=given
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
