1 ^zz++++=1
pocket ^nn++++=pocket
where ^wrb+who+++=where
his ^pp$+pp3+++=his
envelope ^nn++++=envelope
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
sha' ^nn+++??+=sha'n't
n't ^xnot++not++0=EXTRAWORD
go ^vb++++=go,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
declared ^vbd+vpub++xvbnx+=declared.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
and ^cc++++=and
I ^pp1a+pp1+++=I
will ^md+prd+++=will
elope ^vb+++??+=elope
tomorrow ^nr+tm+++=to-morrow
morning ^nn++++=morning."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
3 ^zz++++=3
Chester ^np+nom+++=Chester
met ^vbd+++xvbn+=met
Mildred ^np+++??+=Mildred
aboard ^in+pl+++=aboard
the ^ati++++=the
8:48 ^cd++++=8:48
train ^nn++++=train
for ^in++++=for
New ^jj+atrb+++=New
York ^np++++=York
City ^nn++++=City
the ^ati++++=the
next ^ap++++=next
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
Mildred ^np+++??+=Mildred,
, ^zz++++=EXTRAWORD
clasping ^vbg+++xvbg+=clasping
a ^at++++=a
small ^jj+atrb+++=small
straw ^nn++++=straw
suit ^vb++++=suit-case,
- ^zz++++=EXTRAWORD
case ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
had ^vb+hv+vrb++=had
misgivings ^nns++++=misgivings.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Chester ^np+nom+++=Chester
reassured ^vbd+++xvbn+=reassured
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
worry ^vb+vprv+++=worry,
, ^zz++++=EXTRAWORD
Mildred ^np+++??+=Mildred,
, ^zz++++=EXTRAWORD
please ^uh++++=please
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
worry ^vb+vprv+++=worry,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
pleaded ^vbd+vpub++xvbnx+=pleaded.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
cousin ^nn++++=cousin,
, ^zz++++=EXTRAWORD
Phil ^np++++=Phil
Snyder ^np+++??+=Snyder,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
is ^vbz+bez+vrb++=is
at ^in++++=at
Princeton ^np+++??+=Princeton
and ^cc++++=and
knows ^vbz+vprv+++=knows
all ^abn++++=all
about ^in++++=about
such ^abl++++=such
things ^nns++++=things,
, ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
cinch ^nn+++??+=cinch
to ^to++++=to
get ^vbi++++=get
married ^vbd+++xvbn+=married
in ^in++++=in
New ^jj+atrb+++=New
York ^np++++=York.
. ^zz++++=EXTRAWORD
All ^abn++++=All
you ^pp2+pp2+++=you
do ^vb+do+aux++=do
is ^vbz+bez+vrb++=is
walk ^nn++++=walk
up ^in+cmpx+++=up
to ^in"++++=to
a ^at++++=a
window ^nn++++=window,
, ^zz++++=EXTRAWORD
pay ^nn++++=pay
a ^at++++=a
dollar ^nn++++=dollar,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you're
're ^vb+ber+aux++0=EXTRAWORD
married ^vpsv++agls+xvbnx+=married.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
if ^cs+cnd+++=if
we ^pp1a+pp1+++=we
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
get ^vb++++=get
married ^jj+++xvbn+=married
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
can ^md+pos+++=can
go ^vb++++=go
to ^in++++=to
Hoboken ^np+++??+=Hoboken.
. ^zz++++=EXTRAWORD
Anybody ^pn++++=Anybody,
, ^zz++++=EXTRAWORD
anybody ^pn++++=anybody
at ^rb++++=at
all ^abn++++=all,
, ^zz++++=EXTRAWORD
can ^md+pos+++=can
get ^vb++++=get
married ^jj+++xvbn+=married
in ^in++++=in
Hoboken ^np+++??+=Hoboken,
, ^zz++++=EXTRAWORD
Phil ^np++++=Phil
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me
so ^rb++++=so."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
smiled ^vbd+++xvbnx+=smiled
at ^in++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Our
our ^pp$+pp1+++=EXTRAWORD
wedding ^nn++++=wedding
day ^nn++++=day,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
softly ^rb++++=softly.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+whq++=EXTRAWORD
are ^vb+ber+vrb++=are
you ^pp2+pp2+++=you
so ^ql+emph+++=so
pensive ^jj++++=pensive?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked,
, ^zz++++=EXTRAWORD
after ^in++++=after
a ^at++++=a
while ^cs+sub+++=while.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=haven't
n't ^xnot++not++0=EXTRAWORD
'd ^md+prd+vrb++=had
my ^pp$+pp1+++=my
breakfast ^nn++++=breakfast,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
always ^rb++++=always
feel ^vb+vprv+++=feel
sort ^rb+hdg+++=sort
of ^rb"+hdg"+++=of
weak ^jj++++=weak
and ^cc+phrs+++=and
funny ^jj++++=funny
till ^cs+sub+++=till
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
'd ^md+prd+vrb++=had
my ^pp$+pp1+++=my
breakfast ^nn++++=breakfast."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Chester ^np+nom+++=Chester
bought ^vbd+++xvbn+=bought
several ^ap++++=several
large ^jj+atrb+++=large
slabs ^nns++++=slabs
of ^in++++=of
nut ^nn++++=nut-studded
- ^zz++++=EXTRAWORD
studded ^vwbn+++xvbn+=EXTRAWORD
chocolate ^nn+nom+++=chocolate
from ^in++++=from
the ^ati++++=the
train ^nn++++=train
boy ^nn++++=boy.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
they ^pp3a+pp3+++=they
passed ^vbd+++xvbnx+=passed
Harmon ^np+++??+=Harmon,
, ^zz++++=EXTRAWORD
at ^in++++=at
Mildred ^np++++=Mildred's
's ^$++++=EXTRAWORD
suggestion ^nn+nom+++=suggestion
he ^pp3a+pp3+++=he
bought ^vbd+++xvbnx+=bought
a ^at++++=a
package ^nn+nom+++=package
of ^in++++=of
butter ^nn++++=butter-scotch.
- ^zz++++=EXTRAWORD
scotch ^np++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
flagging ^jj+atrb+++=flagging
spirits ^nns++++=spirits
were ^vbd+bed+aux++=were
revived ^vpsv++by+xvbnx+=revived
by ^in++++=by
these ^dt+dem+++=these
repasts ^nns+++??+=repasts.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
could ^md+pos+++=could
just ^rb+emph+splt++=just
Die ^vb++++=DIE
eating ^jj+atrb++xvbg+=eating
butter ^nn++++=butter-scotch,"
- ^zz++++=EXTRAWORD
scotch ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
dimpling ^nn+nom+++=dimpling.
. ^zz++++=EXTRAWORD
" ^zz++++="We'll
we ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
always ^rb++splt++=always
keep ^vb++++=keep
some ^dti++++=some
in ^in++++=in
the ^ati++++=the
house ^nn++++=house,
, ^zz++++=EXTRAWORD
little ^ap++++=little
woman ^nn++++=woman,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Chester ^np+nom+++=Chester
promised ^vbd+vpub++xvbn+=promised
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
mentally ^rb++++=mentally
adding ^jj+atrb++xvbg+=adding
butter ^nn++++=butter-scotch
- ^zz++++=EXTRAWORD
scotch ^np++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
menu ^nn++++=menu
of ^in++++=of
watercress ^nns+nom+++=watercress
salad ^nn++++=salad,
, ^zz++++=EXTRAWORD
tea ^nn++++=tea,
, ^zz++++=EXTRAWORD
ice ^nn++++=ice-cream
- ^zz++++=EXTRAWORD
cream ^nn++++=EXTRAWORD
and ^cc++++=and
an ^at++++=an
occasional ^jj+atrb+++=occasional
lady ^npt++++=lady-finger.
- ^zz++++=EXTRAWORD
finger ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
human ^jj+atrb+++=human
torrent ^nn++++=torrent
in ^in++++=in
the ^ati++++=the
Grand ^jj+atrb+++=Grand
Central ^jj+atrb+++=Central
station ^npl+nom+++=station
whirled ^vbd+++xvbn+=whirled
the ^ati++++=the
elopers ^nns+nom+++=elopers
with ^in++++=with
it ^pp3+it+++=it
along ^in++++=along
the ^ati++++=the
ramp ^nn++++=ramp
and ^cc++++=and
out ^rp+pl+++=out
under ^in++++=under
the ^ati++++=the
zodiac ^nn+++??+=zodiac
dome ^nn++++=dome
of ^in++++=of
the ^ati++++=the
great ^jj+atrb+++=great,
, ^zz++++=EXTRAWORD
busy ^jj+atrb+++=busy
hall ^nn++++=hall.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
stood ^vbd+++xvbnx+=stood
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
wide ^jj++++=wide-eyed.
- ^zz++++=EXTRAWORD
eyed ^vbd+++xvbn+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="New
new ^jj+atrb+++=EXTRAWORD
York ^np++++=York,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mildred ^np+++??+=Mildred.
. ^zz++++=EXTRAWORD
" ^zz++++="Our
our ^pp$+pp1+++=EXTRAWORD
New ^jj+atrb+++=New
York ^np++++=York,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Chester ^np+nom+++=Chester.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
steered ^vbd+++xvbnx+=steered
a ^at++++=a
roundabout ^nn++++=roundabout
course ^nn++++=course
for ^in++++=for
the ^ati++++=the
subway ^nn++++=subway,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
reach ^vbi++++=reach
the ^ati++++=the
Municipal ^jj++++=Municipal
Building ^jj+++xvbg+=Building
as ^ql++++=as
soon ^rb+tm+++=soon
as ^in++++=as
possible ^nn++++=possible.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
fears ^vbz+vprv+++=fears,
, ^zz++++=EXTRAWORD
the ^ati++++=the
worldly ^jj+atrb+++=worldly
Phil ^np++++=Phil
Snyder ^np+++??+=Snyder
to ^in++++=to
the ^ati++++=the
contrary ^nn+nom+++=contrary
notwithstanding ^in+strn+++=notwithstanding,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
might ^md+pos+++=might
encounter ^nn+nom+++=encounter
difficulties ^nns++++=difficulties
in ^in++++=in
getting ^xvbg+++xvbg+=getting
a ^at++++=a
marriage ^nn+nom+++=marriage
license ^nn+++??+=license
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
he ^pp3a+pp3+++=he
and ^cc++++=and
Mildred ^np+++??+=Mildred
would ^md+prd+++=would
then ^rn+tm+++=then
have ^md"++pmd"++=have
to ^md+nec+++=to
go ^vb++++=go
to ^in++++=to
Hoboken ^np+++??+=Hoboken.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
only ^rb+down+++=only
a ^at++++=a
sketchy ^jj+atrb+++=sketchy
idea ^nn++++=idea
of ^in++++=of
where ^wrb+who+++=where
Hoboken ^np+++??+=Hoboken
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
then ^rn+tm+++=then
nearly ^rb+down+++=nearly
eleven ^cd++++=eleven.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Mildred ^np+++??+=Mildred
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
to ^to++++=to
be ^vbi+vbi+aux++=be
hurried ^vpsv++agls+xvbnx+=hurried.
. ^zz++++=EXTRAWORD
" ^zz++++="Couldn't
could ^md+pos+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
we ^pp1a+pp1+++=we
have ^vb+hv+vrb++=have
just ^rb+emph+++=just
one ^cd1++++=one
little ^ap++++=little
fudge ^nn+++??+=fudge
sundae ^nn+++??+=sundae
first ^rb++++=first?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=haven't
n't ^xnot++not++0=EXTRAWORD
'd ^md+prd+vrb++=had
my ^pp$+pp1+++=my
regular ^jj+atrb+++=regular
breakfast ^nn++++=breakfast,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
I ^pp1a+pp1+++=I
do ^vb+do+aux++=do
feel ^vb+vprv+++=feel
so ^cs+sub+++=so
sort ^rb+hdg+++=sort
of ^rb"+hdg"+++=of
weak ^jj++++=weak
and ^cc+phrs+++=and
funny ^jj++++=funny
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=haven't
n't ^xnot++not++0=EXTRAWORD
'd ^md+prd+vrb++=had
my ^pp$+pp1+++=my
regular ^jj+atrb+++=regular
breakfast ^nn++++=breakfast."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
To ^in++++=To
Schuyler ^np+nom+++=Schuyler's
's ^$++++=EXTRAWORD
they ^pp3a+pp3+++=they
went ^vbd+++xvbnx+=went,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
consumed ^jj+atrb++xvbn+=consumed
precious ^jj+atrb+++=precious
minutes ^nns++++=minutes
and ^cc++++=and
two ^cd++++=two
fudge ^nn+++??+=fudge
sundaes ^nns+++??+=sundaes.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
way ^nn++++=way
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
Mildred ^np+++??+=Mildred
stopped ^vbd+++xvbn+=stopped
short ^jj++++=short.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
look ^vb++++=look,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
exclaimed ^vbd+++xvbnx+=exclaimed,
, ^zz++++=EXTRAWORD
" ^zz++++="real
real ^rb+emph+++=EXTRAWORD
New ^jj+atrb+++=New
Orleans ^nns+nom++??+=Orleans
pralines ^nns+++??+=pralines.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
just ^rb+emph+++=just
adore ^vb++++=adore
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
you ^pp2+pp2+++=you
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
get ^vb++++=get
them ^pp3o+pp3+++=them
in ^in++++=in
Clintonia ^np+++??+=Clintonia."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Chester ^np+nom+++=Chester
looked ^vbd+++xvbn+=looked
at ^rb++++=at
her ^pp3o+pp3+++=her
a ^rb++++=a
little ^rb"++++=little
nervously ^rb++++=nervously.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
getting ^vbg+++xvbgx+=getting
sort ^rb+hdg+++=sort
of ^rb"+hdg"+++=of
late ^jj++++=late,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
suggested ^vbd+vpub++xvbnx+=suggested.
. ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
right ^jj++++=right,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Hurry ^np++++=Hurry,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mildred ^np+++??+=Mildred
pouted ^vbd+++xvbn+=pouted,
, ^zz++++=EXTRAWORD
" ^zz++++="just
just ^rb+emph+++=EXTRAWORD
you ^pp2+pp2+++=you
go ^vb++++=go
on ^in+cmpx+++=on
to ^in"++++=to
the ^ati++++=the
horrid ^jj+atrb+++=horrid
old ^jj+atrb+++=old
City ^nn++++=City
Hall ^npl++++=Hall
by ^in++++=by
your ^pp$+pp2+++=your
lonesome ^jj++++=lonesome.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
going ^md"++pmd"++=going
to ^md+prd+++=to
stop ^vb++++=stop
and ^cc++++=and
have ^vb+hv+vrb++=have
a ^at++++=a
praline ^nn+++??+=praline."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Chester ^np+nom+++=Chester
capitulated ^vbd+++xvbn+=capitulated,
, ^zz++++=EXTRAWORD
contritely ^jj++++=contritely,
, ^zz++++=EXTRAWORD
so ^ql++++=so
Mildred ^np+++??+=Mildred
had ^vb+hv+vrb++=had
two ^cd++++=two.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
started ^vbd+++xvbnx+=started
for ^in++++=for
the ^ati++++=the
subway ^nn++++=subway
which ^whp+rel+subj++=which
was ^vbd+bedz+aux++=was
to ^to++++=to
take ^vbi++++=take
them ^pp3o+pp3+++=them
far ^rb+pl+++=far
down ^rp++++=down-town
- ^zz++++=EXTRAWORD
town ^nn++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
Municipal ^jj+atrb+++=Municipal
Building ^nvbg+++xvbg+=Building.
. ^zz++++=EXTRAWORD
On ^in++++=On
Forty ^cd++++=Forty-second
- ^zz++++=EXTRAWORD
second ^od++++=EXTRAWORD
Street ^nn++++=Street
they ^pp3a+pp3+++=they
passed ^vbd+++xvbnx+=passed
a ^at++++=a
shiny ^jj+atrb+++=shiny,
, ^zz++++=EXTRAWORD
white ^jj+atrb+++=white
edifice ^nn++++=edifice
in ^in++++=in
the ^ati++++=the
window ^nn++++=window
of ^in++++=of
which ^whp+rel+pied++=which
an ^at++++=an
artist ^nn++++=artist
in ^in++++=in
immaculate ^jj++++=immaculate
white ^jj++++=white
duck ^vb++++=duck
was ^vbd+bedz+aux++=was
deftly ^rb++splt++=deftly
tossing ^vbg+++xvbgx+=tossing
griddle ^nn+++??+=griddle
cakes ^nns++++=cakes
into ^in++++=into
the ^ati++++=the
air ^nn++++=air
so ^ql++++=so
that ^cs+sub+++=that
they ^pp3a+pp3+++=they
described ^vbd+++xvbnx+=described
a ^at++++=a
graceful ^jj+atrb+++=graceful
parabola ^nn++++=parabola
and ^cc++++=and
flopped ^vpsv++agls+xvbn+=flopped
on ^in++++=on
a ^at++++=a
soapstone ^nn+++??+=soapstone
griddle ^nn+++??+=griddle
where ^wrb+who+++=where
they ^pp3a+pp3+++=they
sizzled ^vbd+++xvbnx+=sizzled
brownly ^jj++++=brownly
and ^cc++++=and
crisply ^rb++++=crisply.
. ^zz++++=EXTRAWORD
A ^at++++=A
faint ^jj+atrb+++=faint
but ^cc+phrs+++=but
provoking ^jj+atrb+++=provoking
aroma ^nn++++=aroma
floated ^vbd+++xvbn+=floated
through ^in++++=through
the ^ati++++=the
open ^jj+atrb+++=open
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Mildred ^np++++=Mildred's
's ^$++++=EXTRAWORD
footsteps ^nns++++=footsteps
slackened ^vbd+++xvbn+=slackened,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
she ^pp3a+pp3+++=she
paused ^vbd+++xvbnx+=paused,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
she ^pp3a+pp3+++=she
came ^vbd+++xvbnx+=came
to ^in++++=to
a ^at++++=a
dead ^jj+atrb+++=dead
stop ^nn++++=stop.
. ^zz++++=EXTRAWORD
" ^zz++++="Ummm-mmm!
ummm ^uh++++=EXTRAWORD
- ^zz++++=EXTRAWORD
mmm ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
What ^wdt+who+++=What
a ^at++++=a
heavenly ^jj+atrb+++=heavenly
smell ^nn++++=smell!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
just ^rb+emph+++=just
adore ^vb++++=adore
griddle ^jj+atrb++??+=griddle
cakes ^nns++++=cakes?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
yes ^uh++++=yes,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Chester ^np+nom+++=Chester,
, ^zz++++=EXTRAWORD
a ^rb++++=a
little ^rb"++++=little
desperately ^rb++++=desperately.
. ^zz++++=EXTRAWORD
" ^zz++++="Let's
let ^vb++++0=EXTRAWORD
us ^pp1o+pp1+++=EXTRAWORD
have ^vb+hv+vrb++=have
some ^dti++++=some
for ^in++++=for
lunch ^nn++++=lunch.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
twenty ^cd++++=twenty-five
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
minutes ^nns++++=minutes
to ^to++++=to
twelve ^cd++++=twelve.
. ^zz++++=EXTRAWORD
Let ^vb++++0=Let's
us ^pp1o+pp1+++=EXTRAWORD
hurry ^nn++++=hurry."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
Chester ^np+nom+++=Chester
Jessup ^np+++??+=Jessup,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+tht0++=know
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=haven't
n't ^xnot++not++0=EXTRAWORD
'd ^md+prd+vrb++=had
my ^pp$+pp1+++=my
regular ^jj+atrb+++=regular
breakfast ^nn++++=breakfast
yet ^rb++++=yet.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
just ^rb+emph+++=just
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
go ^vb++++=go
away ^rp+pl+++=away
down ^in++++=down
to ^in++++=to
that ^dt+dem+++=that
old ^jj+atrb+++=old
City ^nn++++=City
Hall ^npl++++=Hall
and ^cc++++=and
get ^vb++++=get
married ^jj+++xvbn+=married
and ^cc++++=and
everything ^pn++++=everything
without ^in++++=without
having ^xvbg+++xvbg+=having
had ^vb+hv+vrb++=had
some ^dti++++=some
nourishment ^nn+nom+++=nourishment.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
take ^vb++++=take
a ^at++++=a
minute ^nn++++=minute
to ^in++++=to
have ^vbi++vrb++=have
a ^rb++++=a
little ^rb"++++=little
breakfast ^nn++++=breakfast."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
all ^abn++++=all
right ^jj++++=right,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Chester ^np+nom+++=Chester.
. ^zz++++=EXTRAWORD
The ^ati++++=The
griddle ^nn+++??+=griddle
cakes ^nns++++=cakes
tasted ^vprf+++xvbn+=tasted
like ^in++++=like
rubber ^nn++++=rubber
to ^in++++=to
Chester ^np+nom+++=Chester.
. ^zz++++=EXTRAWORD
Mildred ^np+++??+=Mildred
ate ^vbd+++xvbn+=ate
hers ^pp$$++++=hers
with ^in++++=with
great ^nn++++=great
relish ^vb++++=relish
and ^cc+phrs+++=and
insisted ^vpsv++agls+xvbn+=insisted
on ^in++++=on
having ^xvbg+++xvbg+=having
them ^pp3o+pp3+++=them
decorated ^vbd+++xvbn+=decorated
with ^in++++=with
country ^nn++++=country
sausage ^nn+nom+++=sausage.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
so ^ql++++=so
nourishing ^nvbg+++xvbg+=nourishing,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
explained ^vbd+vpub++xvbnx+=explained.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
could ^md+pos+++=could
just ^rb+emph+splt++=just
die ^vb++++=die
eating ^jj+atrb++xvbg+=eating
sausage ^nn+nom+++=sausage."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Chester ^np+nom+++=Chester
paid ^vbd+++xvbn+=paid
the ^ati++++=the
check ^nn++++=check
and ^cc++++=and
forgot ^vbd+vprv++xvbn+=forgot
to ^to+vcmp+++=to
take ^vbi++++=take
the ^ati++++=the
change ^nn++++=change
from ^in++++=from
a ^at++++=a
two ^cd++++=two-dollar
- ^zz++++=EXTRAWORD
dollar ^nn++++=EXTRAWORD
bill ^nn++++=bill.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
could ^md+pos+++=could
just ^rb+emph+splt++=just
die ^vb++++=die
eating ^jj+atrb++xvbg+=eating
sausage ^nn+nom+++=sausage.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
just ^rb+emph+splt++=just
die ^vb++++=die
eating ^jj+atrb++xvbg+=eating
sausage ^nn+nom+++=sausage."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
wheels ^nns++++=wheels
of ^in++++=of
the ^ati++++=the
subway ^nn++++=subway
train ^nn++++=train
