They ^pp3a+pp3+++=They
check ^vb+vprv+++=check
until ^cs+sub+++=until
once ^rb+tm+++=once
more ^rbr++++=more
the ^ati++++=the
great ^jj+atrb+++=great
Lane ^nn++++=Lane
had ^vbd+hvd+aux++=had
faced ^vprf+++xvbnx+=faced
the ^ati++++=the
Rube ^np+++??+=Rube.
. ^zz++++=EXTRAWORD
The ^ati++++=The
field ^nn++++=field
grew ^vbd+++xvbn+=grew
tolerably ^rb++++=tolerably
quiet ^jj++++=quiet
just ^rb+emph+++=just
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Rube ^np+++??+=Rube
did ^vbd+dod+aux++=did
not ^xnot++not++=not
exert ^vb++++=exert
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
The ^ati++++=The
critical ^jj+atrb+++=critical
stage ^nn++++=stage
had ^vb+hv+vrb++=had
no ^at++++=no
concern ^nn++++=concern
for ^in++++=for
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
pitched ^vbd+++xvbnx+=pitched
Lane ^npl++++=Lane
a ^at++++=a
high ^jj+atrb+++=high
curve ^nn++++=curve,
, ^zz++++=EXTRAWORD
over ^in++++=over
the ^ati++++=the
plate ^nn++++=plate,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
in ^in++++=in
close ^nn++++=close,
, ^zz++++=EXTRAWORD
a ^at++++=a
ball ^nn++++=ball
meant ^vbd+vprv++xvbn+=meant
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
hit ^vpsv++agls+xvbnx+=hit
and ^cc++++=and
a ^at++++=a
ball ^nn++++=ball
hard ^jj++++=hard
to ^to+jcmp+++=to
hit ^vbi++++=hit
safely ^rb++++=safely.
. ^zz++++=EXTRAWORD
Lane ^nn++++=Lane
knew ^vbd+vprv++xvbn+=knew
that ^tht+vcmp+++=that
as ^cc++++=as
well ^rb++++=well
as ^cc"++++=as
any ^dti++++=any
hitter ^jjr++++=hitter
in ^in++++=in
the ^ati++++=the
world ^nn++++=world,
, ^zz++++=EXTRAWORD
so ^ql++++=so
he ^pp3a+pp3+++=he
let ^vbd+++xvbnx+=let
two ^cd++++=two
of ^in++++=of
the ^ati++++=the
curves ^nns++++=curves
go ^vb++++=go
by ^in+strn+++=by--two
-- ^--+clp+++=EXTRAWORD
two ^cd++++=EXTRAWORD
strikes ^nns++++=strikes.
. ^zz++++=EXTRAWORD
Again ^rb+tm+++=Again
the ^ati++++=the
Rube ^np+++??+=Rube
relentlessly ^rb++++=relentlessly
gave ^vbd+++xvbn+=gave
him ^pp3o+pp3+++=him
the ^ati++++=the
same ^ap++++=same
ball ^nn++++=ball;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Lane ^nn++++=Lane,
, ^zz++++=EXTRAWORD
hitting ^vbg+++xvbg+=hitting
viciously ^rb+cnj+++=viciously,
, ^zz++++=EXTRAWORD
spitefully ^jj++++=spitefully,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
want ^vb++++=want
to ^to+vcmp+++=to
hit ^vbi++++=hit
that ^cs+sub+++=that
kind ^rb+hdg+++=kind
of ^rb"+hdg"+++=of
a ^at++++=a
ball ^nn++++=ball,
, ^zz++++=EXTRAWORD
sent ^j+++xvbn+=sent
up ^rp++++=up
a ^at++++=a
fly ^vb++++=fly
that ^dt+dem+++=that
Rand ^np+++??+=Rand
easily ^rb++++=easily
captured ^vbd+++xvbn+=captured.
. ^zz++++=EXTRAWORD
` ^zz++++=``Oh,
` ^zz++++=EXTRAWORD
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know!
! ^zz++++=EXTRAWORD
Pretty ^rb++++=Pretty
fair ^jj++++=fair,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
guess! ^nn+++??+=guess!''
'' ^nn+++??+=EXTRAWORD
yelled ^vbd+++xvbn+=yelled
a ^at++++=a
tenor ^nn++++=tenor-voiced
- ^zz++++=EXTRAWORD
voiced ^vprf+++xvbn+=EXTRAWORD
fan ^nn++++=fan;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
struck ^vbd+++xvbnx+=struck
the ^ati++++=the
keynote ^nn++++=keynote.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
the ^ati++++=the
bleachers ^nns+nom+++=bleachers
rose ^vbd+++xvbn+=rose
to ^in++++=to
their ^pp$+pp3+++=their
feet ^nns++++=feet
and ^cc++++=and
gave ^vbd+++xvbn+=gave
the ^ati++++=the
Rube ^np+++??+=Rube
the ^ati++++=the
rousing ^jj+atrb++xvbg+=rousing
cheer ^nn++++=cheer
of ^in++++=of
the ^ati++++=the
brotherhood ^nn+nom+++=brotherhood
of ^in++++=of
fans ^nns++++=fans.
. ^zz++++=EXTRAWORD
Hoffer ^np+++??+=Hoffer
walked ^vbd+++xvbn+=walked
to ^in++++=to
first ^od++++=first
on ^rp++++=on
a ^at++++=a
base ^nn++++=base
on ^in++++=on
balls ^nns++++=balls.
. ^zz++++=EXTRAWORD
Sweeney ^np+++??+=Sweeney
advanced ^vbd+++xvbn+=advanced
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Rube ^np+++??+=Rube
sent ^vbd+++xvbn+=sent
up ^rb+phrv+++=up
a ^at++++=a
giant ^nn++++=giant
fly ^vb++++=fly
to ^in++++=to
Callopy ^np+++??+=Callopy.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
Staats ^np+++??+=Staats
hit ^vbd+++xvbn+=hit
safely ^rb+cnj+++=safely,
, ^zz++++=EXTRAWORD
scoring ^vbg+++xvbg+=scoring
the ^ati++++=the
first ^od++++=first
run ^vb+++xvbn+=run
of ^in++++=of
the ^ati++++=the
game ^nn++++=game.
. ^zz++++=EXTRAWORD
Hoffer ^np+++??+=Hoffer
crossed ^vbd+++xvbn+=crossed
the ^ati++++=the
plate ^nn++++=plate
amid ^in++++=amid
vociferous ^jj+atrb+++=vociferous
applause ^nn++++=applause.
. ^zz++++=EXTRAWORD
Mitchell ^np++++=Mitchell
ended ^vbd+++xvbn+=ended
the ^ati++++=the
inning ^jj+++xvbg+=inning
with ^in++++=with
a ^at++++=a
fly ^nn++++=fly
to ^in++++=to
Blandy ^np+++??+=Blandy.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
a ^at++++=a
change ^nn++++=change
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
over ^in++++=over
the ^ati++++=the
spirit ^nn++++=spirit
of ^in++++=of
that ^dt+dem+++=that
Quaker ^nn++++=Quaker
aggregation ^nn+nom+++=aggregation!
! ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
something ^pn++++=something
to ^to++++=to
make ^vbi++++=make
a ^at++++=a
man ^nn++++=man
thrill ^nn++++=thrill
with ^in++++=with
admiration ^nn+nom+++=admiration
and ^cc++++=and,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
happened ^vbd+++xvbnx+=happened
to ^to+vcmp+++=to
favor ^vb++++=favor
Chicago ^np++++=Chicago,
, ^zz++++=EXTRAWORD
to ^in++++=to
fire ^nn++++=fire
all ^rb++++=all
his ^pp$+pp3+++=his
fighting ^jj+atrb++xvbg+=fighting
blood ^nn++++=blood.
. ^zz++++=EXTRAWORD
The ^ati++++=The
players ^nns+nom+++=players
poured ^vbd+++xvbn+=poured
upon ^in++++=upon
the ^ati++++=the
Rube ^np+++??+=Rube
a ^at++++=a
continuous ^jj+atrb+++=continuous
stream ^nn++++=stream
of ^in++++=of
scathing ^jj+atrb+++=scathing
abuse ^nn++++=abuse.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
would ^md+prd+++=would
have ^vb+hv+aux++=have
made ^vprf+++xvbnx+=made
a ^at++++=a
raging ^jj+atrb++xvbg+=raging
devil ^nn++++=devil
of ^in++++=of
a ^at++++=a
mild ^jj++++=mild-mannered
- ^zz++++=EXTRAWORD
mannered ^jj+atrb+++=EXTRAWORD
clergyman ^nn+nom+++=clergyman.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
of ^in++++=of
them ^pp3o+pp3+++=them
were ^vbd+bed+vrb++=were
skilled ^jj+pred+++=skilled
in ^in++++=in
caustic ^jj+atrb+++=caustic
wit ^nn++++=wit,
, ^zz++++=EXTRAWORD
most ^ap+emph+++=most
of ^in++++=of
them ^pp3o+pp3+++=them
were ^vbd+bed+aux++=were
possessed ^vpsv++agls+xvbnx+=possessed
of ^in++++=of
forked ^jj+atrb+++=forked
tongues ^nns++++=tongues;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Cogswell ^np+++??+=Cogswell,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
of ^in++++=of
a ^at++++=a
thousand ^cd++++=thousand
baseball ^nn++++=baseball
battles ^nns++++=battles,
, ^zz++++=EXTRAWORD
had ^vb+hv+vrb++=had
a ^at++++=a
genius ^nn++++=genius
for ^in++++=for
inflaming ^xvbg+++xvbg+=inflaming
anyone ^pn++++=anyone
he ^pp3a+pp3+++=he
tormented ^vbd+++xvbnx+=tormented.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
mostly ^rb++++=mostly
beyond ^in++++=beyond
the ^ati++++=the
ken ^np++++=ken
of ^in++++=of
the ^ati++++=the
audience ^nn+nom+++=audience,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
behind ^in+pl+++=behind
the ^ati++++=the
back ^nn++++=back
of ^in++++=of
the ^ati++++=the
umpire ^nn++++=umpire,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
perfectly ^rb+amp+++=perfectly
plain ^jj+pred+++=plain
to ^in++++=to
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Quakers ^nns+nom++??+=Quakers
were ^vbd+bed+aux++=were
trying ^vbg+++xvbgx+=trying
to ^to+vcmp+++=to
rattle ^vbi++++=rattle
the ^ati++++=the
Rube ^np+++??+=Rube,
, ^zz++++=EXTRAWORD
a ^at++++=a
trick ^nn++++=trick
of ^in++++=of
the ^ati++++=the
game ^nn++++=game
as ^ql++++=as
fair ^jj++++=fair
for ^in++++=for
one ^cd1++++=one
side ^nn++++=side
as ^in++++=as
for ^in"++++=for
the ^ati++++=the
other ^ap++++=other.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
sat ^vbd+++xvbnx+=sat
there ^rn+pl+++=there
tight ^jj++++=tight
in ^in++++=in
my ^pp$+pp1+++=my
seat ^nn++++=seat,
, ^zz++++=EXTRAWORD
grimly ^rb++++=grimly
glorying ^jj+++xvbg+=glorying
in ^in++++=in
the ^ati++++=the
way ^nn++++=way
the ^ati++++=the
Rube ^np+++??+=Rube
refused ^vbd+++xvbn+=refused
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
disturbed ^vpsv++agls+xvbnx+=disturbed.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
lion ^nn++++=lion
in ^in++++=in
him ^pp3o+pp3+++=him
was ^vbd+bedz+vrb++=was
rampant ^jj+pred+++=rampant.
. ^zz++++=EXTRAWORD
Fortunately ^rb+cnj+++=Fortunately,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
strange ^jj+atrb+++=strange
gift ^nn++++=gift
to ^in++++=to
pitch ^nn++++=pitch
better ^jjr++++=better
the ^ati++++=the
angrier ^jjr++++=angrier
he ^pp3a+pp3+++=he
got ^vbd+++xvbnx+=got;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
more ^rbr++++=more
the ^ati++++=the
Quakers ^nns+nom++??+=Quakers
flayed ^vbd+++xvbn+=flayed
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
the ^ati++++=the
more ^ql++++=more
he ^pp3a+pp3+++=he
let ^vbd+++xvbnx+=let
himself ^ppl+pp3+++=himself
out ^rp+pl+++=out
to ^in++++=to
their ^pp$+pp3+++=their
crushing ^jj+atrb++xvbg+=crushing
humiliation ^nn+nom+++=humiliation.
. ^zz++++=EXTRAWORD
The ^ati++++=The
innings ^nns++++=innings
swiftly ^rb++++=swiftly
passed ^vbd+++xvbn+=passed
to ^in++++=to
the ^ati++++=the
eighth ^od++++=eighth
with ^in++++=with
Chicago ^np++++=Chicago
failing ^vb+nom++xvbg+=failing
to ^to+vcmp+++=to
score ^vb++++=score
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
with ^in++++=with
Philadelphia ^np++++=Philadelphia
failing ^vb+nom++xvbg+=failing
to ^to+vcmp+++=to
score ^vb++++=score
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
scratch ^vb++++=scratch
hit ^vbd+++xvbn+=hit
and ^cc++++=and
a ^at++++=a
single ^jj++++=single,
, ^zz++++=EXTRAWORD
gifts ^nns++++=gifts
to ^in++++=to
the ^ati++++=the
weak ^jj+atrb+++=weak
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
batting ^nn++++=batting
list ^nn++++=list,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
all ^abn++++=all
the ^ati++++=the
lank ^nn+++??+=lank
pitcher ^nn++++=pitcher
allowed ^vwbn+++xvbn+=allowed
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Long ^rb++++=Long
since ^cs+sub+++=since
the ^ati++++=the
bleachers ^nns+nom+++=bleachers
had ^vbd+hvd+aux++=had
crowned ^vprf+++xvbnx+=crowned
the ^ati++++=the
Rube ^np+++??+=Rube.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
theirs ^pp$$++++=theirs
and ^cc++++=and
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
his ^pp$+pp3+++=his;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
their ^pp$+pp3+++=their
voices ^nns++++=voices
had ^vb+hv+vrb++=had
the ^ati++++=the
peculiar ^jj+atrb+++=peculiar
strangled ^jj+atrb++xvbn+=strangled
hoarseness ^nns+nom+++=hoarseness
due ^jj++++=due
to ^to+jcmp+++=to
over ^in++++=over-exertion.
- ^zz++++=EXTRAWORD
exertion ^nn+nom+++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
grand ^nn++++=grand
stand ^vb++++=stand,
, ^zz++++=EXTRAWORD
slower ^jjr++++=slower
to ^to++++=to
understand ^vbi+vprv+++=understand
and ^cc+phrs+++=and
approve ^vb++++=approve,
, ^zz++++=EXTRAWORD
arrived ^j+++xvbn+=arrived
later ^rbr+tm+++=later;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
got ^vbd+++xvbn+=got
there ^rn+pl+++=there
about ^rp++++=about
the ^ati++++=the
seventh ^nn++++=seventh,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ladies ^nns++++=ladies'
' ^zz++++=EXTRAWORD
gloves ^nns++++=gloves
and ^cc++++=and
men ^nns++++=men's
's ^$++++=EXTRAWORD
hats ^nns++++=hats
were ^vbd+bed+aux++=were
sacrificed ^vpsv++agls+xvbnx+=sacrificed.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
eighth ^od++++=eighth
the ^ati++++=the
Quakers ^nns+nom++??+=Quakers
reluctantly ^rb++++=reluctantly
yielded ^vbd+++xvbn+=yielded
their ^pp$+pp3+++=their
meed ^nn++++=meed
of ^in++++=of
praise ^nn++++=praise,
, ^zz++++=EXTRAWORD
showing ^vbg+vprv++xvbg+=showing
it ^pp3+it+++=it
by ^in++++=by
a ^at++++=a
cessation ^nn+nom+++=cessation
of ^in++++=of
their ^pp$+pp3+++=their
savage ^jj+atrb+++=savage
wordy ^nn+++??+=wordy
attacks ^nns++++=attacks
on ^in++++=on
the ^ati++++=the
Rube ^np+++??+=Rube.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
kind ^rb++++=kind
of ^rb"++++=of
sullen ^jj+atrb+++=sullen
respect ^nn++++=respect,
, ^zz++++=EXTRAWORD
wrung ^j+++xvbn+=wrung
from ^in++++=from
the ^ati++++=the
bosom ^nn++++=bosom
of ^in++++=of
great ^jj+atrb+++=great
foes ^nns++++=foes.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
ninth ^od++++=ninth
inning ^nvbg+++xvbg+=inning
was ^vbd+bedz+vrb++=was
at ^in++++=at
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
As ^in++++=As
the ^ati++++=the
sides ^nns++++=sides
changed ^vbd+++xvbn+=changed
I ^pp1a+pp1+++=I
remembered ^vbd+vprv++xvbnx+=remembered
to ^to+vcmp+++=to
look ^vbi++++=look
at ^in++++=at
the ^ati++++=the
feminine ^jj+atrb+++=feminine
group ^nn++++=group
in ^in++++=in
our ^pp$+pp1+++=our
box ^nn++++=box.
. ^zz++++=EXTRAWORD
Milly ^np+++??+=Milly
was ^vbd+bedz+vrb++=was
in ^in++++=in
a ^at++++=a
most ^ql+emph+++=most
beautiful ^jj+atrb+++=beautiful
glow ^nn++++=glow
of ^in++++=of
happiness ^nns+nom+++=happiness
and ^cc++++=and
excitement ^nn+nom+++=excitement.
. ^zz++++=EXTRAWORD
Nan ^np++++=Nan
sat ^vbd+++xvbn+=sat
rigid ^jj++++=rigid,
, ^zz++++=EXTRAWORD
leaning ^vbg+++xvbg+=leaning
over ^in++++=over
the ^ati++++=the
rail ^nn++++=rail,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
face ^nn++++=face
white ^jj++++=white
and ^cc++++=and
drawn ^vbd+++xvbn+=drawn,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
kept ^vbd+++xvbnx+=kept
saying ^vbg+++xvbg+=saying
in ^in++++=in
a ^at++++=a
low ^jj+atrb+++=low
voice ^nn++++=voice:
: ^zz++++=EXTRAWORD
` ^zz++++=``Will
` ^zz++++=EXTRAWORD
will ^md+prd+++=EXTRAWORD
it ^pp3+it+++=it
never ^rb++++=never
end ^nn++++=end?
? ^zz++++=EXTRAWORD
Will ^md+prd+++=Will
it ^pp3+it+++=it
never ^rb++++=never
end? ^nn+++??+=end?''
'' ^nn+++??+=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Nelson ^np++++=Nelson
stared ^vbd+++xvbn+=stared
wearily ^rb++++=wearily.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
the ^ati++++=the
Quakers ^nns+nom++??+=Quakers'
' ^zz++++=EXTRAWORD
last ^rb++++=last
stand ^vb++++=stand.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
faced ^vbd+++xvbnx+=faced
it ^pp3+it+++=it
as ^in++++=as
a ^at++++=a
team ^nn++++=team
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
won ^vprf+++xvbnx+=won
many ^ap++++=many
a ^at++++=a
game ^nn++++=game
in ^in++++=in
the ^ati++++=the
ninth ^od++++=ninth
with ^in++++=with
two ^cd++++=two
men ^nns++++=men
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Dugan ^np+++??+=Dugan
could ^md+pos+++=could
do ^vb+do+vrb++=do
nothing ^pn++++=nothing
with ^in++++=with
the ^ati++++=the
Rube ^np++++=Rube's
's ^$++++=EXTRAWORD
unhittable ^jj+atrb+++=unhittable
drop ^nn++++=drop,
, ^zz++++=EXTRAWORD
for ^in++++=for
a ^at++++=a
drop ^nn++++=drop
curve ^nn++++=curve
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
weakness ^nns+nom+++=weakness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
struck ^vbd+++xvbnx+=struck
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Hucker ^np+++??+=Hucker
hit ^vbd+++xvbn+=hit
to ^in++++=to
Hoffer ^np+++??+=Hoffer,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
fumbled ^vbd+++xvbn+=fumbled,
, ^zz++++=EXTRAWORD
making ^vbg+++xvbg+=making
the ^ati++++=the
first ^od++++=first
error ^nn++++=error
of ^in++++=of
the ^ati++++=the
game ^nn++++=game.
. ^zz++++=EXTRAWORD
Poole ^np++++=Poole
dumped ^vbd+++xvbn+=dumped
the ^ati++++=the
ball ^nn++++=ball,
, ^zz++++=EXTRAWORD
as ^ql++++=as
evidently ^rb++++=evidently
the ^ati++++=the
Rube ^np+++??+=Rube
desired ^vbd+vsua++xvbn+=desired,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
handed ^vbd+++xvbnx+=handed
up ^rp++++=up
a ^at++++=a
straight ^jj+atrb+++=straight
one ^pn++++=one,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
bunt ^nn++++=bunt
rolled ^vbd+++xvbn+=rolled
teasingly ^rb++++=teasingly
and ^cc++++=and
the ^ati++++=the
Rube ^np+++??+=Rube,
, ^zz++++=EXTRAWORD
being ^vbg+beg++xvbg+=being
big ^jj++++=big
and ^cc+phrs+++=and
tall ^jj++++=tall,
, ^zz++++=EXTRAWORD
failed ^vb+++xvbn+=failed
to ^to+vcmp+++=to
field ^vbi++++=field
it ^pp3+it+++=it
in ^in++++=in
time ^nn++++=time.
. ^zz++++=EXTRAWORD
Suddenly ^rb++++=Suddenly
the ^ati++++=the
whole ^jj+atrb+++=whole
field ^nn++++=field
grew ^vbd+++xvbn+=grew
quiet ^jj++++=quiet.
. ^zz++++=EXTRAWORD
For ^in++++=For
the ^ati++++=the
first ^od++++=first
time ^nn++++=time
Cogswell ^np++++=Cogswell's
's ^$++++=EXTRAWORD
coaching ^nvbg+++xvbg+=coaching
was ^vbd+bedz+aux++=was
clearly ^rb++splt++=clearly
heard ^vpsv++agls+xvbnx+=heard.
. ^zz++++=EXTRAWORD
` ^zz++++=``One
` ^zz++++=EXTRAWORD
one ^cd1++++=EXTRAWORD
out ^rp+pl+++=out!
! ^zz++++=EXTRAWORD
Take ^vb++++=Take
a ^at++++=a
lead ^nn++++=lead!
! ^zz++++=EXTRAWORD
Take ^vb++++=Take
a ^at++++=a
lead ^nn++++=lead!
! ^zz++++=EXTRAWORD
Go ^vb++++=Go
through ^in++++=through
this ^dt+dem+++=this
time ^nn++++=time.
. ^zz++++=EXTRAWORD
Go ^vb++++=Go
through! ^nn+++??+=through!''
'' ^nn+++??+=EXTRAWORD
Could ^md+pos+++=Could
it ^pp3+it+++=it
be ^vb+be+vrb++=be
possible ^jj+pred+++=possible,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wondered ^vbd+vprv++xvbnx+=wondered,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
after ^in++++=after
such ^abl++++=such
a ^at++++=a
wonderful ^jj+atrb+++=wonderful
exhibition ^nn+nom+++=exhibition
of ^in++++=of
pitching ^xvbg+++xvbg+=pitching
the ^ati++++=the
Rube ^np+++??+=Rube
would ^md+prd+++=would
lose ^vb++++=lose
out ^rp+pl+++=out
in ^in++++=in
the ^ati++++=the
ninth ^od++++=ninth?
? ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
two ^cd++++=two
Quakers ^nns+nom++??+=Quakers
on ^in++++=on
base ^nn++++=base,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
two ^cd++++=two
of ^in++++=of
the ^ati++++=the
best ^jjt+atrb+++=best
hitters ^nns+nom+++=hitters
in ^in++++=in
the ^ati++++=the
league ^nn++++=league
on ^in++++=on
deck ^nn++++=deck,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
chance ^nn++++=chance
of ^in++++=of
Lane ^nn++++=Lane
getting ^vwbg+++xvbg+=getting
up ^rp++++=up.
. ^zz++++=EXTRAWORD
` ^zz++++=``Oh!
` ^zz++++=EXTRAWORD
oh ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Oh ^uh++++=Oh!
! ^zz++++=EXTRAWORD
Oh! ^np+++??+=Oh!''
'' ^nn+++??+=EXTRAWORD
moaned ^vbd+++xvbn+=moaned
Nan ^np++++=Nan.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
put ^vbd+++xvbnx+=put
my ^pp$+pp1+++=my
hand ^nn++++=hand
on ^in++++=on
hers ^pp$$++++=hers.
. ^zz++++=EXTRAWORD
` ^zz++++=``Don't
` ^zz++++=EXTRAWORD
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
quit ^vb++++=quit,
, ^zz++++=EXTRAWORD
Nan ^np++++=Nan.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You'll
'll ^md+prd+++0=EXTRAWORD
never ^rb++splt++=never
forgive ^vb++++=forgive
yourself ^ppl+pp2+++=yourself
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
quit ^vb++++=quit.
. ^zz++++=EXTRAWORD
Take ^vb++++=Take
it ^pp3+it+++=it
from ^in++++=from
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
Whit ^np+++??+=Whit
will ^md+prd+++=will
pull ^vb++++=pull
out ^rp+pl+++=out
of ^in++++=of
this ^dt+dem+++=this
hole! ^nn+++??+=hole!''
'' ^nn+++??+=EXTRAWORD
What ^wdt+who+++=What
a ^at++++=a
hole ^nn++++=hole
that ^tht+rel+subj++=that
was ^vbd+bedz+vrb++=was
for ^in++++=for
the ^ati++++=the
Rube ^np+++??+=Rube
on ^in++++=on
the ^ati++++=the
day ^nn++++=day
of ^in++++=of
his ^pp$+pp3+++=his
break ^nn++++=break
into ^in++++=into
fast ^jj+atrb+++=fast
company ^nn++++=company!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
measured ^vbd+++xvbnx+=measured
it ^pp3+it+++=it
by ^in++++=by
his ^pp$+pp3+++=his
remarkable ^jj+atrb+++=remarkable
deliberation ^nn+nom+++=deliberation.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
took ^vbd+++xvbnx+=took
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time
to ^to++++=to
get ^vbi++++=get
ready ^jj++++=ready
to ^to+jcmp+++=to
pitch ^vb++++=pitch
to ^in++++=to
Berne ^np+++??+=Berne,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
let ^vbd+++xvbnx+=let
drive ^nn++++=drive
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
trifling ^jj++++=trifling
all ^abn++++=all
before ^in++++=before
in ^cs+sub+++=in
that ^cs"++++=that
game ^nn++++=game.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
think ^vb+vprv+++=think
of ^in++++=of
no ^at++++=no
way ^nn++++=way
to ^in++++=to
