They ^pp3a+pp3+++=They
. ^zz++++=EXTRAWORD
" ^zz++++="Naturally,"
naturally ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
summoning ^vbg+++xvbg+=summoning
all ^abn++++=all
his ^pp$+pp3+++=his
latent ^jj+atrb+++=latent
powers ^nns++++=powers
of ^in++++=of
diplomacy ^nn+nom+++=diplomacy,
, ^zz++++=EXTRAWORD
" ^zz++++="there
there ^ex+pex+++=EXTRAWORD
are ^vb+ber+vrb++=are
cases ^nns++++=cases
in ^in++++=in
which ^whp+rel+pied++=which
extraction ^nn+nom+++=extraction
is ^vbz+bez+vrb++=is
unfortunately ^rb++++=unfortunately
necessary ^jj+pred+++=necessary."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
many ^ap++++=many
teeth ^nns++++=teeth
have ^vb+hv+aux++=have
you ^pp2+pp2+++=you
extracted ^vbd+++xvbn+=extracted?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
inquired ^vbd+++xvbnx+=inquired.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
really ^rb+emph+++=really
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
say ^vb+vpub+++=say,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
lied ^vbd+++xvbnx+=lied.
. ^zz++++=EXTRAWORD
" ^zz++++="Very
very ^ql+amp+++=EXTRAWORD
many ^ap++++=many."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Because,"
because ^cs+cos+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="you
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
look ^vb++++=look
as ^cs+sub+++=as
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
could ^md+pos+++=could
say ^vb+vpub+++=say
' ^zz++++='Bo!'
bo ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
to ^in++++=to
a ^at++++=a
goose ^nn++++=goose."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
observed ^vbd+vprv++xvbnx+=observed
a ^at++++=a
gleam ^nn++++=gleam
in ^in++++=in
her ^pp$+pp3+++=her
eye ^nn++++=eye.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
think ^vb+vprv+tht0++=think
I ^pp1a+pp1+++=I
can ^md+pos+++=can
say ^vb+vpub+++=say
' ^zz++++='Bo!'
bo ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
to ^in++++=to
a ^at++++=a
goose ^nn++++=goose,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
laughed ^vbd+++xvbnx+=laughed.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
fancy ^vb+vprv+++=fancy,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
laugh ^nn++++=laugh
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
not ^xnot++not++=not
in ^in++++=in
the ^ati++++=the
most ^ql+emph+++=most
horrible ^jj+atrb+++=horrible
pain ^nn++++=pain.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
tell ^vb++++=tell
you ^pp2+pp2+++=you
I ^pp1a+pp1+++=I
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
go ^vb++++=go
with ^in++++=with
Mr ^npt++++=Mr
Clowes ^np++++=Clowes
to ^in++++=to
the ^ati++++=the
match ^nn++++=match--"
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Will
will ^md+prd+++=EXTRAWORD
you ^pp2+pp2+++=you
take ^vb++++=take
this ^dt+dem+++=this
seat ^nn++++=seat?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
indicating ^vbg+vprv++xvbg+=indicating
the ^ati++++=the
chair ^nn++++=chair
of ^in++++=of
chairs ^nns++++=chairs;
; ^zz++++=EXTRAWORD
" ^zz++++="then
then ^rn+tm+++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
examine ^vb++++=examine."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
obeyed ^vbd+++xvbnx+=obeyed.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=do
hate ^vb++++=hate
the ^ati++++=the
horrid ^jj+atrb+++=horrid,
, ^zz++++=EXTRAWORD
velvety ^jj++++=velvety
feeling ^jj+++xvbg+=feeling
of ^in++++=of
these ^dt+dem+++=these
chairs ^nns++++=chairs,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said;
; ^zz++++=EXTRAWORD
" ^zz++++="it's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
most ^ql+emph+++=most
creepy ^vb+++??+=creepy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
have ^vb+hv+vrb++=have
to ^in++++=to
trouble ^nn++++=trouble
you ^pp2+pp2+++=you
to ^to++++=to
take ^vbi++++=take
your ^pp$+pp2+++=your
bonnet ^nn++++=bonnet
off ^in+strn+++=off."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
So ^ql++++=So
she ^pp3a+pp3+++=she
removed ^vbd+++xvbnx+=removed
her ^pp$+pp3+++=her
bonnet ^nn++++=bonnet,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
it ^pp3+it+++=it
as ^ql++++=as
he ^pp3a+pp3+++=he
might ^md+pos+++=might
have ^vb+hv+aux++=have
taken ^vprf+++xvbnx+=taken
his ^pp$+pp3+++=his
firstborn ^nn++++=firstborn,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
laid ^vbd+++xvbn+=laid
it ^pp3+it+++=it
gently ^rb++++=gently
to ^in++++=to
rest ^nn++++=rest
on ^in++++=on
his ^pp$+pp3+++=his
cabinet ^nn++++=cabinet.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
pushed ^vbd+++xvbnx+=pushed
the ^ati++++=the
gas ^nn++++=gas-bracket
- ^zz++++=EXTRAWORD
bracket ^vb++++=EXTRAWORD
so ^ql++++=so
that ^cs+sub+++=that
the ^ati++++=the
light ^nn++++=light
came ^vbd+++xvbn+=came
through ^in++++=through
the ^ati++++=the
large ^jj+atrb+++=large
crystal ^nn++++=crystal
sphere ^nn++++=sphere,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
made ^vbd+++xvbn+=made
the ^ati++++=the
Mayoress ^nns+nom+++=Mayoress
blink ^vb++++=blink.
. ^zz++++=EXTRAWORD
" ^zz++++="Now,"
now ^rn+tm+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
soothingly ^jj++++=soothingly,
, ^zz++++=EXTRAWORD
" ^zz++++="kindly
kindly ^rb++++=EXTRAWORD
open ^jj++++=open
your ^pp$+pp2+++=your
mouth ^nn++++=mouth--wide."
-- ^--+clp+++=EXTRAWORD
wide ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Like ^in++++=Like
all ^abn++++=all
women ^nns++++=women
of ^in++++=of
strong ^jj+atrb+++=strong
and ^cc+phrs+++=and
generous ^jj+atrb+++=generous
character ^nn+nom+++=character,
, ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs
Simeon ^np++++=Simeon
Clowes ^np+++??+=Clowes
had ^vb+hv+vrb++=had
a ^at++++=a
large ^jj+atrb+++=large
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
obediently ^rb++++=obediently
extended ^jj+++xvbn+=extended
it ^pp3+it+++=it
to ^in++++=to
dimensions ^nns++++=dimensions
which ^whp+rel+subj++=which
must ^md+nec+++=must
be ^vb+be+aux++=be
described ^vpsv++agls+xvbnx+=described
as ^ql++++=as
august ^nr++++=august,
, ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
same ^ap++++=same
time ^nn++++=time
pointing ^vwbg+++xvbg+=pointing
with ^in++++=with
her ^pp$+pp3+++=her
gloved ^jj+atrb+++=gloved
and ^cc+phrs+++=and
chubby ^jj+atrb+++=chubby
finger ^nn++++=finger
to ^in++++=to
a ^at++++=a
particular ^jj+atrb+++=particular
part ^nn++++=part
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
yes ^uh++++=yes,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
murmured ^vbd+++xvbn+=murmured
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw,
, ^zz++++=EXTRAWORD
assuming ^vbg+vprv++xvbg+=assuming
a ^at++++=a
tranquillity ^nn+nom+++=tranquillity
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
feel ^vb+vprv+++=feel.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
the ^ati++++=the
first ^od++++=first
time ^nn++++=time
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
looked ^vprf+++xvbnx+=looked
into ^in+ppvb+++=into
the ^ati++++=the
mouth ^nn++++=mouth
of ^in++++=of
a ^at++++=a
Mayoress ^nns+nom+++=Mayoress,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
prospect ^nn++++=prospect
troubled ^vbd+++xvbn+=troubled
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
put ^vbd+++xvbnx+=put
his ^pp$+pp3+++=his
little ^jj+atrb+++=little
ivory ^nn++++=ivory-handled
- ^zz++++=EXTRAWORD
handled ^vbd+++xvbn+=EXTRAWORD
mirror ^nn++++=mirror
into ^in++++=into
that ^dt+dem+++=that
mouth ^nn++++=mouth
and ^cc++++=and
studied ^vbd+++xvbn+=studied
its ^pp$+it+++=its
secrets ^nns++++=secrets.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
see ^vb+vprv+++=see,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
withdrawing ^vbg+++xvbg+=withdrawing
the ^ati++++=the
mirror ^nn++++=mirror.
. ^zz++++=EXTRAWORD
" ^zz++++="Exposed
exposed ^jj+atrb++xvbn+=EXTRAWORD
nerve ^nn++++=nerve.
. ^zz++++=EXTRAWORD
Quite ^rb++++=Quite
simple ^jj++++=simple.
. ^zz++++=EXTRAWORD
Merely ^rb+down+++=Merely
wants ^vbz++++=wants
stopping ^vbg+++xvbg+=stopping.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
done ^vprf+++xvbnx+=done
with ^in++++=with
it ^pp3+it+++=it
the ^ati++++=the
tooth ^nn++++=tooth
will ^md+prd+++=will
be ^vb+be+aux++=be
as ^ql++++=as
sound ^vb++++=sound
as ^ql++++=as
ever ^rb++++=ever
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
All ^abn++++=All
your ^pp$+pp2+++=your
other ^ap++++=other
teeth ^nns++++=teeth
are ^vb+ber+vrb++=are
excellent ^jj+pred+++=excellent."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs
Clowes ^np++++=Clowes
arose ^vbd+++xvbn+=arose
violently ^rb++++=violently
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
chair ^nn++++=chair.
. ^zz++++=EXTRAWORD
" ^zz++++="Now
now ^rn+tm+++=EXTRAWORD
just ^rb+emph+++=just
listen ^vb++++=listen
to ^in++++=to
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
please ^uh++++=please,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
any ^dti++++=any
stopping ^nvbg+++xvbg+=stopping;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+vrb++=have
any ^dti++++=any
stopping ^nvbg+++xvbg+=stopping;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
want ^vb++++=want
that ^dt+dem+++=that
tooth ^nn++++=tooth
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
already ^rb++splt++=already
quarrelled ^vprf+++xvbnx+=quarrelled
with ^in++++=with
one ^cd1++++=one
dentist ^nn+nom+++=dentist
this ^dt+dem+++=this
afternoon ^nn++++=afternoon
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
refused ^vbd+++xvbnx+=refused
to ^to+vcmp+++=to
take ^vbi++++=take
it ^pp3+it+++=it
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
came ^vbd+++xvbnx+=came
to ^in++++=to
you ^pp2+pp2+++=you
because ^cs+cos+++=because
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
young ^jj+pred+++=young,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
you ^pp2+pp2+++=you'd
'd ^md+prd+aux++0=EXTRAWORD
be ^vb+be+vrb++=be
more ^rbr++++=more
reasonable ^jj+pred+++=reasonable.
. ^zz++++=EXTRAWORD
Surely ^rb++++=Surely
a ^at++++=a
body ^nn++++=body
can ^md+pos+++=can
decide ^vb+vprv+++=decide
whether ^cs+who+++=whether
she ^pp3a+pp3+++=she'll
'll ^md+prd+++0=EXTRAWORD
have ^vb+hv+vrb++=have
a ^at++++=a
tooth ^nn++++=tooth
out ^rp+pl+++=out
or ^cc++++=or
not ^xnot++not++=not!
! ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
my ^pp$+pp1+++=my
tooth ^nn++++=tooth.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
dentist ^nn+nom+++=dentist
for ^in+strn+++=for?
? ^zz++++=EXTRAWORD
In ^in++++=In
my ^pp$+pp1+++=my
young ^jj+atrb+++=young
days ^nns++++=days
dentists ^nns+nom+++=dentists
never ^rb++++=never
did ^vbd+dod+vrb++=did
anything ^pn++++=anything
else ^rb+cnj+++=else
but ^cc++++=but
take ^vb++++=take
teeth ^nn++++=teeth
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
All ^abn++++=All
I ^pp1a+pp1+++=I
wish ^vb+vprv+++=wish
to ^to+vcmp+++=to
know ^vbi+vprv+++=know
is ^vbz+bez+aux++=is,
, ^zz++++=EXTRAWORD
will ^md+prd+++=will
you ^pp2+pp2+++=you
take ^vb++++=take
it ^pp3+it+++=it
out ^rp+pl+++=out
or ^cc++++=or
will ^md+prd+++=will
you ^pp2+pp2+++=you
not ^xnot++not++=not?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
really ^rb+emph+++=really
a ^at++++=a
pity ^nn++++=pity--"
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
my ^pp$+pp1+++=my
affair ^nn++++=affair,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
stopped ^vbd+++xvbnx+=stopped
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
moved ^vpsv++agls+xvbn+=moved
towards ^in++++=towards
her ^pp$+pp3+++=her
bonnet ^nn++++=bonnet.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you
insist ^vb+vpub+++=insist,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
quickly ^rb+cnj+++=quickly,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
extract ^vb++++=extract."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well,"
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="if
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
call ^vb++++=call
this ^dt+dem+++=this
insisting ^nvbg+vpub++xvbg+=insisting,
, ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
call ^vb++++=call
insisting ^vbg+vpub++xvbg+=insisting?
? ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
me ^pp1o+pp1+++=me
tell ^vb++++=tell
you ^pp2+pp2+++=you
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+vrb++=have
a ^at++++=a
wink ^nn++++=wink
of ^in++++=of
sleep ^nn++++=sleep
last ^rb++++=last
night ^nn++++=night!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Neither
neither ^dt++neg++=EXTRAWORD
did ^vbd+dod+vrb++=did
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
in ^in++++=in
your ^pp$+pp2+++=your
confounded ^jj+atrb+++=confounded
hotel ^nn++++=hotel!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
nearly ^rb+down+++=nearly
retorted ^vbd+++xvbn+=retorted;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
thought ^nn+++xvbn+=thought
better ^jjr++++=better
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Mayoress ^nns+nom+++=Mayoress
resumed ^vbd+++xvbn+=resumed
her ^pp3o+pp3+++=her
seat ^nn++++=seat,
, ^zz++++=EXTRAWORD
taking ^jj+++xvbg+=taking
her ^pp3o+pp3+++=her
gloves ^nns++++=gloves
off ^in+strn+++=off.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
decided ^vpsv++agls+xvbnx+=decided
then ^rn+tm+++=then?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
questioned ^vbd+vpub++xvbnx+=questioned.
. ^zz++++=EXTRAWORD
" ^zz++++="Certainly,"
certainly ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
your ^pp$+pp2+++=your
heart ^nn++++=heart
good ^jj++++=good?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
my ^pp$+pp1+++=my
heart ^nn++++=heart
good ^jj++++=good?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
repeated ^vbd+++xvbnx+=repeated.
. ^zz++++=EXTRAWORD
" ^zz++++="Young
young ^jj+atrb+++=EXTRAWORD
man ^nn++++=man,
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
business ^nns+nom+++=business
is ^vbz+bez+vrb++=is
that ^dt+dem+++=that
of ^in++++=of
yours ^pp$$++++=yours?
? ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
my ^pp$+pp1+++=my
tooth ^nn++++=tooth
I ^pp1a+pp1+++=I
want ^vb++++=want
you ^pp2+pp2+++=you
to ^to++++=to
deal ^vbi++++=deal
with ^in+ppvb+++=with,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
my ^pp$+pp1+++=my
heart ^nn++++=heart."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
must ^md+nec+++=must
give ^vb++++=give
you ^pp2+pp2+++=you
gas ^nn++++=gas,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw,
, ^zz++++=EXTRAWORD
faintly ^rb++++=faintly.
. ^zz++++=EXTRAWORD
" ^zz++++="Gas!"
gas ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
exclaimed ^vbd+++xvbnx+=exclaimed.
. ^zz++++=EXTRAWORD
" ^zz++++="You'll
you ^pp2+pp2+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
give ^vb++++=give
me ^pp1o+pp1+++=me
no ^at++++=no
gas ^nn++++=gas,
, ^zz++++=EXTRAWORD
young ^jj+atrb+++=young
man ^nn++++=man.
. ^zz++++=EXTRAWORD
No ^at++++=No!
! ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
heart ^nn++++=heart
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
good ^jj++++=good.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
die ^vb++++=die
under ^in++++=under
gas ^nn++++=gas.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
bear ^vb+vprv+++=bear
the ^ati++++=the
idea ^nn++++=idea
of ^in++++=of
gas ^nn++++=gas.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
must ^md+nec+++=must
take ^vb++++=take
it ^pp3+it+++=it
out ^rp+pl+++=out
without ^in++++=without
gas ^nn++++=gas,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
must ^md+nec+++=mustn't
n't ^xnot++not++0=EXTRAWORD
hurt ^xvbn+++xvbn+=hurt
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
a ^at++++=a
perfect ^jj+atrb+++=perfect
baby ^nn++++=baby,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
must ^md+nec+++=mustn't
n't ^xnot++not++0=EXTRAWORD
on ^in++++=on
any ^dti++++=any
account ^nn++++=account
hurt ^vbd+++xvbn+=hurt
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
moment ^nn++++=moment
was ^vbd+bedz+vrb++=was
crucial ^jj+pred+++=crucial.
. ^zz++++=EXTRAWORD
Supposing ^vbg+vprv++xvbg+=Supposing
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
refused ^vbd+++xvbnx+=refused--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
promising ^jj+atrb+++=promising
career ^nn++++=career
might ^md+pos+++=might
be ^vb+be+aux++=be
nipped ^vpsv++agls+xvbnx+=nipped
in ^in++++=in
the ^ati++++=the
bud ^nn++++=bud;
; ^zz++++=EXTRAWORD
would ^md+prd+++=would,
, ^zz++++=EXTRAWORD
undoubtedly ^rb+cnj+++=undoubtedly,
, ^zz++++=EXTRAWORD
be ^vb+be+aux++=be
nipped ^vpsv++agls+xvbnx+=nipped
in ^in++++=in
the ^ati++++=the
bud ^nn++++=bud.
. ^zz++++=EXTRAWORD
Whereas ^cs+sub+++=Whereas,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
accepted ^vbd+vprv++xvbnx+=accepted
the ^ati++++=the
task ^nn++++=task,
, ^zz++++=EXTRAWORD
the ^ati++++=the
patronage ^nn+nom+++=patronage
of ^in++++=of
the ^ati++++=the
aristocracy ^nn+nom+++=aristocracy
of ^in++++=of
Hanbridge ^np+++??+=Hanbridge
was ^vbd+bedz+vrb++=was
within ^in++++=within
his ^pp$+pp3+++=his
grasp ^nn++++=grasp.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
tooth ^nn++++=tooth
was ^vbd+bedz+vrb++=was
colossal ^jj+pred+++=colossal,
, ^zz++++=EXTRAWORD
monumental ^jj++++=monumental.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
estimated ^vbd+vprv++xvbnx+=estimated
the ^ati++++=the
length ^nn++++=length
of ^in++++=of
its ^pp$+it+++=its
triple ^jj+atrb+++=triple
root ^nn++++=root
at ^in++++=at
not ^xnot++not++=not
less ^ql++++=less
than ^cs+sub+++=than
0.75 ^nn+++??+=0.75
inch ^nn++++=inch.
. ^zz++++=EXTRAWORD
" ^zz++++="Very
very ^ql+amp+++=EXTRAWORD
well ^rb+cnj+++=well,
, ^zz++++=EXTRAWORD
