They ^pp3a+pp3+++=They
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
somebody ^pn++++=somebody
may ^md+pos+++=may
think ^vb+vprv+++=think
of ^in++++=of
making ^xvbg+++xvbg+=making
a ^at++++=a
speech ^nn++++=speech."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
gave ^vbd+++xvbnx+=gave
this ^dt+dem+++=this
son ^nn++++=son
of ^in++++=of
a ^at++++=a
royal ^jj+atrb+++=royal
house ^nn++++=house
a ^at++++=a
seat ^nn++++=seat
on ^in++++=on
a ^at++++=a
dry ^jj++++=dry-goods
- ^zz++++=EXTRAWORD
goods ^nns++++=EXTRAWORD
box ^nn++++=box,
, ^zz++++=EXTRAWORD
so ^ql+emph+++=so
placed ^jj+++xvbn+=placed
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
could ^md+pos+++=could
command ^vb++++=command
a ^at++++=a
good ^jj+atrb+++=good
view ^nn++++=view,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
yet ^rb++++=yet
be ^vb+be+vrb++=be
fairly ^rb++++=fairly
secure ^jj+pred+++=secure.
. ^zz++++=EXTRAWORD
The ^ati++++=The
final ^jj++++=final
skirmish ^jj++++=skirmish
was ^vbd+bedz+vrb++=was
on ^in++++=on
in ^in++++=in
earnest ^nn++++=earnest.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
State ^nn++++=State
Senators ^nns++++=Senators--coatless,
-- ^--+clp+++=EXTRAWORD
coatless ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
tieless ^jj++++=tieless,
, ^zz++++=EXTRAWORD
collarless ^jj++++=collarless,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
faces ^nns++++=faces
dirty ^jj++++=dirty,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
hair ^nn++++=hair
rumpled ^vbd+++xvbn+=rumpled,
, ^zz++++=EXTRAWORD
were ^vbd+bed+aux++=were
finishing ^vbg+++xvbgx+=finishing
the ^ati++++=the
stair ^nn++++=stair
carpet ^nn++++=carpet.
. ^zz++++=EXTRAWORD
The ^ati++++=The
chairman ^nn+nom+++=chairman
of ^in++++=of
the ^ati++++=the
appropriations ^nns+nom+++=appropriations
committee ^nn+nom+++=committee
in ^in++++=in
the ^ati++++=the
House ^nn++++=House
was ^vbd+bedz+aux++=was
doing ^vbg+++xvbgx+=doing
the ^ati++++=the
stretching ^jj+++xvbg+=stretching
in ^in++++=in
a ^at++++=a
still ^rb+atrb+++=still
uncarpeted ^jj+atrb+++=uncarpeted
bit ^nn++++=bit
of ^in++++=of
the ^ati++++=the
corridor ^nn++++=corridor,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
member ^nn++++=member
who ^whp+rel+subj++=who
had ^vb+hv+aux++=had
recently ^rb+tm+splt++=recently
denounced ^vprf+++xvbnx+=denounced
the ^ati++++=the
appropriations ^nns+nom+++=appropriations
committee ^nn+nom+++=committee
as ^in++++=as
a ^at++++=a
disgrace ^nn+++??+=disgrace
to ^in++++=to
the ^ati++++=the
State ^nn++++=State
was ^vbd+bedz+aux++=was
presiding ^vbg+++xvbgx+=presiding
at ^in++++=at
the ^ati++++=the
hammer ^nn++++=hammer.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+aux++=were
doing ^vbg+++xvbgx+=doing
most ^ql+emph+++=most
exquisitely ^rb++++=exquisitely
harmonious ^jj+atrb+++=harmonious
team ^nn++++=team
work ^nn++++=work.
. ^zz++++=EXTRAWORD
A ^at++++=A
railroad ^nn++++=railroad
and ^cc++++=and
anti ^nn+++??+=anti-railroad
- ^zz++++=EXTRAWORD
railroad ^nn++++=EXTRAWORD
member ^nn++++=member
who ^whp+rel+subj++=who
fought ^vbd+++xvbn+=fought
every ^at++++=every
time ^nn++++=time
they ^pp3a+pp3+++=they
came ^vbd+++xvbnx+=came
within ^in++++=within
speaking ^xvbg+++xvbg+=speaking
distance ^nn+nom+++=distance
of ^in++++=of
one ^cd1++++=one
another ^dt++++=another
were ^vbd+bed+vrb++=were
now ^rn+tm+++=now
in ^in++++=in
an ^at++++=an
earnest ^nn++++=earnest
and ^cc++++=and
very ^ql+amp+++=very
chummy ^jj+atrb+++=chummy
conference ^nn+nom+++=conference
relative ^nn++++=relative
to ^in++++=to
a ^at++++=a
large ^jj+atrb+++=large
wrinkle ^nn++++=wrinkle
which ^whp+rel+subj++=which
had ^vb+hv+aux++=had
just ^rb+emph+splt++=just
been ^vprf+ben+aux+xvbnx+=been
discovered ^vpsv++agls+xvbnx+=discovered
on ^in++++=on
the ^ati++++=the
first ^rb++++=first
landing ^nvbg+++xvbg+=landing.
. ^zz++++=EXTRAWORD
Many ^ap++++=Many
men ^nns++++=men
were ^vbd+bed+aux++=were
standing ^vbg+++xvbgx+=standing
around ^rp++++=around
holding ^vbg+vprv++xvbg+=holding
their ^pp$+pp3+++=their
backs ^nns++++=backs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
many ^ap++++=many
others ^aps++++=others
were ^vbd+bed+aux++=were
deeply ^rb++splt++=deeply
absorbed ^vpsv++agls+xvbnx+=absorbed
in ^in++++=in
nursing ^nn++++=nursing
their ^pp$+pp3+++=their
fingers ^nns+nom+++=fingers.
. ^zz++++=EXTRAWORD
The ^ati++++=The
doors ^nns++++=doors
of ^in++++=of
the ^ati++++=the
offices ^nns++++=offices
were ^vbd+bed+vrb++=were
all ^abn++++=all
open ^jj++++=open,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
general ^jj+atrb+++=general
hauling ^nn+nom+++=hauling
in ^in++++=in
of ^in++++=of
furniture ^nn++++=furniture
and ^cc++++=and
hanging ^nvbg+++xvbg+=hanging
of ^in++++=of
pictures ^nns++++=pictures.
. ^zz++++=EXTRAWORD
Clumsy ^jj++++=Clumsy
but ^cc++++=but
well ^rb++++=well-meaning
- ^zz++++=EXTRAWORD
meaning ^nvbg+++xvbg+=EXTRAWORD
fingers ^nns+nom+++=fingers
were ^vbd+bed+aux++=were
doing ^vbg+++xvbgx+=doing
their ^pp$+pp3+++=their
best ^jjt++++=best
with ^in++++=with
" ^zz++++="finishing
finishing ^vbg+++xvbg+=EXTRAWORD
touches ^nns++++=touches."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
Prince ^nn++++=Prince
grew ^vbd+++xvbn+=grew
so ^ql+emph+++=so
excited ^jj+++xvbn+=excited
about ^in++++=about
it ^pp3+it+++=it
all ^abn++++=all
that ^dt+dem+++=that
they ^pp3a+pp3+++=they
had ^md"++pmd"++=had
to ^md+nec+++=to
keep ^vb++++=keep
urging ^nvbg+++xvbg+=urging
him ^pp3o+pp3+++=him
not ^xnot++not++=not
to ^to++++=to
take ^vbi++++=take
too ^ql++++=too
many ^ap++++=many
chances ^nns+nom+++=chances
of ^in++++=of
being ^nn+nn+aux++=being
seen ^vbd+vprv++xvbn+=seen.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
tell ^vb++++=tell
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Senator ^npt++++=Senator
Bruner ^np+++??+=Bruner
was ^vbd+bedz+aux++=was
saying ^vbg+++xvbgx+=saying,
, ^zz++++=EXTRAWORD
" ^zz++++="it
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
only ^rb+down+++=only
because ^cs+cos+++=because
I ^pp1a+pp1+++=I
knew ^vbd+vprv+tht0+xvbnx+=knew
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+vrb++=be
funny ^jj+pred+++=funny
that ^tht+jcmp+++=that
I ^pp1a+pp1+++=I
wanted ^vbd+++xvbnx+=wanted
you ^pp2+pp2+++=you
to ^to++++=to
see ^vbi+vprv+tht0++=see
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but--well,
-- ^--+clp+++=EXTRAWORD
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
see ^vb+vprv+tht0++=see
America ^np++++=America
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
the ^ati++++=the
real ^jj+atrb+++=real
America ^np++++=America
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
has ^vbz+hvz+vrb++=has
on ^rp++++=on
her ^pp3o+pp3+++=her
best ^jjt+atrb+++=best
clothes ^nns++++=clothes
and ^cc++++=and
is ^vbz+bez+aux++=is
trying ^vbg+++xvbgx+=trying
to ^to+vcmp+++=to
show ^vbi+vprv+++=show
off ^rp+pl+++=off.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
have ^vb+hv+aux++=haven't
n't ^xnot++not++0=EXTRAWORD
seen ^vprf+++xvbn+=seen
anybody ^pn++++=anybody
who ^whp+who+++=who
has ^vbz+hvz+aux++=hasn't
n't ^xnot++not++0=EXTRAWORD
prepared ^vbd+++xvbn+=prepared
for ^in++++=for
your ^pp$+pp2+++=your
coming ^nvbg+++xvbg+=coming,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
means ^nns++++=means
you ^pp2+pp2+++=you
have ^vb+hv+aux++=haven't
n't ^xnot++not++0=EXTRAWORD
seen ^vprf+++xvbn+=seen
them ^pp3o+pp3+++=them
as ^ql++++=as
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
here ^rn+pl+++=here
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
is ^vbz+bez+vrb++=is
us ^pp1o+pp1+++=us!
! ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
see ^vb+vprv+++=see
that ^tht+vcmp+++=that
fellow ^jjb++++=fellow
hanging ^jj+++xvbg+=hanging
a ^at++++=a
picture ^nn++++=picture
down ^rp++++=down
there ^rn+pl+++=there?
? ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He's
's ^vbz+bez+vrb++0=EXTRAWORD
president ^nn++++=president
of ^in++++=of
the ^ati++++=the
First ^rb++++=First
National ^jj+atrb+++=National
Bank ^nn++++=Bank.
. ^zz++++=EXTRAWORD
Came ^j+++xvbn+=Came
over ^in++++=over
a ^rb++++=a
little ^rb"++++=little
while ^cs+sub+++=while
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
got ^j+++xvbn+=got
next ^in+cmpx+++=next
to ^in"++++=to
the ^ati++++=the
situation ^nn+nom+++=situation,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stayed ^vbd+++xvbn+=stayed
to ^to++++=to
help ^vbi++++=help.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And--say,
-- ^--+clp+++=EXTRAWORD
say ^vb+vpub+++=EXTRAWORD
, ^zz++++=EXTRAWORD
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
good ^jj+pred+++=good!
! ^zz++++=EXTRAWORD
Notice ^vb+vprv+++=Notice
that ^tht+vcmp+++=that
red ^jj++++=red-headed
- ^zz++++=EXTRAWORD
headed ^vbd+++xvbn+=EXTRAWORD
fellow ^jjb++++=fellow
just ^rb+emph+++=just
getting ^vbg+++xvbg+=getting
up ^rp++++=up
from ^in++++=from
his ^pp$+pp3+++=his
knees ^nns++++=knees?
? ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
president ^nn++++=president
of ^in++++=of
the ^ati++++=the
teamsters ^nns+nom+++=teamsters'
' ^zz++++=EXTRAWORD
union ^nn++++=union--figured
-- ^--+clp+++=EXTRAWORD
figured ^j+++xvbn+=EXTRAWORD
so ^pn+emph+++=so
big ^jj++++=big
in ^in++++=in
a ^at++++=a
strike ^nn++++=strike
here ^rn+pl+++=here
last ^jj+atrb+++=last
year ^nn++++=year.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
call ^vb++++=call
that ^dt+dem+++=that
pretty ^rb++++=pretty
rich ^jj++++=rich!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
fellow ^jjb++++=fellow
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
all ^abn++++=all
so ^pn+emph+++=so
afraid ^jj++++=afraid
of ^in+strn+++=of,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
guess ^vb++++=guess
he ^pp3a+pp3+++=he
liked ^vbd+++xvbnx+=liked
the ^ati++++=the
idea ^nn++++=idea
of ^in++++=of
the ^ati++++=the
boys ^nns++++=boys
doing ^vwbg+++xvbg+=doing
it ^pp3+it+++=it
themselves ^ppls+pp3+++=themselves,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
just ^rb+emph+++=just
sneaked ^vbd+++xvbn+=sneaked
in ^in++++=in
and ^cc++++=and
helped.--there ^nn+++??+=helped.--There's
's ^$++++=EXTRAWORD
the ^ati++++=the
Governor ^nn++++=Governor.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
fine ^jj++++=fine
fellow ^jjb++++=fellow.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+aux++=be
held ^vpsv++agls+xvbnx+=held
up ^rp++++=up
by ^in++++=by
anybody ^pn++++=anybody--not
-- ^--+clp+++=EXTRAWORD
not ^xnot++not++=EXTRAWORD
even ^rb++++=even
to ^to++++=to
get ^vbi++++=get
ready ^jj++++=ready
for ^in++++=for
a ^at++++=a
Prince ^nn++++=Prince,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he's
's ^vbz+bez+aux++0=EXTRAWORD
worked ^vpsv++agls+xvbnx+=worked
like ^in++++=like
a ^at++++=a
Trojan ^np+++??+=Trojan
all ^abn++++=all
day ^nn++++=day
to ^to++++=to
make ^vbi++++=make
things ^nns++++=things
come ^vb++++=come
his ^pp$+pp3+++=his
way ^nn++++=way.
. ^zz++++=EXTRAWORD
Yes ^nn++++=Yes
sir ^npt++++=sir--this
-- ^--+clp+++=EXTRAWORD
this ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
sure ^jj++++=sure-enough
- ^zz++++=EXTRAWORD
enough ^qlp++++=EXTRAWORD
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
you ^pp2+pp2+++=you
have ^vb+hv+vrb++=have
the ^ati++++=the
boys ^nns++++=boys
off ^in+pl+++=off
dress ^nn++++=dress
parade ^vb++++=parade.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
that ^cs+sub+++=that
we ^pp1a+pp1+++=we
run ^vbd+++xvbn+=run
away ^in+pl+++=away
from ^in"++++=from
our ^pp$+pp1+++=our
dignity ^nn+nom+++=dignity
every ^at++++=every
day ^nn++++=day,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but--see
-- ^--+clp+++=EXTRAWORD
see ^vb+vprv+++=EXTRAWORD
what ^wdt+who+whcl++=what
I ^pp1a+pp1+++=I
mean ^vb+vprv+++=mean?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
see ^vb+vprv+++=see,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
the ^ati++++=the
Prince ^nn++++=Prince,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
as ^cs+sub+++=as
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
really ^rb+emph+++=really
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
know ^vb+vprv+++=know--say,
-- ^--+clp+++=EXTRAWORD
say ^vb+vpub+++=EXTRAWORD
, ^zz++++=EXTRAWORD
dodge ^nn++++=dodge
there ^rn+pl+++=there!
! ^zz++++=EXTRAWORD
Move ^vb++++=Move
back ^jjb++++=back!
! ^zz++++=EXTRAWORD
No ^at++++=No--too
-- ^--+clp+++=EXTRAWORD
too ^ql++++=EXTRAWORD
late ^jj++++=late.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Governor ^np++++=Governor's
's ^$++++=EXTRAWORD
caught ^vbd+++xvbn+=caught
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
Look ^vb++++=Look
at ^rb++++=at
him ^pp3o+pp3+++=him!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
Governor ^np++++=Governor's
's ^$++++=EXTRAWORD
eyes ^nns++++=eyes
had ^vbd+hvd+aux++=had
turned ^vprf+++xvbnx+=turned
upward ^jjb++++=upward,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
put ^vbd+++xvbnx+=put
his ^pp$+pp3+++=his
hands ^nns++++=hands
on ^in++++=on
his ^pp$+pp3+++=his
back ^rp++++=back--he
-- ^--+clp+++=EXTRAWORD
he ^pp3a+pp3+++=EXTRAWORD
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
look ^vb++++=look
up ^rp++++=up
without ^in++++=without
doing ^xvbg+++xvbg+=doing
that ^dt+pdem+++=that--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
gave ^vbd+++xvbn+=gave
a ^at++++=a
long ^jj+atrb+++=long,
, ^zz++++=EXTRAWORD
steady ^jj+atrb+++=steady
stare ^nn++++=stare.
. ^zz++++=EXTRAWORD
First ^rb+cnj+++=First,
, ^zz++++=EXTRAWORD
Senator ^npt++++=Senator
Bruner ^np+++??+=Bruner
waved ^vbd+++xvbn+=waved;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then
Senator ^npt++++=Senator
Patton ^np+++??+=Patton
waved ^vbd+++xvbn+=waved;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Mcveigh ^np++++=McVeigh
waved ^vbd+++xvbn+=waved;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
the ^ati++++=the
Prince ^nn++++=Prince
waved ^vbd+++xvbn+=waved.
. ^zz++++=EXTRAWORD
Other ^ap++++=Other
people ^nns++++=people
were ^vbd+bed+aux++=were
beginning ^vbg+++xvbgx+=beginning
to ^to++++=to
look ^vbi++++=look
up ^rp++++=up.
. ^zz++++=EXTRAWORD
" ^zz++++="They're
they ^pp3a+pp3+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
all ^abn++++=all
on ^in+strn+++=on,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
laughed ^vbd+++xvbn+=laughed
Patton ^np+++??+=Patton,
, ^zz++++=EXTRAWORD
" ^zz++++="let's
let ^vb++++0=EXTRAWORD
us ^pp1o+pp1+++=EXTRAWORD
go ^vb++++=go
down ^rp++++=down."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
disposed ^jj++agls+xvbnx+=disposed
to ^to+jcmp+++=to
think ^vbi+vprv+++=think
it ^pp3+it+++=it
pretty ^rb++++=pretty
shabby ^jj+atrb+++=shabby
treatment ^nn+nom+++=treatment.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
worked ^vbd+++xvbn+=worked
all ^abn++++=all
day ^nn++++=day
to ^to++++=to
get ^vbi++++=get
in ^rb+phrv+++=in
shape ^nn++++=shape,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
grumbled ^vbd+++xvbn+=grumbled
Harry ^np++++=Harry
Weston ^np+++??+=Weston,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
then ^rn+tm+++=then
you ^pp2+pp2+++=you
go ^vb++++=go
ring ^nn++++=ring
the ^ati++++=the
curtain ^nn++++=curtain
up ^rp++++=up
on ^in++++=on
us ^pp1o+pp1+++=us
before ^cs+sub+++=before
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
time ^nn++++=time
for ^in++++=for
our ^pp$+pp1+++=our
show ^nn++++=show
to ^to++++=to
begin ^vbi++++=begin."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
But ^cc++++=But
the ^ati++++=the
Prince ^npt++++=Prince
made ^vbd+++xvbn+=made
them ^pp3o+pp3+++=them
feel ^vb+vprv+++=feel
right ^jj++++=right
about ^in++++=about
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
such ^abl++++=such
a ^at++++=a
good ^jj+atrb+++=good
time ^nn++++=time
that ^tht+rel+obj++=that
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
forced ^vpsv++agls+xvbnx+=forced
to ^to+vcmp+++=to
concede ^vbi+vsua+++=concede
the ^ati++++=the
move ^vb++++=move
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
success ^nns+nom+++=success.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
to ^to+vcmp+++=to
the ^ati++++=the
Governor ^nn++++=Governor
as ^ql++++=as
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
leaving ^vbg+++xvbgx+=leaving:
: ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
see ^vb+vprv+++=see
that ^tht+vcmp+++=that
the ^ati++++=the
only ^ap+down+++=only
way ^nn++++=way
to ^to++++=to
see ^vbi+vprv+tht0++=see
America ^np++++=America
is ^vbz+bez+aux++=is
to ^to++++=to
see ^vbi+vprv+tht0++=see
it ^pp3+it+++=it
when ^wrb+who+++=when
america ^np++++=America
is ^vbz+bez+aux++=is
not ^xnot++not++=not
seeing ^vbg+vprv++xvbg+=seeing
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
