From ^in++++=From
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
hit ^vprf+++xvbnx+=hit
upon ^in++++=upon
the ^ati++++=the
idea ^nn++++=idea
of ^in++++=of
making ^xvbg+++xvbg+=making
himself ^ppl+pp3+++=himself
a ^at++++=a
bookbinder ^nn+nom+++=bookbinder,
, ^zz++++=EXTRAWORD
a ^at++++=a
craft ^nn++++=craft
somewhat ^rb+down+++=somewhat
to ^in++++=to
his ^pp$+pp3+++=his
taste ^nn++++=taste.
. ^zz++++=EXTRAWORD
For ^in++++=For
some ^dti++++=some
months ^nns++++=months
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
lodged ^vprf+++xvbnx+=lodged
in ^in++++=in
the ^ati++++=the
bookbinder ^nn+nom+++=bookbinder's
's ^$++++=EXTRAWORD
house ^nn++++=house;
; ^zz++++=EXTRAWORD
one ^cd1++++=one
day ^nn++++=day
courage ^nn+nom+++=courage
came ^vbd+++xvbn+=came
to ^in++++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
entered ^vbd+++xvbnx+=entered
into ^in+ppvb+++=into
a ^at++++=a
compact ^nn++++=compact
with ^in++++=with
his ^pp$+pp3+++=his
landlord ^nn++++=landlord,
, ^zz++++=EXTRAWORD
whereby ^cs+sub+++=whereby
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
to ^in++++=to
pay ^nn++++=pay
for ^in++++=for
instruction ^nn+nom+++=instruction
by ^in++++=by
a ^at++++=a
certain ^jj+atrb+++=certain
period ^nn++++=period
of ^in++++=of
unremunerated ^jj+atrb++xvbn+=unremunerated
work ^nn++++=work
after ^cs+sub+++=after
he ^pp3a+pp3+++=he
became ^vbd+++xvbnx+=became
proficient ^jj++++=proficient.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
stage ^nn++++=stage
was ^vbd+bedz+aux++=was
now ^rn+tm+splt++=now
approaching ^vbg+++xvbgx+=approaching.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
whole ^nn++++=whole,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
felt ^vbd+vprv++xvbnx+=felt
much ^ap++++=much
happier ^jjr++++=happier
than ^in++++=than
in ^in++++=in
the ^ati++++=the
time ^nn++++=time
of ^in++++=of
brooding ^nn++++=brooding
idleness ^nns+nom+++=idleness.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
forward ^rb+phrv+++=forward
to ^in+ppvb+++=to
the ^ati++++=the
day ^nn++++=day
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
would ^md+prd+++=would
have ^vb+hv+vrb++=have
a ^rb++++=a
little ^rb"++++=little
more ^rbr++++=more
money ^nn++++=money
in ^in++++=in
his ^pp$+pp3+++=his
pocket ^nn++++=pocket,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
no ^at++++=no
longer ^rbr++++=longer
dread ^nn++++=dread
the ^ati++++=the
last ^jj+atrb+++=last
fortnight ^nn++++=fortnight
of ^in++++=of
each ^dt++++=each
quarter ^nn++++=quarter,
, ^zz++++=EXTRAWORD
with ^in++++=with
its ^pp$+it+++=its
supperless ^jj+atrb+++=supperless
nights ^nns++++=nights.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Weare ^np++++=Weare's
's ^$++++=EXTRAWORD
invitation ^nn+nom+++=invitation
to ^to+ncmp+++=to
Lucerne ^vb+++??+=Lucerne
cost ^nn++++=cost
him ^pp3o+pp3+++=him
pangs ^nns++++=pangs.
. ^zz++++=EXTRAWORD
Lucerne ^np+++??+=Lucerne!
! ^zz++++=EXTRAWORD
Surely ^rb++++=Surely
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
in ^in++++=in
some ^dti++++=some
former ^ap++++=former
state ^nn++++=state
of ^in++++=of
existence ^nn+nom+++=existence
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
delightful ^jj+atrb+++=delightful
holidays ^nns++++=holidays
as ^in++++=as
a ^at++++=a
matter ^nn++++=matter
of ^in+emph+++=of
course ^nn+emph"+++=course.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
thought ^vbd+++xvbnx+=thought
of ^in++++=of
the ^ati++++=the
many ^ap++++=many
lovely ^jj+atrb+++=lovely
places ^nns++++=places
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^rb++++=so
many ^ap++++=many
dream ^nn++++=dream-landscapes;
- ^zz++++=EXTRAWORD
landscapes ^nns++++=EXTRAWORD
; ^zz++++=EXTRAWORD
the ^ati++++=the
London ^np++++=London
streets ^nns++++=streets
made ^vbd+++xvbn+=made
them ^pp3o+pp3+++=them
infinitely ^rb++++=infinitely
remote ^jj++++=remote,
, ^zz++++=EXTRAWORD
utterly ^rb+amp+++=utterly
unreal ^jj++++=unreal.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
three ^cd++++=three
years ^nns++++=years
of ^in++++=of
gloom ^nn++++=gloom
and ^cc++++=and
hardship ^nn+nom+++=hardship
were ^vbd+bed+vrb++=were
longer ^rbr++++=longer
than ^in++++=than
all ^abn++++=all
the ^ati++++=the
life ^nn++++=life
of ^in++++=of
placid ^jj+atrb+++=placid
contentment ^nn+nom+++=contentment
that ^tht+rel+subj++=that
came ^vbd+++xvbn+=came
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
Lucerne ^np+++??+=Lucerne!
! ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
of ^in++++=of
more ^rbr++++=more
vigorous ^jj+atrb+++=vigorous
temper ^nn++++=temper
would ^md+prd+++=would
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
maddened ^vpsv++agls+xvbnx+=maddened
at ^rb++++=at
the ^ati++++=the
thought ^nn+++xvbn+=thought;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Tymperley ^np++++=Tymperley
nursed ^vbd+++xvbn+=nursed
it ^pp3+it+++=it
all ^abn++++=all
day ^nn++++=day
long ^rb+cnj+++=long,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
emotions ^nns+nom+++=emotions
only ^rb+down+++=only
expressing ^vbg+++xvbg+=expressing
themselves ^ppls+pp3+++=themselves
in ^in++++=in
a ^rb++++=a
little ^rb"++++=little
sigh ^nn++++=sigh
or ^cc++++=or
a ^at++++=a
sadly ^rb++++=sadly
wistful ^jj+atrb+++=wistful
smile ^nn++++=smile.
. ^zz++++=EXTRAWORD
Having ^xvbg+++xvbg+=Having
dined ^vbd+++xvbn+=dined
so ^ql++++=so
well ^rb++++=well
yesterday ^nr+tm+++=yesterday,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
felt ^vbd+vprv+tht0+xvbnx+=felt
it ^pp3+it+++=it
his ^pp$+pp3+++=his
duty ^nn++++=duty
to ^to+ncmp+++=to
expend ^vb+++??+=expend
less ^rbr++++=less
than ^in++++=than
usual ^nn++++=usual
on ^in++++=on
to-day ^nr++++=to-day's
's ^$++++=EXTRAWORD
meals ^nns++++=meals.
. ^zz++++=EXTRAWORD
About ^in++++=About
eight ^cd++++=eight
o'clock ^rb++++=o'clock
in ^in++++=in
the ^ati++++=the
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
after ^in++++=after
a ^at++++=a
meditative ^jj+atrb+++=meditative
stroll ^nn++++=stroll
in ^in++++=in
the ^ati++++=the
air ^nn++++=air
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
so ^ql+emph+++=so
praised ^jj+++xvbn+=praised,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
entered ^vbd+++xvbnx+=entered
the ^ati++++=the
shop ^nn++++=shop
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
wont ^nn++++=wont
to ^to++++=to
make ^vbi++++=make
his ^pp$+pp3+++=his
modest ^jj+atrb+++=modest
purchases ^nns++++=purchases.
. ^zz++++=EXTRAWORD
A ^at++++=A
fat ^nn++++=fat
woman ^nn++++=woman
behind ^in+pl+++=behind
the ^ati++++=the
counter ^nn++++=counter
nodded ^vbd+++xvbn+=nodded
familiarly ^rb++++=familiarly
to ^in++++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
grin ^nn++++=grin
at ^rb++++=at
another ^dt++++=another
customer ^nn+nom+++=customer.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Tymperley ^np++++=Tymperley
bowed ^vbd+++xvbn+=bowed,
, ^zz++++=EXTRAWORD
as ^ql++++=as
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
courteous ^jj+atrb+++=courteous
habit ^nn++++=habit.
. ^zz++++=EXTRAWORD
' ^zz++++='Oblige
oblige ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='with
with ^in++++=EXTRAWORD
one ^cd1++++=one
new ^jj++++=new-laid
- ^zz++++=EXTRAWORD
laid ^vbd+++xvbn+=EXTRAWORD
egg ^nn++++=egg,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
small ^jj+atrb+++=small,
, ^zz++++=EXTRAWORD
crisp ^jj+atrb+++=crisp
lettuce ^nn++++=lettuce.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Only
only ^rb+down+++=EXTRAWORD
one ^cd1++++=one
to ^to++++=to-night,
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
eh ^uh++++=eh?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
woman ^nn++++=woman.
. ^zz++++=EXTRAWORD
' ^zz++++='Thank
thank ^vb++++=EXTRAWORD
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
one ^pn++++=one,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
replied ^vbd+vpub++xvbnx+=replied,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
speaking ^nvbg+++xvbg+=speaking
in ^in++++=in
a ^at++++=a
drawing ^jj+++xvbg+=drawing-room.
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
' ^zz++++='Forgive
forgive ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
express ^jjb++++=express
a ^at++++=a
hope ^vb++++=hope
that ^tht+vcmp+++=that
it ^pp3+it+++=it
will ^md+prd+++=will
be ^vb+be+vrb++=be,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
strict ^jj+atrb+++=strict
sense ^nn++++=sense
of ^in++++=of
the ^ati++++=the
word ^nn++++=word,
, ^zz++++=EXTRAWORD
new ^jj++++=new-laid.
- ^zz++++=EXTRAWORD
laid ^xvbn+++xvbn+=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
last ^ap++++=last,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
fancy ^jj++++=fancy,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
got ^vprf+++xvbnx+=got
into ^in+ppvb+++=into
that ^dt+dem+++=that
box ^nn++++=box
by ^in++++=by
some ^dti++++=some
oversight ^nn++++=oversight--pardonable
-- ^--+clp+++=EXTRAWORD
pardonable ^jj++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
press ^nn++++=press
of ^in++++=of
business ^nns+nom+++=business.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='They're
they ^pp3a+pp3+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
always ^rb++++=always
the ^ati++++=the
same ^ap++++=same,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
fat ^nn++++=fat
shopkeeper ^nn+nom+++=shopkeeper.
. ^zz++++=EXTRAWORD
' ^zz++++='We
we ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
make ^vb++++=make
no ^at++++=no
mistakes ^nns++++=mistakes
of ^in++++=of
that ^dt+dem+++=that
kind ^nn++++=kind.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Ah!
ah ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Forgive ^vb++++=Forgive
me ^pp1o+pp1+++=me!
! ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
I ^pp1a+pp1+++=I
imagined ^vbd+vprv++xvbnx+=imagined--'
-- ^--+clp+++=EXTRAWORD
' ^zz++++=EXTRAWORD
Egg ^nn++++=Egg
and ^cc++++=and
lettuce ^nn++++=lettuce
were ^vbd+bed+aux++=were
carefully ^rb++splt++=carefully
deposited ^vpsv++agls+xvbnx+=deposited
in ^in++++=in
a ^rb++++=a
little ^rb"++++=little
handbag ^nn++++=handbag
he ^pp3a+pp3+++=he
carried ^vbd+++xvbnx+=carried,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
returned ^vbd+++xvbnx+=returned
home ^nr++++=home.
. ^zz++++=EXTRAWORD
An ^at++++=An
hour ^nn++++=hour
later ^rbr+tm+++=later,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
his ^pp$+pp3+++=his
meal ^nn++++=meal
was ^vbd+bedz+aux++=was
finished ^vpsv++agls+xvbnx+=finished,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
sat ^vbd+++xvbnx+=sat
on ^in++++=on
a ^at++++=a
straight ^rb++++=straight-backed
- ^zz++++=EXTRAWORD
backed ^vbd+++xvbn+=EXTRAWORD
chair ^nn++++=chair
meditating ^vwbg+++xvbg+=meditating
in ^in++++=in
the ^ati++++=the
twilight ^nn++++=twilight,
, ^zz++++=EXTRAWORD
a ^at++++=a
rap ^nn++++=rap
sounded ^vbd+++xvbn+=sounded
at ^rb++++=at
his ^pp$+pp3+++=his
door ^nn++++=door,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
letter ^nn++++=letter
was ^vbd+bedz+aux++=was
handed ^vpsv++agls+xvbnx+=handed
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
So ^ql++++=So
rarely ^rb++++=rarely
did ^vbd+dod+vrb++=did
a ^at++++=a
letter ^nn++++=letter
arrive ^vb++++=arrive
for ^in++++=for
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Tymperley ^np++++=Tymperley
that ^tht+rel+obj++=that
his ^pp$+pp3+++=his
hand ^nn++++=hand
shook ^vbd+++xvbn+=shook
as ^ql++++=as
he ^pp3a+pp3+++=he
examined ^vbd+++xvbnx+=examined
the ^ati++++=the
envelope ^nn++++=envelope.
. ^zz++++=EXTRAWORD
On ^in++++=On
opening ^xvbg+++xvbg+=opening
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
the ^ati++++=the
first ^od++++=first
thing ^nn++++=thing
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
was ^vbd+bedz+vrb++=was
a ^at++++=a
cheque ^nn++++=cheque.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
excited ^jj+++xvbn+=excited
him ^pp3o+pp3+++=him
still ^rb++++=still
more ^ql++++=more;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
unfolded ^vbd+++xvbnx+=unfolded
the ^ati++++=the
written ^jj+atrb++xvbn+=written
sheet ^nn++++=sheet
with ^in++++=with
agitation ^nn+nom+++=agitation.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Weare ^np++++=Weare,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
wrote ^vbd+vprv++xvbn+=wrote
thus: ^nn+++??+=thus:-The
- ^zz++++=EXTRAWORD
the ^ati++++=EXTRAWORD
cheque ^nn++++=cheque
was ^vbd+bedz+vrb++=was
for ^in++++=for
five ^cd++++=five
pounds ^nns++++=pounds.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Tymperley ^np++++=Tymperley
held ^vbd+vprv++xvbn+=held
it ^pp3+it+++=it
up ^rp++++=up
by ^in++++=by
the ^ati++++=the
window ^nn++++=window,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gazed ^vbd+++xvbn+=gazed
at ^rb++++=at
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
By ^in++++=By
his ^pp$+pp3+++=his
present ^jj+atrb+++=present
standards ^nns++++=standards
of ^in++++=of
value ^nn++++=value
five ^cd++++=five
pounds ^nns++++=pounds
seemed ^vbd+seem++xvbn+=seemed
a ^at++++=a
very ^ql+amp+++=very
large ^jj+atrb+++=large
sum ^nn++++=sum.
. ^zz++++=EXTRAWORD
Think ^vb+vprv+++=Think
of ^in++++=of
what ^wdt+who+++=what
one ^cd1++++=one
could ^md+pos+++=could
do ^vb+do+vrb++=do
with ^in++++=with
it ^pp3+it+++=it!
! ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
boots ^nns++++=boots--which
-- ^--+clp+++=EXTRAWORD
which ^wdt+who+whq++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
twice ^rb++splt++=twice
repaired ^vbd+++xvbn+=repaired--would
-- ^--+clp+++=EXTRAWORD
would ^md+prd+++=EXTRAWORD
not ^xnot++not++=not
decently ^rb++++=decently
serve ^vb++++=serve
him ^pp3o+pp3+++=him
much ^ap++++=much
longer ^rbr++++=longer.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
trousers ^nns+nom+++=trousers
were ^vbd+bed+vrb++=were
in ^in++++=in
the ^ati++++=the
last ^jj+atrb+++=last
stage ^nn++++=stage
of ^in++++=of
presentability ^nn+nom+++=presentability.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hat ^nn++++=hat
he ^pp3a+pp3+++=he
wore ^vbd+++xvbnx+=wore
( ^zz++++=(how
how ^wrb+who+++=EXTRAWORD
carefully ^rb++++=carefully
tended ^vbd+++xvbn+=tended!)
! ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
same ^ap++++=same
in ^in++++=in
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
to ^in++++=to
London ^np++++=London
three ^cd++++=three
years ^nns++++=years
ago ^rb++++=ago.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stood ^vbd+++xvbnx+=stood
in ^in++++=in
need ^nn++++=need,
, ^zz++++=EXTRAWORD
verily ^rb+cnj+++=verily,
, ^zz++++=EXTRAWORD
of ^in++++=of
a ^at++++=a
new ^jj+atrb+++=new
equipment ^nn+nom+++=equipment
from ^in++++=from
head ^nn++++=head
to ^in++++=to
foot ^nn++++=foot;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
Islington ^np+++??+=Islington
five ^cd++++=five
pounds ^nns++++=pounds
would ^md+prd+++=would
more ^ql++++=more
than ^cs+sub+++=than
cover ^nn++++=cover
the ^ati++++=the
whole ^jj+atrb+++=whole
expense ^nn++++=expense.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When,
, ^zz++++=EXTRAWORD
pray ^vb+vsua+++=pray,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
he ^pp3a+pp3+++=he
likely ^jj++++=likely
to ^to+jcmp+++=to
have ^vbi++vrb++=have
such ^abl++++=such
a ^at++++=a
sum ^nn++++=sum
at ^in++++=at
his ^pp$+pp3+++=his
free ^jj+atrb+++=free
disposal ^nn+nom+++=disposal?
? ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
sighed ^vbd+++xvbnx+=sighed
deeply ^rb+cnj+++=deeply,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stared ^vprf+++xvbn+=stared
about ^rb++++=about
him ^pp3o+pp3+++=him
in ^in++++=in
the ^ati++++=the
dusk ^nn++++=dusk.
. ^zz++++=EXTRAWORD
The ^ati++++=The
cheque ^nn++++=cheque
was ^vbd+bedz+aux++=was
crossed ^vpsv++agls+xvbnx+=crossed.
. ^zz++++=EXTRAWORD
For ^in++++=For
the ^ati++++=the
first ^od++++=first
time ^nn++++=time
in ^in++++=in
his ^pp$+pp3+++=his
life ^nn++++=life
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Tymperley ^np++++=Tymperley
perceived ^vwbn+vprv++xvbn+=perceived
that ^tht+vcmp+++=that
the ^ati++++=the
crossing ^jj+++xvbg+=crossing
of ^in++++=of
a ^at++++=a
cheque ^nn++++=cheque
may ^md+pos+++=may
occasion ^vb++++=occasion
its ^pp$+it+++=its
recipient ^nn++++=recipient
a ^at++++=a
great ^jj+atrb+++=great
deal ^nn++++=deal
of ^in++++=of
trouble ^nn++++=trouble.
. ^zz++++=EXTRAWORD
How ^wrb+who+whq++=How
was ^vbd+bedz+vrb++=was
he ^pp3a+pp3+++=he
to ^to++++=to
get ^vbi++++=get
it ^pp3+it+++=it
changed ^vbd+++xvbn+=changed?
? ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
knew ^vbd+vprv+tht0+xvbnx+=knew
his ^pp$+pp3+++=his
landlord ^nn++++=landlord
for ^in++++=for
a ^at++++=a
suspicious ^jj+atrb+++=suspicious
curmudgeon ^nn++++=curmudgeon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
refusal ^nn++++=refusal
of ^in++++=of
the ^ati++++=the
favour ^nn++++=favour,
, ^zz++++=EXTRAWORD
with ^in++++=with
such ^abl++++=such
a ^at++++=a
look ^vb++++=look
as ^ql++++=as
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Suggs ^np++++=Suggs
knew ^vbd+vprv++xvbn+=knew
how ^wrb+who+whcl++=how
to ^to++++=to
give ^vbi++++=give,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
be ^vb+be+vrb++=be
a ^at++++=a
sore ^jj+atrb+++=sore
humiliation ^nn+nom+++=humiliation;
; ^zz++++=EXTRAWORD
besides ^rb++++=besides,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
doubtful ^jj++++=doubtful
whether ^cs+who+++=whether
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Suggs ^np++++=Suggs
could ^md+pos+++=could
make ^vb++++=make
any ^dti++++=any
use ^nn++++=use
of ^in++++=of
the ^ati++++=the
cheque ^nn++++=cheque
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
To ^to++++=To
whom ^whp+wpor+++=whom
else ^rb+cnj+++=else
could ^md+pos+++=could
he ^pp3a+pp3+++=he
apply ^vb++++=apply?
? ^zz++++=EXTRAWORD
Literally ^rb+cnj+++=Literally,
, ^zz++++=EXTRAWORD
to ^in++++=to
no ^ati++neg++=no
one ^pn++++=one
in ^in++++=in
London ^np++++=London.
. ^zz++++=EXTRAWORD
' ^zz++++='Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
first ^od++++=first
thing ^nn++++=thing
to ^to++++=to
do ^vbi++++=do
was ^vbd+bedz+vrb++=was
to ^in++++=to
answer ^nn++++=answer
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Weare ^np++++=Weare's
's ^$++++=EXTRAWORD
letter ^nn++++=letter.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
lit ^vbd+++xvbnx+=lit
his ^pp$+pp3+++=his
lamp ^nn++++=lamp
and ^cc++++=and
sat ^vbd+++xvbn+=sat
down ^rb+phrv+++=down
at ^rb++++=at
the ^ati++++=the
crazy ^jj++++=crazy
little ^ap++++=little
deal ^nn++++=deal
table ^nn++++=table;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
his ^pp$+pp3+++=his
pen ^nn++++=pen
dipped ^vbd+++xvbn+=dipped
several ^ap++++=several
times ^nns++++=times
into ^in++++=into
the ^ati++++=the
ink ^nn++++=ink
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
found ^vbd+vprv+tht0+xvbnx+=found
himself ^ppl+pp3+++=himself
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
write ^vb++++=write.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
so ^ql++++=so
long ^rb++++=long
a ^at++++=a
pause ^nn++++=pause
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
seemed ^vbd+seem++xvbnx+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
falling ^nvbg+++xvbg+=falling
asleep ^jj++++=asleep.
. ^zz++++=EXTRAWORD
With ^in++++=With
a ^at++++=a
jerk ^vb++++=jerk,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
bent ^vbd+++xvbnx+=bent
again ^rb+tm+++=again
to ^in++++=to
his ^pp$+pp3+++=his
task ^nn++++=task.
. ^zz++++=EXTRAWORD
( ^zz++++=(Again
again ^rb+tm+++=EXTRAWORD
his ^pp$+pp3+++=his
hand ^nn++++=hand
lay ^vbd+++xvbn+=lay
idle ^jj++++=idle
for ^in++++=for
several ^ap++++=several
minutes ^nns++++=minutes.)
. ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
Never ^rb++++=Never
had ^vb+hv+aux++=had
he ^pp3a+pp3+++=he
found ^vbd+vprv++xvbnx+=found
composition ^nn+nom+++=composition
so ^rb+emph+++=so
difficult ^jj++++=difficult.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
felt ^vbd+vprv++xvbnx+=felt
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
expressing ^vbg+++xvbgx+=expressing
himself ^ppl+pp3+++=himself
wretchedly ^rb++++=wretchedly;
; ^zz++++=EXTRAWORD
a ^at++++=a
clog ^vb++++=clog
was ^vbd+bedz+vrb++=was
on ^in++++=on
his ^pp$+pp3+++=his
brain ^nn++++=brain.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
cost ^nn++++=cost
him ^pp3o+pp3+++=him
an ^at++++=an
exertion ^nn+nom+++=exertion
of ^in++++=of
physical ^jj+atrb+++=physical
strength ^nn++++=strength
to ^to++++=to
conclude ^vbi+vprv+++=conclude
the ^ati++++=the
letter ^nn++++=letter.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
done ^vpsv++agls+xvbnx+=done,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
out ^rp+pl+++=out,
