Being ^vbg+beg++xvbg+=Being
; ^zz++++=EXTRAWORD
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
the ^ati++++=the
day ^nn++++=day
of ^in++++=of
the ^ati++++=the
funeral ^nn++++=funeral.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
known ^vpsv++agls+xvbnx+=known
to ^to+vcmp+++=to
us ^pp1o+pp1+++=us
in ^in++++=in
former ^ap++++=former
years ^nns++++=years.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
had ^vb+hv+vrb++=had
an ^at++++=an
instinct ^nn++++=instinct
to ^to++++=to
hide ^vbi++++=hide
our ^pp$+pp1+++=our
unsympathetic ^jj+atrb+++=unsympathetic
pleasuring ^nvbg+++xvbg+=pleasuring,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
nothing ^pn++++=nothing
to ^to++++=to
be ^vbi+vbi+aux++=be
done ^vpsv++agls+xvbnx+=done
except ^in++++=except
to ^to++++=to
follow ^vbi+vprv+++=follow
our ^pp$+pp1+++=our
homeward ^rb++++=homeward
road ^npl++++=road
straight ^jj++++=straight
by ^in++++=by
the ^ati++++=the
house ^nn++++=house.
. ^zz++++=EXTRAWORD
The ^ati++++=The
occasion ^nn++++=occasion
was ^vbd+bedz+aux++=was
nearly ^rb+down+splt++=nearly
ended ^vpsv++by+xvbnx+=ended
by ^in++++=by
this ^dt+dem+++=this
time ^nn++++=time:
: ^zz++++=EXTRAWORD
the ^ati++++=the
borrowed ^jj+atrb++xvbn+=borrowed
chairs ^nns++++=chairs
were ^vbd+bed+aux++=were
being ^vbg+beg+aux+xvbg+=being
set ^vbd+++xvbn+=set
out ^rb+phrv+++=out
in ^in++++=in
the ^ati++++=the
yard ^nn++++=yard
in ^in++++=in
little ^jj+atrb+++=little
groups ^nns++++=groups;
; ^zz++++=EXTRAWORD
even ^rb++++=even
the ^ati++++=the
funeral ^nn++++=funeral
supper ^nn++++=supper
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
eaten ^vpsv++agls+xvbnx+=eaten,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
brothers ^nns+nom+++=brothers
and ^cc++++=and
sisters ^nns+nom+++=sisters
and ^cc++++=and
near ^in+pl+++=near
relatives ^nns++++=relatives
of ^in++++=of
the ^ati++++=the
departed ^jj+atrb++xvbn+=departed
man ^nn++++=man
were ^vbd+bed+aux++=were
just ^rb+emph+splt++=just
going ^vbg+++xvbgx+=going
home ^nr++++=home.
. ^zz++++=EXTRAWORD
The ^ati++++=The
new ^jj++++=new
grave ^jj++++=grave
showed ^jj+++xvbn+=showed
plainly ^rb++++=plainly
out ^rp+pl+++=out
in ^in++++=in
the ^ati++++=the
green ^jj+atrb+++=green
field ^nn++++=field
near ^in+pl+++=near
by ^in+strn+++=by.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
belonged ^vprf+++xvbnx+=belonged
to ^to++++=to
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
ancient ^jj+atrb+++=ancient
families ^nns++++=families
of ^in++++=of
the ^ati++++=the
region ^nn++++=region,
, ^zz++++=EXTRAWORD
long ^jj++++=long
settled ^jj+++xvbn+=settled
on ^in++++=on
this ^dt+dem+++=this
old ^jj+atrb+++=old
farm ^nn++++=farm
by ^in++++=by
the ^ati++++=the
narrow ^jj+atrb+++=narrow
river ^nn++++=river;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
given ^vprf+++xvbnx+=given
their ^pp$+pp3+++=their
name ^nn++++=name
to ^in++++=to
a ^at++++=a
bridge ^nn++++=bridge,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
bridge ^npl++++=bridge
had ^vbd+hvd+aux++=had
christened ^vprf+++xvbnx+=christened
the ^ati++++=the
meeting ^jj+++xvbg+=meeting-house
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
which ^whp+rel+subj++=which
stood ^vbd+++xvbn+=stood
close ^jj++++=close
by ^in+strn+++=by.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+aux++=were
much ^ap++++=much
struck ^vpsv++by+xvbn+=struck
by ^in++++=by
the ^ati++++=the
solemn ^jj+atrb+++=solemn
figure ^nn++++=figure
of ^in++++=of
the ^ati++++=the
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
a ^at++++=a
very ^ql+amp+++=very
old ^jj+atrb+++=old
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
as ^ql++++=as
she ^pp3a+pp3+++=she
walked ^vbd+++xvbnx+=walked
toward ^in++++=toward
her ^pp$+pp3+++=her
old ^jj+atrb+++=old
home ^nr++++=home
with ^in++++=with
some ^dti++++=some
of ^in++++=of
her ^pp$+pp3+++=her
remaining ^vbg+++xvbg+=remaining
children ^nns++++=children.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
not ^xnot++not++=not
thought ^vbd+++xvbn+=thought
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
her ^pp$+pp3+++=her
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
knowing ^vbg+vprv++xvbg+=knowing
her ^pp$+pp3+++=her
great ^jj+atrb+++=great
age ^nn++++=age
and ^cc++++=and
infirmity ^nn+nom+++=infirmity.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
like ^in++++=like
a ^at++++=a
presence ^nn+nom+++=presence
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
last ^jj+atrb+++=last
century ^nn++++=century,
, ^zz++++=EXTRAWORD
tall ^jj++++=tall
and ^cc++++=and
still ^rb+atrb+++=still
erect ^jj++++=erect,
, ^zz++++=EXTRAWORD
dark ^jj++++=dark-eyed
- ^zz++++=EXTRAWORD
eyed ^vbd+++xvbn+=EXTRAWORD
and ^cc++++=and
of ^in++++=of
striking ^xvbg+++xvbg+=striking
features ^nns++++=features,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
firm ^nn++++=firm
look ^vb++++=look
not ^xnot++not++=not
modern ^jj++++=modern,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
as ^cs+sub+++=as
if ^cs+cnd+++=if
her ^pp$+pp3+++=her
mind ^nn++++=mind
were ^vbd+bed+aux++=were
still ^rb++splt++=still
set ^vpsv++agls+xvbnx+=set
upon ^in++++=upon
an ^at++++=an
earlier ^jjr+atrb+++=earlier
and ^cc+phrs+++=and
simpler ^jjr+atrb+++=simpler
scheme ^nn++++=scheme
of ^in++++=of
life ^nn++++=life.
. ^zz++++=EXTRAWORD
An ^at++++=An
air ^nn++++=air
of ^in++++=of
dominion ^nn++++=dominion
cloaked ^vbd+++xvbn+=cloaked
her ^pp3o+pp3+++=her
finely ^rb++++=finely.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+aux++=had
long ^rb++splt++=long
been ^vprf+ben+vrb+xvbnx+=been
queen ^npt++++=queen
of ^in++++=of
her ^pp$+pp3+++=her
surroundings ^nns++++=surroundings
and ^cc++++=and
law ^nn++++=law-giver
- ^zz++++=EXTRAWORD
giver ^nn++++=EXTRAWORD
to ^in++++=to
her ^pp$+pp3+++=her
great ^jj+atrb+++=great
family ^nn++++=family.
. ^zz++++=EXTRAWORD
Royalty ^nn++++=Royalty
is ^vbz+bez+vrb++=is
a ^at++++=a
quality ^nn+nom+++=quality,
, ^zz++++=EXTRAWORD
one ^pn++++=one
of ^in++++=of
Nature ^np++++=Nature's
's ^$++++=EXTRAWORD
gifts ^nns++++=gifts,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^rn+pl+++=there
one ^cd1++++=one
might ^md+pos+++=might
behold ^vb++++=behold
it ^pp3+it+++=it
as ^in++++=as
truly ^rb++++=truly
as ^cs+sub+++=as
if ^cs+cnd+++=if
Victoria ^np++++=Victoria
Regina ^np+++??+=Regina
Imperatrix ^np+++??+=Imperatrix
had ^vbd+hvd+aux++=had
passed ^vprf+++xvbnx+=passed
by ^in+strn+++=by.
. ^zz++++=EXTRAWORD
The ^ati++++=The
natural ^jj+atrb+++=natural
instincts ^nns++++=instincts
common ^jj++++=common
to ^in++++=to
humanity ^nn+nom+++=humanity
were ^vbd+bed+vrb++=were
there ^rn+pl+++=there
undisguised ^jj++++=undisguised,
, ^zz++++=EXTRAWORD
unconcealed ^j+++xvbn+=unconcealed,
, ^zz++++=EXTRAWORD
simply ^rb++++=simply
accepted ^jj+++xvbn+=accepted.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
a ^at++++=a
royal ^jj+atrb+++=royal
progress ^nns+nom+++=progress;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
the ^ati++++=the
central ^jj+atrb+++=central
figure ^nn++++=figure
of ^in++++=of
that ^dt+dem+++=that
rural ^jj+atrb+++=rural
society ^nn++++=society;
; ^zz++++=EXTRAWORD
as ^ql++++=as
you ^pp2+pp2+++=you
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
little ^jj+atrb+++=little
group ^nn++++=group,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
could ^md+pos+++=could
see ^vb+vprv+++=see
her ^pp$+pp3+++=her
only ^rb+down+++=only.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
that ^cs+sub+++=that
she ^pp3a+pp3+++=she
came ^vbd+++xvbnx+=came
abroad ^rb+pl+++=abroad
so ^rb++++=so
rarely ^rb+cnj+++=rarely,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
presence ^nn+nom+++=presence
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
without ^in++++=without
deep ^jj+atrb+++=deep
significance ^nn+nom+++=significance,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^ql++++=so
she ^pp3a+pp3+++=she
took ^vbd+++xvbnx+=took
her ^pp$+pp3+++=her
homeward ^rb++++=homeward
way ^nn++++=way
with ^in++++=with
a ^at++++=a
primitive ^jj++++=primitive
kind ^rb++++=kind
of ^rb"++++=of
majesty ^nn++++=majesty.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
evident ^jj+pred+++=evident
that ^tht+jcmp+++=that
the ^ati++++=the
neighborhood ^nn+nom+++=neighborhood
was ^vbd+bedz+vrb++=was
in ^in++++=in
great ^jj+atrb+++=great
excitement ^nn+nom+++=excitement
and ^cc++++=and
quite ^abl++++=quite
thrown ^vbd+++xvbn+=thrown
out ^rb+phrv+++=out
of ^in++++=of
its ^pp$+it+++=its
usual ^jj+atrb+++=usual
placidity ^nn+nom+++=placidity.
. ^zz++++=EXTRAWORD
An ^at++++=An
acquaintance ^nn+nom+++=acquaintance
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
a ^at++++=a
small ^jj+atrb+++=small
house ^nn++++=house
farther ^rbr++++=farther
down ^rp++++=down
the ^ati++++=the
road ^nn++++=road,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
stopped ^vbd+++xvbn+=stopped
for ^in++++=for
a ^at++++=a
word ^nn++++=word
with ^in++++=with
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
spoke ^vbd+++xvbn+=spoke
of ^in++++=of
the ^ati++++=the
funeral ^nn++++=funeral,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
were ^vbd+bed+aux++=were
told ^vpsv++tht0+xvbnx+=told
something ^pn++++=something
of ^in++++=of
the ^ati++++=the
man ^nn++++=man
who ^whp+who+++=who
had ^vbd+hvd+aux++=had
died ^vprf+++xvbnx+=died.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
man ^nn++++=man
layin ^nn+++??+=layin'
' ^zz++++=EXTRAWORD
very ^ql+amp+++=very
sick ^jj++++=sick
here ^rn+pl+++=here,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
our ^pp$+pp1+++=our
friend ^nn++++=friend
in ^in++++=in
an ^at++++=an
excited ^nn++++=excited
whisper ^vb+vpub+++=whisper.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
last ^rb++++=last
but ^cc++++=but
a ^at++++=a
day ^nn++++=day
or ^cc++++=or
two ^cd++++=two.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There's
's ^vbz+bez+vrb++0=EXTRAWORD
another ^dt++++=another
man ^nn++++=man
buried ^vwbn+++xvbn+=buried
yesterday ^nr+tm+++=yesterday
that ^tht+rel+subj++=that
was ^vbd+bedz+aux++=was
struck ^vpsv++by+xvbnx+=struck
by ^in++++=by
lightnin ^nn+++??+=lightnin',
', ^nn+++??+=EXTRAWORD
comin ^nn+++??+=comin'
' ^zz++++=EXTRAWORD
acrost ^nn+++??+=acrost
a ^at++++=a
field ^nn++++=field
when ^wrb+who+++=when
that ^dt+dem+++=that
great ^jj+atrb+++=great
shower ^nn++++=shower
begun ^vbd+++xvbn+=begun.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lightnin ^nn+++??+=lightnin'
' ^zz++++=EXTRAWORD
stove ^nn++++=stove
through ^in++++=through
his ^pp$+pp3+++=his
hat ^nn++++=hat
and ^cc++++=and
run ^vb+++xvbn+=run
down ^rb+phrv+++=down
all ^abn++++=all
over ^rp++++=over
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ploughed ^vbd+++xvbn+=ploughed
a ^at++++=a
spot ^nn++++=spot
in ^in++++=in
the ^ati++++=the
ground ^nn++++=ground."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
knot ^nn++++=knot
of ^in++++=of
people ^nns++++=people
about ^in++++=about
the ^ati++++=the
door ^nn++++=door;
; ^zz++++=EXTRAWORD
the ^ati++++=the
minister ^nn+nom+++=minister
of ^in++++=of
that ^cs+sub+++=that
scattered ^vprf+++xvbn+=scattered
parish ^nn++++=parish
stood ^vbd+++xvbn+=stood
among ^in++++=among
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
all ^abn++++=all
looked ^jj+++xvbn+=looked
at ^rb++++=at
us ^pp1o+pp1+++=us
eagerly ^rb+cnj+++=eagerly,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
we ^pp1a+pp1+++=we
too ^ql++++=too
might ^md+pos+++=might
be ^vb+be+aux++=be
carrying ^vbg+++xvbgx+=carrying
news ^nn++++=news
of ^in++++=of
a ^at++++=a
fresh ^jj+atrb+++=fresh
disaster ^nn+nom+++=disaster
through ^in++++=through
the ^ati++++=the
countryside ^nn++++=countryside.
. ^zz++++=EXTRAWORD
Somehow ^rb++++=Somehow
the ^ati++++=the
melancholy ^jj+atrb+++=melancholy
tales ^nns++++=tales
did ^vbd+dod+aux++=did
not ^xnot++not++=not
touch ^vb++++=touch
our ^pp$+pp1+++=our
sympathies ^nns++++=sympathies
as ^ql++++=as
they ^pp3a+pp3+++=they
ought ^md+nec+++=ought,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
could ^md+pos+++=could
not ^xnot++not++=not
see ^vb+vprv+++=see
the ^ati++++=the
pathetic ^jj+atrb+++=pathetic
side ^nn++++=side
of ^in++++=of
them ^pp3o+pp3+++=them
as ^ql++++=as
at ^rb++++=at
another ^dt++++=another
time ^nn++++=time,
, ^zz++++=EXTRAWORD
the ^ati++++=the
day ^nn++++=day
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
full ^jj++++=full
of ^in++++=of
cheer ^nn++++=cheer
and ^cc++++=and
the ^ati++++=the
sky ^nn++++=sky
and ^cc++++=and
earth ^nn++++=earth
so ^rb+emph+++=so
glorious ^jj++++=glorious.
. ^zz++++=EXTRAWORD
The ^ati++++=The
very ^ql+amp+++=very
fields ^nns++++=fields
looked ^vbd+++xvbn+=looked
busy ^jj++++=busy
with ^in++++=with
their ^pp$+pp3+++=their
early ^jj+atrb+++=early
summer ^nn++++=summer
growth ^nn++++=growth,
, ^zz++++=EXTRAWORD
the ^ati++++=the
horses ^nns++++=horses
began ^vbd+++xvbn+=began
to ^to++++=to
think ^vbi+vprv+++=think
of ^in++++=of
the ^ati++++=the
clack ^nn++++=clack
of ^in++++=of
the ^ati++++=the
oat ^nn++++=oat-bin
- ^zz++++=EXTRAWORD
bin ^&fw++++=EXTRAWORD
cover ^nn++++=cover,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
were ^vbd+bed+aux++=were
hurried ^vpsv++agls+xvbnx+=hurried
along ^in++++=along
between ^in++++=between
the ^ati++++=the
silvery ^jj+atrb+++=silvery
willows ^nns++++=willows
and ^cc++++=and
the ^ati++++=the
rustling ^jj+atrb+++=rustling
alders ^nn++++=alders,
, ^zz++++=EXTRAWORD
taking ^vbg+++xvbg+=taking
time ^nn++++=time
to ^to++++=to
gather ^vbi+vprv+++=gather
a ^at++++=a
handful ^nn+nom+++=handful
of ^in++++=of
stray ^vb++++=stray-away
- ^zz++++=EXTRAWORD
away ^rp+pl+++=EXTRAWORD
conserve ^vb++++=conserve
roses ^nns++++=roses
by ^in++++=by
the ^ati++++=the
roadside ^nn++++=roadside;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
where ^wrb+who+++=where
the ^ati++++=the
highway ^nn++++=highway
made ^vbd+++xvbn+=made
a ^at++++=a
long ^rb++++=long
bend ^nn++++=bend
eastward ^rb++++=eastward
among ^in++++=among
the ^ati++++=the
farms ^nns++++=farms,
, ^zz++++=EXTRAWORD
two ^cd++++=two
of ^in++++=of
us ^pp1o+pp1+++=us
left ^vbd+++xvbn+=left
the ^ati++++=the
carriage ^nn+nom+++=carriage,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
followed ^vbd+vprv++xvbn+=followed
a ^at++++=a
footpath ^nn++++=footpath
along ^in++++=along
the ^ati++++=the
green ^nn++++=green
river ^nn++++=river
bank ^nn++++=bank
and ^cc++++=and
through ^in++++=through
the ^ati++++=the
pastures ^nns++++=pastures,
, ^zz++++=EXTRAWORD
coming ^vbg+++xvbg+=coming
out ^rp+pl+++=out
to ^in++++=to
the ^ati++++=the
road ^nn++++=road
again ^rb+tm+++=again
only ^rb+down+++=only
a ^at++++=a
minute ^nn++++=minute
later ^rbr+tm+++=later
than ^in++++=than
the ^ati++++=the
horses ^nns++++=horses.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
believe ^vb+vprv+++=believe
that ^tht+vcmp+++=that
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
an ^at++++=an
old ^jj+atrb+++=old
Indian ^jj+atrb+++=Indian
trail ^nn++++=trail
followed ^vbd+vprv++xvbn+=followed
from ^in++++=from
the ^ati++++=the
salmon ^nn++++=salmon
falls ^vbz++++=falls
farther ^rbr++++=farther
down ^rp++++=down
the ^ati++++=the
river ^nn++++=river,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
up ^rp++++=up-country
- ^zz++++=EXTRAWORD
country ^nn++++=EXTRAWORD
Indians ^nn++++=Indians
came ^vbd+++xvbn+=came
to ^in++++=to
dry ^jj++++=dry
the ^ati++++=the
plentiful ^jj+atrb+++=plentiful
fish ^nn++++=fish
for ^in++++=for
their ^pp$+pp3+++=their
winter ^nn++++=winter
supplies ^nns++++=supplies.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
traced ^vprf+++xvbnx+=traced
the ^ati++++=the
greater ^jjr+atrb+++=greater
part ^nn++++=part
of ^in++++=of
this ^dt+dem+++=this
deep ^jj++++=deep-worn
- ^zz++++=EXTRAWORD
worn ^jj+atrb++xvbn+=EXTRAWORD
footpath ^nn++++=footpath,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
goes ^vbz++++=goes
straight ^jj++++=straight
as ^ql++++=as
an ^at++++=an
arrow ^nn++++=arrow
across ^in+pl+++=across
the ^ati++++=the
country ^nn++++=country,
, ^zz++++=EXTRAWORD
the ^ati++++=the
first ^rb++++=first
day ^nn++++=day's
's ^$++++=EXTRAWORD
trail ^nn++++=trail
being ^vwbg+beg++xvbg+=being
from ^in++++=from
the ^ati++++=the
falls ^vbz++++=falls
( ^zz++++=(where
where ^wrb+who+++=EXTRAWORD
Mason ^np++++=Mason's
's ^$++++=EXTRAWORD
settlers ^nns+nom+++=settlers
came ^vbd+++xvbn+=came
in ^in++++=in
1627 ^cd+date+++=1627,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
built ^vbd+++xvbn+=built
their ^pp$+pp3+++=their
Great ^jj+atrb+++=Great
Works ^nns++++=Works
of ^in++++=of
a ^at++++=a
saw ^vbd+vprv++xvbn+=saw-mill
- ^zz++++=EXTRAWORD
mill ^nn++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
gang ^nn++++=gang
of ^in++++=of
saws ^nns++++=saws,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
presently ^rb+tm+++=presently
a ^at++++=a
grist ^nn++++=grist
mill ^nn++++=mill
beside ^in+pl+++=beside)
) ^zz++++=EXTRAWORD
to ^in++++=to
Emery ^np++++=Emery's
's ^$++++=EXTRAWORD
Bridge ^npl++++=Bridge.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
like ^vb++++=like
to ^to+vcmp+++=to
follow ^vbi+vprv+++=follow
the ^ati++++=the
old ^jj+atrb+++=old
footpath ^nn++++=footpath
still ^rb++++=still
farther ^rbr++++=farther.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
found ^vbd+vprv++xvbnx+=found
part ^nn++++=part
of ^in++++=of
it ^pp3+it+++=it
by ^in++++=by
accident ^nn++++=accident
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time
ago ^rb++++=ago.
. ^zz++++=EXTRAWORD
Once ^rb+cnj+++=Once,
, ^zz++++=EXTRAWORD
as ^ql++++=as
you ^pp2+pp2+++=you
came ^vbd+++xvbn+=came
close ^in+cmpx+++=close
to ^in"++++=to
the ^ati++++=the
river ^nn++++=river,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
were ^vbd+bed+vrb++=were
sure ^jj+pred+++=sure
to ^to+jcmp+++=to
find ^vbi+vprv+tht0++=find
fishermen ^nns++++=fishermen
scattered ^vbd+++xvbn+=scattered
along, ^nn+++??+=along,--sometimes
-- ^--+clp+++=EXTRAWORD
sometimes ^rb++++=EXTRAWORD
I ^pp1a+pp1+++=I
myself ^ppl+pp1+++=myself
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
discovered ^vpsv++agls+xvbnx+=discovered;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
much ^ap++++=much
use ^nn++++=use
to ^to++++=to
go ^vbi++++=go
fishing ^nvbg+++xvbg+=fishing
any ^dti++++=any
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
some ^dti++++=some
public ^jj++++=public-spirited
- ^zz++++=EXTRAWORD
spirited ^jj+atrb+++=EXTRAWORD
person ^nn++++=person
would ^md+prd+++=would
kindly ^rb++++=kindly
be ^vb+be+vrb++=be
the ^ati++++=the
Frank ^np++++=Frank
Buckland ^np+++??+=Buckland
of ^in++++=of
New ^jj+atrb+++=New
England ^np++++=England,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
try ^vb++++=try
to ^to+vcmp+++=to
have ^vbi++++=have
the ^ati++++=the
laws ^nns++++=laws
enforced ^vbd+++xvbn+=enforced
that ^dt+pdem+++=that
protect ^vb++++=protect
the ^ati++++=the
inland ^jjb+atrb+++=inland
fisheries ^nns+nom+++=fisheries,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
would ^md+prd+++=would
do ^vb+do+vrb++=do
his ^pp$+pp3+++=his
country ^nn++++=country
great ^jj+atrb+++=great
service ^nn++++=service.
. ^zz++++=EXTRAWORD
Years ^nns++++=Years
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
so ^ql++++=so
many ^ap++++=many
salmon ^nn++++=salmon
that ^tht+rel+++=that,
, ^zz++++=EXTRAWORD
as ^in++++=as
an ^at++++=an
enthusiastic ^jj+atrb+++=enthusiastic
old ^jj+atrb+++=old
friend ^nn++++=friend
once ^rb+tm+++=once
assured ^vbd+vpub++xvbn+=assured
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
" ^zz++++="you
you ^pp2+pp2+++=EXTRAWORD
could ^md+pos+++=could
walk ^vb++++=walk
across ^rp+pl+++=across
on ^rp++++=on
them ^pp3o+pp3+++=them
below ^in+pl+++=below
the ^ati++++=the
falls ^vbz++++=falls;"
; ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
but ^cc++++=but
now ^rn+tm+++=now
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
unknown ^jj+pred+++=unknown,
, ^zz++++=EXTRAWORD
simply ^rb++++=simply
because ^cs+cos+++=because
certain ^jj+atrb+++=certain
substances ^nns+nom+++=substances
which ^whp+rel+subj++=which
would ^md+prd+++=would
enrich ^vb++++=enrich
the ^ati++++=the
farms ^nns++++=farms
are ^vb+ber+aux++=are
thrown ^vpsv++agls+xvbnx+=thrown
from ^in++++=from
factories ^nns++++=factories
and ^cc++++=and
tanneries ^nns+nom+++=tanneries
into ^in++++=into
our ^pp$+pp1+++=our
clear ^jj+atrb+++=clear
New ^jj+atrb+++=New
England ^np++++=England
streams ^nns++++=streams.
. ^zz++++=EXTRAWORD
Good ^jj+atrb+++=Good
river ^nn++++=river
fish ^nns++++=fish
are ^vb+ber+aux++=are
growing ^vbg+++xvbgx+=growing
very ^ql+amp+++=very
scarce ^jj++++=scarce.
. ^zz++++=EXTRAWORD
The ^ati++++=The
smelts ^nns+++??+=smelts,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bass ^nn++++=bass,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shad ^nn++++=shad
have ^vb+hv+aux++=have
all ^abn++++=all
left ^vwbn+++xvbn+=left
this ^dt+dem+++=this
upper ^jjb+atrb+++=upper
branch ^nn++++=branch
of ^in++++=of
the ^ati++++=the
Piscataqua ^np+++??+=Piscataqua,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
salmon ^nn++++=salmon
left ^vbd+++xvbn+=left
it ^pp3+it+++=it
long ^rb++++=long
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
supply ^nn++++=supply
of ^in++++=of
one ^cd1++++=one
necessary ^jj+atrb+++=necessary
sort ^nn++++=sort
of ^in++++=of
