From ^in++++=From
him ^pp3o+pp3+++=him
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
Thank ^vb++++=Thank
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
thank ^vb++++=thank
you ^pp2+pp2+++=you.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Notwithstanding ^rb+cnj+++=Notwithstanding
that ^cs+sub+++=that
half ^abn++++=half-crown
- ^zz++++=EXTRAWORD
crown ^nn++++=EXTRAWORD
the ^ati++++=the
incident ^nn++++=incident
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
talked ^j+++xvbn+=talked
of ^in++++=of
through ^in++++=through
the ^ati++++=the
house ^npl++++=house
before ^cs+sub+++=before
a ^at++++=a
quarter ^nn++++=quarter
of ^in++++=of
an ^at++++=an
hour ^nn++++=hour
had ^vbd+hvd+aux++=had
elapsed ^vwbn+++xvbn+=elapsed.
. ^zz++++=EXTRAWORD
Next ^ap++++=Next
day ^nn++++=day
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
gossip ^nn++++=gossip
of ^in++++=of
the ^ati++++=the
suburbs ^nns++++=suburbs;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
day ^nn++++=day
after ^cs+sub+++=after
the ^ati++++=the
city ^npl++++=city
itself ^ppl++++=itself
heard ^vbd+vprv++xvbn+=heard
the ^ati++++=the
story ^nn++++=story.
. ^zz++++=EXTRAWORD
People ^nns++++=People
were ^vbd+bed+aux++=were
alarmed ^vpsv++agls+xvbnx+=alarmed
and ^cc++++=and
scandalised ^jj++++=scandalised.
. ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why,
, ^zz++++=EXTRAWORD
such ^abl++++=such
a ^at++++=a
chemist ^nn+nom+++=chemist
was ^vbd+bedz+vrb++=was
a ^at++++=a
public ^jj+atrb+++=public
danger ^nn++++=danger!
! ^zz++++=EXTRAWORD
One ^cd1++++=One
lady ^npt++++=lady
declared ^vbd+vpub++xvbn+=declared
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
ought ^md+nec+++=ought
at ^rb++++=at
once ^rb"+tm+++=once
to ^to++++=to
be ^vbi++vrb++=be
est ^&fw++++0='struck
off ^in+pl+++=off
the ^ati++++=the
roll ^nn++++=roll!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
And ^cc++++=And
so ^rb++++=so
in ^in++++=in
a ^at++++=a
sense ^nn++++=sense
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
month ^nn++++=month
and ^cc++++=and
the ^ati++++=the
flowery ^nn+nom+++=flowery,
, ^zz++++=EXTRAWORD
bowery ^np++++=bowery
little ^jj+atrb+++=little
suburb ^nn++++=suburb
knew ^vbd+vprv++xvbn+=knew
him ^pp3o+pp3+++=him
no ^at++++=no
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
hid ^vbd+++xvbnx+=hid
himself ^ppl+pp3+++=himself
in ^in++++=in
a ^at++++=a
great ^jj+atrb+++=great
town ^nn++++=town,
, ^zz++++=EXTRAWORD
living ^jj+++xvbg+=living
on ^in++++=on
the ^ati++++=the
wreck ^nn++++=wreck
of ^in++++=of
his ^pp$+pp3+++=his
fortune ^nn++++=fortune
whilst ^cs+sub+++=whilst
he ^pp3a+pp3+++=he
sought ^vbd+++xvbnx+=sought
a ^at++++=a
place ^nn++++=place
as ^in++++=as
an ^at++++=an
assistant ^nn+nom+++=assistant.
. ^zz++++=EXTRAWORD
A ^at++++=A
leaky ^nn+++??+=leaky
pair ^nn++++=pair
of ^in++++=of
boots ^nns++++=boots
and ^cc++++=and
a ^at++++=a
bad ^jj+atrb+++=bad
east ^np+pl+++=east
wind ^nn++++=wind
found ^vbd+vprv++xvbn+=found
the ^ati++++=the
vulnerable ^jj+atrb+++=vulnerable
spot ^nn++++=spot
of ^in++++=of
his ^pp$+pp3+++=his
constitution ^nn+nom+++=constitution.
. ^zz++++=EXTRAWORD
After ^in++++=After
all ^abn++++=all,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
just ^rb+emph+++=just
enough ^dt++++=enough
money ^nn++++=money
left ^vbd+++xvbn+=left
to ^to++++=to
bury ^vbi++++=bury
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=THE
End ^nn++++=END.
. ^zz++++=EXTRAWORD
