This ^dt+pdem+++=THIS
. ^zz++++=EXTRAWORD
The ^ati++++=The
marvels ^nns++++=marvels
of ^in++++=of
civilisation ^nn+nom+++=civilisation
far ^rb+pl+++=far
exceeded ^vbd+++xvbn+=exceeded
our ^pp$+pp1+++=our
expectations ^nns+nom+++=expectations,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
as ^ql++++=as
we ^pp1a+pp1+++=we
learnt ^vbd+vprv++xvbn+=learnt
for ^in++++=for
the ^ati++++=the
first ^od++++=first
time ^nn++++=time
how ^wrb+who+++=how
man ^nn++++=man
flies ^nns++++=flies
in ^in++++=in
the ^ati++++=the
air ^nn++++=air,
, ^zz++++=EXTRAWORD
talks ^vbz++++=talks
across ^in+pl+++=across
space ^nn++++=space,
, ^zz++++=EXTRAWORD
penetrates ^nns+nom+++=penetrates
to ^in++++=to
the ^ati++++=the
heart ^nn++++=heart
of ^in++++=of
an ^at++++=an
atom ^nn++++=atom,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
embraces ^nns++++=embraces
the ^ati++++=the
universe ^nn++++=universe
in ^in++++=in
his ^pp$+pp3+++=his
speculations ^nns+nom+++=speculations,
, ^zz++++=EXTRAWORD
a ^at++++=a
murmur ^nn++++=murmur
of ^in++++=of
admiration ^nn+nom+++=admiration
burst ^vbd+++xvbn+=burst
from ^in++++=from
our ^pp$+pp1+++=our
lips ^nns++++=lips.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
are ^vb+ber+vrb++=are
proud ^jj+pred+++=proud,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
cried ^vbd+++xvbn+=cried,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+dem+++=EXTRAWORD
our ^pp$+pp1+++=our
mothers ^nns+nom+++=mothers
sacrificed ^vbd+++xvbn+=sacrificed
their ^pp$+pp3+++=their
youth ^nn++++=youth
in ^in++++=in
such ^abl++++=such
a ^at++++=a
cause ^nn++++=cause
as ^ql++++=as
this ^dt+pdem+++=this!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Castalia ^np+++??+=Castalia,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
listening ^vbg+++xvbgx+=listening
intently ^rb+cnj+++=intently,
, ^zz++++=EXTRAWORD
looked ^j+++xvbn+=looked
prouder ^jjr++++=prouder
than ^in++++=than
all ^abn++++=all
the ^ati++++=the
rest ^nn++++=rest.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
Jane ^np++++=Jane
reminded ^vbd+vsua++xvbn+=reminded
us ^pp1o+pp1+++=us
that ^cs+sub+++=that
we ^pp1a+pp1+++=we
had ^vb+hv+vrb++=had
still ^rb++++=still
much ^rb++++=much
to ^to++++=to
learn ^vbi+vprv+++=learn,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Castalia ^np+++??+=Castalia
begged ^vbd+++xvbn+=begged
us ^pp1o+pp1+++=us
to ^to++++=to
make ^vbi++++=make
haste ^nn++++=haste.
. ^zz++++=EXTRAWORD
On ^in++++=On
we ^pp1a+pp1+++=we
went ^vbd+++xvbn+=went
through ^in++++=through
a ^at++++=a
vast ^jj+atrb+++=vast
tangle ^nn++++=tangle
of ^in++++=of
statistics ^nn++++=statistics.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
learnt ^vbd+vprv++xvbn+=learnt
that ^tht+vcmp+++=that
England ^np++++=England
has ^vbz+hvz+vrb++=has
a ^at++++=a
population ^nn+nom+++=population
of ^in++++=of
so ^ql++++=so
many ^ap++++=many
millions ^cds++++=millions,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+dem+++=that
such ^abl++++=such
and ^cc++++=and
such ^abl++++=such
a ^at++++=a
proportion ^nn+nom+++=proportion
of ^in++++=of
them ^pp3o+pp3+++=them
is ^vbz+bez+vrb++=is
constantly ^rb++++=constantly
hungry ^jj+pred+++=hungry
and ^cc++++=and
in ^in++++=in
prison ^nn++++=prison;
; ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
average ^jj+atrb+++=average
size ^nn++++=size
of ^in++++=of
a ^at++++=a
working ^jj+atrb++xvbg+=working
man ^nn++++=man's
's ^$++++=EXTRAWORD
family ^nn++++=family
is ^vbz+bez+vrb++=is
such ^abl++++=such,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+dem+++=that
so ^ql++++=so
great ^np++++=great
a ^at++++=a
percentage ^nn+nom+++=percentage
of ^in++++=of
women ^nns++++=women
die ^vb++++=die
from ^in++++=from
maladies ^nns+++??+=maladies
incident ^nn++++=incident
to ^in++++=to
childbirth ^nn++++=childbirth.
. ^zz++++=EXTRAWORD
Reports ^nns++++=Reports
were ^vbd+bed+aux++=were
read ^vpsv++agls+xvbnx+=read
of ^in++++=of
visits ^nns++++=visits
to ^in++++=to
factories ^nns++++=factories,
, ^zz++++=EXTRAWORD
shops ^nns++++=shops,
, ^zz++++=EXTRAWORD
slums ^nns++++=slums,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
dockyards ^nns+++??+=dockyards.
. ^zz++++=EXTRAWORD
Descriptions ^nns+nom+++=Descriptions
were ^vbd+bed+aux++=were
given ^vpsv++agls+xvbnx+=given
of ^in++++=of
the ^ati++++=the
Stock ^nn++++=Stock
Exchange ^nn++++=Exchange,
, ^zz++++=EXTRAWORD
of ^in++++=of
a ^at++++=a
gigantic ^jj+atrb+++=gigantic
house ^nn++++=house
of ^in++++=of
business ^nns+nom+++=business
in ^in++++=in
the ^ati++++=the
City ^nn++++=City,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
of ^in++++=of
a ^at++++=a
Government ^nn+nom+++=Government
Office ^nn++++=Office.
. ^zz++++=EXTRAWORD
The ^ati++++=The
British ^jj+atrb+++=British
Colonies ^nns++++=Colonies
were ^vbd+bed+aux++=were
now ^rn+tm+splt++=now
discussed ^vpsv++agls+xvbnx+=discussed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
some ^dti++++=some
account ^nn++++=account
was ^vbd+bedz+aux++=was
given ^vpsv++agls+xvbnx+=given
to ^in++++=to
our ^pp$+pp1+++=our
rule ^nn++++=rule
in ^in++++=in
India ^np++++=India,
, ^zz++++=EXTRAWORD
Africa ^np++++=Africa
and ^cc++++=and
Ireland ^np++++=Ireland.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
sitting ^vbg+++xvbgx+=sitting
by ^in++++=by
Castalia ^np+++??+=Castalia
and ^cc++++=and
I ^pp1a+pp1+++=I
noticed ^vbd+vprv+tht0+xvbnx+=noticed
her ^pp$+pp3+++=her
uneasiness ^nns+nom+++=uneasiness.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
never ^rb++splt++=never
come ^vb++++=come
by ^in++++=by
any ^dti++++=any
conclusion ^nn++++=conclusion
at ^rb++++=at
all ^abn++++=all
at ^rb++++=at
this ^dt+dem+++=this
rate ^nn++++=rate,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="As
as ^ql++++=EXTRAWORD
it ^pp3+it+++=it
appears ^vbz+seem+++=appears
that ^tht+vcmp+++=that
civilisation ^nn+nom+++=civilisation
is ^vbz+bez+vrb++=is
so ^ql++++=so
much ^ap++++=much
more ^rbr++++=more
complex ^jj++++=complex
than ^cs+sub+++=than
we ^pp1a+pp1+++=we
had ^vb+hv+vrb++=had
any ^dti++++=any
notion ^nn++++=notion,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
it ^pp3+it+++=it
not ^xnot++not++=not
be ^vb+be+vrb++=be
better ^jjr+pred+++=better
to ^to+jcmp+++=to
confine ^vbi++++=confine
ourselves ^ppls+pp1+++=ourselves
to ^in++++=to
our ^pp$+pp1+++=our
original ^jj+atrb+++=original
enquiry ^nn++++=enquiry?
? ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
agreed ^vbd+vpub++xvbn+=agreed
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
object ^nn++++=object
of ^in++++=of
life ^nn++++=life
to ^to++++=to
produce ^vbi++++=produce
good ^jj+atrb+++=good
people ^nns++++=people
and ^cc++++=and
good ^jj+atrb+++=good
books ^nns++++=books.
. ^zz++++=EXTRAWORD
All ^abn++++=All
this ^dt+dem+++=this
time ^nn++++=time
we ^pp1a+pp1+++=we
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
talking ^vbg+++xvbgx+=talking
of ^in++++=of
aeroplanes ^nns+nom+++=aeroplanes,
, ^zz++++=EXTRAWORD
factories ^nns++++=factories,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
money ^nn++++=money.
. ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
us ^pp1o+pp1+++=us
talk ^nn++++=talk
about ^in++++=about
men ^nns++++=men
themselves ^ppls+pp3+++=themselves
and ^cc++++=and
their ^pp$+pp3+++=their
arts ^nns++++=arts,
, ^zz++++=EXTRAWORD
for ^in++++=for
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
the ^ati++++=the
heart ^nn++++=heart
of ^in++++=of
the ^ati++++=the
matter ^nn++++=matter."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
So ^cs+sub+++=So
the ^ati++++=the
diners ^nns++++=diners
out ^rp+pl+++=out
stepped ^vbd+++xvbn+=stepped
forward ^rb++++=forward
with ^in++++=with
long ^rb++++=long
slips ^vbz++++=slips
of ^in++++=of
paper ^nn++++=paper
containing ^vwbg+++xvbg+=containing
answers ^nns+nom+++=answers
to ^in++++=to
their ^pp$+pp3+++=their
questions ^nns+nom+++=questions.
. ^zz++++=EXTRAWORD
These ^dt+pdem+++=These
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
framed ^vpsv++agls+xvbnx+=framed
after ^in++++=after
much ^ap++++=much
consideration ^nn+nom+++=consideration.
. ^zz++++=EXTRAWORD
A ^at++++=A
good ^jj+atrb+++=good
man ^nn++++=man,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
had ^vbd+hvd+aux++=had
agreed ^vprf+++xvbnx+=agreed,
, ^zz++++=EXTRAWORD
must ^md+nec+++=must
at ^in++++=at
any ^dti++++=any
rate ^nn++++=rate
be ^vb+be+vrb++=be
honest ^jj+pred+++=honest,
, ^zz++++=EXTRAWORD
passionate ^jj++++=passionate,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
unworldly ^jj++++=unworldly.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
whether ^cs+who+++=whether
or ^cc++++=or
not ^xnot++not++=not
a ^at++++=a
particular ^jj+atrb+++=particular
man ^nn++++=man
possessed ^vbd+++xvbn+=possessed
those ^dt+dem+++=those
qualities ^nns+nom+++=qualities
could ^md+pos+++=could
only ^rb+down+++=only
be ^vb+be+aux++=be
discovered ^vpsv++by+xvbnx+=discovered
by ^in++++=by
asking ^xvbg+++xvbg+=asking
questions ^nns+nom+++=questions,
, ^zz++++=EXTRAWORD
often ^rb++++=often
beginning ^vbg+++xvbg+=beginning
at ^rb++++=at
a ^at++++=a
remote ^jj+atrb+++=remote
distance ^nn+nom+++=distance
from ^in++++=from
the ^ati++++=the
centre ^nn++++=centre.
. ^zz++++=EXTRAWORD
Is ^vbz+bez+vrb++=Is
Kensington ^np++++=Kensington
a ^at++++=a
nice ^jj+atrb+++=nice
place ^nn++++=place
to ^to++++=to
live ^vbi++++=live
in ^in+strn+++=in?
? ^zz++++=EXTRAWORD
Where ^wrb+who+whq++=Where
is ^vbz+bez+vrb++=is
your ^pp$+pp2+++=your
son ^nn++++=son
being ^vwbg+beg++xvbg+=being
educatedand ^nn+++??+=educatedand
your ^pp$+pp2+++=your
daughter ^nn+nom+++=daughter?
? ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
please ^uh++++=please
tell ^vb++++=tell
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
pay ^vb++++=pay
for ^in++++=for
your ^pp$+pp2+++=your
cigars ^nns++++=cigars?
? ^zz++++=EXTRAWORD
By ^in++++=By
the ^ati++++=the
way ^nn++++=way,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
Sir ^npt++++=Sir
Joseph ^np++++=Joseph
a ^at++++=a
baronet ^nn+++??+=baronet
or ^cc++++=or
only ^rb+down+++=only
a ^at++++=a
knight ^nn++++=knight?
? ^zz++++=EXTRAWORD
Often ^rb++++=Often
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
that ^tht+vcmp+++=that
we ^pp1a+pp1+++=we
learnt ^vbd+vprv++xvbn+=learnt
more ^rbr++++=more
from ^in++++=from
trivial ^jj+atrb+++=trivial
questions ^nns+nom+++=questions
of ^in++++=of
this ^dt+dem+++=this
kind ^nn++++=kind
than ^in++++=than
from ^in++++=from
more ^rbr++++=more
direct ^jj+atrb+++=direct
ones ^pn++++=ones.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
accepted ^vbd+vprv+tht0+xvbnx+=accepted
my ^pp$+pp1+++=my
peerage ^nn+nom+++=peerage,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Lord ^npt++++=Lord
Bunkum ^np+++??+=Bunkum,
, ^zz++++=EXTRAWORD
" ^zz++++="because
because ^cs+cos+++=EXTRAWORD
my ^pp$+pp1+++=my
wife ^nn++++=wife
wished ^vbd+vprv++xvbn+=wished
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
forget ^vb+vprv+++=forget
how ^wrb+who+whcl++=how
many ^ap++++=many
titles ^nns++++=titles
were ^vbd+bed+aux++=were
accepted ^vpsv++agls+xvbnx+=accepted
for ^in++++=for
the ^ati++++=the
same ^ap++++=same
reason ^nn++++=reason.
. ^zz++++=EXTRAWORD
" ^zz++++="Working
working ^jj+++xvbg+=EXTRAWORD
fifteen ^cd++++=fifteen
hours ^nns++++=hours
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
twenty ^cd++++=twenty-four,
- ^zz++++=EXTRAWORD
four ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
as ^ql++++=as
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=do"
" ^zz++++=EXTRAWORD
ten ^cd++++=ten
thousand ^cd++++=thousand
professional ^jj+atrb+++=professional
men ^nns++++=men
began ^vbd+++xvbn+=began.
. ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
no ^at++++=no,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course
you ^pp2+pp2+++=you
can ^md+pos+++=can
neither ^dt++neg++=neither
read ^vb+vprv++xvbn+=read
nor ^cc+phrs+neg++=nor
write ^vb++++=write.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
why ^wrb+who+whq++=why
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you
work ^nn++++=work
so ^ql+emph+++=so
hard ^jj++++=hard?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
dear ^uh++++=dear
lady ^nn++++=lady,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
growing ^jj+atrb++xvbg+=growing
family ^nn++++=family"
" ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc+cls+++=EXTRAWORD
why ^wrb+who+++=why
does ^vbz+doz+vrb++=does
your ^pp$+pp2+++=your
family ^nn++++=family
grow ^vb++++=grow?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
wives ^nns++++=wives
wished ^vbd+vprv++xvbn+=wished
that ^tht+vcmp+++=that
too ^ql++++=too,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
perhaps ^rb++++=perhaps
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
British ^jj+atrb+++=British
Empire ^nn++++=Empire.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
more ^rbr++++=more
significant ^jj++++=significant
than ^in++++=than
the ^ati++++=the
answers ^nns+nom+++=answers
were ^vbd+bed+vrb++=were
the ^ati++++=the
refusals ^nns+nom+++=refusals
to ^to+vcmp+++=to
answer ^vb++++=answer.
. ^zz++++=EXTRAWORD
Very ^ql+amp+++=Very
few ^ap++++=few
would ^md+prd+++=would
reply ^vb++++=reply
at ^rb++++=at
all ^abn++++=all
to ^in++++=to
questions ^nns+nom+++=questions
about ^in++++=about
morality ^nn+nom+++=morality
and ^cc++++=and
religion ^nn++++=religion,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
such ^abl++++=such
answers ^nns+nom+++=answers
as ^ql++++=as
were ^vbd+bed+aux++=were
given ^vpsv++agls+xvbnx+=given
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
serious ^jj++++=serious.
. ^zz++++=EXTRAWORD
Questions ^nns+nom+++=Questions
as ^in++++=as
to ^in++++=to
the ^ati++++=the
value ^nn++++=value
of ^in++++=of
money ^nn++++=money
and ^cc++++=and
power ^nn++++=power
were ^vbd+bed+aux++=were
almost ^rb+hdg+splt++=almost
invariably ^rb++++=invariably
brushed ^vbd+++xvbn+=brushed
aside ^rp++++=aside,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
pressed ^vbd+++xvbn+=pressed
at ^rb++++=at
extreme ^nn++++=extreme
risk ^vb++++=risk
to ^in++++=to
the ^ati++++=the
asker ^nn++++=asker.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
sure ^jj+pred+++=sure,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Jill ^np++++=Jill,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+dem+++=EXTRAWORD
if ^cs+cnd+++=if
Sir ^npt++++=Sir
Harley ^np++++=Harley
Tightboots ^np+++??+=Tightboots
had ^vb+hv+aux++=hadn't
n't ^xnot++not++0=EXTRAWORD
been ^vprf+ben+vrb+xvbn+=been
carving ^nn++++=carving
the ^ati++++=the
mutton ^nn++++=mutton
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked
him ^pp3o+pp3+++=him
about ^in++++=about
the ^ati++++=the
capitalist ^jj+atrb+++=capitalist
system ^nn++++=system
he ^pp3a+pp3+++=he
would ^md+prd+++=would
have ^vb+hv+aux++=have
cut ^vprf+++xvbnx+=cut
my ^pp$+pp1+++=my
throat ^nn++++=throat.
. ^zz++++=EXTRAWORD
The ^ati++++=The
only ^ap+down+++=only
reason ^nn++++=reason
why ^wrb+who+++=why
we ^pp1a+pp1+++=we
escaped ^vbd+++xvbn+=escaped
with ^in++++=with
our ^pp$+pp1+++=our
lives ^nns++++=lives
over ^in++++=over
and ^cc++++=and
over ^in++++=over
again ^rb+tm+++=again
is ^vbz+bez+vrb++=is
that ^tht+vcmp+++=that
men ^nns++++=men
are ^vb+ber+vrb++=are
at ^rb++++=at
once ^rb"+tm+++=once
so ^rb+emph+++=so
hungry ^jj++++=hungry
and ^cc++++=and
so ^rb+emph+++=so
chivalrous ^jj++++=chivalrous.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
despise ^vb++++=despise
us ^pp1o+pp1+++=us
too ^ql++++=too
much ^ap++++=much
to ^in++++=to
mind ^nn++++=mind
what ^wdt+who+++=what
we ^pp1a+pp1+++=we
say ^vb+vpub+++=say."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in+emph+++=EXTRAWORD
course ^nn+emph"+++=course
they ^pp3a+pp3+++=they
despise ^vb++++=despise
us ^pp1o+pp1+++=us,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Eleanor ^np++++=Eleanor.
. ^zz++++=EXTRAWORD
" ^zz++++="As
as ^in++++=EXTRAWORD
the ^ati++++=the
same ^ap++++=same
time ^nn++++=time
how ^wrb+who+++=how
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you
account ^nn++++=account
for ^in++++=for
thisi ^nn+++??+=thisI
made ^vbd+++xvbn+=made
enquiries ^nns++++=enquiries
among ^in++++=among
the ^ati++++=the
artists ^nns+nom+++=artists.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
no ^at++++=no
woman ^nn++++=woman
has ^vbz+hvz+aux++=has
ever ^rb++splt++=ever
been ^vprf+ben+vrb+xvbnx+=been
an ^at++++=an
artist ^nn++++=artist,
, ^zz++++=EXTRAWORD
has ^vbz+hvz+vrb++=has
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
Poll ^nn++++=Poll?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Jane-Austen-Charlotte-Bront-George-Eliot,"
jane ^np++++=EXTRAWORD
- ^zz++++=EXTRAWORD
austen ^np++++=EXTRAWORD
- ^zz++++=EXTRAWORD
charlotte ^np++++=EXTRAWORD
- ^zz++++=EXTRAWORD
bront ^jj+++xvbn+=EXTRAWORD
- ^zz++++=EXTRAWORD
geo ^nn+++??+=EXTRAWORD
cried ^vbd+++xvbn+=cried
Poll ^nn++++=Poll,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
man ^nn++++=man
crying ^vwbg+++xvbg+=crying
muffins ^nns+++??+=muffins
in ^in++++=in
a ^at++++=a
back ^jjb+atrb+++=back
street ^nn++++=street.
. ^zz++++=EXTRAWORD
" ^zz++++="Damn
damn ^vb++++=EXTRAWORD
the ^ati++++=the
woman ^nn++++=woman!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
someone ^pn++++=someone
exclaimed ^vbd+++xvbn+=exclaimed.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
a ^at++++=a
bore ^nn+++xvbn+=bore
she ^pp3a+pp3+++=she
is ^vbz+bez+vrb++=is!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Since
since ^cs+sub+++=EXTRAWORD
Sappho ^np+++??+=Sappho
there ^rn+pl+++=there
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
no ^at++++=no
female ^nn++++=female
of ^in++++=of
first ^od++++=first
rate ^nn++++=rate"
" ^zz++++=EXTRAWORD
Eleanor ^np++++=Eleanor
began ^vbd+++xvbn+=began,
, ^zz++++=EXTRAWORD
quoting ^vbg+++xvbg+=quoting
from ^in++++=from
a ^at++++=a
weekly ^jj+atrb+++=weekly
newspaper ^nn+nom+++=newspaper.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
now ^rn+tm+++=now
well ^rb++++=well
known ^vwbn+vprv++xvbn+=known
that ^tht+vcmp+++=that
Sappho ^np+++??+=Sappho
was ^vbd+bedz+vrb++=was
the ^ati++++=the
somewhat ^rb+down+++=somewhat
lewd ^jj+atrb++??+=lewd
invention ^nn+nom+++=invention
of ^in++++=of
Professor ^npt++++=Professor
Hobkin ^np+++??+=Hobkin,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ruth ^np+++??+=Ruth
interrupted ^vbd+++xvbn+=interrupted.
. ^zz++++=EXTRAWORD
" ^zz++++="Anyhow,
anyhow ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
no ^at++++=no
reason ^nn++++=reason
to ^to++++=to
suppose ^vbi+vprv+++=suppose
that ^tht+vcmp+++=that
any ^dti++++=any
woman ^nn++++=woman
ever ^rb++++=ever
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
write ^vb++++=write
or ^cc++++=or
ever ^rb++++=ever
will ^md+prd+++=will
be ^vb+be+vrb++=be
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
write ^vb++++=write,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Eleanor ^np++++=Eleanor
continued ^vbd+++xvbn+=continued.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
yet ^rb+cnj+++=yet,
, ^zz++++=EXTRAWORD
whenever ^nn+nom+++=whenever
I ^pp1a+pp1+++=I
go ^vb++++=go
among ^in++++=among
authors ^nns++++=authors
they ^pp3a+pp3+++=they
never ^rb++++=never
cease ^vb++++=cease
to ^to++++=to
talk ^vbi++++=talk
to ^in++++=to
me ^pp1o+pp1+++=me
about ^in++++=about
their ^pp$+pp3+++=their
books ^nns++++=books.
. ^zz++++=EXTRAWORD
Masterly ^jj++++=Masterly!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
Shakespeare ^np++++=Shakespeare
himself ^ppl+pp3+++=himself!
! ^zz++++=EXTRAWORD
( ^zz++++=(for
for ^in++++=EXTRAWORD
one ^cd1++++=one
must ^md+nec+++=must
say ^vb+vpub+tht0++=say
something ^pn++++=something)
) ^zz++++=EXTRAWORD
and ^cc++++=and
I ^pp1a+pp1+++=I
assure ^vb++++=assure
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
believe ^vb+vprv+++=believe
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
proves ^vbz+vprv+++=proves
nothing ^pn++++=nothing,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Jane ^np++++=Jane.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
all ^rb++++=all
do ^vb+do+vrb++=do
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Only ^rb+cnj+++=Only,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
signed ^vbd+++xvbnx+=signed,
, ^zz++++=EXTRAWORD
" ^zz++++="it
it ^pp3+it+++=EXTRAWORD
does ^vbz+doz+aux++=doesn't
n't ^xnot++not++0=EXTRAWORD
seem ^vb+seem+++=seem
to ^to+vcmp+++=to
help ^vbi++++=help
us ^pp1o+pp1+++=us
much ^rb++++=much.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
we ^pp1a+pp1+++=we
had ^vb+hv+aux++=had
better ^jjr++++=better
examine ^vb++++=examine
modern ^jj+atrb+++=modern
literature ^nn++++=literature
next ^rb++++=next.
. ^zz++++=EXTRAWORD
Liz ^np+++??+=Liz,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
