Two ^cd++++=Two
climb ^vb++++=climb
too ^ql++++=too
and ^cc++++=and
get ^vb++++=get
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But,
, ^zz++++=EXTRAWORD
alas ^uh++++=alas!
! ^zz++++=EXTRAWORD
the ^ati++++=the
matches ^nns++++=matches
were ^vbd+bed+aux++=were
left ^vpsv++agls+xvbnx+=left
in ^in++++=in
their ^pp$+pp3+++=their
first ^od++++=first
camp ^npl++++=camp;
; ^zz++++=EXTRAWORD
so ^ql++++=so
they ^pp3a+pp3+++=they
decided ^vbd+vprv++xvbnx+=decided
to ^in+vcmp+++=to
take ^vbi++++=take
turns ^nns++++=turns
to ^to++++=to
sleep ^vbi++++=sleep
and ^cc++++=and
watch ^nn++++=watch,
, ^zz++++=EXTRAWORD
since ^cs+sub+++=since
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
plain ^jj++++=plain
that ^tht+jcmp+obj++=that
they ^pp3a+pp3+++=they
must ^md+nec+++=must
spend ^vb++++=spend
the ^ati++++=the
night ^nn++++=night
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
Billy ^np++++=Billy
went ^vbd+++xvbn+=went
up ^rp++++=up
first ^rb+cnj+++=first,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
creeping ^jj+++xvbg+=creeping
into ^in++++=into
a ^at++++=a
good ^jj+atrb+++=good
notch ^nn++++=notch
of ^in++++=of
the ^ati++++=the
bare ^jj+atrb+++=bare
tree ^nn++++=tree
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
sleep ^vbi++++=sleep,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
brave ^jj+atrb+++=brave
Tommy ^np++++=Tommy,
, ^zz++++=EXTRAWORD
armed ^j+++xvbn+=armed
with ^in++++=with
a ^at++++=a
big ^jj+atrb+++=big
stick ^nn++++=stick,
, ^zz++++=EXTRAWORD
marched ^j+++xvbn+=marched
to ^to++++=to
and ^cc++++=and
fro ^rb++++=fro
below ^in+strn+++=below.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
few ^ap++++=few
minutes ^nns++++=minutes
a ^at++++=a
trembling ^jj+atrb++xvbg+=trembling
voice ^nn++++=voice
would ^md+prd+++=would
call ^vb++++=call
from ^in++++=from
above ^jjb++++=above,
, ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
anything ^pn++++=anything
coming ^jj+++xvbg+=coming?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
an ^at++++=an
anxious ^jj+atrb+++=anxious
voice ^nn++++=voice
would ^md+prd+++=would
answer ^vb++++=answer
from ^in++++=from
below ^in+strn+++=below,
, ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
yet ^rb++++=yet.
. ^zz++++=EXTRAWORD
Hurry ^np++++=Hurry
up ^rp++++=up
and ^cc++++=and
go ^vb++++=go
to ^to++++=to
sleep ^vbi++++=sleep!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
want ^vb++++=want
my ^pp$+pp1+++=my
turn ^nn++++=turn."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
Billy ^np++++=Billy
began ^vbd+++xvbn+=began
to ^to++++=to
snore ^vbi++++=snore,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
Tommy ^np++++=Tommy
felt ^vbd+vprv++xvbn+=felt
so ^ql+emph+++=so
lonely ^jj++++=lonely
he ^pp3a+pp3+++=he
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
bear ^vb+vprv+++=bear
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
so ^ql++++=so
he ^pp3a+pp3+++=he
climbed ^vbd+++xvbnx+=climbed
to ^in++++=to
a ^at++++=a
lower ^jjr+atrb+++=lower
branch ^nn++++=branch,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sat ^vbd+++xvbn+=sat
nodding ^vbg+++xvbg+=nodding
and ^cc+phrs+++=and
trying ^vbg+++xvbg+=trying
to ^to+vcmp+++=to
keep ^vbi++++=keep
watch ^vb++++=watch,
, ^zz++++=EXTRAWORD
till ^cs+sub+++=till
he ^pp3a+pp3+++=he
too ^ql++++=too
fell ^vbd+++xvbn+=fell
fast ^rb++++=fast
asleep ^jj++++=asleep,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
early ^jj+atrb+++=early
moon ^np++++=moon
saw ^vbd+vprv++xvbn+=saw
the ^ati++++=the
poor ^jj+atrb+++=poor
boys ^nns++++=boys
roosting ^vwbg+++xvbg+=roosting
there ^rn+pl+++=there
like ^in++++=like
two ^cd++++=two
little ^jj+atrb+++=little
owls ^nns++++=owls.
. ^zz++++=EXTRAWORD
A ^at++++=A
loud ^jj+atrb+++=loud
cry ^nn++++=cry,
, ^zz++++=EXTRAWORD
a ^at++++=a
scrambling ^nn+nom+++=scrambling
overhead ^jjb++++=overhead,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
a ^at++++=a
great ^jj++++=great
shaking ^jj+++xvbg+=shaking
and ^cc++++=and
howling ^xvbg+++xvbg+=howling
waked ^vprf+++xvbn+=waked
Tommy ^np++++=Tommy
so ^rb++++=so
suddenly ^rb++++=suddenly
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
lost ^vbd+++xvbnx+=lost
his ^pp$+pp3+++=his
wits ^nns++++=wits
for ^in++++=for
a ^at++++=a
moment ^nn++++=moment
and ^cc++++=and
did ^vbd+dod+aux++=did
not ^xnot++not++=not
know ^vb+vprv+++=know
where ^wrb+who+whcl++=where
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
bear ^nn++++=bear!
! ^zz++++=EXTRAWORD
the ^ati++++=the
bear ^nn++++=bear!
! ^zz++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
let ^vb+++xvbn+=let
him ^pp3o+pp3+++=him
get ^vb++++=get
me ^pp1o+pp1+++=me!
! ^zz++++=EXTRAWORD
Tommy ^np++++=Tommy,
, ^zz++++=EXTRAWORD
Tommy ^np++++=Tommy,
, ^zz++++=EXTRAWORD
come ^vprf+++xvbn+=come
and ^cc+phrs+++=and
make ^vb++++=make
him ^pp3o+pp3+++=him
let ^vbd+++xvbn+=let
go ^vb++++=go,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Billy ^np++++=Billy,
, ^zz++++=EXTRAWORD
filling ^vbg+nom++xvbg+=filling
the ^ati++++=the
quiet ^jj+atrb+++=quiet
night ^nn++++=night
with ^in++++=with
dismal ^jj+atrb+++=dismal
howls ^nns++++=howls.
. ^zz++++=EXTRAWORD
Tommy ^np++++=Tommy
looked ^vbd+++xvbn+=looked
up ^rp++++=up,
, ^zz++++=EXTRAWORD
expecting ^vbg+vprv++xvbg+=expecting
to ^to+vcmp+++=to
behold ^vbi++++=behold
a ^at++++=a
large ^nn++++=large
bear ^vb+vprv+++=bear
eating ^nvbg+++xvbg+=eating
his ^pp$+pp3+++=his
unhappy ^jj+atrb+++=unhappy
friend ^nn++++=friend;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
moonlight ^nn++++=moonlight
showed ^vbd+vprv++xvbn+=showed
him ^pp3o+pp3+++=him
nothing ^pn++++=nothing
but ^cc++++=but
poor ^jj+atrb+++=poor
Billy ^np++++=Billy
dangling ^vwbg+++xvbg+=dangling
from ^in++++=from
a ^at++++=a
bough ^nn++++=bough,
, ^zz++++=EXTRAWORD
high ^jj++++=high
above ^jjb++++=above
the ^ati++++=the
ground ^nn++++=ground,
, ^zz++++=EXTRAWORD
caught ^xvbn+++xvbn+=caught
by ^in++++=by
his ^pp$+pp3+++=his
belt ^nn++++=belt
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
fell ^vbd+++xvbnx+=fell.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
dreaming ^vbg+++xvbgx+=dreaming
of ^in++++=of
bears ^nns++++=bears,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
rolled ^vpsv++agls+xvbn+=rolled
off ^in+pl+++=off
his ^pp$+pp3+++=his
perch ^nn++++=perch;
; ^zz++++=EXTRAWORD
so ^ql++++=so
there ^rn+pl+++=there
he ^pp3a+pp3+++=he
hung ^vbd+++xvbnx+=hung,
, ^zz++++=EXTRAWORD
kicking ^vbg+++xvbg+=kicking
and ^cc+phrs+++=and
wailing ^vbg+nom++xvbg+=wailing,
, ^zz++++=EXTRAWORD
half ^abn++++=half
awake ^jj++++=awake,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^ql+emph+++=so
scared ^jj+++xvbn+=scared
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
long ^rb++++=long
before ^cs+sub+++=before
Tommy ^np++++=Tommy
could ^md+pos+++=could
make ^vb++++=make
him ^pp3o+pp3+++=him
believe ^vb+vprv+++=believe
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
quite ^rb++++=quite
safe ^jj+pred+++=safe.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How
to ^to++++=to
get ^vbi++++=get
him ^pp3o+pp3+++=him
down ^in++++=down
was ^vbd+bedz+vrb++=was
the ^ati++++=the
next ^ap++++=next
question ^nn+nom+++=question.
. ^zz++++=EXTRAWORD
The ^ati++++=The
branch ^nn++++=branch
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
strong ^jj++++=strong
enough ^qlp++++=enough
to ^to++++=to
bear ^vbi+vprv+++=bear
Tommy ^np++++=Tommy,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
climbed ^vbd+++xvbnx+=climbed
up ^rp++++=up
and ^cc++++=and
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
unhook ^vbi+++??+=unhook
poor ^jj+atrb+++=poor
Billy ^np++++=Billy.
. ^zz++++=EXTRAWORD
The ^ati++++=The
belt ^nn++++=belt
was ^vbd+bedz+aux++=was
firmly ^rb++splt++=firmly
twisted ^vpsv++agls+xvbnx+=twisted
at ^rb++++=at
the ^ati++++=the
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Billy ^np++++=Billy
could ^md+pos+++=could
not ^xnot++not++=not
reach ^vb++++=reach
to ^to++++=to
undo ^vbi++++=undo
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
could ^md+pos+++=could
he ^pp3a+pp3+++=he
get ^vb++++=get
his ^pp$+pp3+++=his
legs ^nns++++=legs
round ^in++++=round
the ^ati++++=the
branch ^nn++++=branch
to ^to++++=to
pull ^vbi++++=pull
himself ^ppl+pp3+++=himself
up ^rp++++=up.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
seemed ^vprf+++xvbn+=seemed
no ^at++++=no
way ^nn++++=way
but ^cc++++=but
to ^in++++=to
unbuckle ^nn+++??+=unbuckle
the ^ati++++=the
belt ^nn++++=belt
and ^cc++++=and
drop ^nn++++=drop.
. ^zz++++=EXTRAWORD
That ^tht+vcmp+++=That
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
afraid ^jj+pred+++=afraid
to ^to+jcmp+++=to
try ^vbi++++=try;
; ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
ground ^nn++++=ground
was ^vbd+bedz+vrb++=was
hard ^jj+pred+++=hard,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
fall ^nn++++=fall
a ^at++++=a
high ^jj+atrb+++=high
one ^pn++++=one.
. ^zz++++=EXTRAWORD
Fortunately ^rb++++=Fortunately
both ^abx++++=both
belt ^nn++++=belt
and ^cc++++=and
buckle ^nn++++=buckle
were ^vbd+bed+vrb++=were
strong ^jj+pred+++=strong;
; ^zz++++=EXTRAWORD
so ^ql++++=so
he ^pp3a+pp3+++=he
hung ^vbd+++xvbnx+=hung
safely ^rb+cnj+++=safely,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
very ^ql+amp+++=very
uncomfortably ^rb+cnj+++=uncomfortably,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
Tommy ^np++++=Tommy
racked ^vbd+++xvbn+=racked
his ^pp$+pp3+++=his
boyish ^jj+atrb+++=boyish
brain ^nn++++=brain
to ^to++++=to
find ^vbi+vprv+++=find
a ^at++++=a
way ^nn++++=way
to ^to++++=to
help ^vbi++++=help
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Billy ^np++++=Billy
had ^vb+hv+aux++=had
just ^rb+emph+splt++=just
declared ^vprf+++xvbnx+=declared
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
should ^md+nec+++=should
be ^vb+be+aux++=be
cut ^vpsv++agls+xvbnx+=cut
in ^in++++=in
two ^cd++++=two
very ^ql+amp+++=very
soon ^rb+tm+++=soon
if ^cs+cnd+++=if
something ^pn++++=something
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
done ^vbd+++xvbn+=done
for ^in++++=for
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Tommy ^np++++=Tommy
was ^vbd+bedz+vrb++=was
in ^in++++=in
despair ^nn++++=despair,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
thought ^vbd+++xvbnx+=thought
they ^pp3a+pp3+++=they
heard ^vbd+vprv++xvbnx+=heard
a ^at++++=a
far ^rb+pl+++=far-off
- ^zz++++=EXTRAWORD
off ^in+pl+++=EXTRAWORD
shout ^vb++++=shout,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
both ^abx++++=both
answered ^jj+++xvbn+=answered
it ^pp3+it+++=it
till ^in++++=till
their ^pp$+pp3+++=their
throats ^nns++++=throats
were ^vbd+bed+aux++=were
nearly ^rb+down+splt++=nearly
split ^vpsv++agls+xvbnx+=split
with ^in++++=with
screaming ^xvbg+++xvbg+=screaming.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
seem ^vb+seem+++=seem
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
a ^at++++=a
light ^nn++++=light
moving ^vwbg+++xvbg+=moving
round ^in++++=round
down ^rp++++=down
that ^dt+dem+++=that
way ^nn++++=way,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Billy ^np++++=Billy
from ^in++++=from
his ^pp$+pp3+++=his
hook ^nn++++=hook,
, ^zz++++=EXTRAWORD
pointing ^vbg+++xvbg+=pointing
toward ^in++++=toward
the ^ati++++=the
valley ^nn++++=valley.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
are ^vb+ber+aux++=are
looking ^vbg+++xvbgx+=looking
for ^in++++=for
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
they ^pp3a+pp3+++=they
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
hear ^vb+vprv+++=hear
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
run ^vb+++xvbn+=run
and ^cc++++=and
holler ^jjr++++=holler
louder ^jjr++++=louder,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bring ^vb++++=bring
them ^pp3o+pp3+++0='em
up ^rp++++=up
here ^rn+pl+++=here,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
Tommy ^np++++=Tommy,
, ^zz++++=EXTRAWORD
glad ^jj++++=glad
to ^to+jcmp+++=to
do ^vbi++++=do
anything ^pn++++=anything
that ^dt+pdem+++=that
would ^md+prd+++=would
put ^vb+++xvbn+=put
an ^at++++=an
end ^nn++++=end
to ^in++++=to
this ^dt+dem+++=this
dreadful ^jj+atrb+++=dreadful
state ^nn++++=state
of ^in++++=of
things ^nns++++=things.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
leave ^nn++++=leave
me ^pp1o+pp1+++=me!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
may ^md+pos+++=may
fall ^vb++++=fall
and ^cc++++=and
be ^vb+be+aux++=be
killed ^vpsv++agls+xvbnx+=killed!
! ^zz++++=EXTRAWORD
The ^ati++++=The
bear ^nn++++=bear
might ^md+pos+++=might
come ^vb++++=come!
! ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Don't
n't ^xnot++not++0=EXTRAWORD
go ^vb++++=go!
! ^zz++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
go ^vb++++=go!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
wailed ^vbd+++xvbn+=wailed
Billy ^np++++=Billy,
, ^zz++++=EXTRAWORD
longing ^vbg+++xvbg+=longing
to ^to+vcmp+++=to
drop ^vbi++++=drop,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
afraid ^jj++++=afraid.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
go ^vb++++=go
far ^rb+cnj+++=far,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
come ^vb++++=come
back ^jjb++++=back
as ^in++++=as
quick ^jj++++=quick
as ^ql++++=as
I ^pp1a+pp1+++=I
can ^md+pos+++=can.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
are ^vb+ber+vrb++=are
safe ^jj+pred+++=safe
up ^rp++++=up
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
Hold ^nn++++=Hold
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we'll
'll ^md+prd+++0=EXTRAWORD
soon ^rb+tm+splt++=soon
get ^vb++++=get
you ^pp2+pp2+++=you
down ^rp++++=down,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
Tommy ^np++++=Tommy,
, ^zz++++=EXTRAWORD
rushing ^vbg+++xvbg+=rushing
away ^rp+pl+++=away
helter ^jjr++++=helter-skelter,
- ^zz++++=EXTRAWORD
skelter ^jjr++++=EXTRAWORD
, ^zz++++=EXTRAWORD
never ^rb++++=never
minding ^vbg+++xvbg+=minding
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
too ^ql++++=too
much ^ap++++=much
excited ^jj+++xvbn+=excited
to ^in++++=to
care ^nn++++=care
for ^in++++=for
any ^dti++++=any
damage ^nn++++=damage.
. ^zz++++=EXTRAWORD
The ^ati++++=The
moon ^nn++++=moon
was ^vbd+bedz+vrb++=was
bright ^jj+pred+++=bright
on ^in++++=on
the ^ati++++=the
blasted ^jj+atrb++xvbn+=blasted
trees ^nns++++=trees;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
down ^rp++++=down
among ^in++++=among
the ^ati++++=the
green ^jj+atrb+++=green
pines ^nns++++=pines,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
grew ^vbd+++xvbn+=grew
dark ^jj++++=dark,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
often ^rb++++=often
stumbled ^vbd+++xvbn+=stumbled
and ^cc+phrs+++=and
fell ^vbd+++xvbn+=fell.
. ^zz++++=EXTRAWORD
Never ^rb++++=Never
minding ^vbg+++xvbg+=minding
bumps ^nns++++=bumps
and ^cc++++=and
bruises ^nns++++=bruises,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
scrambled ^vbd+++xvbnx+=scrambled
over ^in++++=over
rocks ^nns++++=rocks,
, ^zz++++=EXTRAWORD
leaped ^j+++xvbn+=leaped
fallen ^vprf+++xvbn+=fallen
trunks ^nns++++=trunks,
, ^zz++++=EXTRAWORD
floundered ^j+++xvbn+=floundered
through ^in++++=through
brooks ^nps++++=brooks,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
climbed ^vprf+++xvbn+=climbed
down ^rp++++=down
steep ^jj+atrb+++=steep
places ^nns++++=places,
, ^zz++++=EXTRAWORD
till ^cs+sub+++=till,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
reckless ^jj+atrb+++=reckless
jump ^nn++++=jump,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
heels ^nns++++=heels
over ^in++++=over
head ^nn++++=head
into ^in++++=into
a ^at++++=a
deep ^jj+atrb+++=deep
hole ^nn++++=hole,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lay ^jjb+++xvbn+=lay
there ^rn+pl+++=there
for ^in++++=for
a ^at++++=a
moment ^nn++++=moment
stunned ^vwbn+++xvbn+=stunned
by ^in++++=by
the ^ati++++=the
fall ^nn++++=fall.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
an ^at++++=an
old ^nn++++=old
bear ^vb+vprv+++=bear-trap,
- ^zz++++=EXTRAWORD
trap ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
long ^rb++++=long
unused ^jj++++=unused,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
fortunately ^rb++++=fortunately
well ^rb++++=well
carpeted ^vbd+++xvbn+=carpeted
with ^in++++=with
dead ^jj+atrb+++=dead
leaves ^nns++++=leaves,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
poor ^jj+atrb+++=poor
Tommy ^np++++=Tommy
would ^md+prd+++=would
have ^vb+hv+aux++=have
broken ^vprf+++xvbnx+=broken
his ^pp$+pp3+++=his
bones ^nns++++=bones.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
to ^in++++=to
himself ^ppl+pp3+++=himself
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
used ^jj+++xvbn+=used
up ^rp++++=up
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
lay ^vbd+++xvbnx+=lay
still ^jj+pred+++=still
for ^in++++=for
some ^dti++++=some
time ^nn++++=time
in ^in++++=in
a ^at++++=a
sort ^nn++++=sort
of ^in++++=of
daze ^nn++++=daze,
, ^zz++++=EXTRAWORD
too ^ql++++=too
tired ^jj+++xvbn+=tired
to ^to++++=to
know ^vbi+vprv+++=know
or ^cc++++=or
care ^nn++++=care
about ^in++++=about
anything ^pn++++=anything,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
dimly ^rb++++=dimly
conscious ^jj++++=conscious
that ^tht+jcmp+++=that
somebody ^pn++++=somebody
was ^vbd+bedz+aux++=was
lost ^vpsv++agls+xvbnx+=lost
in ^in++++=in
a ^at++++=a
tree ^nn++++=tree
or ^cc++++=or
a ^at++++=a
well ^rb+cnj+++=well,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
whole ^nn++++=whole,
, ^zz++++=EXTRAWORD
running ^jj+++xvbg+=running
away ^rp+pl+++=away
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
all ^rb++++=all
fun ^vb++++=fun.
. ^zz++++=EXTRAWORD
By ^in++++=By
and ^cc++++=and
by ^in++++=by
the ^ati++++=the
sound ^nn++++=sound
of ^in++++=of
a ^at++++=a
gun ^nn++++=gun
roused ^vbd+++xvbn+=roused
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
remembering ^vbg+vprv++xvbg+=remembering
poor ^jj+atrb+++=poor
Billy ^np++++=Billy,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
get ^vbi++++=get
out ^rb+phrv+++=out
of ^in++++=of
the ^ati++++=the
pit, ^nn+++??+=pit,--for
-- ^--+clp+++=EXTRAWORD
for ^in++++=EXTRAWORD
the ^ati++++=the
moon ^nn++++=moon
showed ^vbd+vprv++xvbn+=showed
him ^pp3o+pp3+++=him
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
too ^ql++++=too
deep ^jj++++=deep,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
too ^ql++++=too
stiff ^jj++++=stiff
with ^in++++=with
weariness ^nns+nom+++=weariness
and ^cc++++=and
the ^ati++++=the
fall ^nn++++=fall
to ^to++++=to
be ^vbi++vrb++=be
very ^ql+amp+++=very
nimble ^jj++++=nimble.
. ^zz++++=EXTRAWORD
So ^ql++++=So
he ^pp3a+pp3+++=he
shouted ^vbd+vpub++xvbnx+=shouted,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
whistled ^vbd+++xvbn+=whistled,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
raged ^vpsv++agls+xvbn+=raged
about ^in++++=about
very ^ql+amp+++=very
like ^vb++++=like
a ^rb++++=a
little ^rb"++++=little
bear ^vb+vprv+++=bear
caught ^vbd+++xvbn+=caught
in ^in++++=in
the ^ati++++=the
pit ^nn++++=pit.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
very ^ql+amp+++=very
difficult ^jj++++=difficult
to ^to+jcmp+++=to
find ^vbi+vprv+++=find
a ^at++++=a
lost ^jj+atrb++xvbn+=lost
person ^nn++++=person
on ^in++++=on
these ^dt+dem+++=these
great ^jj+atrb+++=great
mountains ^npl++++=mountains,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
many ^ap++++=many
wander ^vb++++=wander
for ^in++++=for
hours ^nns++++=hours
not ^xnot++not++=not
far ^rb+pl+++=far
from ^rb"++++=from
help ^nn++++=help,
, ^zz++++=EXTRAWORD
bewildered ^xvbn+++xvbn+=bewildered
by ^in++++=by
the ^ati++++=the
thick ^jj+atrb+++=thick
woods ^nns++++=woods,
, ^zz++++=EXTRAWORD
the ^ati++++=the
deep ^jj+atrb+++=deep
ravines ^nns+++??+=ravines,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
precipices ^nns+++??+=precipices
which ^whp+rel+subj++=which
shut ^vwbn+++xvbn+=shut
them ^pp3o+pp3+++=them
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
have ^vb+hv+aux++=have
lost ^vprf+++xvbnx+=lost
their ^pp$+pp3+++=their
lives ^nns++++=lives;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^ql++++=as
Tommy ^np++++=Tommy
lay ^vbd+++xvbn+=lay
on ^rb+phrv+++=on
the ^ati++++=the
leaves ^nn++++=leaves
