We ^pp1a+pp1+++=We
in ^in++++=in
the ^ati++++=the
winter ^nn++++=winter
but ^cc++++=but
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
ever ^rb++++=ever
expect ^vb+vprv+++=expect
to ^to+vcmp+++=to
hear ^vbi+vprv+++=hear
talked ^vbd+++xvbn+=talked
when ^wrb+who+++=when
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
women ^nns++++=women
around ^in+strn+++=around.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
rotten ^jj+pred+++=rotten.
. ^zz++++=EXTRAWORD
A ^at++++=A
nigger ^nn++++=nigger
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
go ^vb++++=go
into ^in++++=into
such ^abl++++=such
a ^at++++=a
place ^nn++++=place.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
Jerry ^np++++=Jerry
Tillford ^np+++??+=Tillford.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
told ^vprf++tht0+xvbnx+=told
you ^pp2+pp2+++=you
how ^wrb+who+++=how
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
feeling ^nvbg+++xvbg+=feeling
about ^rb++++=about
him ^pp3o+pp3+++=him
on ^in++++=on
account ^nn++++=account
of ^in++++=of
his ^pp$+pp3+++=his
knowing ^vbg+vprv++xvbg+=knowing
what ^wdt+who+++=what
was ^vbd+bedz+aux++=was
going ^vbg+++xvbgx+=going
on ^in++++=on
inside ^in+cmpx+++=inside
of ^in"++++=of
Sunstreak ^np+++??+=Sunstreak
in ^in++++=in
the ^ati++++=the
minute ^nn++++=minute
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
to ^in++++=to
the ^ati++++=the
post ^nn++++=post
for ^in++++=for
the ^ati++++=the
race ^nn++++=race
in ^in++++=in
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
made ^vbd+++xvbnx+=made
a ^at++++=a
world ^nn++++=world's
's ^$++++=EXTRAWORD
record ^nn++++=record.
. ^zz++++=EXTRAWORD
Jerry ^np++++=Jerry
bragged ^vbd+++xvbn+=bragged
in ^cs+sub+++=in
that ^cs"++++=that
bad ^jj+atrb+++=bad
woman ^nn++++=woman
house ^nn++++=house
as ^ql++++=as
I ^pp1a+pp1+++=I
know ^vb+vprv+tht0++=know
Sunstreak ^np+++??+=Sunstreak
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
never ^rb++++=never
have ^vb+hv+aux++=have
bragged ^vprf+++xvbnx+=bragged.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
said ^vbd+vpub++xvbnx+=said
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
made ^vbd+++xvbnx+=made
that ^dt+dem+++=that
horse ^nn++++=horse,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
him ^pp3o+pp3+++=him
that ^cs+sub+++=that
won ^vprf+++xvbn+=won
the ^ati++++=the
race ^nn++++=race
and ^cc++++=and
made ^vbd+++xvbn+=made
the ^ati++++=the
record ^nn++++=record.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
lied ^vbd+++xvbnx+=lied
and ^cc+phrs+++=and
bragged ^vbd+++xvbn+=bragged
like ^in++++=like
a ^at++++=a
fool ^nn++++=fool.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
never ^rb++++=never
heard ^vbd+vprv++xvbn+=heard
such ^abl++++=such
silly ^jj+atrb+++=silly
talk ^nn++++=talk.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
suppose ^vb+vprv+tht0++=suppose
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
the ^ati++++=the
woman ^nn++++=woman
in ^in++++=in
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
the ^ati++++=the
one ^cd1++++=one
that ^dt+pdem+++=that
was ^vbd+bedz+aux++=was
lean ^vb++++=lean
and ^cc++++=and
hard ^jj++++=hard-mouthed
- ^zz++++=EXTRAWORD
mouthed ^vbd+++xvbn+=EXTRAWORD
and ^cc+phrs+++=and
looked ^vbd+++xvbn+=looked
a ^rb++++=a
little ^rb"++++=little
like ^in++++=like
the ^ati++++=the
gelding ^nn++++=gelding
Middlestride ^np+++??+=Middlestride,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
clean ^jj++++=clean
like ^in++++=like
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
began ^vbd+++xvbn+=began
to ^to++++=to
shine ^vbi++++=shine
just ^rb+emph+++=just
as ^ql++++=as
they ^pp3a+pp3+++=they
did ^vbd+dod+vrb++=did
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
me ^pp1o+pp1+++=me
and ^cc++++=and
at ^in++++=at
Sunstreak ^np+++??+=Sunstreak
in ^in++++=in
the ^ati++++=the
paddocks ^nns+++??+=paddocks
at ^rb++++=at
the ^ati++++=the
track ^nn++++=track
in ^in++++=in
the ^ati++++=the
afternoon ^nn++++=afternoon.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
stood ^vbd+++xvbnx+=stood
there ^rn+pl+++=there
by ^in++++=by
the ^ati++++=the
window-gee! ^nn+++??+=window-gee!--but
-- ^--+clp+++=EXTRAWORD
but ^cc+cls+++=EXTRAWORD
I ^pp1a+pp1+++=I
wished ^vbd+vprv+tht0+xvbnx+=wished
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=hadn't
n't ^xnot++not++0=EXTRAWORD
gone ^vbd+++xvbn+=gone
away ^in+pl+++=away
from ^in"++++=from
the ^ati++++=the
tracks ^nns++++=tracks,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
had ^vbd+hvd+aux++=had
stayed ^vprf+++xvbnx+=stayed
with ^in++++=with
the ^ati++++=the
boys ^nns++++=boys
and ^cc++++=and
the ^ati++++=the
niggers ^nns+nom+++=niggers
and ^cc++++=and
the ^ati++++=the
horses ^nns++++=horses.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tall ^jj+atrb+++=tall
rotten ^jj+atrb+++=rotten
looking ^jj+atrb++xvbg+=looking
woman ^nn++++=woman
was ^vbd+bedz+vrb++=was
between ^in++++=between
us ^pp1o+pp1+++=us
just ^rb+emph+++=just
as ^ql++++=as
Sunstreak ^np+++??+=Sunstreak
was ^vbd+bedz+vrb++=was
in ^in++++=in
the ^ati++++=the
paddocks ^nns+++??+=paddocks
in ^in++++=in
the ^ati++++=the
afternoon ^nn++++=afternoon.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
all ^abn++++=all
of ^in++++=of
a ^at++++=a
sudden ^jj++++=sudden,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
began ^vbd+++xvbnx+=began
to ^to++++=to
hate ^vbi++++=hate
that ^dt+dem+++=that
man ^nn++++=man.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
scream ^vbi++++=scream
and ^cc++++=and
rush ^nn++++=rush
in ^in++++=in
the ^ati++++=the
room ^nn++++=room
and ^cc++++=and
kill ^nn++++=kill
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
never ^rb++++=never
had ^vb+hv+vrb++=had
such ^abl++++=such
a ^at++++=a
feeling ^jj+++xvbg+=feeling
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
mad ^jj++++=mad
clean ^jj++++=clean
through ^in++++=through
that ^dt+dem+++=that
I ^pp1a+pp1+++=I
cried ^vbd+++xvbnx+=cried
and ^cc++++=and
my ^pp$+pp1+++=my
fists ^nns++++=fists
were ^vbd+bed+aux++=were
doubled ^vpsv++agls+xvbnx+=doubled
up ^rp++++=up
so ^ql++++=so
my ^pp$+pp1+++=my
finger ^nn++++=finger
nails ^vbz++++=nails
cut ^vbd+++xvbn+=cut
my ^pp$+pp1+++=my
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
Jerry ^np++++=Jerry's
's ^$++++=EXTRAWORD
eyes ^nns++++=eyes
kept ^vbd+++xvbn+=kept
shining ^vbg+++xvbg+=shining
and ^cc++++=and
he ^pp3a+pp3+++=he
waved ^vbd+++xvbnx+=waved
back ^jjb++++=back
and ^cc++++=and
forth ^rb+cnj+++=forth,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
and ^cc+phrs+++=and
kissed ^vbd+++xvbn+=kissed
that ^dt+dem+++=that
woman ^nn++++=woman
and ^cc++++=and
I ^pp1a+pp1+++=I
crept ^vbd+++xvbnx+=crept
away ^rp+pl+++=away
and ^cc++++=and
went ^vbd+++xvbn+=went
back ^jjb++++=back
to ^in++++=to
the ^ati++++=the
tracks ^nns++++=tracks
and ^cc++++=and
to ^in++++=to
bed ^nn++++=bed
and ^cc++++=and
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
sleep ^vb++++=sleep
hardly ^rb+down+++=hardly
any ^dti++++=any,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
next ^ap++++=next
day ^nn++++=day
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
the ^ati++++=the
other ^ap++++=other
kids ^nns++++=kids
to ^to++++=to
start ^vbi++++=start
home ^nr++++=home
with ^in++++=with
me ^pp1o+pp1+++=me
and ^cc++++=and
never ^rb++++=never
told ^vbd+vpub++xvbn+=told
them ^pp3o+pp3+++=them
anything ^pn++++=anything
I ^pp1a+pp1+++=I
seen ^vbd+vprv++xvbnx+=seen.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
been ^vprf+ben+aux+xvbnx+=been
thinking ^vbg+++xvbgx+=thinking
about ^in++++=about
it ^pp3+it+++=it
ever ^rb++++=ever
since ^in+strn+++=since.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
make ^vb++++=make
it ^pp3+it+++=it
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Spring ^nn++++=Spring
has ^vbz+hvz+aux++=has
come ^vprf+++xvbn+=come
again ^rb+tm+++=again
and ^cc++++=and
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
nearly ^rb+down+++=nearly
sixteen ^cd++++=sixteen
and ^cc++++=and
go ^vb++++=go
to ^in++++=to
the ^ati++++=the
tracks ^nns++++=tracks
mornings ^nns++++=mornings
same ^ap++++=same
as ^in++++=as
always ^rb+cnj+++=always,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
see ^vb+vprv+++=see
Sunstreak ^np+++??+=Sunstreak
and ^cc++++=and
Middlestride ^np+++??+=Middlestride
and ^cc++++=and
a ^at++++=a
new ^jj+atrb+++=new
colt ^nn++++=colt
named ^vbd+++xvbn+=named
Strident ^np+++??+=Strident
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
bet ^vb+vpub++xvbn+=bet
will ^md+prd+++=will
lay ^jjb+++xvbn+=lay
them ^pp3o+pp3+++=them
all ^rb++++=all
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
no ^at++++=no
one ^cd1++++=one
thinks ^vbz+vprv+++=thinks
so ^rb++++=so
but ^cc++++=but
me ^pp1o+pp1+++=me
and ^cc++++=and
two ^cd++++=two
or ^cc++++=or
three ^cd++++=three
niggers ^nns+nom+++=niggers.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
things ^nns++++=things
are ^vb+ber+vrb++=are
different ^jj+pred+++=different.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
tracks ^nns++++=tracks
the ^ati++++=the
air ^nn++++=air
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
taste ^nn++++=taste
as ^ql++++=as
good ^jj++++=good
or ^cc++++=or
smell ^nn++++=smell
as ^ql++++=as
good ^jj++++=good.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
because ^cs+cos+++=because
a ^at++++=a
man ^nn++++=man
like ^in++++=like
Jerry ^np++++=Jerry
Tillford ^np+++??+=Tillford,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
knows ^vbz+vprv+++=knows
what ^wdt+who+whcl++=what
he ^pp3a+pp3+++=he
does ^vbz+doz+vrb++=does,
, ^zz++++=EXTRAWORD
could ^md+pos+++=could
see ^vb+vprv+++=see
a ^at++++=a
horse ^nn++++=horse
like ^in++++=like
Sunstreak ^np+++??+=Sunstreak
run ^vbd+++xvbn+=run,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
kiss ^vb++++=kiss
a ^at++++=a
woman ^nn++++=woman
like ^in++++=like
that ^dt+dem+++=that
the ^ati++++=the
same ^ap++++=same
day ^nn++++=day.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
make ^vb++++=make
it ^pp3+it+++=it
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Darn ^rb++++=Darn
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
did ^vbd+dod+aux++=did
he ^pp3a+pp3+++=he
want ^vb++++=want
to ^to+vcmp+++=to
do ^vbi++++=do
like ^in++++=like
that ^dt+dem+++=that
for ^in+strn+++=for?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
keep ^vb++++=keep
thinking ^nvbg+++xvbg+=thinking
about ^in++++=about
it ^pp3+it+++=it
and ^cc++++=and
it ^pp3+it+++=it
spoils ^nns++++=spoils
looking ^vwbg+++xvbg+=looking
at ^rb++++=at
horses ^nns++++=horses
and ^cc++++=and
smelling ^nvbg+++xvbg+=smelling
things ^nns++++=things
and ^cc++++=and
hearing ^nvbg+++xvbg+=hearing
niggers ^nns+nom+++=niggers
laugh ^nn++++=laugh
and ^cc++++=and
everything ^pn++++=everything.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
so ^ql+emph+++=so
mad ^jj++++=mad
about ^in++++=about
it ^pp3+it+++=it
I ^pp1a+pp1+++=I
want ^vb++++=want
to ^to+vcmp+++=to
fight ^vbi++++=fight
someone ^pn++++=someone.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
gives ^vbz++++=gives
me ^pp1o+pp1+++=me
the ^ati++++=the
fantods ^nns+++??+=fantods.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
did ^vbd+dod+aux++=did
he ^pp3a+pp3+++=he
do ^vb+do+vrb++=do
it ^pp3+it+++=it
for ^in+strn+++=for?
? ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=I
want ^vb++++=want
to ^to+vcmp+++=to
know ^vb+vprv+++=know
why ^wrb+who+whcl++=why.
. ^zz++++=EXTRAWORD
