As ^ql++++=As
to ^in++++=EXTRAWORD
me ^pp1o+pp1+++=me
it ^pp3+it+++=it
seems ^vbz+seem+++=seems
quite ^rb++++=quite
clear ^jj++++=clear."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
goodness ^nns+nom+++=goodness'
' ^zz++++=EXTRAWORD
sake ^nn++++=sake,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=do
tell ^vb++++=tell
me ^pp1o+pp1+++=me!
! ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why,
, ^zz++++=EXTRAWORD
fifty ^cd++++=fifty
years ^nns++++=years
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
hunger ^nn++++=hunger
meant ^vbd+vprv++xvbn+=meant.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
then ^rn+tm+++=then
well ^rb++++=well
fed ^vbd+++xvbn+=fed,
, ^zz++++=EXTRAWORD
healthy ^jj+atrb+++=healthy,
, ^zz++++=EXTRAWORD
humble ^jj+atrb+++=humble
h ^zz++++=h'm!
'm! ^nn++be+??+0=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
mean ^vb++++=mean
that ^tht+vcmp+++=that
exactly ^rb++++=exactly.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
meant ^vbd+vprv++xvbnx+=meant
to ^to+vcmp+++=to
say ^vbi+vpub+tht0++=say
I ^pp1a+pp1+++=I
I ^pp1a+pp1+++=I
myself ^ppl+pp1+++=myself
am ^vb+bem+vrb++=am
hungry ^jj+pred+++=hungry
just ^rb+emph+++=just
now ^rn+tm+++=now!
! ^zz++++=EXTRAWORD
And ^cc+cls+++=And
hungry ^jj+atrb+++=hungry
devil ^nn++++=devil
take ^vb++++=take
him ^pp3o+pp3+++=him!
! ^zz++++=EXTRAWORD
because ^cs+cos+++=because
of ^in"++++=of
his ^pp$+pp3+++=his
stupidity ^nn+nom+++=stupidity.
. ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
think ^vb+vprv+++=think
of ^in++++=of
that ^dt+pdem+++=that?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
given ^vprf+++xvbnx+=given
orders ^nns++++=orders
for ^in++++=for
the ^ati++++=the
boats ^nns++++=boats
to ^to++++=to
be ^vbi+vbi+aux++=be
sent ^vpsv++agls+xvbnx+=sent
over ^in++++=over
here ^rn+pl+++=here
to ^to++++=to
wait ^vbi++++=wait
for ^in++++=for
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
get ^vb++++=get
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
sits ^vbz++++=sits
Kireelka ^np+++??+=Kireelka,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
as ^cs+sub+++=as
if ^cs+cnd+++=if
nothing ^pn++++=nothing
were ^vbd+bed+vrb++=were
the ^ati++++=the
matter ^nn++++=matter.
. ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
really ^rb+cnj+++=really,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
a ^at++++=a
dreadful ^jj+atrb+++=dreadful
set ^nn+++xvbn+=set
of ^in++++=of
idiots ^nns+++??+=idiots,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
assure ^vb++++=assure
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
mean ^vb+vprv+tht0++=mean
they ^pp3a+pp3+++=they
have ^vb+hv+vrb++=have
not ^xnot++not++=not
the ^ati++++=the
least ^rbt++++=least
respect ^nn++++=respect
or ^cc++++=or
the ^ati++++=the
least ^rbt++++=least
obedience ^nn+nom+++=obedience
for ^in++++=for
the ^ati++++=the
commands ^nns++++=commands
of ^in++++=of
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
are ^vb+ber+aux++=are
set ^vpsv++agls+xvbnx+=set
in ^in++++=in
authority ^nn+nom+++=authority
over ^rp++++=over
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+vrb++=be
a ^at++++=a
good ^jj+atrb+++=good
thing ^nn++++=thing
if ^cs+cnd+++=if
we ^pp1a+pp1+++=we
could ^md+pos+++=could
get ^vb++++=get
something ^pn++++=something
to ^to++++=to
eat ^vbi++++=eat,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mamaieff ^np+++??+=Mamaieff
in ^in++++=in
a ^at++++=a
melancholy ^jj+atrb+++=melancholy
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
" ^zz++++="Ah,
ah ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
would ^md+prd+++=would
indeed ^rb++++=indeed!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
sighed ^vbd+++xvbn+=sighed
Isaiah ^np++++=Isaiah.
. ^zz++++=EXTRAWORD
Suddenly ^rb++++=Suddenly
all ^rb++++=all
four ^cd++++=four
of ^in++++=of
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
who ^whp+rel+obj++=who
a ^ap++++=a
few ^ap"++++=few
moments ^nns+nom+++=moments
before ^cs+sub+++=before
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
snarling ^nvbg+++xvbg+=snarling
irritably ^rb++++=irritably
at ^rb++++=at
each ^dt++++=each
other ^ap++++=other
over ^in++++=over
our ^pp$+pp1+++=our
argument ^nn+nom+++=argument,
, ^zz++++=EXTRAWORD
grew ^j+++xvbn+=grew
silent ^jj++++=silent,
, ^zz++++=EXTRAWORD
feeling ^nvbg+++xvbg+=feeling
suddenly ^rb++++=suddenly
united ^jj++++=united
by ^in++++=by
the ^ati++++=the
common ^jj+atrb+++=common
pangs ^nns++++=pangs
of ^in++++=of
hunger ^nn++++=hunger,
, ^zz++++=EXTRAWORD
felt ^j+++xvbn+=felt
in ^rb++++=in
common ^rb"++++=common.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
all ^abn++++=all
turned ^jj+++xvbn+=turned
towards ^in++++=towards
poor ^jj+atrb+++=poor
Kireelka ^np+++??+=Kireelka,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
grew ^vbd+++xvbn+=grew
confused ^jj+++xvbn+=confused
under ^in++++=under
our ^pp$+pp1+++=our
gaze ^nn++++=gaze,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
began ^vbd+++xvbn+=began
dragging ^vbg+++xvbg+=dragging
at ^in++++=at
his ^pp$+pp3+++=his
hat ^nn++++=hat.
. ^zz++++=EXTRAWORD
" ^zz++++="Whatever
whatever ^nn+nom+++=EXTRAWORD
have ^vb+hv+aux++=have
you ^pp2+pp2+++=you
done ^vbd+++xvbn+=done
with ^in++++=with
that ^dt+dem+++=that
boat ^nn++++=boat
eh ^uh++++=eh?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Isaiah ^np++++=Isaiah
asked ^vbd+vsua++xvbn+=asked
him ^pp3o+pp3+++=him
reproachfully ^rb++++=reproachfully.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
supposing ^vbg+vprv+tht0+xvbg+=supposing
the ^ati++++=the
boat ^nn++++=boat
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+aux++=have
eaten ^vprf+++xvbnx+=eaten
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
Kireelka ^np+++??+=Kireelka,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
hangdog ^nn+++??+=hangdog
look ^vb++++=look
on ^in++++=on
his ^pp$+pp3+++=his
face ^nn++++=face,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
made ^vprf+++xvbn+=made
us ^pp1o+pp1+++=us
all ^abn++++=all
turn ^nn++++=turn
our ^pp$+pp1+++=our
backs ^nns++++=backs
on ^rp++++=on
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Six
six ^cd++++=EXTRAWORD
mortal ^jj+atrb+++=mortal
hours ^nns++++=hours
have ^vb+hv+aux++=have
I ^pp1a+pp1+++=I
been ^vprf+ben+aux+xvbnx+=been
sitting ^vbg+++xvbgx+=sitting
here ^rn+pl+++=here!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
ejaculated ^vbd+++xvbn+=ejaculated
Mamaieff ^np+++??+=Mamaieff,
, ^zz++++=EXTRAWORD
taking ^vbg+++xvbg+=taking
out ^rp+pl+++=out
his ^pp$+pp3+++=his
gold ^nn++++=gold
watch ^nn++++=watch
and ^cc++++=and
looking ^vbg+++xvbg+=looking
at ^rb++++=at
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^rn+pl+++=EXTRAWORD
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
see ^vb+vprv+++=see!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
angrily ^rb++++=angrily
exclaimed ^vbd+++xvbn+=exclaimed
the ^ati++++=the
judge ^nn++++=judge,
, ^zz++++=EXTRAWORD
twisting ^vbg+++xvbg+=twisting
his ^pp$+pp3+++=his
moustache ^nn++++=moustache.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
this ^dt+dem+++=this
wretch ^nn++++=wretch
says ^vbz+vpub+tht0++=says
there ^ex+pex+++=there
will ^md+prd+++=will
be ^vb+be+vrb++=be
a ^at++++=a
block ^nn++++=block
in ^in++++=in
the ^ati++++=the
ice ^nn++++=ice
directly ^rb+cnj+++=directly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
want ^vb++++=want
to ^to+vcmp+++=to
know ^vbi+vprv+++=know
if ^cs+cnd+++=if
we ^pp1a+pp1+++=we
shall ^md+prd+++=shall
get ^vb++++=get
off ^rb+phrv+++=off
before ^in++++=before
that ^cs+sub+++=that
eh ^uh++++=eh?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
It ^pp3+it+++=It
almost ^rb+hdg+++=almost
appeared ^vbd+seem++xvbn+=appeared
as ^cs+sub+++=as
if ^cs+cnd+++=if
the ^ati++++=the
judge ^nn++++=judge
imagined ^vbd+vprv++xvbn+=imagined
that ^tht+vcmp+++=that
Kireelka ^np+++??+=Kireelka
had ^vb+hv+vrb++=had
some ^dti++++=some
power ^nn++++=power
over ^in++++=over
the ^ati++++=the
river ^nn++++=river,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
considered ^vbd+vprv++xvbn+=considered
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
entirely ^rb+amp+++=entirely
to ^to++++=to
blame ^vbi++++=blame
for ^in++++=for
our ^pp$+pp1+++=our
long ^rb++++=long
delay ^nn++++=delay.
. ^zz++++=EXTRAWORD
However ^wrb+cnj+++=However
that ^dt+pdem+++=that
might ^md+pos+++=might
be ^vb+be+vrb++=be,
, ^zz++++=EXTRAWORD
the ^ati++++=the
judge ^nn++++=judge's
's ^$++++=EXTRAWORD
question ^nn+nom+++=question
set ^vbd+++xvbn+=set
all ^abn++++=all
poor ^jj+atrb+++=poor
Kireelka ^np++++=Kireelka's
's ^$++++=EXTRAWORD
muscles ^nns++++=muscles
in ^in++++=in
motion ^nn++++=motion.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
crawled ^vprf+++xvbn+=crawled
to ^in++++=to
the ^ati++++=the
very ^ql+amp+++=very
edge ^np++++=edge
of ^in++++=of
the ^ati++++=the
bank ^nn++++=bank,
, ^zz++++=EXTRAWORD
shaded ^j+++xvbn+=shaded
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
with ^in++++=with
his ^pp$+pp3+++=his
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
a ^at++++=a
troubled ^nn++++=troubled
look ^vb++++=look
on ^in++++=on
his ^pp$+pp3+++=his
face ^vb++++=face
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
peer ^vbi++++=peer
out ^rp+pl+++=out
into ^in++++=into
the ^ati++++=the
distance ^nn+nom+++=distance.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
lips ^nns++++=lips
moved ^vbd+++xvbn+=moved,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
spasmodically ^rb++++=spasmodically
kicked ^vbd+++xvbn+=kicked
out ^rp+pl+++=out
one ^cd1++++=one
leg ^nn++++=leg,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
were ^vbd+bed+aux++=were
trying ^vbg+++xvbgx+=trying
either ^dtx++++=either
to ^in++++=to
work ^nn++++=work
a ^at++++=a
spell ^nn++++=spell
or ^cc++++=or
to ^to++++=to
utter ^vbi++++=utter
some ^dti++++=some
inaudible ^jj+atrb+++=inaudible
commands ^nns++++=commands
to ^in++++=to
the ^ati++++=the
river ^nn++++=river.
. ^zz++++=EXTRAWORD
The ^ati++++=The
ice ^nn++++=ice
was ^vbd+bedz+aux++=was
moving ^vbg+++xvbgx+=moving
slowly ^rb++++=slowly
down ^rp++++=down
in ^in++++=in
an ^at++++=an
ever ^rb++++=ever
more ^rbr++++=more
compact ^jj+atrb+++=compact
mass ^nn++++=mass,
, ^zz++++=EXTRAWORD
the ^ati++++=the
grey ^jj++++=grey-blue
- ^zz++++=EXTRAWORD
blue ^jj+atrb+++=EXTRAWORD
blocks ^nns++++=blocks
ground ^nn++++=ground
against ^in++++=against
each ^dt++++=each
other ^ap++++=other
with ^in++++=with
a ^at++++=a
grating ^jj+atrb+++=grating
sound ^nn++++=sound
as ^ql++++=as
they ^pp3a+pp3+++=they
broke ^vbd+++xvbnx+=broke,
, ^zz++++=EXTRAWORD
cracked ^j+++xvbn+=cracked,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
split ^vpsv++agls+xvbn+=split
into ^in++++=into
small ^jj+atrb+++=small
fragments ^nns+nom+++=fragments,
, ^zz++++=EXTRAWORD
sometimes ^rb++++=sometimes
showing ^vbg+vprv++xvbg+=showing
the ^ati++++=the
muddy ^jj+atrb+++=muddy
waters ^nns++++=waters
below ^in+strn+++=below,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
once ^rb+tm+++=once
again ^rb+tm+++=again
hiding ^nvbg+++xvbg+=hiding
them ^pp3o+pp3+++=them
from ^in++++=from
view ^nn++++=view.
. ^zz++++=EXTRAWORD
The ^ati++++=The
river ^nn++++=river
had ^vb+hv+vrb++=had
the ^ati++++=the
appearance ^nn+nom+++=appearance
of ^in++++=of
some ^dti++++=some
enormous ^jj+atrb+++=enormous
body ^nn++++=body
eaten ^vwbn+++xvbn+=eaten
by ^in++++=by
some ^dti++++=some
terrible ^jj+atrb+++=terrible
skin ^nn++++=skin
disease ^nn++++=disease,
, ^zz++++=EXTRAWORD
as ^ql++++=as
it ^pp3+it+++=it
lay ^vbd+++xvbn+=lay
spread ^vb+++xvbn+=spread
out ^rp+pl+++=out
before ^in++++=before
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
covered ^j+++xvbn+=covered
with ^in++++=with
scabs ^nns+++??+=scabs
and ^cc++++=and
sores ^nns++++=sores;
; ^zz++++=EXTRAWORD
while ^cs+sub+++=while
some ^dti++++=some
invisible ^jj+atrb+++=invisible
hand ^nn++++=hand
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
trying ^vbg+++xvbgx+=trying
to ^to+vcmp+++=to
purify ^vbi++++=purify
it ^pp3+it+++=it
from ^in++++=from
the ^ati++++=the
filthy ^jj+atrb+++=filthy
scales ^nns++++=scales
which ^whp+rel+subj++=which
disfigured ^vbd+++xvbn+=disfigured
its ^pp$+it+++=its
surface ^nn++++=surface.
. ^zz++++=EXTRAWORD
Any ^dti++++=Any
minute ^nn++++=minute
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
us ^vbi++++=us
we ^pp1a+pp1+++=we
might ^md+pos+++=might
behold ^vb++++=behold
the ^ati++++=the
river ^nn++++=river,
, ^zz++++=EXTRAWORD
freed ^j+++xvbn+=freed
from ^in++++=from
its ^pp$+it+++=its
bondage ^nn+nom+++=bondage,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
flowing ^vbg+++xvbg+=flowing
past ^nn++++=past
us ^pp1o+pp1+++=us
in ^in++++=in
all ^abn++++=all
its ^pp$+it+++=its
might ^md+pos+++=might
and ^cc++++=and
beauty ^nn++++=beauty,
, ^zz++++=EXTRAWORD
with ^in++++=with
its ^pp$+it+++=its
waves ^nns++++=waves
once ^rb+tm+++=once
more ^rbr++++=more
sparkling ^jj++++=sparkling
and ^cc+phrs+++=and
gleaming ^jj+++xvbg+=gleaming
under ^in++++=under
the ^ati++++=the
sunlight ^nn++++=sunlight,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which,
, ^zz++++=EXTRAWORD
piercing ^jj+++xvbg+=piercing
the ^ati++++=the
clouds ^nns++++=clouds,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
cast ^vb+++xvbn+=cast
bright ^jj+atrb+++=bright,
, ^zz++++=EXTRAWORD
joyful ^jj+atrb+++=joyful
glances ^nns+nom+++=glances
earthwards ^rb++++=earthwards.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
will ^md+prd+++=will
be ^vb+be+vrb++=be
here ^rn+pl+++=here
soon ^rb+tm+++=soon
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
honour ^nn++++=honour!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
exclaimed ^vbd+++xvbn+=exclaimed
Kireelka ^np+++??+=Kireelka
in ^in++++=in
a ^at++++=a
cheerful ^jj+atrb+++=cheerful
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
ice ^nn++++=ice
is ^vbz+bez+aux++=is
getting ^vbg+++xvbgx+=getting
thinner ^jjr++++=thinner
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
just ^rb+emph+++=just
at ^in++++=at
the ^ati++++=the
headland ^nn++++=headland
now ^rn+tm+++=now."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
pointed ^vbd+++xvbnx+=pointed
with ^in++++=with
his ^pp$+pp3+++=his
cap ^nn++++=cap,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
held ^vbd+vprv++xvbnx+=held
in ^in++++=in
his ^pp$+pp3+++=his
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
into ^in++++=into
the ^ati++++=the
distance ^nn+nom+++=distance,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
see ^vb+vprv+tht0++=see
nothing ^pn++++=nothing
but ^cc++++=but
ice ^nn++++=ice.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
it ^pp3+it+++=it
far ^rb+pl+++=far
from ^rb"++++=from
here ^rn+pl+++=here
to ^in++++=to
Olchoff ^np+++??+=Olchoff?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
honour ^nn++++=honour,
, ^zz++++=EXTRAWORD
by ^in++++=by
the ^ati++++=the
nearest ^jjt+atrb+++=nearest
way ^nn++++=way
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+vrb++=be
about ^in++++=about
five ^cd++++=five
versts ^nns+++??+=versts."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Devil
devil ^nn++++=EXTRAWORD
take ^vb++++=take
it ^pp3+it+++=it
all ^rb++++=all!
! ^zz++++=EXTRAWORD
A ^at++++=A-hem.
- ^zz++++=EXTRAWORD
hem ^np++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
have ^vb+hv+aux++=have
you ^pp2+pp2+++=you
got ^vbd+++xvbn+=got
anything ^pn++++=anything
with ^in++++=with
you ^pp2+pp2+++=you?
? ^zz++++=EXTRAWORD
Potatoes ^nns++++=Potatoes
or ^cc++++=or
bread ^nn++++=bread?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Bread?
bread ^nn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
yes ^uh++++=yes,
, ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
honour ^nn++++=honour,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
got ^vprf+++xvbnx+=got
a ^at++++=a
bit ^nn++++=bit
of ^in++++=of
bread ^nn++++=bread
with ^in++++=with
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
as ^in++++=as
for ^in"++++=for
potatoes ^nns++++=potatoes
no ^rb++++=no
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=haven't
n't ^xnot++not++0=EXTRAWORD
any ^dti++++=any;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
yield ^vb++++=yield
this ^dt+dem+++=this
year ^nn++++=year."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
have ^vb+hv+aux++=have
you ^pp2+pp2+++=you
got ^vbd+++xvbn+=got
the ^ati++++=the
bread ^nn++++=bread
with ^in++++=with
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
here ^rn+pl+++=here
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
inside ^jjb++++=inside
my ^pp$+pp1+++=my
shirt ^nn++++=shirt."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Faugh!
faugh ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why
the ^ati++++=the
devil ^nn++++=devil
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
put ^vbd+++xvbn+=put
it ^pp3+it+++=it
into ^in++++=into
your ^pp$+pp2+++=your
pazoika ^nn+++??+=pazoika?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
much ^rb++++=much
of ^in++++=of
it ^pp3+it+++=it
only ^rb+down+++=only
a ^at++++=a
pound ^nn++++=pound
or ^cc++++=or
two ^cd++++=two;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
keeps ^vbz++++=keeps
warmer ^jjr++++=warmer
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
fool ^jjb++++=fool!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wish ^vb+vprv+tht0++=wish
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
sent ^vprf+++xvbnx+=sent
my ^pp$+pp1+++=my
man ^nn++++=man
over ^in++++=over
to ^in++++=to
Olchoff ^np+++??+=Olchoff;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
might ^md+pos+++=might
have ^vb+hv+aux++=have
got ^vprf+++xvbnx+=got
some ^dti++++=some
milk ^nn++++=milk
or ^cc++++=or
something ^pn++++=something
else ^rb+cnj+++=else
there ^rn+pl+++=there;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
this ^dt+dem+++=this
idiot ^nn++++=idiot
kept ^vbd+++xvbn+=kept
on ^rb+phrv+++=on
saying ^xvbg+++xvbg+=saying,
, ^zz++++=EXTRAWORD
' ^zz++++='Very
very ^ql+amp+++=EXTRAWORD
so ^ql++++=so-on,
- ^zz++++=EXTRAWORD
on ^in+strn+++=EXTRAWORD
, ^zz++++=EXTRAWORD
very ^ql+amp+++=very
so ^ql++++=so-on!'
- ^zz++++=EXTRAWORD
on ^in+strn+++=EXTRAWORD
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
The ^ati++++=The
devil ^nn++++=devil!
! ^zz++++=EXTRAWORD
how ^wrb+who+++=how
vexing ^nvbg+++xvbg+=vexing
it ^pp3+it+++=it
all ^rb++++=all
is ^vbz+bez+vrb++=is!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
judge ^npt++++=judge
continued ^vbd+++xvbn+=continued
to ^to++++=to
twist ^vbi++++=twist
his ^pp$+pp3+++=his
moustache ^nn++++=moustache
angrily ^rb+cnj+++=angrily,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
merchant ^nn+nom+++=merchant
cast ^vbd+++xvbn+=cast
longing ^vbg+++xvbg+=longing
glances ^nns+nom+++=glances
in ^in++++=in
the ^ati++++=the
direction ^nn+nom+++=direction
of ^in++++=of
the ^ati++++=the
peasant ^nn+nom+++=peasant's
's ^$++++=EXTRAWORD
pazoika ^nn+++??+=pazoika.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
latter ^ap++++=latter
stood ^vbd+++xvbn+=stood
with ^in++++=with
bowed ^vwbn+++xvbn+=bowed
head ^jjb++++=head,
, ^zz++++=EXTRAWORD
slowly ^rb++++=slowly
raising ^vbg+++xvbg+=raising
his ^pp$+pp3+++=his
hand ^nn++++=hand
towards ^in++++=towards
his ^pp$+pp3+++=his
