Being ^vbg+beg++xvbg+=Being
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
biginned ^vbd+++xvbnx+=biginned
kickin ^nn+++??+=kickin'
' ^zz++++=EXTRAWORD
and ^cc++++=and
flingin ^nn+++??+=flingin'
' ^zz++++=EXTRAWORD
inside ^jjb++++=inside
in ^in++++=in
the ^ati++++=the
hamper ^nn++++=hamper,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
dhrivin ^nn+++??+=dhrivin
his ^pp$+pp3+++=his
legs ^nns++++=legs
agin ^nn+++??+=agin
the ^ati++++=the
sides ^nns++++=sides
iv ^nn+++??+=iv
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
wonder ^nn++++=wonder
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
knock ^vb++++=knock
it ^pp3+it+++=it
to ^in++++=to
pieces ^nns++++=pieces.
. ^zz++++=EXTRAWORD
' ^zz++++='Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
as ^ql++++=as
soon ^rb+tm+++=soon
as ^in++++=as
the ^ati++++=the
boys ^nns++++=boys
seen ^vbd+vprv+tht0+xvbn+=seen
that ^tht+vcmp+++=that,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
skelped ^vbd+++xvbnx+=skelped
the ^ati++++=the
ould ^np++++=ould
horse ^nn++++=horse
into ^in++++=into
a ^at++++=a
gallop ^nn++++=gallop
as ^ql++++=as
hard ^jj++++=hard
as ^ql++++=as
he ^pp3a+pp3+++=he
could ^md+pos+++=could
peg ^vb++++=peg
towards ^in++++=towards
the ^ati++++=the
priest ^nn++++=priest's
's ^$++++=EXTRAWORD
house ^nn++++=house,
, ^zz++++=EXTRAWORD
through ^in++++=through
the ^ati++++=the
ruts ^nns++++=ruts,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
over ^in++++=over
the ^ati++++=the
stones ^nns++++=stones;
; ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
you ^pp2+pp2+++=you'd
'd ^md+prd+aux++0=EXTRAWORD
see ^vb+vprv+++=see
the ^ati++++=the
hamper ^nn++++=hamper
fairly ^rb++++=fairly
flyin ^nn+++??+=flyin'
' ^zz++++=EXTRAWORD
three ^cd++++=three
feet ^nns++++=feet
up ^rp++++=up
in ^in++++=in
the ^ati++++=the
air ^nn++++=air
with ^in++++=with
the ^ati++++=the
joultin ^nn+++??+=joultin';
'; ^nn+++??+=EXTRAWORD
glory ^nn++++=glory
be ^vb+be+vrb++=be
to ^in++++=to
God ^np++++=God.
. ^zz++++=EXTRAWORD
' ^zz++++='So
so ^ql++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
small ^jj++++=small
wondher ^jjr++++=wondher,
, ^zz++++=EXTRAWORD
by ^in++++=by
the ^ati++++=the
time ^nn++++=time
they ^pp3a+pp3+++=they
got ^vbd+++xvbnx+=got
to ^to+vcmp+++=to
his ^pp$+pp3+++=his
Raverince ^np++++=Raverince's
's ^$++++=EXTRAWORD
door ^nn++++=door,
, ^zz++++=EXTRAWORD
the ^ati++++=the
breath ^nn++++=breath
was ^vbd+bedz+aux++=was
fairly ^rb++splt++=fairly
knocked ^vpsv++agls+xvbnx+=knocked
out ^rb+phrv+++=out
of ^in++++=of
poor ^jj+atrb+++=poor
Terence ^np+nom+++=Terence,
, ^zz++++=EXTRAWORD
so ^ql++++=so
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
lyin ^nn+++??+=lyin'
' ^zz++++=EXTRAWORD
speechless ^jj++++=speechless
in ^in++++=in
the ^ati++++=the
bottom ^jjb+atrb+++=bottom
iv ^nn+++??+=iv
the ^ati++++=the
hamper ^nn++++=hamper.
. ^zz++++=EXTRAWORD
' ^zz++++='Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
whin ^nn+++??+=whin
his ^pp$+pp3+++=his
Raverince ^np+++??+=Raverince
kem ^nn+++??+=kem
down ^rp++++=down,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
up ^rp++++=up
and ^cc++++0=an'
they ^pp3a+pp3+++=they
tould ^nn+++??+=tould
him ^pp3o+pp3+++=him
all ^abn++++=all
that ^dt+dem+++=that
happened ^jj+++xvbn+=happened,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
how ^wrb+who+++=how
they ^pp3a+pp3+++=they
put ^vbd+++xvbnx+=put
the ^ati++++=the
gandher ^nn++++=gandher
into ^in++++=into
the ^ati++++=the
hamper ^nn++++=hamper,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
how ^wrb+who+++=how
he ^pp3a+pp3+++=he
beginned ^vbd+++xvbnx+=beginned
to ^in++++=to
spake ^nn+++??+=spake,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
how ^wrb+who+++=how
he ^pp3a+pp3+++=he
confissed ^vbd+++xvbnx+=confissed
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
ould ^np++++=ould
Terence ^np+nom+++=Terence
Mooney ^np+++??+=Mooney;
; ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
they ^pp3a+pp3+++=they
axed ^vbd+++xvbnx+=axed
his ^pp$+pp3+++=his
honour ^nn++++=honour
to ^to++++=to
advise ^vbi+vpub+++=advise
them ^pp3o+pp3+++=them
how ^wrb+who+++=how
to ^to++++=to
get ^vbi++++=get
rid ^xvbn+++xvbn+=rid
iv ^nn+++??+=iv
the ^ati++++=the
spirit ^nn++++=spirit
for ^in++++=for
good ^jj++++=good
and ^cc++++0=an'
all ^rb++++=all.
. ^zz++++=EXTRAWORD
' ^zz++++='So
so ^ql++++=EXTRAWORD
says ^vbz+vpub+++=says
his ^pp$+pp3+++=his
Raverince ^np+++??+=Raverince,
, ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he:
: ^zz++++=EXTRAWORD
' ^zz++++='
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
take ^vb++++=take
my ^pp$+pp1+++=my
booke ^nn+++??+=booke,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="an'
and ^cc++++0=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
read ^vb+vprv++xvbn+=read
some ^dti++++=some
rale ^nn+++??+=rale
sthrong ^nn+++??+=sthrong
holy ^jj+atrb+++=holy
bits ^nns++++=bits
out ^rp+pl+++=out
iv ^nn+++??+=iv
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="an'
and ^cc++++0=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
get ^vb++++=get
a ^at++++=a
rope ^nn++++=rope
and ^cc++++=and
put ^vb+++xvbn+=put
it ^pp3+it+++=it
round ^in++++=round
the ^ati++++=the
hamper ^nn++++=hamper,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="an'
and ^cc++++0=EXTRAWORD
let ^vb+++xvbn+=let
it ^pp3+it+++=it
swing ^vb++++=swing
over ^in++++=over
the ^ati++++=the
runnin ^nn+++??+=runnin'
' ^zz++++=EXTRAWORD
wather ^jjr++++=wather
at ^in++++=at
the ^ati++++=the
bridge ^nn++++=bridge,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="an'
and ^cc++++0=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
matther ^jjr++++=matther
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
make ^vb++++=make
the ^ati++++=the
spirit ^nn++++=spirit
come ^vb++++=come
out ^rp+pl+++=out
iv ^nn+++??+=iv
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
wid ^in++++=wid
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
the ^ati++++=the
priest ^nn++++=priest
got ^vbd+++xvbn+=got
his ^pp$+pp3+++=his
horse ^nn++++=horse,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
tuck ^nn+++??+=tuck
his ^pp$+pp3+++=his
booke ^nn+++??+=booke
in ^in++++=in
undher ^jjr++++=undher
his ^pp$+pp3+++=his
arum ^nn+++??+=arum,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
the ^ati++++=the
boys ^nns++++=boys
follied ^vbd+++xvbn+=follied
his ^pp$+pp3+++=his
Raverince ^np+++??+=Raverince,
, ^zz++++=EXTRAWORD
ladin ^nn+++??+=ladin'
' ^zz++++=EXTRAWORD
the ^ati++++=the
horse ^nn++++=horse
down ^rp++++=down
to ^in++++=to
the ^ati++++=the
bridge ^nn++++=bridge,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
divil ^nn+++??+=divil
a ^at++++=a
word ^nn++++=word
out ^rp+pl+++=out
iv ^nn+++??+=iv
Terence ^np+nom+++=Terence
all ^rb++++=all
the ^ati++++=the
way ^nn++++=way,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
seen ^vbd+vprv+tht0+xvbnx+=seen
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
no ^at++++=no
use ^nn++++=use
spakin ^nn+++??+=spakin',
', ^nn+++??+=EXTRAWORD
and ^cc++++0=an'
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
afeard ^nn+++??+=afeard
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
med ^vbd+++xvbnx+=med
any ^dti++++=any
noise ^nn++++=noise
they ^pp3a+pp3+++=they
might ^md+pos+++=might
thrait ^vb+++??+=thrait
him ^pp3o+pp3+++=him
to ^in++++=to
another ^dt++++=another
gallop ^nn++++=gallop
an ^at++++=an
finish ^nn++++=finish
him ^pp3o+pp3+++=him
intirely ^rb++++=intirely.
. ^zz++++=EXTRAWORD
' ^zz++++='Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
as ^ql++++=as
soon ^rb+tm+++=soon
as ^ql++++=as
they ^pp3a+pp3+++=they
war ^nn++++=war
all ^abn++++=all
come ^vprf+++xvbn+=come
to ^in++++=to
the ^ati++++=the
bridge ^nn++++=bridge,
, ^zz++++=EXTRAWORD
the ^ati++++=the
boys ^nns++++=boys
tuck ^nn+++??+=tuck
the ^ati++++=the
rope ^nn++++=rope
they ^pp3a+pp3+++=they
had ^vb+hv+vrb++=had
with ^in++++=with
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
med ^vbd+++xvbn+=med
it ^pp3+it+++=it
fast ^rb++++=fast
to ^in++++=to
the ^ati++++=the
top ^jjb+atrb+++=top
iv ^nn+++??+=iv
the ^ati++++=the
hamper ^nn++++=hamper
and ^cc++++0=an'
swung ^vbd+++xvbn+=swung
it ^pp3+it+++=it
fairly ^rb++++=fairly
over ^in++++=over
the ^ati++++=the
bridge ^nn++++=bridge,
, ^zz++++=EXTRAWORD
lettin ^nn+++??+=lettin'
' ^zz++++=EXTRAWORD
it ^pp3+it+++=it
hang ^vb++++=hang
in ^in++++=in
the ^ati++++=the
air ^nn++++=air
about ^in++++=about
twelve ^cd++++=twelve
feet ^nns++++=feet
out ^rp+pl+++=out
iv ^nn+++??+=iv
the ^ati++++=the
wather ^nn++++=wather.
. ^zz++++=EXTRAWORD
' ^zz++++='An'
and ^cc++++0=EXTRAWORD
his ^pp$+pp3+++=his
Raverince ^np+++??+=Raverince
rode ^vbd+++xvbn+=rode
down ^rp++++=down
to ^in++++=to
the ^ati++++=the
bank ^nn++++=bank
of ^in++++=of
the ^ati++++=the
river ^nn++++=river,
, ^zz++++=EXTRAWORD
close ^jj++++=close
by ^in+strn+++=by,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
beginned ^jj+++xvbn+=beginned
to ^to++++=to
read ^vbn+vprv++xvbn+=read
mighty ^jj++++=mighty
loud ^jj++++=loud
and ^cc++++=and
bould ^nn+++??+=bould
intirely ^jj++++=intirely.
. ^zz++++=EXTRAWORD
' ^zz++++='An'
and ^cc+cls+++0=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
goin ^nn+++??+=goin'
' ^zz++++=EXTRAWORD
on ^in++++=on
about ^in++++=about
five ^cd++++=five
minutes ^nns++++=minutes,
, ^zz++++=EXTRAWORD
all ^abn++++=all
at ^rb++++=at
onst ^nn+++??+=onst
the ^ati++++=the
bottom ^jjb+atrb+++=bottom
iv ^nn+++??+=iv
the ^ati++++=the
hamper ^nn++++=hamper
kem ^nn+++??+=kem
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
down ^rp++++=down
wint ^vprf+++xvbn+=wint
Terence ^np+nom+++=Terence,
, ^zz++++=EXTRAWORD
falling ^xvbg+++xvbg+=falling
splash ^vb++++=splash
dash ^nn++++=dash
into ^in++++=into
the ^ati++++=the
water ^nn++++=water,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
the ^ati++++=the
ould ^np++++=ould
gandher ^jjr++++=gandher
a ^at++++=a-top
- ^zz++++=EXTRAWORD
top ^nn++++=EXTRAWORD
iv ^nn+++??+=iv
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Down ^rp++++=Down
they ^pp3a+pp3+++=they
both ^abx++++=both
went ^vbd+++xvbn+=went
to ^in++++=to
the ^ati++++=the
bottom ^nn++++=bottom,
, ^zz++++=EXTRAWORD
wid ^in++++=wid
a ^at++++=a
souse ^nn+++??+=souse
you ^pp2+pp2+++=you'd
'd ^md+prd+aux++0=EXTRAWORD
hear ^vb+vprv+++=hear
half ^nn++++=half
a ^at++++=a
mile ^nn++++=mile
off ^in+strn+++=off.
. ^zz++++=EXTRAWORD
' ^zz++++='An'
and ^cc++++0=EXTRAWORD
before ^cs+sub+++=before
they ^pp3a+pp3+++=they
had ^vb+hv+vrb++=had
time ^nn++++=time
to ^to++++=to
rise ^vbi++++=rise
agin ^nn+++??+=agin,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
Raverince ^np+++??+=Raverince,
, ^zz++++=EXTRAWORD
wid ^in++++=wid
the ^ati++++=the
fair ^jj+atrb+++=fair
astonishment ^nn+nom+++=astonishment,
, ^zz++++=EXTRAWORD
giv ^nn+++??+=giv
his ^pp$+pp3+++=his
horse ^nn++++=horse
one ^cd1++++=one
dig ^vb++++=dig
iv ^nn+++??+=iv
the ^ati++++=the
spurs ^nps++++=spurs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew
where ^wrb+who+whcl++=where
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
in ^in++++=in
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went,
, ^zz++++=EXTRAWORD
horse ^nn++++=horse
and ^cc++++0=an'
all ^rb+cnj+++=all,
, ^zz++++=EXTRAWORD
a ^at++++=a-top
- ^zz++++=EXTRAWORD
top ^nn++++=EXTRAWORD
iv ^nn+++??+=iv
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
down ^rp++++=down
to ^in++++=to
the ^ati++++=the
bottom ^nn++++=bottom.
. ^zz++++=EXTRAWORD
' ^zz++++='Up
up ^rp++++=EXTRAWORD
they ^pp3a+pp3+++=they
all ^abn++++=all
kem ^nn+++??+=kem
agin ^nn+++??+=agin
together ^nn+nom+++=together,
, ^zz++++=EXTRAWORD
gaspin ^nn+++??+=gaspin'
' ^zz++++=EXTRAWORD
and ^cc++++=and
puffin ^nn+++??+=puffin',
', ^nn+++??+=EXTRAWORD
and ^cc++++0=an'
off ^in+pl+++=off
down ^rp++++=down
wid ^in++++=wid
the ^ati++++=the
current ^nn++++=current
wid ^in++++=wid
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
like ^in++++=like
shot ^nn++++=shot
in ^in++++=in
under ^in++++=under
the ^ati++++=the
arch ^jjb+atrb+++=arch
iv ^nn+++??+=iv
the ^ati++++=the
bridge ^npl++++=bridge
till ^cs+sub+++=till
they ^pp3a+pp3+++=they
kem ^vb+++??+=kem
to ^in++++=to
the ^ati++++=the
shallow ^jj++++=shallow
wather ^jjr++++=wather.
. ^zz++++=EXTRAWORD
' ^zz++++='The
the ^ati++++=EXTRAWORD
ould ^np++++=ould
gandher ^jjr++++=gandher
was ^vbd+bedz+vrb++=was
the ^ati++++=the
first ^od++++=first
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
priest ^nn++++=priest
and ^cc++++=and
Terence ^np+nom+++=Terence
kem ^nn+++??+=kem
next ^ap++++=next,
, ^zz++++=EXTRAWORD
pantin ^nn+++??+=pantin'
' ^zz++++=EXTRAWORD
and ^cc++++0=an'
blowin ^nn+++??+=blowin'
' ^zz++++=EXTRAWORD
and ^cc++++0=an'
more ^ql++++=more
than ^cs+sub+++=than
half ^abn++++=half
dhrounded ^jj+++xvbn+=dhrounded,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
his ^pp$+pp3+++=his
Raverince ^np+++??+=Raverince
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
freckened ^jj+++xvbn+=freckened
wid ^in++++=wid
the ^ati++++=the
droundin ^nn+++??+=droundin'
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
got ^vbd+++xvbnx+=got,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
wid ^in++++=wid
the ^ati++++=the
sight ^nn++++=sight
iv ^nn+++??+=iv
the ^ati++++=the
sperit ^nn+++??+=sperit,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
consaved ^vbd+++xvbnx+=consaved,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
the ^ati++++=the
better ^nn++++=better
of ^in++++=of
it ^pp3+it+++=it
for ^in++++=for
a ^at++++=a
month ^nn++++=month.
. ^zz++++=EXTRAWORD
' ^zz++++='An'
and ^cc++++0=EXTRAWORD
as ^in++++=as
soon ^rb+tm+++=soon
as ^ql++++=as
Terence ^np+nom+++=Terence
could ^md+pos+++=could
spake ^vb+++??+=spake,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
swore ^vbd+vpub+tht0+xvbnx+=swore
he ^pp3a+pp3+++0=he'd
'd ^md+prd+aux++=EXTRAWORD
have ^vb+hv+vrb++=have
the ^ati++++=the
life ^nn++++=life
of ^in++++=of
the ^ati++++=the
two ^cd++++=two
gossoons ^nns+++??+=gossoons;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Father ^nn++++=Father
Crotty ^np+++??+=Crotty
would ^md+prd+++=would
not ^xnot++not++=not
give ^vb++++=give
him ^pp3o+pp3+++=him
his ^pp$+pp3+++=his
will ^md+prd+++=will.
. ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
as ^in++++=as
soon ^rb+tm+++=soon
as ^ql++++=as
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
got ^vpsv++agls+xvbnx+=got
quiter ^jjr++++=quiter,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
all ^abn++++=all
endivoured ^jj+++xvbn+=endivoured
to ^to++++=to
explain ^vbi+vpub+++=explain
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Terence ^np+nom+++=Terence
consaved ^vbd+++xvbn+=consaved
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
raly ^rb++++=raly
to ^in++++=to
bed ^nn++++=bed
the ^ati++++=the
night ^nn++++=night
before ^in+strn+++=before,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
wife ^nn++++=wife
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
same ^ap++++=same
to ^in++++=to
shilter ^jjr++++=shilter
him ^pp3o+pp3+++=him
from ^in++++=from
the ^ati++++=the
suspicion ^nn++++=suspicion
for ^in++++=for
havin ^nn+++??+=havin'
' ^zz++++=EXTRAWORD
th ^zz++++=th'
' ^zz++++=EXTRAWORD
dthrop ^vb+++??+=dthrop
taken ^vbd+++xvbn+=taken.
. ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
his ^pp$+pp3+++=his
Raverince ^np+++??+=Raverince
said ^vbd+vpub+tht0+xvbn+=said
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
mysthery ^nn+nom+++=mysthery,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
swore ^vbd+vpub++xvbn+=swore
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
cotched ^vbd+++xvbnx+=cotched
anyone ^pn++++=anyone
laughin ^nn+++??+=laughin'
' ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
accident ^nn++++=accident,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++0=he'd
'd ^vbd+hvd+aux++=EXTRAWORD
lay ^vprf+++xvbnx+=lay
the ^ati++++=the
horsewhip ^nn+++??+=horsewhip
across ^in+pl+++=across
their ^pp$+pp3+++=their
shouldhers ^nns+nom+++=shouldhers.
. ^zz++++=EXTRAWORD
' ^zz++++='An'
and ^cc++++0=EXTRAWORD
Terence ^np+nom+++=Terence
grew ^vbd+++xvbn+=grew
fonder ^jjr+atrb+++=fonder
and ^cc+phrs+++0=an'
fonder ^jjr+atrb+++=fonder
iv ^nn+++??+=iv
the ^ati++++=the
gandher ^jjr++++=gandher
every ^at++++=every
day ^nn++++=day,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
at ^rb++++=at
last ^rb"++++=last
he ^pp3a+pp3+++=he
died ^vbd+++xvbnx+=died
in ^in++++=in
a ^at++++=a
wondherful ^jj+atrb+++=wondherful
old ^jj+atrb+++=old
age ^nn++++=age,
, ^zz++++=EXTRAWORD
lavin ^nn+++??+=lavin'
' ^zz++++=EXTRAWORD
the ^ati++++=the
gandher ^jjr++++=gandher
afther ^jjr++++=afther
him ^pp3o+pp3+++=him
and ^cc++++0=an'
a ^at++++=a
large ^jj+atrb+++=large
family ^nn++++=family
iv ^nn+++??+=iv
childher ^jjr++++=childher.
. ^zz++++=EXTRAWORD
' ^zz++++='An'
and ^cc++++0=EXTRAWORD
to ^in++++=to
this ^dt+dem+++=this
day ^nn++++=day
the ^ati++++=the
farm ^nn++++=farm
is ^vbz+bez+aux++=is
rinted ^vpsv++by+xvbnx+=rinted
by ^in++++=by
one ^cd1++++=one
iv ^nn++++=iv
terence ^np+nom+++=Terence
mooney ^np++++=Mooney's
's ^$++++=EXTRAWORD
lenial ^jj+atrb+++=lenial
and ^cc+phrs+++=and
legitimate ^jj+atrb+++=legitimate
postariors ^nns++++=postariors.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
