This ^dt+pdem+++=This
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
blushed ^vbd+++xvbnx+=blushed
hot ^jj++++=hot
and ^cc++++=and
cold ^nn++++=cold,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
girl ^nn++++=girl
doubtfully ^rb++++=doubtfully.
. ^zz++++=EXTRAWORD
A ^at++++=A
sudden ^jj+atrb+++=sudden
movement ^nn+nom+++=movement
in ^in++++=in
the ^ati++++=the
group ^nn++++=group
of ^in++++=of
savages ^nns+nom+++=savages,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
war ^nn++++=war-chief
- ^zz++++=EXTRAWORD
chief ^jjb++++=EXTRAWORD
rode ^vbd+++xvbn+=rode
to ^in++++=to
the ^ati++++=the
front ^jjb++++=front,
, ^zz++++=EXTRAWORD
decided ^j+++xvbn+=decided
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Miss
miss ^npt++++=EXTRAWORD
Caldwell ^np++++=Caldwell,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl
shivered ^vbd+++xvbn+=shivered
and ^cc+phrs+++=and
moaned ^vbd+++xvbn+=moaned.
. ^zz++++=EXTRAWORD
Alfred ^nn++++=Alfred
dropped ^vbd+++xvbn+=dropped
to ^in++++=to
his ^pp$+pp3+++=his
knees ^nns++++=knees
and ^cc++++=and
shook ^vbd+++xvbn+=shook
her ^pp$+pp3+++=her
shoulder ^nn+nom+++=shoulder
roughly ^rb+down+++=roughly.
. ^zz++++=EXTRAWORD
" ^zz++++="Look
look ^vb++++=EXTRAWORD
up ^rp++++=up
here ^rn+pl+++=here,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
commanded ^vbd+vpub++xvbnx+=commanded.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
got ^vprf+++xvbn+=got
but ^cc++++=but
a ^at++++=a
minute ^nn++++=minute."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Composed ^vbd+++xvbn+=Composed
a ^rb++++=a
little ^rb"++++=little
by ^in++++=by
the ^ati++++=the
firmness ^nns+nom+++=firmness
of ^in++++=of
his ^pp$+pp3+++=his
tone ^nn++++=tone,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
sat ^vbd+++xvbnx+=sat
up ^rp++++=up.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
face ^nn++++=face
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
chalky ^jj++++=chalky,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
hair ^nn++++=hair
had ^vb+hv+aux++=had
partly ^rb+down+splt++=partly
fallen ^vprf+++xvbn+=fallen
over ^rp++++=over
her ^pp3o+pp3+++=her
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
" ^zz++++="Now,
now ^rn+tm+++=EXTRAWORD
, ^zz++++=EXTRAWORD
listen ^vb++++=listen
to ^in++++=to
every ^at++++=every
word ^nn++++=word,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
rapidly ^rb++++=rapidly.
. ^zz++++=EXTRAWORD
" ^zz++++="Those
those ^dt+dem+++=EXTRAWORD
Injins ^np+++??+=Injins
is ^vbz+bez+vrb++=is
goin ^nn+++??+=goin'
' ^zz++++=EXTRAWORD
to ^in++++=to
rush ^nn++++=rush
us ^pp1o+pp1+++=us
in ^in++++=in
a ^at++++=a
minute ^nn++++=minute.
. ^zz++++=EXTRAWORD
P ^zz++++=P'r'aps
'r'aps ^nns+++??+0=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
break ^vb++++=break
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know.
. ^zz++++=EXTRAWORD
In ^cs+sub+++=In
that ^cs"++++=that
pistol ^nn++++=pistol
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
always ^rb++++=always
save ^in++++=save
two ^cd++++=two
shots--understand?--it ^nn+++??+=shots--understand?--it's
's ^$++++=EXTRAWORD
always ^rb++++=always
loaded ^jj+++xvbn+=loaded.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
I ^pp1a+pp1+++=I
see ^vb+vprv+tht0++=see
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
all ^rb++++=all
up ^rp++++=up,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
a ^at++++=a-goin'
- ^zz++++=EXTRAWORD
goin ^nn+++??+=EXTRAWORD
' ^zz++++=EXTRAWORD
to ^to++++=to
shoot ^vbi++++=shoot
you ^pp2+pp2+++=you
with ^in++++=with
one ^pn++++=one
of ^in++++=of
' ^zz++++='em,
em ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
myself ^ppl+pp1+++=myself
with ^in++++=with
the ^ati++++=the
other ^ap++++=other."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh!"
oh ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
girl ^nn++++=girl,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
eyes ^nns++++=eyes
opening ^vwbg+++xvbg+=opening
wildly ^rb++++=wildly.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+aux++=was
paying ^vbg+++xvbgx+=paying
close ^jj++++=close
enough ^qlp++++=enough
attention ^nn+nom+++=attention
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
kill ^nn++++=kill
me ^pp1o+pp1+++=me
first" ^nn+++??+=first"--he
-- ^--+clp+++=EXTRAWORD
he ^pp3a+pp3+++=EXTRAWORD
reached ^vbd+++xvbnx+=reached
forward ^rb++++=forward
and ^cc++++=and
seized ^vbd+++xvbn+=seized
her ^pp$+pp3+++=her
wrist ^nn++++=wrist
impressively ^rb++++=impressively--"if
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
if ^cs+cnd+++=EXTRAWORD
they ^pp3a+pp3+++=they
kill ^nn++++=kill
me ^pp1o+pp1+++=me
first ^rb+cnj+++=first,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
must ^md+nec+++=must
take ^vb++++=take
that ^dt+dem+++=that
pistol ^nn++++=pistol
and ^cc++++=and
shoot ^vb++++=shoot
yourself ^ppl+pp2+++=yourself.
. ^zz++++=EXTRAWORD
Understand ^vb+vprv+++=Understand?
? ^zz++++=EXTRAWORD
Shoot ^vb++++=Shoot
yourself ^ppl+pp2+++=yourself--in
-- ^--+clp+++=EXTRAWORD
in ^in++++=EXTRAWORD
the ^ati++++=the
head ^nn++++=head--here!"
-- ^--+clp+++=EXTRAWORD
here ^rn+pl+++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
tapped ^vbd+++xvbnx+=tapped
his ^pp$+pp3+++=his
forehead ^nn++++=forehead
with ^in++++=with
a ^at++++=a
stubby ^jj+atrb+++=stubby
forefinger ^nn+nom+++=forefinger.
. ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl
shrank ^vbd+++xvbn+=shrank
back ^jjb++++=back
in ^in++++=in
horror ^nn++++=horror.
. ^zz++++=EXTRAWORD
Alfred ^nn++++=Alfred
snapped ^vbd+++xvbn+=snapped
his ^pp$+pp3+++=his
teeth ^nns++++=teeth
together ^nn+nom+++=together
and ^cc++++=and
went ^vpsv++agls+xvbn+=went
on ^in++++=on
grimly ^rb++++=grimly.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
they ^pp3a+pp3+++=they
get ^vb++++=get
hold ^nn++++=hold
of ^in++++=of
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
with ^in++++=with
solemnity ^nn+nom+++=solemnity,
, ^zz++++=EXTRAWORD
" ^zz++++="they'll
they ^pp3a+pp3+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
first ^od++++=first
take ^vb++++=take
off ^rb+phrv+++=off
every ^at++++=every
stitch ^nn++++=stitch
of ^in++++=of
your ^pp$+pp2+++=your
clothes ^nns++++=clothes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
quite ^rb++++=quite
naked ^jj+pred+++=naked
they ^pp3a+pp3+++=they'll
'll ^md+prd+++0=EXTRAWORD
stretch ^vb++++=stretch
you ^pp2+pp2+++=you
out ^rp+pl+++=out
on ^in++++=on
the ^ati++++=the
ground ^nn++++=ground
with ^in++++=with
a ^at++++=a
raw ^jj++++=raw-hide
- ^zz++++=EXTRAWORD
hide ^vb++++=EXTRAWORD
to ^in++++=to
each ^dt++++=each
of ^in++++=of
your ^pp$+pp2+++=your
arms ^nns++++=arms
and ^cc++++=and
legs ^nns++++=legs.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
then ^rn+tm+++=then
they ^pp3a+pp3+++=they'll
'll ^md+prd+++0=EXTRAWORD
drive ^vb++++=drive
a ^at++++=a
stake ^nn++++=stake
through ^in++++=through
the ^ati++++=the
middle ^nn++++=middle
of ^in++++=of
your ^pp$+pp2+++=your
body ^nn++++=body
into ^in++++=into
the ^ati++++=the
ground ^nn++++=ground--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
leave ^vb++++=leave
you ^pp2+pp2+++=you
there ^rn+pl+++=there--to
-- ^--+clp+++=EXTRAWORD
to ^to++++=EXTRAWORD
die ^vbi++++=die--slowly!"
-- ^--+clp+++=EXTRAWORD
slowly ^rb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
the ^ati++++=the
girl ^nn++++=girl
believed ^vbd+vprv++xvbn+=believed
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because,
, ^zz++++=EXTRAWORD
incongruously ^jj++++=incongruously
enough ^qlp++++=enough,
, ^zz++++=EXTRAWORD
even ^rb++++=even
through ^in++++=through
her ^pp$+pp3+++=her
terror ^nn++++=terror
she ^pp3a+pp3+++=she
noticed ^vbd+vprv++xvbnx+=noticed
that ^tht+vcmp+++=that
at ^rb++++=at
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
the ^ati++++=the
most ^ql+emph+++=most
immodest ^jjt+atrb+++=immodest
speech ^nn++++=speech
of ^in++++=of
his ^pp$+pp3+++=his
life ^nn++++=life,
, ^zz++++=EXTRAWORD
Alfred ^np++++=Alfred
did ^vbd+dod+aux++=did
not ^xnot++not++=not
blush ^vb++++=blush.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
the ^ati++++=the
pistol ^nn++++=pistol
lying ^vwbg+++xvbg+=lying
on ^in++++=on
the ^ati++++=the
turf ^nn++++=turf
with ^in++++=with
horrified ^jj+atrb++xvbn+=horrified
fascination ^nn+nom+++=fascination.
. ^zz++++=EXTRAWORD
The ^ati++++=The
group ^nn++++=group
of ^in++++=of
Indians ^nn++++=Indians,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
had ^vb+hv+vrb++=had
up ^rp++++=up
to ^to++++=to
now ^rn+tm+splt++=now
remained ^vbi++++=remained
fully ^rb+amp+++=fully
a ^at++++=a
thousand ^cd++++=thousand
yards ^nns++++=yards
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
suddenly ^rb++++=suddenly
screeched ^vbd+++xvbn+=screeched
and ^cc+phrs+++=and
broke ^vbd+++xvbn+=broke
into ^in+ppvb+++=into
a ^at++++=a
run ^nn+++xvbn+=run
directly ^rb++++=directly
toward ^in++++=toward
the ^ati++++=the
dog ^nn++++=dog-town.
- ^zz++++=EXTRAWORD
town ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
an ^at++++=an
indescribable ^jj+atrb+++=indescribable
rush ^nn++++=rush
in ^in++++=in
a ^at++++=a
charge ^nn++++=charge
of ^in++++=of
savages ^nns+nom+++=savages.
. ^zz++++=EXTRAWORD
The ^ati++++=The
little ^jj+atrb+++=little
ponies ^nns++++=ponies
make ^vb++++=make
their ^pp$+pp3+++=their
feet ^nns++++=feet
go ^vb++++=go
so ^ql++++=so
fast ^rb+cnj+++=fast,
, ^zz++++=EXTRAWORD
the ^ati++++=the
feathers ^nns+nom+++=feathers
and ^cc++++=and
trappings ^nns++++=trappings
of ^in++++=of
the ^ati++++=the
warriors ^nns++++=warriors
stream ^nn++++=stream
behind ^in+pl+++=behind
so ^ql++++=so
frantically ^rb+cnj+++=frantically,
, ^zz++++=EXTRAWORD
the ^ati++++=the
whole ^jj+atrb+++=whole
attitude ^nn++++=attitude
of ^in++++=of
horse ^nn++++=horse
and ^cc++++=and
man ^nn++++=man
is ^vbz+bez+vrb++=is
so ^ql+emph+++=so
eager ^jj++++=eager,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
one ^cd1++++=one
gets ^vbz++++=gets
an ^at++++=an
impression ^nn++++=impression
of ^in++++=of
fearful ^jj+atrb+++=fearful
speed ^nn++++=speed
and ^cc++++=and
resistless ^jj+atrb+++=resistless
power ^nn++++=power.
. ^zz++++=EXTRAWORD
The ^ati++++=The
horizon ^nn++++=horizon
seems ^vbz+seem+++=seems
full ^jj++++=full
of ^in++++=of
Indians ^nn++++=Indians.
. ^zz++++=EXTRAWORD
As ^cs+sub+++=As
if ^cs+cnd+++=if
this ^dt+pdem+++=this
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
sufficiently ^rb++++=sufficiently
terrifying ^jj++++=terrifying,
, ^zz++++=EXTRAWORD
the ^ati++++=the
air ^nn++++=air
is ^vbz+bez+aux++=is
throbbing ^vbg+++xvbgx+=throbbing
with ^in++++=with
sound ^nn++++=sound.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
Indian ^jj+atrb+++=Indian
pops ^nns++++=pops
away ^rp+pl+++=away
for ^in++++=for
general ^jj+atrb+++=general
results ^nns++++=results
as ^ql++++=as
he ^pp3a+pp3+++=he
comes ^vbz++++=comes
jumping ^jj+++xvbg+=jumping
along ^in+strn+++=along,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
yells ^nns+++??+=yells
shrilly ^jj++++=shrilly
to ^to++++=to
show ^vbi+vprv+++=show
what ^wdt+who+whcl++=what
a ^at++++=a
big ^jj+atrb+++=big
warrior ^nn++++=warrior
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
underneath ^in+pl+++=underneath
it ^pp3+it+++=it
all ^rb++++=all
is ^vbz+bez+vrb++=is
the ^ati++++=the
hurried ^jj+atrb++xvbn+=hurried
monotone ^nn++++=monotone
of ^in++++=of
hoof ^nn++++=hoof-beats
- ^zz++++=EXTRAWORD
beats ^nns++++=EXTRAWORD
becoming ^vwbg+++xvbg+=becoming
ever ^rb++++=ever
louder ^jjr++++=louder,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
roar ^nn++++=roar
of ^in++++=of
an ^at++++=an
increasing ^jj+atrb++xvbg+=increasing
rainstorm ^nn+++??+=rainstorm
on ^in++++=on
the ^ati++++=the
roof ^nn++++=roof.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
does ^vbz+doz+aux++=does
not ^xnot++not++=not
seem ^vb+seem+++=seem
possible ^jj++++=possible
that ^tht+jcmp+++=that
anything ^pn++++=anything
can ^md+pos+++=can
stop ^vb++++=stop
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
one ^cd1++++=one
thing ^nn++++=thing
that ^tht+rel+subj++=that
can ^md+pos+++=can
stop ^vb++++=stop
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
skilfully ^rb++++=skilfully
taken ^vbd+++xvbn+=taken
advantage ^nn+nom+++=advantage
of ^in+strn+++=of,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
their ^pp$+pp3+++=their
lack ^nn++++=lack
of ^in++++=of
discipline ^nn++++=discipline.
. ^zz++++=EXTRAWORD
An ^at++++=An
Indian ^nn++++=Indian
will ^md+prd+++=will
fight ^vb++++=fight
hard ^jj++++=hard
when ^wrb+who+++=when
cornered ^vbd+++xvbn+=cornered,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
when ^wrb+who+++=when
heated ^vpsv++by+xvbn+=heated
by ^in++++=by
lively ^jj+atrb+++=lively
resistance ^nn+nom+++=resistance,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
hates ^vbz++++=hates
to ^to++++=to
go ^vbi++++=go
into ^in++++=into
it ^pp3+it+++=it
in ^in++++=in
cold ^jj+atrb+++=cold
blood ^nn++++=blood.
. ^zz++++=EXTRAWORD
As ^ql++++=As
he ^pp3a+pp3+++=he
nears ^nns+++??+=nears
the ^ati++++=the
opposing ^jj+atrb++xvbg+=opposing
rifle ^nn++++=rifle,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
feeling ^xvbg+++xvbg+=feeling
gets ^vbz++++=gets
stronger ^jjr++++=stronger.
. ^zz++++=EXTRAWORD
So ^ql++++=So
often ^rb++++=often
a ^at++++=a
man ^nn++++=man
with ^in++++=with
nerve ^nn++++=nerve
enough ^dt++++=enough
to ^to++++=to
hold ^vbi+vprv+tht0++=hold
his ^pp$+pp3+++=his
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
can ^md+pos+++=can
break ^vb++++=break
a ^at++++=a
fierce ^jj+atrb+++=fierce
charge ^nn++++=charge
merely ^rb+down+++=merely
by ^in++++=by
waiting ^xvbg+++xvbg+=waiting
until ^cs+sub+++=until
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
within ^in++++=within
fifty ^cd++++=fifty
yards ^nns++++=yards
or ^cc++++=or
so ^rb+cnj+++=so,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
suddenly ^rb++++=suddenly
raising ^vbg+++xvbg+=raising
the ^ati++++=the
muzzle ^nn++++=muzzle
of ^in++++=of
his ^pp$+pp3+++=his
gun ^nn++++=gun.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
to ^to++++=to
shooting ^vbi++++=shooting
at ^rb++++=at
once ^rb"+tm+++=once,
, ^zz++++=EXTRAWORD
the ^ati++++=the
affair ^nn++++=affair
would ^md+prd+++=would
have ^vb+hv+aux++=have
become ^vprf+++xvbn+=become
a ^at++++=a
combat ^nn++++=combat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Indians ^nn++++=Indians
would ^md+prd+++=would
have ^vb+hv+aux++=have
ridden ^vprf+++xvbnx+=ridden
him ^pp3o+pp3+++=him
down ^rp++++=down.
. ^zz++++=EXTRAWORD
As ^ql++++=As
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
each ^dt++++=each
has ^vbz+hvz+aux++=has
had ^vb+hv+vrb++=had
time ^nn++++=time
to ^to++++=to
think ^vbi+vprv+++=think.
. ^zz++++=EXTRAWORD
By ^in++++=By
the ^ati++++=the
time ^nn++++=time
the ^ati++++=the
white ^jj+atrb+++=white
man ^nn++++=man
is ^vbz+bez+vrb++=is
ready ^jj+pred+++=ready
to ^to+jcmp+++=to
shoot ^vbi++++=shoot,
, ^zz++++=EXTRAWORD
the ^ati++++=the
suspense ^nn++++=suspense
has ^vbz+hvz+aux++=has
done ^vprf+++xvbnx+=done
its ^pp$+it+++=its
work ^nn++++=work.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
savage ^jj++++=savage
knows ^vbz+vprv+++=knows
that ^tht+vcmp+++=that
but ^cc++++=but
one ^cd1++++=one
will ^md+prd+++=will
fall ^vb++++=fall,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
cold ^jj++++=cold-blooded,
- ^zz++++=EXTRAWORD
blooded ^jj+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
does ^vbz+doz+aux++=does
not ^xnot++not++=not
want ^vb++++=want
to ^to+vcmp+++=to
be ^vbi++vrb++=be
that ^dt+dem+++=that
one ^pn++++=one;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
since ^cs+sub+++=since
in ^in++++=in
such ^abl++++=such
disciplined ^jj+atrb+++=disciplined
fighters ^nns+nom+++=fighters
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
each ^dt++++=each
for ^in++++=for
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
promptly ^rb++++=promptly
ducks ^nns++++=ducks
behind ^in+pl+++=behind
his ^pp$+pp3+++=his
mount ^nn++++=mount
and ^cc++++=and
circles ^nns++++=circles
away ^rp+pl+++=away
to ^in++++=to
the ^ati++++=the
right ^nn++++=right
or ^cc++++=or
the ^ati++++=the
left ^nn+++xvbn+=left.
. ^zz++++=EXTRAWORD
The ^ati++++=The
whole ^jj+atrb+++=whole
band ^nn++++=band
swoops ^nns+++??+=swoops
and ^cc++++=and
divides ^vbz++++=divides,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
flock ^nn++++=flock
of ^in++++=of
swift ^jj++++=swift-winged
- ^zz++++=EXTRAWORD
winged ^jj+atrb+++=EXTRAWORD
terns ^nns+++??+=terns
on ^in++++=on
a ^at++++=a
windy ^jj+atrb+++=windy
day ^nn++++=day.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
Alfred ^nn++++=Alfred
relied ^vbd+++xvbn+=relied
on ^in++++=on
in ^in++++=in
the ^ati++++=the
approaching ^jj+atrb++xvbg+=approaching
crisis ^nn++++=crisis.
. ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl
watched ^vbd+++xvbn+=watched
the ^ati++++=the
wild ^jj+atrb+++=wild
sweep ^nn++++=sweep
of ^in++++=of
the ^ati++++=the
warriors ^nns++++=warriors
with ^in++++=with
strained ^jj+atrb++xvbn+=strained
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^md"++pmd"++=had
to ^md+nec+++=to
grasp ^vb+vprv+tht0++=grasp
her ^pp$+pp3+++=her
wrist ^nn++++=wrist
firmly ^rb++++=firmly
to ^to++++=to
keep ^vbi++++=keep
from ^in++++=from
fainting ^xvbg+++xvbg+=fainting,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
seemed ^vbd+seem++xvbnx+=seemed
incapable ^jj++++=incapable
of ^in++++=of
thought ^nn+++xvbn+=thought.
. ^zz++++=EXTRAWORD
Alfred ^np++++=Alfred
sat ^vbd+++xvbn+=sat
motionless ^jj++++=motionless
on ^in++++=on
a ^at++++=a
dog ^nn++++=dog-mound,
- ^zz++++=EXTRAWORD
mound ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
rifle ^nn++++=rifle
across ^in+pl+++=across
his ^pp$+pp3+++=his
lap ^nn++++=lap.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+aux++=did
not ^xnot++not++=not
seem ^vb+seem+++=seem
in ^in++++=in
the ^ati++++=the
least ^rbt++++=least
disturbed ^jj+++xvbn+=disturbed.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
good ^jj++++=good
to ^to+jcmp+++=to
fight ^vbi++++=fight
again ^rb+cnj+++=again,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
murmured ^vbd+++xvbnx+=murmured,
, ^zz++++=EXTRAWORD
gently ^rb++++=gently
fondling ^vbg+nom++xvbg+=fondling
the ^ati++++=the
stock ^nn++++=stock
of ^in++++=of
his ^pp$+pp3+++=his
rifle ^nn++++=rifle.
. ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
ye ^pp2+pp2+++=ye
devils ^nns++++=devils!
! ^zz++++=EXTRAWORD
Oho ^np+++??+=Oho!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
cried ^vbd+++xvbnx+=cried
as ^in++++=as
a ^at++++=a
warrior ^nn++++=warrior's
's ^$++++=EXTRAWORD
horse ^nn++++=horse
went ^vbd+++xvbn+=went
down ^rp++++=down
in ^in++++=in
a ^at++++=a
dog ^nn++++=dog-hole,
- ^zz++++=EXTRAWORD
hole ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
thought ^vbd+++xvbnx+=thought
so ^ql++++=so!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
eyes ^nns++++=eyes
began ^vbd+++xvbn+=began
to ^to++++=to
shine ^vbi++++=shine.
. ^zz++++=EXTRAWORD
The ^ati++++=The
ponies ^nns++++=ponies
came ^vbd+++xvbn+=came
skipping ^nn++++=skipping
here ^rn+pl+++=here
and ^cc++++=and
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
nimbly ^rb++++=nimbly
dodging ^vbg+++xvbg+=dodging
in ^in++++=in
and ^cc++++=and
out ^rp+pl+++=out
between ^in++++=between
the ^ati++++=the
dog ^nn++++=dog-holes.
- ^zz++++=EXTRAWORD
holes ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
riders ^nns++++=riders
shot ^vbd+++xvbn+=shot
and ^cc+phrs+++=and
yelled ^vbd+++xvbn+=yelled
wildly ^rb+cnj+++=wildly,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
none ^rb++++=none
of ^in++++=of
the ^ati++++=the
bullets ^nns+nom+++=bullets
went ^vbd+++xvbn+=went
lower ^jjr++++=lower
than ^in++++=than
ten ^cd++++=ten
feet ^nns++++=feet.
