Being ^vbg+beg++xvbg+=Being
to ^to++++=to
look ^vbi++++=look
at ^rb+cnj+++=at,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
stood ^vbd+++xvbnx+=stood
up ^rp++++=up
and ^cc++++=and
stretched ^vbd+++xvbn+=stretched
out ^rp+pl+++=out
his ^pp$+pp3+++=his
hand ^nn++++=hand
before ^in++++=before
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
stood ^vbd+++xvbnx+=stood
up ^rp++++=up,
, ^zz++++=EXTRAWORD
all ^abn++++=all
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
great ^jj++++=great
and ^cc+phrs+++=and
small ^jj++++=small,
, ^zz++++=EXTRAWORD
bowed ^j+++xvbn+=bowed
down ^rp++++=down
with ^in++++=with
a ^at++++=a
sighing ^jj+atrb++xvbg+=sighing
sound ^nn++++=sound,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
dread ^nn++++=dread
came ^vbd+++xvbn+=came
on ^in++++=on
my ^pp$+pp1+++=my
heart ^nn++++=heart,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
speak ^vb++++=speak.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
felt ^vbd+vprv+tht0+xvbnx+=felt
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
own ^ap++++=own,
, ^zz++++=EXTRAWORD
to ^to++++=to
do ^vbi++++=do
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
liked ^vbd+++xvbnx+=liked
with ^in+strn+++=with,
, ^zz++++=EXTRAWORD
for ^in++++=for
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
at ^rb++++=at
once ^rb"+tm+++=once
who ^whp+who+++=who
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='if
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you
promise ^vb+vpub+++=promise
to ^to+vcmp+++=to
return ^vbi++++=return,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
may ^md+pos+++=may
depart ^vb++++=depart
for ^in++++=for
a ^at++++=a
season ^nn++++=season';
'; ^nn+++??+=EXTRAWORD
and ^cc++++=and
the ^ati++++=the
voice ^nn++++=voice
he ^pp3a+pp3+++=he
spoke ^vbd+++xvbnx+=spoke
with ^in++++=with
was ^vbd+bedz+vrb++=was
terrible ^jj+pred+++=terrible
and ^cc+phrs+++=and
mournful ^jj++++=mournful,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
echoes ^nns++++=echoes
of ^in++++=of
it ^pp3+it+++=it
went ^vbd+++xvbn+=went
rolling ^nvbg+++xvbg+=rolling
and ^cc++++=and
swelling ^nn+nom+++=swelling
down ^in++++=down
the ^ati++++=the
endless ^jj+atrb+++=endless
cave ^nn++++=cave,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
mixing ^nvbg+++xvbg+=mixing
with ^in++++=with
the ^ati++++=the
trembling ^jj+++xvbg+=trembling
of ^in++++=of
the ^ati++++=the
fire ^nn++++=fire
overhead ^jjb++++=overhead;
; ^zz++++=EXTRAWORD
so ^ql++++=so
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
sate ^nn++++=sate
down ^rp++++=down,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
sound ^nn++++=sound
after ^in++++=after
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
all ^abn++++=all
through ^in++++=through
the ^ati++++=the
place ^nn++++=place
like ^in++++=like
the ^ati++++=the
roaring ^jj+++xvbg+=roaring
of ^in++++=of
a ^at++++=a
furnace ^nn++++=furnace,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
with ^in++++=with
all ^abn++++=all
the ^ati++++=the
strength ^nn++++=strength
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had,
, ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
promise ^nn++++=promise
to ^to+ncmp+++=to
come ^vbi++++=come
back ^jjb++++=back;
; ^zz++++=EXTRAWORD
in ^in++++=in
God ^np++++=God's
's ^$++++=EXTRAWORD
name ^nn++++=name
let ^vbd+++xvbn+=let
me ^pp1o+pp1+++=me
go ^vb++++=go,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
and ^cc++++=and
with ^in++++=with
that ^dt+dem+++=that
I ^pp1a+pp1+++=I
lost ^vbd+++xvbnx+=lost
the ^ati++++=the
sight ^nn++++=sight
and ^cc++++=and
the ^ati++++=the
hearing ^jj+++xvbg+=hearing
of ^in++++=of
all ^abn++++=all
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
my ^pp$+pp1+++=my
senses ^nns++++=senses
came ^vbd+++xvbn+=came
to ^in++++=to
me ^pp1o+pp1+++=me
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
sitting ^vbg+++xvbgx+=sitting
in ^in++++=in
the ^ati++++=the
bed ^nn++++=bed
with ^in++++=with
the ^ati++++=the
blood ^nn++++=blood
all ^abn++++=all
over ^rp++++=over
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
and ^cc++++=and
the ^ati++++=the
rest ^nn++++=rest
praying ^vwbg+++xvbg+=praying
around ^rp++++=around
the ^ati++++=the
room ^nn++++=room."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
he ^pp3a+pp3+++=he
paused ^vbd+++xvbnx+=paused
and ^cc+phrs+++=and
wiped ^vbd+++xvbn+=wiped
away ^rb+phrv+++=away
the ^ati++++=the
chill ^vb++++=chill
drops ^nns++++=drops
of ^in++++=of
horror ^nn++++=horror
which ^whp+rel+subj++=which
hung ^vbd+++xvbn+=hung
upon ^in++++=upon
his ^pp$+pp3+++=his
forehead ^nn++++=forehead.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
remained ^vbd+++xvbnx+=remained
silent ^jj++++=silent
for ^in++++=for
some ^dti++++=some
moments ^nns+nom+++=moments.
. ^zz++++=EXTRAWORD
The ^ati++++=The
vision ^nn++++=vision
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
just ^rb+emph+splt++=just
described ^vprf+++xvbnx+=described
struck ^vprf+++xvbn+=struck
my ^pp$+pp1+++=my
imagination ^nn+nom+++=imagination
not ^xnot++not++=not
a ^rb++++=a
little ^rb"++++=little,
, ^zz++++=EXTRAWORD
for ^in++++=for
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
long ^rb++++=long
before ^in++++=before
Vathek ^np+++??+=Vathek
and ^cc++++=and
the ^ati++++=the
" ^zz++++="Hall
hall ^npl++++=EXTRAWORD
of ^in++++=of
Iblis ^np+++??+=Iblis"
" ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
delighted ^vprf+++xvbnx+=delighted
the ^ati++++=the
world ^nn++++=world;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
description ^nn+nom+++=description
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
gave ^vbd+++xvbnx+=gave
had ^vb+hv+vrb++=had,
, ^zz++++=EXTRAWORD
as ^ql++++=as
I ^pp1a+pp1+++=I
received ^vbd+++xvbnx+=received
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
all ^abn++++=all
the ^ati++++=the
attractions ^nns+nom+++=attractions
of ^in++++=of
novelty ^nn++++=novelty
beside ^in+pl+++=beside
the ^ati++++=the
impressiveness ^nns+nom+++=impressiveness
which ^whp+rel+subj++=which
always ^rb++++=always
belongs ^vbz++++=belongs
to ^in++++=to
the ^ati++++=the
narration ^nn+nom+++=narration
of ^in++++=of
an ^at++++=an
eye ^nn++++=eye-witness,
- ^zz++++=EXTRAWORD
witness ^nns+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
whether ^cs+who+++=whether
in ^in++++=in
the ^ati++++=the
body ^nn++++=body
or ^cc++++=or
in ^in++++=in
the ^ati++++=the
spirit ^nn++++=spirit,
, ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
scenes ^nns++++=scenes
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
describes ^vbz++++=describes.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
something ^pn++++=something,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
stern ^jj+atrb+++=stern
horror ^nn++++=horror
with ^in++++=with
which ^whp+rel+pied++=which
the ^ati++++=the
man ^nn++++=man
related ^vbd+++xvbn+=related
these ^dt+dem+++=these
things ^nns++++=things,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
the ^ati++++=the
incongruity ^nn+nom+++=incongruity
of ^in++++=of
his ^pp$+pp3+++=his
description ^nn+nom+++=description,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
vulgarly ^nn++++=vulgarly
received ^vbd+++xvbn+=received
notions ^nns+nom+++=notions
of ^in++++=of
the ^ati++++=the
great ^jj+atrb+++=great
place ^nn++++=place
of ^in++++=of
punishment ^nn+nom+++=punishment,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
of ^in++++=of
its ^pp$+it+++=its
presiding ^vbg+++xvbg+=presiding
spirit ^nn++++=spirit,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
struck ^vbd+++xvbn+=struck
my ^pp$+pp1+++=my
mind ^nn++++=mind
with ^in++++=with
awe ^nn++++=awe,
, ^zz++++=EXTRAWORD
almost ^rb+hdg+++=almost
with ^in++++=with
fear ^nn++++=fear.
. ^zz++++=EXTRAWORD
At ^rb++++=At
length ^rb"++++=length
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
with ^in++++=with
an ^at++++=an
expression ^nn++++=expression
of ^in++++=of
horrible ^jj++++=horrible,
, ^zz++++=EXTRAWORD
imploring ^vbg+++xvbg+=imploring
earnestness ^nns+nom+++=earnestness,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
never ^rb++splt++=never
forget ^vb+vprv+++=forget--"Well,
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
there ^rn+pl+++=there
any ^dti++++=any
hope ^nn++++=hope;
; ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
there ^rn+pl+++=there
any ^dti++++=any
chance ^nn++++=chance
at ^rb++++=at
all ^abn++++=all?
? ^zz++++=EXTRAWORD
or ^cc+cls+++=or,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
my ^pp$+pp1+++=my
soul ^nn++++=soul
pledged ^vbd+++xvbn+=pledged
and ^cc+phrs+++=and
promised ^vbd+vpub++xvbn+=promised
away ^rp+pl+++=away
for ^rb++++=for
ever ^rb"++++=ever?
? ^zz++++=EXTRAWORD
is ^vbz+bez+aux++=is
it ^pp3+it+++=it
gone ^vbd+++xvbn+=gone
out ^rp+pl+++=out
of ^in++++=of
my ^pp$+pp1+++=my
power ^nn++++=power?
? ^zz++++=EXTRAWORD
must ^md+nec+++=must
I ^pp1a+pp1+++=I
go ^vb++++=go
back ^jjb++++=back
to ^in++++=to
the ^ati++++=the
place ^nn++++=place?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
In ^in++++=In
answering ^xvbg+++xvbg+=answering
him ^pp3o+pp3+++=him
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
no ^at++++=no
easy ^jj+atrb+++=easy
task ^nn++++=task
to ^to++++=to
perform ^vbi++++=perform;
; ^zz++++=EXTRAWORD
for ^in++++=for
however ^rb+cnj+++=however
clear ^jj++++=clear
might ^md+pos+++=might
be ^vb+be+vrb++=be
my ^pp$+pp1+++=my
internal ^jj+atrb+++=internal
conviction ^nn+nom+++=conviction
of ^in++++=of
the ^ati++++=the
groundlessness ^nns+nom+++=groundlessness
of ^in++++=of
his ^pp$+pp3+++=his
fears ^nns++++=fears,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
however ^rb+cnj+++=however
strong ^jj++++=strong
my ^pp$+pp1+++=my
scepticism ^nn+nom+++=scepticism
respecting ^in++++=respecting
the ^ati++++=the
reality ^nn+nom+++=reality
of ^in++++=of
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
described ^vprf+++xvbnx+=described,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
nevertheless ^rb+cnj+++=nevertheless
felt ^vprf+++xvbn+=felt
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
impression ^nn++++=impression
to ^in++++=to
the ^ati++++=the
contrary ^nn+nom+++=contrary,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
humility ^nn+nom+++=humility
and ^cc++++=and
terror ^nn++++=terror
resulting ^vwbg+++xvbg+=resulting
from ^in++++=from
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
might ^md+pos+++=might
be ^vb+be+aux++=be
made ^vpsv++agls+xvbnx+=made
available ^jj++++=available
as ^ql++++=as
no ^at++++=no
mean ^jj+atrb+++=mean
engines ^nns++++=engines
in ^in++++=in
the ^ati++++=the
work ^nn++++=work
of ^in++++=of
his ^pp$+pp3+++=his
conversion ^nn++++=conversion
from ^in++++=from
profligacy ^nn+nom+++=profligacy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
of ^in++++=of
his ^pp$+pp3+++=his
restoration ^nn+nom+++=restoration
to ^in++++=to
decent ^jj+atrb+++=decent
habits ^nns++++=habits,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^in++++=to
religious ^jj+atrb+++=religious
feeling ^nvbg+++xvbg+=feeling.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
therefore ^rb+cnj+++=therefore
told ^vbd+vpub++xvbn+=told
him ^pp3o+pp3+++=him
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
to ^to++++=to
regard ^vb++++=regard
his ^pp$+pp3+++=his
dream ^nn++++=dream
rather ^rb++++=rather
in ^in+cmpx+++=in
the ^in"++++=the
light ^in"++++=light
of ^in"++++=of
a ^at++++=a
warning ^nn++++=warning
than ^in++++=than
in ^cs+sub+++=in
that ^cs"++++=that
of ^in++++=of
a ^at++++=a
prophecy ^nn++++=prophecy;
; ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
our ^pp$+pp1+++=our
salvation ^nn+nom+++=salvation
depended ^vbd+++xvbn+=depended
not ^xnot++not++=not
upon ^in++++=upon
the ^ati++++=the
word ^nn++++=word
or ^cc++++=or
deed ^nn++++=deed
of ^in++++=of
a ^at++++=a
moment ^nn++++=moment,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
upon ^in++++=upon
the ^ati++++=the
habits ^nns++++=habits
of ^in++++=of
a ^at++++=a
life ^nn++++=life;
; ^zz++++=EXTRAWORD
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
in ^in++++=in
fine ^jj++++=fine,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
at ^rb++++=at
once ^rb"+tm+++=once
discarded ^vbd+++xvbn+=discarded
his ^pp$+pp3+++=his
idle ^jj+atrb+++=idle
companions ^nns++++=companions
and ^cc++++=and
evil ^jj+atrb+++=evil
habits ^nns++++=habits,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
firmly ^rb++++=firmly
adhered ^vbd+++xvbn+=adhered
to ^in++++=to
a ^at++++=a
sober ^jj++++=sober,
, ^zz++++=EXTRAWORD
industrious ^jj++++=industrious,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
religious ^jj+atrb+++=religious
course ^nn++++=course
of ^in++++=of
life ^nn++++=life,
, ^zz++++=EXTRAWORD
the ^ati++++=the
powers ^nns++++=powers
of ^in++++=of
darkness ^nns+nom+++=darkness
might ^md+pos+++=might
claim ^vb++++=claim
his ^pp$+pp3+++=his
soul ^nn++++=soul
in ^rb++++=in
vain ^rb"++++=vain,
, ^zz++++=EXTRAWORD
for ^in++++=for
that ^dt+dem+++=that
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
higher ^jjr+pred+++=higher
and ^cc+phrs+++=and
firmer ^jjr++++=firmer
pledges ^vbz++++=pledges
than ^in++++=than
human ^jj+atrb+++=human
tongue ^nn++++=tongue
could ^md+pos+++=could
utter ^jjb++++=utter,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
promised ^jj+atrb++xvbn+=promised
salvation ^nn+nom+++=salvation
to ^in++++=to
him ^pp3o+pp3+++=him
who ^whp+who+++=who
should ^md+nec+++=should
repent ^vb++++=repent
and ^cc++++=and
lead ^nn++++=lead
a ^at++++=a
new ^jj+atrb+++=new
life ^nn++++=life.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
left ^vbd+++xvbnx+=left
him ^pp3o+pp3+++=him
much ^ap++++=much
comforted ^jj+++xvbn+=comforted,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
a ^at++++=a
promise ^nn++++=promise
to ^to+ncmp+++=to
return ^vbi++++=return
upon ^in++++=upon
the ^ati++++=the
next ^ap++++=next
day ^nn++++=day.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+vrb++=did
so ^rb+cnj+++=so,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
found ^vbd+vprv++xvbn+=found
him ^pp3o+pp3+++=him
much ^ap++++=much
more ^rbr++++=more
cheerful ^jj++++=cheerful,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
without ^in++++=without
any ^dti++++=any
remains ^nns++++=remains
of ^in++++=of
the ^ati++++=the
dogged ^jj+atrb+++=dogged
sullenness ^nns+nom+++=sullenness
which ^whp+rel+obj++=which
I ^pp1a+pp1+++=I
suppose ^vb+vprv+++=suppose
had ^vbd+hvd+aux++=had
arisen ^vprf+++xvbn+=arisen
from ^in++++=from
his ^pp$+pp3+++=his
despair ^nn++++=despair.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
promises ^nns++++=promises
of ^in++++=of
amendment ^nn+nom+++=amendment
were ^vbd+bed+aux++=were
given ^vpsv++agls+xvbnx+=given
in ^cs+sub+++=in
that ^cs"++++=that
tone ^nn++++=tone
of ^in++++=of
deliberate ^jj+atrb+++=deliberate
earnestness ^nns+nom+++=earnestness,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
belongs ^vbz++++=belongs
to ^in++++=to
deep ^jj+atrb+++=deep
and ^cc+phrs+++=and
solemn ^jj+atrb+++=solemn
determination ^nn+nom+++=determination;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
with ^in++++=with
no ^at++++=no
small ^jj+atrb+++=small
delight ^nn++++=delight
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
observed ^vbd+vprv++xvbnx+=observed,
, ^zz++++=EXTRAWORD
after ^cs+sub+++=after
repeated ^vbd+++xvbn+=repeated
visits ^nns++++=visits,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
good ^jj+atrb+++=good
resolutions ^nns+nom+++=resolutions,
, ^zz++++=EXTRAWORD
so ^ql++++=so
far ^rb+pl+++=far
from ^rb"++++=from
failing ^jj+++xvbg+=failing,
, ^zz++++=EXTRAWORD
did ^vbd+dod+aux++=did
but ^cc++++=but
gather ^vb+vprv+++=gather
strength ^nn++++=strength
by ^in++++=by
time ^nn++++=time;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
that ^tht+vcmp+++=that
man ^nn++++=man
shake ^vb++++=shake
off ^rb+phrv+++=off
the ^ati++++=the
idle ^jj+atrb+++=idle
and ^cc+phrs+++=and
debauched ^jj+atrb+++=debauched
companions ^nns++++=companions,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
society ^nn++++=society
had ^vb+hv+vrb++=had
for ^in++++=for
years ^nns++++=years
formed ^vbd+++xvbn+=formed
alike ^rb++++=alike
his ^pp$+pp3+++=his
amusement ^nn+nom+++=amusement
and ^cc++++=and
his ^pp$+pp3+++=his
ruin ^nn++++=ruin,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
revive ^vb++++=revive
his ^pp$+pp3+++=his
long ^jj+atrb+++=long
discarded ^jj+atrb++xvbn+=discarded
habits ^nns++++=habits
of ^in++++=of
industry ^nn++++=industry
and ^cc++++=and
sobriety ^nn+++??+=sobriety,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said
within ^in++++=within
myself ^ppl+pp1+++=myself,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
something ^pn++++=something
more ^rbr++++=more
in ^in++++=in
all ^abn++++=all
this ^dt+dem+++=this
than ^in++++=than
the ^ati++++=the
operation ^nn+nom+++=operation
of ^in++++=of
an ^at++++=an
idle ^jj+atrb+++=idle
dream ^nn++++=dream.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
day ^nn++++=day,
, ^zz++++=EXTRAWORD
sometime ^rb++++=sometime
after ^in++++=after
his ^pp$+pp3+++=his
perfect ^jj+atrb+++=perfect
restoration ^nn+nom+++=restoration
to ^in++++=to
health ^nn++++=health,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
surprised ^vpsv++agls+xvbnx+=surprised
on ^in++++=on
ascending ^xvbg+++xvbg+=ascending
the ^ati++++=the
stairs ^nns++++=stairs,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
purpose ^nn++++=purpose
of ^in++++=of
visiting ^xvbg+++xvbg+=visiting
this ^dt+dem+++=this
man ^nn++++=man,
, ^zz++++=EXTRAWORD
to ^to++++=to
find ^vbi+vprv+++=find
him ^pp3o+pp3+++=him
busily ^rb++++=busily
employed ^vbd+++xvbn+=employed
in ^in++++=in
nailing ^nn+nom+++=nailing
down ^in++++=down
some ^dti++++=some
planks ^nns++++=planks
upon ^in++++=upon
the ^ati++++=the
landing ^jj+atrb++xvbg+=landing
place ^nn++++=place,
, ^zz++++=EXTRAWORD
through ^in++++=through
which ^whp+rel+pied++=which,
, ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
commencement ^nn+nom+++=commencement
of ^in++++=of
his ^pp$+pp3+++=his
mysterious ^jj+atrb+++=mysterious
vision ^nn++++=vision,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
him ^vbi++++=him
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
sunk ^vprf+++xvbnx+=sunk.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
perceived ^vbd+vprv++xvbnx+=perceived
at ^rb++++=at
once ^rb"+tm+++=once
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
strengthening ^vbg+++xvbgx+=strengthening
the ^ati++++=the
floor ^nn++++=floor
with ^in++++=with
a ^at++++=a
view ^nn++++=view
to ^to++++=to
securing ^vbg+++xvbg+=securing
himself ^ppl+pp3+++=himself
against ^in++++=against
such ^abl++++=such
a ^at++++=a
catastrophe ^nn++++=catastrophe,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
could ^md+pos+++=could
scarcely ^rb+down+splt++=scarcely
forbear ^vb+++??+=forbear
a ^at++++=a
smile ^nn++++=smile
as ^ql++++=as
I ^pp1a+pp1+++=I
bid ^nn++++=bid
" ^zz++++="God
god ^np++++=EXTRAWORD
bless ^vb++++=bless
his ^pp$+pp3+++=his
work ^nn++++=work."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
perceived ^vbd+vprv+tht0+xvbnx+=perceived
my ^pp$+pp1+++=my
thoughts ^nns++++=thoughts,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suppose ^vb+vprv+++=suppose,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
immediately ^rb+tm+++=immediately
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
never ^rb++splt++=never
pass ^vb++++=pass
over ^rb+phrv+++=over
that ^dt+dem+++=that
floor ^nn++++=floor
without ^in++++=without
trembling ^xvbg+++xvbg+=trembling.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
leave ^vb++++=leave
this ^dt+dem+++=this
house ^npl++++=house
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
could ^md+pos+++=could,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
find ^vb+vprv+++=find
another ^dt++++=another
lodging ^nn++++=lodging
in ^in++++=in
the ^ati++++=the
town ^nn++++=town
so ^rb+emph+++=so
cheap ^jj++++=cheap,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
not ^xnot++not++=not
take ^vb++++=take
a ^at++++=a
better ^jjr++++=better
till ^cs+sub+++=till
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
paid ^vprf+++xvbnx+=paid
off ^in+pl+++=off
all ^abn++++=all
my ^pp$+pp1+++=my
debts ^nns++++=debts,
, ^zz++++=EXTRAWORD
please ^uh++++=please
God ^np++++=God;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
be ^vb+be+vrb++=be
asy ^nn+++??+=asy
in ^in++++=in
my ^pp$+pp1+++=my
mind ^nn++++=mind
till ^cs+sub+++=till
I ^pp1a+pp1+++=I
made ^vbd+++xvbnx+=made
it ^pp3+it+++=it
as ^in++++=as
safe ^jj++++=safe
as ^ql++++=as
