We ^pp1a+pp1+++=We
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
shrieks ^vbz++++=shrieks,
, ^zz++++=EXTRAWORD
` ^zz++++=`beat
beat ^nn+++xvbn+=EXTRAWORD
me ^pp1o+pp1+++=me!
! ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
must ^md+nec+++=must
be ^vb+be+vrb++=be
crazy ^jj+pred+++=crazy!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="`Well,
` ^zz++++=EXTRAWORD
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
do ^vb+do+vrb++=don't,
n't ^xnot++not++0=EXTRAWORD
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
ought ^md+nec+++=ought
to ^in+strn+++=to.
. ^zz++++=EXTRAWORD
Those ^dt+dem+++=Those
clothes ^nns++++=clothes
are ^vb+ber+vrb++=are
grounds ^nns++++=grounds
for ^in++++=for
divorce ^nn++++=divorce,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
says ^vbz+vpub+++=says.
. ^zz++++=EXTRAWORD
" ^zz++++="Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Guy ^np++++=Guy
Peel ^nn++++=Peel,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
took ^vbd+++xvbn+=took
me ^pp1o+pp1+++=me
just ^rb+emph+++=just
four ^cd++++=four
weeks ^nns++++=weeks
to ^to++++=to
get ^vbi++++=get
wise ^jj++++=wise
to ^to+jcmp+++=to
the ^ati++++=the
fact ^nn++++=fact
that ^tht+ncmp+++=that
the ^ati++++=the
way ^nn++++=way
to ^to++++=to
cure ^vbi++++=cure
homesickness ^nns+nom+++=homesickness
is ^vbz+bez+aux++=is
to ^to++++=to
go ^vbi++++=go
home ^nr++++=home.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
spent ^vbd+++xvbnx+=spent
those ^dt+dem+++=those
four ^cd++++=four
weeks ^nns++++=weeks
trying ^vb+++xvbg+=trying
to ^to+vcmp+++=to
revolutionize ^vbi++++=revolutionize
my ^pp$+pp1+++=my
sister-in-law ^nn++++=sister-in-law's
's ^$++++=EXTRAWORD
house ^nn++++=house,
, ^zz++++=EXTRAWORD
dress ^nn++++=dress,
, ^zz++++=EXTRAWORD
kids ^nns++++=kids,
, ^zz++++=EXTRAWORD
husband ^nn++++=husband,
, ^zz++++=EXTRAWORD
wall ^nn++++=wall
paper ^nn++++=paper
and ^cc++++=and
parlor ^nn++++=parlor
carpet ^nn++++=carpet.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
all ^rb++++=all
the ^ati++++=the
doilies ^nns++++=doilies
from ^in++++=from
under ^in++++=under
the ^ati++++=the
ornaments ^nns+nom+++=ornaments
and ^cc++++=and
spoke ^vbd+++xvbn+=spoke
my ^pp$+pp1+++=my
mind ^nn++++=mind
on ^in++++=on
the ^ati++++=the
subject ^nn++++=subject
of ^in++++=of
the ^ati++++=the
hand ^nn++++=hand-painted
- ^zz++++=EXTRAWORD
painted ^vprf+++xvbn+=EXTRAWORD
lamp ^nn++++=lamp,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Lil ^np+++??+=Lil
hates ^vbz++++=hates
me ^pp1o+pp1+++=me
for ^in++++=for
it ^pp3+it+++=it
yet ^rb+cnj+++=yet,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
will ^md+prd+++=will
to ^in++++=to
her ^pp$+pp3+++=her
dying ^vbg+++xvbg+=dying
day ^nn++++=day.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
fitted ^vbd+++xvbnx+=fitted
three ^cd++++=three
dresses ^nns+nom+++=dresses
for ^in++++=for
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
made ^vprf+++xvbn+=made
her ^pp$+pp3+++=her
get ^vb++++=get
some ^dti++++=some
corsets ^nns+++??+=corsets
that ^tht+rel+obj++=that
she ^pp3a+pp3+++=she'll
'll ^md+prd+++0=EXTRAWORD
never ^rb++++=never
wear ^nn++++=wear.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
have ^vb+hv+vrb++=have
roast ^nn++++=roast
pork ^nn++++=pork
for ^in++++=for
dinner ^nn++++=dinner
on ^in++++=on
Sundays ^nrs++++=Sundays,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
never ^rb++++=never
go ^vb++++=go
to ^in++++=to
the ^ati++++=the
theater ^jjr++++=theater,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
like ^vb++++=like
bread ^nn++++=bread
pudding ^nn++++=pudding,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they're
're ^vb+ber+vrb++0=EXTRAWORD
happy ^jj+pred+++=happy.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=wasn't.
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
treated ^vbd+++xvbnx+=treated
me ^pp1o+pp1+++=me
fine ^jj++++=fine,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
home ^nr++++=home,
, ^zz++++=EXTRAWORD
all ^abn++++=all
right ^jj++++=right,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
my ^pp$+pp1+++=my
home ^nr++++=home.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
the ^ati++++=the
same ^ap++++=same,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
different ^jj+pred+++=different.
. ^zz++++=EXTRAWORD
Eleven ^cd++++=Eleven
years ^nns++++=years
away ^in+pl+++=away
from ^in"++++=from
anything ^pn++++=anything
makes ^vbz++++=makes
it ^pp3+it+++=it
shrink ^vb++++=shrink,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
I ^pp1a+pp1+++=I
mean ^jj++++=mean.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
guess ^vb++++=guess
maybe ^rb+hdg+++=maybe
you ^pp2+pp2+++=you
do ^vb+do+vrb++=do.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
remember ^nn+nom+++=remember
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
used ^md"++pmd"++=used
to ^to++++=to
think ^vb+vprv+++=think
that ^tht+vcmp+++=that
the ^ati++++=the
Grand ^jj+atrb+++=Grand
View ^nn++++=View
Hotel ^nn++++=Hotel
was ^vbd+bedz+vrb++=was
a ^at++++=a
regular ^jj+atrb+++=regular
little ^jj+atrb+++=little
oriental ^jj+atrb+++=oriental
palace ^nn++++=palace
that ^tht+rel+subj++=that
was ^vbd+bedz+vrb++=was
almost ^rb+hdg+++=almost
too ^rb++++=too
luxurious ^jj++++=luxurious
to ^to++++=to
be ^vbi++vrb++=be
respectable ^jj+pred+++=respectable,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
the ^ati++++=the
traveling ^nn+nom+++=traveling
men ^nns++++=men
who ^whp+rel+subj++=who
stopped ^vbd+++xvbn+=stopped
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
gods ^nns++++=gods,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
just ^rb+emph+++=just
to ^in++++=to
prance ^np++++=prance
past ^jjb++++=past
the ^ati++++=the
hotel ^npl++++=hotel
after ^in++++=after
supper ^nn++++=supper
had ^vb+hv+vrb++=had
the ^ati++++=the
Atlantic ^np++++=Atlantic
City ^nn++++=City
board ^nn++++=board
walk ^nn++++=walk
looking ^vwbg+++xvbg+=looking
like ^in++++=like
a ^at++++=a
back ^rp++++=back
alley ^npl++++=alley
on ^in++++=on
a ^at++++=a
rainy ^jj+atrb+++=rainy
night ^nn++++=night.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
everything ^pn++++=everything
had ^vb+hv+vrb++=had
sort ^rb+hdg+++=sort
of ^rb"+hdg"+++=of
shriveled ^jj+++xvbn+=shriveled
up ^rp++++=up
just ^rb+emph+++=just
like ^in++++=like
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
The ^ati++++=The
popcorn ^nn++++=popcorn
gave ^vbd+++xvbn+=gave
me ^pp1o+pp1+++=me
indigestion ^nn+nom+++=indigestion,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
burned ^vbd+++xvbnx+=burned
the ^ati++++=the
skin ^nn++++=skin
off ^in+pl+++=off
my ^pp$+pp1+++=my
nose ^nn++++=nose
popping ^vwbg+++xvbg+=popping
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Kneading ^np+++??+=Kneading
bread ^nn++++=bread
gave ^vbd+++xvbn+=gave
me ^pp1o+pp1+++=me
the ^ati++++=the
backache ^nn+++??+=backache,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
blamed ^jj+atrb++xvbn+=blamed
stuff ^nn++++=stuff
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
raise ^vb++++=raise
right ^nn++++=right.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
so ^ql++++=so
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
crazy ^jj+pred+++=crazy
to ^to+jcmp+++=to
hear ^vbi+vprv+++=hear
the ^ati++++=the
roar ^nn++++=roar
of ^in++++=of
an ^at++++=an
L ^zz++++=L
train ^nn++++=train,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sound ^nn++++=sound
of ^in++++=of
a ^at++++=a
crossing ^jj+atrb++xvbg+=crossing
policeman ^nn+nom+++=policeman's
's ^$++++=EXTRAWORD
whistle ^nn++++=whistle.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
to ^to+vcmp+++=to
thinking ^vbg+vprv++xvbg+=thinking
how ^wrb+who+whcl++=how
Michigan ^np+nom+++=Michigan
Avenue ^npl++++=Avenue
looks ^nns++++=looks,
, ^zz++++=EXTRAWORD
downtown ^rn++++=downtown,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
lights ^nns++++=lights
shining ^vwbg+++xvbg+=shining
down ^rp++++=down
on ^in++++=on
the ^ati++++=the
asphalt ^nn++++=asphalt,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
those ^dt+dem+++=those
people ^nns++++=people
eating ^vwbg+++xvbg+=eating
in ^in++++=in
the ^ati++++=the
swell ^nn++++=swell
hotels ^nns++++=hotels,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
autos ^nns+++??+=autos,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
theater ^jjr+atrb+++=theater
crowds ^nns++++=crowds
and ^cc++++=and
the ^ati++++=the
windows ^nns++++=windows,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and--well,
-- ^--+clp+++=EXTRAWORD
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
back ^jjb+pred+++=back.
. ^zz++++=EXTRAWORD
Glad ^jj++++=Glad
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went?
? ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
said ^vbd+vpub+tht0+xvbn+=said
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Because ^cs+cos+++=Because
it ^pp3+it+++=it
made ^vbd+++xvbn+=made
me ^pp1o+pp1+++=me
so ^ql++++=so
darned ^rb++++=darned
glad ^jj++++=glad
to ^to+jcmp+++=to
get ^vbi++++=get
back ^rb+phrv+++=back.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
found ^vprf+++xvbnx+=found
out ^rp+pl+++=out
one ^cd1++++=one
thing ^nn++++=thing,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
great ^jj++++=great
little ^ap++++=little
lesson ^nn++++=lesson
when ^wrb+who+++=when
you ^pp2+pp2+++=you
get ^vb++++=get
it ^pp3+it+++=it
learned ^vbd+++xvbn+=learned.
. ^zz++++=EXTRAWORD
Most ^ap+emph+++=Most
of ^in++++=of
us ^pp1o+pp1+++=us
are ^vb+ber+vrb++=are
where ^wrb+who+++=where
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are
because ^cs+cos+++=because
we ^pp1a+pp1+++=we
belong ^vb++++=belong
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
we ^pp1a+pp1+++=we
did ^vbd+dod+vrb++=didn't,
n't ^xnot++not++0=EXTRAWORD
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+aux++=be.
. ^zz++++=EXTRAWORD
Say ^vb+vpub+++=Say,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
does ^vbz+doz+aux++=does
sound ^vb++++=sound
mixed ^vbd+++xvbn+=mixed,
, ^zz++++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
straight ^jj++++=straight.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
you ^pp2+pp2+++=you
tell ^vb++++=tell
yours ^pp$$++++=yours."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
think ^vb+vprv+tht0++=think
you ^pp2+pp2+++=you've
've ^vb+hv+aux++0=EXTRAWORD
said ^vprf+++xvbnx+=said
it ^pp3+it+++=it
all ^rb+cnj+++=all,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
began ^vbd+++xvbn+=began
Guy ^np++++=Guy
Peel ^nn++++=Peel.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
queer ^jj++++=queer,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
twelve ^cd++++=twelve
years ^nns++++=years
of ^in++++=of
America ^np++++=America
will ^md+prd+++=will
spoil ^vb++++=spoil
one ^pn++++=one
for ^in++++=for
afternoon ^nn++++=afternoon
tea ^nn++++=tea,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
yew ^nn++++=yew
trees ^nns++++=trees,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
tapestries ^nns++++=tapestries,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lace ^nn++++=lace
caps ^nns++++=caps,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
roses ^nns++++=roses.
. ^zz++++=EXTRAWORD
The ^ati++++=The
mater ^jjr++++=mater
was ^vbd+bedz+vrb++=was
glad ^jj+pred+++=glad
to ^to+jcmp+++=to
see ^vbi+vprv+++=see
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
said ^vbd+vpub+tht0+xvbnx+=said
I ^pp1a+pp1+++=I
smelled ^vbd+++xvbnx+=smelled
woolly ^jj++++=woolly.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
think ^vb+vprv+++=think
a ^at++++=a
Navajo ^np+++??+=Navajo
blanket ^nn++++=blanket
is ^vbz+bez+vrb++=is
a ^at++++=a
thing ^nn++++=thing
the ^ati++++=the
Indians ^nn++++=Indians
wear ^vb++++=wear
on ^in++++=on
the ^ati++++=the
war ^nn++++=war
path ^nn++++=path,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
whether ^cs+who+++=whether
Texas ^np++++=Texas
is ^vbz+bez+vrb++=is
a ^at++++=a
state ^nn++++=state,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
a ^at++++=a
mineral ^nn++++=mineral
water ^nn++++=water.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
slow ^jj+pred+++=slow--slow.
-- ^--+clp+++=EXTRAWORD
slow ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
About ^in++++=About
the ^ati++++=the
time ^nn++++=time
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
taking ^vbg+++xvbgx+=taking
afternoon ^nn++++=afternoon
tea ^nn++++=tea,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
be ^vb+be+vrb++=be
reckoning ^nn++++=reckoning
how ^wrb+who+++=how
the ^ati++++=the
boys ^nns++++=boys
would ^md+prd+++=would
be ^vb+be+aux++=be
rounding ^vbg+++xvbgx+=rounding
up ^rp++++=up
the ^ati++++=the
cattle ^nns++++=cattle
for ^in++++=for
the ^ati++++=the
night ^nn++++=night,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
about ^in++++=about
the ^ati++++=the
time ^nn++++=time
we ^pp1a+pp1+++=we'd
'd ^md+prd+aux++0=EXTRAWORD
sit ^vb++++=sit
down ^rb+phrv+++=down
to ^in++++=to
dinner ^nn++++=dinner
something ^pn++++=something
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
whisk ^vbi++++=whisk
the ^ati++++=the
dinner ^nn++++=dinner
table ^nn++++=table,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
flowers ^nns+nom+++=flowers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
men ^nns++++=men
and ^cc++++=and
women ^nns++++=women
in ^in++++=in
evening ^nn++++=evening
clothes ^nns++++=clothes
right ^nn++++=right
out ^rp+pl+++=out
of ^in++++=of
sight ^nn++++=sight,
, ^zz++++=EXTRAWORD
like ^in++++=like
magic ^jj++++=magic,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
could ^md+pos+++=could
see ^vb+vprv+tht0++=see
the ^ati++++=the
boys ^nns++++=boys
stretched ^vwbn+++xvbn+=stretched
out ^rp+pl+++=out
in ^in++++=in
front ^in"++++=front
of ^in"++++=of
the ^ati++++=the
bunk ^nn++++=bunk
house ^npl++++=house
after ^in++++=after
their ^pp$+pp3+++=their
supper ^nn++++=supper
of ^in++++=of
bacon ^nn++++=bacon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
beans ^nns++++=beans,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
biscuit ^nn++++=biscuit,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
coffee ^nn++++=coffee.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They'd
'd ^md+prd+aux++0=EXTRAWORD
be ^vb+be+aux++=be
smoking ^vbg+++xvbgx+=smoking
their ^pp$+pp3+++=their
pipes ^nns++++=pipes
that ^tht+rel+subj++=that
smelled ^vprf+++xvbn+=smelled
to ^in++++=to
Heaven ^nn++++=Heaven,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
further ^jjb++++=further,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Wing ^nn++++=Wing
would ^md+prd+++=would
be ^vb+be+vrb++=be
squealing ^nn+nom+++=squealing
one ^pn++++=one
of ^in++++=of
his ^pp$+pp3+++=his
creepy ^nn+++??+=creepy
old ^jj+atrb+++=old
Chink ^np+++??+=Chink
songs ^nns++++=songs
out ^rp+pl+++=out
in ^in++++=in
the ^ati++++=the
kitchen ^nn++++=kitchen,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sky ^nn++++=sky
would ^md+prd+++=would
be ^vb+be+aux++=be--say,
-- ^--+clp+++=EXTRAWORD
say ^vb+vpub+++=EXTRAWORD
, ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Meron ^np++++=Meron,
, ^zz++++=EXTRAWORD
did ^vbd+dod+aux++=did
you ^pp2+pp2+++=you
ever ^rb++++=ever
see ^vb+vprv+++=see
the ^ati++++=the
night ^nn++++=night
sky ^nn++++=sky,
, ^zz++++=EXTRAWORD
out ^rp+pl+++=out
West ^np+pl+++=West?
? ^zz++++=EXTRAWORD
Purple ^jj++++=Purple,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
soft ^jj++++=soft
as ^ql++++=as
soapsuds ^nns+++??+=soapsuds,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^pn++++=so
near ^rb++++=near
that ^dt+dem+++=that
you ^pp2+pp2+++=you
want ^vb++++=want
to ^to+vcmp+++=to
reach ^vbi++++=reach
up ^rp++++=up
and ^cc++++=and
touch ^nn++++=touch
it ^pp3+it+++=it
with ^in++++=with
your ^pp$+pp2+++=your
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
Toward ^in++++=Toward
the ^ati++++=the
end ^nn++++=end
my ^pp$+pp1+++=my
mother ^npt++++=mother
used ^md"++pmd"++=used
to ^to++++=to
take ^vb++++=take
me ^pp1o+pp1+++=me
off ^rp+pl+++=off
in ^in++++=in
a ^at++++=a
corner ^nn++++=corner
and ^cc++++=and
tell ^vb++++=tell
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=hadn't
n't ^xnot++not++0=EXTRAWORD
spoken ^vprf+++xvbn+=spoken
a ^at++++=a
word ^nn++++=word
to ^in++++=to
the ^ati++++=the
little ^jj+atrb+++=little
girl ^nn++++=girl
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
in ^rb+phrv+++=in
to ^in++++=to
dinner ^nn++++=dinner,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+dem+++=that
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
forget ^vb+vprv+++=forget
my ^pp$+pp1+++=my
uncouth ^jj+atrb+++=uncouth
western ^jj+atrb+++=western
ways ^nns++++=ways
for ^in++++=for
an ^at++++=an
hour ^nn++++=hour
or ^cc++++=or
two ^cd++++=two,
, ^zz++++=EXTRAWORD
at ^rb++++=at
least ^rb"++++=least,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
I ^pp1a+pp1+++0=I'd
'd ^md"+hvd+pmd"++0=EXTRAWORD
better ^md++++=better
not ^xnot++not++=not
try ^vb++++=try
to ^to+vcmp+++=to
mingle ^vbi+++??+=mingle
with ^in++++=with
civilized ^jj+atrb+++=civilized
people ^nns++++=people.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
discovered ^vbd+vprv++xvbnx+=discovered
that ^tht+vcmp+++=that
home ^nr++++=home
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
always ^rb++++=always
the ^ati++++=the
place ^nn++++=place
where ^wrb+who+++=where
you ^pp2+pp2+++=you
were ^vbd+bed+aux++=were
born ^vpsv++agls+xvbnx+=born
and ^cc++++=and
bred ^jj++++=bred.
. ^zz++++=EXTRAWORD
Home ^nr++++=Home
is ^vbz+bez+vrb++=is
the ^ati++++=the
place ^nn++++=place
where ^wrb+who+++=where
your ^pp$+pp2+++=your
everyday ^jjb+atrb+++=everyday
clothes ^nns++++=clothes
are ^vb+ber+vrb++=are,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
where ^wrb+who+++=where
somebody ^pn++++=somebody,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
something ^pn++++=something
needs ^vbz++++=needs
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
need ^nn++++=need
me ^pp1o+pp1+++=me
over ^in++++=over
there ^rn+pl+++=there
in ^in++++=in
England ^np++++=England.
. ^zz++++=EXTRAWORD
Lord ^npt++++=Lord
no ^at++++=no!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
sick ^jj+pred+++=sick
for ^in++++=for
the ^ati++++=the
sight ^nn++++=sight
of ^in++++=of
a ^at++++=a
Navajo ^np+++??+=Navajo
blanket ^nn++++=blanket.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
shack ^nn++++=shack's
's ^vbz+bez+aux++0=EXTRAWORD
glowing ^vbg+++xvbgx+=glowing
with ^in++++=with
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
my ^pp$+pp1+++=my
books ^nns++++=books
needed ^vwbn+++xvbn+=needed
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
boys ^nns++++=boys,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
critters ^nns+nom+++=critters,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Kate ^np++++=Kate."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Kate?"
kate ^np++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
repeated ^vwbn+++xvbn+=repeated
Miss ^npt++++=Miss
Meron ^np++++=Meron,
, ^zz++++=EXTRAWORD
quickly ^rb++++=quickly.
. ^zz++++=EXTRAWORD
" ^zz++++="Kate's
kate ^np++++=EXTRAWORD
's ^$++++=EXTRAWORD
my ^pp$+pp1+++=my
horse ^nn++++=horse.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
going ^vbg+++xvbgx+=going
back ^rb+phrv+++=back
on ^in+ppvb+++=on
the ^ati++++=the
5:25 ^cd++++=5:25
to ^to++++=to-night.
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
is ^vbz+bez+vrb++=is
my ^pp$+pp1+++=my
regular ^jj+atrb+++=regular
trip ^nn++++=trip,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
came ^vbd+++xvbnx+=came
around ^in++++=around
here ^rn+pl+++=here
to ^to++++=to
buy ^vbi++++=buy
a ^at++++=a
paper ^nn++++=paper,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
it ^pp3+it+++=it
