At ^in++++=At
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
the ^ati++++=the
floor ^nn++++=floor;
; ^zz++++=EXTRAWORD
only ^rb+down+++=only
the ^ati++++=the
high ^jj+atrb+++=high
western ^jj+atrb+++=western
panes ^nns++++=panes
still ^rb+atrb+++=still
burned ^jj+++xvbn+=burned.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
he ^pp3a+pp3+++=he?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Lyle ^np++++=Lyle
covered ^vbd+++xvbn+=covered
her ^pp3o+pp3+++=her
face ^nn++++=face.
. ^zz++++=EXTRAWORD
" ^zz++++="Tell
tell ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
long ^jj+atrb+++=long
interval ^nn+nom+++=interval.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
a ^at++++=a
wagon ^nn++++=wagon
rattled ^vwbn+++xvbn+=rattled
past ^jjb++++=past;
; ^zz++++=EXTRAWORD
someone ^pn++++=someone
called ^vbd+++xvbn+=called
from ^in++++=from
the ^ati++++=the
Magnolia ^np+++??+=Magnolia;
; ^zz++++=EXTRAWORD
a ^at++++=a
hammer ^nn++++=hammer
rang ^vbd+++xvbn+=rang
once ^rb+tm+++=once
upon ^in++++=upon
iron ^nn++++=iron
and ^cc++++=and
was ^vbd+bedz+vrb++=was
still ^rb++++=still.
. ^zz++++=EXTRAWORD
" ^zz++++="Sandy."
sandy ^np++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Mary ^np++++=Mary
did ^vbd+dod+aux++=did
not ^xnot++not++=not
move ^vb++++=move.
. ^zz++++=EXTRAWORD
The ^ati++++=The
woman ^nn++++=woman
lowered ^vbd+++xvbn+=lowered
her ^pp3o+pp3+++=her
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="Sandy
sandy ^np++++=EXTRAWORD
Morton ^np++++=Morton."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
easy ^jj+pred+++=easy,
, ^zz++++=EXTRAWORD
at ^rb++++=at
a ^at++++=a
safe ^jj+atrb+++=safe
distance ^nn+nom+++=distance
and ^cc++++=and
in ^in++++=in
a ^at++++=a
comfortable ^jj+atrb+++=comfortable
chair ^nn++++=chair,
, ^zz++++=EXTRAWORD
to ^in++++=to
demand ^nn++++=demand
greatness ^nns+nom+++=greatness
from ^in++++=from
the ^ati++++=the
human ^jj+atrb+++=human
heart ^nn++++=heart.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
may ^md+pos+++=may
require ^vb+vsua+++=require
forgiveness ^nns+nom+++=forgiveness,
, ^zz++++=EXTRAWORD
renunciation ^nn+nom+++=renunciation,
, ^zz++++=EXTRAWORD
maternal ^jj+atrb+++=maternal
devotion ^nn+nom+++=devotion,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
perfect ^jj+atrb+++=perfect
justice ^nn++++=justice,
, ^zz++++=EXTRAWORD
all ^abn++++=all
before ^in++++=before
the ^ati++++=the
turning ^jj+++xvbg+=turning
of ^in++++=of
a ^at++++=a
page ^nn++++=page.
. ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Mary ^np++++=Mary
had ^vb+hv+vrb++=had
no ^at++++=no
such ^abl++++=such
leisure ^nn++++=leisure.
. ^zz++++=EXTRAWORD
The ^ati++++=The
name ^nn++++=name
entered ^vbd+++xvbn+=entered
the ^ati++++=the
little ^jj+atrb+++=little
schoolroom ^nn++++=schoolroom
and ^cc++++=and
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
alter ^vbi++++=alter
every ^at++++=every
familiar ^jj+atrb+++=familiar
object ^nn++++=object:
: ^zz++++=EXTRAWORD
the ^ati++++=the
mended ^jj+atrb++xvbn+=mended
shutter ^nn++++=shutter,
, ^zz++++=EXTRAWORD
the ^ati++++=the
water ^nn++++=water
bucket ^nn++++=bucket,
, ^zz++++=EXTRAWORD
Tommy ^np++++=Tommy's
's ^$++++=EXTRAWORD
slate ^nn++++=slate,
, ^zz++++=EXTRAWORD
the ^ati++++=the
empty ^jj+atrb+++=empty
place ^nn++++=place
upon ^in++++=upon
the ^ati++++=the
desk ^nn++++=desk
where ^wrb+who+++=where
the ^ati++++=the
azaleas ^nns++++=azaleas
had ^vbd+hvd+aux++=had
lain ^vprf+++xvbn+=lain.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are
certain ^jj+pred+++=certain?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Lyle ^np++++=Lyle
stared ^vbd+++xvbn+=stared
at ^rb++++=at
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="Forgive
forgive ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Miss ^npt++++=Miss
Mary ^np++++=Mary.
. ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in+emph+++=EXTRAWORD
course ^nn+emph"+++=course
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+aux++=was
drunk ^vpsv++agls+xvbnx+=drunk
half ^abn++++=half
the ^ati++++=the
time ^nn++++=time
then ^rn+tm+++=then,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
woman ^nn++++=woman
went ^vbd+++xvbn+=went
on ^in++++=on
rapidly ^rb++++=rapidly.
. ^zz++++=EXTRAWORD
" ^zz++++="He'd
he ^pp3a+pp3+++0=EXTRAWORD
'd ^md+prd+aux++=EXTRAWORD
just ^rb+emph+splt++=just
struck ^vprf+++xvbnx+=struck
money ^nn++++=money.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
promises ^nns++++=promises
then ^rn+tm+++=then
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=wasn't.
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
sayin ^nn+++??+=sayin'
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
innocent ^jj+pred+++=innocent.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
a ^at++++=a
fool ^nn++++=fool.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
boy ^nn++++=boy
came ^vbd+++xvbn+=came,
, ^zz++++=EXTRAWORD
Sandy ^jj++++=Sandy
offered ^jj+++xvbn+=offered
to ^to++++=to
marry ^vbi++++=marry
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Mary ^np++++=Mary's
's ^$++++=EXTRAWORD
hand ^nn++++=hand
tightened ^vbd+++xvbn+=tightened
on ^in++++=on
the ^ati++++=the
desk ^nn++++=desk.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
refused ^vbd+++xvbn+=refused?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why?"
why ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
he ^pp3a+pp3+++=he
offered ^vbd+++xvbnx+=offered
from ^in++++=from
shame ^nn++++=shame,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
love ^nn++++=love.
. ^zz++++=EXTRAWORD
Because ^cs+cos+++=Because
I ^pp1a+pp1+++=I
hated ^vbd+++xvbnx+=hated
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Because ^cs+cos+++=Because
I ^pp1a+pp1+++=I
hated ^vbd+++xvbnx+=hated
myself ^ppl+pp1+++=myself
more ^ql++++=more
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Choose ^vb++++=Choose
any ^dti++++=any
reason ^nn++++=reason
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
find ^vb+vprv+++=find
a ^at++++=a
bad ^jj+atrb+++=bad
one ^pn++++=one."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
since ^in++++=since
then ^rn+tm+++=then?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
brought ^vpsv++agls+xvbnx+=brought
money ^nn++++=money.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
sent ^vbd+++xvbnx+=sent
it ^pp3+it+++=it
back ^jjb++++=back
till ^in++++=till
Tommy ^np++++=Tommy
needed ^vwbn+++xvbn+=needed
things ^nns++++=things.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
watches ^vbz++++=watches
the ^ati++++=the
boy ^nn++++=boy.
. ^zz++++=EXTRAWORD
Tommy ^np++++=Tommy
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know.
. ^zz++++=EXTRAWORD
Sandy ^np++++=Sandy
thinks ^vbz+vprv+++=thinks
maybe ^rb+hdg+++=maybe
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
let ^vb+++xvbn+=let
him ^pp3o+pp3+++=him
speak ^vb++++=speak
some ^dti++++=some
day ^nn++++=day."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
new ^jj+atrb+++=new
slate ^nn++++=slate
flashed ^vbd+++xvbn+=flashed
in ^in++++=in
Miss ^npt++++=Miss
Mary ^np++++=Mary's
's ^$++++=EXTRAWORD
memory ^nn++++=memory;
; ^zz++++=EXTRAWORD
the ^ati++++=the
child ^nn++++=child's
's ^$++++=EXTRAWORD
arms ^nns++++=arms
about ^in++++=about
Sandy ^np++++=Sandy's
's ^$++++=EXTRAWORD
neck ^nn++++=neck;
; ^zz++++=EXTRAWORD
the ^ati++++=the
man ^nn++++=man's
's ^$++++=EXTRAWORD
broken ^vpsv++agls+xvbnx+=broken
sentence ^nn+nom+++=sentence
beneath ^in+pl+++=beneath
the ^ati++++=the
pines ^nns++++=pines.
. ^zz++++=EXTRAWORD
" ^zz++++="I've
i ^pp1a+pp1+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
been ^vprf+ben+vrb+xvbnx+=been
bad ^jj++++=bad,
, ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Mary ^np++++=Mary."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
truth ^nn++++=truth
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
near ^in+pl+++=near
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
asking ^vbg+vsua++xvbg+=asking
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
told ^vpsv++agls+xvbnx+=told,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
supplied ^vprf+++xvbnx+=supplied
courage ^nn+nom+++=courage
only ^rb+down+++=only
in ^in++++=in
the ^ati++++=the
abstract ^nn++++=abstract.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Lyle ^np++++=Lyle
slipped ^vbd+++xvbn+=slipped
from ^in++++=from
the ^ati++++=the
bench ^nn++++=bench
to ^in++++=to
her ^pp$+pp3+++=her
knees ^nns++++=knees.
. ^zz++++=EXTRAWORD
" ^zz++++="Take
take ^vb++++=EXTRAWORD
him ^pp3o+pp3+++=him!
! ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You're
're ^vb+ber+vrb++0=EXTRAWORD
clean ^jj+pred+++=clean.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You're
're ^vb+ber+aux++0=EXTRAWORD
educated ^vpsv++agls+xvbnx+=educated.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
can ^md+pos+++=can
make ^vb++++=make
him ^pp3o+pp3+++=him
forget ^vb+vprv+++=forget
this ^dt+dem+++=this
place ^nn++++=place.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
never ^rb++splt++=never
come ^vb++++=come
after ^in++++=after
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
tell ^vb++++=tell
him ^pp3o+pp3+++=him
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
dead ^jj+pred+++=dead
if ^cs+cnd+++=if
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
better ^jjr++++=better.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
take ^vb++++=take
him ^pp3o+pp3+++=him!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Mary ^np++++=Mary
bent ^vbd+++xvbn+=bent
quickly ^rb++++=quickly
and ^cc++++=and
lifted ^vbd+++xvbn+=lifted
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
not ^xnot++not++=not
kneel ^vb++++=kneel
to ^in++++=to
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+tht0++=know
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
his ^pp$+pp3+++=his
mother ^nn++++=mother."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
For ^in++++=For
the ^ati++++=the
first ^od++++=first
time ^nn++++=time
the ^ati++++=the
woman ^nn++++=woman
began ^vbd+++xvbn+=began
to ^to++++=to
weep ^vbi++++=weep.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
did ^vbd+dod+vrb++=did
so ^rb++++=so
silently ^rb+cnj+++=silently,
, ^zz++++=EXTRAWORD
with ^in++++=with
her ^pp$+pp3+++=her
face ^nn++++=face
turned ^vbd+++xvbn+=turned
away ^rb+cnj+++=away,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
tears ^nns++++=tears
also ^rb++++=also
were ^vbd+bed+vrb++=were
an ^at++++=an
indecency ^nn+++??+=indecency
for ^in++++=for
which ^whp+rel+pied++=which
Red ^jj+atrb+++=Red
Gulch ^np+++??+=Gulch
might ^md+pos+++=might
punish ^vb++++=punish
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Mary ^np++++=Mary
stood ^vbd+++xvbn+=stood
beside ^in+pl+++=beside
her ^pp$+pp3+++=her
while ^cs+sub+++=while
the ^ati++++=the
darkness ^nns+nom+++=darkness
gathered ^vbd+++xvbn+=gathered.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
saw ^vbd+vprv++xvbnx+=saw,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
believed ^vbd+vprv+tht0+xvbn+=believed
she ^pp3a+pp3+++=she
saw ^vbd+vprv++xvbnx+=saw,
, ^zz++++=EXTRAWORD
the ^ati++++=the
life ^nn++++=life
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
almost ^rb+hdg+splt++=almost
chosen ^vprf+++xvbnx+=chosen:
: ^zz++++=EXTRAWORD
Sandy ^np++++=Sandy
at ^rb++++=at
her ^pp$+pp3+++=her
gate ^nn++++=gate,
, ^zz++++=EXTRAWORD
Sandy ^np++++=Sandy
with ^in++++=with
books ^nns++++=books
beneath ^in+pl+++=beneath
his ^pp$+pp3+++=his
arm ^nn++++=arm,
, ^zz++++=EXTRAWORD
Sandy ^np++++=Sandy's
's ^$++++=EXTRAWORD
altered ^vbd+++xvbn+=altered
laughter ^nn+nom+++=laughter,
, ^zz++++=EXTRAWORD
the ^ati++++=the
azaleas ^nns++++=azaleas
renewing ^vwbg+++xvbg+=renewing
themselves ^ppls+pp3+++=themselves
each ^dt++++=each
spring ^vb++++=spring.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
behind ^in+pl+++=behind
these ^dt+pdem+++=these
came ^vbd+++xvbn+=came
the ^ati++++=the
child ^nn++++=child,
, ^zz++++=EXTRAWORD
carrying ^vbg+++xvbg+=carrying
a ^at++++=a
cracked ^jj+atrb++xvbn+=cracked
slate ^nn++++=slate;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
behind ^in+pl+++=behind
the ^ati++++=the
child ^nn++++=child,
, ^zz++++=EXTRAWORD
the ^ati++++=the
kneeling ^jj+atrb++xvbg+=kneeling
woman ^nn++++=woman.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
take ^vb++++=take
Tommy ^np++++=Tommy,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Lyle ^np++++=Lyle
caught ^vbd+++xvbn+=caught
her ^pp$+pp3+++=her
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
must ^md+nec+++=must
tell ^vb++++=tell
his ^pp$+pp3+++=his
father ^nn++++=father
tonight ^nr+tm+++=tonight."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
hand ^nn++++=hand
fell ^vbd+++xvbn+=fell.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
ca ^np++++=can't."
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
must ^md+nec+++=must.
. ^zz++++=EXTRAWORD
Tell ^vb++++=Tell
him ^pp3o+pp3+++=him
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know.
. ^zz++++=EXTRAWORD
Tell ^vb++++=Tell
him ^pp3o+pp3+++=him
Tommy ^np++++=Tommy
goes ^vbz++++=goes
with ^in++++=with
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He'll
he ^pp3a+pp3+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
follow ^vb+vprv+++=follow."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Tell
tell ^vb++++=EXTRAWORD
him ^pp3o+pp3+++=him
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
never ^rb++++=never
to ^to++++=to
follow ^vbi+vprv+++=follow
us ^pp1o+pp1+++=us."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Lyle ^np++++=Lyle
looked ^vbd+++xvbn+=looked
at ^rb++++=at
her ^pp$+pp3+++=her
with ^in++++=with
something ^pn++++=something
like ^in++++=like
pity ^nn++++=pity.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
never ^rb++++=never
see ^vb+vprv+++=see
the ^ati++++=the
boy ^nn++++=boy?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Mary ^np++++=Mary's
's ^$++++=EXTRAWORD
face ^nn++++=face
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
pale ^nn++++=pale.
. ^zz++++=EXTRAWORD
" ^zz++++="Tell
tell ^vb++++=EXTRAWORD
him ^pp3o+pp3+++=him
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
my ^pp$+pp1+++=my
condition ^nn+nom+++=condition."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
turned ^vbd+++xvbnx+=turned
toward ^in++++=toward
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sunset ^nn++++=sunset
was ^vbd+bedz+aux++=was
gone ^vpsv++agls+xvbnx+=gone.
. ^zz++++=EXTRAWORD
Red ^jj+atrb+++=Red
Gulch ^np+++??+=Gulch
had ^vbd+hvd+aux++=had
sunk ^vprf+++xvbnx+=sunk
into ^in++++=into
shadow ^nn++++=shadow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^pn++++=one
by ^in++++=by
one ^cd1++++=one
the ^ati++++=the
lamps ^nns++++=lamps
of ^in++++=of
the ^ati++++=the
saloons ^nns+++??+=saloons
came ^vbd+++xvbn+=came
out ^rp+pl+++=out
along ^in++++=along
the ^ati++++=the
road ^nn++++=road.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stage ^nn++++=stage
left ^vbd+++xvbn+=left
at ^rb++++=at
six ^cd++++=six
the ^ati++++=the
next ^ap++++=next
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
Long ^rb++++=Long
before ^cs+sub+++=before
that ^dt+dem+++=that
hour ^nn++++=hour
the ^ati++++=the
settlement ^nn+nom+++=settlement
had ^vbd+hvd+aux++=had
gathered ^vprf+++xvbnx+=gathered
to ^in++++=to
witness ^nns+nom+++=witness
Miss ^npt++++=Miss
Mary ^np++++=Mary's
's ^$++++=EXTRAWORD
departure ^nn++++=departure.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
trunk ^nn++++=trunk
was ^vbd+bedz+aux++=was
strapped ^vpsv++agls+xvbnx+=strapped
behind ^in+strn+++=behind;
; ^zz++++=EXTRAWORD
a ^at++++=a
carpetbag ^nn++++=carpetbag
occupied ^vbd+++xvbn+=occupied
the ^ati++++=the
roof ^nn++++=roof;
; ^zz++++=EXTRAWORD
parcels ^nns++++=parcels
of ^in++++=of
impractical ^jj+atrb+++=impractical
food ^nn++++=food
filled ^vbd+++xvbn+=filled
the ^ati++++=the
interior ^nn++++=interior.
. ^zz++++=EXTRAWORD
Yuba ^np+++??+=Yuba
Bill ^nn++++=Bill
sat ^vbd+++xvbn+=sat
on ^in++++=on
the ^ati++++=the
box ^nn++++=box
in ^in++++=in
funereal ^jj+atrb+++=funereal
dignity ^nn+nom+++=dignity.
. ^zz++++=EXTRAWORD
The ^ati++++=The
children ^nns++++=children
stood ^vbd+++xvbn+=stood
in ^in++++=in
a ^at++++=a
miserable ^jj+atrb+++=miserable
row ^nn++++=row,
, ^zz++++=EXTRAWORD
scrubbed ^j+++xvbn+=scrubbed
beyond ^in++++=beyond
recognition ^nn+nom+++=recognition.
. ^zz++++=EXTRAWORD
Tommy ^np++++=Tommy,
, ^zz++++=EXTRAWORD
bewildered ^j+++xvbn+=bewildered
but ^cc+phrs+++=but
silent ^jj++++=silent,
, ^zz++++=EXTRAWORD
sat ^j+++xvbn+=sat
beside ^in+pl+++=beside
Miss ^npt++++=Miss
Mary ^np++++=Mary.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
mother ^nn++++=mother
had ^vb+hv+aux++=had
not ^xnot++not++=not
come ^vb++++=come.
. ^zz++++=EXTRAWORD
Neither ^dt++neg++=Neither
had ^vb+hv+vrb++=had
Sandy ^np++++=Sandy.
. ^zz++++=EXTRAWORD
Colonel ^npt++++=Colonel
Starbottle ^np+++??+=Starbottle
made ^vbd+++xvbn+=made
a ^at++++=a
speech ^nn++++=speech,
, ^zz++++=EXTRAWORD
lost ^j+++xvbn+=lost
its ^pp$+it+++=its
central ^jj+atrb+++=central
idea ^nn++++=idea,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
concluded ^vpsv++by+xvbn+=concluded
by ^in++++=by
removing ^xvbg+++xvbg+=removing
his ^pp$+pp3+++=his
hat ^nn++++=hat.
. ^zz++++=EXTRAWORD
The ^ati++++=The
trustees ^nns+nom+++=trustees
shook ^vbd+++xvbn+=shook
Miss ^npt++++=Miss
Mary ^np++++=Mary's
's ^$++++=EXTRAWORD
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
The ^ati++++=The
children ^nns++++=children
cried ^vbd+++xvbn+=cried
openly ^rb++++=openly.
. ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Mary ^np++++=Mary
kissed ^vbd+++xvbn+=kissed
each ^ppls++++=each
one ^pn++++=one,
, ^zz++++=EXTRAWORD
adjusted ^xvbn+++xvbn+=adjusted
Tommy ^np++++=Tommy's
's ^$++++=EXTRAWORD
collar ^nn++++=collar,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
entered ^vbd+++xvbn+=entered
the ^ati++++=the
coach ^nn++++=coach.
. ^zz++++=EXTRAWORD
Yuba ^np+++??+=Yuba
Bill ^nn++++=Bill
gathered ^vbd+++xvbn+=gathered
the ^ati++++=the
reins ^nns++++=reins.
. ^zz++++=EXTRAWORD
As ^in++++=As
the ^ati++++=the
stage ^nn++++=stage
moved ^vbd+++xvbn+=moved
up ^rp++++=up
the ^ati++++=the
road ^nn++++=road,
, ^zz++++=EXTRAWORD
Tommy ^np++++=Tommy
pressed ^vbd+++xvbn+=pressed
his ^pp$+pp3+++=his
face ^nn++++=face
to ^in++++=to
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
passed ^vbd+++xvbnx+=passed
the ^ati++++=the
schoolhouse ^nn+++??+=schoolhouse,
, ^zz++++=EXTRAWORD
the ^ati++++=the
spring ^nn++++=spring,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
turn ^nn++++=turn
where ^wrb+who+++=where
the ^ati++++=the
azalea ^nn++++=azalea
bush ^nn++++=bush
leaned ^vbd+++xvbn+=leaned
over ^in++++=over
the ^ati++++=the
dust ^nn++++=dust.
. ^zz++++=EXTRAWORD
" ^zz++++="Stop!"
stop ^vb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
cried ^vbd+++xvbnx+=cried.
