I ^pp1a+pp1+++=I
artistic ^jj+atrb+++=artistic
circle ^nn++++=circle,
, ^zz++++=EXTRAWORD
the ^ati++++=the
reforming ^jj+atrb+++=reforming
circle ^nn++++=circle,
, ^zz++++=EXTRAWORD
the ^ati++++=the
wealthy ^jj+atrb+++=wealthy
circle ^nn++++=circle
that ^tht+rel+obj++=that
envies ^nns+++??+=envies
crime ^nn++++=crime,
, ^zz++++=EXTRAWORD
the ^ati++++=the
criminal ^jj+atrb+++=criminal
circle ^nn++++=circle
that ^tht+rel+++=that
imitates ^nns+nom+++=imitates
wealth ^nn++++=wealth
" ^zz++++="
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+vrb++=have
material ^nn++++=material,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Appleplex ^np+++??+=Appleplex.
. ^zz++++=EXTRAWORD
" ^zz++++="Menus,
menus ^nns+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
guest ^nn++++=guest
lists ^nns++++=lists,
, ^zz++++=EXTRAWORD
quarrels ^nns++++=quarrels,
, ^zz++++=EXTRAWORD
dedications ^nns+nom+++=dedications,
, ^zz++++=EXTRAWORD
changes ^nns++++=changes
of ^in++++=of
address ^nns+nom+++=address."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in+emph+++=EXTRAWORD
course ^nn+emph"+++=course
you ^pp2+pp2+++=you
have ^vb+hv+vrb++=have."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
might ^md+pos+++=might
begin ^vb++++=begin
Thursday ^nr++++=Thursday."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
not ^xnot++not++=not
now ^rn+tm+++=now?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Appleplex ^np+++??+=Appleplex
consulted ^vwbn+++xvbn+=consulted
his ^pp$+pp3+++=his
watch ^nn++++=watch
and ^cc++++=and
rose ^nn+++xvbn+=rose.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+aux++=am
dining ^vbg+++xvbgx+=dining
with ^in++++=with
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Howexden ^np++++=Howexden."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Eeldrop ^np+++??+=Eeldrop
regarded ^vwbn+++xvbn+=regarded
him ^pp3o+pp3+++=him
with ^in++++=with
disappointment ^nn+nom+++=disappointment.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Howexden ^np++++=Howexden
maintained ^vbd+vpub++xvbn+=maintained
a ^at++++=a
Pekinese ^np+nom++??+=Pekinese,
, ^zz++++=EXTRAWORD
a ^at++++=a
political ^jj+atrb+++=political
salon ^nn++++=salon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
an ^at++++=an
unalterable ^jj+atrb+++=unalterable
conviction ^nn+nom+++=conviction
that ^tht+ncmp+++=that
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
discovered ^vprf+++xvbnx+=discovered
Appleplex ^np+++??+=Appleplex.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
cannot ^md+pos+not++=cannot
go ^vb++++=go
from ^in++++=from
this ^dt+dem+++=this
discussion ^nn++++=discussion
to ^in++++=to
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Howexden ^np++++=Howexden."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="On
on ^in++++=EXTRAWORD
the ^ati++++=the
contrary ^nn+nom+++=contrary,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
placing ^nvbg+++xvbg+=placing
Edith ^np++++=Edith's
's ^$++++=EXTRAWORD
life ^nn++++=life
beneath ^in+pl+++=beneath
his ^pp$+pp3+++=his
arm ^nn++++=arm,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
where ^wrb+who+++=where
the ^ati++++=the
discussion ^nn++++=discussion
goes ^vbz++++=goes."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
