This ^dt+pdem+++=This
sitting ^vbg+++xvbg+=sitting
in ^in++++=in
boxes ^nns++++=boxes
in ^in++++=in
New ^jj+atrb+++=New
York ^np++++=York,
, ^zz++++=EXTRAWORD
Philadelphia ^np++++=Philadelphia,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Chicago ^np++++=Chicago,
, ^zz++++=EXTRAWORD
calm ^nn++++=calm
amid ^in++++=amid
fashionable ^jj+atrb+++=fashionable
throngs ^nns++++=throngs
while ^cs+sub+++=while
thousands ^cds++++=thousands
murmured ^jj+++xvbn+=murmured,
, ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
Schlachweiler ^np+nom+++=Schlachweiler's
's ^$++++=EXTRAWORD
wife ^nn++++=wife."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^in++++=At
night ^nn++++=night
she ^pp3a+pp3+++=she
dreamed ^vbd+vprv++xvbnx+=dreamed
of ^in++++=of
white ^jj+atrb+++=white
diamonds ^nns++++=diamonds
under ^in++++=under
the ^ati++++=the
sun ^nn++++=sun
and ^cc++++=and
Rudie ^np+++??+=Rudie
winding ^vwbg+++xvbg+=winding
up ^in+cmpx+++=up
against ^in"++++=against
a ^at++++=a
sky ^nn++++=sky
full ^jj++++=full
of ^in++++=of
flags ^nns++++=flags.
. ^zz++++=EXTRAWORD
November ^nr+nom+++=November
first ^od++++=first
arrived ^vprf+++xvbn+=arrived
gray ^np++++=gray
and ^cc++++=and
wet ^nn++++=wet.
. ^zz++++=EXTRAWORD
Henry ^np++++=Henry
brought ^vbd+++xvbn+=brought
the ^ati++++=the
automobile ^nn+++??+=automobile
around ^rp++++=around
at ^rb++++=at
nine ^cd++++=nine.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
red ^jj+atrb+++=red
touring ^nn++++=touring
car ^nn++++=car
with ^in++++=with
brass ^nn++++=brass
lamps ^nns++++=lamps
and ^cc++++=and
the ^ati++++=the
temperament ^nn+nom+++=temperament
of ^in++++=of
Pug ^np+++??+=Pug
Mullen ^np+++??+=Mullen.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Keller ^np++++=Keller
packed ^vbd+++xvbn+=packed
sandwiches ^nns++++=sandwiches
as ^cs+sub+++=as
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
crossing ^vbg+++xvbgx+=crossing
the ^ati++++=the
Andes ^np+++??+=Andes.
. ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
wore ^vbd+++xvbn+=wore
a ^at++++=a
dark ^jj+atrb+++=dark
blue ^jj+atrb+++=blue
traveling ^nn+nom+++=traveling
coat ^nn++++=coat
and ^cc++++=and
a ^at++++=a
hat ^nn++++=hat
wide ^jj++++=wide
enough ^dt++++=enough
to ^in++++=to
influence ^nn+nom+++=influence
traffic ^nn++++=traffic.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+whq++=EXTRAWORD
are ^vb+ber+aux++=are
we ^pp1a+pp1+++=we
going ^vbg+++xvbg+=going?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Bellford."
bellford ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
he ^pp3a+pp3+++=he
there ^rn+pl+++=there?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yup."
yup ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
is ^vbz+bez+aux++=is
he ^pp3a+pp3+++=he
doing ^vbg+++xvbg+=doing?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You'll
you ^pp2+pp2+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
see ^vb+vprv+++=see."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Bellford ^np+++??+=Bellford
was ^vbd+bedz+vrb++=was
forty ^cd++++=forty
miles ^nns++++=miles
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
The ^ati++++=The
roads ^nns++++=roads
were ^vbd+bed+vrb++=were
deep ^jj+pred+++=deep,
, ^zz++++=EXTRAWORD
the ^ati++++=the
wind ^nn++++=wind
was ^vbd+bedz+vrb++=was
sharp ^jj+pred+++=sharp,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Henry ^np++++=Henry
discussed ^vwbn+++xvbn+=discussed
carburetors ^nns++++=carburetors.
. ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
scarcely ^rb+down+++=scarcely
heard ^vbd+vprv++xvbn+=heard
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
In ^in++++=In
her ^pp$+pp3+++=her
mind ^nn++++=mind
Rudie ^np+++??+=Rudie
was ^vbd+bedz+aux++=was
perhaps ^rb++splt++=perhaps
coaching ^vbg+++xvbgx+=coaching
at ^rb++++=at
an ^at++++=an
athletic ^jj+atrb+++=athletic
club ^nn++++=club,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
consulting ^jj+++xvbg+=consulting
with ^in++++=with
a ^at++++=a
major ^jj++++=major-league
- ^zz++++=EXTRAWORD
league ^nn++++=EXTRAWORD
scout ^nn++++=scout,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
keeping ^vbg+++xvbg+=keeping
fit ^nn++++=fit
in ^in++++=in
a ^at++++=a
gymnasium ^nn++++=gymnasium
where ^wrb+who+++=where
other ^ap++++=other
heroes ^nns++++=heroes
recognized ^vwbn+++xvbn+=recognized
him ^pp3o+pp3+++=him
as ^ql++++=as
their ^pp$+pp3+++=their
equal ^jj++++=equal.
. ^zz++++=EXTRAWORD
At ^in++++=At
noon ^nn++++=noon
they ^pp3a+pp3+++=they
entered ^vbd+++xvbnx+=entered
Bellford ^np++++=Bellford's
's ^$++++=EXTRAWORD
business ^nns+nom+++=business
district ^nn++++=district.
. ^zz++++=EXTRAWORD
Henry ^np++++=Henry
stopped ^vbd+++xvbn+=stopped
before ^in++++=before
the ^ati++++=the
Regal ^np++++=Regal
Shoe ^nn++++=Shoe
Emporium ^np+++??+=Emporium.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
narrow ^jj+atrb+++=narrow
shop ^nn++++=shop
with ^in++++=with
two ^cd++++=two
gilt ^jj+atrb+++=gilt
boots ^nns++++=boots
hanging ^vwbg+++xvbg+=hanging
over ^in++++=over
the ^ati++++=the
door ^nn++++=door
and ^cc++++=and
a ^at++++=a
window ^nn++++=window
full ^jj++++=full
of ^in++++=of
patent ^nn++++=patent-leather
- ^zz++++=EXTRAWORD
leather ^nn++++=EXTRAWORD
shoes ^nns++++=shoes
arranged ^vwbn+vsua++xvbn+=arranged
around ^rp++++=around
a ^at++++=a
plaster ^nn+nom+++=plaster
swan ^nn++++=swan.
. ^zz++++=EXTRAWORD
A ^at++++=A
sign ^nn++++=sign
announced ^vbd+vpub++xvbn+=announced:
: ^zz++++=EXTRAWORD
Fall ^nn++++=FALL
Footwear ^nn++++=FOOTWEAR
Event ^nn++++=EVENT
Courtesy ^nn++++=COURTESY
Comfort ^nn++++=COMFORT
Correct ^jj++++=CORRECT
Fitting ^jj+++xvbg+=FITTING
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
are ^vb+ber+vrb++=are
we ^pp1a+pp1+++=we
stopping ^nvbg+++xvbg+=stopping
here ^rn+pl+++=here?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Thought
thought ^nn+++xvbn+=EXTRAWORD
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
look ^vb++++=look
at ^rb++++=at
some ^dti++++=some
shoes ^nns++++=shoes,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Henry ^np++++=Henry
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Now?"
now ^rn+tm+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Good
good ^jj++++=EXTRAWORD
a ^at++++=a
time ^nn++++=time
as ^in++++=as
any ^dti++++=any."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
followed ^vbd+vprv++xvbn+=followed,
, ^zz++++=EXTRAWORD
first ^rb++++=first
with ^in++++=with
impatience ^nn+nom+++=impatience,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
with ^in++++=with
suspicion ^nn++++=suspicion.
. ^zz++++=EXTRAWORD
The ^ati++++=The
shop ^nn++++=shop
smelled ^vbd+++xvbn+=smelled
of ^in++++=of
leather ^nn++++=leather,
, ^zz++++=EXTRAWORD
floor ^nn++++=floor
wax ^nn++++=wax,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
feet ^nns++++=feet
nobly ^rb++++=nobly
endured ^vbd+++xvbn+=endured
for ^in++++=for
commercial ^jj+atrb+++=commercial
purposes ^nns++++=purposes.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
clerks ^nns++++=clerks
moved ^vbd+++xvbn+=moved
among ^in++++=among
the ^ati++++=the
chairs ^nns++++=chairs.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
was ^vbd+bedz+vrb++=was
bald ^jj+pred+++=bald,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
had ^vb+hv+vrb++=had
a ^at++++=a
mustache ^nn+++??+=mustache,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^cd1++++=one
stood ^vbd+++xvbn+=stood
at ^rb++++=at
the ^ati++++=the
rear ^nn++++=rear
in ^in++++=in
a ^at++++=a
black ^jj+atrb+++=black
alpaca ^nn+++??+=alpaca
coat ^nn++++=coat.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
third ^od++++=third
clerk ^nn++++=clerk
turned ^vbd+++xvbn+=turned.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
Rudie ^np+++??+=Rudie.
. ^zz++++=EXTRAWORD
For ^in++++=For
one ^cd1++++=one
second ^od++++=second
nobody ^pn++++=nobody
moved ^vbd+++xvbn+=moved.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
no ^at++++=no
cap ^nn++++=cap
tilted ^vbd+++xvbn+=tilted
above ^rb++++=above
his ^pp$+pp3+++=his
yellow ^jj+atrb+++=yellow
hair ^nn++++=hair.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
hair ^nn++++=hair
was ^vbd+bedz+aux++=was
parted ^vpsv++agls+xvbnx+=parted
carefully ^rb++++=carefully
and ^cc++++=and
plastered ^vbd+++xvbn+=plastered
down ^rp++++=down.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
white ^jj+atrb+++=white
uniform ^nn++++=uniform,
, ^zz++++=EXTRAWORD
no ^at++++=no
gray ^np++++=gray
road ^npl++++=road
suit ^nn++++=suit,
, ^zz++++=EXTRAWORD
no ^at++++=no
stitched ^jj+atrb++xvbn+=stitched
town ^nn++++=town
name ^nn++++=name
across ^in+pl+++=across
his ^pp$+pp3+++=his
chest ^nn++++=chest.
. ^zz++++=EXTRAWORD
The ^ati++++=The
black ^jj+atrb+++=black
shop ^nn++++=shop
coat ^nn++++=coat
hung ^vbd+++xvbn+=hung
from ^in++++=from
his ^pp$+pp3+++=his
shoulders ^nns+nom+++=shoulders
and ^cc++++=and
buttoned ^vbd+++xvbn+=buttoned
high ^jj++++=high
at ^rb++++=at
the ^ati++++=the
throat ^nn++++=throat.
. ^zz++++=EXTRAWORD
A ^at++++=A
tape ^nn++++=tape
measure ^nn++++=measure
drooped ^vbd+++xvbn+=drooped
from ^in++++=from
his ^pp$+pp3+++=his
pocket ^nn++++=pocket.
. ^zz++++=EXTRAWORD
In ^in++++=In
one ^cd1++++=one
hand ^nn++++=hand
he ^pp3a+pp3+++=he
held ^vbd+vprv++xvbnx+=held
a ^at++++=a
shoehorn ^nn++++=shoehorn.
. ^zz++++=EXTRAWORD
The ^ati++++=The
blonde ^jj+atrb+++=blonde
god ^nn++++=god
of ^in++++=of
summer ^nn++++=summer
rubbed ^vbd+++xvbn+=rubbed
his ^pp$+pp3+++=his
hands ^nns++++=hands
together ^nn+nom+++=together.
. ^zz++++=EXTRAWORD
" ^zz++++="How-do?"
how ^wrb+who+++=EXTRAWORD
- ^zz++++=EXTRAWORD
do ^vb+do+vrb++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
stared ^vbd+++xvbn+=stared.
. ^zz++++=EXTRAWORD
Rudie ^np++++=Rudie's
's ^$++++=EXTRAWORD
face ^vb++++=face
flamed ^vbd+++xvbn+=flamed
with ^in++++=with
joy ^nn++++=joy.
. ^zz++++=EXTRAWORD
" ^zz++++="Ivy!
ivy ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Gee ^np++++=Gee,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
been ^vprf+ben+aux+xvbnx+=been
counting ^vbg+++xvbgx+=counting
the ^ati++++=the
days ^nns++++=days!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
bald ^jj+atrb+++=bald
clerk ^nn++++=clerk
looked ^vbd+++xvbn+=looked
up ^rp++++=up.
. ^zz++++=EXTRAWORD
The ^ati++++=The
mustached ^jj+atrb++xvbn+=mustached
clerk ^nn++++=clerk
smiled ^vbd+++xvbn+=smiled
as ^ql++++=as
clerks ^nns++++=clerks
do ^vb+do+vrb++=do
when ^wrb+who+++=when
romance ^nn+nom+++=romance
enters ^vbz++++=enters
during ^in++++=during
a ^at++++=a
slow ^jj+atrb+++=slow
hour ^nn++++=hour.
. ^zz++++=EXTRAWORD
Rudie ^np+++??+=Rudie
hurried ^vbd+++xvbn+=hurried
forward ^rb++++=forward.
. ^zz++++=EXTRAWORD
" ^zz++++="Well!"
well ^rb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Henry ^np++++=Henry.
. ^zz++++=EXTRAWORD
" ^zz++++="Schlachweiler!
schlachweiler ^jjr++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Did ^vbd+dod+aux++=Didn't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+tht0++=know
you ^pp2+pp2+++=you
were ^vbd+bed+vrb++=were
here ^rn+pl+++=here."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Henry ^np++++=Henry
was ^vbd+bedz+vrb++=was
a ^at++++=a
liar ^nn++++=liar,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
a ^at++++=a
civic ^jj+atrb+++=civic
one ^pn++++=one.
. ^zz++++=EXTRAWORD
" ^zz++++="Yessir,
yessir ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Keller ^np++++=Keller.
. ^zz++++=EXTRAWORD
Started ^j+++xvbn+=Started
two ^cd++++=two
weeks ^nns++++=weeks
ago ^rb++++=ago.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Brodsky ^np++++=Brodsky
says ^vbz+vpub+tht0++=says
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
a ^at++++=a
natural ^jj+atrb+++=natural
way ^nn++++=way
with ^in++++=with
the ^ati++++=the
trade ^nn++++=trade."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Rudie ^np+++??+=Rudie
turned ^vbd+++xvbn+=turned
to ^in++++=to
Ivy ^nn++++=Ivy.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
look ^vb++++=look
swell ^nn++++=swell.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
mean ^vb+vprv+tht0++=mean
you ^pp2+pp2+++=you
look ^vb++++=look
just ^rb+emph+++=just
the ^ati++++=the
same ^ap++++=same."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
reached ^vbd+++xvbnx+=reached
for ^in++++=for
her ^pp$+pp3+++=her
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
gave ^vbd+++xvbnx+=gave
it ^pp3+it+++=it
to ^in++++=to
him ^pp3o+pp3+++=him
automatically ^rb++++=automatically.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
fingers ^nns+nom+++=fingers
were ^vbd+bed+vrb++=were
dusty ^jj+pred+++=dusty
with ^in++++=with
shoe ^nn++++=shoe
powder ^nn++++=powder.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
are ^vb+ber+vrb++=are
moments ^nns+nom+++=moments
when ^wrb+who+++=when
love ^nn++++=love
triumphs ^nns++++=triumphs
over ^in++++=over
poverty ^nn++++=poverty,
, ^zz++++=EXTRAWORD
social ^jj+atrb+++=social
difference ^nn+nom+++=difference,
, ^zz++++=EXTRAWORD
bad ^jj+atrb+++=bad
tailoring ^nvbg+++xvbg+=tailoring,
, ^zz++++=EXTRAWORD
parental ^jj+atrb+++=parental
opposition ^nn+nom+++=opposition,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
spot ^nn++++=spot
of ^in++++=of
grease ^nn++++=grease
on ^in++++=on
the ^ati++++=the
vest ^nn++++=vest.
. ^zz++++=EXTRAWORD
Poets ^nns++++=Poets
have ^vb+hv+aux++=have
made ^vprf+++xvbnx+=made
a ^at++++=a
living ^jj+++xvbg+=living
out ^rp+pl+++=out
of ^in++++=of
such ^abl++++=such
moments ^nns+nom+++=moments.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
one ^pn++++=one
of ^in++++=of
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
shoehorn ^nn++++=shoehorn.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
the ^ati++++=the
tape ^nn++++=tape
measure ^nn++++=measure.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
Rudie ^np++++=Rudie's
's ^$++++=EXTRAWORD
deferential ^jj+atrb+++=deferential
shop ^nn++++=shop
smile ^nn++++=smile
a ^at++++=a
smile ^nn++++=smile
meant ^vbd+vprv++xvbn+=meant
to ^to+vcmp+++=to
assure ^vbi++++=assure
the ^ati++++=the
public ^jj++++=public
that ^dt+dem+++=that
no ^at++++=no
bunion ^nn+++??+=bunion
was ^vbd+bedz+vrb++=was
too ^ql++++=too
grotesque ^jj++++=grotesque
for ^in++++=for
respectful ^jj+atrb+++=respectful
attention ^nn+nom+++=attention.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
him ^pp3o+pp3+++=him
waited ^vbd+++xvbn+=waited
a ^at++++=a
stout ^jj+atrb+++=stout
woman ^nn++++=woman
with ^in++++=with
one ^cd1++++=one
stockinged ^jj+atrb+++=stockinged
foot ^nn++++=foot
planted ^vwbn+++xvbn+=planted
on ^in++++=on
a ^at++++=a
velvet ^nn++++=velvet
rest ^nn++++=rest.
. ^zz++++=EXTRAWORD
" ^zz++++="Rudolph,"
rudolph ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
called ^xvbn+++xvbn+=called
the ^ati++++=the
bald ^jj+atrb+++=bald
clerk ^nn++++=clerk,
, ^zz++++=EXTRAWORD
" ^zz++++="finish
finish ^vb++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
lady ^nn++++=lady's
's ^vbz+bez+aux++0=EXTRAWORD
fitting ^vbg+++xvbgx+=fitting."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Just
just ^rb+emph+++=EXTRAWORD
a ^at++++=a
minute ^nn++++=minute,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Brodsky ^np++++=Brodsky."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
hurry ^np++++=hurry,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
stout ^jj+atrb+++=stout
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
her ^pp3o+pp3+++=her
tone ^nn++++=tone
promised ^vbd+++xvbn+=promised
that ^tht+vcmp+++=that
there ^rn+pl+++=there
soon ^rb+tm+++=soon
would ^md+prd+++=would
be ^vb+be+vrb++=be.
. ^zz++++=EXTRAWORD
Rudie ^np+++??+=Rudie
laughed ^vbd+++xvbn+=laughed
nervously ^rb++++=nervously.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+aux++0=EXTRAWORD
working ^vbg+++xvbgx+=working
here ^rn+pl+++=here
till ^cs+sub+++=till
spring ^vb++++=spring.
. ^zz++++=EXTRAWORD
Pretty ^rb++++=Pretty
good ^jj+atrb+++=good
job ^nn++++=job.
. ^zz++++=EXTRAWORD
Nine ^cd++++=Nine
a ^at++++=a
week ^nn++++=week
and ^cc++++=and
commission ^nn++++=commission.
. ^zz++++=EXTRAWORD
Sold ^xvbn+++xvbn+=Sold
four ^cd++++=four
pairs ^nns++++=pairs
yesterday ^nr+tm+++=yesterday."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ivy ^np++++=Ivy's
's ^$++++=EXTRAWORD
eyes ^nns++++=eyes
widened ^vwbn+++xvbn+=widened
by ^in++++=by
the ^ati++++=the
smallest ^jjt+atrb+++=smallest
degree ^nn++++=degree.
. ^zz++++=EXTRAWORD
" ^zz++++="Nine?"
nine ^cd++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Going
going ^md"++pmd"++=EXTRAWORD
to ^md+prd+++=to
be ^vbi++vrb++=be
twelve ^cd++++=twelve
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
learn ^vb+vprv+++=learn
the ^ati++++=the
stock ^nn++++=stock.
. ^zz++++=EXTRAWORD
Say ^vb+vpub+++=Say,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
folks ^nns++++=folks
sit ^vb++++=sit
down ^rb+phrv+++=down.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
through ^in++++=through
in ^in++++=in
a ^at++++=a
jiffy ^nn++++=jiffy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
returned ^vbd+++xvbnx+=returned
to ^in++++=to
the ^ati++++=the
stout ^jj+atrb+++=stout
woman ^nn++++=woman.
. ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
watched ^vbd+++xvbn+=watched
Rudie ^np+++??+=Rudie
Schlachweiler ^np+nom++??+=Schlachweiler,
, ^zz++++=EXTRAWORD
conqueror ^nn++++=conqueror
of ^in++++=of
the ^ati++++=the
Mill ^nn++++=Mill
City ^nn++++=City
Champions ^nns++++=Champions,
, ^zz++++=EXTRAWORD
kneel ^vb++++=kneel
on ^in++++=on
the ^ati++++=the
carpet ^nn++++=carpet.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
lifted ^vbd+++xvbnx+=lifted
the ^ati++++=the
woman ^nn++++=woman's
's ^$++++=EXTRAWORD
foot ^nn++++=foot.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
pressed ^vbd+++xvbnx+=pressed
the ^ati++++=the
toe ^nn++++=toe
of ^in++++=of
the ^ati++++=the
shoe ^nn++++=shoe.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
asked ^vbd+vsua++xvbnx+=asked
whether ^cs+who+++=whether
it ^pp3+it+++=it
pinched ^vbd+++xvbn+=pinched
across ^in+pl+++=across
the ^ati++++=the
instep ^nn+++??+=instep.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
removed ^vbd+++xvbnx+=removed
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
selected ^xvbn+++xvbn+=selected
another ^dt++++=another
box ^nn++++=box,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+dem+++=EXTRAWORD
model ^nn++++=model
runs ^vbz++++=runs
a ^at++++=a
shade ^nn++++=shade
broader ^jjr++++=broader,
, ^zz++++=EXTRAWORD
madam ^npt++++=madam."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
transformation ^nn+nom+++=transformation
was ^vbd+bedz+vrb++=was
complete ^jj+pred+++=complete.
. ^zz++++=EXTRAWORD
A ^at++++=A
uniform ^nn++++=uniform,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
understand ^vb+vprv+++=understand,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
clothing ^nn++++=clothing.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
scenery ^nn+nom+++=scenery.
. ^zz++++=EXTRAWORD
Put ^j+++xvbn+=Put
a ^at++++=a
man ^nn++++=man
in ^in++++=in
white ^jj+atrb+++=white
flannel ^nn++++=flannel
before ^cs+sub+++=before
five ^cd++++=five
thousand ^cd++++=thousand
shouting ^nvbg+++xvbg+=shouting
citizens ^nns++++=citizens
and ^cc++++=and
he ^pp3a+pp3+++=he
may ^md+pos+++=may
become ^vprf+++xvbn+=become
Hector ^np+++??+=Hector,
, ^zz++++=EXTRAWORD
Galahad ^np+++??+=Galahad,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
favored ^jj+atrb++xvbn+=favored
son ^nn++++=son
of ^in++++=of
destiny ^nn++++=destiny.
. ^zz++++=EXTRAWORD
Put ^j+++xvbn+=Put
the ^ati++++=the
same ^ap++++=same
man ^nn++++=man
in ^in++++=in
an ^at++++=an
alpaca ^nn+++??+=alpaca
coat ^nn++++=coat
before ^in++++=before
one ^cd1++++=one
impatient ^jj+atrb+++=impatient
woman ^nn++++=woman
with ^in++++=with
a ^at++++=a
difficult ^jj+atrb+++=difficult
instep ^nn+++??+=instep,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
becomes ^vbz++++=becomes
