From ^in++++=From
walked ^vbd+++xvbn+=walked
toward ^in++++=toward
the ^ati++++=the
ridge ^nn++++=ridge
in ^in++++=in
the ^ati++++=the
sunlight ^nn++++=sunlight.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
empty ^jj+atrb+++=empty
cars ^nns++++=cars
descended ^vbd+++xvbn+=descended
and ^cc++++=and
full ^jj+atrb+++=full
cars ^nns++++=cars
rose ^vbd+++xvbn+=rose.
. ^zz++++=EXTRAWORD
The ^ati++++=The
procession ^nn++++=procession
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
pause ^nn++++=pause.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun
before ^cs+sub+++=before
our ^pp$+pp1+++=our
arrival ^nn++++=arrival
and ^cc++++=and
would ^md+prd+++=would
continue ^vb++++=continue
after ^in++++=after
our ^pp$+pp1+++=our
clean ^jj+atrb+++=clean
clothes ^nns++++=clothes,
, ^zz++++=EXTRAWORD
our ^pp$+pp1+++=our
astonishment ^nn+nom+++=astonishment,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
our ^pp$+pp1+++=our
pity ^nn++++=pity
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
elsewhere ^rb++++=elsewhere.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
crest ^nn++++=crest
we ^pp1a+pp1+++=we
turned ^vbd+++xvbn+=turned.
. ^zz++++=EXTRAWORD
The ^ati++++=The
colliery ^npl+nom+++=colliery
lay ^vbd+++xvbn+=lay
black ^nn++++=black
upon ^in++++=upon
the ^ati++++=the
wounded ^jj+++xvbn+=wounded
valley ^npl++++=valley.
. ^zz++++=EXTRAWORD
Smoke ^vb++++=Smoke
spread ^vbd+++xvbn+=spread
from ^in++++=from
its ^pp$+it+++=its
nostrils ^nns++++=nostrils.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
teeth ^nns++++=teeth
crashed ^vbd+++xvbn+=crashed;
; ^zz++++=EXTRAWORD
its ^pp$+it+++=its
iron ^nn++++=iron
bowels ^nns+++??+=bowels
shook ^vbd+++xvbn+=shook;
; ^zz++++=EXTRAWORD
its ^pp$+it+++=its
appetite ^nn++++=appetite
remained ^vbd+++xvbn+=remained
inscrutable ^jj++++=inscrutable
and ^cc+phrs+++=and
immense ^jj++++=immense.
. ^zz++++=EXTRAWORD
Men ^nns++++=Men
called ^vbd+++xvbn+=called
the ^ati++++=the
breaker ^jjr++++=breaker
a ^at++++=a
machine ^nn++++=machine,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
though ^cs+sub+++=though
iron ^nn++++=iron
alone ^rb++++=alone
had ^vbd+hvd+aux++=had
invented ^vprf+++xvbnx+=invented
its ^pp$+it+++=its
hunger ^nn++++=hunger.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
we ^pp1a+pp1+++=we
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
what ^wdt+who+whcl++=what
fed ^vbd+++xvbn+=fed
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
what ^wdt+who+++=what
it ^pp3+it+++=it
consumed ^vbd+++xvbn+=consumed
besides ^rb++++=besides
coal ^nn++++=coal.
. ^zz++++=EXTRAWORD
The ^ati++++=The
whistle ^nn++++=whistle
bellowed ^vbd+++xvbn+=bellowed.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
string ^nn++++=string
of ^in++++=of
cars ^nns++++=cars
crawled ^vprf+++xvbn+=crawled
from ^in++++=from
the ^ati++++=the
shaft ^nn++++=shaft.
. ^zz++++=EXTRAWORD
and ^cc+cls+++=And
the ^ati++++=the
monster ^nn+nom+++=monster
opened ^vbd+++xvbn+=opened
its ^pp$+it+++=its
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
