# ^zz++++=##
# ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
customary ^jj+atrb+++=customary
forms ^nns++++=forms."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
do ^vb+do+vrb++=do
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
customary ^jj++++=customary
nor ^cc+cls+neg++=nor
otherwise ^rb+cnj+++=otherwise."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
guilty ^jj++++=guilty,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
guilty ^jj++++=guilty,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
present ^jj++++=present,
, ^zz++++=EXTRAWORD
either ^dtx++++=either."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+aux++=are
present ^vb++++=present
now ^rn+tm+++=now."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
my ^pp$+pp1+++=my
misfortune ^nn++++=misfortune."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sally ^np++++=Sally
made ^vbd+++xvbn+=made
a ^at++++=a
movement ^nn+nom+++=movement
toward ^in++++=toward
the ^ati++++=the
slat ^nn++++=slat.
. ^zz++++=EXTRAWORD
Flaherty ^np+++??+=Flaherty
put ^vbd+++xvbn+=put
his ^pp$+pp3+++=his
baton ^nn++++=baton
across ^in+pl+++=across
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="Mrs.
mrs ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Bell ^np++++=Bell,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
judge ^nn++++=judge,
, ^zz++++=EXTRAWORD
" ^zz++++="you
you ^pp2+pp2+++=EXTRAWORD
will ^md+prd+++=will
give ^vb++++=give
your ^pp$+pp2+++=your
account ^nn++++=account
in ^in++++=in
order ^nn++++=order,
, ^zz++++=EXTRAWORD
calmly ^rb+cnj+++=calmly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
without ^in++++=without
striking ^xvbg+++xvbg+=striking
the ^ati++++=the
defendant ^nn+nom+++=defendant."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
do ^vb+do+vrb++=do
two ^cd++++=two
of ^in++++=of
those ^dt+dem+++=those
things ^nns++++=things."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+vrb++=EXTRAWORD
all ^rb++++=all
three ^cd++++=three."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
do ^vb+do+vrb++=do
my ^pp$+pp1+++=my
best ^jjt++++=best
with ^in++++=with
the ^ati++++=the
first ^rb++++=first
two ^cd++++=two."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
stepped ^vbd+++xvbnx+=stepped
forward ^rb+cnj+++=forward,
, ^zz++++=EXTRAWORD
planted ^xvbn+++xvbn+=planted
both ^abx++++=both
hands ^nns++++=hands
on ^in++++=on
the ^ati++++=the
rail ^nn++++=rail,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
looked ^vbd+++xvbn+=looked
directly ^rb++++=directly
at ^rb++++=at
Judge ^nn++++=Judge
Murphy ^np+++??+=Murphy.
. ^zz++++=EXTRAWORD
" ^zz++++="Last
last ^rb++++=EXTRAWORD
Saturday ^nr++++=Saturday
morning ^nn++++=morning,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
began ^vbd+++xvbnx+=began,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
went ^vbd+++xvbnx+=went
over ^rb+phrv+++=over
to ^in+ppvb+++=to
the ^ati++++=the
shack ^nn++++=shack
Silas ^np+++??+=Silas
rents ^nns++++=rents
from ^in++++=from
my ^pp$+pp1+++=my
husband ^nn++++=husband."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why?"
why ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="To
to ^to++++=EXTRAWORD
clean ^vbi++++=clean
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
lifted ^vbd+++xvbn+=lifted
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
never ^rb++++=never
asked ^vbd+vsua+tht0+xvbn+=asked
her ^pp$+pp3+++=her."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Sally ^np++++=Sally.
. ^zz++++=EXTRAWORD
" ^zz++++="Dirt
dirt ^nn++++=EXTRAWORD
seldom ^rb++++=seldom
sends ^vbz++++=sends
invitations ^nns+nom+++=invitations."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
sound ^nn++++=sound
from ^in++++=from
the ^ati++++=the
spectators ^nns++++=spectators
which ^whp+rel+subj++=which
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
cough ^nn++++=cough
if ^cs+cnd+++=if
six ^cd++++=six
people ^nns++++=people
had ^vb+hv+aux++=had
not ^xnot++not++=not
made ^vbd+++xvbn+=made
it ^pp3+it+++=it
together ^nn+nom+++=together.
. ^zz++++=EXTRAWORD
" ^zz++++="Silence,"
silence ^nn+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
judge ^nn++++=judge.
. ^zz++++=EXTRAWORD
" ^zz++++="Mrs.
mrs ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Bell ^np++++=Bell,
, ^zz++++=EXTRAWORD
describe ^vb++++=describe
this ^dt+dem+++=this
shack ^nn++++=shack."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Flaherty ^np+++??+=Flaherty
cleared ^vwbn+++xvbn+=cleared
his ^pp$+pp3+++=his
throat ^nn++++=throat.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
the ^ati++++=the
court ^nn++++=court
pleases ^vbz++++=pleases,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
locate ^vb++++=locate
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Can
can ^md+pos+++=EXTRAWORD
you ^pp2+pp2+++=you
do ^vb+do+vrb++=do
so ^rb++++=so
briefly ^rb++++=briefly?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
try ^vb++++=try."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
judge ^nn++++=judge
made ^vbd+++xvbn+=made
a ^at++++=a
note ^nn++++=note
of ^in++++=of
this ^dt+dem+++=this
ambition ^nn+nom+++=ambition.
. ^zz++++=EXTRAWORD
Flaherty ^np+++??+=Flaherty
pointed ^vbd+++xvbn+=pointed
through ^in++++=through
the ^ati++++=the
east ^np+pl+++=east
wall ^nn++++=wall
as ^cs+sub+++=as
though ^cs+sub+++=though
the ^ati++++=the
shack ^nn++++=shack
might ^md+pos+++=might
be ^vb+be+vrb++=be
visible ^jj+pred+++=visible
through ^in++++=through
plaster ^nn+nom+++=plaster.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
on ^in++++=on
the ^ati++++=the
vacant ^jj+atrb+++=vacant
lot ^nn++++=lot
behind ^in+pl+++=behind
Weller ^np++++=Weller's
's ^$++++=EXTRAWORD
feed ^nn++++=feed
store ^nn++++=store."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Very
very ^ql+amp+++=EXTRAWORD
well ^rb++++=well."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
the ^ati++++=the
first ^rb++++=first
vacant ^jj+atrb+++=vacant
lot ^nn++++=lot,
, ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
Honor ^nn++++=Honor.
. ^zz++++=EXTRAWORD
The ^ati++++=The
second ^od++++=second."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
are ^vb+ber+vrb++=are
two ^cd++++=two?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
are ^vb+ber+vrb++=are
three ^cd++++=three
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
count ^vb++++=count
the ^ati++++=the
one ^pn++++=one
with ^in++++=with
the ^ati++++=the
house ^npl++++=house
on ^in++++=on
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
vacant ^jj++++=vacant."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
house ^nn++++=house
is ^vbz+bez+vrb++=is
vacant ^jj+pred+++=vacant."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
lot ^nn++++=lot
is ^vbz+bez+aux++=is
occupied ^vpsv++by+xvbnx+=occupied
by ^in++++=by
the ^ati++++=the
vacant ^nn++++=vacant
house ^npl++++=house."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
Honor ^nn++++=Honor,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
shack ^nn++++=shack
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
on ^in++++=on
that ^dt+dem+++=that
one ^pn++++=one.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
on ^in++++=on
the ^ati++++=the
vacant ^jj+atrb+++=vacant
lot ^nn++++=lot
beyond ^in++++=beyond
the ^ati++++=the
vacant ^nn++++=vacant
house ^npl++++=house,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
this ^dt+dem+++=this
side ^nn++++=side
of ^in++++=of
the ^ati++++=the
other ^ap++++=other
vacant ^jj+atrb+++=vacant
lot ^nn++++=lot."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Judge ^nn++++=Judge
Murphy ^np+++??+=Murphy
stared ^vbd+++xvbn+=stared
at ^rb++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Which
which ^whp+who+++=EXTRAWORD
other ^ap++++=other
vacant ^jj+atrb+++=vacant
lot ^nn++++=lot?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
one ^cd1++++=one
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
properly ^rb++++=properly
vacant ^jj+pred+++=vacant."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
the ^ati++++=the
shack ^nn++++=shack?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Occupies
occupies ^vbz++++=EXTRAWORD
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
that ^dt+dem+++=that
lot ^nn++++=lot
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
properly ^rb++++=properly
vacant ^jj++++=vacant."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+aux++=is
called ^vpsv++agls+xvbnx+=called
vacant ^jj++++=vacant."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="By
by ^in++++=EXTRAWORD
whom ^whp+rel+pied++=whom?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Everybody."
everybody ^pn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why?"
why ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Flaherty ^np+++??+=Flaherty
considered ^vwbn+vprv++xvbn+=considered.
. ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
nobody ^pn++++=nobody
lives ^nns++++=lives
there ^rn+pl+++=there
except ^cs+sub+++=except
Silas ^np+++??+=Silas."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
raised ^vbd+++xvbn+=raised
one ^cd1++++=one
finger ^nn++++=finger.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
lately ^rb+tm+++=lately."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Enough!"
enough ^qlp++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Judge ^nn++++=Judge
Murphy ^np+++??+=Murphy
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
court ^nn++++=court
will ^md+prd+++=will
take ^vb++++=take
judicial ^jj++++=judicial
notice ^vb+vprv+++=notice
that ^tht+vcmp+++=that
the ^ati++++=the
shack ^nn++++=shack
exists ^vbz++++=exists
somewhere ^rb++++=somewhere.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bell ^np++++=Bell,
, ^zz++++=EXTRAWORD
continue ^vb++++=continue."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sally ^np++++=Sally
drew ^vbd+++xvbn+=drew
breath ^nn++++=breath.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
went ^vbd+++xvbnx+=went
there ^rn+pl+++=there
Saturday ^nr++++=Saturday
morning ^nn++++=morning
with ^in++++=with
a ^at++++=a
scrub ^nn++++=scrub
pail ^nn++++=pail,
, ^zz++++=EXTRAWORD
a ^at++++=a
mop ^nn++++=mop,
, ^zz++++=EXTRAWORD
soap ^nn++++=soap,
, ^zz++++=EXTRAWORD
two ^cd++++=two
cloths ^nns++++=cloths,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
expectation ^nn+nom+++=expectation
that ^tht+ncmp+++=that
by ^in++++=by
noon ^nn++++=noon
I ^pp1a+pp1+++=I
might ^md+pos+++=might
discover ^nn+nom+++=discover
the ^ati++++=the
floor ^nn++++=floor."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
has ^vbz+hvz+vrb++=has
a ^at++++=a
floor ^nn++++=floor,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
found ^vbd+vprv++xvbnx+=found
part ^nn++++=part
of ^in++++=of
one ^pn++++=one."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know
where ^wrb+who+whcl++=where
all ^rb++++=all
of ^in++++=of
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
why ^wrb+who+++=why
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
introduce ^vb++++=introduce
the ^ati++++=the
pieces ^nns++++=pieces?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Silence
silence ^nn+nom+++=EXTRAWORD
from ^in++++=from
the ^ati++++=the
defendant ^nn+nom+++=defendant,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Judge ^nn++++=Judge
Murphy ^np+++??+=Murphy.
. ^zz++++=EXTRAWORD
Sally ^np++++=Sally
nodded ^vbd+++xvbn+=nodded
and ^cc+phrs+++=and
resumed ^vbd+++xvbn+=resumed.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
door ^nn++++=door
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
locked ^jj+++xvbn+=locked.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
inside ^jjb++++=inside.
. ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
he ^pp3a+pp3+++=he?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
judge ^nn++++=judge
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
known ^vprf++tht0+xvbnx+=known
that ^tht+vcmp+++=that
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
would ^md+prd+++=would
have ^vb+hv+aux++=have
gone ^vprf+++xvbnx+=gone
there ^rn+pl+++=there
and ^cc++++=and
cleaned ^vbd+++xvbn+=cleaned
him ^pp3o+pp3+++=him
instead ^rb+cnj+++=instead."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np++++=Silas's
's ^$++++=EXTRAWORD
face ^vb++++=face
descended ^vbd+++xvbn+=descended
another ^dt++++=another
inch ^nn++++=inch.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
room ^nn++++=room,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sally ^np++++=Sally
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="contained
contained ^vbd+++xvbn+=EXTRAWORD
one ^cd1++++=one
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
charity ^nn+nom+++=charity
permits ^nn++++=permits
that ^tht+rel+++=that
word ^nn++++=word;
; ^zz++++=EXTRAWORD
one ^cd1++++=one
table ^nn++++=table
supported ^vwbn+++xvbn+=supported
by ^in++++=by
faith ^nn++++=faith
and ^cc++++=and
a ^at++++=a
brick ^nn++++=brick;
; ^zz++++=EXTRAWORD
three ^cd++++=three
shoes ^nns++++=shoes,
, ^zz++++=EXTRAWORD
none ^pn++++=none
of ^in++++=of
them ^pp3o+pp3+++=them
acquainted ^vbd+++xvbn+=acquainted
with ^in++++=with
the ^ati++++=the
others ^aps++++=others;
; ^zz++++=EXTRAWORD
a ^at++++=a
stove ^nn++++=stove
with ^in++++=with
a ^at++++=a
cracked ^jj+atrb++xvbn+=cracked
lid ^nn++++=lid;
; ^zz++++=EXTRAWORD
four ^cd++++=four
religious ^jj+atrb+++=religious
handbills ^nns+++??+=handbills;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
enough ^qlp++++=enough
dust ^nn++++=dust
to ^to++++=to
bury ^vbi++++=bury
a ^at++++=a
mule ^nn++++=mule
standing ^vwbg+++xvbg+=standing
up ^rp++++=up."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Those
those ^dt+dem+++=EXTRAWORD
handbills ^nns+++??+=handbills
were ^vbd+bed+vrb++=were
important ^jj+pred+++=important,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
murmured ^vbd+++xvbn+=murmured.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
were ^vbd+bed+vrb++=were
cleaner ^jjr+pred+++=cleaner
than ^in++++=than
the ^ati++++=the
table ^nn++++=table."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
did ^vbd+dod+aux++=did
they ^pp3a+pp3+++=they
say ^vb+vpub+++=say?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
judge ^nn++++=judge.
. ^zz++++=EXTRAWORD
Sally ^np++++=Sally
glanced ^vbd+++xvbn+=glanced
at ^in++++=at
Silas ^np+++??+=Silas.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
said ^vbd+vpub+tht0+xvbnx+=said
the ^ati++++=the
world ^nn++++=world
was ^vbd+bedz+aux++=was
ending ^vbg+++xvbgx+=ending
Saturday ^nr++++=Saturday
night ^nn++++=night,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
prophet ^nn++++=prophet
named ^vbd+++xvbn+=named
Amos ^np+++??+=Amos
T ^zz++++=T.
. ^zz++++=EXTRAWORD
Rapture ^nn++++=Rapture
was ^vbd+bedz+aux++=was
holding ^vbg+vprv++xvbgx+=holding
a ^at++++=a
gathering ^jj+++xvbg+=gathering
at ^rb++++=at
Mount ^nn++++=Mount
Promise ^nn++++=Promise
for ^in++++=for
the ^ati++++=the
faithful ^jj++++=faithful
who ^whp+who+++=who
expected ^vbd+vprv++xvbn+=expected
to ^to+vcmp+++=to
rise ^vbi++++=rise
bodily ^jj++++=bodily
into ^in++++=into
heaven ^nn++++=heaven."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
clerk ^nn++++=clerk
stopped ^vbd+++xvbn+=stopped
writing ^vbg+++xvbg+=writing.
. ^zz++++=EXTRAWORD
" ^zz++++="Bodily?"
bodily ^jj++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Judge ^nn++++=Judge
Murphy ^np+++??+=Murphy.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir.
. ^zz++++=EXTRAWORD
Shoes ^nns++++=Shoes
and ^cc++++=and
all ^rb++++=all."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Flaherty ^np+++??+=Flaherty
looked ^vbd+++xvbn+=looked
down ^rp++++=down
at ^rb++++=at
Silas ^np++++=Silas's
's ^$++++=EXTRAWORD
three ^cd++++=three
unrelated ^jj+atrb+++=unrelated
shoes ^nns++++=shoes.
. ^zz++++=EXTRAWORD
" ^zz++++="Was
was ^vbd+bedz+vrb++=EXTRAWORD
there ^rn+pl+++=there
a ^at++++=a
charge ^nn++++=charge?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
judge ^nn++++=judge
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
heaven ^nn++++=heaven?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
the ^ati++++=the
gathering ^nvbg+++xvbg+=gathering."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Twenty-five
twenty ^cd++++=EXTRAWORD
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
cents ^nns++++=cents
for ^in++++=for
standing ^xvbg+++xvbg+=standing
room ^nn++++=room,
, ^zz++++=EXTRAWORD
fifty ^cd++++=fifty
cents ^nns++++=cents
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
wanted ^vbd+++xvbn+=wanted
a ^at++++=a
chair ^nn++++=chair,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^cd1++++=one
dollar ^nn++++=dollar
for ^in++++=for
a ^at++++=a
white ^jj+atrb+++=white
robe ^nn++++=robe."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
spoke ^vbd+++xvbn+=spoke
with ^in++++=with
sudden ^jj+atrb+++=sudden
dignity ^nn+nom+++=dignity.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
robe ^nn++++=robe
was ^vbd+bedz+vrb++=was
optional ^jj+pred+++=optional."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Silence."
silence ^nn+nom+++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
too ^ql++++=too
short ^jj++++=short
anyhow ^rb+cnj+++=anyhow,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sally ^np++++=Sally
added ^vbd+vpub++xvbn+=added.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
found ^vbd+vprv+tht0+xvbnx+=found
it ^pp3+it+++=it
under ^in++++=under
the ^ati++++=the
bed ^nn++++=bed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
Silas ^np++++=Silas's
's ^$++++=EXTRAWORD
misery ^nn++++=misery
reached ^vbd+++xvbn+=reached
a ^at++++=a
depth ^nn++++=depth
unvisited ^vwbn+++xvbn+=unvisited
by ^in++++=by
poets ^nns++++=poets.
. ^zz++++=EXTRAWORD
Judge ^nn++++=Judge
Murphy ^np+++??+=Murphy
rubbed ^vbd+++xvbn+=rubbed
his ^pp$+pp3+++=his
forehead ^nn++++=forehead.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
