# ^zz++++=##
# ^zz++++=EXTRAWORD
What ^wdt+who+++=What
" ^zz++++="As
as ^in++++=EXTRAWORD
a ^at++++=a
governess ^nns+nom+++=governess?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Anna ^np++++=Anna
Dorothea ^np++++=Dorothea
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="As
as ^ql++++=EXTRAWORD
myself ^ppl+pp1+++=myself."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
But ^cc++++=But
the ^ati++++=the
world ^nn++++=world
had ^vb+hv+vrb++=had
little ^ap++++=little
use ^nn++++=use
for ^in++++=for
a ^at++++=a
highborn ^jj+++xvbn+=highborn
maiden ^jjb++++=maiden
without ^in++++=without
dowry ^nn++++=dowry,
, ^zz++++=EXTRAWORD
reference ^nn+nom+++=reference
or ^cc++++=or
skill ^nn++++=skill
in ^in++++=in
submission ^nn++++=submission.
. ^zz++++=EXTRAWORD
Johanna ^np+++??+=Johanna
cut ^vbd+++xvbn+=cut
her ^pp3o+pp3+++=her
hair ^nn++++=hair.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
bound ^vbd+++xvbnx+=bound
her ^pp3o+pp3+++=her
breast ^nn++++=breast,
, ^zz++++=EXTRAWORD
put ^j+++xvbn+=put
on ^in++++=on
breeches ^nns++++=breeches
and ^cc++++=and
a ^at++++=a
sailor ^nn++++=sailor's
's ^$++++=EXTRAWORD
coat ^nn++++=coat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
called ^vbd+++xvbn+=called
herself ^ppl+pp3+++=herself
Johan ^np+++??+=Johan.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
hands ^nns++++=hands
blistered ^vbd+++xvbn+=blistered
at ^rb++++=at
the ^ati++++=the
ropes ^nns++++=ropes,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
did ^vbd+dod+aux++=did
not ^xnot++not++=not
complain ^vb+vpub+++=complain.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
went ^vbd+++xvbnx+=went
aboard ^in+pl+++=aboard
a ^at++++=a
merchant ^nn+nom+++=merchant
brig ^npt++++=brig
bound ^vwbn+++xvbn+=bound
southward ^rb+cnj+++=southward,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
no ^at++++=no
one ^cd1++++=one
guessed ^vbd+vprv++xvbn+=guessed
that ^tht+vcmp+++=that
the ^ati++++=the
proud ^jj+atrb+++=proud
young ^jj+atrb+++=young
deckhand ^nn+++??+=deckhand
was ^vbd+bedz+vrb++=was
Waldemar ^np+++??+=Waldemar
Daa ^np++++=Daa's
's ^$++++=EXTRAWORD
second ^od++++=second
daughter ^nn+nom+++=daughter.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
with ^in++++=with
the ^ati++++=the
ship ^nn++++=ship.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
filled ^vbd+++xvbnx+=filled
the ^ati++++=the
sails ^nns++++=sails
beneath ^in+pl+++=beneath
fair ^jj+atrb+++=fair
skies ^nns++++=skies.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
carried ^vbd+++xvbnx+=carried
salt ^jj++++=salt
over ^in++++=over
the ^ati++++=the
rails ^nns++++=rails
and ^cc++++=and
made ^vbd+++xvbn+=made
the ^ati++++=the
rigging ^nn++++=rigging
sing ^vb++++=sing.
. ^zz++++=EXTRAWORD
Johanna ^np+++??+=Johanna
climbed ^vbd+++xvbn+=climbed
higher ^jjr++++=higher
than ^in++++=than
many ^ap++++=many
men ^nns++++=men
and ^cc++++=and
looked ^vpsv++agls+xvbn+=looked
toward ^in++++=toward
the ^ati++++=the
horizon ^nn++++=horizon
with ^in++++=with
fierce ^jj+atrb+++=fierce
joy ^nn++++=joy.
. ^zz++++=EXTRAWORD
" ^zz++++="At
at ^rb++++=EXTRAWORD
sea ^nn++++=sea,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
thought ^vbd+++xvbnx+=thought,
, ^zz++++=EXTRAWORD
" ^zz++++="no
no ^at++++=EXTRAWORD
one ^cd1++++=one
asks ^vbz++++=asks
the ^ati++++=the
age ^nn++++=age
of ^in++++=of
your ^pp$+pp2+++=your
ancestors ^nns++++=ancestors."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
nearly ^rb+down+++=nearly
true ^jj+pred+++=true.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sea ^nn++++=sea
asks ^vbz++++=asks
only ^rb+down+++=only
whether ^cs+who+++=whether
you ^pp2+pp2+++=you
can ^md+pos+++=can
stand ^vb++++=stand.
. ^zz++++=EXTRAWORD
Beyond ^in++++=Beyond
the ^ati++++=the
northern ^jj+atrb+++=northern
cape ^np++++=cape,
, ^zz++++=EXTRAWORD
clouds ^nns++++=clouds
gathered ^vbd+++xvbn+=gathered
black ^np++++=black
and ^cc++++=and
low ^jj++++=low.
. ^zz++++=EXTRAWORD
The ^ati++++=The
captain ^nn++++=captain
shortened ^jj+atrb+++=shortened
sail ^nn++++=sail.
. ^zz++++=EXTRAWORD
Waves ^nns++++=Waves
rose ^vbd+++xvbn+=rose;
; ^zz++++=EXTRAWORD
rain ^nn++++=rain
struck ^vbd+++xvbn+=struck
like ^in++++=like
shot ^vbd+++xvbn+=shot;
; ^zz++++=EXTRAWORD
the ^ati++++=the
deck ^nn++++=deck
pitched ^vbd+++xvbn+=pitched
beneath ^in+pl+++=beneath
running ^xvbg+++xvbg+=running
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
Johanna ^np+++??+=Johanna
was ^vbd+bedz+aux++=was
sent ^vpsv++agls+xvbnx+=sent
aloft ^rb++++=aloft.
. ^zz++++=EXTRAWORD
" ^zz++++="Hold
hold ^nn++++=EXTRAWORD
fast ^rb++++=fast!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
mate ^nn++++=mate
shouted ^vbd+vpub++xvbn+=shouted.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
held ^vbd+vprv++xvbnx+=held
fast ^rb++++=fast.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
fingers ^nns+nom+++=fingers
were ^vbd+bed+vrb++=were
strong ^jj+pred+++=strong.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
courage ^nn+nom+++=courage
was ^vbd+bedz+vrb++=was
stronger ^jjr+pred+++=stronger.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
strongest ^jjt+pred+++=strongest.
. ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
did ^vbd+dod+vrb++=did
I ^pp1a+pp1+++=I
strike ^nn++++=strike
her ^pp$+pp3+++=her?
? ^zz++++=EXTRAWORD
Ask ^vb++++=Ask
the ^ati++++=the
storm ^nn++++=storm
why ^wrb+who+++=why
it ^pp3+it+++=it
breaks ^vbz++++=breaks
one ^cd1++++=one
tree ^nn++++=tree
and ^cc++++=and
spares ^nns++++=spares
another ^dt++++=another.
. ^zz++++=EXTRAWORD
Ask ^vb++++=Ask
time ^nn++++=time
why ^wrb+who+++=why
the ^ati++++=the
good ^nn++++=good
die ^vb++++=die
before ^in++++=before
the ^ati++++=the
foolish ^nn++++=foolish.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
pitied ^vprf+++xvbnx+=pitied
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
mocked ^j+++xvbn+=mocked
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
admired ^j+++xvbn+=admired
her ^pp$+pp3+++=her;
; ^zz++++=EXTRAWORD
yet ^rb++++=yet
I ^pp1a+pp1+++=I
rushed ^vbd+++xvbnx+=rushed
from ^in++++=from
the ^ati++++=the
dark ^jj+atrb+++=dark
water ^nn++++=water
and ^cc++++=and
caught ^vbd+++xvbn+=caught
the ^ati++++=the
sail ^vb++++=sail
broadside ^nn+++??+=broadside.
. ^zz++++=EXTRAWORD
The ^ati++++=The
yard ^nn++++=yard
swung ^vbd+++xvbn+=swung.
. ^zz++++=EXTRAWORD
Johanna ^np+++??+=Johanna
lost ^vbd+++xvbn+=lost
her ^pp3o+pp3+++=her
footing ^nn++++=footing.
. ^zz++++=EXTRAWORD
For ^in++++=For
one ^cd1++++=one
instant ^nn+nom+++=instant
she ^pp3a+pp3+++=she
hung ^vbd+++xvbnx+=hung
above ^jjb++++=above
the ^ati++++=the
deck ^nn++++=deck,
, ^zz++++=EXTRAWORD
white ^jj++++=white-faced,
- ^zz++++=EXTRAWORD
faced ^vbd+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
still ^rb+atrb+++=still
proud ^jj++++=proud,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
hand ^nn++++=hand
clutching ^vwbg+++xvbg+=clutching
the ^ati++++=the
rope ^nn++++=rope.
. ^zz++++=EXTRAWORD
A ^at++++=A
sailor ^nn++++=sailor
reached ^vbd+++xvbn+=reached
for ^in++++=for
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
I ^pp1a+pp1+++=I
tore ^vbd+++xvbnx+=tore
her ^pp$+pp3+++=her
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
fell ^vbd+++xvbnx+=fell
between ^in++++=between
two ^cd++++=two
waves ^nns++++=waves.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
cap ^nn++++=cap
vanished ^vbd+++xvbn+=vanished.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
cut ^vbd+++xvbn+=cut
hair ^nn++++=hair
streamed ^vbd+++xvbn+=streamed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
perhaps ^rb++++=perhaps
in ^cs+sub+++=in
that ^cs"++++=that
final ^jj+atrb+++=final
moment ^nn++++=moment
the ^ati++++=the
men ^nns++++=men
saw ^vbd+vprv++xvbn+=saw
that ^tht+vcmp+++=that
Johan ^np+++??+=Johan
was ^vbd+bedz+vrb++=was
Johanna ^np+++??+=Johanna.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sea ^npl++++=sea
closed ^vbd+++xvbn+=closed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
brig ^npt++++=brig
turned ^vbd+++xvbn+=turned,
, ^zz++++=EXTRAWORD
ropes ^nns++++=ropes
were ^vbd+bed+aux++=were
cast ^vpsv++agls+xvbnx+=cast,
, ^zz++++=EXTRAWORD
men ^nns++++=men
searched ^vbd+++xvbn+=searched
until ^cs+sub+++=until
darkness ^nns+nom+++=darkness
hid ^vbd+++xvbn+=hid
the ^ati++++=the
foam ^nn++++=foam.
. ^zz++++=EXTRAWORD
Nothing ^pn++++=Nothing
returned ^vbd+++xvbn+=returned.
. ^zz++++=EXTRAWORD
No ^at++++=No
grave ^nn++++=grave
received ^vbd+++xvbn+=received
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
No ^at++++=No
bell ^nn++++=bell
tolled ^vbd+++xvbn+=tolled
at ^in++++=at
Borreby ^np+++??+=Borreby.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
sang ^vbd+++xvbnx+=sang
in ^in++++=in
the ^ati++++=the
shrouds ^nns+++??+=shrouds
all ^abn++++=all
night ^nn++++=night,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
my ^pp$+pp1+++=my
song ^nn++++=song
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
laughter ^nn+nom+++=laughter.
. ^zz++++=EXTRAWORD
Whew ^np+++??+=Whew!
! ^zz++++=EXTRAWORD
whew ^nn+++??+=whew!
! ^zz++++=EXTRAWORD
fare ^vb++++=fare
away ^rp+pl+++=away!
! ^zz++++=EXTRAWORD
Herr ^npt++++=Herr
Waldemar ^np+++??+=Waldemar
heard ^vbd+vprv++xvbn+=heard
the ^ati++++=the
news ^nn++++=news
months ^nns++++=months
later ^rbr+tm+++=later
from ^in++++=from
a ^at++++=a
sailor ^nn++++=sailor
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
shipped ^vprf+++xvbnx+=shipped
on ^in++++=on
the ^ati++++=the
brig ^npt++++=brig.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man
stood ^vbd+++xvbn+=stood
outside ^jjb++++=outside
the ^ati++++=the
marsh ^npl++++=marsh
cottage ^nn+nom+++=cottage,
, ^zz++++=EXTRAWORD
staring ^vbg+++xvbg+=staring
over ^in++++=over
the ^ati++++=the
reeds ^nns++++=reeds.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
died ^vbd+++xvbnx+=died
bravely ^rb+cnj+++=bravely,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Anna ^np++++=Anna
Dorothea ^np++++=Dorothea
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
died ^vbd+++xvbnx+=died
nameless ^jj++++=nameless,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
answered ^vbd+vpub++xvbnx+=answered.
. ^zz++++=EXTRAWORD
Soon ^rb+tm+++=Soon
afterward ^rb++++=afterward
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
to ^to+vcmp+++=to
his ^pp$+pp3+++=his
bed ^nn++++=bed.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
physician ^nn++++=physician
in ^in++++=in
a ^at++++=a
closed ^jj+atrb++xvbn+=closed
coach ^nn++++=coach
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
an ^at++++=an
old ^jj+atrb+++=old
woman ^nn++++=woman
from ^in++++=from
the ^ati++++=the
village ^nn+nom+++=village
with ^in++++=with
herbs ^nns++++=herbs
and ^cc++++=and
warm ^jj+atrb+++=warm
cloths ^nns++++=cloths.
. ^zz++++=EXTRAWORD
Snow ^nn++++=Snow
blew ^vbd+++xvbn+=blew
beneath ^in+pl+++=beneath
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Ida ^np+++??+=Ida
came ^vbd+++xvbn+=came
and ^cc+phrs+++=and
sat ^vbd+++xvbn+=sat
beside ^in+pl+++=beside
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
never ^rb++splt++=never
crossed ^vprf+++xvbnx+=crossed
her ^pp$+pp3+++=her
threshold ^nn++++=threshold.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
eldest ^jjt+atrb+++=eldest
child ^nn++++=child
waited ^vbd+++xvbn+=waited
outside ^jjb++++=outside,
, ^zz++++=EXTRAWORD
afraid ^jj++++=afraid
of ^in++++=of
the ^ati++++=the
stern ^jj+atrb+++=stern
old ^jj+atrb+++=old
man ^nn++++=man
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
grandfather ^nn+nom+++=grandfather.
. ^zz++++=EXTRAWORD
Waldemar ^np++++=Waldemar's
's ^$++++=EXTRAWORD
alchemical ^jj+atrb+++=alchemical
book ^nn++++=book
lay ^vbd+++xvbn+=lay
open ^jj++++=open
upon ^in++++=upon
the ^ati++++=the
blanket ^nn++++=blanket.
. ^zz++++=EXTRAWORD
Near ^in+pl+++=Near
dawn ^nn++++=dawn
he ^pp3a+pp3+++=he
murmured ^vbd+++xvbnx+=murmured,
, ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
proportion ^nn+nom+++=proportion
was ^vbd+bedz+vrb++=was
correct ^jj+pred+++=correct."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Anna ^np++++=Anna
Dorothea ^np++++=Dorothea
held ^vbd+vprv++xvbn+=held
his ^pp$+pp3+++=his
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
" ^zz++++="Think
think ^vb+vprv+++=EXTRAWORD
now ^rn+tm+++=now
of ^in++++=of
another ^ppls++++=another
kingdom ^npl+nom+++=kingdom,
, ^zz++++=EXTRAWORD
father ^nn++++=father."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
for ^rb++++=for
once ^rb"+tm+++=once
his ^pp$+pp3+++=his
head ^nn++++=head
lay ^vbd+++xvbn+=lay
low ^jj++++=low.
. ^zz++++=EXTRAWORD
" ^zz++++="Borreby,"
borreby ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
died ^vbd+++xvbnx+=died.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
buried ^vbd+++xvbnx+=buried
him ^pp3o+pp3+++=him
in ^in++++=in
the ^ati++++=the
village ^nn+nom+++=village
churchyard ^nn++++=churchyard.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
marble ^nn++++=marble
monument ^nn+nom+++=monument,
, ^zz++++=EXTRAWORD
no ^at++++=no
armoured ^jj+atrb+++=armoured
figure ^nn++++=figure,
, ^zz++++=EXTRAWORD
no ^at++++=no
long ^rb++++=long
procession ^nn++++=procession
of ^in++++=of
tenants ^nns+nom+++=tenants.
. ^zz++++=EXTRAWORD
A ^at++++=A
small ^jj+atrb+++=small
stone ^nn++++=stone
bore ^vbd+++xvbn+=bore
his ^pp$+pp3+++=his
name ^nn++++=name.
. ^zz++++=EXTRAWORD
Moss ^np++++=Moss
covered ^vbd+++xvbn+=covered
the ^ati++++=the
lower ^jjr+atrb+++=lower
letters ^nns+nom+++=letters.
. ^zz++++=EXTRAWORD
Frost ^np++++=Frost
split ^vbd+++xvbn+=split
the ^ati++++=the
upper ^jjb+atrb+++=upper
edge ^nn++++=edge.
. ^zz++++=EXTRAWORD
Ida ^np+++??+=Ida
returned ^vbd+++xvbn+=returned
to ^in++++=to
her ^pp$+pp3+++=her
husband ^nn++++=husband
and ^cc++++=and
children ^nns++++=children.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
lived ^vbd+++xvbnx+=lived,
, ^zz++++=EXTRAWORD
worked ^j+++xvbn+=worked,
, ^zz++++=EXTRAWORD
aged ^jj++++=aged
and ^cc++++=and
was ^vbd+bedz+aux++=was
loved ^vpsv++agls+xvbnx+=loved.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
descendants ^nns+nom+++=descendants
carried ^vbd+++xvbn+=carried
other ^ap++++=other
names ^nns++++=names.
. ^zz++++=EXTRAWORD
The ^ati++++=The
rose ^nn+++xvbn+=rose
had ^vbd+hvd+aux++=had
rooted ^vprf+++xvbnx+=rooted
in ^in++++=in
common ^jj+atrb+++=common
earth ^nn++++=earth,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
common ^jj+atrb+++=common
earth ^nn++++=earth
proved ^vbd+vprv++xvbn+=proved
kind ^nn++++=kind.
. ^zz++++=EXTRAWORD
Anna ^np++++=Anna
Dorothea ^np++++=Dorothea
remained ^vbd+++xvbn+=remained
alone ^rb++++=alone.
. ^zz++++=EXTRAWORD
Years ^nns++++=Years
passed ^vbd+++xvbn+=passed
over ^rb+phrv+++=over
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Snow ^nn++++=Snow,
, ^zz++++=EXTRAWORD
blossom ^vb++++=blossom,
, ^zz++++=EXTRAWORD
leaves ^nns++++=leaves.
. ^zz++++=EXTRAWORD
Snow ^nn++++=Snow,
, ^zz++++=EXTRAWORD
blossom ^vb++++=blossom,
, ^zz++++=EXTRAWORD
leaves ^nns++++=leaves.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
spun ^vbd+++xvbnx+=spun
flax ^nn+++??+=flax,
, ^zz++++=EXTRAWORD
mended ^jj+atrb++xvbn+=mended
clothes ^nns++++=clothes
and ^cc++++=and
gathered ^xvbn+++xvbn+=gathered
reeds ^nns++++=reeds.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
Ida ^np+++??+=Ida
sent ^vbd+++xvbn+=sent
food ^nn++++=food.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
none ^pn++++=none
to ^to++++=to
send ^vbi++++=send.
. ^zz++++=EXTRAWORD
Anna ^np++++=Anna
Dorothea ^np++++=Dorothea
grew ^vbd+++xvbn+=grew
thin ^jj++++=thin;
; ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
hands ^nns++++=hands
became ^vbd+++xvbn+=became
knotted ^jj++++=knotted;
; ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
pale ^nn++++=pale
hair ^nn++++=hair
turned ^vbd+++xvbn+=turned
white ^jj++++=white.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
she ^pp3a+pp3+++=she
shared ^vbd+++xvbnx+=shared
crumbs ^nns++++=crumbs
with ^in++++=with
birds ^nns++++=birds
and ^cc++++=and
set ^vbd+++xvbn+=set
broken ^vbd+++xvbn+=broken-winged
- ^zz++++=EXTRAWORD
winged ^jj+atrb+++=EXTRAWORD
creatures ^nns++++=creatures
in ^in++++=in
a ^at++++=a
basket ^nn++++=basket
by ^in++++=by
the ^ati++++=the
hearth ^nn++++=hearth.
. ^zz++++=EXTRAWORD
The ^ati++++=The
marsh ^npl++++=marsh
cottage ^nn+nom+++=cottage
fell ^vbd+++xvbn+=fell
at ^rb++++=at
last ^rb"++++=last,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
moved ^vbd+++xvbnx+=moved
into ^in++++=into
a ^at++++=a
hovel ^nn+++??+=hovel
near ^in+pl+++=near
the ^ati++++=the
old ^jj+atrb+++=old
road ^nn++++=road
a ^at++++=a
wretched ^jj+atrb+++=wretched
place ^nn++++=place
with ^in++++=with
clay ^nn++++=clay
walls ^nns++++=walls,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
dim ^jj+atrb+++=dim
window ^nn++++=window
and ^cc++++=and
a ^at++++=a
roof ^nn++++=roof
patched ^jj++++=patched
with ^in++++=with
straw ^nn++++=straw.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
herdsman ^nn+nom+++=herdsman's
's ^$++++=EXTRAWORD
shelter ^nn++++=shelter.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
knew ^vbd+vprv++xvbn+=knew
who ^whp+wpr+whcl++=who
owned ^vbd+++xvbn+=owned
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
cared ^vprf+++xvbn+=cared.
. ^zz++++=EXTRAWORD
A ^at++++=A
stork ^nn++++=stork
built ^vbd+++xvbn+=built
its ^pp$+it+++=its
nest ^nn++++=nest
upon ^in++++=upon
the ^ati++++=the
chimney ^nn++++=chimney.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
men ^nns++++=men
came ^vbd+++xvbn+=came
to ^in++++=to
clear ^jj++++=clear
the ^ati++++=the
ruin ^nn++++=ruin,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
raised ^vbd+++xvbn+=raised
his ^pp$+pp3+++=his
pole ^nn++++=pole
toward ^in++++=toward
the ^ati++++=the
roof ^nn++++=roof.
. ^zz++++=EXTRAWORD
" ^zz++++="Leave
leave ^vb++++=EXTRAWORD
it ^pp3+it+++=it
until ^in++++=until
autumn ^nn++++=autumn,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
another ^ppls++++=another.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
are ^vb+ber+vrb++=are
young ^jj+atrb+++=young
birds ^nns++++=birds
above ^jjb++++=above."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Autumn ^nn++++=Autumn
came ^vbd+++xvbn+=came,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
by ^in++++=by
then ^rn+tm+++=then
the ^ati++++=the
magistrate ^nn+nom+++=magistrate
had ^vbd+hvd+aux++=had
forgotten ^vprf+++xvbnx+=forgotten
the ^ati++++=the
order ^nn++++=order.
. ^zz++++=EXTRAWORD
In ^in++++=In
spring ^nn++++=spring
the ^ati++++=the
storks ^nns++++=storks
returned ^vbd+++xvbn+=returned.
. ^zz++++=EXTRAWORD
Again ^rb+tm+++=Again
the ^ati++++=the
roof ^nn++++=roof
was ^vbd+bedz+aux++=was
spared ^vpsv++agls+xvbnx+=spared.
. ^zz++++=EXTRAWORD
Year ^nn++++=Year
after ^in++++=after
year ^nn++++=year,
, ^zz++++=EXTRAWORD
the ^ati++++=the
nest ^nn++++=nest
grew ^vbd+++xvbn+=grew
broad ^jj++++=broad
and ^cc+phrs+++=and
heavy ^jj++++=heavy.
. ^zz++++=EXTRAWORD
Children ^nns++++=Children
pointed ^vbd+++xvbn+=pointed
to ^in++++=to
it ^pp3+it+++=it
from ^in++++=from
the ^ati++++=the
road ^nn++++=road.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
stork ^nn+++??+=stork-house,"
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
old ^jj+atrb+++=old
woman ^nn++++=woman
lives ^nns++++=lives
beneath ^in+strn+++=beneath."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Did ^vbd+dod+vrb++=Did
the ^ati++++=the
descendants ^nns+nom+++=descendants
of ^in++++=of
the ^ati++++=the
birds ^nns++++=birds
remember ^nn+nom+++=remember
the ^ati++++=the
child ^nn++++=child
at ^in++++=at
Borreby ^np+++??+=Borreby
who ^whp+rel+subj++=who
saved ^vbd+++xvbn+=saved
a ^at++++=a
falling ^jj+atrb++xvbg+=falling
nest ^nn++++=nest?
? ^zz++++=EXTRAWORD
Birds ^nns++++=Birds
do ^vb+do+aux++=do
not ^xnot++not++=not
keep ^vb++++=keep
ledgers ^nns+nom+++=ledgers
as ^ql++++=as
men ^nns++++=men
do ^vb+do+vrb++=do.
. ^zz++++=EXTRAWORD
Heaven ^nn++++=Heaven
may ^md+pos+++=may.
. ^zz++++=EXTRAWORD
Half ^abn++++=Half
a ^at++++=a
century ^nn++++=century
fled ^vbd+++xvbn+=fled.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
