From ^in++++=From
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
freight ^nn++++=freight
train ^nn++++=train
stood ^vbd+++xvbn+=stood
for ^in+ppvb+++=for
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time
on ^in++++=on
the ^ati++++=the
tracks ^nns++++=tracks.
. ^zz++++=EXTRAWORD
Steam ^nn++++=Steam
drifted ^vbd+++xvbn+=drifted
over ^in++++=over
the ^ati++++=the
fields ^nns++++=fields.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
of ^in++++=of
a ^at++++=a
man ^nn++++=man
looking ^vwbg+++xvbg+=looking
down ^rp++++=down
at ^rb++++=at
his ^pp$+pp3+++=his
shapeless ^jj+atrb+++=shapeless
hands ^nns++++=hands
while ^cs+sub+++=while
other ^ap++++=other
men ^nns++++=men
fastened ^vbd+++xvbn+=fastened
straps ^nns++++=straps.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
also ^rb++++=also
of ^in++++=of
Aaron ^np++++=Aaron's
's ^$++++=EXTRAWORD
dog ^nn++++=dog.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
not ^xnot++not++=not
know ^vb+vprv+++=know
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
killed ^vprf+++xvbnx+=killed
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
it ^pp3+it+++=it
ran ^vbd+++xvbn+=ran
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
someone ^pn++++=someone
took ^vbd+++xvbn+=took
it ^pp3+it+++=it
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
remembered ^vbd+vprv+tht0+xvbnx+=remembered
his ^pp$+pp3+++=his
arms ^nns++++=arms
tightening ^vwbg+++xvbg+=tightening
in ^in++++=in
the ^ati++++=the
fog ^nn++++=fog,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
believed ^vbd+vprv+tht0+xvbnx+=believed
the ^ati++++=the
small ^jj+atrb+++=small
creature ^nn++++=creature
had ^vbd+hvd+aux++=had
died ^vprf+++xvbnx+=died
because ^cs+cos+++=because
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
near ^in+pl+++=near
him ^pp3o+pp3+++=him
and ^cc+cls+++=and
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
loved ^vbd+++xvbnx+=loved
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
a ^at++++=a
harsh ^jj+atrb+++=harsh
thing ^nn++++=thing
to ^to++++=to
believe ^vbi+vprv+++=believe.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
may ^md+pos+++=may
be ^vb+be+vrb++=be
untrue ^jj+pred+++=untrue.
. ^zz++++=EXTRAWORD
Still ^rb+cnj+++=Still,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
affections ^nns+nom+++=affections
that ^tht+rel+subj++=that
do ^vb+do+aux++=do
not ^xnot++not++=not
know ^vb+vprv+++=know
how ^wrb+who+whcl++=how
to ^to++++=to
open ^vbi++++=open
their ^pp$+pp3+++=their
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
draw ^vb++++=draw
the ^ati++++=the
beloved ^jj++++=beloved
nearer ^rbr++++=nearer
and ^cc+phrs+++=and
nearer ^rbr++++=nearer.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
whisper ^vb+vpub+++=whisper
of ^in++++=of
brotherhood ^nn+nom+++=brotherhood.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
promise ^nn++++=promise
shelter ^nn++++=shelter
from ^in++++=from
the ^ati++++=the
rain ^nn++++=rain.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
breath ^nn++++=breath
is ^vbz+bez+aux++=is
crushed ^vpsv++agls+xvbnx+=crushed
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Tonight ^nr+tm+++=Tonight
I ^pp1a+pp1+++=I
sit ^vb++++=sit
again ^rb+tm+++=again
at ^in++++=at
the ^ati++++=the
west ^np+pl+++=west
window ^nn++++=window.
. ^zz++++=EXTRAWORD
Chicago ^np++++=Chicago
is ^vbz+bez+aux++=is
hidden ^vpsv++agls+xvbnx+=hidden
beyond ^in++++=beyond
the ^ati++++=the
plains ^npls++++=plains.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
no ^at++++=no
red ^jj+atrb+++=red
glow ^nn++++=glow.
. ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
falls ^vbz++++=falls
steadily ^rb+cnj+++=steadily,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
glass ^nn++++=glass
is ^vbz+bez+vrb++=is
cold ^jj+pred+++=cold
beneath ^rb++++=beneath
my ^pp$+pp1+++=my
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
rains ^nns++++=rains
on ^in++++=on
the ^ati++++=the
factory ^nn++++=factory
roofs ^nns++++=roofs
and ^cc++++=and
on ^in++++=on
the ^ati++++=the
vacant ^jj+atrb+++=vacant
lot ^nn++++=lot
where ^wrb+who+++=where
the ^ati++++=the
knife ^nn++++=knife
was ^vbd+bedz+aux++=was
found ^vpsv++agls+xvbnx+=found.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
rains ^nns++++=rains
on ^in++++=on
the ^ati++++=the
apartment ^nn+nom+++=apartment
hallway ^nn++++=hallway,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
courthouse ^nn+++??+=courthouse
steps ^nns++++=steps,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
on ^in++++=on
the ^ati++++=the
railway ^nn++++=railway
that ^tht+rel+subj++=that
enters ^vbz++++=enters
the ^ati++++=the
city ^nn++++=city.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
rains ^nns++++=rains
on ^in++++=on
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man's
's ^$++++=EXTRAWORD
coat ^nn++++=coat
as ^ql++++=as
he ^pp3a+pp3+++=he
wanders ^nns+nom+++=wanders
beyond ^in++++=beyond
the ^ati++++=the
village ^nn+nom+++=village,
, ^zz++++=EXTRAWORD
calling ^vbg+nom++xvbg+=calling
strangers ^nns+nom+++=strangers
his ^pp$+pp3+++=his
brothers ^nns+nom+++=brothers.
. ^zz++++=EXTRAWORD
Along ^in++++=Along
the ^ati++++=the
road ^nn++++=road
the ^ati++++=the
last ^jj+atrb+++=last
autumn ^nn++++=autumn
leaves ^nns++++=leaves
cling ^vb++++=cling
to ^in++++=to
the ^ati++++=the
trees ^nns++++=trees.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
are ^vb+ber+vrb++=are
yellow ^jj+pred+++=yellow
and ^cc+phrs+++=and
thin ^jj++++=thin.
. ^zz++++=EXTRAWORD
All ^abn++++=All
day ^nn++++=day
they ^pp3a+pp3+++=they
have ^vb+hv+aux++=have
trembled ^vprf+++xvbnx+=trembled
in ^in++++=in
the ^ati++++=the
wind ^nn++++=wind
as ^cs+sub+++=as
though ^cs+sub+++=though
they ^pp3a+pp3+++=they
might ^md+pos+++=might
break ^vb++++=break
free ^jj++++=free
and ^cc++++=and
fly ^vb++++=fly
over ^in++++=over
the ^ati++++=the
fields ^nns++++=fields.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
they ^pp3a+pp3+++=they
do ^vb+do+aux++=do
not ^xnot++not++=not
fly ^vb++++=fly.
. ^zz++++=EXTRAWORD
the ^ati++++=The
rain ^nn++++=rain
beats ^nns++++=beats
them ^pp3o+pp3+++=them
brutally ^rb++++=brutally
down ^in+strn+++=down.
. ^zz++++=EXTRAWORD
