Old ^jj+atrb+++=Old
broken ^jj+++xvbn+=broken
gate ^np++++=gate,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
was ^vbd+bedz+vrb++=was
a ^at++++=a
more ^rbr++++=more
significant ^jj+atrb+++=significant
object ^nn++++=object
to ^in++++=to
him ^pp3o+pp3+++=him
than ^in++++=than
any ^dti++++=any
monument ^nn+nom+++=monument
in ^in++++=in
Europe ^np++++=Europe.
. ^zz++++=EXTRAWORD
By ^in++++=By
seven ^cd++++=seven
o'clock ^rb++++=o'clock
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
at ^rb++++=at
work ^nn++++=work.
. ^zz++++=EXTRAWORD
Turnips ^np+++??+=Turnips
are ^vb+ber+vrb++=are
not ^xnot++not++=not
intelligent ^jj+atrb+++=intelligent
plants ^nns++++=plants.
. ^zz++++=EXTRAWORD
Left ^j+++xvbn+=Left
to ^in++++=to
themselves ^ppls+pp3+++=themselves
they ^pp3a+pp3+++=they
crowd ^nn++++=crowd
together ^nn+nom+++=together,
, ^zz++++=EXTRAWORD
quarrel ^nn++++=quarrel
for ^in++++=for
nourishment ^nn+nom+++=nourishment,
, ^zz++++=EXTRAWORD
grow ^vb++++=grow
weak ^jj++++=weak
in ^in++++=in
company ^nn++++=company
and ^cc++++=and
come ^vb++++=come
to ^in++++=to
nothing ^pn++++=nothing.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
therefore ^rb+cnj+++=therefore
require ^vb+vsua+++=require
thinning ^jj++++=thinning,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Sam ^np++++=Sam,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
understood ^vbd+vprv++xvbn+=understood
them ^pp3o+pp3+++=them
better ^jjr++++=better
than ^cs+sub+++=than
he ^pp3a+pp3+++=he
understood ^vbd+vprv++xvbnx+=understood
most ^ql+emph+++=most
men ^nns++++=men,
, ^zz++++=EXTRAWORD
proceeded ^j+++xvbn+=proceeded
along ^in++++=along
the ^ati++++=the
rows ^nns++++=rows
with ^in++++=with
a ^at++++=a
short ^nn++++=short
hoe ^vb++++=hoe,
, ^zz++++=EXTRAWORD
cutting ^nvbg+++xvbg+=cutting
out ^rp+pl+++=out
the ^ati++++=the
poor ^jj++++=poor
to ^to++++=to
give ^vbi++++=give
room ^nn++++=room
to ^in++++=to
the ^ati++++=the
strong ^nn++++=strong.
. ^zz++++=EXTRAWORD
There ^rn+pl+++=There
may ^md+pos+++=may
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
political ^jj+atrb+++=political
reflections ^nns+nom+++=reflections
in ^in++++=in
this ^dt+dem+++=this
occupation ^nn+nom+++=occupation,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
none ^pn++++=none
occurred ^vbd+++xvbn+=occurred
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sun ^nn++++=sun
climbed ^vbd+++xvbn+=climbed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
mist ^nn++++=mist
vanished ^vbd+++xvbn+=vanished.
. ^zz++++=EXTRAWORD
Earth ^nn++++=Earth
clung ^vbd+++xvbn+=clung
to ^in++++=to
his ^pp$+pp3+++=his
boots ^nns++++=boots
and ^cc++++=and
sweat ^nn++++=sweat
collected ^vwbn+++xvbn+=collected
under ^in++++=under
the ^ati++++=the
rim ^nn++++=rim
of ^in++++=of
his ^pp$+pp3+++=his
cap ^nn++++=cap.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
worked ^vbd+++xvbnx+=worked
steadily ^rb+cnj+++=steadily,
, ^zz++++=EXTRAWORD
pausing ^vbg+++xvbg+=pausing
now ^rn+tm+++=now
and ^cc+phrs+++=and
again ^rb+tm+++=again
to ^to++++=to
straighten ^vbi++++=straighten
his ^pp$+pp3+++=his
back ^jjb++++=back
by ^in++++=by
degrees ^nns+nom+++=degrees.
. ^zz++++=EXTRAWORD
At ^rb++++=At
half ^abn++++=half
past ^jjb++++=past
nine ^cd++++=nine
an ^at++++=an
aeroplane ^nn++++=aeroplane
passed ^vbd+++xvbn+=passed
overhead ^jjb++++=overhead.
. ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
looked ^vbd+++xvbn+=looked
up ^rp++++=up
and ^cc++++=and
scowled ^vbd+++xvbn+=scowled.
. ^zz++++=EXTRAWORD
The ^ati++++=The
machine ^nn++++=machine
was ^vbd+bedz+vrb++=was
lower ^jjr+pred+++=lower
than ^in++++=than
usual ^jj++++=usual,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
its ^pp$+it+++=its
engine ^nn++++=engine
made ^vbd+++xvbn+=made
an ^at++++=an
uneven ^jj+atrb+++=uneven
noise ^nn++++=noise:
: ^zz++++=EXTRAWORD
roar ^nn++++=roar,
, ^zz++++=EXTRAWORD
cough ^nn++++=cough,
, ^zz++++=EXTRAWORD
roar ^nn++++=roar,
, ^zz++++=EXTRAWORD
bang ^uh++++=bang,
, ^zz++++=EXTRAWORD
silence ^nn+nom+++=silence,
, ^zz++++=EXTRAWORD
roar ^nn++++=roar.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
circled ^vbd+++xvbn+=circled
once ^rb+tm+++=once
above ^jjb++++=above
the ^ati++++=the
field ^nn++++=field,
, ^zz++++=EXTRAWORD
glinting ^nn++++=glinting
in ^in++++=in
the ^ati++++=the
sun ^nn++++=sun.
. ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
watched ^vbd+++xvbn+=watched
just ^rb+emph+++=just
long ^rb++++=long
enough ^qlp++++=enough
to ^to++++=to
satisfy ^vbi++++=satisfy
himself ^ppl+pp3+++=himself
that ^cs+sub+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
another ^dt++++=another
dratted ^jj+atrb++xvbn+=dratted
interruption ^nn+nom+++=interruption,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
returned ^vbd+++xvbn+=returned
to ^in++++=to
the ^ati++++=the
turnips ^nns++++=turnips.
. ^zz++++=EXTRAWORD
The ^ati++++=The
aeroplane ^nn++++=aeroplane
circled ^vbd+++xvbn+=circled
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="Go
go ^vb++++=EXTRAWORD
on ^in++++=on
with ^in++++=with
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Sam ^nn++++=Sam.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
did ^vbd+dod+aux++=did
not ^xnot++not++=not
go ^vb++++=go
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
came ^vbd+++xvbn+=came
lower ^jjr++++=lower.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
wings ^nns++++=wings
tilted ^vbd+++xvbn+=tilted,
, ^zz++++=EXTRAWORD
recovered ^j+++xvbn+=recovered
and ^cc+phrs+++=and
tilted ^jj+++xvbn+=tilted
once ^rb+tm+++=once
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
A ^at++++=A
black ^jj+atrb+++=black
cross ^nn++++=cross
showed ^vbd+vprv++xvbn+=showed
beneath ^in+pl+++=beneath
one ^cd1++++=one
wing ^nn++++=wing.
. ^zz++++=EXTRAWORD
Had ^vb+hv+aux++=Had
Aggie ^np+++??+=Aggie
been ^vprf+ben+aux+xvbn+=been
present ^vb++++=present
she ^pp3a+pp3+++=she
would ^md+prd+++=would
have ^vb+hv+aux++=have
understood ^vprf+++xvbnx+=understood
at ^rb++++=at
once ^rb"+tm+++=once
that ^cs+sub+++=that
a ^at++++=a
German ^jj+atrb+++=German
aeroplane ^nn++++=aeroplane
above ^in+pl+++=above
a ^at++++=a
Norfolk ^np++++=Norfolk
turnip ^nn++++=turnip
field ^nn++++=field
was ^vbd+bedz+vrb++=was
no ^at++++=no
ordinary ^jj+atrb+++=ordinary
matter ^nn++++=matter.
. ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
merely ^rb+down+++=merely
understood ^vprf+++xvbn+=understood
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
above ^in+pl+++=above
a ^at++++=a
Norfolk ^np++++=Norfolk
turnip ^nn++++=turnip
field ^nn++++=field,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+dem+++=that
field ^nn++++=field
happened ^vbd+++xvbn+=happened
to ^to+vcmp+++=to
belong ^vbi++++=belong
to ^in++++=to
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Habbage ^np+nom+++=Habbage.
. ^zz++++=EXTRAWORD
The ^ati++++=The
machine ^nn++++=machine
dipped ^vbd+++xvbn+=dipped
over ^in++++=over
the ^ati++++=the
hedge ^nn++++=hedge,
, ^zz++++=EXTRAWORD
missed ^j+++xvbn+=missed
an ^at++++=an
oak ^nn++++=oak
tree ^nn++++=tree,
, ^zz++++=EXTRAWORD
clipped ^xvbn+++xvbn+=clipped
the ^ati++++=the
top ^nn++++=top
from ^in++++=from
an ^at++++=an
elder ^jjr+atrb+++=elder
bush ^nn++++=bush
and ^cc++++=and
struck ^vbd+++xvbn+=struck
the ^ati++++=the
ground ^nn++++=ground.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
ran ^vbd+++xvbn+=ran
across ^in+ppvb+++=across
two ^cd++++=two
rows ^nns++++=rows,
, ^zz++++=EXTRAWORD
bounced ^j+++xvbn+=bounced,
, ^zz++++=EXTRAWORD
tore ^j+++xvbn+=tore
through ^in++++=through
six ^cd++++=six
more ^rbr++++=more,
, ^zz++++=EXTRAWORD
turned ^j+++xvbn+=turned
half ^abn++++=half
round ^in++++=round
and ^cc++++=and
stopped ^vpsv++agls+xvbn+=stopped
with ^in++++=with
its ^pp$+it+++=its
nose ^nn++++=nose
in ^in++++=in
a ^at++++=a
bank ^nn++++=bank.
. ^zz++++=EXTRAWORD
For ^in++++=For
several ^ap++++=several
seconds ^nns++++=seconds
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
quiet ^nn++++=quiet.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
Sam ^nn++++=Sam
advanced ^vbd+vsua++xvbn+=advanced,
, ^zz++++=EXTRAWORD
carrying ^vbg+++xvbg+=carrying
his ^pp$+pp3+++=his
hoe ^vb++++=hoe.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
hurry ^nn++++=hurry.
. ^zz++++=EXTRAWORD
The ^ati++++=The
damage ^nn++++=damage
was ^vbd+bedz+aux++=was
done ^vpsv++agls+xvbnx+=done,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
hurrying ^jj+++xvbg+=hurrying
would ^md+prd+++=would
not ^xnot++not++=not
restore ^vb++++=restore
the ^ati++++=the
crop ^nn++++=crop.
. ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
climbed ^vbd+++xvbn+=climbed
from ^in++++=from
the ^ati++++=the
aeroplane ^nn++++=aeroplane.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wore ^vbd+++xvbnx+=wore
a ^at++++=a
leather ^nn++++=leather
coat ^nn++++=coat,
, ^zz++++=EXTRAWORD
goggles ^nns++++=goggles
and ^cc++++=and
a ^at++++=a
close ^jj++++=close-fitting
- ^zz++++=EXTRAWORD
fitting ^jj+atrb++xvbg+=EXTRAWORD
cap ^nn++++=cap.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
blood ^nn++++=blood
on ^in++++=on
one ^cd1++++=one
cheek ^nn++++=cheek,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
moved ^vbd+++xvbnx+=moved
briskly ^rb++++=briskly
enough ^dt++++=enough.
. ^zz++++=EXTRAWORD
After ^in++++=After
glancing ^nn++++=glancing
at ^in++++=at
the ^ati++++=the
engine ^nn++++=engine,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
pulled ^vbd+++xvbnx+=pulled
off ^in+pl+++=off
his ^pp$+pp3+++=his
goggles ^nns++++=goggles
and ^cc++++=and
saw ^vbd+vprv++xvbn+=saw
Sam ^np++++=Sam.
. ^zz++++=EXTRAWORD
The ^ati++++=The
German ^nn++++=German
stared ^vbd+++xvbn+=stared.
. ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
stared ^vbd+++xvbn+=stared
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
principally ^rb+down+++=principally
because ^cs+cos+++=because
the ^ati++++=the
fellow ^jjb++++=fellow
was ^vbd+bedz+aux++=was
standing ^vbg+++xvbgx+=standing
on ^in++++=on
three ^cd++++=three
healthy ^jj+atrb+++=healthy
turnips ^nns++++=turnips.
. ^zz++++=EXTRAWORD
The ^ati++++=The
German ^np++++=German's
's ^$++++=EXTRAWORD
mouth ^nn++++=mouth
opened ^vbd+++xvbn+=opened.
. ^zz++++=EXTRAWORD
" ^zz++++="Paul!"
paul ^np++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
exclaimed ^vbd+++xvbnx+=exclaimed.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
name ^nn++++=name's
's ^$++++=EXTRAWORD
Gates ^nns++++=Gates,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Sam ^nn++++=Sam.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
get ^vb++++=get
off ^rb+phrv+++=off
them ^pp3o+pp3+++=them
tarnips ^nns+++??+=tarnips."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
airman ^nn++++=airman
took ^vbd+++xvbn+=took
one ^cd1++++=one
step ^nn++++=step
nearer ^rbr++++=nearer.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
astonishment ^nn+nom+++=astonishment
increased ^vbd+++xvbn+=increased.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
peered ^vbd+++xvbnx+=peered
at ^rb++++=at
Sam ^np++++=Sam's
's ^$++++=EXTRAWORD
face ^nn++++=face
as ^cs+sub+++=as
though ^cs+sub+++=though
reading ^nvbg+++xvbg+=reading
small ^jj+atrb+++=small
print ^nn++++=print.
. ^zz++++=EXTRAWORD
" ^zz++++="Paul
paul ^np++++=EXTRAWORD
Jouperts ^np+++??+=Jouperts!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oi
oi ^uh++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Gates ^nns++++=Gates.
. ^zz++++=EXTRAWORD
Samuel ^np++++=Samuel
Gates ^nns++++=Gates.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You've
've ^vb+hv+aux++0=EXTRAWORD
mashed ^vprf+++xvbnx+=mashed
nigh ^rb++++=nigh
on ^in++++=on
two ^cd++++=two
dozen ^cd++++=dozen
roots ^nns++++=roots,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
countin ^nn+++??+=countin'
' ^zz++++=EXTRAWORD
what ^wdt+who+++=what
you ^pp2+pp2+++=you
done ^vpsv++by+xvbn+=done
by ^in++++=by
the ^ati++++=the
hedge ^nn++++=hedge."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
German ^nn++++=German
drew ^vbd+++xvbn+=drew
a ^at++++=a
pistol ^nn++++=pistol.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
altered ^jj+++xvbn+=altered
the ^ati++++=the
agricultural ^jj+atrb+++=agricultural
aspect ^nn++++=aspect
of ^in++++=of
the ^ati++++=the
interview ^nn++++=interview,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
not ^xnot++not++=not
so ^ql++++=so
much ^ap++++=much
as ^ql++++=as
might ^md+pos+++=might
be ^vb+be+aux++=be
expected ^vpsv++agls+xvbnx+=expected.
. ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
guns ^nns++++=guns
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
disliked ^vbd+++xvbnx+=disliked
this ^dt+dem+++=this
one ^cd1++++=one
because ^cs+cos+++=because
it ^pp3+it+++=it
prevented ^vbd+++xvbn+=prevented
him ^pp3o+pp3+++=him
from ^in++++=from
expressing ^xvbg+++xvbg+=expressing
his ^pp$+pp3+++=his
views ^nns++++=views
at ^in++++=at
proper ^jj+atrb+++=proper
length ^nn++++=length.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
come ^vb++++=come,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
airman ^nn++++=airman.
. ^zz++++=EXTRAWORD
" ^zz++++="Where?"
where ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="With
with ^in++++=EXTRAWORD
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
At ^rb++++=At
once ^rb"+tm+++=once."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oi
oi ^uh++++=EXTRAWORD
got ^vbd+++xvbn+=got
work ^nn++++=work."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
come ^vb++++=come,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
I ^pp1a+pp1+++=I
shoot ^vb++++=shoot."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
considered ^vwbn+vprv++xvbn+=considered
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
shoot ^vb++++=shoot,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Habbage ^np+nom++??+=Habbage'll
'll ^md+prd+++0=EXTRAWORD
have ^vb+hv+vrb++=have
the ^ati++++=the
law ^nn++++=law
on ^in++++=on
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
threat ^nn++++=threat
lacked ^vbd+++xvbn+=lacked
its ^pp$+it+++=its
intended ^jj+atrb++xvbn+=intended
force ^nn++++=force,
, ^zz++++=EXTRAWORD
possibly ^rb++++=possibly
because ^cs+cos+++=because
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Habbage ^np+nom+++=Habbage
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
known ^vbd+vprv++xvbn+=known
in ^in++++=in
Germany ^np++++=Germany.
. ^zz++++=EXTRAWORD
The ^ati++++=The
airman ^nn++++=airman
waved ^vbd+++xvbn+=waved
the ^ati++++=the
pistol ^nn++++=pistol
toward ^in++++=toward
the ^ati++++=the
machine ^nn++++=machine.
. ^zz++++=EXTRAWORD
" ^zz++++="Get
get ^vb++++=EXTRAWORD
in ^rb+phrv+++=in."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oi
oi ^uh++++=EXTRAWORD
bea ^np++++=bean't
n't ^xnot++not++0=EXTRAWORD
gettin ^nn+++??+=gettin'
' ^zz++++=EXTRAWORD
in ^cs+sub+++=in
that ^cs"++++=that
contraption ^nn+nom+++=contraption."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
shoot ^vb++++=shoot
your ^pp$+pp2+++=your
leg ^nn++++=leg."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
Oi ^uh++++=Oi
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
get ^vb++++=get
in ^rb+cnj+++=in,
, ^zz++++=EXTRAWORD
can ^md+pos+++=can
Oi ^uh++++=Oi?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
German ^nn++++=German
seemed ^vbd+seem++xvbn+=seemed
troubled ^vpsv++by+xvbn+=troubled
by ^in++++=by
this ^dt+dem+++=this
reasoning ^nvbg+++xvbg+=reasoning.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
toward ^in++++=toward
the ^ati++++=the
eastern ^jj+atrb+++=eastern
sky ^nn++++=sky
and ^cc++++=and
then ^rn+tm+++=then
toward ^in++++=toward
the ^ati++++=the
village ^nn+nom+++=village.
. ^zz++++=EXTRAWORD
The ^ati++++=The
engine ^nn++++=engine
had ^vbd+hvd+aux++=had
stopped ^vprf+++xvbnx+=stopped
coughing ^nn++++=coughing
and ^cc++++=and
was ^vbd+bedz+aux++=was
now ^rn+tm+splt++=now
ticking ^vbg+++xvbgx+=ticking
faintly ^rb++++=faintly
to ^in++++=to
itself ^ppl++++=itself.
. ^zz++++=EXTRAWORD
With ^in++++=With
sudden ^jj+atrb+++=sudden
impatience ^nn+nom+++=impatience
he ^pp3a+pp3+++=he
seized ^vbd+++xvbnx+=seized
Sam ^nn++++=Sam
by ^in++++=by
the ^ati++++=the
arm ^nn++++=arm.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+aux++=are
coming ^vbg+++xvbgx+=coming.
. ^zz++++=EXTRAWORD
Quick ^jj++++=Quick!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
resisted ^vbd+++xvbn+=resisted.
. ^zz++++=EXTRAWORD
The ^ati++++=The
German ^nn++++=German
struck ^vbd+++xvbn+=struck
him ^pp3o+pp3+++=him
behind ^in+pl+++=behind
the ^ati++++=the
ear ^nn++++=ear
with ^in++++=with
the ^ati++++=the
pistol ^nn++++=pistol.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
a ^at++++=a
heavy ^jj+atrb+++=heavy
blow ^nn++++=blow,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
convinced ^vbd+++xvbn+=convinced
Sam ^np++++=Sam
that ^tht+rel+obj++=that
foreigners ^nns+nom+++=foreigners
had ^vb+hv+vrb++=had
no ^at++++=no
manners ^nns+nom+++=manners
and ^cc++++=and
that ^cs+sub+++=that
further ^jjb+atrb+++=further
discussion ^nn++++=discussion
would ^md+prd+++=would
only ^rb+down+++=only
delay ^nn++++=delay
matters ^nns+nom+++=matters.
. ^zz++++=EXTRAWORD
" ^zz++++="Roight,"
roight ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
bitterly ^rb++++=bitterly.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc+cls+++=EXTRAWORD
if ^cs+cnd+++=if
them ^pp3o+pp3+++=them
wheels ^nns++++=wheels
go ^vb++++=go
over ^in++++=over
the ^ati++++=the
young ^jj+atrb+++=young
plants ^nns++++=plants,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
answer ^vb++++=answer
for ^in+ppvb+++=for
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
airman ^nn++++=airman
pushed ^vwbn+++xvbn+=pushed
him ^pp3o+pp3+++=him
toward ^in++++=toward
the ^ati++++=the
rear ^jjb+atrb+++=rear
seat ^nn++++=seat.
. ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
climbed ^vbd+++xvbn+=climbed
in ^in++++=in
with ^in++++=with
difficulty ^nn++++=difficulty,
, ^zz++++=EXTRAWORD
taking ^vbg+++xvbg+=taking
his ^pp$+pp3+++=his
hoe ^vb++++=hoe
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
no ^at++++=no
reason ^nn++++=reason
to ^to++++=to
leave ^vbi++++=leave
a ^at++++=a
good ^jj+atrb+++=good
tool ^nn++++=tool
lying ^vwbg+++xvbg+=lying
about ^in+strn+++=about.
. ^zz++++=EXTRAWORD
The ^ati++++=The
German ^nn++++=German
dragged ^vbd+++xvbn+=dragged
the ^ati++++=the
aeroplane ^nn++++=aeroplane's
's ^$++++=EXTRAWORD
nose ^nn++++=nose
from ^in++++=from
the ^ati++++=the
bank ^nn++++=bank,
, ^zz++++=EXTRAWORD
examined ^xvbn+++xvbn+=examined
something ^pn++++=something
beneath ^in+pl+++=beneath
the ^ati++++=the
wing ^nn++++=wing,
, ^zz++++=EXTRAWORD
spun ^j+++xvbn+=spun
the ^ati++++=the
propeller ^nn+nom+++=propeller,
, ^zz++++=EXTRAWORD
climbed ^j+++xvbn+=climbed
into ^in++++=into
the ^ati++++=the
forward ^jj+atrb+++=forward
seat ^nn++++=seat
and ^cc++++=and
began ^vbd+++xvbn+=began
operating ^nvbg+++xvbg+=operating
levers ^nns++++=levers.
. ^zz++++=EXTRAWORD
The ^ati++++=The
engine ^nn++++=engine
coughed ^vbd+++xvbn+=coughed
into ^in++++=into
life ^nn++++=life.
. ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
had ^vb+hv+aux++=had
never ^rb++splt++=never
travelled ^vprf+++xvbnx+=travelled
faster ^rbr++++=faster
than ^in++++=than
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Habbage ^np+nom+++=Habbage's
's ^$++++=EXTRAWORD
mare ^nn++++=mare
could ^md+pos+++=could
trot ^vb++++=trot,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
always ^rb++splt++=always
believed ^vprf+++xvbnx+=believed
that ^tht+vcmp+++=that
speed ^nn++++=speed
above ^jjb++++=above
this ^dt+dem+++=this
amounted ^jj+++xvbn+=amounted
to ^in++++=to
carelessness ^nns+nom+++=carelessness.
. ^zz++++=EXTRAWORD
The ^ati++++=The
aeroplane ^nn++++=aeroplane
bumped ^vbd+++xvbn+=bumped
over ^in++++=over
the ^ati++++=the
field ^nn++++=field,
, ^zz++++=EXTRAWORD
scattering ^vbg+++xvbg+=scattering
soil ^nn++++=soil
and ^cc++++=and
shaving ^nvbg+++xvbg+=shaving
turnip ^nn++++=turnip
leaves ^nns++++=leaves
beneath ^rb++++=beneath
its ^pp$+it+++=its
wheels ^nns++++=wheels.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
shouted ^vbd+vpub++xvbnx+=shouted
protests ^nns++++=protests,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
engine ^nn++++=engine
swallowed ^vbd+++xvbn+=swallowed
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hedge ^nn++++=hedge
rushed ^vbd+++xvbn+=rushed
near ^in+strn+++=near.
. ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
prepared ^jj+++xvbn+=prepared
to ^to+jcmp+++=to
be ^vbi+vbi+aux++=be
killed ^vpsv++agls+xvbnx+=killed
in ^in++++=in
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Habbage ^np+nom+++=Habbage's
's ^$++++=EXTRAWORD
ditch ^nn++++=ditch.
. ^zz++++=EXTRAWORD
