prompt,source,filename,ttr,wrlengh,wcount,that_del,contrac,pres,pro2,pro_do,pdem,gen_emph,pro1,it,be_state,sub_cos,prtcle,pany,gen_hdg,amplifr,wh_ques,pos_mod,o_and,wh_cl,finlprep,n,prep,adj_attr,pasttnse,pro3,perfects,rel_obj,rel_subj,rel_pipe,p_and,n_nom,tm_adv,pl_adv,advs,inf,prd_mod,sua_vb,sub_cnd,nec_mod,spl_aux,conjncts,agls_psv,by_pasv,whiz_vbn,sub_othr,vcmp,downtone,pred_adj,allmodal,allconj,allpasv,allwh,allwhrel,alladj,allpro,have,allverb,vprogrsv,that_rel,jcmp,nonf_vth,att_vth,fact_vth,lkly_vth,att_jth,fact_jth,lkly_jth,nfct_nth,att_nth,fct_nth,lkly_nth,spch_vto,mntl_vto,dsre_vto,efrt_vto,prob_vto,x1_jto,x2_jto,x3_jto,x4_jto,x5_jto,all_nto,nonfadvl,atadvl,fctadvl,lklydvl,all_vth,all_jth,all_nth,all_th,all_vto,all_jto,all_to,all_advl,act_ipv,act_tpv,mentalpv,commpv,occurpv,copulapv,aspectpv,humann,prcessn,cognitn,abstrcn,concrtn,tccncrt,quann,placen,groupn,sizej,timej,colorj,evalj,relatnj,topicj,actv,commv,mentalv,causev,occurv,existv,aspectv
llm,ai,4000_story_0222_llm.txt,38.8,4.6,5405,3,4.6,48.8,5,0.2,1.9,0.9,38.5,11.8,1.1,1.3,0,2.6,0.4,0.9,0.9,4.6,14.6,0.9,0.7,254,87.1,45.1,99.9,49,12.8,1.9,3.1,1.3,2,39.4,7,7.6,36.4,5.7,3.5,3.9,2,2,1.9,5.9,4.4,0.7,3.9,5.6,2.2,3.5,6.3,10.2,25.5,9.1,1.9,6.3,76,92.5,3.3,161.5,5,0.4,0.4,2.6,0.7,0.9,1.3,0.4,0,0,0,0,0,0,0.2,0.2,1.1,0.2,0.6,0.2,0.2,0,0,0,0.6,0.9,0,3,0.4,5.6,0.4,0,5.9,2.2,0.4,3.1,4.3,0.4,0.4,0,0,0,0,0,13.1,4.8,3.1,8.3,16.5,1.9,4.4,7.8,1.7,2,2.4,1.1,0.2,0.7,0.9,27.9,22,17,1.9,5.7,10,6.5
llm,ai,4000_story_0223_llm.txt,33,4.4,4618,3,1.7,32,1.9,0.2,1.9,0.2,50.2,12.8,0.2,1.3,0,3.7,0,0.2,1.3,5.8,14.9,0.6,2.4,260.7,106.8,34.6,104.6,29.7,13.4,1.5,2.6,0.4,1.5,22.7,8,11,36.8,6.1,2.4,2.2,1.7,0.6,2.4,3.7,6.5,0.9,1.5,9.3,1.5,2.8,3.9,8.9,28.8,8.9,1.9,4.5,67.6,81.9,2.4,150.9,5.2,0.6,0,1.5,0.4,2.2,1.1,0,0,0,0,0,0.2,0.2,0,0.4,0.2,0.9,0.2,0,0,0,0,0,0.2,0,0,2.6,1.7,5.2,0,0.4,5.6,1.7,0,1.9,4.3,0,0.6,0,0,0,0,0,4.5,2.6,1.1,6.7,26.2,3.2,5.2,5.6,2.8,1.7,0.9,3.9,0.2,0.4,0,30.1,13,15.6,1.1,8.2,7.4,4.1
llm,ai,4000_story_0224_llm.txt,37,4.6,2779,7.6,0,64.4,8.6,0,3.6,1.1,11.2,16.2,1.8,1.8,0.4,4,1.1,3.6,1.4,7.2,24.1,0.7,1.1,228.5,71.2,36,93.6,82,16.2,1.1,5.4,1.4,1.8,35.3,5.4,4,48.2,7.6,5,4.3,3.2,1.4,5,5,6.5,0.4,1.8,9,6.1,4,9.7,13.7,39.9,8.6,2.2,7.9,73,101.8,2.5,169.1,3.2,0.7,0,5.8,0.4,5.4,2.2,0,0.4,0,0.4,0,0,0,0.4,0.4,0.7,0.4,0.4,0,0.4,0,0.4,0,0.4,0.4,0.4,6.5,2.2,13.7,0.4,0.4,14.4,2.2,0.7,3.2,9.4,0,0.7,0,0,0,0,0,7.9,4,2.2,10.1,17.6,1.1,3.2,4,2.2,2.9,2.9,1.1,0,0.7,0.7,22.3,22.3,31.7,1.8,3.6,11.9,4
llm,ai,4000_story_0225_llm.txt,29.8,4.2,3470,2.6,0.9,47.3,11.5,0.6,2.9,1.7,20.5,17,0,0.9,0.9,2.6,0,2.3,1.2,3.2,27.7,0.9,1.2,236,76.9,42.1,117,51.9,13.5,1.4,2.9,0.3,1.7,17.3,7.2,13.8,36.9,4,2.9,4,0.9,2,1.7,5.2,2.9,0,2,6.6,0.6,2.3,5.5,8.1,37.8,4.9,2,4.6,75.8,83.9,1.4,170.9,2.9,2.3,0,1.4,0.3,1.4,0.9,0,0,0,0,0,0,0,0,0,0.6,0.3,0.6,0,0.3,0,0,0,0,0.3,0,2.9,2,4,0,0,4,1.4,0.3,1.7,5.2,0,0,0.3,0,0,0,0.3,23.6,0.3,0.9,4.9,25.4,2,6.1,4.9,4.3,3.2,11.2,5.8,0.6,0,0,34.3,25.1,14.1,1.7,10.7,13.5,5.2
llm,ai,4000_story_0226_llm.txt,30.3,4.2,4413,2.7,0.5,63.4,19.7,0.7,3.4,0.7,31.5,10.4,1.4,1.6,0.7,3.4,0.2,1.1,2.5,6.6,22.2,1.1,2,218.7,75.7,44,98.1,63.9,11.1,0.2,1.6,0.2,2,17.9,9.5,12.2,33.1,5.9,9.7,2.9,2.7,3.4,3.6,4.8,8.4,0,2.3,5.7,2,3.9,6.6,19.7,34.2,10.7,3.6,2,66.8,115.1,2.5,170.4,4.5,0.2,0.2,1.8,1.4,1.8,0.7,0.5,0.2,0,0,0,0,0,0.9,0,1.4,0.9,0.2,0,0.5,0.2,0,0,0.9,0.2,0,2.5,0.9,5.7,0.7,0,6.3,3.4,0.7,5,3.6,0.2,0.5,0,0,0,0,0,14.7,0.9,0.2,2.3,13.4,0.9,4.5,14,5,2,1.8,2.3,1.6,0.9,0,39.4,25.6,16.5,1.4,4.3,7.9,3.9
llm,ai,4000_story_0230_llm.txt,34.5,4.5,3005,2.3,0.7,57.6,7.7,0,3.7,1,24,12,1.7,0.7,0,6.3,0,1,0.3,5,20.6,1.7,1.3,234.9,79.9,38.6,101.2,59.6,13.6,0.7,1.3,0,2,24.3,5.3,15,33.9,5.3,1.7,4,1,2.7,2,4,9.3,1,3,6.7,2.7,1.7,8,9.3,30.9,13.3,2,2,70.2,91.2,1.7,170.7,4.3,1.7,0,1.7,0.7,1.7,0.3,0.3,0,0,0,0,0,0,0.7,0.3,0.3,0.3,0.3,0,0,0,0,0.3,0.7,0.3,0,2.7,1,4.3,0.3,0,4.7,2,0.3,3,4,0,0.3,0,0,0,0,0,10,2.7,1.7,6.3,17.3,2.3,3.7,7.3,2.7,2.7,1.3,1.7,0.3,1,1.3,25.3,32.9,16.6,1.7,5.3,11.3,3.7
llm,ai,4000_story_0237_llm.txt,33.8,4.4,2962,2.4,0.7,50.3,5.4,0.7,2,2.4,21.3,11.5,1.7,0,0,5.1,0.3,1,4.1,6.8,22.6,0.3,1.4,249.2,74.3,34.4,104.7,57.7,7.1,0.3,1.4,0.3,1.4,21.3,12.8,8.8,39.8,5.4,7.8,4.4,1.4,3.7,2.7,5.4,13.2,0.3,3.7,4.4,1,2.7,5.1,18.2,29.7,17.2,4.4,2,60.4,84.4,1.7,165.8,2.4,1.7,0,1.4,0.3,1.4,0.7,0,0,0,0,0,0,0,0.3,0.7,0,0,0.7,0,0,0,0,0,0,0.3,0.3,2.4,1,3.7,0,0,3.7,1.7,0,1.7,4.1,0,0,0,0,0,0,0,4.4,1,2.4,3.7,26.7,3.7,5.4,11.8,1.4,2.7,3.4,1.4,0.3,0.3,0,32.4,22.6,15.2,1,10.5,7.8,7.1
llm,ai,4000_story_0238_llm.txt,31.5,4.4,2158,3.2,0,54.7,8.3,0.9,4.2,2.3,19,8.8,0.9,1.9,0.5,8.8,0,3.2,0,4.6,20.4,0.5,0.9,236.3,82.5,36.1,97.3,59.8,6,0.5,2.8,1.4,3.2,24.6,7,10.2,31,10.7,4.2,4.6,0,2.3,2.3,4.6,9.7,0,3.7,9.3,1.9,3.7,7.4,11.1,34.8,13.4,0.5,4.6,67.7,87.1,5.1,170.5,4.6,2.8,0,1.9,1.9,2.3,0.9,0,0,0.5,0,0,0,0,0.5,0.5,1.4,0.9,0.9,0,0,0.5,0,0.5,1.4,0,0,2.3,0.9,7,0.5,0,7.4,4.2,0.9,6.5,3.2,0.9,0,0,0,0,0,0,18.1,3.2,0.9,6.5,21.3,2.3,4.2,13.4,2.3,4.2,1.4,1.4,0.5,3.2,0.5,28.3,30.1,21.3,2.3,4.2,10.7,6.5
llm,ai,4000_story_0242_llm.txt,32.8,4.4,2048,0.5,0,40.5,4.9,0,0.5,1,11.2,31.3,1.5,0.5,1.5,3.4,0,0.5,2.9,2,18.6,0,2,263.7,99.6,39.1,90.8,16.6,17.6,0,2,0.5,5.4,18.6,6.3,16.6,29.3,3.9,0.5,0.5,0.5,2,2.9,3.9,6.8,0.5,2,5.9,0.5,2.4,6.3,4.4,30.8,9.3,2.9,2.4,81.5,32.7,2,146,2.9,2.9,0,1,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,1,0.5,2.4,0,0,2.4,1.5,0,1.5,1.5,0,0,0,0,0,0,0,3.9,0.5,0,6.8,33.7,2,13.2,9.8,0.5,2.9,2.4,2.9,0,1.5,1,21.5,14.2,8.8,1,11.2,10.7,6.3
llm,ai,4000_story_0249_llm.txt,35,4.5,3454,4.3,0,49.5,10.7,0,4.9,2.3,20,20,1.2,1.4,0.3,7.2,0,2.3,0.9,3.5,17.1,0.3,1.4,238.9,79.9,42.3,99.6,42.6,11,1.2,4.1,0.3,2.6,23.2,8.4,8.7,37.6,7.5,6.4,1.7,2.3,3.8,3.5,4.1,10.7,0,2.6,5.2,1.4,1.4,6.4,13.6,28.7,13.3,1.2,5.5,67.7,73.2,1.7,168.2,6.1,2.3,0.3,3.8,0.9,0.6,1.4,0.3,0,0,0.3,0,0,0,0.9,0.6,0,1.4,0.3,0.3,0.3,0,0,0,0.3,0.6,0,4.3,1.2,6.7,0.3,0.3,7.2,3.2,0.6,4.1,6.1,0,0,0.3,0,0,0,0.3,19.1,1.7,1.2,8.1,17.7,0.6,2.3,9.3,0.9,4.3,0.3,1.2,0.9,0.9,0.6,28.4,39.7,20.3,1.7,6.9,10.4,4.9
llm,ai,4000_story_0250_llm.txt,35.5,4.4,5447,2,0.2,44.4,5.5,0.7,2.6,1.3,5.3,21.3,1.1,2.2,0.2,3.3,0.2,1.5,0,7.3,20.4,1.7,1.5,262.9,87.8,44.1,103.7,66.8,11.6,1.8,3.5,0.9,1.8,23.1,7.9,9.9,36,4.6,2.6,1.7,0.9,0.7,1.8,3.1,6.6,0.7,2.9,8.6,1.3,4,6.4,10.6,34,10.3,1.7,6.2,71.4,77.7,2.9,158.8,2.6,1.8,0.4,1.5,0.4,1.8,0.9,0,0,0.4,0.2,0,0,0,0.7,0.2,1.1,0.2,0.6,0,0.2,0,0,0,0.4,0.2,0.2,3.1,1.3,4.6,0.4,0.2,5.1,2.8,0.2,3.3,4.8,0.2,0.4,0,0,0,0,0.2,14.5,2.4,0.7,6.6,28.5,3.1,5.3,5.9,3.5,2.9,4.8,4.6,1.1,0.7,0.6,37.3,16.3,19.1,2.4,9.4,7.7,5.1
llm,ai,4000_story_0254_llm.txt,31.8,4.3,2194,3.2,0.5,36,7.7,0.9,2.7,0.9,15,5.5,1.8,4.1,0.5,2.3,0,0.5,0.5,4.6,32.8,2.3,2.7,208.3,84.8,49.7,124,98.9,7.7,0.5,2.3,0.5,3.6,20.5,8.2,16,34.2,10.5,3.2,3.2,0.5,2.3,0.9,4.1,8.2,0.5,1.4,8.7,1.8,3.6,8.7,10,49.7,10,2.7,3.2,83.4,121.7,2.7,172.7,1.4,0.9,0,2.3,1.8,1.8,1.8,0,0,0,0,0,0,0,2.3,0.5,2.7,0.5,0.9,0,0,0,0,0.5,1.8,0,0,1.4,0,7.7,0,0,7.7,6.8,0.5,9.1,1.4,0.9,0.5,0,0,0,0,0,14.6,0.9,1.4,3.2,19.6,1.8,2.7,6.8,7.3,3.2,5.5,13.7,0,1.4,0,40.6,14.6,26.9,0.5,8.2,16,6.4
llm,ai,4000_story_0256_llm.txt,35.8,4.6,5611,6.2,0.7,69.9,17.1,0,5.9,1.1,34.2,12.3,2.3,1.6,0.2,5.7,0.4,2,2,7.1,22.6,1.1,1.4,221.4,70.6,35.1,91.8,55.2,12.8,1.8,4.8,0.7,1.8,45.8,5.7,8.4,41.3,7,6.1,2,2.1,6.4,2.9,5.5,10.2,0.9,2.9,5.9,5.3,3,7.3,19.6,34,13.9,3,7.3,68.3,106.6,2.5,170.4,1.8,0.7,0.2,5,1.2,2.9,2,0,0,0,0,0,0,0,0.7,0.7,0.2,1.4,0.4,0,0.2,0,0,0.2,0,0,0.4,3,0.9,11,0,0,11,3.4,0.4,3.7,4.3,0,0.2,0,0,0,0,0,19.6,3.9,2.5,12.1,11.6,2.3,3,6.2,2.3,1.1,1.4,1.1,0.5,0.5,1.2,26.6,26.4,23.2,2.1,6.2,12.1,4.1
llm,ai,4000_story_0268_llm.txt,33.5,4.2,3847,4.9,0.5,52.5,7.8,0.5,1.6,3.9,9.6,9.9,2.1,0.8,0.5,3.6,0.5,1,2.1,6.5,24.7,1.3,1.6,202.5,74.6,47.3,102.4,86.8,15.6,0.3,2.9,0.8,3.9,19.8,5.7,10.7,39.3,9.9,4.2,1.3,2.1,1.3,2.6,4.2,5.7,0.5,3.1,10.7,2.1,2.1,7.8,12,42.1,9.4,3.4,3.9,86.3,104.2,2.9,169.2,3.6,1,0.3,1.6,1.8,2.9,1.6,0.3,0,0,0,0,0,0,0,0.3,1.3,1,0.3,0,0.8,0,0,0.3,0.8,0.3,0.3,2.9,0.8,7.8,0.3,0,8.1,2.9,1,4.7,4.2,0,0,0,0,0,0,0,15.9,0.3,1.6,6.8,18.2,0.8,5.2,9.1,1.3,3.9,6.8,4.2,0.3,0.8,0,26.5,14.8,24.4,1,8.8,13,3.4
llm,ai,4000_story_0271_llm.txt,36.5,4.4,4574,0.9,0.2,45.7,5.2,0.7,2.2,0.2,17.9,12.9,0,1.1,0.7,2.2,0,0.7,0.7,3.3,11.8,0.9,0.9,295.1,83.3,34.5,115.2,57.1,12,0.2,1.7,0.2,3.9,23.6,7.7,12.5,31,3.5,3.1,1.5,1.5,0.7,2.2,2.8,9.8,0.4,3.7,7.2,0.9,2,5,7,25.6,14,1.5,2.2,66,80.2,1.5,170.7,1.3,1.7,0,0.4,0,1.1,0.2,0.2,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0.2,0,0,0,0,0,1.3,0.4,1.7,0.2,0,2,1.1,0.2,1.3,1.7,0,0,0,0,0,0,0,13.8,2.4,0.2,3.7,23.6,2.4,3.7,9.6,2.8,2.2,3.5,1.5,0.2,0.9,0,37.6,14.6,13.3,1.7,8.7,12.5,6.1
llm,ai,4000_story_0276_llm.txt,33,4.2,3881,7,4.1,29.1,4.6,0.3,1.3,0.3,5.9,10.3,0.3,1.8,1.3,3.6,0.3,0,0.3,3.9,11.9,1.5,0.8,238.1,99.5,22.4,134.5,118.8,17,0.5,2.1,0.8,3.6,17.8,6.7,11.3,28.3,7.7,4.6,0.5,1.5,0.8,2.1,2.6,7.7,0.3,1.8,5.2,2.3,1.8,4.1,9.3,24,9.8,1.8,3.3,52.6,129.3,2.1,179.6,4.6,1,0,3.3,1,3.1,2.3,0.3,0,0,0,0,0.3,0,0.5,0.3,2.6,0.8,0.8,0,0.3,0.3,0,0,0,0,0,0.8,0,9.8,0.3,0.3,10.3,4.9,0.5,5.4,0.8,1,0.5,0,0,0,0,0,14.2,2.6,1.8,7,24,1,4.4,13.9,4.4,2.1,1.3,3.3,0.3,0,0.3,43,15.2,27.1,2.1,9,18,8.5
llm,ai,4000_story_0277_llm.txt,35.3,4.2,3453,7.5,2.6,41.7,5.8,0.6,2.6,0,25.5,13.3,1.2,2.9,0.3,4.3,0.9,0,1.2,7.2,13,1.7,0.9,231.1,90.4,25.5,132.3,97.6,15.9,0.3,0.6,0.9,3.2,26.4,6.7,9,30.7,8.7,2,2.6,0.3,0.6,2.6,2.9,8.1,0,1.2,6.1,1.7,0.9,5.8,9.8,25.5,9.3,2.9,1.7,51.8,128.9,2,185.9,2.9,0.9,0,4.3,0.9,3.2,1.4,0.3,0,0,0,0,0.3,0,0,0,2.9,0.6,0.6,0,0,0,0,0,0.6,0,0,1.7,0,9.8,0.3,0.3,10.4,4.1,0,4.6,1.7,0.3,0.3,0,0,0,0,0,29.5,1.4,1.2,6.7,17.7,2.9,5.8,18.5,2.6,2.6,4.6,2.6,0.6,0.3,0,37.4,25.2,27.8,1.7,9.6,13.9,7.2
llm,ai,4000_story_0278_llm.txt,36.5,4.5,2202,4.1,0.5,35.4,7.3,0.5,1.8,0,4.1,11.4,1.8,1.4,0.5,3.2,1.4,0,0.5,4.1,14.5,0.9,1.4,258.4,104,30.9,112.2,84.9,10.9,0,2.3,0.9,2.3,28.6,6.8,15,30,5,5.4,2.3,1.4,2.7,1.8,4.5,6.8,0,3.6,5.9,0.9,2.7,5.4,12.3,25.4,10.4,1.4,3.2,57.2,96.3,0.9,168.5,8.2,1.8,0,0.9,0.5,3.2,0.5,0,0,0,0,0,0,0,0,0.5,0.9,0.9,0.5,0,0,0,0,0,0,0,0,1.4,0,5,0,0,5,2.7,0,2.7,1.4,0.9,0,0,0,0,0,0.5,15.9,3.2,2.3,8.6,20,2.3,5.4,9.5,6.8,1.8,8.2,0.5,0.5,0,0,42.7,18.6,17.7,2.7,12.3,11.4,7.3
llm,ai,4000_story_0279_llm.txt,29.5,4,5985,8.2,26.7,63.8,12,1.3,6.9,2.2,76.2,14.2,0.2,5.2,0.3,6.5,2.3,0.5,1,11.4,20.7,1.7,3.7,206,74.5,21.2,104.6,44.9,18.2,0,1.7,0.2,2.5,11,7.9,10.9,31.6,7.2,9,2.7,4.2,1.3,1.3,2.7,4,0.8,1.3,7.4,2,3.5,3.8,21.7,39.9,6.2,2.7,1.8,52.3,133.2,5.2,182.1,6.7,2,0.2,4.8,0.8,2.7,2.3,0.3,0,0,0,0,0,0,0.3,1,1.3,0.8,0.5,0,0.2,0.2,0,0,0.3,0.5,0.2,3.7,1,10.7,0.3,0,11,4,0.3,4.7,5.3,0.3,0.3,0.3,0,0,0.2,0,11,1.8,0.7,13,15.9,2.3,6.3,4.8,3.7,0.7,1.2,1,1,1,0.3,42.4,25.1,24.7,1.2,1.5,12.2,6.5
llm,ai,4000_story_0280_llm.txt,33.8,4.1,4797,9.4,7.5,56.1,8.3,2.1,5.2,1,58,14.2,1.5,1.5,0.2,9.8,1.3,0.2,1,7.9,18.1,2.3,2.5,210.3,77.3,20.6,123.8,57.7,11.5,1.7,1.9,0,3.3,9.4,9.6,13.6,27.3,7.5,7.9,1.7,3.3,0.6,2.3,2.1,2.3,0.2,1.7,9.4,2.7,4,5.6,16.5,35.6,4.2,3.3,3.5,57.1,124,3.3,193,11,1.7,0,3.3,1,5.2,2.5,0.2,0,0,0,0,0,0,0.6,0.4,1.3,1,0.4,0,0,0.2,0,0,0.4,0.2,0,1.5,0.8,12.1,0.2,0,12.3,3.8,0.2,4.4,2.5,0.6,0.4,0,0,0.2,0.2,0.4,7.9,0.8,1.3,8.3,13.8,1.9,4.2,5,1.5,0.4,1,2.5,0.2,0.2,0.2,46.7,18.8,30,2.7,5.2,15.6,6
llm,ai,4000_story_0282_llm.txt,33.8,4.1,2998,6,2.7,63.7,14,1.3,4,0,34,12,1,2,0,6.3,0.7,1.7,1,4,11,1.7,0,188.1,80.7,23.3,115.1,102.4,16,0.7,1.7,0.3,2.3,19,8.3,11,29.7,17,7.3,3.7,1.3,1.7,1.7,2.7,11,0.3,1.3,3.3,4.7,1,7,13,20,12.7,2.7,2.7,50.7,150.4,2,197.8,3.3,1.3,0,5,1,2,2.7,0.3,0,0,0,0,0,0,2.3,0,4.7,1.3,1.3,0,0.3,0.3,0,0,0.7,0,0,0.3,1,10.7,0.3,0,11,9.7,0.7,11,1.3,0,0,0.3,0,0,0,0,15.3,1,2.7,6.7,17,1.7,4,10.3,3.3,1.7,1.7,2,0,0.3,0,41,26,35.7,1,10,11,9.7
llm,ai,4000_story_0284_llm.txt,32.5,4.2,4720,6.1,2.3,42.6,8.9,1.3,3.8,0,10.2,13.3,1.5,2.1,0.6,8.9,0.6,0,0.8,3.4,7,0.8,2.5,231.8,86.9,15.5,139,107,17.8,0,0.8,0.2,3,14.4,5.9,10,32.8,8.3,5.5,2.3,1.3,1.9,1.3,2.1,5.7,0.6,1.9,4.4,1.3,2.3,7.8,10.8,17.8,8.3,1.7,1.1,46.2,126.1,2.8,192.6,4.9,0.8,0,1.9,0.8,3.6,1.5,0.4,0,0,0,0,0,0,0.2,0.4,2.1,0.8,0.4,0,0.2,0.4,0,0,0,0,0,0.8,0.4,7.8,0.4,0,8.3,4,0.6,4.7,1.3,1.1,1.1,0,0,0,0,0.2,9.3,5.5,1.7,6.6,24.8,3.6,5.1,10.8,10.6,1.9,1.5,1.3,0.2,0.2,0.2,52.8,18.9,25.8,0.8,8.3,12.7,8.7
llm,ai,4000_story_0286_llm.txt,35,4.5,5134,3.7,5.1,33.3,2.1,0.6,2.7,0.4,36.6,12.7,0.4,1.2,0.2,5.1,0,0.8,0.4,6.6,18.5,0.4,0.6,258.5,95.1,36.4,108.3,54.3,13.4,0,2.1,0.8,2.1,36.2,6.2,9.9,29.2,7.4,3.1,1.4,1.6,1.4,1.4,4.9,6.8,1.4,3.7,7.4,3.7,1.8,4.7,11.1,30.8,11.9,0.8,2.9,65.3,93.1,0.6,161.1,6.4,1.8,0.6,2.9,0.4,2.3,2.5,0.2,0.6,0,0,0,0.2,0.4,0.2,0.2,1.6,1.4,0.2,0,0,0.2,0.4,0,0.2,0,0,2.1,0.6,8.2,0.8,0.6,9.5,3.5,0.6,4.3,2.7,0.6,0.4,0,0,0.2,0,0,29.6,4.3,1.6,9.7,24.2,0.6,4.7,12.3,3.3,1.9,4.9,1.6,0.2,0.4,0.4,36.4,16.9,18.3,1.2,9.9,10.5,8
llm,ai,4000_story_0290_llm.txt,31.5,4.2,3842,9.4,1.3,45.3,4.9,0,3.9,1.3,34.9,15.4,1.8,3.9,0.3,5.5,0.5,2.6,0,4.2,16.1,1.6,1,188.7,75.7,21.9,130.7,112.2,15.6,0,2.1,0,3.6,24.2,10.9,6.8,34.1,7.3,6.5,2.9,1.3,1.6,2.9,2.1,4.9,0.5,2.3,7.5,3.1,3.4,9.1,12.2,32.5,7.8,1.6,2.1,59.9,152,3.4,185.6,6.2,1.8,0.3,5.5,1.8,3.6,1.3,0.5,0,0,0,0,0,0,0.5,0.5,2.6,0.8,0,0,0.3,0,0,0.3,0.5,0,0,2.6,1.3,12.2,0.5,0,12.8,4.4,0.5,5.5,3.9,0.8,0.8,0,0,0,0,0,11.5,2.9,3.4,7,23.2,3.1,10.4,9.1,2.9,1.6,1,1,0.8,1,1.3,42.2,28.6,33.8,1.6,4.7,11.5,4.9
llm,ai,4000_story_0293_llm.txt,36,4.2,1976,4.6,0,50.1,11.6,1,3,0.5,74.4,20.7,0,1,1,7.1,1.5,1,2.5,6.6,16.2,1,1,207,74.9,18.7,119.4,50.6,17.7,0.5,2.5,1,3.5,21.3,12.7,12.7,35.9,5.1,7.1,4.6,4.6,1.5,1,4,4.6,0,2.5,9.1,2,2,8.1,15.2,34.4,7.1,3.5,4,54.7,136.6,2,175.1,6.1,1,0,3,0.5,3.5,1.5,0,0,0,0,0,0,0,0.5,0.5,0,0,1,0,0,0,0,0,0.5,0,0,1,2,8.6,0,0,8.6,2,0,2.5,3,0,0.5,0,0,0,0,0,16.7,3.5,1,7.1,20.2,1.5,4,8.6,2,1.5,2,0.5,0,0,0.5,28.3,17.7,25.8,1.5,3,12.7,7.1
llm,ai,4000_story_0295_llm.txt,35,5,2137,3.3,0.9,30.9,0,0,2.8,0.5,1.4,9.8,0,7,0.5,5.1,0,0.5,0.5,7,24.3,0.5,0.5,250.4,79.6,44.9,110.9,82.8,22.5,0.5,5.6,0.9,0.9,50.1,8.9,3.7,33.2,9.4,1.9,2.8,0.9,0.9,0.5,5.6,9.8,2.8,3.7,8,5.1,0.9,6.1,9.8,41.2,16.4,0.9,7,82.4,84.2,1.9,165.7,4.2,2.3,0.5,3.3,0.5,2.8,4.2,0,0.5,0,0,0,0,0.5,0.5,0,1.4,1.4,0.9,0,0,0,0,0,0.5,0.5,0.5,0.5,0.9,10.8,0.5,0.5,11.7,4.2,0,4.7,2.3,0,0,0,0,0,0,0,14,5.1,3.7,8.4,16.4,4.2,4.7,6.1,1.4,0.9,0.9,0.9,0.9,0.5,2.3,23.9,17.8,27.6,4.2,7.5,8.4,3.7
llm,ai,4000_story_0298_llm.txt,35.3,4.4,6784,3.7,10.9,49.4,13.4,1.9,2.7,1.6,11.9,21.5,1.2,1.2,0.4,6.6,1.2,0.6,2.1,4.3,15.8,0.3,1.9,233.9,88,36.6,101.9,69.4,13.1,0.9,2.9,1.2,4.4,24.6,8.5,14.6,36.1,6.8,5.7,1.9,0.7,1.8,1.3,5,6,0.9,3.4,7.2,1.8,2.9,4.3,11.8,29.3,10.3,2.4,5,69.4,94.8,2.5,166.3,5.6,0.7,0,2.4,0.4,1.6,2.2,0,0,0,0,0,0.1,0,0.3,0.1,1.2,0.4,1,0,0.1,0,0,0,0.3,0.1,0,2.4,1.5,6.6,0,0.1,6.8,3.1,0.1,3.5,4,0.6,0,0,0,0.1,0,0.1,18.6,1.8,0.9,4.3,23.7,1.8,3.2,5.6,3.1,1.9,1,2.5,0.1,1,0.1,32.4,16.1,16.4,2.1,6.9,12.7,4.1
llm,ai,4000_story_0314_llm.txt,32.5,4.5,2710,2.2,0,95.9,33.2,2.2,3.7,0,39.5,18.5,1.5,2.2,0,4.4,0,0.7,2.6,9.6,17.7,1.1,0.7,230.6,69.4,26.9,48.3,22.5,10,2.2,1.8,0.4,1.1,28.8,7.4,3.3,50.2,3,8.1,1.1,2.6,4.4,2.2,7.7,7,0.7,2.2,8.1,3,7,4.4,22.1,31.7,10,3.7,4.4,47.6,95.2,3.3,145,4.1,0,0,1.1,0.4,1.5,1.8,0,0,0,0,0,0,0,0,0,0.7,0.7,0,0,0,0,0.4,0,0.4,1.8,0.7,4.4,3.3,4.8,0,0,4.8,1.5,0.4,2.2,10.3,0.4,0,0,0,0,0,0,4.1,3.3,2.2,11.1,14,1.8,11.4,4.4,1.5,2.6,1.8,0,0.4,0.4,0,33.9,11.1,18.1,0.7,2.6,7.7,6.6
llm,ai,4000_story_0315_llm.txt,35.3,4.4,2882,3.5,10.4,53.4,9,0.3,3.1,0.7,10.1,10.1,1.7,0.7,0.3,5.9,1.4,1,1.4,5.6,21.2,0,0.7,246.7,84,36.1,99.6,70.8,19.4,0,3.5,0.7,1.7,20.1,7.6,8.7,40.2,7.3,4.2,3.8,0.3,1.4,2.1,5.9,6.9,1,2.8,7.3,2.8,4.2,6.9,11.1,31.2,10.8,1.4,4.2,74.6,89.9,3.5,162.4,4.9,3.1,0.3,2.1,1.4,2.8,1.7,0.3,0,0,0,0,0,0,0.3,1,0.7,0,1.4,0,0.7,0.3,0,0,0,0,0.3,2.1,0.7,8,0.3,0,8.3,3.5,1,4.5,3.1,0.3,0,0,0,0,0,0,16.7,6.6,1.7,4.5,22.6,2.1,4.5,7.3,3.1,3.8,0.3,0.7,0.7,1,1,37.5,23.2,17,0.7,4.9,11.5,3.1
