prompt,source,filename,ttr,wrlengh,wcount,that_del,contrac,pres,pro2,pro_do,pdem,gen_emph,pro1,it,be_state,sub_cos,prtcle,pany,gen_hdg,amplifr,wh_ques,pos_mod,o_and,wh_cl,finlprep,n,prep,adj_attr,pasttnse,pro3,perfects,rel_obj,rel_subj,rel_pipe,p_and,n_nom,tm_adv,pl_adv,advs,inf,prd_mod,sua_vb,sub_cnd,nec_mod,spl_aux,conjncts,agls_psv,by_pasv,whiz_vbn,sub_othr,vcmp,downtone,pred_adj,allmodal,allconj,allpasv,allwh,allwhrel,alladj,allpro,have,allverb,vprogrsv,that_rel,jcmp,nonf_vth,att_vth,fact_vth,lkly_vth,att_jth,fact_jth,lkly_jth,nfct_nth,att_nth,fct_nth,lkly_nth,spch_vto,mntl_vto,dsre_vto,efrt_vto,prob_vto,x1_jto,x2_jto,x3_jto,x4_jto,x5_jto,all_nto,nonfadvl,atadvl,fctadvl,lklydvl,all_vth,all_jth,all_nth,all_th,all_vto,all_jto,all_to,all_advl,act_ipv,act_tpv,mentalpv,commpv,occurpv,copulapv,aspectpv,humann,prcessn,cognitn,abstrcn,concrtn,tccncrt,quann,placen,groupn,sizej,timej,colorj,evalj,relatnj,topicj,actv,commv,mentalv,causev,occurv,existv,aspectv,f1,f2,f3,f4
llm_free,ai,4000_story_0801_llm_free.txt,0.1282499279,1.6206574905,0.4994034794,-0.089599027,-0.386997472,0.2724407309,-0.06339682,0.3684924766,0.7459739557,-1.014380106,-0.484420148,-0.086421263,-0.833493562,0.2587099252,-0.379360977,0.0092538473,-0.445325462,-0.718952271,0.78318262,0.1325307825,-0.78397272,-0.187051095,-1.28202169,0.7330826039,-0.928481297,0.2704259088,0.5723197716,0.2789311683,-0.124240617,-0.441269115,-0.598865418,-0.036509084,-0.682644788,1.2481217602,1.0052415829,0.5033229083,-0.124787078,-1.23454526,-0.808186362,0.4552700953,-1.047269256,-0.117714258,0.5846276155,-0.053864502,0.4850847281,-0.113712564,2.8959727784,-0.785239745,-0.804258142,-0.35004683,0.2214519183,-0.516280529,-1.011316372,2.2362255587,0.475264014,-0.530725089,0.0648180702,-0.205098384,-0.040187573,1.0335498365,0.077839021,-0.481544727,-0.60217915,-0.582483534,-0.765348671,0.1806514056,-0.49097501,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,0.3273698612,-0.104942373,-1.116936347,-0.19177478,-0.162207188,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,-0.842728741,-0.535253036,-0.532794219,-0.390150976,0.7293265609,-0.674274179,-0.760387041,-0.550039571,-0.790827469,-0.752226099,-0.909227917,-1.004477965,-0.175131488,-0.206600447,-0.489040381,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.454025054,0.7436445407,0.4027717505,-1.505801786,0.406679799,-0.11759736,1.5734760079,-0.001871072,0.4239097375,-0.594834333,-0.255076675,0.7428800304,-0.754513312,0.6024084659,1.1230582322,0.024426399,-0.08093326,0.078817498,0.3596788608,1.1889832862,0.1063908066,1.2041803306,-14.86949637,-5.311576152,4.3176407525,-0.212499988
human,human,4000_story_0804.txt,-0.179155401,-0.692610141,2.3058792553,0.0894664516,-0.001254662,0.1291735303,0.4386756765,-0.705531152,0.1328840579,0.1862824616,0.4714198023,-0.80757888,0.4899801766,-0.570416848,-0.167044585,-0.049152055,1.0358637619,1.5353920282,-1.027375632,0.2929294475,0.9469488949,-0.335840069,0.1638472333,-1.289366454,0.5619480526,1.1023498017,-0.622630357,-0.972713846,-0.933988056,0.7727327771,1.3038892204,1.3750825813,0.7353272263,-0.536854302,0.4928727713,-0.873364746,1.9580817573,0.1893113427,0.028999255,-0.800397056,-0.055503915,1.0924514555,1.3699020127,0.9756589065,0.5267987204,-0.291202281,-0.384421165,0.8350445835,1.1499882998,2.1727010294,-0.952201411,0.3797654608,0.991608241,0.1175230998,-0.949493856,1.3415901354,2.1205021862,-0.173925891,-0.113341231,-0.754482129,0.1172940764,0.2941166289,0.0703759536,-0.348369238,-0.299657488,0.5321517636,2.6316757737,1.1917343226,-0.500619024,1.3533596288,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.967537087,1.0320268705,-0.38266139,-0.33990124,1.5729130007,-0.33345673,0.6692710307,1.2987586891,0.5367280088,-0.417845591,0.1136462368,-0.535253036,1.572405367,0.7684608467,0.120502658,0.8398666499,0.6715355474,-0.550039571,0.8594789109,0.2977743843,0.6617949823,0.4542203416,0.7899691073,0.4787413559,-0.270995528,-0.322361049,-0.188007178,-0.276801185,1.9403109437,0.7595100274,-0.565897769,0.302945578,0.0569438278,-0.31408791,-0.364562219,-0.427188181,-0.173036907,-0.879369136,0.6478578804,0.4286633108,-0.79741204,0.2018321604,-0.506114877,0.298844344,0.2480208402,-1.161496966,-0.215666856,1.1940191454,-0.680508982,-0.646449932,0.2415940522,-1.114499041,13.807213933,8.1174498479,-5.691362887,-0.699464868
llm_free,ai,4000_story_0804_llm_free.txt,0.2051012601,0.695350438,-0.472073535,-0.492496355,-0.555141774,-0.99204804,-1.052774976,-1.182874986,-0.940023263,-0.61415925,-0.970724685,0.9194038351,-1.117095077,-0.294041257,-0.379360977,-0.049152055,1.4061610679,-0.718952271,-0.801055851,-0.883327429,-0.301943916,-0.484629043,1.2695117044,0.9538739858,-0.304112245,-0.273097701,0.5828634492,-0.331007519,0.1756658414,-0.441269115,-0.730089876,-0.318827416,-0.811551334,0.1951142988,0.0270829427,-0.234188335,0.1112713904,-0.364410669,-1.495874548,0.3655795845,-1.199848539,-1.154999155,-0.724163046,-0.194254058,-1.725756865,0.0637771543,1.4095442727,-1.623317845,-0.330501429,1.1636018855,-0.039359933,-1.571623584,-0.798041992,-0.454190262,-0.781875283,-0.602737213,0.0827716432,-1.318401689,-0.991185137,-0.040179282,-1.579273307,-0.481544727,-0.60217915,0.1783879296,-0.299657488,0.1806514056,-0.893897692,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,1.4965732847,1.6222768092,-0.104942373,1.2082676837,0.1044781399,-1.029767283,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,-0.842728741,-0.535253036,-0.532794219,-0.662765523,-1.249351124,-0.205611541,-0.760387041,0.5146548602,-0.262729427,0.6915245654,-0.909227917,0.030727285,-1.140232084,-0.206600447,1.03727359,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.192988717,0.8066015353,1.9244146105,-0.51270689,0.406679799,1.2534477056,-0.45882993,-0.24757053,0.8158189876,-0.799533862,-0.5563741,-0.09874999,-0.009318006,1.5131008314,-0.627016552,-0.631319462,-0.947077803,0.7731883351,0.2441024338,1.7648054723,0.8838094685,-0.148382636,-12.7670771,-5.713520779,0.6811938773,-0.464464538
human,human,4000_story_0806.txt,-0.563412061,-0.229956614,1.9448322424,-0.179131767,0.1273262741,0.3658758618,0.1433389136,1.6811880221,0.8226101929,1.6156426616,-0.048422978,-0.750645384,0.3954463381,-0.294041257,-0.591677369,-0.45799337,1.9616070269,2.0444375151,-0.348416288,0.3463956692,0.7607104934,-0.187051095,-0.686663898,-0.933156358,0.3336840982,1.6015041374,-0.605057561,-0.203936959,0.0557032579,0.0645650068,-0.205192045,0.9516050818,0.7353272263,0.1822727444,-0.6716018,-1.094618119,1.4998506136,-0.390778384,0.3578936046,-0.351944502,0.3259442931,-0.117714258,0.9336384587,1.911589278,0.5267987204,0.4187565901,-1.10200734,0.0528383561,1.1499882998,1.0626919711,1.9819319119,0.3399411945,0.7783338609,-0.218778878,-0.362828851,0.1533900894,1.9409664555,-0.138300185,0.3255807213,-0.781780326,0.0383839656,-0.050621751,0.742931057,0.6466165227,-1.231039853,0.3564015846,0.1134090125,-0.029537168,1.9365154799,1.3533596288,-0.149287935,2.1420776855,-0.369860065,0.8625169328,-0.449574308,-0.389184684,-1.239315506,0.9932368999,0.0113048305,1.0355064617,-0.74415125,-0.475839257,1.5520510208,0.7686367738,-0.842728741,-0.535253036,-0.532794219,0.9047681199,0.2727086337,0.2630510961,1.2852166565,0.869553004,0.529417635,-0.424100948,0.2333341917,-0.439820556,0.7331984841,0.3074059051,1.03727359,0.3814142588,-0.188007178,-0.276801185,-0.227359292,2.0085094718,1.0562566069,-0.578452347,-0.288884095,0.1162532114,-0.601076438,-0.25027914,-1.347963778,-0.598569755,0.7598319519,0.8380623686,0.347518175,-0.15886642,-0.506114877,-0.156501839,1.9980956242,-1.314969401,0.8237065946,-0.215764069,0.3596788608,-1.474194325,-0.873832724,-0.76025636,13.570051397,8.4843017956,-7.27347375,0.6199493818
llm_free,ai,4000_story_0806_llm_free.txt,0.0129729297,1.1580039642,-0.140803595,-0.358197246,-0.584814298,-0.375376176,-1.052774976,-0.82486711,-1.246568212,-0.32828721,-0.769495221,0.4449580342,-0.549892047,-1.12316803,-0.379360977,0.242877456,0.110120497,-0.500789919,0.5568628385,1.5226525462,-0.378630316,0.4081048026,-0.686663898,1.1511142869,-0.404816931,0.3037028645,0.6039508045,-1.137905573,-0.304184493,-0.441269115,-0.533253189,-0.742304916,-0.682644788,0.6574102575,-0.252390955,0.2820695353,-0.63856139,-1.076338971,-0.359694067,1.8006277571,-0.055503915,-0.117714258,-0.02614136,-0.849405318,2.1536444209,1.1287154617,1.460800428,-0.450008504,-0.21206225,0.5581423992,1.2646993219,0.3001169283,-0.584767612,2.908829514,0.5590733005,-0.638743275,0.1186787894,-1.728097305,-0.18649489,0.4602876798,-0.632351977,-0.050621751,-0.60217915,0.0613307813,-0.299657488,-0.785974579,-0.893897692,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.190592918,-0.104942373,-0.38266139,-0.93240708,-1.029767283,-0.33345673,-0.03744011,-0.475839257,-0.478595003,-0.417845591,-0.125447508,-0.535253036,-0.532794219,-0.526458249,0.120502658,-0.710325151,-0.760387041,-0.550039571,-0.823833596,-1.08035125,-0.480767126,-0.95742318,-0.515755228,-0.7206068,0.1650941779,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-1.460879494,-0.704366337,-0.35804968,-0.711325869,1.5481179856,0.2362207218,-0.776377733,0.2087284635,-0.639843941,-1.072466567,0.588556115,-0.519565,-0.754513312,-0.004719778,-0.627016552,0.2895151511,0.015305022,-1.204716473,-0.218203274,0.5051944402,0.7486062229,1.0109570496,-10.89590641,-4.981801219,-0.08824733,-2.220746616
human,human,4000_story_0813.txt,0.0129729297,-0.692610141,-0.613514633,-0.447729985,0.7999034807,0.0108223646,-0.240598878,-0.347523276,-0.097024654,-0.442636026,-0.2943701,-1.509758665,1.0571832074,-1.12316803,-0.379360977,-0.925240588,0.29526915,0.2991387031,-1.140535523,0.7741254427,-0.170481515,-0.335840069,-0.006254993,-0.082373567,0.0852792066,0.1816873602,-0.794843758,1.2700815347,1.2253384469,1.5820673718,1.0414403047,0.6692867489,1.7665796001,0.8757166824,-0.625022818,-0.725862497,-0.430274507,1.4549616561,0.8063858995,-0.979778077,2.1568956917,0.3144877828,1.3699020127,-0.709015762,0.1096587972,-1.001161153,-1.050751185,-0.841111618,-0.093623072,0.6590523135,-1.473825113,0.8974809217,0.157056319,-0.79049224,-1.033303143,1.3055840734,-0.195508739,0.5875735694,-0.040187573,-0.672587535,0.1567491319,0.1217474388,0.4066535053,-0.582483534,-0.144427094,-0.6102244,0.8185237056,0.2757807044,0.7179482279,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.190592918,-0.104942373,-0.627419709,1.5857427398,0.1848168494,-0.33345673,1.6115525514,0.8551092026,1.0443895148,1.3618779562,-0.125447508,-0.535253036,-0.532794219,-0.390150976,-0.183909293,-0.34981543,0.6715355474,-0.550039571,-0.295735555,0.3633994144,1.9471773542,0.8777133982,-0.515755228,-0.206600447,-0.489040381,-0.322361049,-0.188007178,-0.276801185,-0.227359292,0.4472601663,-0.864225011,-0.137753385,0.8869308423,0.0169437217,-1.063821649,-1.134824343,0.8748708418,-0.300220414,1.6556245237,0.0874974294,0.6488156,-0.63979786,0.1148812111,0.1470622831,0.0292614923,0.5406518637,-1.505259841,-0.299930231,0.3596788608,-1.222272118,-0.772430289,-0.534829198,8.5781098895,7.5173487046,-9.418240064,-0.370356384
llm_free,ai,4000_story_0813_llm_free.txt,0.5125065886,0.695350438,0.1185050843,-0.537262724,-0.436451679,-0.749116699,-0.417800936,0.8458363113,-1.323204449,-1.18590333,-0.590624587,0.7106476827,-0.36082437,0.3968977207,-1.016310153,1.1773718911,-1.000771421,-0.937114622,0.4437029477,-1.097192316,-0.586779118,0.2593158283,-0.091306106,1.1923286782,-0.465239742,-0.273097701,0.804280679,-0.89647151,-0.424147076,-0.744769588,-0.402028731,-0.318827416,-0.553738241,-0.100241453,-0.205811972,0.6999925731,-0.583018221,-1.208177545,-0.509191499,0.9037226492,-0.818400331,-0.204154666,-0.898668468,-0.802608799,-0.432623103,0.0637771543,0.6919580975,-1.511574099,-1.100356087,-0.148227002,-0.234968821,-0.795050393,-0.900042782,0.1175230998,0.475264014,-0.566731151,-0.34811411,-1.229337424,-1.283799772,0.3874924853,-0.316711533,-0.912467702,-0.60217915,-0.875126405,-0.765348671,-1.137474937,0.2141396829,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.967537087,-0.104942373,-1.116936347,-0.93240708,0.0113048305,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,-0.842728741,-0.535253036,-0.532794219,-0.594611886,-0.792733196,-1.106885844,-0.760387041,-0.550039571,-1.186901,-1.34285137,-0.909227917,-1.427971021,-0.969920214,-0.7206068,0.1650941779,-0.322361049,-0.188007178,-0.276801185,-0.227359292,0.4472601663,-0.882870463,0.2399885833,-0.842208771,-0.214778421,0.9825405058,1.3861294862,0.4620586982,1.3670259078,-1.31168837,0.4286633108,0.829594055,0.9232293204,-0.754513312,-0.915412143,-0.627016552,0.2755631116,0.5349917473,-0.089514826,0.0129495799,0.3612388936,1.1542159595,1.1075686901,-16.10552112,-11.97289119,1.175087226,-3.446335576
human,human,4000_story_0817.txt,-0.755540392,0.2326969118,-1.127169146,-0.716328203,-0.723286075,-0.668139586,-0.831272404,0.2491565179,0.5160652441,0.3578056856,-0.64652166,-0.883490208,-0.36082437,-0.570416848,-1.016310153,0.0676597495,0.480417803,1.8989959474,-0.574736069,-0.509063878,0.1691296883,-0.187051095,0.5891027991,-0.34437934,0.3068295153,2.1783047031,-0.749154488,0.9651121912,0.025712612,0.0645650068,1.1726647626,1.3750825813,4.0868974412,1.4022204131,-0.718180783,-0.578360248,0.0418424292,0.7430333548,1.6435715167,-0.531325523,0.4022339347,-0.03127385,-0.200646782,0.7416763136,-0.265767134,1.6611846153,-0.948238874,1.8966101778,-0.804258142,-0.854596402,0.7430756201,0.8974809217,1.056517835,-0.48782046,-0.61425671,1.0175355774,1.7434771518,-0.08931484,-0.040187573,-1.355042483,1.5771311274,2.01780853,0.742931057,-0.465426386,-0.610118277,-1.401100205,0.012678342,0.5810985771,-0.500619024,-0.324160474,-0.149287935,4.5325207539,-0.369860065,-0.405595771,0.0683884716,0.1792999375,-1.484073825,0.8451104399,1.052376944,-0.33345673,-0.74415125,1.2987586891,1.5520510208,-0.417845591,2.0263961915,1.3441623043,-0.532794219,0.0869244803,-1.249351124,-0.998732928,0.0578544382,0.869553004,-0.823833596,0.0352742635,0.2333341917,0.4542203416,-0.288672735,-0.7206068,0.601183884,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,2.5665382674,0.3659025727,1.0252620114,-0.4133974,-1.094671329,-0.20605188,-0.585849051,-1.019768826,0.6478578804,3.7720889489,1.6732268448,-0.09874999,-0.754513312,-0.763630082,0.2480208402,-1.426585718,-0.889334833,-1.07846723,1.6310195574,-0.934361025,-0.468222987,-1.146702922,5.6638271712,8.9267623052,-16.36465933,-1.617742603
llm_free,ai,4000_story_0817_llm_free.txt,1.1657429118,0.695350438,0.4038687027,-0.537262724,-0.179289805,-0.655681569,-0.06339682,0.0104846005,-0.403569603,-0.90003129,-0.702418733,-0.314155247,-0.644425885,-0.708604643,-1.016310153,0.6517187714,-1.000771421,-0.573510703,0.5568628385,-1.364523425,-0.937345521,-0.633418017,0.2488983465,0.9156034796,-0.310825891,-0.572590303,0.8007661198,-0.616916278,-0.364165784,-0.744769588,-0.795702105,-0.742304916,-0.167018601,0.0923818635,0.8189256514,1.5850060649,-1.124564118,-0.654455533,-0.479292013,1.1727941816,-0.665821048,-0.982118338,-1.422184733,-0.615422725,-0.974905003,-0.468691999,1.5120565834,-0.896983491,-0.034403483,-1.560965803,-0.365374746,-1.053908123,-1.094771564,0.083892902,0.0562175816,-0.890785709,0.1186787894,-1.011129977,-1.356953431,0.523983475,-0.158891312,-0.912467702,-0.60217915,-0.406897812,-0.765348671,-0.082973863,-0.49097501,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.190592918,-0.957669306,-0.872178028,0.1044781399,0.7053529061,-0.33345673,-0.03744011,-0.475839257,-0.478595003,-0.417845591,-0.842728741,-0.535253036,-0.532794219,-1.071687343,-0.488321245,-0.638223207,-0.760387041,-0.550039571,-0.757821341,-0.358475918,-0.480767126,-0.628039692,-1.140232084,-0.7206068,-0.489040381,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.659125032,-0.200710379,-0.703877602,-1.075460665,0.3758301182,0.9438568845,-0.776377733,1.0511266048,-0.863792084,-0.253668452,-1.15896895,1.1035786104,-0.754513312,-1.370758326,0.0292614923,0.1639467949,-0.273409825,-0.65763642,0.1285260069,1.2249721728,1.4246224506,0.7533260082,-18.94595676,-14.09305815,0.8602716239,-1.644050677
human,human,4000_story_0825.txt,0.2051012601,1.6206574905,0.9745959397,-0.895393682,-0.406779155,-0.898612909,-0.949407109,-0.347523276,-1.093295738,0.0147592376,-0.858930538,-0.143354759,0.2063786612,-1.12316803,-1.016310153,-0.399587468,-0.075028156,0.2264179193,-0.461576178,0.0255983391,-0.334809516,-0.633418017,-0.941817238,-0.741803827,2.790878431,1.9564583317,-0.984629955,1.3907985665,1.2853197387,4.0100711556,0.7133791602,3.4924700785,0.2841543128,3.3156120198,-1.556602475,-1.807545654,-0.805190897,1.9823159533,-0.957683794,-0.531325523,-0.589531406,-0.46347589,0.1483640615,-0.241050576,0.4016567434,1.4836948975,-0.538189631,0.5556852165,0.2616944627,-1.157326146,-0.626186597,-0.735313994,-0.306583638,0.2520438908,-0.698065997,2.7098204914,1.9409664555,0.0086558508,-0.552263184,-1.418738278,1.3798558502,4.6033463816,1.0792086087,-0.933654979,0.9421856648,-0.082973863,1.8258304101,0.8864164499,0.3117591439,-0.324160474,-0.149287935,-0.248365383,-0.369860065,0.8625169328,-0.449574308,3.0217230474,1.0858885242,0.6969839799,0.1848168494,-0.33345673,0.9048414109,-0.475839257,-0.478595003,2.548360321,1.3091149585,-0.535253036,-0.532794219,-0.662765523,-1.249351124,0.2630510961,0.6715355474,0.1597567163,0.364386997,1.5446499578,0.8046152459,1.6305899433,-1.140232084,-0.7206068,-0.707085234,0.3814142588,-0.188007178,-0.276801185,-0.227359292,-0.489489417,0.0866930718,1.81391345,2.8235672096,1.8045145357,-1.444301044,-0.11759736,-0.109527347,-1.002218865,-0.023986548,0.0874974294,-0.375595645,-1.1207293,-0.133517224,-0.004719778,-0.189497856,-1.035928609,-1.56300281,0.3944406058,0.7064081417,-1.222272118,-0.265418119,-1.339926203,-3.411467972,26.853529001,-11.81224803,-0.521223958
llm_free,ai,4000_story_0825_llm_free.txt,0.2051012601,0.2326969118,-0.580015425,-0.000066288,-0.386997472,-0.095070784,-0.166764687,0.7265003526,0.5927014813,-1.014380106,-0.66888049,0.4259802022,-0.171756693,0.2587099252,-0.379360977,0.4180951626,0.29526915,-0.718952271,0.78318262,-0.990259873,-1.046897522,0.1105268541,-0.856766125,0.833174697,-0.216834851,-0.073435967,0.7550768501,-0.273825767,0.3856003625,-0.744769588,0.1884813289,-0.742304916,-0.167018601,-0.434121867,0.3997148056,0.7245762812,-1.110678326,-1.023603541,-0.41949304,0.7243416276,-0.665821048,0.0551665586,-0.985921179,-0.287847095,-0.474337095,0.2412668722,0.7944704082,-0.673495998,-0.685818963,0.9617820567,-0.821795485,-0.635753328,-1.085498765,0.1847834953,0.642882587,-0.350694779,-0.509696268,-0.775109676,-0.552263184,0.8697606489,-0.237801422,0.380301224,-0.60217915,-0.172783515,-0.144427094,-0.698099489,0.1134090125,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.190592918,-0.957669306,-0.26028223,0.1044781399,-0.509231226,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,-0.842728741,-0.535253036,1.0461054705,0.2913853902,-0.183909293,-0.385866402,-0.760387041,-0.550039571,-0.526778448,-0.555351008,-0.909227917,-0.863313612,0.1654922513,0.4787413559,0.383139031,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.752352295,-0.578452347,0.1952749968,-0.876841685,1.7023663892,-0.559869961,-0.935151634,1.4723256755,0.8718060234,-1.004233391,-0.5563741,0.5625307404,-0.754513312,-1.370758326,0.0292614923,-0.01742972,0.6312300297,0.1629836601,-0.449356128,2.0887054519,1.5598256962,1.0431609297,-13.73999754,-10.86708342,4.8931475918,-1.144775059
human,human,4000_story_0831.txt,0.3203782583,-0.692610141,0.9671516714,0.6714292579,-0.545250933,-0.537330403,-1.052774976,-0.586195193,-0.403569603,0.8152009496,-0.780674636,-0.655756224,-0.455358208,-0.846792439,0.0452718072,1.1189659889,-0.075028156,-0.428069135,-0.914215741,1.1483889944,0.3225024896,2.0447835199,0.6741539123,-1.365907467,0.5820889897,0.4368106874,-0.102475595,3.2396752113,2.155048469,1.8855678447,1.5007259071,-0.036509084,1.1865001399,-0.870734717,-0.811338749,-0.135853502,0.6944746641,0.7694010697,0.0887982277,-0.800397056,-0.055503915,1.1788918636,0.5846276155,-0.428236651,-1.058332988,0.2412668722,-1.255775807,-0.003033517,2.4528192607,-0.249136916,-0.495780672,0.7580959899,0.3888762973,-1.631247184,0.475264014,1.4496083214,-0.033926582,1.3312601772,-0.332802208,-0.358658258,2.2084120143,3.0520236706,-0.60217915,0.4125022262,3.1154111831,2.9926542697,-0.591705681,3.023641559,-0.500619024,-0.324160474,-0.149287935,-0.248365383,0.8055697264,-0.405595771,-0.967537087,-0.389184684,1.6977843217,-0.04364832,0.1848168494,-0.33345673,-0.27301049,3.5170061213,-0.478595003,0.7686367738,0.8309274698,-0.535253036,-0.532794219,0.4958463001,-0.183909293,2.0295487295,1.6943373959,0.1597567163,2.1467178871,0.6258995352,1.090255773,0.9718229663,0.2222628746,-0.377935898,-0.707085234,0.3814142588,-0.188007178,-0.276801185,-0.227359292,0.1350103052,-0.118406907,0.0511175993,0.1952749968,-0.645119543,-0.919856472,-0.957915303,1.1606638643,-1.2128184,0.6478578804,1.0427618974,1.3116699349,-0.82014715,-0.506114877,1.5131008314,-0.627016552,-0.966168412,-0.388895764,1.8673484419,0.4752552878,-0.970349912,0.4443989205,-0.148382636,7.8017287007,10.307538972,-3.429733874,7.3162609651
llm_free,ai,4000_story_0831_llm_free.txt,-0.371283731,0.695350438,-0.687957316,0.0447000819,-0.60459598,-0.960902996,-0.521168803,-0.82486711,-0.863387026,-0.785682474,-0.422933368,0.3880245381,-1.117095077,0.2587099252,-1.016310153,0.534906967,0.8507151089,-0.937114622,-0.348416288,-1.150658538,-0.696331119,-0.335840069,-0.006254993,1.0215833429,-1.129890668,-1.016283046,1.2822607304,-0.242058127,-0.004278034,-0.744769588,-0.46764096,-0.742304916,-1.004911154,0.1180649723,1.4710314116,0.0853998705,-0.541360845,0.0838404833,-0.778286876,-0.082872969,-0.589531406,-1.068558746,0.2356167723,-0.241050576,0.1513727895,-0.468691999,1.0507511851,-0.226521011,-0.685818963,1.0626919711,0.286654881,-1.193293055,-0.825860389,0.7564968572,-0.446638137,-0.710755399,-0.958535595,-0.663779345,-1.210646113,1.0017019389,-0.711262088,-0.740098512,-0.60217915,-0.348369238,-1.231039853,0.0049012266,-0.088052328,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.967537087,-0.957669306,0.9635093647,-0.33990124,-0.509231226,-0.33345673,0.9048414109,-0.475839257,-0.478595003,-0.417845591,-0.842728741,-0.535253036,-0.532794219,-0.11753643,0.2727086337,-0.566121262,-0.760387041,-0.550039571,-0.691809086,-0.292850887,0.0905139281,-0.345710988,-0.118360865,-0.206600447,0.383139031,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,0.9257384388,-1.396893278,0.9560964269,-0.280984747,0.2524313954,2.0053111285,-0.998661195,-0.282670452,-0.751818013,-0.117202099,0.28725869,0.2018321604,-0.754513312,-0.3082839,-0.627016552,0.5546039033,0.4772487778,-0.068473286,-0.333779701,0.5051944402,1.9316346214,1.8160540537,-13.83998331,-9.399465013,5.8173589281,-0.540826056
