# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
What ^wdt+who+++=What
resting ^vwbg+++xvbg+=resting
on ^in++++=on
Nonso ^np++++=Nonso's
's ^$++++=EXTRAWORD
head ^nn++++=head,
, ^zz++++=EXTRAWORD
claiming ^nvbg+++xvbg+=claiming
him ^pp3o+pp3+++=him
for ^in++++=for
the ^ati++++=the
future ^jjb++++=future
he ^pp3a+pp3+++=he
never ^rb++++=never
reached ^vbd+++xvbn+=reached.
. ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
not ^xnot++not++=not
coming ^vbg+++xvbg+=coming
sooner ^rbr++++=sooner,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
say ^vb+vpub+++=say.
. ^zz++++=EXTRAWORD
Dozie ^np+++??+=Dozie
closes ^vbz++++=closes
his ^pp$+pp3+++=his
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
opens ^vbz++++=opens
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
whatever ^nn+nom+++=whatever
was ^vbd+bedz+aux++=was
there ^rn+pl+++=there
has ^vbz+hvz+aux++=has
folded ^vprf+++xvbnx+=folded
itself ^ppl++++=itself
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
wondered ^vbd+vprv++xvbnx+=wondered
why ^wrb+who+whcl++=why
you ^pp2+pp2+++=you
did ^vbd+dod+vrb++=did
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
says ^vbz+vpub+++=says.
. ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
many ^ap++++=many
years ^nns++++=years."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
cannot ^md+pos+not++=cannot
breathe ^vb++++=breathe
deeply ^rb++++=deeply
enough ^dt++++=enough.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
does ^vbz+doz+aux++=does
not ^xnot++not++=not
say ^vb+vpub+++=say
which ^wdt+who+whcl++=which
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
thought ^vbd+++xvbnx+=thought
maybe ^rb+hdg+++=maybe
you ^pp2+pp2+++=you
hated ^vbd+++xvbn+=hated
him ^pp3o+pp3+++=him,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
continues ^vbz++++=continues.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
I ^pp1a+pp1+++=I
remembered ^vbd+vprv++xvbnx+=remembered
how ^wrb+who+whcl++=how
children ^nns++++=children
are ^vb+ber+vrb++=are.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
remembered ^vbd+vprv+tht0+xvbnx+=remembered
myself ^ppl+pp1+++=myself."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
do ^vb+do+vrb++=do
anything ^pn++++=anything."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
watched ^vbd+++xvbnx+=watched."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
told ^vbd+vpub++xvbn+=told
him ^pp3o+pp3+++=him
not ^xnot++not++=not
to ^to++++=to
climb ^vbi++++=climb."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc+cls+++=EXTRAWORD
when ^wrb+who+++=when
you ^pp2+pp2+++=you
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me
to ^to++++=to
be ^vbi++vrb++=be
quiet ^nn++++=quiet,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
quiet ^nn++++=quiet."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looks ^nns++++=looks
at ^rb++++=at
you ^pp2+pp2+++=you
fully ^rb+amp+++=fully
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
" ^zz++++="Back
back ^jjb++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
you ^pp2+pp2+++=you
wanted ^vbd+++xvbn+=wanted
was ^vbd+bedz+vrb++=was
the ^ati++++=the
only ^ap+down+++=only
thing ^nn++++=thing
that ^tht+rel+subj++=that
mattered ^vbd+++xvbn+=mattered
to ^in++++=to
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
words ^nns++++=words
enter ^vb++++=enter
softly ^rb++++=softly.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+aux++=is
what ^wdt+who+++=what
makes ^vbz++++=makes
them ^pp3o+pp3+++=them
unbearable ^jj++++=unbearable.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
want ^vb++++=want
to ^to+vcmp+++=to
tell ^vbi++++=tell
him ^pp3o+pp3+++=him
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
eleven ^cd++++=eleven.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
want ^vb++++=want
to ^to+vcmp+++=to
absolve ^vbi+++??+=absolve
him ^pp3o+pp3+++=him
so ^ql++++=so
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
might ^md+pos+++=might
absolve ^vb+++??+=absolve
you ^pp2+pp2+++=you
in ^in++++=in
return ^nn++++=return.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
want ^vb++++=want
to ^to+vcmp+++=to
say ^vbi+vpub+tht0++=say
Grandmama ^np+++??+=Grandmama
made ^vbd+++xvbn+=made
Nonso ^np+++??+=Nonso
too ^rb++++=too
large ^jj++++=large
and ^cc++++=and
you ^pp2+pp2+++=you
too ^ql++++=too
small ^jj++++=small,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
adults ^nns++++=adults
had ^vbd+hvd+aux++=had
built ^vprf+++xvbnx+=built
the ^ati++++=the
room ^nn++++=room
and ^cc++++=and
taught ^vwbn+vsua++xvbn+=taught
you ^pp2+pp2+++=you
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
space ^nn++++=space
for ^in++++=for
only ^rb+down+++=only
one ^cd1++++=one
child ^nn++++=child.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
want ^vb++++=want
to ^to+vcmp+++=to
say ^vbi+vpub+tht0++=say
you ^pp2+pp2+++=you
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
mean ^jj+atrb+++=mean
death ^nn++++=death.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
meant ^vbd+vprv++xvbn+=meant
fear ^vb++++=fear.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
meant ^vbd+vprv++xvbn+=meant
humiliation ^nn+nom+++=humiliation.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
meant ^vbd+vprv++xvbn+=meant
to ^to+vcmp+++=to
make ^vbi++++=make
him ^pp3o+pp3+++=him
climb ^vb++++=climb
down ^rp++++=down
shaking ^vbg+++xvbg+=shaking
so ^ql++++=so
you ^pp2+pp2+++=you
could ^md+pos+++=could
laugh ^vb++++=laugh
and ^cc++++=and,
, ^zz++++=EXTRAWORD
for ^in++++=for
one ^cd1++++=one
afternoon ^nn++++=afternoon,
, ^zz++++=EXTRAWORD
become ^vb++++=become
the ^ati++++=the
child ^nn++++=child
everyone ^pn++++=everyone
watched ^vbd+++xvbn+=watched.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
intention ^nn+nom+++=intention
is ^vbz+bez+vrb++=is
a ^at++++=a
weak ^jj+atrb+++=weak
branch ^nn++++=branch.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
does ^vbz+doz+aux++=does
not ^xnot++not++=not
hold ^vb+vprv+++=hold.
. ^zz++++=EXTRAWORD
Dozie ^np+++??+=Dozie
picks ^vbz++++=picks
up ^rp++++=up
the ^ati++++=the
untouched ^jj+atrb+++=untouched
cup ^nn++++=cup.
. ^zz++++=EXTRAWORD
Tea ^nn++++=Tea
has ^vbz+hvz+aux++=has
spilled ^vprf+++xvbnx+=spilled
into ^in++++=into
the ^ati++++=the
dirt ^nn++++=dirt,
, ^zz++++=EXTRAWORD
darkening ^vbg+++xvbg+=darkening
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
agent ^nn++++=agent
will ^md+prd+++=will
come ^vprf+++xvbn+=come
at ^rb++++=at
ten ^cd++++=ten,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
says ^vbz+vpub+++=says.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
walks ^nns++++=walks
toward ^in++++=toward
the ^ati++++=the
house ^nn++++=house.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
remain ^vb++++=remain
under ^in++++=under
the ^ati++++=the
avocado ^nn+++??+=avocado
tree ^nn++++=tree.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bark ^nn++++=bark
is ^vbz+bez+vrb++=is
rough ^jj+pred+++=rough
beneath ^rb++++=beneath
your ^pp$+pp2+++=your
palms ^nns++++=palms.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
press ^nn++++=press
harder ^jjr++++=harder
until ^cs+sub+++=until
its ^pp$+it+++=its
ridges ^nns++++=ridges
mark ^vb++++=mark
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
until ^in++++=until
pain ^nn++++=pain
runs ^nns++++=runs
cleanly ^rb++++=cleanly
through ^in++++=through
your ^pp$+pp2+++=your
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
tree ^nn++++=tree
does ^vbz+doz+vrb++=does
not ^xnot++not++=not
open ^jj++++=open,
, ^zz++++=EXTRAWORD
does ^vbz+doz+aux++=does
not ^xnot++not++=not
speak ^vb++++=speak,
, ^zz++++=EXTRAWORD
does ^vbz+doz+aux++=does
not ^xnot++not++=not
give ^vb++++=give
back ^rb+phrv+++=back
what ^wdt+who+++=what
it ^pp3+it+++=it
took ^vbd+++xvbn+=took.
. ^zz++++=EXTRAWORD
Above ^rb++++=Above
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
the ^ati++++=the
leaves ^nns++++=leaves
move ^vb++++=move
in ^in++++=in
the ^ati++++=the
rinsed ^jj+atrb++xvbn+=rinsed
morning ^nn++++=morning
light ^nn++++=light.
. ^zz++++=EXTRAWORD
An ^at++++=An
avocado ^nn+++??+=avocado
loosens ^nns+++??+=loosens
somewhere ^rb++++=somewhere
among ^in++++=among
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
hear ^vb+vprv+++=hear
it ^pp3+it+++=it
strike ^nn++++=strike
one ^cd1++++=one
branch ^nn++++=branch,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
another ^dt++++=another,
, ^zz++++=EXTRAWORD
before ^in++++=before
landing ^xvbg+++xvbg+=landing
in ^in++++=in
the ^ati++++=the
wet ^jj+atrb+++=wet
grass ^nn++++=grass
with ^in++++=with
a ^at++++=a
sound ^nn++++=sound
your ^pp$+pp2+++=your
body ^nn++++=body
recognizes ^vbz+vprv+++=recognizes
before ^cs+sub+++=before
your ^pp$+pp2+++=your
mind ^nn++++=mind
does ^vbz+doz+vrb++=does.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
call ^vb++++=call
Dozie ^np++++=Dozie's
's ^$++++=EXTRAWORD
name ^nn++++=name.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
does ^vbz+doz+aux++=does
not ^xnot++not++=not
turn ^vb++++=turn.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tears ^nns++++=tears
come ^vb++++=come
without ^in++++=without
warning ^nn++++=warning,
, ^zz++++=EXTRAWORD
hot ^jj++++=hot
and ^cc+phrs+++=and
graceless ^jj++++=graceless.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
chest ^nn++++=chest
jerks ^nns++++=jerks.
. ^zz++++=EXTRAWORD
A ^at++++=A
sound ^jj+atrb+++=sound
leaves ^nns++++=leaves
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
low ^jj++++=low
and ^cc+phrs+++=and
broken ^jj+++xvbn+=broken,
, ^zz++++=EXTRAWORD
almost ^rb+hdg+++=almost
an ^at++++=an
animal ^nn++++=animal's
's ^$++++=EXTRAWORD
sound ^nn++++=sound.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
lean ^vb++++=lean
your ^pp$+pp2+++=your
forehead ^nn++++=forehead
against ^in++++=against
the ^ati++++=the
trunk ^nn++++=trunk
and ^cc++++=and
weep ^nn++++=weep
for ^in++++=for
Nonso ^np+++??+=Nonso,
, ^zz++++=EXTRAWORD
for ^in++++=for
Grandmama ^np+++??+=Grandmama,
, ^zz++++=EXTRAWORD
for ^in++++=for
your ^pp$+pp2+++=your
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
for ^in++++=for
Dozie ^np+++??+=Dozie
walking ^vwbg+++xvbg+=walking
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
ten ^cd++++=ten-year-old
- ^zz++++=EXTRAWORD
year ^nn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
old ^jj+atrb+++=EXTRAWORD
girl ^nn++++=girl
whose ^whp+rel+obj++=whose
hunger ^nn++++=hunger
for ^in++++=for
space ^nn++++=space
became ^vbd+++xvbn+=became
a ^at++++=a
space ^nn++++=space
no ^at++++=no
one ^cd1++++=one
could ^md+pos+++=could
fill ^vb++++=fill.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
bark ^nn++++=bark
beside ^in+pl+++=beside
your ^pp$+pp2+++=your
face ^nn++++=face,
, ^zz++++=EXTRAWORD
ants ^nns++++=ants
enter ^vb++++=enter
a ^at++++=a
narrow ^jj++++=narrow
crack ^jjb++++=crack
and ^cc++++=and
disappear ^vb+seem+++=disappear.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tree ^nn++++=tree
holds ^vbz+vprv+++=holds
still ^jj+pred+++=still.
. ^zz++++=EXTRAWORD
it ^pp3+it+++=It
has ^vbz+hvz+aux++=has
had ^vb+hv+vrb++=had
eighteen ^cd++++=eighteen
years ^nns++++=years
to ^to++++=to
learn ^vb+vprv+++=learn
how ^wrb+who+whcl++=how.
. ^zz++++=EXTRAWORD
