My ^pp$+pp1+++=My
animal ^nn++++=animal,
, ^zz++++=EXTRAWORD
Harry ^np++++=Harry
Harry ^np++++=Harry.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
through ^rp++++=through
them ^pp3o+pp3+++=them
all ^rb+cnj+++=all,
, ^zz++++=EXTRAWORD
as ^ql++++=as
flame ^np++++=flame
shines ^vbz++++=shines
through ^in++++=through
many ^ap++++=many
windows ^nns++++=windows,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
Victim ^nn++++=Victim
looked ^vbd+++xvbn+=looked
towards ^in++++=towards
the ^ati++++=the
hidden ^jj+atrb++xvbn+=hidden
throne ^nn++++=throne.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
fell ^vbd+++xvbnx+=fell
to ^in++++=to
my ^pp$+pp1+++=my
knees ^nns++++=knees.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
this ^dt+dem+++=this
the ^ati++++=the
meaning ^jj+++xvbg+=meaning
of ^in++++=of
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
He ^pp3a+pp3+++=He
watches ^vbz++++=watches
Himself ^ppl+pp3+++=Himself
suffer ^vb++++=suffer?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Harry ^np++++=Harry
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
He ^pp3a+pp3+++=He
suffers ^nns+nom+++=suffers
whatever ^nn+nom+++=whatever
He ^pp3a+pp3+++=He
watches ^vbz++++=watches."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
the ^ati++++=the
throne ^nn++++=throne
" ^zz++++="
" ^zz++++="Listen."
listen ^vb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
curtains ^nns++++=curtains
shook ^vbd+++xvbn+=shook
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Water ^nn++++=Water
poured ^vbd+++xvbn+=poured
beneath ^rb++++=beneath
them ^pp3o+pp3+++=them
in ^in++++=in
a ^at++++=a
sudden ^jj+atrb+++=sudden
abundance ^nn+nom+++=abundance,
, ^zz++++=EXTRAWORD
flooding ^nn++++=flooding
the ^ati++++=the
porphyry ^nn++++=porphyry
steps ^nns++++=steps.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
entered ^vbd+++xvbn+=entered
the ^ati++++=the
channels ^nns++++=channels,
, ^zz++++=EXTRAWORD
washed ^xvbn+++xvbn+=washed
the ^ati++++=the
blood ^nn++++=blood
from ^in++++=from
the ^ati++++=the
sand ^nn++++=sand,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
spread ^vpsv++agls+xvbn+=spread
towards ^in++++=towards
the ^ati++++=the
lowest ^jjt+atrb+++=lowest
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
There ^rn+pl+++=There
it ^pp3+it+++=it
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
gather ^vb+vprv+++=gather
or ^cc++++=or
stagnate ^nn+nom+++=stagnate.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
passed ^vbd+++xvbn+=passed
through ^in++++=through
narrow ^jj+atrb+++=narrow
apertures ^nns++++=apertures
and ^cc++++=and
went ^vbd+++xvbn+=went
outward ^jjb++++=outward,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
heard ^vbd+vprv++xvbnx+=heard
beyond ^in++++=beyond
the ^ati++++=the
amphitheatre ^nn+++??+=amphitheatre
the ^ati++++=the
circumfluent ^jj+atrb+++=circumfluent
sea ^nn++++=sea
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
accompanied ^vprf+++xvbnx+=accompanied
our ^pp$+pp1+++=our
ride ^nn++++=ride.
. ^zz++++=EXTRAWORD
" ^zz++++="Tears?"
tears ^nns++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="His?"
his ^pp$+pp3+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Around
around ^rp++++=EXTRAWORD
the ^ati++++=the
whole ^jj+atrb+++=whole
earth ^nn++++=earth?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Around
around ^rp++++=EXTRAWORD
all ^abn++++=all
worlds ^nns++++=worlds
where ^wrb+who+++=where
anything ^pn++++=anything
can ^md+pos+++=can
be ^vb+be+aux++=be
hurt ^vpsv++agls+xvbnx+=hurt."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
catechism ^nn+nom+++=catechism
was ^vbd+bedz+vrb++=was
too ^ql++++=too
simple ^jj++++=simple
for ^in++++=for
my ^pp$+pp1+++=my
resisting ^vbg+++xvbg+=resisting
intelligence ^nn+nom+++=intelligence.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
rose ^vbd+++xvbnx+=rose
unsteadily ^rb++++=unsteadily.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
why ^wrb+who+++=why
does ^vbz+doz+vrb++=does
He ^pp3a+pp3+++=He
not ^xnot++not++=not
end ^vb++++=end
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Harry ^np++++=Harry
looked ^vbd+++xvbn+=looked
towards ^in++++=towards
the ^ati++++=the
curtains ^nns++++=curtains.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
brought ^vbd+++xvbn+=brought
to ^rb+phrv+++=to
show ^vbi+vprv+++=show
you ^pp2+pp2+++=you
why ^wrb+who+++=why."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
only ^ap+down+++=only
question ^nn+nom+++=question."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
the ^ati++++=the
question ^nn+nom+++=question
you ^pp2+pp2+++=you
used ^md"++pmd"++=used
to ^to++++=to
conceal ^vb++++=conceal
another ^dt++++=another."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
other ^ap++++=other?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Whether
whether ^cs+who+++=EXTRAWORD
pain ^nn++++=pain
is ^vbz+bez+aux++=is
borne ^vpsv++agls+xvbnx+=borne
alone ^rb++++=alone."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
masked ^jj+atrb++xvbn+=masked
figure ^nn++++=figure
passed ^vbd+++xvbn+=passed
near ^rb++++=near
us ^pp1o+pp1+++=us
carrying ^vbg+++xvbg+=carrying
a ^at++++=a
pair ^nn++++=pair
of ^in++++=of
iron ^nn++++=iron
tongs ^nns+++??+=tongs.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
recoiled ^vbd+++xvbnx+=recoiled;
; ^zz++++=EXTRAWORD
Harry ^np++++=Harry
did ^vbd+dod+vrb++=did
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+whq++=EXTRAWORD
are ^vb+ber+aux++=are
they ^pp3a+pp3+++=they?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Everything
everything ^pn++++=EXTRAWORD
that ^cs+sub+++=that
wounds ^vbz++++=wounds."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
they ^pp3a+pp3+++=they
His ^pp$+pp3+++=His
servants ^nns+nom+++=servants?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Some
some ^dti++++=EXTRAWORD
call ^nn++++=call
themselves ^ppls+pp3+++=themselves
so ^rb++++=so.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
deny ^vb+vpub+++=deny
Him ^pp3o+pp3+++=Him.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
are ^vb+ber+vrb++=are
merely ^rb+down+++=merely
laws ^nns++++=laws.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wound ^nn+++xvbn+=wound
is ^vbz+bez+vrb++=is
real ^jj+pred+++=real,
, ^zz++++=EXTRAWORD
whatever ^nn+nom+++=whatever
name ^nn++++=name
the ^ati++++=the
hand ^nn++++=hand
bears ^nns++++=bears."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
He ^pp3a+pp3+++=He
permits ^nns++++=permits
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
my ^pp$+pp1+++=my
accusation ^nn+nom+++=accusation
stands ^nns++++=stands."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Perhaps.
perhaps ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
not ^xnot++not++=not
as ^ql++++=as
you ^pp2+pp2+++=you
framed ^vbd+++xvbn+=framed
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
again ^rb+tm+++=again
upon ^in++++=upon
the ^ati++++=the
throne ^nn++++=throne.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
rebellion ^nn++++=rebellion
had ^vbd+hvd+aux++=had
depended ^vprf+++xvbnx+=depended
upon ^in++++=upon
a ^at++++=a
solitary ^jj+atrb+++=solitary
image ^nn++++=image:
: ^zz++++=EXTRAWORD
a ^at++++=a
safe ^jj+atrb+++=safe
God ^np++++=God
seated ^vbd+++xvbn+=seated
beyond ^in++++=beyond
consequence ^nn+nom+++=consequence,
, ^zz++++=EXTRAWORD
contriving ^vbg+++xvbg+=contriving
the ^ati++++=the
nerves ^nns++++=nerves
of ^in++++=of
creatures ^nns++++=creatures
with ^in++++=with
which ^whp+rel+pied++=which
to ^to++++=to
amuse ^vbi++++=amuse
His ^pp$+pp3+++=His
eternity ^nn+nom+++=eternity.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
image ^nn++++=image
was ^vbd+bedz+aux++=was
gone ^vpsv++agls+xvbnx+=gone.
. ^zz++++=EXTRAWORD
In ^in++++=In
its ^pp$+it+++=its
place ^nn++++=place
stood ^vbd+++xvbn+=stood
a ^at++++=a
mystery ^nn+nom+++=mystery
more ^rbr++++=more
grievous ^jj++++=grievous
and ^cc++++=and
more ^rbr++++=more
profound ^jj++++=profound:
: ^zz++++=EXTRAWORD
omnipotence ^nn+nom+++=omnipotence
consenting ^vwbg+++xvbg+=consenting
not ^xnot++not++=not
merely ^rb+down+++=merely
that ^cs+sub+++=that
the ^ati++++=the
world ^nn++++=world
should ^md+nec+++=should
wound ^vb+++xvbn+=wound
itself ^ppl++++=itself,
, ^zz++++=EXTRAWORD
but ^cs+sub+++=but
that ^cs"++++=that
every ^at++++=every
wound ^nn+++xvbn+=wound
should ^md+nec+++=should
enter ^vb++++=enter
the ^ati++++=the
divine ^jj+atrb+++=divine
life ^nn++++=life.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
call ^vb++++=call
this ^dt+dem+++=this
an ^at++++=an
explanation ^nn+nom+++=explanation.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
the ^ati++++=the
balancing ^nn++++=balancing
of ^in++++=of
an ^at++++=an
account ^nn++++=account.
. ^zz++++=EXTRAWORD
Harry ^np++++=Harry's
's ^$++++=EXTRAWORD
torn ^jj+atrb++xvbn+=torn
body ^nn++++=body
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
restored ^jj+++xvbn+=restored;
; ^zz++++=EXTRAWORD
the ^ati++++=the
mother ^nn++++=mother
still ^rb++++=still
screamed ^vbd+++xvbn+=screamed
in ^in++++=in
the ^ati++++=the
cage ^nn++++=cage.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
a ^at++++=a
certain ^jj+atrb+++=certain
false ^jj+atrb+++=false
arithmetic ^nn++++=arithmetic
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
destroyed ^vpsv++agls+xvbnx+=destroyed.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
counted ^vprf+++xvbnx+=counted
every ^at++++=every
pang ^nn++++=pang
against ^in++++=against
God ^np++++=God
while ^cs+sub+++=while
assuming ^vbg+vprv++xvbg+=assuming
that ^tht+vcmp+++=that
none ^pn++++=none
was ^vbd+bedz+aux++=was
counted ^vpsv++agls+xvbnx+=counted
in ^rb+phrv+++=in
Him ^pp3o+pp3+++=Him.
. ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
He ^pp3a+pp3+++=He
feel ^vb+vprv+tht0++=feel
your ^pp$+pp2+++=your
death ^nn++++=death?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
Harry ^np++++=Harry's
's ^$++++=EXTRAWORD
familiar ^jj++++=familiar
smile ^vb++++=smile
returned ^vbd+++xvbn+=returned,
, ^zz++++=EXTRAWORD
faintly ^rb++++=faintly.
. ^zz++++=EXTRAWORD
" ^zz++++="Stephen,
stephen ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
not ^xnot++not++=not
feel ^vb+vprv+++=feel
it ^pp3+it+++=it
without ^in++++=without
Him ^pp3o+pp3+++=Him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Were
were ^vbd+bed+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
afraid ^jj++++=afraid?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Very."
very ^ap+amp+++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
you ^pp2+pp2+++=you
call ^vb++++=call
for ^in+ppvb+++=for
Mother ^nn++++=Mother?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
she ^pp3a+pp3+++=she
hear ^vb+vprv+++=hear?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+vrb++=EXTRAWORD
He ^pp3a+pp3+++=He?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Harry ^np++++=Harry
looked ^vbd+++xvbn+=looked
towards ^in++++=towards
the ^ati++++=the
streaming ^jj+atrb++xvbg+=streaming
throne ^nn++++=throne.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
that ^dt+dem+++=that
word ^nn++++=word
the ^ati++++=the
amphitheatre ^nn++++=amphitheatre
changed ^vbd+++xvbn+=changed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
empty ^jj+atrb+++=empty
tiers ^nns++++=tiers,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
an ^at++++=an
instant ^nn+nom+++=instant
before ^cs+sub+++=before
had ^vbd+hvd+aux++=had
risen ^vwbn+++xvbn+=risen
in ^in++++=in
barren ^jj+atrb+++=barren
circles ^nns++++=circles
to ^in++++=to
the ^ati++++=the
stars ^nns++++=stars,
, ^zz++++=EXTRAWORD
were ^vbd+bed+aux++=were
filled ^vpsv++agls+xvbnx+=filled
with ^in++++=with
figures ^nns++++=figures
in ^in++++=in
white ^nn++++=white.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
myriads ^nns++++=myriads
upon ^in++++=upon
myriads ^nns++++=myriads
kings ^nns++++=kings
without ^in++++=without
crowns ^nns++++=crowns,
, ^zz++++=EXTRAWORD
soldiers ^nns+nom+++=soldiers
without ^in++++=without
weapons ^nns++++=weapons,
, ^zz++++=EXTRAWORD
children ^nns++++=children,
, ^zz++++=EXTRAWORD
ancients ^nns++++=ancients,
, ^zz++++=EXTRAWORD
women ^nns++++=women
whose ^whp+rel+obj++=whose
hair ^nn++++=hair
fell ^vbd+++xvbn+=fell
loose ^jj++++=loose
upon ^in++++=upon
their ^pp$+pp3+++=their
shoulders ^nns+nom+++=shoulders,
, ^zz++++=EXTRAWORD
men ^nns++++=men
marked ^vwbn+++xvbn+=marked
by ^in++++=by
every ^at++++=every
race ^nn++++=race
and ^cc++++=and
century ^nn++++=century.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
I ^pp1a+pp1+++=I
recognised ^vbd+vprv++xvbnx+=recognised
without ^in++++=without
knowing ^vb+vprv++xvbg+=knowing
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
seen ^vprf+++xvbnx+=seen
them ^pp3o+pp3+++=them:
: ^zz++++=EXTRAWORD
Socrates ^nns+nom++??+=Socrates
holding ^vwbg+++xvbg+=holding
the ^ati++++=the
hemlock ^nn++++=hemlock
cup ^nn++++=cup;
; ^zz++++=EXTRAWORD
Joan ^np++++=Joan
in ^in+cmpx+++=in
the ^in"++++=the
light ^in"++++=light
of ^in"++++=of
her ^pp$+pp3+++=her
fire ^nn++++=fire;
; ^zz++++=EXTRAWORD
a ^at++++=a
black ^jj+atrb+++=black
slave ^nn++++=slave
with ^in++++=with
scarred ^xvbn+++xvbn+=scarred
shoulders ^nns+nom+++=shoulders;
; ^zz++++=EXTRAWORD
a ^at++++=a
nameless ^jj+atrb+++=nameless
nurse ^nn++++=nurse
from ^in++++=from
a ^at++++=a
pest ^nn++++=pest-house;
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
near ^in+pl+++=near
the ^ati++++=the
lowest ^jjt+atrb+++=lowest
tier ^nn++++=tier,
, ^zz++++=EXTRAWORD
our ^pp$+pp1+++=our
father ^nn++++=father,
, ^zz++++=EXTRAWORD
younger ^jjr++++=younger
than ^in++++=than
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
died ^vbd+++xvbnx+=died.
. ^zz++++=EXTRAWORD
All ^abn++++=All
were ^vbd+bed+aux++=were
bowed ^vpsv++agls+xvbnx+=bowed
towards ^in++++=towards
the ^ati++++=the
arena ^nn++++=arena.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
did ^vbd+dod+aux++=did
not ^xnot++not++=not
applaud ^vb++++=applaud.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
wept ^vbd+++xvbnx+=wept.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
tears ^nns++++=tears
descended ^vbd+++xvbn+=descended
like ^in++++=like
rain ^nn++++=rain,
, ^zz++++=EXTRAWORD
mingling ^vbg+nom++xvbg+=mingling
with ^in++++=with
the ^ati++++=the
water ^nn++++=water
from ^in++++=from
the ^ati++++=the
throne ^nn++++=throne.
. ^zz++++=EXTRAWORD
Where ^wrb+who+++=Where
the ^ati++++=the
drops ^nn++++=drops
struck ^vbd+++xvbn+=struck
cages ^nns++++=cages,
, ^zz++++=EXTRAWORD
the ^ati++++=the
bars ^nns++++=bars
became ^vbd+++xvbn+=became
for ^in++++=for
one ^cd1++++=one
heartbeat ^nn+++??+=heartbeat
transparent ^jj++++=transparent.
. ^zz++++=EXTRAWORD
Where ^wrb+who+++=Where
they ^pp3a+pp3+++=they
fell ^vbd+++xvbnx+=fell
upon ^in++++=upon
wounds ^nns++++=wounds,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sufferers ^nns+nom+++=sufferers
lifted ^vbd+++xvbn+=lifted
their ^pp$+pp3+++=their
heads ^nns++++=heads.
. ^zz++++=EXTRAWORD
Nothing ^pn++++=Nothing
was ^vbd+bedz+aux++=was
undone ^vpsv++agls+xvbnx+=undone;
; ^zz++++=EXTRAWORD
yet ^rb++++=yet
nothing ^pn++++=nothing
was ^vbd+bedz+aux++=was
isolated ^vpsv++agls+xvbnx+=isolated.
. ^zz++++=EXTRAWORD
The ^ati++++=The
whole ^jj+atrb+++=whole
vast ^jj+atrb+++=vast
company ^nn++++=company
seemed ^vbd+seem++xvbn+=seemed
bound ^vpsv++by+xvbn+=bound
by ^in++++=by
an ^at++++=an
invisible ^jj+atrb+++=invisible
circulation ^nn+nom+++=circulation
of ^in++++=of
grief ^nn++++=grief
and ^cc++++=and
love ^nn++++=love,
, ^zz++++=EXTRAWORD
each ^dt++++=each
sorrow ^nn++++=sorrow
entering ^vwbg+++xvbg+=entering
all ^abn++++=all,
, ^zz++++=EXTRAWORD
all ^abn++++=all
sorrow ^nn++++=sorrow
entering ^vwbg+++xvbg+=entering
One ^pn++++=One.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
very ^ql+amp+++=very
far ^rb+pl+++=far
off ^in+pl+++=off
or ^cc++++=or
very ^ql+amp+++=very
near ^rb++++=near
I ^pp1a+pp1+++=I
heard ^vbd+vprv++xvbnx+=heard
a ^at++++=a
cock ^nn++++=cock
crow ^nn++++=crow.
. ^zz++++=EXTRAWORD
The ^ati++++=The
white ^jj++++=white-robed
- ^zz++++=EXTRAWORD
robed ^jj+atrb++xvbn+=EXTRAWORD
multitude ^nn++++=multitude
vanished ^vbd+++xvbn+=vanished.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tiers ^nns++++=tiers
were ^vbd+bed+vrb++=were
empty ^jj+pred+++=empty.
. ^zz++++=EXTRAWORD
The ^ati++++=The
masked ^jj+atrb++xvbn+=masked
figures ^nns++++=figures
stood ^vbd+++xvbn+=stood
motionless ^jj++++=motionless.
. ^zz++++=EXTRAWORD
The ^ati++++=The
red ^jj+atrb+++=red
furnaces ^nns++++=furnaces
dimmed ^vbd+++xvbn+=dimmed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
moon ^np++++=moon
appeared ^vbd+seem++xvbn+=appeared
above ^jjb++++=above
the ^ati++++=the
eastern ^jj+atrb+++=eastern
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
Harry ^np++++=Harry
touched ^vbd+++xvbn+=touched
my ^pp$+pp1+++=my
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
must ^md+nec+++=must
go ^vb++++=go."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Iv ^np+++??+=IV
We ^pp1a+pp1+++=We
returned ^vbd+++xvbn+=returned
through ^in++++=through
the ^ati++++=the
sculptured ^jj+atrb+++=sculptured
passage ^nn+nom+++=passage,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
figures ^nns++++=figures
in ^in++++=in
the ^ati++++=the
walls ^nns++++=walls
were ^vbd+bed+vrb++=were
now ^rn+tm+++=now
still ^rb++++=still.
. ^zz++++=EXTRAWORD
Blood ^nn++++=Blood
remained ^vbd+++xvbn+=remained
in ^in++++=in
the ^ati++++=the
channels ^nns++++=channels,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
clear ^jj+atrb+++=clear
water ^nn++++=water
followed ^vbd+vprv+tht0+xvbn+=followed
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
great ^jj++++=great
arch ^jjb++++=arch
I ^pp1a+pp1+++=I
expected ^vbd+vprv++xvbnx+=expected
to ^to+vcmp+++=to
find ^vbi+vprv+++=find
the ^ati++++=the
grey ^np++++=grey
horse ^nn++++=horse;
; ^zz++++=EXTRAWORD
instead ^rb+cnj+++=instead
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
only ^rb+down+++=only
a ^at++++=a
mist ^nn++++=mist,
, ^zz++++=EXTRAWORD
lying ^vbg+++xvbg+=lying
waist ^nn++++=waist-deep
- ^zz++++=EXTRAWORD
deep ^jj++++=EXTRAWORD
over ^in++++=over
the ^ati++++=the
ground ^nn++++=ground.
. ^zz++++=EXTRAWORD
" ^zz++++="Harry,"
harry ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="shall
shall ^md+prd+++=EXTRAWORD
I ^pp1a+pp1+++=I
remember ^nn+nom+++=remember
this ^dt+pdem+++=this?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="As
as ^ql++++=EXTRAWORD
much ^ap++++=much
as ^ql++++=as
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
able ^jj+pred+++=able."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Will
will ^md+prd+++=EXTRAWORD
I ^pp1a+pp1+++=I
see ^vb+vprv+tht0++=see
you ^pp2+pp2+++=you
again ^rb+tm+++=again?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
see ^vb+vprv+++=see
more ^rbr++++=more
of ^in++++=of
me ^pp1o+pp1+++=me
than ^in++++=than
you ^pp2+pp2+++=you
suppose ^vb+vprv+++=suppose."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
mean ^jj++++=mean
like ^in++++=like
this ^dt+pdem+++=this."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
