For ^in++++=For
taking ^xvbg+++xvbg+=taking
things ^nns++++=things
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
bareness ^nns+nom+++=bareness
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
truth ^nn++++=truth.
. ^zz++++=EXTRAWORD
A ^at++++=A
fool ^jjb+atrb+++=fool's
's ^vbz+bez+vrb++0=EXTRAWORD
whisper ^nn++++=whisper
is ^vbz+bez+vrb++=is
no ^at++++=no
wiser ^nn++++=wiser
than ^in++++=than
his ^pp$+pp3+++=his
shout ^vb++++=shout.
. ^zz++++=EXTRAWORD
" ^zz++++="On
on ^in++++=EXTRAWORD
the ^ati++++=the
fourth ^od++++=fourth
day ^nn++++=day
they ^pp3a+pp3+++=they
could ^md+pos+++=could
delay ^vb++++=delay
the ^ati++++=the
funeral ^nn++++=funeral
no ^at++++=no
longer ^rbr++++=longer.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
remained ^vbd+++xvbnx+=remained
alone ^rb++++=alone
with ^in++++=with
the ^ati++++=the
canvas ^nn++++=canvas.
. ^zz++++=EXTRAWORD
The ^ati++++=The
face ^nn++++=face
stared ^vbd+++xvbn+=stared
out ^rp+pl+++=out
not ^xnot++not++=not
Stroud ^np++++=Stroud's
's ^$++++=EXTRAWORD
face ^nn++++=face,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
my ^pp$+pp1+++=my
idea ^nn++++=idea
of ^in++++=of
what ^wdt+who+++=what
a ^at++++=a
dead ^jj+atrb+++=dead
master ^nn++++=master
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
look ^vb++++=look
like ^vb++++=like.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vb+hv+vrb++=had
severity ^nn+nom+++=severity,
, ^zz++++=EXTRAWORD
pathos ^nn++++=pathos,
, ^zz++++=EXTRAWORD
intellectual ^jj+atrb+++=intellectual
distinction ^nn+nom+++=distinction.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
admirable ^jj+pred+++=admirable.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
false ^jj+pred+++=false.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
cut ^vbd+++xvbnx+=cut
it ^pp3+it+++=it
to ^in++++=to
pieces ^nns++++=pieces."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
short ^jj+atrb+++=short
sentence ^nn+nom+++=sentence
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
leave ^vbi++++=leave
a ^at++++=a
visible ^jj+atrb+++=visible
gap ^nn++++=gap
behind ^in+pl+++=behind
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
told ^vbd+vpub++xvbn+=told
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Stroud ^np++++=Stroud?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
failed ^vprf+++xvbnx+=failed.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
made ^vbd+++xvbnx+=made
some ^dti++++=some
excuse ^nn++++=excuse
about ^in++++=about
the ^ati++++=the
light ^nn++++=light,
, ^zz++++=EXTRAWORD
the ^ati++++=the
condition ^nn+nom+++=condition
of ^in++++=of
the ^ati++++=the
of ^in++++=of
the ^ati++++=the
sitter ^nn++++=sitter.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+aux++=was
bewildered ^vpsv++agls+xvbnx+=bewildered,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
forgave ^nn+++??+=forgave
me ^pp1o+pp1+++=me
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
People ^nns++++=People
like ^in++++=like
that ^dt+pdem+++=that
always ^rb++++=always
forgive ^vb++++=forgive
the ^ati++++=the
injury ^nn++++=injury
and ^cc++++=and
remember ^nn+nom+++=remember
the ^ati++++=the
favor ^nn++++=favor.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
gave ^vbd+++xvbnx+=gave
me ^pp1o+pp1+++=me
the ^ati++++=the
drawing ^nvbg+++xvbg+=drawing.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
said ^vbd+vpub+tht0+xvbnx+=said
Felix ^np++++=Felix
would ^md+prd+++=would
have ^vb+hv+aux++=have
wanted ^vprf+++xvbnx+=wanted
me ^pp1o+pp1+++=me
to ^to++++=to
have ^vbi++vrb++=have
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
sat ^vbd+++xvbnx+=sat
down ^rb+phrv+++=down
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
came ^vbd+++xvbnx+=came
back ^jjb++++=back
to ^in++++=to
my ^pp$+pp1+++=my
studio ^nn++++=studio.
. ^zz++++=EXTRAWORD
Lady ^npt++++=Lady
Ulver ^np++++=Ulver's
's ^$++++=EXTRAWORD
daughter ^nn+nom+++=daughter
was ^vbd+bedz+aux++=was
waiting ^vbg+++xvbgx+=waiting
in ^in++++=in
Venetian ^np+++??+=Venetian
red ^nn++++=red,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
wolfhound ^nn+++??+=wolfhound
and ^cc++++=and
an ^at++++=an
expression ^nn++++=expression
arranged ^vwbn+vsua++xvbn+=arranged
for ^in++++=for
posterity ^nn+nom+++=posterity.
. ^zz++++=EXTRAWORD
The ^ati++++=The
room ^nn++++=room
smelled ^vbd+++xvbn+=smelled
of ^in++++=of
flowers ^nns+nom+++=flowers.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
telegrams ^nns++++=telegrams
on ^in++++=on
the ^ati++++=the
mantelpiece ^nn++++=mantelpiece,
, ^zz++++=EXTRAWORD
invitations ^nns+nom+++=invitations,
, ^zz++++=EXTRAWORD
a ^at++++=a
dealer ^nn++++=dealer
with ^in++++=with
a ^at++++=a
client ^nn++++=client
below ^in+strn+++=below.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
the ^ati++++=the
six ^cd++++=six
unfinished ^jj+atrb+++=unfinished
portraits ^nns++++=portraits
and ^cc++++=and
saw ^vbd+vprv++xvbn+=saw
the ^ati++++=the
same ^ap++++=same
face ^nn++++=face
on ^in++++=on
all ^abn++++=all
of ^in++++=of
them ^pp3o+pp3+++=them
my ^pp$+pp1+++=my
own ^ap++++=own
public ^jj+atrb+++=public
face ^nn++++=face,
, ^zz++++=EXTRAWORD
multiplied ^xvbn+++xvbn+=multiplied
and ^cc+phrs+++=and
disguised ^xvbn+++xvbn+=disguised.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
touch ^nn++++=touch
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
finished ^vbd+++xvbn+=finished
some ^dti++++=some?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Two.
two ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Badly ^rb++++=Badly.
. ^zz++++=EXTRAWORD
Or ^cc+cls+++=Or
rather ^rb+cnj+++=rather,
, ^zz++++=EXTRAWORD
as ^cc+cls+++=as
well ^rb++++=well
as ^cc"++++=as
usual ^jj++++=usual
which ^whp+who+++=which
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
worse ^jjr++++=worse.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
I ^pp1a+pp1+++=I
returned ^vbd+++xvbnx+=returned
the ^ati++++=the
deposits ^nns++++=deposits
and ^cc++++=and
announced ^vbn+vpub++xvbn+=announced
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
needed ^vbd+++xvbnx+=needed
rest ^nn++++=rest."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
Grindle ^np+++??+=Grindle?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
name ^nn++++=name,
, ^zz++++=EXTRAWORD
something ^pn++++=something
between ^in++++=between
amusement ^nn+nom+++=amusement
and ^cc++++=and
pain ^nn++++=pain
crossed ^vbd+++xvbn+=crossed
his ^pp$+pp3+++=his
expression ^nn++++=expression.
. ^zz++++=EXTRAWORD
" ^zz++++="Ah,
ah ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Grindle ^np+++??+=Grindle.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Stroud ^np++++=Stroud
still ^rb++++=still
wanted ^vbd+++xvbn+=wanted
the ^ati++++=the
portrait ^nn++++=portrait.
. ^zz++++=EXTRAWORD
A ^ap++++=A
few ^ap"++++=few
days ^nns++++=days
later ^rbr+tm+++=later
she ^pp3a+pp3+++=she
wrote ^vbd+vprv++xvbnx+=wrote
asking ^vbg+vsua++xvbg+=asking
whom ^whp+wpor+whcl++=whom
she ^pp3a+pp3+++=she
should ^md+nec+++=should
employ ^vb++++=employ.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wanted ^vbd+++xvbnx+=wanted
the ^ati++++=the
whole ^jj+atrb+++=whole
affair ^nn++++=affair
removed ^vwbn+++xvbn+=removed
from ^in++++=from
me ^pp1o+pp1+++=me
carried ^vbd+++xvbn+=carried
off ^rb+cnj+++=off,
, ^zz++++=EXTRAWORD
finished ^j+++xvbn+=finished,
, ^zz++++=EXTRAWORD
forgotten ^vpbn+vprv++xvbn+=forgotten.
. ^zz++++=EXTRAWORD
So ^ql++++=So
I ^pp1a+pp1+++=I
recommended ^vbd+vsua++xvbnx+=recommended
Victor ^np++++=Victor
Grindle ^np+++??+=Grindle."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
Grindle ^np+++??+=Grindle?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
he ^pp3a+pp3+++=he
would ^md+prd+++=would
have ^vb+hv+vrb++=have
no ^at++++=no
difficulty ^nn++++=difficulty."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Victor ^nn++++=Victor
Grindle ^np+++??+=Grindle
was ^vbd+bedz+vrb++=was
then ^rn+tm+++=then
a ^at++++=a
young ^jj+atrb+++=young
man ^nn++++=man
of ^in++++=of
abundant ^jj+atrb+++=abundant
hair ^nn++++=hair,
, ^zz++++=EXTRAWORD
ingratiating ^jj+atrb+++=ingratiating
silences ^nns+nom+++=silences,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
talent ^nn++++=talent
for ^in++++=for
making ^xvbg+++xvbg+=making
paint ^nn++++=paint
look ^vb++++=look
expensive ^jj++++=expensive.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
portraits ^nns++++=portraits,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
had ^vb+hv+aux++=had
since ^cs+sub+++=since
invaded ^vprf+++xvbnx+=invaded
dining ^nvbg+++xvbg+=dining-rooms
- ^zz++++=EXTRAWORD
rooms ^nns++++=EXTRAWORD
on ^in++++=on
both ^abx++++=both
sides ^nns++++=sides
of ^in++++=of
the ^ati++++=the
Atlantic ^np++++=Atlantic,
, ^zz++++=EXTRAWORD
gave ^j+++xvbn+=gave
every ^at++++=every
woman ^nn++++=woman
the ^ati++++=the
air ^nn++++=air
of ^in++++=of
having ^xvbg+++xvbg+=having
just ^rb+emph+++=just
refused ^vbd+++xvbn+=refused
a ^at++++=a
throne ^nn++++=throne
and ^cc++++=and
every ^at++++=every
financier ^nn+nom+++=financier
the ^ati++++=the
melancholy ^nn++++=melancholy
of ^in++++=of
a ^at++++=a
misunderstood ^vprf+++xvbn+=misunderstood
Lorenzo ^np+++??+=Lorenzo
de ^&fw++++=de'
' ^zz++++=EXTRAWORD
Medici ^np+++??+=Medici.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
painted ^vbd+++xvbnx+=painted
Stroud ^np+++??+=Stroud
from ^in++++=from
the ^ati++++=the
photographs ^nns++++=photographs,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Jack ^np++++=Jack
continued ^vbd+++xvbn+=continued.
. ^zz++++=EXTRAWORD
" ^zz++++="Mrs.
mrs ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Stroud ^np++++=Stroud
was ^vbd+bedz+aux++=was
delighted ^vpsv++agls+xvbnx+=delighted.
. ^zz++++=EXTRAWORD
The ^ati++++=The
papers ^nns++++=papers
reproduced ^vwbn+++xvbn+=reproduced
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Dace ^np+++??+=Dace
wrote ^vbd+vprv++xvbn+=wrote
that ^tht+vcmp+++=that
Grindle ^np+++??+=Grindle
had ^vbd+hvd+aux++=had
interpreted ^vprf+++xvbnx+=interpreted
' ^zz++++='the
the ^ati++++=EXTRAWORD
spiritual ^jj+atrb+++=spiritual
solitude ^nn++++=solitude
of ^in++++=of
creative ^jj+atrb+++=creative
labor ^nn++++=labor.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Within ^in++++=Within
a ^at++++=a
year ^nn++++=year
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
charging ^vbg+++xvbgx+=charging
my ^pp$+pp1+++=my
prices ^nns++++=prices.
. ^zz++++=EXTRAWORD
Within ^in++++=Within
two ^cd++++=two,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
doubled ^vprf+++xvbnx+=doubled
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
made ^vbd+++xvbn+=made
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes.
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
last ^jj+atrb+++=last
contribution ^nn+nom+++=contribution
to ^in++++=to
art ^nn++++=art."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
bitterness ^nns+nom+++=bitterness
in ^in++++=in
the ^ati++++=the
phrase ^nn++++=phrase,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
the ^ati++++=the
bitterness ^nns+nom+++=bitterness
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
expected ^vprf+++xvbnx+=expected.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
colder ^jjr+pred+++=colder,
, ^zz++++=EXTRAWORD
less ^rbr++++=less
personal ^jj++++=personal:
: ^zz++++=EXTRAWORD
the ^ati++++=the
bitterness ^nns+nom+++=bitterness
of ^in++++=of
a ^at++++=a
man ^nn++++=man
who ^whp+rel+subj++=who
has ^vbz+hvz+aux++=has
discovered ^vprf+++xvbnx+=discovered
that ^tht+vcmp+++=that
the ^ati++++=the
mechanism ^nn+nom+++=mechanism
he ^pp3a+pp3+++=he
despises ^vbz++++=despises
does ^vbz+doz+aux++=does
not ^xnot++not++=not
require ^vb+vsua+++=require
his ^pp$+pp3+++=his
participation ^nn+nom+++=participation.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
again ^rb+tm+++=again
at ^in++++=at
the ^ati++++=the
donkey ^nn++++=donkey.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
since ^in++++=since
then ^rn+tm+++=then
never ^rb++++=never?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Never."
never ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
might ^md+pos+++=might
have ^vb+hv+aux++=have
begun ^vprf+++xvbnx+=begun
again ^rb+tm+++=again
differently ^rb++++=differently."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
believe ^vbi+vprv+tht0++=believe
that ^tht+vcmp+++=that.
. ^zz++++=EXTRAWORD
For ^in++++=For
months ^nns++++=months
I ^pp1a+pp1+++=I
drew ^vbd+++xvbnx+=drew
in ^in++++=in
secret ^nn++++=secret.
. ^zz++++=EXTRAWORD
Cubes ^np+++??+=Cubes,
, ^zz++++=EXTRAWORD
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
men ^nns++++=men
in ^in++++=in
caf ^nn+++??+=caf
s ^zz++++=s,
, ^zz++++=EXTRAWORD
trees ^nns++++=trees
without ^in++++=without
leaves ^nns++++=leaves
the ^ati++++=the
penitential ^jj+atrb+++=penitential
exercises ^nns++++=exercises
of ^in++++=of
the ^ati++++=the
exposed ^jj+atrb++xvbn+=exposed
virtuoso ^nn++++=virtuoso.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
imagined ^vbd+vprv+tht0+xvbnx+=imagined
I ^pp1a+pp1+++=I
could ^md+pos+++=could
crawl ^vb++++=crawl
back ^jjb++++=back
to ^in++++=to
foundations ^nns+nom+++=foundations
and ^cc++++=and
build ^vb++++=build
honestly ^rb++++=honestly.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
one ^cd1++++=one
cannot ^md+pos+not++=cannot
recover ^vb++++=recover
in ^in++++=in
middle ^jjb+atrb+++=middle
age ^nn++++=age
the ^ati++++=the
patience ^nn+nom+++=patience
one ^cd1++++=one
has ^vbz+hvz+aux++=has
spent ^vprf+++xvbnx+=spent
on ^in++++=on
applause ^nn++++=applause.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
too ^rb++++=too
many ^ap++++=many
effects ^nns++++=effects
and ^cc++++=and
too ^ql++++=too
few ^ap++++=few
causes ^nns++++=causes.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
my ^pp$+pp1+++=my
humility ^nn+nom+++=humility
had ^vb+hv+vrb++=had
a ^at++++=a
manner ^nn++++=manner."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
surely ^rb++++=surely
recognition ^nn+nom+++=recognition
counts ^nns++++=counts
for ^in++++=for
something ^pn++++=something."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
counts ^vbz++++=counts
for ^in++++=for
stopping ^xvbg+++xvbg+=stopping."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
rose ^vbd+++xvbnx+=rose
and ^cc+phrs+++=and
stood ^vbd+++xvbn+=stood
beneath ^in+pl+++=beneath
the ^ati++++=the
drawing ^nvbg+++xvbg+=drawing.
. ^zz++++=EXTRAWORD
The ^ati++++=The
cold ^jj++++=cold
light ^jj++++=light,
, ^zz++++=EXTRAWORD
flattening ^jj+++xvbg+=flattening
the ^ati++++=the
elegance ^nn+nom+++=elegance
of ^in++++=of
his ^pp$+pp3+++=his
clothes ^nns++++=clothes
and ^cc++++=and
face ^nn++++=face,
, ^zz++++=EXTRAWORD
showed ^j+++xvbn+=showed
for ^in++++=for
a ^at++++=a
moment ^nn++++=moment
the ^ati++++=the
fatigue ^nn++++=fatigue
beneath ^in+pl+++=beneath
his ^pp$+pp3+++=his
cultivated ^vbd+++xvbn+=cultivated
ease ^nn++++=ease.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
all ^abn++++=all
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
do ^vb++++=do.
. ^zz++++=EXTRAWORD
Stroud ^np+++??+=Stroud
knew ^vbd+vprv++xvbn+=knew
where ^wrb+who+whcl++=where
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
going ^vbg+++xvbgx+=going,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
no ^at++++=no
one ^cd1++++=one
followed ^vbd+vprv++xvbn+=followed
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
a ^at++++=a
crowd ^nn++++=crowd
behind ^in+pl+++=behind
me ^pp1o+pp1+++=me
and ^cc++++=and
no ^at++++=no
destination ^nn+nom+++=destination.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
saw ^vbd+vprv+tht0+xvbnx+=saw
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
stepped ^vbd+++xvbnx+=stepped
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
road ^nn++++=road.
. ^zz++++=EXTRAWORD
Do ^vb+do+vrb++=Don't
n't ^xnot++not++0=EXTRAWORD
mistake ^nn++++=mistake
me ^pp1o+pp1+++=me:
: ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
pretend ^vb+vprv+tht0++=pretend
the ^ati++++=the
act ^nn++++=act
was ^vbd+bedz+vrb++=was
heroic ^jj+pred+++=heroic.
. ^zz++++=EXTRAWORD
Clara ^np++++=Clara's
's ^$++++=EXTRAWORD
money ^nn++++=money
made ^vbd+++xvbn+=made
renunciation ^nn+nom+++=renunciation
comfortable ^jj++++=comfortable.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
easier ^jjr+pred+++=easier
to ^to+jcmp+++=to
sacrifice ^vbi++++=sacrifice
a ^at++++=a
career ^nn++++=career
when ^wrb+who+++=when
one ^cd1++++=one
can ^md+pos+++=can
do ^vb+do+vrb++=do
it ^pp3+it+++=it
from ^in++++=from
a ^at++++=a
villa ^nn++++=villa
with ^in++++=with
good ^jj+atrb+++=good
cooking ^nvbg+++xvbg+=cooking."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
smiled ^vbd+++xvbnx+=smiled,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
did ^vbd+dod+aux++=did
not ^xnot++not++=not
alter ^vb++++=alter.
. ^zz++++=EXTRAWORD
" ^zz++++="Still,
still ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
stopped ^vbd+++xvbnx+=stopped."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Gisburn ^np++++=Gisburn's
's ^$++++=EXTRAWORD
voice ^nn++++=voice
sounded ^vbd+++xvbn+=sounded
across ^in+pl+++=across
the ^ati++++=the
courtyard ^nn++++=courtyard,
, ^zz++++=EXTRAWORD
calling ^vbg+nom++xvbg+=calling
to ^to++++=to
ask ^vbi++++=ask
whether ^cs+who+++=whether
we ^pp1a+pp1+++=we
wanted ^vbd+++xvbn+=wanted
tea ^nn++++=tea.
. ^zz++++=EXTRAWORD
At ^rb++++=At
once ^rb"+tm+++=once
the ^ati++++=the
room ^nn++++=room
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
resume ^vbi++++=resume
its ^pp$+it+++=its
place ^nn++++=place
in ^in++++=in
the ^ati++++=the
excellent ^jj+atrb+++=excellent
machinery ^nn+nom+++=machinery
of ^in++++=of
the ^ati++++=the
house ^nn++++=house;
; ^zz++++=EXTRAWORD
the ^ati++++=the
donkey ^nn++++=donkey
diminished ^vbd+++xvbn+=diminished
to ^in++++=to
a ^at++++=a
framed ^jj+atrb++xvbn+=framed
drawing ^nvbg+++xvbg+=drawing,
, ^zz++++=EXTRAWORD
Jack ^np++++=Jack
to ^in++++=to
a ^at++++=a
prosperous ^jj++++=prosperous
idler ^jjr++++=idler,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
to ^in++++=to
a ^at++++=a
guest ^nn++++=guest
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
stayed ^vprf+++xvbnx+=stayed
indoors ^rn+pl+++=indoors
too ^ql++++=too
long ^rb++++=long
on ^in++++=on
a ^at++++=a
fine ^jj+atrb+++=fine
afternoon ^nn++++=afternoon.
. ^zz++++=EXTRAWORD
As ^ql++++=As
we ^pp1a+pp1+++=we
returned ^vbd+++xvbn+=returned
through ^in++++=through
the ^ati++++=the
passage ^nn+nom+++=passage,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked:
: ^zz++++=EXTRAWORD
" ^zz++++="Does
does ^vbz+doz+vrb++=EXTRAWORD
your ^pp$+pp2+++=your
wife ^nn++++=wife
know ^vb+vprv+++=know?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
I ^pp1a+pp1+++=I
gave ^vbd+++xvbnx+=gave
up ^rb+phrv+++=up
because ^cs+cos+++=because
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
a ^at++++=a
fraud ^nn++++=fraud?
? ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
dear ^jj+atrb+++=dear
Rickham ^np+++??+=Rickham,
, ^zz++++=EXTRAWORD
Clara ^np++++=Clara
thinks ^vbz+vprv+tht0++=thinks
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
too ^ql++++=too
much ^ap++++=much
talent ^nn++++=talent
for ^in++++=for
the ^ati++++=the
profession ^nn++++=profession.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
considers ^nns+nom+++=considers
painting ^nvbg+++xvbg+=painting
bad ^jj++++=bad
for ^in++++=for
the ^ati++++=the
nerves ^nns++++=nerves."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
drawing ^jj+++xvbg+=drawing-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
tea ^nn++++=tea
waited ^vbd+++xvbn+=waited
on ^in+ppvb+++=on
a ^at++++=a
low ^jj+atrb+++=low
table ^nn++++=table:
: ^zz++++=EXTRAWORD
thin ^jj+atrb+++=thin
porcelain ^nn++++=porcelain,
, ^zz++++=EXTRAWORD
heavy ^jj+atrb+++=heavy
silver ^nn++++=silver,
, ^zz++++=EXTRAWORD
cakes ^nns++++=cakes
of ^in++++=of
