# ^zz++++=#
Two ^cd++++=TWO
soldier ^nn++++=soldier's
's ^$++++=EXTRAWORD
coat ^nn++++=coat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stained ^jj+++xvbn+=stained
at ^rb++++=at
one ^cd1++++=one
corner ^nn++++=corner
with ^in++++=with
something ^pn++++=something
brown ^jj++++=brown.
. ^zz++++=EXTRAWORD
Mud ^nn++++=Mud,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps.
. ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
us ^pp1o+pp1+++=us
call ^vb++++=call
it ^pp3+it+++=it
mud ^nn++++=mud,
, ^zz++++=EXTRAWORD
since ^cs+sub+++=since
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
wait ^vb++++=wait
at ^rb++++=at
home ^nr++++=home
must ^md+nec+++=must
sometimes ^rb++splt++=sometimes
live ^vb++++=live
by ^in++++=by
merciful ^jj+atrb+++=merciful
names ^nns++++=names.
. ^zz++++=EXTRAWORD
Captain ^npt++++=Captain
Ward ^nn++++=Ward
wrote ^vbd+vprv++xvbn+=wrote
from ^in++++=from
the ^ati++++=the
army ^nn++++=army
near ^rb++++=near
Valley ^npl++++=Valley
Forge ^np+++??+=Forge.
. ^zz++++=EXTRAWORD
The ^ati++++=The
great ^jj+atrb+++=great
Declaration ^nn+nom+++=Declaration
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
proclaimed ^vpsv++agls+xvbnx+=proclaimed
the ^ati++++=the
year ^nn++++=year
before ^in++++=before;
; ^zz++++=EXTRAWORD
bells ^nns++++=bells
had ^vbd+hvd+aux++=had
rung ^vprf+++xvbn+=rung,
, ^zz++++=EXTRAWORD
flags ^nns++++=flags
had ^vbd+hvd+aux++=had
flown ^vprf+++xvbnx+=flown,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
men ^nns++++=men
had ^vbd+hvd+aux++=had
spoken ^vprf+++xvbnx+=spoken
nobly ^rb++++=nobly
of ^in++++=of
self ^nn++++=self-evident
- ^zz++++=EXTRAWORD
evident ^jj+atrb+++=EXTRAWORD
truths ^nns++++=truths.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
came ^vbd+++xvbn+=came
the ^ati++++=the
winter ^nn++++=winter
account ^nn++++=account
of ^in++++=of
those ^dt+dem+++=those
truths ^nns++++=truths.
. ^zz++++=EXTRAWORD
The ^ati++++=The
army ^nn++++=army
lacked ^vbd+++xvbn+=lacked
food ^nn++++=food.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
lacked ^vbd+++xvbn+=lacked
shoes ^nns++++=shoes.
. ^zz++++=EXTRAWORD
Men ^nns++++=Men
marched ^vbd+++xvbn+=marched
over ^in++++=over
frozen ^vbd+++xvbn+=frozen
roads ^npl++++=roads
and ^cc++++=and
left ^jj+atrb++xvbn+=left
blood ^nn++++=blood
where ^wrb+who+++=where
their ^pp$+pp3+++=their
feet ^nns++++=feet
had ^vbd+hvd+aux++=had
passed ^vprf+++xvbnx+=passed.
. ^zz++++=EXTRAWORD
Coats ^nns++++=Coats
hung ^vbd+++xvbn+=hung
in ^in++++=in
rags ^nns++++=rags.
. ^zz++++=EXTRAWORD
Blankets ^nns++++=Blankets
were ^vbd+bed+vrb++=were
scarce ^jj+pred+++=scarce.
. ^zz++++=EXTRAWORD
Fires ^nns++++=Fires
were ^vbd+bed+vrb++=were
small ^jj+pred+++=small,
, ^zz++++=EXTRAWORD
flour ^nn++++=flour
was ^vbd+bedz+vrb++=was
dear ^jj+pred+++=dear,
, ^zz++++=EXTRAWORD
meat ^nn++++=meat
was ^vbd+bedz+vrb++=was
sometimes ^rb++++=sometimes
a ^at++++=a
memory ^nn++++=memory,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
cause ^nn++++=cause
of ^in++++=of
liberty ^nn++++=liberty,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
looked ^vprf+++xvbnx+=looked
in ^in++++=in
July ^nr++++=July
like ^in++++=like
a ^at++++=a
bright ^jj+atrb+++=bright
angel ^nn++++=angel
with ^in++++=with
a ^at++++=a
trumpet ^nn++++=trumpet,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
sat ^vbd+++xvbn+=sat
barefoot ^jj++++=barefoot
beside ^in+pl+++=beside
a ^at++++=a
smoky ^jj+atrb+++=smoky
campfire ^nn+++??+=campfire
and ^cc++++=and
asked ^vbd+vsua++xvbn+=asked
whether ^cs+who+++=whether
the ^ati++++=the
people ^nns++++=people
still ^rb++++=still
believed ^vbd+vprv++xvbn+=believed
in ^in++++=in
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Captain ^npt++++=Captain
Ward ^nn++++=Ward
did ^vbd+dod+aux++=did
not ^xnot++not++=not
complain ^vb+vpub+++=complain.
. ^zz++++=EXTRAWORD
Men ^nns++++=Men
of ^in++++=of
his ^pp$+pp3+++=his
sort ^nn++++=sort
often ^rb++++=often
reserve ^vb++++=reserve
their ^pp$+pp3+++=their
complaints ^nns++++=complaints
for ^in++++=for
weather ^nn++++=weather
that ^tht+rel+subj++=that
cannot ^md+pos+not++=cannot
hear ^vb+vprv+++=hear
and ^cc++++=and
tools ^nns++++=tools
that ^tht+rel+subj++=that
cannot ^md+pos+not++=cannot
be ^vb+be+aux++=be
hurt ^vpsv++agls+xvbnx+=hurt.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wrote ^vbd+vprv++xvbnx+=wrote
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
health ^nn++++=health
was ^vbd+bedz+vrb++=was
tolerable ^jj+pred+++=tolerable;
; ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
general ^npt++++=general
remained ^vbd+++xvbn+=remained
firm ^jj++++=firm;
; ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
men ^nns++++=men,
, ^zz++++=EXTRAWORD
though ^rb+cnj+++=though
tried ^vprf+++xvbn+=tried,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
steadfast ^nn+++??+=steadfast;
; ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
a ^at++++=a
parcel ^nn++++=parcel
of ^in++++=of
woolen ^jj+atrb++xvbn+=woolen
stockings ^nns++++=stockings
would ^md+prd+++=would
be ^vb+be+vrb++=be
of ^in++++=of
great ^jj+atrb+++=great
service ^nn++++=service;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
hoped ^vbd+vprv++xvbnx+=hoped,
, ^zz++++=EXTRAWORD
by ^in++++=by
God ^np++++=God's
's ^$++++=EXTRAWORD
mercy ^nn++++=mercy,
, ^zz++++=EXTRAWORD
to ^to++++=to
return ^vbi++++=return
when ^wrb+who+++=when
independence ^nn+nom+++=independence
was ^vbd+bedz+aux++=was
secured ^vpsv++agls+xvbnx+=secured.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
bottom ^jjb++++=bottom
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
added ^vprf+++xvbnx+=added:
: ^zz++++=EXTRAWORD
" ^zz++++="Tell
tell ^vb++++=EXTRAWORD
Dick ^np++++=Dick
that ^tht+rel+++=that
courage ^nn+nom+++=courage
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
noise ^nn++++=noise.
. ^zz++++=EXTRAWORD
Tell ^vb++++=Tell
Grace ^nn++++=Grace
her ^pp3o+pp3+++=her
little ^ap++++=little
hymn ^nn++++=hymn
book ^nn++++=book
is ^vbz+bez+vrb++=is
in ^in++++=in
my ^pp$+pp1+++=my
breast ^nn++++=breast
pocket ^nn++++=pocket.
. ^zz++++=EXTRAWORD
Kiss ^vb++++=Kiss
Ben ^np++++=Ben,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
I ^pp1a+pp1+++=I
dare ^vb++++=dare
say ^vb+vpub+tht0++=say
he ^pp3a+pp3+++=he
will ^md+prd+++=will
resist ^vb++++=resist.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
to ^in++++=to
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
dear ^jj+atrb+++=dear
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
only ^rb+down+splt++=only
say ^vb+vpub+++=say
that ^tht+vcmp+++=that
when ^wrb+who+++=when
the ^ati++++=the
wind ^nn++++=wind
is ^vbz+bez+vrb++=is
sharpest ^jjt+pred+++=sharpest
I ^pp1a+pp1+++=I
think ^vb+vprv+++=think
of ^in++++=of
our ^pp$+pp1+++=our
hearth ^nn++++=hearth,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
warms ^vbz++++=warms
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Ward ^np++++=Ward
read ^vbd+vprv++xvbn+=read
the ^ati++++=the
letter ^nn++++=letter
through ^in++++=through
without ^in++++=without
faltering ^nn++++=faltering.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
laid ^vbd+++xvbnx+=laid
it ^pp3+it+++=it
down ^rp++++=down.
. ^zz++++=EXTRAWORD
" ^zz++++="Mother,"
mother ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Grace ^nn++++=Grace
whispered ^vbd+vpub++xvbn+=whispered,
, ^zz++++=EXTRAWORD
" ^zz++++="is
is ^vbz+bez+vrb++=EXTRAWORD
father ^nn++++=father
cold ^jj++++=cold?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Ward ^np++++=Ward
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
fire ^nn++++=fire.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
child ^nn++++=child."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Very
very ^ql+amp+++=EXTRAWORD
cold ^jj++++=cold?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Grace ^nn++++=Grace
considered ^vwbn+vprv+tht0+xvbn+=considered
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
small ^jj+atrb+++=small
fingers ^nns+nom+++=fingers
tightening ^vwbg+++xvbg+=tightening
around ^rp++++=around
the ^ati++++=the
yarn ^nn++++=yarn.
. ^zz++++=EXTRAWORD
Warmth ^nn++++=Warmth,
, ^zz++++=EXTRAWORD
to ^in++++=to
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
had ^vb+hv+aux++=had
always ^rb++splt++=always
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
thing ^nn++++=thing
as ^in++++=as
natural ^jj++++=natural
as ^ql++++=as
mother ^npt++++=mother's
's ^$++++=EXTRAWORD
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
morning ^nn++++=morning
porridge ^nn++++=porridge,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sun ^nn++++=sun.
. ^zz++++=EXTRAWORD
That ^tht+vcmp+++=That
her ^pp3o+pp3+++=her
father ^npt++++=father
should ^md+nec+++=should
be ^vb+be+vrb++=be
cold ^jj+pred+++=cold
while ^cs+sub+++=while
the ^ati++++=the
fire ^nn++++=fire
before ^cs+sub+++=before
her ^pp$+pp3+++=her
leaped ^vbd+++xvbn+=leaped
so ^rb++++=so
lavishly ^rb++++=lavishly
seemed ^vbd+seem++xvbn+=seemed
an ^at++++=an
injustice ^nn++++=injustice
that ^tht+rel+subj++=that
required ^vwbn+++xvbn+=required
instant ^nn+nom+++=instant
correction ^nn+nom+++=correction.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
may ^md+pos+++=may
have ^vb+hv+vrb++=have
my ^pp$+pp1+++=my
red ^jj+atrb+++=red
cloak ^nn++++=cloak,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Aunt ^nn++++=Aunt
Hitty ^np+++??+=Hitty
clicked ^vbd+++xvbn+=clicked
her ^pp$+pp3+++=her
needles ^nps++++=needles
faster ^rbr++++=faster.
. ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
red ^jj+atrb+++=red
cloak ^nn++++=cloak
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
come ^vb++++=come
to ^in++++=to
his ^pp$+pp3+++=his
knees ^nns++++=knees."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
he ^pp3a+pp3+++=he
can ^md+pos+++=can
give ^vb++++=give
it ^pp3+it+++=it
to ^in++++=to
a ^rb++++=a
little ^rb"++++=little
soldier ^nn++++=soldier."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
are ^vb+ber+vrb++=aren't
n't ^xnot++not++0=EXTRAWORD
any ^dti++++=any
little ^jj+atrb+++=little
soldiers ^nns+nom+++=soldiers."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
Dick ^np++++=Dick."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
only ^rb+down+++=only
one ^cd1++++=one
Dick ^np++++=Dick,
, ^zz++++=EXTRAWORD
thank ^vb++++=thank
Providence ^np+nom++??+=Providence,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
here ^rn+pl+++=here."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shan't
n't ^xnot++not++0=EXTRAWORD
always ^rb++++=always
be ^vb+be+vrb++=be,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Dick ^np++++=Dick
said ^vbd+vpub++xvbn+=said
grandly ^jj++++=grandly.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
will ^md+prd+++=will
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
can ^md+pos+++=can
help ^vb++++=help
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Ward ^np++++=Ward
lifted ^vbd+++xvbn+=lifted
the ^ati++++=the
gray ^np++++=gray
shirt ^nn++++=shirt
from ^in++++=from
her ^pp$+pp3+++=her
lap ^nn++++=lap.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
send ^vb++++=send
what ^wdt+who+++=what
we ^pp1a+pp1+++=we
can ^md+pos+++=can,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
blue ^jj+atrb+++=blue
blanket ^nn++++=blanket
from ^in++++=from
the ^ati++++=the
spare ^jj+atrb+++=spare
bed ^nn++++=bed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
best ^jjt+atrb+++=best
blanket ^nn++++=blanket?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Aunt ^npt++++=Aunt
Hitty ^np+++??+=Hitty.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
warmest ^nn++++=warmest."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
old ^jj+atrb+++=old
brown ^jj+atrb+++=brown
one ^pn++++=one."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
thin ^jj+pred+++=thin."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
is ^vbz+bez+vrb++=is
our ^pp$+pp1+++=our
company ^nn++++=company,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Aunt ^nn++++=Aunt
Hitty ^np+++??+=Hitty
replied ^vbd+vpub++xvbn+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="Nobody
nobody ^pn++++=EXTRAWORD
comes ^vbz++++=comes
visiting ^nvbg+++xvbg+=visiting
in ^in++++=in
wartime ^nn++++=wartime
except ^in++++=except
collectors ^nns++++=collectors,
, ^zz++++=EXTRAWORD
committees ^nns+nom+++=committees,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
relations ^nns+nom+++=relations
who ^whp+rel+subj++=who
expect ^vb+vprv+++=expect
feeding ^nvbg+++xvbg+=feeding.
. ^zz++++=EXTRAWORD
Still ^rb++++=Still
the ^ati++++=the
blue ^nn++++=blue
is ^vbz+bez+vrb++=is
a ^at++++=a
good ^jj+atrb+++=good
blanket ^nn++++=blanket."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
that ^dt+dem+++=that
reason ^nn++++=reason,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Ward ^np++++=Ward,
, ^zz++++=EXTRAWORD
" ^zz++++="it
it ^pp3+it+++=EXTRAWORD
must ^md+nec+++=must
go ^vb++++=go."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
argument ^nn+nom+++=argument
after ^in++++=after
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
The ^ati++++=The
room ^nn++++=room
became ^vbd+++xvbn+=became
a ^at++++=a
council ^nn++++=council
chamber ^nn++++=chamber.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
cupboard ^nn++++=cupboard,
, ^zz++++=EXTRAWORD
chest ^nn++++=chest,
, ^zz++++=EXTRAWORD
peg ^nn++++=peg,
, ^zz++++=EXTRAWORD
drawer ^nn++++=drawer,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shelf ^nn++++=shelf
was ^vbd+bedz+aux++=was
put ^vpsv++agls+xvbnx+=put
under ^in++++=under
examination ^nn+nom+++=examination.
. ^zz++++=EXTRAWORD
The ^ati++++=The
people ^nn++++=people
of ^in++++=of
a ^at++++=a
republic ^nn++++=republic
yet ^rb++++=yet
unborn ^jj++++=unborn
took ^vbd+++xvbn+=took
inventory ^nn++++=inventory
of ^in++++=of
their ^pp$+pp3+++=their
private ^jj+atrb+++=private
comforts ^nns++++=comforts.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
linen ^nn++++=linen
shirts ^nns++++=shirts
were ^vbd+bed+aux++=were
found ^vpsv++agls+xvbnx+=found
in ^in++++=in
Captain ^nn++++=Captain
Ward ^np++++=Ward's
's ^$++++=EXTRAWORD
chest ^nn++++=chest,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
third ^nn++++=third
in ^in++++=in
need ^in"++++=need
of ^in"++++=of
a ^at++++=a
sleeve ^nn++++=sleeve.
. ^zz++++=EXTRAWORD
Aunt ^nn++++=Aunt
Hitty ^np+++??+=Hitty
declared ^vbd+vpub++xvbn+=declared
that ^tht+vcmp+++=that
a ^at++++=a
sleeve ^nn++++=sleeve
was ^vbd+bedz+vrb++=was
a ^at++++=a
mere ^jjb+atrb+++=mere
detail ^nn++++=detail
in ^in++++=in
a ^at++++=a
cause ^nn++++=cause
involving ^vwbg+++xvbg+=involving
human ^jj+atrb+++=human
rights ^nns++++=rights,
, ^zz++++=EXTRAWORD
sat ^j+++xvbn+=sat
up ^rp++++=up
half ^rb++++=half
the ^ati++++=the
night ^nn++++=night,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
supplied ^vbd+++xvbn+=supplied
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
pairs ^nns++++=pairs
of ^in++++=of
stockings ^nns++++=stockings
were ^vbd+bed+aux++=were
completed ^vpsv++agls+xvbnx+=completed.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Ward ^np++++=Ward
cut ^vbd+++xvbn+=cut
down ^rb+phrv+++=down
an ^at++++=an
old ^jj+atrb+++=old
wool ^nn++++=wool
petticoat ^nn++++=petticoat
for ^in++++=for
chest ^nn++++=chest
protectors ^nns++++=protectors.
. ^zz++++=EXTRAWORD
Dick ^np++++=Dick
offered ^vbd+++xvbn+=offered
his ^pp$+pp3+++=his
second ^od++++=second-best
- ^zz++++=EXTRAWORD
best ^jjt+atrb+++=EXTRAWORD
cap ^nn++++=cap,
, ^zz++++=EXTRAWORD
withdrew ^j+++xvbn+=withdrew
the ^ati++++=the
offer ^nn++++=offer
when ^wrb+who+++=when
reminded ^vprf+++xvbn+=reminded
that ^tht+vcmp+++=that
it ^pp3+it+++=it
bore ^vbd+++xvbn+=bore
a ^at++++=a
tassel ^nn+++??+=tassel,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
ashamed ^jj++++=ashamed,
, ^zz++++=EXTRAWORD
added ^j+++xvbn+=added
the ^ati++++=the
best ^jjt+atrb+++=best
one ^cd1++++=one
also ^rb++++=also.
. ^zz++++=EXTRAWORD
Grace ^nn++++=Grace
brought ^vbd+++xvbn+=brought
her ^pp$+pp3+++=her
cloak ^nn++++=cloak.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
dear ^nn++++=dear,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
her ^pp$+pp3+++=her
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
" ^zz++++="you
you ^pp2+pp2+++=EXTRAWORD
need ^vb++++=need
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
father ^nn++++=father
would ^md+prd+++=would
not ^xnot++not++=not
have ^vb+hv+aux++=have
you ^pp2+pp2+++=you
go ^vb++++=go
cold ^nn++++=cold."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
goes ^vbz++++=goes
cold ^nn++++=cold."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
the ^ati++++=the
whole ^jj+atrb+++=whole
argument ^nn+nom+++=argument,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
conquered ^vbd+++xvbn+=conquered.
. ^zz++++=EXTRAWORD
The ^ati++++=The
cloak ^nn++++=cloak
was ^vbd+bedz+aux++=was
laid ^vpsv++agls+xvbnx+=laid
with ^in++++=with
the ^ati++++=the
rest ^nn++++=rest.
. ^zz++++=EXTRAWORD
Ben ^np++++=Ben
contributed ^vbd+++xvbn+=contributed
a ^at++++=a
mitten ^np++++=mitten.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
the ^ati++++=the
other ^ap++++=other?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Aunt ^npt++++=Aunt
Hitty ^np+++??+=Hitty.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
army ^nn++++=army
on ^in++++=on
this ^dt+dem+++=this
earth ^nn++++=earth
can ^md+pos+++=can
be ^vb+be+aux++=be
kept ^vpsv++agls+xvbnx+=kept
warm ^jj++++=warm
by ^in++++=by
one ^cd1++++=one
mitten ^np++++=mitten."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Maybe
maybe ^rb+hdg+++=EXTRAWORD
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
soldier ^nn++++=soldier
with ^in++++=with
one ^cd1++++=one
hand ^nn++++=hand."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Aunt ^nn++++=Aunt
Hitty ^np+++??+=Hitty
opened ^vbd+++xvbn+=opened
her ^pp$+pp3+++=her
mouth ^nn++++=mouth,
, ^zz++++=EXTRAWORD
shut ^j+++xvbn+=shut
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
put ^vb+++xvbn+=put
the ^ati++++=the
mitten ^np++++=mitten
in ^in++++=in
the ^ati++++=the
pile ^nn++++=pile.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
morning ^nn++++=morning
the ^ati++++=the
kitchen ^nn++++=kitchen
took ^vbd+++xvbn+=took
on ^rb+phrv+++=on
the ^ati++++=the
air ^nn++++=air
of ^in++++=of
a ^at++++=a
manufactory ^nn++++=manufactory.
. ^zz++++=EXTRAWORD
Dough ^np+++??+=Dough
was ^vbd+bedz+aux++=was
mixed ^vpsv++agls+xvbnx+=mixed
and ^cc+phrs+++=and
rolled ^vpsv++agls+xvbn+=rolled
for ^in++++=for
hard ^jj+atrb+++=hard
biscuits ^nns++++=biscuits.
. ^zz++++=EXTRAWORD
Apples ^nns++++=Apples
were ^vbd+bed+aux++=were
sliced ^vpsv++agls+xvbnx+=sliced
for ^in++++=for
drying ^xvbg+++xvbg+=drying.
. ^zz++++=EXTRAWORD
Thread ^nn++++=Thread,
, ^zz++++=EXTRAWORD
soap ^nn++++=soap,
, ^zz++++=EXTRAWORD
cloth ^nn++++=cloth,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
herbs ^nns++++=herbs
were ^vbd+bed+aux++=were
gathered ^vpsv++agls+xvbnx+=gathered.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Ward ^np++++=Ward
